"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)"
"96107405214264","Nodes","-74168","21.000000","64.968054","DDS demands","Known Flow","626059.710000","145433.165000","","0.000000","","-3.140000","-2.807844","-3.140000","","","","D1 PROFILE"
"96107405214265","Nodes","-74169","21.000000","64.977970","Default Known Flow Node","Known Flow","626133.585000","145417.415000","","0.000000","","","0.000000","0.000000","","","",""
"96107405214257","Nodes","5214257","21.000000","66.242115","DDS demands","Known Flow","626823.210000","145555.665000","","0.000000","","-4.249999","-3.800425","-4.249999","","","","D1 PROFILE"
"96107400006204","Nodes","6204","21.000000","66.216611","Val Log Post","Known Flow","626816.147500","145541.352500","","0.000000","","","0.000000","0.000000","","","",""
"96107405214220","Nodes","5214220","21.000000","66.212522","DDS demands","Known Flow","626814.460000","145539.415000","","0.000000","","-7.170000","-6.411542","-7.170000","","","","D1 PROFILE"
"96107400006203","Nodes","6203","21.000000","64.993924","Val Log Post","Known Flow","626137.835000","145417.383750","","0.000000","","","0.000000","0.000000","","","",""
"96107405214253","Nodes","5214253","21.000000","65.050755","DDS demands","Known Flow","626148.585000","145417.383750","","0.000000","","-7.570000","-6.769229","-7.570000","","","","D1 PROFILE"
"96107405214224","Nodes","5214224","21.000000","66.392715","DDS demands","Known Flow","626288.335000","145409.790000","","0.000000","-4.239999","-1.539999","-5.168579","-5.779999","","","C4 PROFILE","D1 PROFILE"
"96107405214254","Nodes","5214254","21.000000","66.805503","DDS demands","Known Flow","626323.835000","145403.665000","","0.000000","","-2.409999","-2.155065","-2.409999","","","","D1 PROFILE"
"96107405214266","Nodes","-74170","21.000000","64.967191","Default Known Flow Node","Known Flow","626133.835000","145433.915000","","0.000000","","","0.000000","0.000000","","","",""
"96107405214267","Nodes","-74172","21.000000","64.899814","Default Known Flow Node","Known Flow","626136.460000","145454.665000","","0.000000","","","0.000000","0.000000","","","",""
"96107405214268","Nodes","-74174","21.000000","65.049403","DDS demands","Known Flow","626153.960000","145379.165000","","0.000000","","-0.720000","-0.643836","-0.720000","","","","D1 PROFILE"
"96107405214223","Nodes","5214223","21.000000","68.242337","DDS demands","Known Flow","626464.710000","145401.665000","","0.000000","","-6.380000","-5.705110","-6.380000","","","","D1 PROFILE"
"96107405214269","Nodes","-74177","21.000000","66.803518","DDS demands","Known Flow","626321.585000","145396.665000","","0.000000","","-1.999999","-1.788435","-1.999999","","","","D1 PROFILE"
"96107405214222","Nodes","5214222","21.000000","69.018151","DDS demands","Known Flow","626674.585000","145402.415000","","0.000000","","-8.779999","-7.851233","-8.779999","","","","D1 PROFILE"
"96107405214221","Nodes","5214221","21.000000","69.521740","DDS demands","Known Flow","626796.335000","145392.040000","","0.000000","","-15.200000","-13.592112","-15.200000","","","","D1 PROFILE"
"96107405214260","Nodes","5214260","21.000000","69.521338","DDS demands","Known Flow","627072.085000","145382.040000","","0.000000","","-20.379998","-18.224160","-20.379998","","","","D1 PROFILE"
"96107400006202","Nodes","6202","21.000000","69.415705","DDS demands","Known Flow","627149.835000","145341.040000","","0.000000","","-9.039999","-8.083729","-9.039999","","","","D1 PROFILE"
"96107405214217","Nodes","5214217","21.000000","69.923684","DDS demands","Known Flow","627309.710000","145193.040000","","0.000000","","-5.879999","-5.258001","-5.879999","","","","D1 PROFILE"
"96107405214280","Nodes","-74204","21.000000","69.216603","DDS demands","Known Flow","627161.960000","145363.165000","","0.000000","","-16.290001","-14.566810","-16.290001","","","","D1 PROFILE"
"96107405214219","Nodes","5214219","21.000000","66.702517","DDS demands","Known Flow","626936.460000","145496.915000","","0.000000","","-26.080000","-23.321203","-26.080000","","","","D1 PROFILE"
"96107405214010","Nodes","BOSNEY BANKS DG, R6 Replacement SEN27715 13/14 project","21.000000","69.999999","Default Known Pressure Node","Known Pressure","627320.710000","145202.290000","","454.999992","","","193.106334","215.949996","","","",""
"96107405214252","Nodes","5214252","21.000000","64.659016","DDS demands","Known Flow","626192.585000","145504.040000","","0.000000","","-1.970000","-1.761609","-1.970000","","","","D1 PROFILE"
"96107405214259","Nodes","5214259","21.000000","66.648632","DDS demands","Known Flow","626942.210000","145515.915000","","0.000000","","-0.839999","-0.751143","-0.839999","","","","D1 PROFILE"
"96107405214270","Nodes","-74183","21.000000","65.238679","DDS demands","Known Flow","626623.085000","145682.915000","","0.000000","","-10.779999","-9.639668","-10.779999","","","","D1 PROFILE"
"96107405214256","Nodes","5214256","21.000000","65.626851","DDS demands","Known Flow","626676.210000","145641.540000","","0.000000","","-2.630000","-2.351793","-2.630000","","","","D1 PROFILE"
"96107405214273","Nodes","-74189","21.000000","65.419982","DDS demands","Known Flow","626737.210000","145614.415000","","0.000000","","-6.800000","-6.080681","-6.800000","","","","D1 PROFILE"
"96107405214272","Nodes","-74187","21.000000","65.764995","Default Known Flow Node","Known Flow","626699.585000","145680.915000","","0.000000","","","0.000000","0.000000","","","",""
"96107405214271","Nodes","-74184","21.000000","65.658400","DDS demands","Known Flow","626673.710000","145702.290000","","0.000000","","-5.689999","-5.088099","-5.689999","","","","D1 PROFILE"
"96107405214255","Nodes","5214255","21.000000","65.765217","DDS demands","Known Flow","626702.085000","145678.915000","","0.000000","","-3.899999","-3.487449","-3.899999","","","","D1 PROFILE"
"96107405214274","Nodes","-74191","21.000000","66.207985","Default Known Flow Node","Known Flow","626810.210000","145536.290000","","0.000000","","","0.000000","0.000000","","","",""
"96107405214275","Nodes","-74193","21.000000","66.241868","Default Known Flow Node","Known Flow","626818.960000","145557.040000","","0.000000","","","0.000000","0.000000","","","",""
"96107405214276","Nodes","-74195","21.000000","65.804159","DDS demands","Known Flow","626853.585000","145615.665000","","0.000000","","-6.239999","-5.579919","-6.239999","","","","D1 PROFILE"
"96107405214258","Nodes","5214258","21.000000","66.243257","DDS demands","Known Flow","626876.585000","145538.290000","","0.000000","","-3.989999","-3.567929","-3.989999","","","","D1 PROFILE"
