"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(D1)"
"96113406701271","Nodes","-134195","21.000000","32.136416","Default Known Flow Node","Known Flow","557775.415000","145278.435000","","0.000000","","0.000000","0.000000","","",""
"96113406701241","Nodes","6701241","21.000000","32.049920","DDS demands","Known Flow","557773.165000","145276.560000","","0.000000","-2.819999","-2.521694","-2.819999","","","D1 PROFILE"
"96113406701031","Nodes","6701031","21.000000","26.645156","DDS demands","Known Flow","557816.665000","145481.310000","","0.000000","-4.810000","-4.301188","-4.810000","","","D1 PROFILE"
"96113406701276","Nodes","-134207","21.000000","30.381654","DDS demands","Known Flow","557890.540000","145387.935000","","0.000000","-4.670000","-4.175997","-4.670000","","","D1 PROFILE"
"96113406701277","Nodes","-134208","21.000000","30.384543","Default Known Flow Node","Known Flow","557917.415000","145352.935000","","0.000000","","0.000000","0.000000","","",""
"96113406701028","Nodes","6701028","21.000000","30.616220","DDS demands","Known Flow","557542.165000","145245.935000","","0.000000","-14.670000","-13.118176","-14.670000","","","D1 PROFILE"
"96113406701258","Nodes","-134159","21.000000","30.665753","Default Known Flow Node","Known Flow","557547.915000","145252.685000","","0.000000","","0.000000","0.000000","","",""
"96113406701260","Nodes","-134163","21.000000","30.824169","Default Known Flow Node","Known Flow","557570.040000","145234.935000","","0.000000","","0.000000","0.000000","","",""
"96113406701253","Nodes","6701253","21.000000","30.725617","DDS demands","Known Flow","557565.040000","145161.685000","","0.000000","-9.630000","-8.611318","-9.630000","","","D1 PROFILE"
"96113406701259","Nodes","-134162","21.000000","30.709836","Default Known Flow Node","Known Flow","557565.165000","145168.685000","","0.000000","","0.000000","0.000000","","",""
"96113406701027","Nodes","6701027","21.000000","33.106123","DDS demands","Known Flow","557595.540000","145223.185000","","0.000000","-5.800000","-5.186464","-5.800000","","","D1 PROFILE"
"96113406701035","Nodes","6701035","21.000000","32.894999","DDS demands","Known Flow","557665.290000","145346.685000","","0.000000","-12.220000","-10.927343","-12.220000","","","D1 PROFILE"
"96113406701251","Nodes","6701251","21.000000","30.775789","DDS demands","Known Flow","557611.290000","145190.185000","","0.000000","-10.930000","-9.773801","-10.930000","","","D1 PROFILE"
"96113406701252","Nodes","6701252","21.000000","33.453521","DDS demands","Known Flow","557643.665000","145185.935000","","0.000000","-3.250000","-2.906208","-3.250000","","","D1 PROFILE"
"96113406701034","Nodes","6701034","21.000000","32.386545","Default Known Flow Node","Known Flow","557710.915000","145389.185000","","0.000000","","0.000000","0.000000","","",""
"96113406701002","Nodes","UPPER HAYESDEN LANE DG, Site ID 6210","21.000000","34.999999","Default Known Pressure Node","Known Pressure","557658.165000","145468.310000","","8821.000233","","416.759161","466.059994","","",""
"96113406701026","Nodes","6701026","21.000000","33.501967","DDS demands","Known Flow","557660.790000","145309.935000","","0.000000","-15.050000","-13.457979","-15.050000","","","D1 PROFILE"
"96113406701262","Nodes","-134174","21.000000","33.364269","Default Known Flow Node","Known Flow","557669.290000","145312.060000","","0.000000","","0.000000","0.000000","","",""
"96113406701263","Nodes","-134175","21.000000","32.884951","Default Known Flow Node","Known Flow","557669.665000","145340.185000","","0.000000","","0.000000","0.000000","","",""
"96113406701248","Nodes","6701248","21.000000","33.279599","DDS demands","Known Flow","557689.540000","145288.435000","","0.000000","-3.370000","-3.013514","-3.370000","","","D1 PROFILE"
"96113406701246","Nodes","6701246","21.000000","33.252944","DDS demands","Known Flow","557693.040000","145280.685000","","0.000000","-7.119999","-6.366831","-7.119999","","","D1 PROFILE"
"96113406701249","Nodes","6701249","21.000000","33.212436","DDS demands","Known Flow","557738.040000","145327.310000","","0.000000","-2.359999","-2.110354","-2.359999","","","D1 PROFILE"
"96113406701266","Nodes","-134182","21.000000","33.117147","Default Known Flow Node","Known Flow","557735.040000","145201.310000","","0.000000","","0.000000","0.000000","","",""
"96113406701250","Nodes","6701250","21.000000","33.177642","DDS demands","Known Flow","557745.040000","145322.685000","","0.000000","-4.030000","-3.603698","-4.030000","","","D1 PROFILE"
"96113406701067","Nodes","6701067","21.000000","32.127024","Default Known Flow Node","Known Flow","557717.165000","145380.685000","","0.000000","","0.000000","0.000000","","",""
"96113406701265","Nodes","-134179","21.000000","32.454148","Default Known Flow Node","Known Flow","557701.290000","145190.935000","","0.000000","","0.000000","0.000000","","",""
"96113406701025","Nodes","6701025","21.000000","33.096459","DDS demands","Known Flow","557735.915000","145201.935000","","0.000000","-8.729999","-7.806521","-8.729999","","","D1 PROFILE"
"96113406701267","Nodes","-134189","21.000000","30.891421","Default Known Flow Node","Known Flow","557749.540000","145405.435000","","0.000000","","0.000000","0.000000","","",""
"96113406701242","Nodes","6701242","21.000000","32.548929","DDS demands","Known Flow","557746.415000","145241.685000","","0.000000","-1.290000","-1.153541","-1.290000","","","D1 PROFILE"
"96113406701268","Nodes","-134191","21.000000","32.548825","Default Known Flow Node","Known Flow","557754.165000","145240.935000","","0.000000","","0.000000","0.000000","","",""
"96113406701243","Nodes","6701243","21.000000","32.677921","DDS demands","Known Flow","557781.040000","145206.060000","","0.000000","-2.490000","-2.226602","-2.490000","","","D1 PROFILE"
"96113406701269","Nodes","-134192","21.000000","30.626463","Default Known Flow Node","Known Flow","557764.165000","145384.060000","","0.000000","","0.000000","0.000000","","",""
"96113406701030","Nodes","6701030","21.000000","30.452238","DDS demands","Known Flow","557812.790000","145326.935000","","0.000000","-7.780000","-6.957015","-7.780000","","","D1 PROFILE"
"96113406701240","Nodes","6701240","21.000000","32.115679","DDS demands","Known Flow","557777.540000","145270.435000","","0.000000","-3.260000","-2.915150","-3.260000","","","D1 PROFILE"
"96113406701270","Nodes","-134193","21.000000","32.072418","Default Known Flow Node","Known Flow","557772.040000","145266.060000","","0.000000","","0.000000","0.000000","","",""
"96113406701238","Nodes","6701238","21.000000","31.445587","Default Known Flow Node","Known Flow","557798.790000","145278.185000","","0.000000","","0.000000","0.000000","","",""
"96113406701239","Nodes","6701239","21.000000","31.523598","DDS demands","Known Flow","557829.540000","145248.310000","","0.000000","-1.700000","-1.520170","-1.700000","","","D1 PROFILE"
"96113406701272","Nodes","-134199","21.000000","30.527650","DDS demands","Known Flow","557803.040000","145296.935000","","0.000000","-1.960000","-1.752667","-1.960000","","","D1 PROFILE"
"96113406701274","Nodes","-134205","21.000000","27.848847","DDS demands","Known Flow","557843.415000","145447.060000","","0.000000","-5.769999","-5.159637","-5.769999","","","D1 PROFILE"
"96113406701029","Nodes","6701029","21.000000","30.295203","DDS demands","Known Flow","557841.165000","145292.435000","","0.000000","-6.749999","-6.035970","-6.749999","","","D1 PROFILE"
"96113406701275","Nodes","-134206","21.000000","28.340471","DDS demands","Known Flow","557885.290000","145234.060000","","0.000000","-10.119999","-9.049484","-10.119999","","","D1 PROFILE"
"96113406701237","Nodes","6701237","21.000000","25.924397","DDS demands","Known Flow","557960.915000","145307.185000","","0.000000","-1.559999","-1.394979","-1.559999","","","D1 PROFILE"
"96113406701033","Nodes","6701033","21.000000","25.939307","DDS demands","Known Flow","557967.915000","145322.435000","","0.000000","-18.729999","-16.748701","-18.729999","","","D1 PROFILE"
"96113406701207","Nodes","6701207","21.000000","25.998355","DDS demands","Known Flow","557946.290000","145487.685000","","0.000000","-8.039999","-7.189511","-8.039999","","","D1 PROFILE"
"96113406701289","Nodes","-151659","21.000000","25.998355","Default Known Flow Node","Known Flow","557967.415000","145477.310000","","0.000000","","0.000000","0.000000","","",""
"96113406701227","Nodes","6701227","21.000000","25.136027","DDS demands","Known Flow","558012.415000","145248.435000","","0.000000","-9.060000","-8.101614","-9.060000","","","D1 PROFILE"
"96113406701228","Nodes","6701228","21.000000","25.033221","DDS demands","Known Flow","558005.790000","145197.810000","","0.000000","-4.570000","-4.086576","-4.570000","","","D1 PROFILE"
"96113406701197","Nodes","6701197","21.000000","25.467566","DDS demands","Known Flow","558101.040000","145270.310000","","0.000000","-6.900000","-6.170103","-6.900000","","","D1 PROFILE"
"96113406701225","Nodes","6701225","21.000000","25.353141","DDS demands","Known Flow","558166.290000","145229.310000","","0.000000","-7.150000","-6.393657","-7.150000","","","D1 PROFILE"
"96113406701209","Nodes","6701209","21.000000","26.018233","DDS demands","Known Flow","558102.790000","145468.560000","","0.000000","-6.929999","-6.196929","-6.929999","","","D1 PROFILE"
"96113406701175","Nodes","6701175","21.000000","25.993414","DDS demands","Known Flow","558014.790000","145322.435000","","0.000000","-9.109999","-8.146324","-9.109999","","","D1 PROFILE"
"96113406701280","Nodes","-134220","21.000000","25.748932","Default Known Flow Node","Known Flow","558107.165000","145362.435000","","0.000000","","0.000000","0.000000","","",""
"96113406701219","Nodes","6701219","21.000000","25.748932","DDS demands","Known Flow","558111.415000","145371.185000","","0.000000","-6.860000","-6.134335","-6.860000","","","D1 PROFILE"
"96113406701216","Nodes","6701216","21.000000","26.074825","DDS demands","Known Flow","558182.290000","145487.060000","","0.000000","-1.460000","-1.305558","-1.460000","","","D1 PROFILE"
"96113406701214","Nodes","6701214","21.000000","26.037682","DDS demands","Known Flow","558138.290000","145482.560000","","0.000000","-2.980000","-2.664769","-2.980000","","","D1 PROFILE"
"96113406701278","Nodes","-134211","21.000000","26.000531","DDS demands","Known Flow","558002.540000","145321.435000","","0.000000","-3.569999","-3.192357","-3.569999","","","D1 PROFILE"
"96113406701279","Nodes","-134213","21.000000","25.993397","Default Known Flow Node","Known Flow","558014.665000","145321.060000","","0.000000","","0.000000","0.000000","","",""
"96113406701218","Nodes","6701218","21.000000","25.607428","DDS demands","Known Flow","558121.915000","145392.810000","","0.000000","-1.640000","-1.466517","-1.640000","","","D1 PROFILE"
"96113406701220","Nodes","6701220","21.000000","25.748710","Default Known Flow Node","Known Flow","558118.665000","145368.810000","","0.000000","","0.000000","0.000000","","",""
"96113406701281","Nodes","-134223","21.000000","25.575938","DDS demands","Known Flow","558112.790000","145301.060000","","0.000000","-2.700000","-2.414388","-2.700000","","","D1 PROFILE"
"96113406701223","Nodes","6701223","21.000000","25.580650","DDS demands","Known Flow","558113.040000","145308.310000","","0.000000","-2.850000","-2.548521","-2.850000","","","D1 PROFILE"
"96113406701176","Nodes","6701176","21.000000","25.960391","DDS demands","Known Flow","558118.415000","145487.685000","","0.000000","-8.409999","-7.520372","-8.409999","","","D1 PROFILE"
"96113406701212","Nodes","6701212","21.000000","26.004844","DDS demands","Known Flow","558118.915000","145495.560000","","0.000000","-1.100000","-0.983639","-1.100000","","","D1 PROFILE"
"96113406701283","Nodes","-134231","21.000000","25.870420","Default Known Flow Node","Known Flow","558126.790000","145404.935000","","0.000000","","0.000000","0.000000","","",""
"96113406701217","Nodes","6701217","21.000000","25.904190","DDS demands","Known Flow","558128.915000","145390.185000","","0.000000","-4.050000","-3.621582","-4.050000","","","D1 PROFILE"
"96113406701282","Nodes","-134230","21.000000","25.000749","DDS demands","Known Flow","558125.165000","145163.310000","","0.000000","-12.050000","-10.775325","-12.050000","","","D1 PROFILE"
"96113406701230","Nodes","6701230","21.000000","24.856927","DDS demands","Known Flow","558139.290000","145164.435000","","0.000000","-8.909999","-7.967481","-8.909999","","","D1 PROFILE"
"96113406701221","Nodes","6701221","21.000000","25.850328","DDS demands","Known Flow","558136.540000","145376.310000","","0.000000","-3.450000","-3.085051","-3.450000","","","D1 PROFILE"
"96113406701213","Nodes","6701213","21.000000","26.038393","DDS demands","Known Flow","558135.540000","145498.435000","","0.000000","-3.140000","-2.807844","-3.140000","","","D1 PROFILE"
"96113406701222","Nodes","6701222","21.000000","25.882009","DDS demands","Known Flow","558154.415000","145363.310000","","0.000000","-1.580000","-1.412864","-1.580000","","","D1 PROFILE"
"96113406701284","Nodes","-134234","21.000000","26.037682","Default Known Flow Node","Known Flow","558132.415000","145480.935000","","0.000000","","0.000000","0.000000","","",""
"96113406701287","Nodes","-134243","21.000000","24.717842","Default Known Flow Node","Known Flow","558164.290000","145161.060000","","0.000000","","0.000000","0.000000","","",""
"96113406701285","Nodes","-134239","21.000000","24.696520","DDS demands","Known Flow","558139.165000","145184.185000","","0.000000","-4.650000","-4.158113","-4.650000","","","D1 PROFILE"
"96113406701286","Nodes","-134241","21.000000","24.556837","Default Known Flow Node","Known Flow","558153.415000","145133.310000","","0.000000","","0.000000","0.000000","","",""
"96113406701234","Nodes","6701234","21.000000","24.846573","DDS demands","Known Flow","558180.790000","145124.810000","","0.000000","-5.700000","-5.097042","-5.700000","","","D1 PROFILE"
"96113406701232","Nodes","6701232","21.000000","24.621464","DDS demands","Known Flow","558165.040000","145158.560000","","0.000000","-15.920000","-14.235949","-15.920000","","","D1 PROFILE"
"96113406701233","Nodes","6701233","21.000000","24.481892","DDS demands","Known Flow","558215.790000","145154.310000","","0.000000","-9.319999","-8.334110","-9.319999","","","D1 PROFILE"
"96113406701226","Nodes","6701226","21.000000","24.656338","DDS demands","Known Flow","558214.290000","145205.935000","","0.000000","-12.629999","-11.293971","-12.629999","","","D1 PROFILE"
"96113406701229","Nodes","6701229","21.000000","24.997433","DDS demands","Known Flow","558006.165000","145188.185000","","0.000000","-2.949999","-2.637942","-2.949999","","","D1 PROFILE"
"96113406701235","Nodes","6701235","21.000000","25.009303","DDS demands","Known Flow","557970.165000","145204.560000","","0.000000","-3.020000","-2.700538","-3.020000","","","D1 PROFILE"
"96113406701236","Nodes","6701236","21.000000","25.157008","DDS demands","Known Flow","557970.790000","145155.935000","","0.000000","-2.089999","-1.868915","-2.089999","","","D1 PROFILE"
"96113406701292","Nodes","-397003","21.000000","30.526832","DDS demands","Known Flow","557772.540000","145534.685000","","0.000000","-7.629999","-6.822882","-7.629999","","","D1 PROFILE"
"96113406701288","Nodes","-151653","21.000000","26.205855","Default Known Flow Node","Known Flow","557826.915000","145502.060000","","0.000000","","0.000000","0.000000","","",""
"96113406701273","Nodes","-134203","21.000000","26.345879","DDS demands","Known Flow","557829.040000","145489.685000","","0.000000","-7.289999","-6.518848","-7.289999","","","D1 PROFILE"
"96113406701032","Nodes","6701032","21.000000","26.130855","DDS demands","Known Flow","557833.040000","145506.685000","","0.000000","-1.820000","-1.627476","-1.820000","","","D1 PROFILE"
"96113406701094","Nodes","6701094","21.000000","26.020161","DDS demands","Known Flow","557882.540000","145526.310000","","0.000000","-3.640000","-3.254953","-3.640000","","","D1 PROFILE"
"96113406701211","Nodes","6701211","21.000000","25.974123","DDS demands","Known Flow","558173.540000","145552.435000","","0.000000","-5.789999","-5.177521","-5.789999","","","D1 PROFILE"
"96113406701215","Nodes","6701215","21.000000","26.069213","DDS demands","Known Flow","558187.290000","145500.435000","","0.000000","-1.890000","-1.690071","-1.890000","","","D1 PROFILE"
"96113406701210","Nodes","6701210","21.000000","25.977559","DDS demands","Known Flow","558023.040000","145279.560000","","0.000000","-2.309999","-2.065643","-2.309999","","","D1 PROFILE"
"96113406701294","Nodes","-838466","21.000000","25.640486","DDS demands","Known Flow","558155.290000","145301.060000","","0.000000","-2.349999","-2.101411","-2.349999","","","D1 PROFILE"
"96113406701224","Nodes","6701224","21.000000","25.632850","DDS demands","Known Flow","558134.915000","145298.685000","","0.000000","-13.959999","-12.483281","-13.959999","","","D1 PROFILE"
"96113406701295","Nodes","-838467","21.000000","25.636263","Default Known Flow Node","Known Flow","558198.040000","145301.560000","","0.000000","","0.000000","0.000000","","",""
"96113406701296","Nodes","-838468","21.000000","25.673455","DDS demands","Known Flow","558266.790000","145300.560000","","0.000000","-3.219999","-2.879381","-3.219999","","","D1 PROFILE"
"96113406701293","Nodes","-498640","21.000000","25.966393","DDS demands","Known Flow","557807.790000","145538.810000","","0.000000","-6.560000","-5.866069","-6.560000","","","D1 PROFILE"
"96113400004256","Nodes","Logger 4256","21.000000","25.165591","Val Log Post","Known Flow","558010.165000","145250.122500","","0.000000","","0.000000","0.000000","","",""
"96113400004255","Nodes","Logger 4255","21.000000","25.902065","Val Log Post","Known Flow","558124.415000","145478.560000","","0.000000","","0.000000","0.000000","","",""
"96113400004254","Nodes","Logger 4254","21.000000","26.328625","Val Log Post","Known Flow","557832.227500","145485.872500","","0.000000","","0.000000","0.000000","","",""
"96113400004253","Nodes","Logger 4253","21.000000","30.824747","Val Log Post","Known Flow","557613.852500","145188.716250","","0.000000","","0.000000","0.000000","","",""
"96113400004252","Nodes","Logger 4252","21.000000","33.508300","Val Log Post","Known Flow","557659.540000","145314.310000","","0.000000","","0.000000","0.000000","","",""
"96113406701290","Nodes","-3481996","21.000000","34.999999","Default Known Flow Node","Known Flow","557652.915000","145488.810000","","0.000000","","0.000000","0.000000","","",""
"96113406701297","Nodes","-961000","21.000000","30.637068","DDS demands","Known Flow","557766.540000","145385.966250","","0.000000","-2.990000","-2.673711","-2.990000","","","D1 PROFILE"
