"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(PL-AF)"
"96108505311016","Nodes","5311016","21.000000","60.022603","DDS demands","Known Flow","616140.786227","141498.920479","","0.000000","","","","-9.670000","","-8.647087","-9.670000","","","","","","D1 PROFILE",""
"96108505311017","Nodes","5311017","21.000000","58.932336","DDS demands","Known Flow","615898.454908","141408.646149","","0.000000","","","","-8.169999","","-7.305760","-8.169999","","","","","","D1 PROFILE",""
"96108505311054","Nodes","5311054","21.000000","64.848086","DDS demands","Known Flow","616128.231361","140889.340545","","0.000000","-5.590000","","","-3.640000","","-8.253631","-9.230000","","","C1 PROFILE","","","D1 PROFILE",""
"96108505311071","Nodes","-306024","21.000000","64.764288","Default Known Flow Node","Known Flow","616105.783185","140924.440518","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311053","Nodes","5311053","21.000000","64.639804","DDS demands","Known Flow","616134.748810","140913.836554","","0.000000","","","","-4.659999","","-4.167055","-4.659999","","","","","","D1 PROFILE",""
"96108505311001","Nodes","Station Road DG, Constant, Site ID 6251","21.000000","67.999998","Default Known Pressure Node","Known Pressure","616349.581868","140736.064506","","2099.999985","","","","","","665.530599","744.259999","","","","","","",""
"96108505311011","Nodes","5311011","21.000000","67.811495","DDS demands","Known Flow","616358.922871","140735.362505","","0.000000","","","","-4.689999","","-4.193881","-4.689999","","","","","","D1 PROFILE",""
"96108505311030","Nodes","5311030","21.000000","65.783845","DDS demands","Known Flow","616205.886087","140841.102867","","0.000000","","","","-23.649999","","-21.148253","-23.649999","","","","","","D1 PROFILE",""
"96108505311012","Nodes","5311012","21.000000","66.964253","DDS demands","Known Flow","616338.266865","140822.926529","","0.000000","","","","-13.409999","","-11.991461","-13.409999","","","","","","D1 PROFILE",""
"96108505311082","Nodes","-306068","21.000000","55.521524","Default Known Flow Node","Known Flow","616462.294759","140942.319507","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311028","Nodes","5311028","21.000000","55.576510","DDS demands","Known Flow","616488.763362","140939.778651","","0.000000","","","","-8.090000","","-7.234223","-8.090000","","","","","","D1 PROFILE",""
"96108505311084","Nodes","-306072","21.000000","56.040648","Default Known Flow Node","Known Flow","616581.246631","140848.078128","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311058","Nodes","-305985","21.000000","60.041372","Default Known Flow Node","Known Flow","615484.353633","141164.959622","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311020","Nodes","5311020","21.000000","62.638316","DDS demands","Known Flow","615813.889404","141087.457259","","0.000000","","","","-16.540001","","-14.790365","-16.540001","","","","","","D1 PROFILE",""
"96108505311019","Nodes","5311019","21.000000","61.880667","Default Known Flow Node","Known Flow","615617.718045","141127.108239","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311059","Nodes","-305987","21.000000","62.166978","Default Known Flow Node","Known Flow","615566.854655","141026.320585","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311050","Nodes","5311050","21.000000","61.874202","DDS demands","Known Flow","615629.231672","141125.977612","","0.000000","","","","-23.270000","","-20.808450","-23.270000","","","","","","D1 PROFILE",""
"96108505311060","Nodes","-305988","21.000000","61.929583","Default Known Flow Node","Known Flow","615596.086422","141152.899360","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311047","Nodes","5311047","21.000000","57.763477","DDS demands","Known Flow","615679.604371","141225.219883","","0.000000","","","","-11.810000","","-10.560714","-11.810000","","","","","","D1 PROFILE",""
"96108505311046","Nodes","5311046","21.000000","58.640666","DDS demands","Known Flow","615696.175279","141361.082031","","0.000000","","","","-20.040000","","-17.920126","-20.040000","","","","","","D1 PROFILE",""
"96108505311062","Nodes","-306000","21.000000","58.735877","Default Known Flow Node","Known Flow","615745.285704","141382.483681","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311042","Nodes","5311042","21.000000","58.766000","DDS demands","Known Flow","615786.956706","141228.680452","","0.000000","","","","-12.680000","","-11.338683","-12.680000","","","","","","D1 PROFILE",""
"96108505311063","Nodes","-306003","21.000000","58.757814","Default Known Flow Node","Known Flow","615789.209866","141227.349473","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311041","Nodes","5311041","21.000000","58.187061","DDS demands","Known Flow","615847.588325","141237.553431","","0.000000","","","","-16.790000","","-15.013919","-16.790000","","","","","","D1 PROFILE",""
"96108505311023","Nodes","5311023","21.000000","61.194578","DDS demands","Known Flow","615850.775733","141103.121605","","0.000000","","","","-12.819999","","-11.463872","-12.819999","","","","","","D1 PROFILE",""
"96108505311027","Nodes","5311027","21.000000","60.342301","DDS demands","Known Flow","615843.902731","141153.550619","","0.000000","","","","-13.170000","","-11.776849","-13.170000","","","","","","D1 PROFILE",""
"96108505311026","Nodes","5311026","21.000000","57.859333","DDS demands","Known Flow","615927.799754","141239.416643","","0.000000","","","","-27.370001","","-24.474746","-27.370001","","","","","","D1 PROFILE",""
"96108505311065","Nodes","-306009","21.000000","58.280669","Default Known Flow Node","Known Flow","615867.562628","141294.700434","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311066","Nodes","-306012","21.000000","57.861042","Default Known Flow Node","Known Flow","615930.734468","141239.297179","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311069","Nodes","-306015","21.000000","57.850362","Default Known Flow Node","Known Flow","615983.420769","141247.014645","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311068","Nodes","-306014","21.000000","57.861042","Default Known Flow Node","Known Flow","615956.407761","141273.682652","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311024","Nodes","5311024","21.000000","60.320705","DDS demands","Known Flow","616094.034799","141176.391625","","0.000000","","","","-32.140000","","-28.740163","-32.140000","","","","","","D1 PROFILE",""
"96108505311052","Nodes","5311052","21.000000","60.463140","DDS demands","Known Flow","616002.154571","141095.264265","","0.000000","","-14.850000","","-8.069999","","-20.495474","-22.919999","","","","C3 PROFILE","","D1 PROFILE",""
"96108505311038","Nodes","5311038","21.000000","58.599672","DDS demands","Known Flow","616082.779796","141282.840654","","0.000000","","","","-11.239999","","-10.051008","-11.239999","","","","","","D1 PROFILE",""
"96108505311076","Nodes","-306045","21.000000","61.842201","Default Known Flow Node","Known Flow","616283.922850","141105.617606","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311075","Nodes","-306043","21.000000","61.883839","Default Known Flow Node","Known Flow","616251.834842","141119.427610","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311077","Nodes","-306051","21.000000","63.348762","Default Known Flow Node","Known Flow","616334.228365","141095.109764","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311032","Nodes","5311032","21.000000","63.348762","DDS demands","Known Flow","616367.698873","141118.272610","","0.000000","","","","-13.439999","","-12.018288","-13.439999","","","","","","D1 PROFILE",""
"96108505311081","Nodes","-306066","21.000000","64.489532","Default Known Flow Node","Known Flow","616453.114897","141025.304584","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311070","Nodes","-306017","21.000000","60.421329","Default Known Flow Node","Known Flow","616009.996776","141067.329596","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311025","Nodes","5311025","21.000000","61.074241","DDS demands","Known Flow","616132.885766","141236.842482","","0.000000","","","","-16.270000","","-14.548925","-16.270000","","","","","","D1 PROFILE",""
"96108505311037","Nodes","5311037","21.000000","60.812365","DDS demands","Known Flow","616126.463058","141210.623289","","0.000000","","","","-2.539999","","-2.271313","-2.539999","","","","","","D1 PROFILE",""
"96108505311072","Nodes","-306027","21.000000","61.062754","Default Known Flow Node","Known Flow","616129.916809","141231.454640","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311073","Nodes","-306035","21.000000","60.812365","Default Known Flow Node","Known Flow","616169.583819","141187.859628","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311015","Nodes","5311015","21.000000","61.525787","DDS demands","Known Flow","616204.266639","141303.214927","","0.000000","","","","-16.440000","","-14.700943","-16.440000","","","","","","D1 PROFILE",""
"96108505311074","Nodes","-306037","21.000000","61.508950","Default Known Flow Node","Known Flow","616202.982634","141306.823990","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311034","Nodes","5311034","21.000000","60.396014","DDS demands","Known Flow","616453.344269","141216.916994","","0.000000","","","","-23.409999","","-20.933639","-23.409999","","","","","","D1 PROFILE",""
"96108505311079","Nodes","-306063","21.000000","64.181498","Default Known Flow Node","Known Flow","616422.364888","141059.542594","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311083","Nodes","-306071","21.000000","60.423819","Default Known Flow Node","Known Flow","616529.643917","141237.091642","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311085","Nodes","-306073","21.000000","60.549051","Default Known Flow Node","Known Flow","616587.430933","141273.687652","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311057","Nodes","-1331811","21.000000","59.555010","Default Known Flow Node","Known Flow","615973.089766","141693.339766","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311067","Nodes","-306013","21.000000","59.555010","Default Known Flow Node","Known Flow","615939.272757","141726.313775","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108505311056","Nodes","-1331810","21.000000","59.555010","Default Known Flow Node","Known Flow","615953.804761","141691.662766","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000016","Nodes","","21.000000","59.722007","Default Known Flow Node","Known Flow","615487.642132","141177.790819","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000005","Nodes","","21.000000","60.487966","Default Known Flow Node","Known Flow","616001.839774","141096.385604","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000007","Nodes","","21.000000","63.233841","Default Known Flow Node","Known Flow","615928.668754","140932.665559","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000009","Nodes","","21.000000","61.876989","Default Known Flow Node","Known Flow","615616.583669","141127.545612","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000012","Nodes","","21.000000","58.766000","Default Known Flow Node","Known Flow","615786.002715","141229.533640","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000068","Nodes","","21.000000","60.812505","Default Known Flow Node","Known Flow","616126.202808","141210.804635","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000017","Nodes","","21.000000","59.344409","Default Known Flow Node","Known Flow","615402.227611","141193.035630","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000018","Nodes","","21.000000","58.720786","Default Known Flow Node","Known Flow","615617.254669","141316.229663","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000019","Nodes","","21.000000","57.771585","Default Known Flow Node","Known Flow","615678.656686","141225.934639","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000020","Nodes","","21.000000","61.887776","Default Known Flow Node","Known Flow","615631.668673","141126.110612","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000010","Nodes","","21.000000","62.614024","Default Known Flow Node","Known Flow","615799.114719","141103.310605","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000025","Nodes","","21.000000","58.196681","Default Known Flow Node","Known Flow","615846.960732","141238.468642","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000029","Nodes","","21.000000","57.897906","Default Known Flow Node","Known Flow","615622.521671","141255.017647","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000030","Nodes","","21.000000","58.767759","Default Known Flow Node","Known Flow","615788.103716","141227.654639","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000031","Nodes","","21.000000","62.634424","Default Known Flow Node","Known Flow","615813.300722","141088.302601","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000033","Nodes","","21.000000","59.059820","Default Known Flow Node","Known Flow","615757.428707","141285.773655","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000034","Nodes","","21.000000","57.915622","Default Known Flow Node","Known Flow","616081.784796","141371.086678","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000036","Nodes","","21.000000","58.640583","Default Known Flow Node","Known Flow","615706.480693","141323.414665","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000037","Nodes","","21.000000","58.640583","Default Known Flow Node","Known Flow","615694.496690","141359.962675","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000002","Nodes","","21.000000","58.723371","Default Known Flow Node","Known Flow","615667.416683","141346.165672","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000041","Nodes","","21.000000","58.756729","Default Known Flow Node","Known Flow","615743.958704","141389.277683","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000042","Nodes","","21.000000","60.032060","Default Known Flow Node","Known Flow","616140.655812","141496.972713","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000045","Nodes","","21.000000","65.402611","Default Known Flow Node","Known Flow","616175.554821","140866.668541","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000075","Nodes","","21.000000","65.766071","Default Known Flow Node","Known Flow","616203.857829","140841.349534","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000047","Nodes","","21.000000","64.598318","Default Known Flow Node","Known Flow","616103.821802","140925.158557","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000049","Nodes","","21.000000","63.687549","Default Known Flow Node","Known Flow","616153.091815","140972.082570","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000050","Nodes","","21.000000","63.687549","Default Known Flow Node","Known Flow","616167.170819","140967.923569","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000051","Nodes","","21.000000","63.454223","Default Known Flow Node","Known Flow","616157.419816","140981.568572","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000053","Nodes","","21.000000","55.592258","Default Known Flow Node","Known Flow","616447.259895","140952.164564","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000008","Nodes","","21.000000","64.388387","Default Known Flow Node","Known Flow","616143.099812","140938.926561","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000055","Nodes","","21.000000","58.563787","Default Known Flow Node","Known Flow","616423.583888","140762.658513","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000056","Nodes","","21.000000","58.563787","Default Known Flow Node","Known Flow","616408.777884","140755.574511","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000057","Nodes","","21.000000","64.931039","Default Known Flow Node","Known Flow","616040.891784","140891.096548","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000059","Nodes","","21.000000","58.647594","Default Known Flow Node","Known Flow","616429.977890","140764.328513","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000060","Nodes","","21.000000","64.342483","Default Known Flow Node","Known Flow","616137.279481","140941.103855","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000061","Nodes","","21.000000","64.562724","Default Known Flow Node","Known Flow","616412.836886","141027.322585","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000062","Nodes","","21.000000","64.562724","Default Known Flow Node","Known Flow","616407.920884","141030.170586","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000065","Nodes","","21.000000","67.762451","Default Known Flow Node","Known Flow","616382.429877","140697.616495","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000066","Nodes","","21.000000","55.579970","Default Known Flow Node","Known Flow","616487.881906","140940.167561","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000072","Nodes","","21.000000","60.423819","Default Known Flow Node","Known Flow","616452.727141","141215.819934","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000054","Nodes","","21.000000","55.526024","Default Known Flow Node","Known Flow","616461.227899","140942.393562","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000074","Nodes","","21.000000","65.973158","Default Known Flow Node","Known Flow","616215.730832","140708.226498","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000076","Nodes","","21.000000","66.693936","Default Known Flow Node","Known Flow","616341.639866","140886.732547","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000080","Nodes","","21.000000","63.348762","Default Known Flow Node","Known Flow","616333.538864","141094.632603","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000082","Nodes","","21.000000","64.738356","Default Known Flow Node","Known Flow","616480.573904","140961.991567","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000079","Nodes","","21.000000","61.528967","Default Known Flow Node","Known Flow","616204.694829","141301.983660","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000084","Nodes","","21.000000","58.683529","Default Known Flow Node","Known Flow","616077.557794","141331.591668","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000087","Nodes","","21.000000","64.562724","Default Known Flow Node","Known Flow","616403.183883","141033.956587","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000090","Nodes","","21.000000","61.521209","Default Known Flow Node","Known Flow","616203.481829","141305.471660","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000092","Nodes","","21.000000","64.065739","Default Known Flow Node","Known Flow","616417.789512","141068.684806","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000093","Nodes","","21.000000","64.065739","Default Known Flow Node","Known Flow","616422.766888","141072.669597","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000044","Nodes","","21.000000","60.000671","Default Known Flow Node","Known Flow","616151.016814","141535.393723","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000021","Nodes","","21.000000","61.929583","Default Known Flow Node","Known Flow","615594.334663","141152.639619","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000022","Nodes","","21.000000","57.721382","Default Known Flow Node","Known Flow","615723.254698","141201.968632","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000026","Nodes","","21.000000","58.280669","Default Known Flow Node","Known Flow","615866.276737","141295.581658","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000067","Nodes","","21.000000","56.040648","Default Known Flow Node","Known Flow","616581.122931","140846.102535","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000071","Nodes","","21.000000","60.396014","Default Known Flow Node","Known Flow","616465.697900","141237.987642","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000094","Nodes","","21.000000","54.710643","Default Known Flow Node","Known Flow","616409.586885","141845.737808","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96108500000186","Nodes","186, Maximo Ref:394839","21.000000","61.768216","Point Loads","Known Flow","616419.853035","140688.009041","","0.000000","","","","","-38.799997","-34.695651","-38.799997","","","","","","","PL-AF PROFILE"
