"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(D1)"
"96107505215345","Nodes","","21.000000","43.890608","DDS demands","Known Flow","632431.000000","142867.250000","","0.000000","","","-0.440000","-0.393455","-0.440000","","","","","D1 PROFILE"
"96107505215344","Nodes","","21.000000","43.762101","DDS demands","Known Flow","632456.250000","142904.875000","","0.000000","","","-9.569999","-8.557664","-9.569999","","","","","D1 PROFILE"
"96107505215340","Nodes","","21.000000","44.017857","DDS demands","Known Flow","632367.000000","142926.375000","","0.000000","","","-4.920000","-4.399552","-4.920000","","","","","D1 PROFILE"
"96107500001606","Nodes","","21.000000","44.124974","Default Known Flow Node","Known Flow","632392.687500","142964.125000","","0.000000","","","","0.000000","0.000000","","","","",""
"96107505215339","Nodes","","21.000000","44.142255","DDS demands","Known Flow","632397.000000","142970.125000","","0.000000","","","-1.039999","-0.929986","-1.039999","","","","","D1 PROFILE"
"96107505215232","Nodes","","21.000000","47.846085","DDS demands","Known Flow","632563.250000","143095.750000","","0.000000","","","-1.299999","-1.162483","-1.299999","","","","","D1 PROFILE"
"96107505215348","Nodes","","21.000000","47.706199","DDS demands","Known Flow","632572.500000","143110.703125","","0.000000","","","-3.010000","-2.691595","-3.010000","","","","","D1 PROFILE"
"96107505215917","Nodes","","21.000000","47.370013","Default Known Flow Node","Known Flow","632607.875000","143087.375000","","0.000000","","","","0.000000","0.000000","","","","",""
"96107505215017","Nodes","","21.000000","48.199227","DDS demands","Known Flow","632523.750000","143110.000000","","0.000000","","","-4.260000","-3.809368","-4.260000","","","","","D1 PROFILE"
"96107500001604","Nodes","","21.000000","48.144565","Default Known Flow Node","Known Flow","632530.812500","143105.593750","","0.000000","","","","0.000000","0.000000","","","","",""
"96107505215231","Nodes","","21.000000","48.132031","DDS demands","Known Flow","632539.250000","143103.375000","","0.000000","","","-0.820000","-0.733258","-0.820000","","","","","D1 PROFILE"
"96107505215928","Nodes","","21.000000","44.017635","Default Known Flow Node","Known Flow","632363.750000","142927.500000","","0.000000","","","","0.000000","0.000000","","","","",""
"96107505215341","Nodes","","21.000000","43.995661","DDS demands","Known Flow","632328.000000","142948.875000","","0.000000","","","-2.130000","-1.904684","-2.130000","","","","","D1 PROFILE"
"96107505215338","Nodes","","21.000000","44.062549","DDS demands","Known Flow","632413.750000","142992.500000","","0.000000","","","-7.170000","-6.411542","-7.170000","","","","","D1 PROFILE"
"96107505215342","Nodes","","21.000000","43.981187","DDS demands","Known Flow","632402.000000","142902.750000","","0.000000","","","-2.980000","-2.664769","-2.980000","","","","","D1 PROFILE"
"96107505215929","Nodes","","21.000000","43.981187","Default Known Flow Node","Known Flow","632395.875000","142894.000000","","0.000000","","","","0.000000","0.000000","","","","",""
"96107505215343","Nodes","","21.000000","43.977978","DDS demands","Known Flow","632406.625000","142909.250000","","0.000000","","","-0.419999","-0.375571","-0.419999","","","","","D1 PROFILE"
"96107505215930","Nodes","","21.000000","44.062549","Default Known Flow Node","Known Flow","632416.750000","142997.500000","","0.000000","","","","0.000000","0.000000","","","","",""
"96107505215346","Nodes","","21.000000","43.938361","DDS demands","Known Flow","632475.000000","142958.500000","","0.000000","","","-4.500000","-4.023980","-4.500000","","","","","D1 PROFILE"
"96107505215931","Nodes","","21.000000","43.981520","Default Known Flow Node","Known Flow","632499.125000","142951.250000","","0.000000","","","","0.000000","0.000000","","","","",""
"96107505215920","Nodes","","21.000000","45.386813","Default Known Flow Node","Known Flow","632707.500000","142914.125000","","0.000000","","","","0.000000","0.000000","","","","",""
"96107505215305","Nodes","","21.000000","45.386813","DDS demands","Known Flow","632712.000000","142920.375000","","0.000000","","","-4.060000","-3.630524","-4.060000","","","","","D1 PROFILE"
"96107505215303","Nodes","","21.000000","45.465758","DDS demands","Known Flow","632677.250000","142945.375000","","0.000000","","","-3.380000","-3.022456","-3.380000","","","","","D1 PROFILE"
"96107505215328","Nodes","","21.000000","45.580498","DDS demands","Known Flow","632640.625000","142969.750000","","0.000000","-6.000000","","-11.680000","-15.809773","-17.680000","","","C1 PROFILE","","D1 PROFILE"
"96107505215298","Nodes","","21.000000","45.466362","DDS demands","Known Flow","632694.125000","142968.750000","","0.000000","","","-7.210000","-6.447311","-7.210000","","","","","D1 PROFILE"
"96107505215922","Nodes","","21.000000","45.466362","Default Known Flow Node","Known Flow","632718.125000","142951.375000","","0.000000","","","","0.000000","0.000000","","","","",""
"96107505215921","Nodes","","21.000000","45.386813","Default Known Flow Node","Known Flow","632715.250000","142925.500000","","0.000000","","","","0.000000","0.000000","","","","",""
"96107505215273","Nodes","","21.000000","45.387335","DDS demands","Known Flow","632743.500000","142999.125000","","0.000000","","","-3.130000","-2.798902","-3.130000","","","","","D1 PROFILE"
"96107505215280","Nodes","","21.000000","45.295268","DDS demands","Known Flow","632748.375000","142978.750000","","0.000000","","","-5.409999","-4.837718","-5.409999","","","","","D1 PROFILE"
"96107505215926","Nodes","","21.000000","45.295268","Default Known Flow Node","Known Flow","632771.125000","142969.375000","","0.000000","","","","0.000000","0.000000","","","","",""
"96107505215924","Nodes","","21.000000","45.295268","Default Known Flow Node","Known Flow","632735.750000","142959.000000","","0.000000","","","","0.000000","0.000000","","","","",""
"96107505215932","Nodes","","21.000000","45.794551","Default Known Flow Node","Known Flow","632608.375000","142991.125000","","0.000000","","","","0.000000","0.000000","","","","",""
"96107505215934","Nodes","","21.000000","45.537471","Default Known Flow Node","Known Flow","632656.625000","142991.875000","","0.000000","","","","0.000000","0.000000","","","","",""
"96107505215904","Nodes","","21.000000","44.790659","Default Known Flow Node","Known Flow","632364.500000","143016.750000","","0.000000","","","","0.000000","0.000000","","","","",""
"96107505215902","Nodes","","21.000000","44.800990","Default Known Flow Node","Known Flow","632332.250000","143039.125000","","0.000000","","","","0.000000","0.000000","","","","",""
"96107505215336","Nodes","","21.000000","44.800990","DDS demands","Known Flow","632365.000000","143017.750000","","0.000000","","","-9.590000","-8.575549","-9.590000","","","","","D1 PROFILE"
"96107505215903","Nodes","","21.000000","47.946031","Default Known Flow Node","Known Flow","632361.125000","143153.500000","","0.000000","","","","0.000000","0.000000","","","","",""
"96107500001603","Nodes","","21.000000","48.031794","Default Known Flow Node","Known Flow","632382.750000","143153.125000","","0.000000","","","","0.000000","0.000000","","","","",""
"96107505215911","Nodes","","21.000000","48.369911","Default Known Flow Node","Known Flow","632467.125000","143130.250000","","0.000000","","","","0.000000","0.000000","","","","",""
"96107505215230","Nodes","","21.000000","48.284218","DDS demands","Known Flow","632475.250000","143124.500000","","0.000000","","","-2.450000","-2.190834","-2.450000","","","","","D1 PROFILE"
"96107505215337","Nodes","","21.000000","49.627291","DDS demands","Known Flow","632246.625000","143014.250000","","0.000000","","-21.899999","","-19.583372","-21.899999","","","","C2 PROFILE",""
"96107505215935","Nodes","","21.000000","49.421791","Default Known Flow Node","Known Flow","632273.750000","143297.875000","","0.000000","","","","0.000000","0.000000","","","","",""
"96107505215334","Nodes","","21.000000","45.341829","DDS demands","Known Flow","632382.250000","143047.875000","","0.000000","","","-6.320000","-5.651457","-6.320000","","","","","D1 PROFILE"
"96107505215335","Nodes","","21.000000","45.233796","DDS demands","Known Flow","632365.750000","143094.500000","","0.000000","","","-2.869999","-2.566405","-2.869999","","","","","D1 PROFILE"
