"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"96114000000500","Nodes","-500","21.000000","28.638434","Default Known Flow Node","Known Flow","574860.672581","164387.696941","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000004719","Nodes","-4719","21.000000","33.627684","Default Known Flow Node","Known Flow","576789.423105","163029.696572","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007301135","Nodes","","21.000000","34.090757","DDS demands","Known Flow","576834.411577","162872.810813","","0.000000","","","","","","","-17.389999","","","","","","","","-15.550448","-17.389999","","","","","","","","","D1 PROFILE","","","","","","",""
"96114007301136","Nodes","7301136","21.000000","34.547516","DDS demands","Known Flow","576849.032122","162704.336483","","0.000000","","","","","","","-6.070000","","","","","","","","-5.427902","-6.070000","","","","","","","","","D1 PROFILE","","","","","","",""
"96114000009716","Nodes","-9716","21.000000","27.350817","Default Known Flow Node","Known Flow","580768.174188","163390.071670","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007013199","Nodes","7013199","21.000000","27.319171","DDS demands","Known Flow","580740.914182","163452.313522","","0.000000","","","","","","","-19.570000","","","","","","","","-17.499843","-19.570000","","","","","","","","","D1 PROFILE","","","","","","",""
"96114000004553","Nodes","-4553","21.000000","29.195134","Default Known Flow Node","Known Flow","577141.298201","162409.196403","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000693256","Nodes","-693256","21.000000","29.147035","Default Known Flow Node","Known Flow","577064.055078","162425.283663","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000555968","Nodes","-555968","21.000000","29.147111","Default Known Flow Node","Known Flow","577059.050207","162427.695431","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000004555","Nodes","-4555","21.000000","29.193104","Default Known Flow Node","Known Flow","577144.548202","162415.571405","","0.000000","","","","","","","-10.729999","","","","","","","","-9.594957","-10.729999","","","","","","","","","D1 PROFILE","","","","","","",""
"96114007301143","Nodes","7301143","21.000000","29.088498","DDS demands","Known Flow","577037.310173","162352.416388","","0.000000","","","","","","","-33.779997","","","","","","","","-30.206679","-33.779997","","","","","","","","","D1 PROFILE","","","","","","",""
"96114000004501","Nodes","-4501","21.000000","29.292017","Default Known Flow Node","Known Flow","577073.513333","162216.806370","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114001463645","Nodes","-1463645","21.000000","33.990775","Default Known Flow Node","Known Flow","575224.047679","163508.321702","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000001785","Nodes","-1785","21.000000","34.122859","Default Known Flow Node","Known Flow","575272.547693","163375.446666","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114001464452","Nodes","-1464452","21.000000","34.210942","Default Known Flow Node","Known Flow","575272.797693","163374.696666","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000113564","Nodes","-113564","21.000000","26.477203","Default Known Flow Node","Known Flow","577449.862701","167128.818348","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000006973","Nodes","-6973","21.000000","26.477203","Default Known Flow Node","Known Flow","577450.173285","167125.322686","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000006976","Nodes","-6976","21.000000","26.484547","Default Known Flow Node","Known Flow","577440.673283","167127.697687","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000006978","Nodes","-6978","21.000000","26.476357","Default Known Flow Node","Known Flow","577450.923285","167128.947687","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007415021","Nodes","7415021","21.000000","26.341768","DDS demands","Known Flow","584282.175144","167496.572787","","0.000000","","","","","","","-25.679999","","","","","","","","-22.963514","-25.679999","","","","","","","","","D1 PROFILE","","","","","","",""
"96114010003345","Nodes","Low point 3345","21.000000","26.547535","Log Low Point","Known Flow","584312.175926","167491.932875","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000011983","Nodes","-11983","21.000000","26.746641","Default Known Flow Node","Known Flow","584339.655427","167479.792690","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007013217","Nodes","7013217","21.000000","27.335484","DDS demands","Known Flow","580671.424162","163803.196782","","0.000000","","","","","","","-6.900000","","","","","","","","-6.170103","-6.900000","","","","","","","","","D1 PROFILE","","","","","","",""
"96114000009912","Nodes","-9912","21.000000","27.279637","Default Known Flow Node","Known Flow","580669.270161","163789.203779","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000010401","Nodes","-10401","21.000000","26.872483","Default Known Flow Node","Known Flow","580281.799056","165051.697122","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007014062","Nodes","7014062","21.000000","26.924925","DDS demands","Known Flow","580373.925032","165056.857652","","0.000000","","","","","","","-37.849996","","","","","","","","-33.846146","-37.849996","","","","","","","","","D1 PROFILE","","","","","","",""
"96114001463266","Nodes","-1463266","21.000000","27.545850","Default Known Flow Node","Known Flow","580534.299124","165017.697113","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000008168","Nodes","-8168","21.000000","34.054597","Default Known Flow Node","Known Flow","578753.173640","167754.572858","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007010237","Nodes","7010237","21.000000","33.982665","DDS demands","Known Flow","578725.862476","167843.257493","","0.000000","","","","","","","-24.030000","","","","","","","","-21.488056","-24.030000","","","","","","","","","D1 PROFILE","","","","","","",""
"96114007010238","Nodes","7010238","21.000000","34.043737","DDS demands","Known Flow","578698.298625","168003.197925","","0.000000","","","","","","","-27.719998","","","","","","","","-24.787718","-27.719998","","","","","","","","","D1 PROFILE","","","","","","",""
"96114007010114","Nodes","7010114","21.000000","30.739394","DDS demands","Known Flow","577554.048212","168032.695062","","0.000000","-39.999997","","","-3.039999","","","-49.959999","","","","","","","","-83.162266","-92.999994","","","C1 PROFILE","","","C4 PROFILE","","","D1 PROFILE","","","","","","",""
"96114007010139","Nodes","7010139","21.000000","28.244849","DDS demands","Known Flow","577577.096276","167863.698635","","0.000000","","","","","","","-45.020000","","","","","","","","-40.257688","-45.020000","","","","","","","","","D1 PROFILE","","","","","","",""
"96114007010140","Nodes","7010140","21.000000","26.335716","DDS demands","Known Flow","577603.173327","167693.697841","","0.000000","","","","","","","-31.809998","","","","","","","","-28.445069","-31.809998","","","","","","","","","D1 PROFILE","","","","","","",""
"96114000004545","Nodes","-4545","21.000000","29.092242","Default Known Flow Node","Known Flow","577045.923175","162358.821389","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000004634","Nodes","-4634","21.000000","32.870002","Default Known Flow Node","Known Flow","577025.173170","162718.446487","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007301156","Nodes","7301156","21.000000","32.602379","DDS demands","Known Flow","577197.863013","162690.341730","","0.000000","","","","","","","-3.319999","","","","","","","","-2.968803","-3.319999","","","","","","","","","D1 PROFILE","","","","","","",""
"96114001000026","Nodes","26,","21.000000","32.461841","Default Known Flow Node","Known Flow","577294.841967","162690.999782","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000004747","Nodes","-4747","21.000000","33.684883","Default Known Flow Node","Known Flow","576740.798092","163098.821591","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000004746","Nodes","-4746","21.000000","33.690855","Default Known Flow Node","Known Flow","576729.548089","163098.571591","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114001465042","Nodes","-1465042","21.000000","33.638780","Default Known Flow Node","Known Flow","576806.423110","163704.321755","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007301041","Nodes","7301041","21.000000","33.731722","DDS demands","Known Flow","576794.610643","163807.757463","","0.000000","","","","","","","-21.040001","","","","","","","","-18.814344","-21.040001","","","","","","","","","D1 PROFILE","","","","","","",""
"96114007301040","Nodes","7301040","21.000000","34.341695","DDS demands","Known Flow","576830.931229","163995.944522","","0.000000","","","","","","","-20.459998","","","","","","","","-18.295697","-20.459998","","","","","","","","","D1 PROFILE","","","","","","",""
"96114000004703","Nodes","-4703","21.000000","33.098608","Default Known Flow Node","Known Flow","576526.574034","162950.855550","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007301133","Nodes","7301133","21.000000","32.580240","DDS demands","Known Flow","576491.798773","162860.412496","","0.000000","","","","","","","-20.419999","","","","","","","","-18.259929","-20.419999","","","","","","","","","D1 PROFILE","","","","","","",""
"96114000002536","Nodes","-2536","21.000000","24.476673","Default Known Flow Node","Known Flow","575677.692917","167199.321733","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007303013","Nodes","7303013","21.000000","24.664868","DDS demands","Known Flow","575663.736504","167287.444797","","0.000000","","","","","","","-22.190001","","","","","","","","-19.842696","-22.190001","","","","","","","","","D1 PROFILE","","","","","","",""
"96114001464580","Nodes","-1464580","21.000000","27.454667","Default Known Flow Node","Known Flow","575626.672789","167482.197783","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007309022","Nodes","7309022","21.000000","32.439890","DDS demands","Known Flow","574393.421843","168761.945840","","0.000000","0.000000","","","","","","-7.219999","","","","-6.000000","","","","-11.821560","-13.220000","","","C1 PROFILE","","","","","","D1 PROFILE","","","","I2 PROFILE","","",""
"96114000003429","Nodes","-3429","21.000000","28.010761","Default Known Flow Node","Known Flow","576089.922915","164961.822098","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000055698","Nodes","-55698","21.000000","28.407310","Default Known Flow Node","Known Flow","576116.436140","164919.512325","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007303213","Nodes","7303213","21.000000","25.524788","DDS demands","Known Flow","575133.053655","164102.813864","","0.000000","","","","","","","-20.620000","","","","","","","","-18.438774","-20.620000","","","","","","","","","D1 PROFILE","","","","","","",""
"96114007303215","Nodes","7303215","21.000000","25.205520","DDS demands","Known Flow","575198.924616","164279.445141","","0.000000","","","","","","","-18.879998","","","","","","","","-16.882833","-18.879998","","","","","","","","","D1 PROFILE","","","","","","",""
"96114007303216","Nodes","7303216","21.000000","25.255996","DDS demands","Known Flow","575270.507776","164459.463416","","0.000000","","","","","","","-25.820000","","","","","","","","-23.088707","-25.820000","","","","","","","","","D1 PROFILE","","","","","","",""
"96114000002044","Nodes","-2044","21.000000","25.526861","Default Known Flow Node","Known Flow","575125.654346","164105.141805","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007303214","Nodes","7303214","21.000000","25.215319","DDS demands","Known Flow","575190.732863","164283.977976","","0.000000","","","","","","","-17.239999","","","","","","","","-15.416316","-17.239999","","","","","","","","","D1 PROFILE","","","","","","",""
"96114000002112","Nodes","-2112","21.000000","25.273778","Default Known Flow Node","Known Flow","575262.065947","164462.939613","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000002140","Nodes","-2140","21.000000","25.781330","Default Known Flow Node","Known Flow","575175.672666","164535.946982","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007303209","Nodes","7303209","21.000000","25.703796","DDS demands","Known Flow","575167.734929","164358.634042","","0.000000","","","","","","","-23.979998","","","","","","","","-21.443343","-23.979998","","","","","","","","","D1 PROFILE","","","","","","",""
"96114000002055","Nodes","-2055","21.000000","25.596609","Default Known Flow Node","Known Flow","575085.172642","164167.071881","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000000959","Nodes","-959","21.000000","29.015212","Default Known Flow Node","Known Flow","574083.422369","167075.197673","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007304151","Nodes","7304151","21.000000","27.869495","DDS demands","Known Flow","577335.328236","166872.734371","","0.000000","","","","","","","-30.840000","","","","","","","","-27.577680","-30.840000","","","","","","","","","D1 PROFILE","","","","","","",""
"96114007304147","Nodes","7304147","21.000000","27.592646","DDS demands","Known Flow","577205.673219","166945.197637","","0.000000","","","","","","","-26.500000","","","","","","","","-23.696774","-26.500000","","","","","","","","","D1 PROFILE","","","","","","",""
"96114001464472","Nodes","-1464472","21.000000","33.910660","Default Known Flow Node","Known Flow","575314.922704","163377.946667","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007302183","Nodes","7302183","21.000000","33.910660","DDS demands","Known Flow","575315.297704","163376.821666","","0.000000","","","","","","","-45.319998","","","","","","","","-40.525952","-45.319998","","","","","","","","","D1 PROFILE","","","","","","",""
"96114000001774","Nodes","-1774","21.000000","33.942477","Default Known Flow Node","Known Flow","575338.297711","163306.196647","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000005389","Nodes","-5389","21.000000","29.292098","Default Known Flow Node","Known Flow","576901.048136","165489.072241","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007012163","Nodes","7012163","21.000000","25.781821","DDS demands","Known Flow","581474.799380","166015.697384","","0.000000","","","","","","","-5.709999","","","","","","","","-5.105984","-5.709999","","","","","","","","","D1 PROFILE","","","","","","",""
"96114001001834","Nodes","Logger 1834","21.000000","25.597197","Val Log Post","Known Flow","581339.736519","166078.222711","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007012056","Nodes","7012056","21.000000","25.616488","DDS demands","Known Flow","581314.424337","166084.697403","","0.000000","","","0.000000","-22.000000","","","-16.079999","","","","","","","","-34.051817","-38.079998","","","","","C3 PROFILE","C4 PROFILE","","","D1 PROFILE","","","","","","",""
"96114010001804","Nodes","Logger 1804","21.000000","27.439632","Val Log Post","Known Flow","580897.241873","163654.469142","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007013183","Nodes","7013183","21.000000","27.425322","DDS demands","Known Flow","580892.914733","163646.697835","","0.000000","","","","","","","-25.029999","","","","","","","","-22.382274","-25.029999","","","","","","","","","D1 PROFILE","","","","","","",""
"96114007011143","Nodes","7011143","21.000000","29.812559","DDS demands","Known Flow","579594.298869","167340.197745","","0.000000","","","","","","","-20.109999","","","","","","","","-17.982721","-20.109999","","","","","","","","","D1 PROFILE","","","","","","",""
"96114007011155","Nodes","P0014146/01, GOUDHURST ROAD CSEP, -7","24.399999","29.885640","CSEP DDS Matched","Known Flow","579644.987909","167335.277064","","0.000000","","","","","","","","-7.239999","","","","","","","-6.474137","-7.239999","","","","","","","","","","DC PROFILE","","","","","",""
"96114037011144","Nodes","-7011144","21.000000","29.918809","Default Known Flow Node","Known Flow","579690.425120","167331.040017","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007010160","Nodes","7010160","21.000000","24.443568","DDS demands","Known Flow","577948.548875","167407.155057","","0.000000","-9.200000","-39.999997","","","","","-8.930000","","","","","","","","-51.980887","-58.129999","","","C1 PROFILE","C2 PROFILE","","","","","D1 PROFILE","","","","","","",""
"96114000007024","Nodes","-7024","21.000000","24.474538","Default Known Flow Node","Known Flow","577889.298405","167414.822765","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000010729","Nodes","-10729","21.000000","30.149998","Default Known Flow Node","Known Flow","580466.924106","166786.072594","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007011243","Nodes","7011243","21.000000","30.979627","DDS demands","Known Flow","580562.929352","166893.441048","","0.000000","","","","","","","-22.759999","","","","","","","","-20.352399","-22.759999","","","","","","","","","D1 PROFILE","","","","","","",""
"96114004904910","Nodes","-4904910","21.000000","31.925011","Default Known Flow Node","Known Flow","580636.173190","166983.196434","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114000011518","Nodes","-11518","21.000000","25.917581","Default Known Flow Node","Known Flow","581825.674476","166405.572490","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007012027","Nodes","7012027","21.000000","25.879448","DDS demands","Known Flow","581738.536189","166470.428312","","0.000000","","","","","","","-16.209998","","","","","","","","-14.495270","-16.209998","","","","","","","","","D1 PROFILE","","","","","","",""
"96114007012028","Nodes","7012028","21.000000","25.781743","DDS demands","Known Flow","581655.924429","166596.447542","","0.000000","","","","","","","-6.179999","","","","","","","","-5.526266","-6.179999","","","","","","","","","D1 PROFILE","","","","","","",""
"96114000011905","Nodes","-11905","21.000000","34.805467","Default Known Flow Node","Known Flow","584008.050069","166839.947609","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96114007415011","Nodes","7415011","21.000000","34.867625","DDS demands","Known Flow","583985.424481","166860.193718","","0.000000","","","","","","","-10.209999","","","","","","","","-9.129964","-10.209999","","","","","","","","","D1 PROFILE","","","","","","",""
"96114007415015","Nodes","7415015","21.000000","35.098223","DDS demands","Known Flow","583710.549989","167015.447656","","0.000000","","","","","","","-27.389998","","","","","","","","-24.492628","-27.389998","","","","","","","","","D1 PROFILE","","","","","","",""
"96114007304016","Nodes","","21.000000","35.718200","DDS demands","Known Flow","575782.422831","168378.073027","","0.000000","-13.430000","","","","","","-1.700000","","","","","","","","-13.529517","-15.129999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","",""
