"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"96111200002446","Nodes","","21.000000","30.716794","DDS demands","Known Flow","569909.171233","159284.320553","","0.000000","","","","","","","-5.339999","","","","","","","","","-4.775123","-5.339999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002447","Nodes","","21.000000","30.687478","DDS demands","Known Flow","569911.296234","159291.570555","","0.000000","","","","","","","-5.960000","","","","","","","","","-5.329538","-5.960000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002450","Nodes","","21.000000","30.200388","Default Known Flow Node","Known Flow","570012.921262","159231.945538","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002451","Nodes","","21.000000","30.243637","Default Known Flow Node","Known Flow","570050.421272","159216.820534","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002452","Nodes","","21.000000","29.897182","DDS demands","Known Flow","570112.921289","159283.945553","","0.000000","","","","","","","-6.650000","","","","","","","","","-5.946549","-6.650000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002453","Nodes","","21.000000","29.897182","Default Known Flow Node","Known Flow","570103.671286","159267.820548","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002456","Nodes","","21.000000","30.200388","DDS demands","Known Flow","570015.167878","159238.685253","","0.000000","","","","","","","-5.670000","","","","","","","","","-5.070216","-5.670000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002457","Nodes","","21.000000","29.962288","Default Known Flow Node","Known Flow","570179.671307","159378.195578","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002469","Nodes","","21.000000","32.837092","Default Known Flow Node","Known Flow","569810.921207","159364.320574","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002586","Nodes","","21.000000","32.329615","Default Known Flow Node","Known Flow","569829.421212","159362.695574","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002473","Nodes","","21.000000","30.896506","DDS demands","Known Flow","569989.421255","159406.695586","","0.000000","","","","","","","-2.470000","","","","","","","","","-2.208718","-2.470000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002474","Nodes","","21.000000","30.896506","Default Known Flow Node","Known Flow","570006.671260","159389.320581","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002475","Nodes","","21.000000","30.373186","Default Known Flow Node","Known Flow","570099.796285","159372.445577","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002516","Nodes","","21.000000","30.023063","DDS demands","Known Flow","570135.921295","159333.945566","","0.000000","","","","","","","-6.199999","","","","","","","","","-5.544150","-6.199999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002477","Nodes","","21.000000","29.956681","DDS demands","Known Flow","570003.421259","159160.695519","","0.000000","","","","","","","-6.849999","","","","","","","","","-6.125392","-6.849999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002478","Nodes","","21.000000","29.956681","Default Known Flow Node","Known Flow","570022.921264","159155.820518","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002480","Nodes","","21.000000","30.056912","Default Known Flow Node","Known Flow","569960.421247","159172.070522","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002603","Nodes","","21.000000","30.056912","DDS demands","Known Flow","569960.681144","159172.950557","","0.000000","","","","","","","-7.459999","","","","","","","","","-6.670865","-7.459999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002485","Nodes","","21.000000","30.088624","Default Known Flow Node","Known Flow","570138.671296","159320.945563","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002486","Nodes","","21.000000","30.088624","Default Known Flow Node","Known Flow","570157.671301","159305.195558","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002491","Nodes","","21.000000","30.287487","Default Known Flow Node","Known Flow","570136.171295","159415.320588","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002494","Nodes","","21.000000","30.435880","Default Known Flow Node","Known Flow","569904.928290","159221.085556","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002495","Nodes","","21.000000","30.435880","DDS demands","Known Flow","569912.671234","159218.820535","","0.000000","","","","","","","-4.880000","","","","","","","","","-4.363783","-4.880000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002496","Nodes","","21.000000","30.663396","DDS demands","Known Flow","569898.921231","159297.445556","","0.000000","","","","","","","-4.829999","","","","","","","","","-4.319072","-4.829999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002497","Nodes","","21.000000","30.449912","Default Known Flow Node","Known Flow","570024.671265","159309.570560","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002601","Nodes","","21.000000","30.447295","DDS demands","Known Flow","570067.319364","159338.042371","","0.000000","","","","","","","-3.670000","","","","","","","","","-3.281779","-3.670000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002499","Nodes","","21.000000","30.563467","DDS demands","Known Flow","569937.046241","159309.945560","","0.000000","","","","","","","-8.930000","","","","","","","","","-7.985365","-8.930000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002481","Nodes","","21.000000","30.465173","DDS demands","Known Flow","569987.921255","159289.945554","","0.000000","","","","","","","-5.940000","","","","","","","","","-5.311654","-5.940000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002501","Nodes","","21.000000","30.981852","Default Known Flow Node","Known Flow","569946.796244","159396.445583","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002502","Nodes","","21.000000","30.996143","Default Known Flow Node","Known Flow","569949.046244","159388.195581","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002476","Nodes","","21.000000","30.011712","Default Known Flow Node","Known Flow","570144.796297","159337.070567","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002503","Nodes","","21.000000","30.004336","Default Known Flow Node","Known Flow","570149.921299","159332.445566","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002504","Nodes","","21.000000","30.907522","Default Known Flow Node","Known Flow","569878.796225","159307.695559","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002505","Nodes","","21.000000","30.868888","DDS demands","Known Flow","569876.171224","159299.445557","","0.000000","","","","","","","-4.559999","","","","","","","","","-4.077633","-4.559999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002510","Nodes","","21.000000","30.747340","DDS demands","Known Flow","569852.671218","159253.445544","","0.000000","","","","","","","-8.600000","","","","","","","","","-7.690274","-8.600000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002511","Nodes","","21.000000","30.753474","DDS demands","Known Flow","569845.667849","159254.933800","","0.000000","","","","","","","-3.749999","","","","","","","","","-3.353317","-3.749999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002514","Nodes","","21.000000","30.987770","Default Known Flow Node","Known Flow","569966.421249","159365.320575","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002517","Nodes","","21.000000","30.010623","Default Known Flow Node","Known Flow","570130.671294","159328.570565","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002520","Nodes","","21.000000","30.964315","DDS demands","Known Flow","569942.046242","159404.945586","","0.000000","","","","","","","-4.559999","","","","","","","","","-4.077633","-4.559999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002533","Nodes","","21.000000","29.973103","DDS demands","Known Flow","570096.796284","159303.570558","","0.000000","","","","","","","-7.089999","","","","","","","","","-6.340004","-7.089999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002593","Nodes","","21.000000","29.968915","Default Known Flow Node","Known Flow","570095.546399","159302.570651","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002500","Nodes","","21.000000","30.450354","DDS demands","Known Flow","570029.921266","159302.695558","","0.000000","","","","","","","-5.590000","","","","","","","","","-4.998678","-5.590000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002537","Nodes","","21.000000","30.349324","DDS demands","Known Flow","570070.546277","159275.195550","","0.000000","","","","","","","-5.280000","","","","","","","","","-4.721470","-5.280000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002538","Nodes","","21.000000","30.532411","DDS demands","Known Flow","570014.546262","159333.195566","","0.000000","","","","","","","-1.649999","","","","","","","","","-1.475459","-1.649999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002544","Nodes","","21.000000","30.495200","DDS demands","Known Flow","570025.796265","159355.695572","","0.000000","","","","","","","-2.359999","","","","","","","","","-2.110354","-2.359999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002542","Nodes","GIG HILL SOUTH DG ID 2352","21.000000","32.999999","Default Known Pressure Node","Known Pressure","569801.421204","159361.695574","","1299.999936","","","","","","","","","","","","","","","","317.571791","355.139151","","","","","","","","","","","","","","","","","","",""
"96111200002539","Nodes","","21.000000","30.495200","Default Known Flow Node","Known Flow","570028.921266","159358.445573","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002543","Nodes","","21.000000","30.547115","DDS demands","Known Flow","570020.421264","159361.320574","","0.000000","","","","","","","-3.440000","","","","","","","","","-3.076109","-3.440000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002546","Nodes","","21.000000","30.043595","Default Known Flow Node","Known Flow","570177.046237","159357.073853","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002547","Nodes","","21.000000","30.045602","Default Known Flow Node","Known Flow","570180.546307","159364.945575","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002551","Nodes","","21.000000","29.912774","DDS demands","Known Flow","570005.046259","159170.445522","","0.000000","","","","","","","-8.369999","","","","","","","","","-7.484603","-8.369999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002552","Nodes","","21.000000","29.869483","Default Known Flow Node","Known Flow","570027.671266","159169.945522","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002554","Nodes","","21.000000","30.392645","Default Known Flow Node","Known Flow","569911.546234","159256.195545","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002589","Nodes","","21.000000","30.978226","Default Known Flow Node","Known Flow","569875.294222","159321.446537","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002560","Nodes","","21.000000","30.522367","Default Known Flow Node","Known Flow","569901.046231","159169.320521","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002562","Nodes","","21.000000","30.547115","Default Known Flow Node","Known Flow","570018.546263","159359.570573","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002563","Nodes","","21.000000","30.547115","Default Known Flow Node","Known Flow","570002.421259","159352.320571","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002564","Nodes","","21.000000","30.002092","DDS demands","Known Flow","570147.171298","159330.070565","","0.000000","","","","","","","-7.659999","","","","","","","","","-6.849708","-7.659999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002570","Nodes","","21.000000","30.990141","Default Known Flow Node","Known Flow","569951.546245","159389.320581","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002571","Nodes","","21.000000","30.446064","DDS demands","Known Flow","569922.546237","159246.945543","","0.000000","","","","","","","-3.619999","","","","","","","","","-3.237068","-3.619999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002572","Nodes","","21.000000","30.408607","DDS demands","Known Flow","569951.296245","159240.195541","","0.000000","","","","","","","-3.970000","","","","","","","","","-3.550045","-3.970000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002573","Nodes","","21.000000","30.811875","Default Known Flow Node","Known Flow","569923.296237","159401.820585","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002680","Nodes","","21.000000","30.811875","DDS demands","Known Flow","569915.922815","159419.824917","","0.000000","","","","","","","-5.619999","","","","","","","","","-5.025504","-5.619999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002530","Nodes","","21.000000","30.227088","DDS demands","Known Flow","570063.421275","159222.320536","","0.000000","","","","","","","-4.969999","","","","","","","","","-4.444263","-4.969999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002575","Nodes","","21.000000","30.227088","Default Known Flow Node","Known Flow","570118.171290","159241.320541","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002577","Nodes","","21.000000","30.830562","DDS demands","Known Flow","569853.421218","159281.195552","","0.000000","","","","","","","-1.609999","","","","","","","","","-1.439690","-1.609999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002526","Nodes","","21.000000","30.976175","DDS demands","Known Flow","569867.921222","159323.195563","","0.000000","","","","","","","-6.589999","","","","","","","","","-5.892895","-6.589999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002576","Nodes","","21.000000","30.830562","Default Known Flow Node","Known Flow","569824.546210","159297.070556","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002584","Nodes","","21.000000","30.458247","Default Known Flow Node","Known Flow","569996.796257","159290.820554","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002470","Nodes","","21.000000","32.310524","Default Known Flow Node","Known Flow","569840.796215","159407.570586","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002587","Nodes","","21.000000","30.747340","Default Known Flow Node","Known Flow","569859.421220","159273.320550","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002565","Nodes","","21.000000","30.041519","DDS demands","Known Flow","570180.546307","159356.695572","","0.000000","","","","","","","-7.450000","","","","","","","","","-6.661923","-7.450000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002590","Nodes","","21.000000","30.041519","Default Known Flow Node","Known Flow","570199.796312","159356.820572","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002591","Nodes","","21.000000","30.747340","Default Known Flow Node","Known Flow","569849.546217","159238.820540","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002592","Nodes","","21.000000","30.056912","Default Known Flow Node","Known Flow","569955.921246","159162.695520","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002594","Nodes","","21.000000","29.925645","Default Known Flow Node","Known Flow","570070.796277","159288.445554","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002574","Nodes","","21.000000","30.512380","Default Known Flow Node","Known Flow","570030.921266","159371.195576","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002602","Nodes","","21.000000","30.512430","Default Known Flow Node","Known Flow","570032.921267","159372.695577","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002736","Nodes","","21.000000","30.595090","DDS demands","Known Flow","570045.545859","159418.194964","","0.000000","","","","","","","-2.799999","","","","","","","","","-2.503810","-2.799999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002605","Nodes","","21.000000","30.301375","Default Known Flow Node","Known Flow","569958.046247","159720.320671","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002606","Nodes","","21.000000","30.293425","Default Known Flow Node","Known Flow","569964.546248","159718.320671","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002607","Nodes","","21.000000","30.420627","DDS demands","Known Flow","569860.296220","159640.945650","","0.000000","","","","","","","-2.640000","","","","","","","","","-2.360735","-2.640000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002608","Nodes","","21.000000","30.434162","DDS demands","Known Flow","569870.046223","159659.320655","","0.000000","","","","","","","-3.370000","","","","","","","","","-3.013514","-3.370000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002609","Nodes","","21.000000","29.512964","DDS demands","Known Flow","569907.796233","159589.070636","","0.000000","","","","","","","-4.340000","","","","","","","","","-3.880905","-4.340000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002704","Nodes","","21.000000","29.505688","DDS demands","Known Flow","569921.921237","159585.945635","","0.000000","","","","","","","-3.150000","","","","","","","","","-2.816786","-3.150000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002611","Nodes","","21.000000","31.968700","Default Known Flow Node","Known Flow","569856.921219","159457.820600","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002612","Nodes","","21.000000","31.968700","Default Known Flow Node","Known Flow","569875.671224","159452.445598","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002613","Nodes","","21.000000","30.156376","DDS demands","Known Flow","569965.046249","159760.195682","","0.000000","","","","","","","-8.339999","","","","","","","","","-7.457777","-8.339999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002614","Nodes","","21.000000","30.180007","Default Known Flow Node","Known Flow","569997.921257","159755.320681","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002615","Nodes","","21.000000","30.531589","Default Known Flow Node","Known Flow","569944.421243","159524.820618","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002616","Nodes","","21.000000","30.531589","Default Known Flow Node","Known Flow","569939.921242","159508.570614","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002617","Nodes","","21.000000","31.108839","Default Known Flow Node","Known Flow","569698.296176","159529.070619","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002698","Nodes","","21.000000","31.097568","Default Known Flow Node","Known Flow","569674.921170","159483.820607","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002619","Nodes","","21.000000","30.835604","Default Known Flow Node","Known Flow","569773.296196","159649.070652","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002620","Nodes","","21.000000","30.842512","Default Known Flow Node","Known Flow","569774.796197","159655.945654","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"96111200002621","Nodes","","21.000000","30.938001","DDS demands","Known Flow","569668.796168","159542.445623","","0.000000","","","","","","","-5.719999","","","","","","","","","-5.114926","-5.719999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"96111200002622","Nodes","","21.000000","31.124827","Default Known Flow Node","Known Flow","569704.796178","159534.570621","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
