"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"96107000004611","Nodes","Logger 4611, Os Haleen, Wellington Road","21.000000","29.940228","Val Log Post","Known Flow","637680.056643","152499.833576","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107055210116","Nodes","","21.000000","30.361811","Default Known Flow Node","Known Flow","637552.189635","152454.693694","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005210211","Nodes","","21.000000","29.315508","DDS demands","Known Flow","634717.438864","151234.943362","","0.000000","","","","","","","-0.970000","","","","","-0.867391","-0.970000","","","","","","","","","D1 PROFILE","","","",""
"96107005210042","Nodes","","21.000000","29.198255","DDS demands","Known Flow","634822.122824","151253.553406","","0.000000","","","","","","","-25.170000","","","","","-22.507465","-25.170000","","","","","","","","","D1 PROFILE","","","",""
"96107005210213","Nodes","","21.000000","29.373862","DDS demands","Known Flow","634926.820997","151286.280640","","0.000000","","","","","","","-1.019999","","","","","-0.912102","-1.019999","","","","","","","","","D1 PROFILE","","","",""
"96107005210076","Nodes","","21.000000","26.171885","DDS demands","Known Flow","636993.172253","151167.046035","","0.000000","","-4.699999","","","","","-12.270000","","","","","-15.174877","-16.969999","","","","C2 PROFILE","","","","","D1 PROFILE","","","",""
"96107000004617","Nodes","Logger 4617, o/s Edger House, Freemans Way","21.000000","26.158184","Val Log Cath","Known Flow","636984.297953","151171.766100","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005210093","Nodes","","21.000000","26.094538","Default Known Flow Node","Known Flow","636910.189461","151183.568348","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005210100","Nodes","","21.000000","27.504025","DDS demands","Known Flow","636616.469987","150685.418320","","0.000000","","","","","","","-4.650000","","","","","-4.158113","-4.650000","","","","","","","","","D1 PROFILE","","","",""
"96107000004618","Nodes","","21.000000","27.432892","Default Known Flow Node","Known Flow","636603.985170","150693.269142","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005210222","Nodes","","21.000000","27.070374","DDS demands","Known Flow","636539.564360","150731.943225","","0.000000","","","","","","","-10.770000","","","","","-9.630727","-10.770000","","","","","","","","","D1 PROFILE","","","",""
"96107005209400","Nodes","","21.000000","29.900706","DDS demands","Known Flow","637695.689674","152501.943707","","0.000000","","","","","","","-17.229999","","-2.609999","","","-17.741282","-19.839998","","","","","","","","","D1 PROFILE","","I2 PROFILE","",""
"96107005209551","Nodes","","21.000000","27.456417","DDS demands","Known Flow","637023.189491","151937.318553","","0.000000","","","","","","","-4.550000","","","","","-4.068691","-4.550000","","","","","","","","","D1 PROFILE","","","",""
"96107000004613","Nodes","Logger 4613, 93 Mill Road","21.000000","27.468191","Val Log Cath","Known Flow","637028.370587","151944.133954","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005209446","Nodes","","21.000000","27.569088","DDS demands","Known Flow","637072.189505","152001.818571","","0.000000","","","","","","","-10.509999","","","","","-9.398229","-10.509999","","","","","","","","","D1 PROFILE","","","",""
"96107005211185","Nodes","","21.000000","27.232520","DDS demands","Known Flow","636793.439429","150016.193031","","0.000000","","","","","","","-28.049999","","","","","-25.082812","-28.049999","","","","","","","","","D1 PROFILE","","","",""
"96107000004612","Nodes","Logger 4612, 326 Dover Road","21.000000","27.837204","Val Log Cath","Known Flow","636849.049719","150117.514194","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005211056","Nodes","","21.000000","27.862332","DDS demands","Known Flow","636851.443091","150121.189731","","0.000000","-2.519999","","","","","","-19.099999","","","","","-19.332990","-21.619999","","","C1 PROFILE","","","","","","D1 PROFILE","","","",""
"96107005209381","Nodes","","21.000000","32.185027","Default Known Flow Node","Known Flow","637352.451423","153982.169702","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107000004609","Nodes","Logger 4609, 116 Golf Road","21.000000","32.297441","Val Log Cath","Known Flow","637357.898450","153942.565034","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005209368","Nodes","","21.000000","32.348505","Default Known Flow Node","Known Flow","637360.376275","153924.327476","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107055209913","Nodes","","21.000000","35.408509","Default Known Flow Node","Known Flow","637414.814598","153106.068871","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107000004610","Nodes","Logger 4610, 55 Western Road","21.000000","35.574266","Val Log Cath","Known Flow","637426.007252","153128.941302","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005209055","Nodes","","21.000000","36.049347","DDS demands","Known Flow","637454.189609","153199.568897","","0.000000","","","","","","","-35.779999","","","","","-31.995117","-35.779999","","","","","","","","","D1 PROFILE","","","",""
"96107055210160","Nodes","","21.000000","25.162538","Default Known Flow Node","Known Flow","636186.814264","151515.193439","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005210062","Nodes","","21.000000","25.118692","DDS demands","Known Flow","636219.309838","151549.507651","","0.000000","","","","","","","-11.589999","","","","","-10.363985","-11.589999","","","","","","","","","D1 PROFILE","","","",""
"96107055209821","Nodes","","21.000000","25.053183","Default Known Flow Node","Known Flow","636293.439293","151592.443460","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107055209863","Nodes","","21.000000","25.905750","Default Known Flow Node","Known Flow","636263.189285","151354.818395","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005210063","Nodes","","21.000000","25.424033","DDS demands","Known Flow","636163.821186","151456.769067","","0.000000","","","","","","","-18.690000","","","","","-16.712933","-18.690000","","","","","","","","","D1 PROFILE","","","",""
"96107005210064","Nodes","","21.000000","25.421701","DDS demands","Known Flow","636148.689254","151470.693426","","0.000000","","","","","","","-24.899999","","","","","-22.266024","-24.899999","","","","","","","","","D1 PROFILE","","","",""
"96107005211255","Nodes","","21.000000","26.407369","DDS demands","Known Flow","636679.564398","149786.067968","","0.000000","","","","","","","-16.459998","","","","","-14.718825","-16.459998","","","","","","","","","D1 PROFILE","","","",""
"96107005211258","Nodes","","21.000000","26.537836","Default Known Flow Node","Known Flow","636611.313111","149632.693384","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005211259","Nodes","","21.000000","26.580800","DDS demands","Known Flow","636535.439359","149451.442877","","0.000000","","","","","","","-1.179999","","","","","-1.055177","-1.179999","","","","","","","","","D1 PROFILE","","","",""
"96107005210030","Nodes","","21.000000","25.592342","Default Known Flow Node","Known Flow","636747.445321","151112.075032","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005210079","Nodes","","21.000000","25.765935","DDS demands","Known Flow","636702.915546","151007.453763","","0.000000","","","","","","","-30.069998","","","","","-26.889131","-30.069998","","","","","","","","","D1 PROFILE","","","",""
"96107005210031","Nodes","","21.000000","25.721981","Default Known Flow Node","Known Flow","636786.535881","151016.408830","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005210208","Nodes","","21.000000","28.009078","Default Known Flow Node","Known Flow","635033.938950","151356.693395","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005210040","Nodes","","21.000000","26.250354","DDS demands","Known Flow","635031.667000","151437.072891","","0.000000","","","","","","","-26.819999","","","","","-23.982923","-26.819999","","","","","","","","","D1 PROFILE","","","",""
"96107005210039","Nodes","","21.000000","24.550569","DDS demands","Known Flow","635099.063968","151586.193458","","0.000000","","","","","","","-24.940000","","","","","-22.301794","-24.940000","","","","","","","","","D1 PROFILE","","","",""
"96107005209015","Nodes","","21.000000","31.395777","DDS demands","Known Flow","637645.064661","153890.319085","","0.000000","","","","","","","-2.829999","","","","","-2.530636","-2.829999","","","","","","","","","D1 PROFILE","","","",""
"96107005209017","Nodes","","21.000000","31.383288","DDS demands","Known Flow","637645.064661","153886.273125","","0.000000","","","","","","","-16.739999","","","","","-14.969207","-16.739999","","","","","","","","","D1 PROFILE","","","",""
"96107005209022","Nodes","","21.000000","31.360490","DDS demands","Known Flow","637663.689666","153678.194027","","0.000000","","","","","","","-34.439998","","","","","-30.796863","-34.439998","","","","","","","","","D1 PROFILE","","","",""
"96107005209293","Nodes","","21.000000","33.894765","Default Known Flow Node","Known Flow","637645.189661","153178.068891","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005209039","Nodes","","21.000000","34.153498","DDS demands","Known Flow","637638.362790","153237.068545","","0.000000","","","","","","","-3.510000","","","","","-3.138704","-3.510000","","","","","","","","","D1 PROFILE","","","",""
"96107005209289","Nodes","","21.000000","34.344379","DDS demands","Known Flow","637631.439657","153277.693918","","0.000000","","","","","","","-11.870000","","","","","-10.614366","-11.870000","","","","","","","","","D1 PROFILE","","","",""
"96107005209107","Nodes","","21.000000","30.989508","DDS demands","Known Flow","637281.189562","152641.568745","","0.000000","","","","","","","-29.720000","","","","","-26.576156","-29.720000","","","","","","","","","D1 PROFILE","","","",""
"96107005209108","Nodes","","21.000000","28.418876","DDS demands","Known Flow","637090.710339","152648.326698","","0.000000","","","","","","","-25.700001","","","","","-22.981400","-25.700001","","","","","","","","","D1 PROFILE","","","",""
"96107005209474","Nodes","","21.000000","28.070033","DDS demands","Known Flow","637010.689488","152572.568726","","0.000000","","","","","","","-2.700000","","","","","-2.414388","-2.700000","","","","","","","","","D1 PROFILE","","","",""
"96107005209432","Nodes","","21.000000","32.600028","DDS demands","Known Flow","637306.689568","152900.943816","","0.000000","","","","","","","-1.850000","","","","","-1.654303","-1.850000","","","","","","","","","D1 PROFILE","","","",""
"96107005209135","Nodes","","21.000000","32.739171","DDS demands","Known Flow","637321.060680","152913.068118","","0.000000","","","","","","","-9.809999","","","","","-8.772278","-9.809999","","","","","","","","","D1 PROFILE","","","",""
"96107055209611","Nodes","","21.000000","29.635956","Default Known Flow Node","Known Flow","637528.574106","152232.843540","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005211121","Nodes","","21.000000","29.025381","Default Known Flow Node","Known Flow","637533.064630","152048.068584","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005211014","Nodes","","21.000000","28.934119","DDS demands","Known Flow","637540.654591","152018.858914","","0.000000","","","","","","","-35.389999","","","","","-31.646371","-35.389999","","","","","","","","","D1 PROFILE","","","",""
"96107055209590","Nodes","","21.000000","28.705948","Default Known Flow Node","Known Flow","637554.814636","151935.193553","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005209142","Nodes","","21.000000","28.593612","DDS demands","Known Flow","636935.939468","152210.068628","","0.000000","","","","","","","-0.889999","","","","","-0.795853","-0.889999","","","","","","","","","D1 PROFILE","","","",""
"96107005209118","Nodes","","21.000000","28.948805","DDS demands","Known Flow","637001.814486","152288.818649","","0.000000","","","","","","","-16.940001","","","","","-15.148052","-16.940001","","","","","","","","","D1 PROFILE","","","",""
"96107005209095","Nodes","","21.000000","26.242398","DDS demands","Known Flow","636811.011822","152418.808641","","0.000000","","","","","","","-13.210000","","","","","-11.812618","-13.210000","","","","","","","","","D1 PROFILE","","","",""
"96107005209072","Nodes","","21.000000","23.821381","DDS demands","Known Flow","636075.928752","152186.737061","","0.000000","","","","","","","-16.360000","","","","","-14.629405","-16.360000","","","","","","","","","D1 PROFILE","","","",""
"96107055209572","Nodes","","21.000000","28.360035","Default Known Flow Node","Known Flow","637655.814663","151769.943508","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005211018","Nodes","","21.000000","28.266651","DDS demands","Known Flow","637656.849244","151845.976179","","0.000000","","","","","","","-15.359999","","","","","-13.735186","-15.359999","","","","","","","","","D1 PROFILE","","","",""
"96107005211138","Nodes","","21.000000","28.268597","Default Known Flow Node","Known Flow","637656.814664","151857.318532","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005209223","Nodes","","21.000000","26.149987","DDS demands","Known Flow","637055.770060","151251.053219","","0.000000","","","","","","","-17.219999","","","","","-15.398431","-17.219999","","","","","","","","","D1 PROFILE","","","",""
"96107055209546","Nodes","","21.000000","28.224836","Default Known Flow Node","Known Flow","637752.189690","151402.318408","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005211034","Nodes","","21.000000","28.289627","DDS demands","Known Flow","637754.411080","151330.069346","","0.000000","","-11.239999","-3.049999","","","","-37.320000","","","","","-46.150586","-51.609998","","","","C2 PROFILE","C3 PROFILE","","","","D1 PROFILE","","","",""
"96107005211037","Nodes","","21.000000","28.671553","DDS demands","Known Flow","637763.206190","151017.070938","","0.000000","","","","","","","-29.790001","","","","","-26.638753","-29.790001","","","","","","","","","D1 PROFILE","","","",""
"96107005211098","Nodes","","21.000000","28.831093","Default Known Flow Node","Known Flow","637767.564694","150905.318273","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107055210223","Nodes","","21.000000","28.473384","DDS demands","Known Flow","635998.814213","152075.443591","","0.000000","","","","","","","-5.509999","","","","","-4.927140","-5.509999","","","","","","","","","D1 PROFILE","","","",""
"96107005209200","Nodes","","21.000000","26.427964","DDS demands","Known Flow","636196.187388","151928.573677","","0.000000","","","","","","","-37.950000","","","","","-33.935571","-37.950000","","","","","","","","","D1 PROFILE","","","",""
"96107005209201","Nodes","","21.000000","26.069914","DDS demands","Known Flow","636244.610018","151905.400665","","0.000000","","","","","","","-16.500000","","-21.479998","","","-33.962396","-37.979998","","","","","","","","","D1 PROFILE","","I2 PROFILE","",""
"96107005209124","Nodes","","21.000000","26.720520","DDS demands","Known Flow","636623.564383","152023.443577","","0.000000","","","-2.200000","","","","-15.129999","","","","","-15.496796","-17.329999","","","","","C3 PROFILE","","","","D1 PROFILE","","","",""
"96107005209205","Nodes","","21.000000","26.544091","DDS demands","Known Flow","636523.358752","151911.879276","","0.000000","","","","","","","-17.739999","","","","","-15.863424","-17.739999","","","","","","","","","D1 PROFILE","","","",""
"96107005209207","Nodes","","21.000000","26.503782","DDS demands","Known Flow","636599.689376","151790.443513","","0.000000","","","","","","","-22.800000","","","","","-20.388169","-22.800000","","","","","","","","","D1 PROFILE","","","",""
"96107005211082","Nodes","","21.000000","30.707613","DDS demands","Known Flow","637386.189590","150200.818081","","0.000000","","","","","","","-1.539999","","","","","-1.377095","-1.539999","","","","","","","","","D1 PROFILE","","","",""
"96107005211083","Nodes","","21.000000","30.097547","DDS demands","Known Flow","637285.249943","150180.761940","","0.000000","","-24.169999","","","","","-4.349999","","","","","-25.503094","-28.519999","","","","C2 PROFILE","","","","","D1 PROFILE","","","",""
"96107055210351","Nodes","","21.000000","29.774704","Default Known Flow Node","Known Flow","637139.314523","150069.318045","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005211090","Nodes","","21.000000","29.974833","DDS demands","Known Flow","637590.939646","150444.943147","","0.000000","","","","","","","-27.820000","","","","","-24.877141","-27.820000","","","","","","","","","D1 PROFILE","","","",""
"96107005211089","Nodes","","21.000000","30.388986","DDS demands","Known Flow","637543.368557","150269.667776","","0.000000","","","","","","","-14.009999","","","","","-12.527992","-14.009999","","","","","","","","","D1 PROFILE","","","",""
"96107005211175","Nodes","","21.000000","30.651342","Default Known Flow Node","Known Flow","637455.939609","150224.443087","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005211099","Nodes","","21.000000","29.205932","Default Known Flow Node","Known Flow","637758.406452","150677.072032","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005211100","Nodes","","21.000000","29.696015","DDS demands","Known Flow","637766.814694","150394.068134","","0.000000","","","","","","","-18.400000","","","","","-16.453609","-18.400000","","","","","","","","","D1 PROFILE","","","",""
"96107005211073","Nodes","","21.000000","29.293661","DDS demands","Known Flow","637175.439533","150994.568297","","0.000000","","","","","","","-6.979999","","","","","-6.241640","-6.979999","","","","","","","","","D1 PROFILE","","","",""
"96107005211072","Nodes","","21.000000","31.209941","DDS demands","Known Flow","637118.690594","150860.922539","","0.000000","","","","","","","-8.169999","","","","","-7.305760","-8.169999","","","","","","","","","D1 PROFILE","","","",""
"96107005211067","Nodes","","21.000000","36.000312","DDS demands","Known Flow","637174.189532","150743.943229","","0.000000","","","","","","","-7.739999","","","","","-6.921246","-7.739999","","","","","","","","","D1 PROFILE","","","",""
"96107055209489","Nodes","","21.000000","29.409593","DDS demands","Known Flow","637095.689511","150819.943249","","0.000000","","","","","","","-7.219999","","","","","-6.456253","-7.219999","","","","","","","","","D1 PROFILE","","","",""
"96107005211068","Nodes","","21.000000","30.425185","DDS demands","Known Flow","637033.743693","150780.104992","","0.000000","","","","","","","-5.219999","","","","","-4.667817","-5.219999","","","","","","","","","D1 PROFILE","","","",""
"96107005211231","Nodes","","21.000000","33.428919","DDS demands","Known Flow","637135.439522","150761.068233","","0.000000","","","","","","","-7.219999","","","","","-6.456253","-7.219999","","","","","","","","","D1 PROFILE","","","",""
"96107055210063","Nodes","","21.000000","26.987662","Default Known Flow Node","Known Flow","636225.064274","150558.318178","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005210090","Nodes","","21.000000","27.015168","DDS demands","Known Flow","636367.307918","150581.683366","","0.000000","","","","","","","-19.149999","","","","","-17.124272","-19.149999","","","","","","","","","D1 PROFILE","","","",""
"96107055210077","Nodes","","21.000000","27.038580","Default Known Flow Node","Known Flow","636434.814331","150776.568238","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005211049","Nodes","","21.000000","26.742357","DDS demands","Known Flow","636536.184829","150392.320502","","0.000000","","","","","","","-16.190000","","","","","-14.477388","-16.190000","","","","","","","","","D1 PROFILE","","","",""
"96107005211050","Nodes","","21.000000","26.945560","DDS demands","Known Flow","636564.462607","150451.058807","","0.000000","","","","","","","-22.680001","","","","","-20.280864","-22.680001","","","","","","","","","D1 PROFILE","","","",""
"96107005211051","Nodes","","21.000000","27.144228","DDS demands","Known Flow","636584.689372","150508.818165","","0.000000","","","","","","","-12.570000","","","","","-11.240319","-12.570000","","","","","","","","","D1 PROFILE","","","",""
"96107005212019","Nodes","","21.000000","30.313346","DDS demands","Known Flow","637792.229593","149961.070688","","0.000000","","","","","","","-14.590000","","","","","-13.046639","-14.590000","","","","","","","","","D1 PROFILE","","","",""
"96107005212018","Nodes","","21.000000","33.303527","DDS demands","Known Flow","637542.863151","149829.186367","","0.000000","","","-5.260000","","","","-8.830000","","","","","-12.599530","-14.089999","","","","","C3 PROFILE","","","","D1 PROFILE","","","",""
"96107005212014","Nodes","","21.000000","35.156616","Default Known Flow Node","Known Flow","637319.814572","149907.943001","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005212021","Nodes","","21.000000","30.511891","Default Known Flow Node","Known Flow","637799.319892","149822.068904","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005212020","Nodes","","21.000000","30.547172","DDS demands","Known Flow","637806.575704","149633.161926","","0.000000","","","","","","","-7.010000","","","","","-6.268467","-7.010000","","","","","","","","","D1 PROFILE","","","",""
"96107005212025","Nodes","","21.000000","32.107341","DDS demands","Known Flow","637938.189740","149134.567791","","0.000000","","","","","","","-30.959999","","","","","-27.684985","-30.959999","","","","","","","","","D1 PROFILE","","","",""
"96107005212024","Nodes","","21.000000","31.487604","DDS demands","Known Flow","637917.447550","149298.571632","","0.000000","","","","","","","-15.399999","","","","","-13.770955","-15.399999","","","","","","","","","D1 PROFILE","","","",""
"96107005212023","Nodes","","21.000000","30.921104","DDS demands","Known Flow","637898.510427","149466.563202","","0.000000","","","-6.679999","","","","-4.400000","","","","","-9.907934","-11.080000","","","","","C3 PROFILE","","","","D1 PROFILE","","","",""
"96107005212026","Nodes","","21.000000","38.812631","Default Known Flow Node","Known Flow","637148.506556","148966.399915","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005212027","Nodes","","21.000000","39.137121","Default Known Flow Node","Known Flow","637146.669399","148762.094810","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107055210318","Nodes","","21.000000","39.211952","Default Known Flow Node","Known Flow","637213.263067","148649.266215","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005212017","Nodes","","21.000000","38.679641","Default Known Flow Node","Known Flow","637216.069544","149252.302823","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107005212043","Nodes","","21.000000","28.663038","DDS demands","Known Flow","637426.108713","148012.338490","","0.000000","","","","","","","-24.180000","","","","","-21.622188","-24.180000","","","","","","","","","D1 PROFILE","","","",""
"96107005212056","Nodes","","21.000000","27.407082","DDS demands","Known Flow","637612.287262","147749.024681","","0.000000","","","","","","","-25.079999","","","","","-22.426985","-25.079999","","","","","","","","","D1 PROFILE","","","",""
