"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"96111907105432","Nodes","","21.000000","25.499432","Default Known Flow Node","Known Flow","559011.500000","155193.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105390","Nodes","","21.000000","25.454771","Default Known Flow Node","Known Flow","559028.625000","155218.125000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105382","Nodes","","21.000000","32.280748","Default Known Flow Node","Known Flow","558406.250000","155884.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105381","Nodes","","21.000000","32.546359","Default Known Flow Node","Known Flow","558316.250000","155704.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111906105380","Nodes","","21.000000","30.614865","DDS demands","Known Flow","558779.793225","156530.604465","","0.000000","","","","","-14.229999","","-12.724720","-14.229999","","","","","","","D1 PROFILE",""
"96111907105383","Nodes","","21.000000","32.103784","Default Known Flow Node","Known Flow","558474.184491","155923.012808","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105389","Nodes","","21.000000","29.247052","Default Known Flow Node","Known Flow","558782.125000","155517.750000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105384","Nodes","","21.000000","27.761259","Default Known Flow Node","Known Flow","558576.500000","155606.000000","","0.000000","","","","","-17.690000","","-15.818715","-17.690000","","","","","","","D1 PROFILE",""
"96111906105379","Nodes","","21.000000","27.758146","DDS demands","Known Flow","558576.750000","155604.000000","","0.000000","","","","","-16.410000","","-14.674116","-16.410000","","","","","","","D1 PROFILE",""
"96111907105385","Nodes","","21.000000","28.367108","Default Known Flow Node","Known Flow","558642.750000","155621.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111906105002","Nodes","Old Lane/Common Road DG, Site ID 5803","21.000000","34.999999","Default Known Pressure Node","Known Pressure","558732.000000","155755.625000","","349.999985","","","","","","","143.321813","160.276181","","","","","","","",""
"96111907105388","Nodes","","21.000000","28.903313","Default Known Flow Node","Known Flow","558739.125000","155633.750000","","0.000000","","","","","-17.339999","","-15.505737","-17.339999","","","","","","","D1 PROFILE",""
"96111907105425","Nodes","","21.000000","26.838761","Default Known Flow Node","Known Flow","559378.500000","155894.125000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105467","Nodes","","21.000000","26.404784","Default Known Flow Node","Known Flow","559325.375000","155805.750000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105468","Nodes","","21.000000","26.404784","Default Known Flow Node","Known Flow","559326.500000","155808.250000","","0.000000","","","","","-8.279999","","-7.404124","-8.279999","","","","","","","D1 PROFILE",""
"96111906105263","Nodes","","21.000000","26.415395","DDS demands","Known Flow","559328.250000","155806.875000","","0.000000","","","","","-13.350000","","-11.937809","-13.350000","","","","","","","D1 PROFILE",""
"96111907105469","Nodes","","21.000000","26.389422","Default Known Flow Node","Known Flow","559328.500000","155812.500000","","0.000000","","","","","-10.209999","","-9.129964","-10.209999","","","","","","","D1 PROFILE",""
"96111907105470","Nodes","","21.000000","26.388987","Default Known Flow Node","Known Flow","559329.250000","155814.250000","","0.000000","","","","","-5.070000","","-4.533684","-5.070000","","","","","","","D1 PROFILE",""
"96111900005805","Nodes","","21.000000","31.278859","Default Known Flow Node","Known Flow","558710.500000","156082.500000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111906105299","Nodes","","21.000000","31.134456","DDS demands","Known Flow","558686.875000","156241.250000","","0.000000","","","","0.000000","-13.520000","","-12.089825","-13.520000","","","","","","C4 PROFILE","D1 PROFILE",""
"96111907105386","Nodes","","21.000000","31.396827","Default Known Flow Node","Known Flow","558713.250000","156073.125000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111906105300","Nodes","","21.000000","31.279204","DDS demands","Known Flow","558710.625000","156081.875000","","0.000000","","","","","-7.690000","","-6.876535","-7.690000","","","","","","","D1 PROFILE",""
"96111906105298","Nodes","","21.000000","30.659002","DDS demands","Known Flow","558680.875000","156475.625000","","0.000000","","","","","-9.209999","","-8.235746","-9.209999","","","","","","","D1 PROFILE",""
"96111907105440","Nodes","","21.000000","30.407637","Default Known Flow Node","Known Flow","558681.225296","156423.955618","","0.000000","","","","","-10.960000","","-9.800629","-10.960000","","","","","","","D1 PROFILE",""
"96111907105437","Nodes","","21.000000","30.481439","Default Known Flow Node","Known Flow","558619.125000","156357.375000","","0.000000","","","","-5.270000","-8.050000","","-11.910982","-13.320000","","","","","","C4 PROFILE","D1 PROFILE",""
"96111907105439","Nodes","","21.000000","31.411624","Default Known Flow Node","Known Flow","558655.375000","156081.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105420","Nodes","","21.000000","28.596830","Default Known Flow Node","Known Flow","559340.250000","156281.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105421","Nodes","","21.000000","28.596830","Default Known Flow Node","Known Flow","559350.125000","156282.500000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105423","Nodes","","21.000000","29.149784","Default Known Flow Node","Known Flow","559360.125000","156281.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105424","Nodes","","21.000000","28.778197","Default Known Flow Node","Known Flow","559377.625000","156279.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105428","Nodes","","21.000000","28.955043","Default Known Flow Node","Known Flow","559416.375000","156272.125000","","0.000000","","","","","-12.069999","","-10.793209","-12.069999","","","","","","","D1 PROFILE",""
"96111906105384","Nodes","","21.000000","31.669045","DDS demands","Known Flow","559137.000000","156445.875000","","0.000000","","","","","-7.649999","","-6.840766","-7.649999","","","","","","","D1 PROFILE",""
"96111907105419","Nodes","","21.000000","30.748744","Default Known Flow Node","Known Flow","559143.625000","156215.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105422","Nodes","","21.000000","28.508484","Default Known Flow Node","Known Flow","559359.125000","156326.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105427","Nodes","","21.000000","28.955043","Default Known Flow Node","Known Flow","559416.375000","156267.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111906105293","Nodes","","21.000000","28.955331","DDS demands","Known Flow","559416.375000","156273.125000","","0.000000","","","","-18.219999","0.000000","","-16.292649","-18.219999","","","","","","C4 PROFILE","D1 PROFILE",""
"96111907105442","Nodes","","21.000000","31.160459","Default Known Flow Node","Known Flow","559136.250000","156482.750000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105471","Nodes","","21.000000","31.418528","Default Known Flow Node","Known Flow","559152.750000","156471.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105438","Nodes","","21.000000","30.751259","Default Known Flow Node","Known Flow","558651.125000","156505.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105436","Nodes","","21.000000","31.148538","Default Known Flow Node","Known Flow","558553.625000","156459.125000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105441","Nodes","","21.000000","30.663036","Default Known Flow Node","Known Flow","558685.625000","156517.125000","","0.000000","-9.419999","","","","-8.819999","","-16.310533","-18.239999","","","C1 PROFILE","","","","D1 PROFILE",""
"96111907105429","Nodes","","21.000000","27.806222","Default Known Flow Node","Known Flow","559460.250000","156586.750000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105446","Nodes","","21.000000","29.571295","Default Known Flow Node","Known Flow","559241.500000","156536.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105447","Nodes","","21.000000","29.571295","Default Known Flow Node","Known Flow","559246.125000","156537.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105449","Nodes","","21.000000","27.806298","Default Known Flow Node","Known Flow","559458.375000","156585.750000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105450","Nodes","","21.000000","27.806298","Default Known Flow Node","Known Flow","559458.750000","156586.625000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111906105296","Nodes","","21.000000","30.094741","DDS demands","Known Flow","559206.375000","156566.000000","","0.000000","","","","","-17.989999","","-16.086979","-17.989999","","","","","","","D1 PROFILE",""
"96111906105385","Nodes","","21.000000","30.140600","Default Known Flow Node","Known Flow","559214.500000","156583.625000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111906105386","Nodes","","21.000000","29.840246","DDS demands","Known Flow","559227.875000","156673.750000","","0.000000","","","","","-11.490000","","-10.274563","-11.490000","","","","","","","D1 PROFILE",""
"96111906105007","Nodes","Cob Tree Chapel Row DG, Site ID 5802","21.000000","32.000001","Default Known Pressure Node","Known Pressure","559131.018339","156432.876030","","1299.999936","","","","","","","518.997688","580.392941","","","","","","","",""
"96111907105444","Nodes","","21.000000","30.153572","Default Known Flow Node","Known Flow","559216.250000","156578.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105445","Nodes","","21.000000","29.840246","Default Known Flow Node","Known Flow","559237.375000","156712.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105472","Nodes","","21.000000","29.972001","Default Known Flow Node","Known Flow","559199.375000","156714.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105451","Nodes","","21.000000","27.893454","Default Known Flow Node","Known Flow","559458.875000","156599.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105453","Nodes","","21.000000","27.893454","Default Known Flow Node","Known Flow","559460.750000","156598.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105460","Nodes","","21.000000","27.440692","Default Known Flow Node","Known Flow","559632.750000","156680.375000","","0.000000","","","","","-4.449999","","-3.979269","-4.449999","","","","","","","D1 PROFILE",""
"96111907105458","Nodes","","21.000000","27.309945","Default Known Flow Node","Known Flow","559588.375000","156703.500000","","0.000000","","","","","-13.430000","","-12.009346","-13.430000","","","","","","","D1 PROFILE",""
"96111907105474","Nodes","","21.000000","27.402678","Default Known Flow Node","Known Flow","559542.000000","156739.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105478","Nodes","","21.000000","27.446811","Default Known Flow Node","Known Flow","559549.375000","156789.625000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105475","Nodes","","21.000000","27.469204","Default Known Flow Node","Known Flow","559543.875000","156854.500000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105476","Nodes","","21.000000","27.431343","Default Known Flow Node","Known Flow","559546.625000","156791.500000","","0.000000","","","","","-19.019999","","-17.008024","-19.019999","","","","","","","D1 PROFILE",""
"96111907105473","Nodes","","21.000000","27.402670","Default Known Flow Node","Known Flow","559541.875000","156732.875000","","0.000000","","","","","-6.589999","","-5.892895","-6.589999","","","","","","","D1 PROFILE",""
"96111907105459","Nodes","","21.000000","27.283679","Default Known Flow Node","Known Flow","559613.250000","156718.000000","","0.000000","-1.879999","","","","-7.710000","","-8.575549","-9.590000","","","C1 PROFILE","","","","D1 PROFILE",""
"96111907105462","Nodes","","21.000000","27.107365","Default Known Flow Node","Known Flow","559671.500000","156738.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105463","Nodes","","21.000000","27.195511","Default Known Flow Node","Known Flow","559680.875000","156738.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105461","Nodes","","21.000000","26.887101","Default Known Flow Node","Known Flow","559655.375000","156779.500000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105456","Nodes","","21.000000","27.320036","Default Known Flow Node","Known Flow","559557.875000","156980.125000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105477","Nodes","","21.000000","27.431343","Default Known Flow Node","Known Flow","559547.625000","156791.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105479","Nodes","","21.000000","27.447335","Default Known Flow Node","Known Flow","559550.375000","156789.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111906105289","Nodes","","21.000000","27.473121","DDS demands","Known Flow","559560.125000","156792.125000","","0.000000","-7.970000","","","","-9.069999","","-15.237472","-17.039999","","","C1 PROFILE","","","","D1 PROFILE",""
"96111907105481","Nodes","","21.000000","27.473869","Default Known Flow Node","Known Flow","559560.250000","156791.750000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105482","Nodes","","21.000000","27.473869","Default Known Flow Node","Known Flow","559560.625000","156790.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105484","Nodes","","21.000000","27.479725","Default Known Flow Node","Known Flow","559563.125000","156793.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111906105387","Nodes","","21.000000","27.293870","DDS demands","Known Flow","559563.000000","157028.125000","","0.000000","","","","","-18.979998","","-16.972255","-18.979998","","","","","","","D1 PROFILE",""
"96111907105454","Nodes","","21.000000","27.249766","Default Known Flow Node","Known Flow","559502.750000","157023.125000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111906105008","Nodes","Western Road (A25) DG, Site ID 5801","21.000000","30.000000","Default Known Pressure Node","Known Pressure","559968.250000","157195.000000","","1850.000042","","","","","","","137.433118","153.690877","","","","","","","",""
"96111906105388","Nodes","","21.000000","27.270300","DDS demands","Known Flow","559554.125000","157105.125000","","0.000000","","","","","-12.409999","","-11.097243","-12.409999","","","","","","","D1 PROFILE",""
"96111907105455","Nodes","","21.000000","27.270300","Default Known Flow Node","Known Flow","559533.125000","157155.750000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105457","Nodes","","21.000000","27.280983","Default Known Flow Node","Known Flow","559563.625000","157070.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105430","Nodes","","21.000000","23.298563","Default Known Flow Node","Known Flow","558594.875000","155449.875000","","0.000000","","","","","-26.950001","","-24.099173","-26.950001","","","","","","","D1 PROFILE",""
"96111906105009","Nodes","Common Road RRI","21.000000","29.999986","Default Known Pressure Node","Known Pressure","558783.875000","155408.375000","","0.000000","","","","","","","24.099173","26.950001","","","","","","","",""
"96111907105395","Nodes","","21.000000","23.351474","Default Known Flow Node","Known Flow","558895.500000","155655.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105396","Nodes","","21.000000","23.351474","Default Known Flow Node","Known Flow","558897.375000","155656.625000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105489","Nodes","","21.000000","32.119553","Default Known Flow Node","Known Flow","558722.875000","155854.625000","","0.000000","","","","","-5.500000","","-4.918198","-5.500000","","","","","","","D1 PROFILE",""
"96111906105270","Nodes","","21.000000","32.105496","DDS demands","Known Flow","558722.875000","155856.500000","","0.000000","","","","","-15.920000","","-14.235949","-15.920000","","","","","","","D1 PROFILE",""
"96111907105488","Nodes","","21.000000","32.384176","Default Known Flow Node","Known Flow","558618.500000","155848.500000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105393","Nodes","","21.000000","23.351474","Default Known Flow Node","Known Flow","558865.250000","155667.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105401","Nodes","","21.000000","23.306700","Default Known Flow Node","Known Flow","558949.375000","155723.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111906105301","Nodes","","21.000000","23.396254","DDS demands","Known Flow","558942.875000","155630.000000","","0.000000","","","","","-9.679999","","-8.656029","-9.679999","","","","","","","D1 PROFILE",""
"96111907105399","Nodes","","21.000000","23.391924","Default Known Flow Node","Known Flow","558936.750000","155627.625000","","0.000000","","","","","-17.339999","","-15.505737","-17.339999","","","","","","","D1 PROFILE",""
"96111907105400","Nodes","","21.000000","23.396254","Default Known Flow Node","Known Flow","558944.500000","155638.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105409","Nodes","","21.000000","24.937743","Default Known Flow Node","Known Flow","559080.714321","155565.592351","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105410","Nodes","","21.000000","24.937743","Default Known Flow Node","Known Flow","559081.491695","155568.356348","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105411","Nodes","","21.000000","23.266247","Default Known Flow Node","Known Flow","559085.885967","155676.757002","","0.000000","","","","","-20.440001","","-18.277815","-20.440001","","","","","","","D1 PROFILE",""
"96111907105406","Nodes","","21.000000","23.493349","Default Known Flow Node","Known Flow","559012.625000","155649.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105404","Nodes","","21.000000","23.359074","Default Known Flow Node","Known Flow","558989.000000","155688.500000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111906105291","Nodes","","21.000000","23.534836","DDS demands","Known Flow","559042.000000","155650.375000","","0.000000","","","","","-14.569999","","-13.028754","-14.569999","","","","","","","D1 PROFILE",""
"96111907105407","Nodes","","21.000000","23.523399","Default Known Flow Node","Known Flow","559043.375000","155652.750000","","0.000000","","","","","-31.009999","","-27.729695","-31.009999","","","","","","","D1 PROFILE",""
"96111907105408","Nodes","","21.000000","24.848326","Default Known Flow Node","Known Flow","559059.466091","155566.283350","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105415","Nodes","","21.000000","23.534943","Default Known Flow Node","Known Flow","559136.122587","155707.358307","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105413","Nodes","","21.000000","23.579743","Default Known Flow Node","Known Flow","559133.777048","155628.617738","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105414","Nodes","","21.000000","23.624552","Default Known Flow Node","Known Flow","559127.576803","155618.636857","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105417","Nodes","","21.000000","23.579743","Default Known Flow Node","Known Flow","559149.202046","155661.131214","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105412","Nodes","","21.000000","23.534943","Default Known Flow Node","Known Flow","559112.000580","155610.017005","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96111907105499","Nodes","","21.000000","27.311542","Default Known Flow Node","Known Flow","559756.250000","156894.750000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
