"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(D1)"
"96108305309088","Nodes","","21.000000","29.909661","Default Known Flow Node","Known Flow","610610.250000","130203.250000","","0.000000","","","","0.000000","0.000000","","","","",""
"96108305309033","Nodes","","21.000000","29.909661","DDS demands","Known Flow","610633.750000","130223.750000","","0.000000","","","-13.489999","-12.062999","-13.489999","","","","","D1 PROFILE"
"96108305309001","Nodes","Tudor Avenue DG","21.000000","30.000000","Default Known Pressure Node","Known Pressure","610649.000000","130202.250000","","99999.002583","","","","46.387135","51.874539","","","","",""
"96108305309089","Nodes","","21.000000","29.830504","DDS demands","Known Flow","610695.125000","130327.000000","","0.000000","","","-23.729999","-21.219790","-23.729999","","","","","D1 PROFILE"
"96108305309012","Nodes","","21.000000","29.830490","DDS demands","Known Flow","610694.375000","130326.000000","","0.000000","","","-19.619999","-17.544556","-19.619999","","","","","D1 PROFILE"
"96108305309002","Nodes","Tritton Fields DG","21.000000","30.000000","Default Known Pressure Node","Known Pressure","610803.625000","130388.000000","","99999.002583","","","","110.772540","123.876472","","","","",""
"96108305309014","Nodes","","21.000000","29.922984","DDS demands","Known Flow","610790.250000","130419.500000","","0.000000","","","-16.070000","-14.370081","-16.070000","","","","","D1 PROFILE"
"96108305309029","Nodes","","21.000000","29.742848","DDS demands","Known Flow","610529.625000","130259.250000","","0.000000","","","-9.779999","-8.745450","-9.779999","","","","","D1 PROFILE"
"96108305309082","Nodes","","21.000000","29.742848","Default Known Flow Node","Known Flow","610547.375000","130242.632812","","0.000000","","","","0.000000","0.000000","","","","",""
"96108305309084","Nodes","","21.000000","29.742848","Default Known Flow Node","Known Flow","610553.250000","130248.132812","","0.000000","","","","0.000000","0.000000","","","","",""
"96108305309083","Nodes","","21.000000","29.753455","Default Known Flow Node","Known Flow","610549.625000","130303.000000","","0.000000","","","","0.000000","0.000000","","","","",""
"96108305309085","Nodes","","21.000000","29.752099","Default Known Flow Node","Known Flow","610554.625000","130298.382812","","0.000000","","","","0.000000","0.000000","","","","",""
"96108305309087","Nodes","","21.000000","29.742848","Default Known Flow Node","Known Flow","610577.375000","130224.132812","","0.000000","","","","0.000000","0.000000","","","","",""
"96108305309028","Nodes","","21.000000","29.759924","DDS demands","Known Flow","610569.375000","130328.750000","","0.000000","","","-13.009999","-11.633774","-13.009999","","","","","D1 PROFILE"
"96108305309086","Nodes","","21.000000","29.759924","Default Known Flow Node","Known Flow","610556.375000","130343.250000","","0.000000","","","","0.000000","0.000000","","","","",""
"96108305309011","Nodes","","21.000000","29.832080","DDS demands","Known Flow","610620.625000","130259.382812","","0.000000","","","-8.100000","-7.243165","-8.100000","","","","","D1 PROFILE"
"96108305309013","Nodes","","21.000000","29.852478","DDS demands","Known Flow","610721.125000","130425.000000","","0.000000","","","-13.149999","-11.758964","-13.149999","","","","","D1 PROFILE"
"96108305309090","Nodes","","21.000000","29.877086","Default Known Flow Node","Known Flow","610771.125000","130447.250000","","0.000000","","","","0.000000","0.000000","","","","",""
"96108305309025","Nodes","","21.000000","29.879075","DDS demands","Known Flow","610775.250000","130447.750000","","0.000000","","","-10.670000","-9.541305","-10.670000","","","","","D1 PROFILE"
"96108305309094","Nodes","","21.000000","29.873215","Default Known Flow Node","Known Flow","610773.125000","130472.000000","","0.000000","","","","0.000000","0.000000","","","","",""
"96108305309092","Nodes","","21.000000","29.846303","Default Known Flow Node","Known Flow","610731.750000","130577.750000","","0.000000","","","","0.000000","0.000000","","","","",""
"96108305309097","Nodes","","21.000000","29.446468","Default Known Flow Node","Known Flow","610870.250000","130534.500000","","0.000000","","","","0.000000","0.000000","","","","",""
"96108305309026","Nodes","","21.000000","29.446468","DDS demands","Known Flow","610852.625000","130599.750000","","0.000000","","","-18.780000","-16.793412","-18.780000","","","","","D1 PROFILE"
"96108305309098","Nodes","","21.000000","27.939835","Default Known Flow Node","Known Flow","610912.000000","130643.882812","","0.000000","","","","0.000000","0.000000","","","","",""
"96108305309023","Nodes","","21.000000","27.939835","Default Known Flow Node","Known Flow","610938.500000","130602.632812","","0.000000","","","","0.000000","0.000000","","","","",""
"96108305309027","Nodes","","21.000000","29.797697","DDS demands","Known Flow","610740.875000","130579.632812","","0.000000","","","-8.800000","-7.869117","-8.800000","","","","","D1 PROFILE"
"96108305309093","Nodes","","21.000000","29.126267","DDS demands","Known Flow","610767.625000","130613.500000","","0.000000","","","-6.110000","-5.463671","-6.110000","","","","","D1 PROFILE"
"96108305309015","Nodes","","21.000000","28.011022","DDS demands","Known Flow","610959.750000","130503.632812","","0.000000","","","-17.469999","-15.621985","-17.469999","","","","","D1 PROFILE"
"96108305309099","Nodes","","21.000000","27.934943","Default Known Flow Node","Known Flow","610943.125000","130608.250000","","0.000000","","","","0.000000","0.000000","","","","",""
"96108305309003","Nodes","Queensway DG","21.000000","30.000000","Default Known Pressure Node","Known Pressure","611109.125000","130462.250000","","99999.002583","","","","162.702028","181.948982","","","","",""
"96108305309017","Nodes","","21.000000","28.246682","DDS demands","Known Flow","611103.000000","130518.250000","","0.000000","","","-21.430001","-19.163090","-21.430001","","","","","D1 PROFILE"
"96108305309100","Nodes","","21.000000","28.243524","Default Known Flow Node","Known Flow","611075.375000","130517.882812","","0.000000","","","","0.000000","0.000000","","","","",""
