"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"96106705206088","Nodes","","21.000000","33.161235","DDS demands","Known Flow","628521.875000","149198.500000","","0.000000","","","","-12.590000","","-11.258204","-12.590000","","","","","","D1 PROFILE",""
"96106705206092","Nodes","","21.000000","32.830983","Default Known Flow Node","Known Flow","628603.000000","149182.625000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96106705206090","Nodes","","21.000000","33.044719","Default Known Flow Node","Known Flow","628543.750000","149249.625000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96106705206094","Nodes","","21.000000","32.833170","DDS demands","Known Flow","628632.375000","149198.125000","","0.000000","","","","-6.860000","","-6.134335","-6.860000","","","","","","D1 PROFILE",""
"96106705206093","Nodes","","21.000000","32.920172","Default Known Flow Node","Known Flow","628608.250000","149139.125000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96106705206041","Nodes","","21.000000","32.784099","Default Known Flow Node","Known Flow","628639.875000","149313.625000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96106705206098","Nodes","","21.000000","32.644001","Default Known Flow Node","Known Flow","628655.750000","149352.125000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96106705206066","Nodes","","21.000000","32.835594","Default Known Flow Node","Known Flow","628648.125000","149221.625000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96106700005106","Nodes","","21.000000","33.042560","DDS demands","Known Flow","628734.500000","149339.000000","","0.000000","","","","-13.170000","","-11.776849","-13.170000","","","","","","D1 PROFILE",""
"96106705206099","Nodes","","21.000000","32.982971","Default Known Flow Node","Known Flow","628677.250000","149264.000000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96106705206100","Nodes","","21.000000","36.794372","Default Known Flow Node","Known Flow","628697.000000","149033.625000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96106705206046","Nodes","","21.000000","33.008814","DDS demands","Known Flow","628681.375000","149269.125000","","0.000000","","","","-4.519999","","-4.041864","-4.519999","","","","","","D1 PROFILE",""
