"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"96109400023501","Nodes","","21.000000","36.088479","Default Known Flow Node","Known Flow","632282.771856","170185.329396","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400023519","Nodes","","21.000000","35.897621","Default Known Flow Node","Known Flow","632458.824079","170185.323673","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405602075","Nodes","P07113683, FLATS 1-57 Queen Mother Hospital, 47.36","25.000000","26.726736","CSEP Unmatched","Known Flow","635896.696461","169309.798754","","0.000000","","","","","","","-13.420000","-47.359999","","","","","-54.350565","-60.779999","","","","","","","","","D1 PROFILE","DC PROFILE","","","",""
"96109400024204","Nodes","","21.000000","36.658299","Default Known Flow Node","Known Flow","632095.205756","170088.233214","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405602023","Nodes","5602023","21.000000","35.267920","DDS demands","Known Flow","631907.607100","170032.622477","","0.000000","","","-2.630000","","","","-13.890000","","","","","","-14.772480","-16.520000","","","","","C3 PROFILE","","","","D1 PROFILE","","","","",""
"96109400026010","Nodes","","21.000000","35.282711","Default Known Flow Node","Known Flow","631907.842347","170030.137231","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400003478","Nodes","Logger 3478, os 35 Domneva Road, Westgate-on-Sea","21.000000","35.304085","Val Log Post","Known Flow","631908.182276","170026.546077","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400022228","Nodes","","21.000000","21.379554","Default Known Flow Node","Known Flow","637520.814627","167317.572739","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400025811","Nodes","","21.000000","21.379554","Default Known Flow Node","Known Flow","637507.892131","167309.821023","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405608036","Nodes","5608036","21.000000","21.423710","DDS demands","Known Flow","637469.189613","167280.447728","","0.000000","-9.260000","","","","","","","","-36.080001","","","","-40.543842","-45.340000","","","C1 PROFILE","","","","","","","","I2 PROFILE","","",""
"96109405606148","Nodes","5606148","21.000000","23.494535","DDS demands","Known Flow","639640.313031","166736.909057","","0.000000","","","-7.179999","","","","-8.369999","","","","","","-13.905088","-15.549998","","","","","C3 PROFILE","","","","D1 PROFILE","","","","",""
"96109405606210","Nodes","5606210, P00086400, BEVERLEY COTTAGE, BROADSTAIRS, 6.65","22.999998","23.546930","CSEP DDS Matched","Known Flow","639737.116989","166877.932104","","0.000000","","","","","","","","-6.650000","","","","","-5.946549","-6.650000","","","","","","","","","","DC PROFILE","","","",""
"96109405606149","Nodes","5606149","21.000000","23.532849","DDS demands","Known Flow","639743.028231","166972.414645","","0.000000","","","","","","","-3.359999","","","","","","-3.004572","-3.359999","","","","","","","","","D1 PROFILE","","","","",""
"96109405606147","Nodes","5606147","21.000000","23.790851","DDS demands","Known Flow","639467.940156","166707.697573","","0.000000","","","","","","","-4.559999","","","","","","-4.077633","-4.559999","","","","","","","","","D1 PROFILE","","","","",""
"96109400025483","Nodes","","21.000000","32.584605","Default Known Flow Node","Known Flow","638977.940023","165821.947332","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400024916","Nodes","","21.000000","34.088041","Default Known Flow Node","Known Flow","639017.051593","165797.221047","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400025488","Nodes","","21.000000","34.367828","Default Known Flow Node","Known Flow","639007.812822","165766.818405","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400021405","Nodes","","21.000000","27.172972","DDS demands","Known Flow","636196.189266","168864.448159","","0.000000","-59.290000","","","","","","","","","","","","-53.018181","-59.290000","","","C1 PROFILE","","","","","","","","","","",""
"96109405603017","Nodes","5603017","21.000000","29.183444","DDS demands","Known Flow","636267.314325","168710.509485","","0.000000","","","","","","","-1.129999","","","","","","-1.010466","-1.129999","","","","","","","","","D1 PROFILE","","","","",""
"96109400020174","Nodes","","21.000000","31.846969","Default Known Flow Node","Known Flow","636370.064314","168501.948061","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400025067","Nodes","","21.000000","29.705118","Default Known Flow Node","Known Flow","637681.302796","164602.991173","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405607146","Nodes","5607146","21.000000","29.724425","DDS demands","Known Flow","637634.316339","164575.194033","","0.000000","","","","","","","-0.249999","","","","","","-0.223554","-0.249999","","","","","","","","","D1 PROFILE","","","","",""
"96109400022473","Nodes","","21.000000","29.706780","Default Known Flow Node","Known Flow","637688.130672","164598.419999","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400021258","Nodes","","21.000000","26.875501","Default Known Flow Node","Known Flow","634883.688909","170450.323591","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400025110","Nodes","","21.000000","27.005761","Default Known Flow Node","Known Flow","634841.488898","170399.762577","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400022887","Nodes","","21.000000","27.049193","Default Known Flow Node","Known Flow","634822.054216","170389.488572","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400022875","Nodes","","21.000000","31.546240","Default Known Flow Node","Known Flow","634739.063870","170616.198636","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400025237","Nodes","","21.000000","31.546240","DDS demands","Known Flow","634710.701862","170617.065636","","0.000000","","","","","","","-2.119999","","","","","","-1.895741","-2.119999","","","","","","","","","D1 PROFILE","","","","",""
"96109400022869","Nodes","","21.000000","31.506268","Default Known Flow Node","Known Flow","634671.938852","170661.573648","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405605162","Nodes","5605162","21.000000","30.495640","Point Loads","Known Flow","639645.815204","168974.948190","","0.000000","","","","","","","","-11.260000","","","","","-10.068893","-11.260000","","","","","","","","","","DC PROFILE","","","",""
"96109400003494","Nodes","Logger 3494, op 1 Lanthorne Road, Broadstairs","21.000000","30.001399","Val Log Post","Known Flow","639735.063095","168944.856341","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400021372","Nodes","","21.000000","29.989025","Default Known Flow Node","Known Flow","639743.190957","168940.823613","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400023414","Nodes","P13132132, CSEP, WESTERN ESPLANADE, 8.03 SCMH","22.999998","23.653426","CSEP Unmatched","Known Flow","639530.193007","166701.356919","","0.000000","","","","","","","","","","","-8.029999","","-7.180569","-8.029999","","","","","","","","","","","","","DC PROFILE",""
"96109400003508","Nodes","Logger 3508","21.000000","23.891701","Low Point","Known Flow","639423.491849","166716.228056","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400020147","Nodes","","21.000000","23.800194","DDS demands","Known Flow","639456.575904","166709.878591","","0.000000","","","","","","","-18.900000","","","","","","-16.900719","-18.900000","","","","","","","","","D1 PROFILE","","","","",""
"96109400023857","Nodes","","21.000000","39.569906","Default Known Flow Node","Known Flow","631745.813056","169067.073215","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405601174","Nodes","5601174","21.000000","39.569364","DDS demands","Known Flow","631746.563056","169067.073215","","0.000000","","","","","","","-18.579999","","","","","","-16.614568","-18.579999","","","","","","","","","D1 PROFILE","","","","",""
"96109400020496","Nodes","","21.000000","31.613302","Default Known Flow Node","Known Flow","639097.190055","169046.073209","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405605022","Nodes","5605022","21.000000","31.057522","DDS demands","Known Flow","639280.181241","169014.581825","","0.000000","","-13.520000","","","","","-21.350000","","","","","","-31.181379","-34.870002","","","","C2 PROFILE","","","","","D1 PROFILE","","","","",""
"96109400020502","Nodes","","21.000000","30.553704","Default Known Flow Node","Known Flow","639478.929364","168981.907727","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400021523","Nodes","","21.000000","28.069316","DDS demands","Known Flow","635191.938993","169619.198365","","0.000000","","-51.419999","","","","","","","","","","","-45.980682","-51.419999","","","","C2 PROFILE","","","","","","","","","",""
"96109405603041","Nodes","","21.000000","38.343698","DDS demands","Known Flow","635243.727049","169690.238297","","0.000000","","","","","","","-9.319999","","","","","","-8.334110","-9.319999","","","","","","","","","D1 PROFILE","","","","",""
"96109405603039","Nodes","5603039","21.000000","28.567171","DDS demands","Known Flow","635316.932650","169888.449571","","0.000000","","","","","","","-6.300000","","","","","","-5.633573","-6.300000","","","","","","","","","D1 PROFILE","","","","",""
"96109405603043","Nodes","5603043","21.000000","38.423580","Default Known Flow Node","Known Flow","635250.064009","169684.198383","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405603042","Nodes","","21.000000","28.578265","DDS demands","Known Flow","635317.311544","169890.582609","","0.000000","","","","","","","-0.999999","","","","","","-0.894217","-0.999999","","","","","","","","","D1 PROFILE","","","","",""
"96109400021529","Nodes","","21.000000","37.152708","Default Known Flow Node","Known Flow","635318.540275","169992.819398","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400024285","Nodes","","21.000000","29.593058","Default Known Flow Node","Known Flow","635319.564028","170058.448484","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405603085","Nodes","5603085","21.000000","30.043854","DDS demands","Known Flow","635321.538963","170109.579154","","0.000000","","","","","","","-5.760000","","","","","","-5.150695","-5.760000","","","","","","","","","D1 PROFILE","","","","",""
"96109405603381","Nodes","5603381","21.000000","30.257304","Point Loads","Known Flow","635324.189029","170137.448506","","0.000000","","","","","","","","-6.650000","","","","","-5.946549","-6.650000","","","","","","","","","","DC PROFILE","","","",""
"96109405606019","Nodes","5606019","21.000000","42.500533","Point Loads","Known Flow","638346.564851","165439.822228","","0.000000","","","","","","","","-14.219999","","","","","-12.715778","-14.219999","","","","","","","","","","DC PROFILE","","","",""
"96109405606020","Nodes","5606020","21.000000","39.597091","DDS demands","Known Flow","638259.560667","165437.213894","","0.000000","","","","","","","-13.749999","","","","","","-12.295496","-13.749999","","","","","","","","","D1 PROFILE","","","","",""
"96109405606021","Nodes","5606021","21.000000","37.550077","DDS demands","Known Flow","638192.808694","165445.315594","","0.000000","","","","","","","-9.409999","","","","","","-8.414590","-9.409999","","","","","","","","","D1 PROFILE","","","","",""
"96109400024313","Nodes","","21.000000","33.522252","Default Known Flow Node","Known Flow","637403.934770","165424.821474","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405607061","Nodes","5607061","21.000000","33.576437","DDS demands","Known Flow","637486.497500","165437.947227","","0.000000","","","","","","","-36.769999","","","","","","-32.880392","-36.769999","","","","","","","","","D1 PROFILE","","","","",""
"96109405605126","Nodes","5605126","21.000000","26.414148","DDS demands","Known Flow","639307.814361","168271.069148","","0.000000","","","","","","","-60.830003","","","","","","-54.395279","-60.830003","","","","","","","","","D1 PROFILE","","","","",""
"96109405605262","Nodes","5605262","21.000000","26.417916","DDS demands","Known Flow","639329.440484","168153.571927","","0.000000","","","","","","","-4.289999","","","","","","-3.836194","-4.289999","","","","","","","","","D1 PROFILE","","","","",""
"96109400020163","Nodes","","21.000000","26.646771","Default Known Flow Node","Known Flow","639286.815107","167998.697924","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400020644","Nodes","","21.000000","28.191236","Default Known Flow Node","Known Flow","639310.315113","168553.948075","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405605261","Nodes","5605261","21.000000","27.983913","DDS demands","Known Flow","639268.500232","168629.571519","","0.000000","","","","","","","-1.059999","","","","","","-0.947870","-1.060000","","","","","","","","","D1 PROFILE","","","","",""
"96109400025618","Nodes","","21.000000","27.786936","Default Known Flow Node","Known Flow","639217.815088","168720.198120","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400024514","Nodes","","21.000000","36.094553","Default Known Flow Node","Known Flow","635982.939208","170308.948553","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405603383","Nodes","5603383","21.000000","36.173983","DDS demands","Known Flow","635852.932142","170363.250657","","0.000000","","","","","","","-13.930000","","","","","","-12.456455","-13.930000","","","","","","","","","D1 PROFILE","","","","",""
"96109405603099","Nodes","5603099","21.000000","36.442311","DDS demands","Known Flow","635742.689143","170410.323580","","0.000000","","","","-3.980000","","","-35.450000","","","","","","-35.259011","-39.430002","","","","","","C4 PROFILE","","","D1 PROFILE","","","","",""
"96109400025613","Nodes","","21.000000","38.729038","Default Known Flow Node","Known Flow","638717.689952","168668.823106","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405605251","Nodes","5605251","21.000000","38.771864","DDS demands","Known Flow","638612.849415","168728.967463","","0.000000","","","","","","","-28.990000","","","","","","-25.923377","-28.990000","","","","","","","","","D1 PROFILE","","","","",""
"96109405605077","Nodes","","21.000000","39.854216","DDS demands","Known Flow","638409.707530","168792.860768","","0.000000","","","","","","","-18.059999","","","","","","-16.149575","-18.059999","","","","","","","","","D1 PROFILE","","","","",""
"96109405604177","Nodes","5604177","21.000000","26.730120","DDS demands","Known Flow","636983.314480","169841.073425","","0.000000","","","","","","","-41.739999","","","","","","-37.324654","-41.739999","","","","","","","","","D1 PROFILE","","","","",""
"96109405604231","Nodes","5604231","21.000000","26.733248","DDS demands","Known Flow","637023.307768","169966.070707","","0.000000","","","","","","","-21.129999","","","","","","-18.894823","-21.129999","","","","","","","","","D1 PROFILE","","","","",""
"96109405604125","Nodes","5604125","21.000000","27.453592","DDS demands","Known Flow","636860.064447","170222.198529","","0.000000","","","","","","","-47.759998","","","","","","-42.707845","-47.759998","","","","","","","","","D1 PROFILE","","","","",""
"96109405604224","Nodes","5604224","21.000000","27.823640","DDS demands","Known Flow","636785.056508","170264.076606","","0.000000","","","","","","","-30.339999","","","","","","-27.130570","-30.339999","","","","","","","","","D1 PROFILE","","","","",""
"96109405603252","Nodes","5603252","21.000000","28.483613","DDS demands","Known Flow","636675.933654","170288.998670","","0.000000","","","","","","","-23.870000","","","","","","-21.344981","-23.870000","","","","","","","","","D1 PROFILE","","","","",""
"96109400021825","Nodes","","21.000000","36.160923","Default Known Flow Node","Known Flow","636051.189227","170371.948570","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405603297","Nodes","5603297","21.000000","36.165826","DDS demands","Known Flow","635919.062398","170417.561445","","0.000000","","","","","","","-38.880000","","","","","","-34.767191","-38.880000","","","","","","","","","D1 PROFILE","","","","",""
"96109400021815","Nodes","","21.000000","36.397673","Default Known Flow Node","Known Flow","635762.939149","170471.698597","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400020725","Nodes","","21.000000","27.109719","Default Known Flow Node","Known Flow","636730.814412","170636.823642","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405603294","Nodes","5603294","21.000000","27.016444","DDS demands","Known Flow","636625.263632","170681.150924","","0.000000","","-22.899999","","","","","-16.520000","","","","","","-35.250068","-39.420001","","","","C2 PROFILE","","","","","D1 PROFILE","","","","",""
"96109405603227","Nodes","5603227","21.000000","26.987403","DDS demands","Known Flow","636539.753416","170756.631179","","0.000000","","-14.560000","-1.960000","","","","-50.490000","","","","","","-59.921541","-67.010002","","","","C2 PROFILE","C3 PROFILE","","","","D1 PROFILE","","","","",""
"96109400020730","Nodes","","21.000000","31.104244","Default Known Flow Node","Known Flow","636819.189436","171016.448745","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405603291","Nodes","5603291","21.000000","30.100352","DDS demands","Known Flow","636793.142336","170906.816866","","0.000000","","","","","","","-28.240000","","","","","","-25.252714","-28.240000","","","","","","","","","D1 PROFILE","","","","",""
"96109400020729","Nodes","","21.000000","29.389074","Default Known Flow Node","Known Flow","636779.564425","170811.198689","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400022708","Nodes","","21.000000","37.167914","Default Known Flow Node","Known Flow","635343.314034","170580.948627","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405603287","Nodes","5603287","21.000000","36.518565","DDS demands","Known Flow","635372.705770","170442.074718","","0.000000","-7.280000","","","","","","-37.320000","","","","","","-39.882118","-44.599999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","",""
"96109405603133","Nodes","","21.000000","36.405312","DDS demands","Known Flow","635402.553485","170311.717310","","0.000000","","","","","","","-23.450000","","","","","","-20.969411","-23.450000","","","","","","","","","D1 PROFILE","","","","",""
"96109400020855","Nodes","","21.000000","28.012289","Default Known Flow Node","Known Flow","635449.689063","169700.823387","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405603283","Nodes","5603283","21.000000","27.638008","DDS demands","Known Flow","635507.816455","169623.075874","","0.000000","","","","","","","-24.610001","","","","","","-22.006703","-24.610001","","","","","","","","","D1 PROFILE","","","","",""
"96109405603273","Nodes","5603273","21.000000","27.558927","DDS demands","Known Flow","635569.275255","169560.693722","","0.000000","","","","","","","-35.210000","","","","","","-31.485412","-35.210000","","","","","","","","","D1 PROFILE","","","","",""
"96109405608175","Nodes","5608175","21.000000","39.679896","DDS demands","Known Flow","637215.814544","167590.197813","","0.000000","","","","","","","-42.900001","","","","","","-38.361949","-42.900001","","","","","","","","","D1 PROFILE","","","","",""
"96109400003502","Nodes","Logger 3502, os 63 The Silvers, Broadstairs","21.000000","39.727970","Val Log Post","Known Flow","637240.124964","167579.169183","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400025136","Nodes","","21.000000","39.788862","Default Known Flow Node","Known Flow","637270.314558","167563.947806","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405605096","Nodes","5605096","21.000000","36.591485","DDS demands","Known Flow","638661.314937","168583.823083","","0.000000","","-6.000000","","","","","-40.009998","","","","","","-41.142966","-46.010000","","","","C2 PROFILE","","","","","D1 PROFILE","","","","",""
"96109400003501","Nodes","Logger 3501, os 2 Albion Road, Broadstairs","21.000000","35.298615","Val Log Post","Known Flow","638721.364509","168558.457300","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400025745","Nodes","","21.000000","35.174735","Default Known Flow Node","Known Flow","638727.314955","168555.948076","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405606128","Nodes","5606128","21.000000","25.461681","DDS demands","Known Flow","639131.315065","166774.447591","","0.000000","","","-1.649999","","","","-23.879999","","","","","","-22.829382","-25.530000","","","","","C3 PROFILE","","","","D1 PROFILE","","","","",""
"96109400003500","Nodes","Logger 3500, os 25 Bay View Road / Dumpton Park Road, Ramsgate","21.000000","25.583126","Val Log Post","Known Flow","639122.935499","166774.505600","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109400020288","Nodes","","21.000000","25.688940","Default Known Flow Node","Known Flow","639104.940057","166757.572586","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405606088","Nodes","5606088","21.000000","34.193809","DDS demands","Known Flow","638167.689803","166017.822385","","0.000000","","","","","","","-18.230000","","","","","","-16.301591","-18.230000","","","","","","","","","D1 PROFILE","","","","",""
"96109400003499","Nodes","Logger 3499, os 58 College Road, Ramsgate","21.000000","34.161005","Val Log Post","Known Flow","638161.248964","166019.372957","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96109405606087","Nodes","5606087","21.000000","33.985843","DDS demands","Known Flow","638125.941172","166021.336061","","0.000000","","","","","","","-8.069999","","","","","","-7.216338","-8.069999","","","","","","","","","D1 PROFILE","","","","",""
