"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"96108100478828","Nodes","478828","21.000000","59.003354","DDS demands","Known Flow","621307.339418","139985.401842","","0.000000","","","","","-6.329999","","-5.660399","-6.329999","","","","","","","D1 PROFILE",""
"96108100478834","Nodes","478834","21.000000","55.503162","DDS demands","Known Flow","621431.927319","139924.676097","","0.000000","","","","","-13.290000","","-11.884156","-13.290000","","","","","","","D1 PROFILE",""
"96108100478836","Nodes","478836","21.000000","55.503162","Default Known Flow Node","Known Flow","621482.417265","139934.067287","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100478835","Nodes","478835","21.000000","55.503162","Default Known Flow Node","Known Flow","621453.429257","139863.952268","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100478839","Nodes","478839","21.000000","59.005446","DDS demands","Known Flow","621763.205341","139891.827276","","0.000000","","","","","-12.380000","","-11.070417","-12.380000","","","","","","","D1 PROFILE",""
"96108100478840","Nodes","478840","21.000000","59.518533","DDS demands","Known Flow","621763.936341","139941.156289","","0.000000","","","","","-5.050000","","-4.515800","-5.050000","","","","","","","D1 PROFILE",""
"96108105308021","Nodes","5308021","21.000000","61.189864","DDS demands","Known Flow","621663.833799","139835.403663","","0.000000","","","","","-16.530000","","-14.781422","-16.530000","","","","","","","D1 PROFILE",""
"96108100441285","Nodes","441285","21.000000","60.744742","DDS demands","Known Flow","621682.924319","139925.680285","","0.000000","","","","","-12.310000","","-11.007822","-12.310000","","","","","","","D1 PROFILE",""
"96108105308022","Nodes","5308022","21.000000","50.349955","DDS demands","Known Flow","621796.079350","139668.063215","","0.000000","","","","","-21.200001","","-18.957421","-21.200001","","","","","","","D1 PROFILE",""
"96108105308038","Nodes","5308038","21.000000","50.031807","DDS demands","Known Flow","621727.178331","139605.030198","","0.000000","","-12.090000","","","-2.689999","","-13.216541","-14.779999","","","","C3 PROFILE","","","D1 PROFILE",""
"96108105308023","Nodes","5308023","21.000000","45.113356","DDS demands","Known Flow","621929.801417","139568.131854","","0.000000","","","","","-12.720000","","-11.374452","-12.720000","","","","","","","D1 PROFILE",""
"96108100005554","Nodes","5554","21.000000","49.116592","Default Known Flow Node","Known Flow","621838.672362","139632.967205","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100441290","Nodes","441290","21.000000","44.932629","DDS demands","Known Flow","621939.627225","139577.751132","","0.000000","","","","","-10.159999","","-9.085253","-10.159999","","","","","","","D1 PROFILE",""
"96108100441291","Nodes","441291","21.000000","45.089217","DDS demands","Known Flow","621954.441393","139546.495182","","0.000000","","","","","-1.630000","","-1.457575","-1.630000","","","","","","","D1 PROFILE",""
"96108100449280","Nodes","449280","21.000000","47.867739","Default Known Flow Node","Known Flow","621514.936865","139553.161284","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100449277","Nodes","449277","21.000000","47.764436","DDS demands","Known Flow","621479.051264","139551.442183","","0.000000","","","","","-5.189999","","-4.640990","-5.189999","","","","","","","D1 PROFILE",""
"96108100449281","Nodes","449281","21.000000","47.963842","DDS demands","Known Flow","621521.774275","139552.816184","","0.000000","","","","","-2.089999","","-1.868915","-2.089999","","","","","","","D1 PROFILE",""
"96108100449282","Nodes","449282","21.000000","48.583228","DDS demands","Known Flow","621546.808282","139583.819192","","0.000000","","","","","-3.099999","","-2.772075","-3.099999","","","","","","","D1 PROFILE",""
"96108100456771","Nodes","456771","21.000000","48.637725","DDS demands","Known Flow","621545.575282","139581.938191","","0.000000","","","","","-3.859999","","-3.451680","-3.859999","","","","","","","D1 PROFILE",""
"96108100456770","Nodes","456770","21.000000","48.188522","DDS demands","Known Flow","621542.379281","139508.415171","","0.000000","","","","","-4.130000","","-3.693120","-4.130000","","","","","","","D1 PROFILE",""
"96108100456769","Nodes","456769","21.000000","48.053690","DDS demands","Known Flow","621504.908271","139508.320171","","0.000000","","","","","-6.969999","","-6.232698","-6.969999","","","","","","","D1 PROFILE",""
"96108100456774","Nodes","456774","21.000000","46.555401","DDS demands","Known Flow","621562.984287","139427.831150","","0.000000","","","","","-16.229999","","-14.513155","-16.229999","","","","","","","D1 PROFILE",""
"96108100456772","Nodes","456772","21.000000","48.223835","DDS demands","Known Flow","621548.181283","139514.187173","","0.000000","","","","","-6.900000","","-6.170103","-6.900000","","","","","","","D1 PROFILE",""
"96108105308040","Nodes","5308040","21.000000","48.728818","DDS demands","Known Flow","621551.551283","139576.692190","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108105308039","Nodes","5308039","21.000000","51.425872","DDS demands","Known Flow","621619.685302","139523.813176","","0.000000","","","","","-18.059999","","-16.149575","-18.059999","","","","","","","D1 PROFILE",""
"96108105308008","Nodes","Heron Forstal Avenue DG, No Clocks/Constant","21.000000","51.999999","Default Known Pressure Node","Known Pressure","621623.305335","139521.494293","","1200.000001","","","","","","","201.328449","225.144724","","","","","","","",""
"96108100456778","Nodes","456778","21.000000","50.076782","DDS demands","Known Flow","621718.074329","139611.935200","","0.000000","","","","","-3.499999","","-3.129762","-3.499999","","","","","","","D1 PROFILE",""
"96108100456779","Nodes","456779","21.000000","49.694257","DDS demands","Known Flow","621718.707329","139626.045204","","0.000000","","","","","-1.570000","","-1.403922","-1.570000","","","","","","","D1 PROFILE",""
"96108100456780","Nodes","456780","21.000000","49.500724","DDS demands","Known Flow","621723.092330","139631.917205","","0.000000","","","","","-9.189999","","-8.217862","-9.189999","","","","","","","D1 PROFILE",""
"96108100456777","Nodes","456777","21.000000","47.412815","DDS demands","Known Flow","621640.200308","139607.088198","","0.000000","","","","","-16.500000","","-14.754595","-16.500000","","","","","","","D1 PROFILE",""
"96108105308037","Nodes","Hawkinge Airfield, 172.34","30.000000","49.919504","CSEP DDS Matched","Known Flow","621724.696331","139600.417197","","0.000000","","","","","","-127.999997","-114.459891","-127.999997","","","","","","","","DC PROFILE"
"96108100478407","Nodes","478407","21.000000","63.550297","DDS demands","Known Flow","621545.003305","139996.768633","","0.000000","","","","","-3.440000","","-3.076109","-3.440000","","","","","","","D1 PROFILE",""
"96108100478837","Nodes","478837","21.000000","60.258022","DDS demands","Known Flow","621611.137300","139916.288282","","0.000000","-22.819999","","","","-5.850000","","-25.637228","-28.669999","","","C2 PROFILE","","","","D1 PROFILE",""
"96108105308025","Nodes","5308025","21.000000","43.544789","DDS demands","Known Flow","622074.421426","139640.726207","","0.000000","","","","","-22.159998","","-19.815868","-22.159998","","","","","","","D1 PROFILE",""
"96108105308010","Nodes","5308010","21.000000","63.819212","DDS demands","Known Flow","621523.533276","139997.810305","","0.000000","","","","","-9.130000","","-8.164209","-9.130000","","","","","","","D1 PROFILE",""
"96108105308011","Nodes","5308011","21.000000","64.103876","DDS demands","Known Flow","621537.470476","140009.049227","","0.000000","","","","","-2.720000","","-2.432272","-2.720000","","","","","","","D1 PROFILE",""
"96108100478415","Nodes","478415","21.000000","59.693166","DDS demands","Known Flow","621704.410246","140018.226275","","0.000000","","","","","-3.440000","","-3.076109","-3.440000","","","","","","","D1 PROFILE",""
"96108100478408","Nodes","478408","21.000000","64.643548","DDS demands","Known Flow","621547.105282","140221.669366","","0.000000","","","","","-10.770000","","-9.630727","-10.770000","","","","","","","D1 PROFILE",""
"96108100478410","Nodes","478410","21.000000","59.336252","DDS demands","Known Flow","621609.245299","140088.571329","","0.000000","","","","","-4.969999","","-4.444263","-4.969999","","","","","","","D1 PROFILE",""
"96108100478417","Nodes","478417","21.000000","59.719496","Default Known Flow Node","Known Flow","621720.320329","140354.092402","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100478420","Nodes","478420","21.000000","58.402905","DDS demands","Known Flow","621759.906340","140398.815414","","0.000000","","","","","-6.710000","","-6.000202","-6.710000","","","","","","","D1 PROFILE",""
"96108105308016","Nodes","P107875, The Street. 65.45","22.999998","55.181787","CSEP DDS Matched","Known Flow","621870.415307","140503.387625","","0.000000","","","","-59.630003","","-3.700000","-56.630822","-63.330003","","","","","","CT PROFILE","","DC PROFILE"
"96108100478427","Nodes","478427","21.000000","54.674022","DDS demands","Known Flow","621952.769205","140453.318533","","0.000000","","","","","-5.810000","","-5.195405","-5.810000","","","","","","","D1 PROFILE",""
"96108100478429","Nodes","478429","21.000000","54.553689","DDS demands","Known Flow","621956.337394","140410.466417","","0.000000","","","","","-1.749999","","-1.564881","-1.749999","","","","","","","D1 PROFILE",""
"96108100478431","Nodes","478431","21.000000","54.555300","Default Known Flow Node","Known Flow","621961.735395","140408.796416","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100478432","Nodes","478432","21.000000","54.552645","DDS demands","Known Flow","621968.462397","140400.363414","","0.000000","","","","","-1.890000","","-1.690071","-1.890000","","","","","","","D1 PROFILE",""
"96108100478435","Nodes","478435","21.000000","54.453912","DDS demands","Known Flow","621976.577399","140459.686430","","0.000000","","","","","-2.250000","","-2.011990","-2.250000","","","","","","","D1 PROFILE",""
"96108100478406","Nodes","478406","21.000000","64.140065","DDS demands","Known Flow","621539.008280","140010.289308","","0.000000","","","","","-2.609999","","-2.333908","-2.609999","","","","","","","D1 PROFILE",""
"96108105308014","Nodes","5308014","21.000000","64.854378","DDS demands","Known Flow","621621.242302","140233.063369","","0.000000","","","","","-9.229999","","-8.253630","-9.229999","","","","","","","D1 PROFILE",""
"96108100478412","Nodes","478412","21.000000","63.624738","Default Known Flow Node","Known Flow","621659.703313","140286.523383","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100478413","Nodes","478413","21.000000","63.750668","Default Known Flow Node","Known Flow","621691.734322","140280.469382","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100478418","Nodes","478418","21.000000","59.369206","Default Known Flow Node","Known Flow","621744.350336","140099.196332","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108105308015","Nodes","5308015","21.000000","62.164923","DDS demands","Known Flow","621708.939326","140349.278400","","0.000000","","","","","-3.459999","","-3.093993","-3.459999","","","","","","","D1 PROFILE",""
"96108100478419","Nodes","478419","21.000000","59.340895","DDS demands","Known Flow","621751.149338","140103.217333","","0.000000","","","","","-3.940000","","-3.523218","-3.940000","","","","","","","D1 PROFILE",""
"96108100478422","Nodes","478422","21.000000","59.329068","DDS demands","Known Flow","621773.042344","140144.256345","","0.000000","","","","","-4.130000","","-3.693120","-4.130000","","","","","","","D1 PROFILE",""
"96108100478428","Nodes","478428","21.000000","54.681720","DDS demands","Known Flow","621953.446393","140452.146428","","0.000000","","","","","-4.159999","","-3.719946","-4.159999","","","","","","","D1 PROFILE",""
"96108100478434","Nodes","478434","21.000000","54.570884","Default Known Flow Node","Known Flow","621974.686594","140419.910257","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100478436","Nodes","478436","21.000000","54.503601","Default Known Flow Node","Known Flow","621981.978166","140418.660026","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100478440","Nodes","478440","21.000000","54.392178","DDS demands","Known Flow","621996.196404","140470.782433","","0.000000","","","","","-2.949999","","-2.637942","-2.949999","","","","","","","D1 PROFILE",""
"96108100478443","Nodes","478443","21.000000","54.490184","DDS demands","Known Flow","622010.489408","140394.408413","","0.000000","","","","","-2.240000","","-2.003048","-2.240000","","","","","","","D1 PROFILE",""
"96108100478444","Nodes","478444","21.000000","54.358709","DDS demands","Known Flow","622011.069408","140493.927440","","0.000000","","","","","-2.619999","","-2.342850","-2.619999","","","","","","","D1 PROFILE",""
"96108105308020","Nodes","5308020","21.000000","54.372123","DDS demands","Known Flow","622030.617414","140473.694434","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100478451","Nodes","478451","21.000000","54.399403","DDS demands","Known Flow","622043.718417","140425.916421","","0.000000","","","","","-1.370000","","-1.225078","-1.370000","","","","","","","D1 PROFILE",""
"96108100478446","Nodes","478446","21.000000","54.404790","Default Known Flow Node","Known Flow","622015.120138","140455.520969","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100478456","Nodes","478456","21.000000","54.338930","DDS demands","Known Flow","622066.231423","140438.294425","","0.000000","","","","","-3.270000","","-2.924092","-3.270000","","","","","","","D1 PROFILE",""
"96108100478450","Nodes","478450","21.000000","54.374199","DDS demands","Known Flow","622031.935414","140471.650434","","0.000000","","","","","-2.499999","","-2.235544","-2.499999","","","","","","","D1 PROFILE",""
"96108100005553","Nodes","5553","21.000000","55.184771","Default Known Flow Node","Known Flow","621873.095633","140500.314241","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100478424","Nodes","478424","21.000000","53.852740","DDS demands","Known Flow","621901.969379","140684.713492","","0.000000","","","","","-6.650000","","-5.946549","-6.650000","","","","","","","D1 PROFILE",""
"96108100478425","Nodes","478425","21.000000","53.976677","DDS demands","Known Flow","621934.423388","140643.307480","","0.000000","","","","","-4.449999","","-3.979269","-4.449999","","","","","","","D1 PROFILE",""
"96108100478433","Nodes","478433","21.000000","54.498345","DDS demands","Known Flow","621972.857398","140521.485447","","0.000000","","","","","-4.619999","","-4.131286","-4.619999","","","","","","","D1 PROFILE",""
"96108100479116","Nodes","479116","21.000000","55.272088","DDS demands","Known Flow","621862.996461","140491.270175","","0.000000","","","","","-13.300000","","-11.893098","-13.300000","","","","","","","D1 PROFILE",""
"96108100478426","Nodes","478426","21.000000","54.023675","DDS demands","Known Flow","621941.977390","140642.548480","","0.000000","","","","","-8.709999","","-7.788637","-8.709999","","","","","","","D1 PROFILE",""
"96108100478430","Nodes","478430","21.000000","54.679143","DDS demands","Known Flow","621956.234420","140577.400307","","0.000000","","","","","-12.420000","","-11.106186","-12.420000","","","","","","","D1 PROFILE",""
"96108100478438","Nodes","478438","21.000000","53.774966","Default Known Flow Node","Known Flow","621993.962404","140695.700495","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100478460","Nodes","478460","21.000000","54.213279","DDS demands","Known Flow","622103.835434","140459.036430","","0.000000","","","","","-4.330000","","-3.871963","-4.330000","","","","","","","D1 PROFILE",""
"96108100478454","Nodes","478454","21.000000","54.296766","DDS demands","Known Flow","622060.325677","140508.634298","","0.000000","","","","","-2.910000","","-2.602174","-2.910000","","","","","","","D1 PROFILE",""
"96108100478471","Nodes","478471","21.000000","49.620946","Default Known Flow Node","Known Flow","622261.497477","140461.508431","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108105308019","Nodes","5308019","21.000000","49.498850","DDS demands","Known Flow","622300.116765","140502.337402","","0.000000","","","","","-11.779999","","-10.533886","-11.779999","","","","","","","D1 PROFILE",""
"96108100478453","Nodes","478453","21.000000","54.218548","DDS demands","Known Flow","622054.317420","140545.794454","","0.000000","","","","","-3.140000","","-2.807844","-3.140000","","","","","","","D1 PROFILE",""
"96108100478455","Nodes","478455","21.000000","54.294986","DDS demands","Known Flow","622061.415422","140509.731444","","0.000000","","","","","-11.640000","","-10.408696","-11.640000","","","","","","","D1 PROFILE",""
"96108100478457","Nodes","478457","21.000000","53.331849","Default Known Flow Node","Known Flow","622098.810432","140746.673508","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108105308018","Nodes","5308018","21.000000","53.331849","DDS demands","Known Flow","622099.218432","140674.811489","","0.000000","","","","","-15.819999","","-14.146526","-15.819999","","","","","","","D1 PROFILE",""
"96108100478461","Nodes","478461","21.000000","53.027032","DDS demands","Known Flow","622110.976436","140679.911490","","0.000000","","","","","-2.470000","","-2.208718","-2.470000","","","","","","","D1 PROFILE",""
"96108100478465","Nodes","478465","21.000000","50.067548","DDS demands","Known Flow","622188.664457","140605.535470","","0.000000","","","","","-0.970000","","-0.867391","-0.970000","","","","","","","D1 PROFILE",""
"96108100478462","Nodes","478462","21.000000","49.517047","DDS demands","Known Flow","622123.626439","140648.104482","","0.000000","","","","","-6.619999","","-5.919722","-6.619999","","","","","","","D1 PROFILE",""
"96108100478463","Nodes","478463","21.000000","49.673590","DDS demands","Known Flow","622159.151417","140576.839531","","0.000000","","","","","-9.009999","","-8.056903","-9.009999","","","","","","","D1 PROFILE",""
"96108100478467","Nodes","478467","21.000000","49.231414","DDS demands","Known Flow","622233.193469","140543.994453","","0.000000","","","","","-5.110000","","-4.569453","-5.110000","","","","","","","D1 PROFILE",""
"96108100478468","Nodes","478468","21.000000","49.370088","DDS demands","Known Flow","622235.681470","140523.690448","","0.000000","","","","","-6.130000","","-5.481555","-6.130000","","","","","","","D1 PROFILE",""
"96108100478474","Nodes","478474","21.000000","49.053053","DDS demands","Known Flow","622322.031493","140725.765503","","0.000000","","","","","-5.400000","","-4.828776","-5.400000","","","","","","","D1 PROFILE",""
"96108100478469","Nodes","478469","21.000000","49.121782","DDS demands","Known Flow","622247.704473","140648.695482","","0.000000","","","","","-2.549999","","-2.280255","-2.549999","","","","","","","D1 PROFILE",""
"96108100478459","Nodes","478459","21.000000","53.319717","Default Known Flow Node","Known Flow","622100.844433","140675.666489","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100478464","Nodes","478464","21.000000","49.993645","Default Known Flow Node","Known Flow","622188.171457","140602.523469","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100478466","Nodes","478466","21.000000","49.682491","DDS demands","Known Flow","622227.763467","140592.875467","","0.000000","","","","","-4.639999","","-4.149170","-4.639999","","","","","","","D1 PROFILE",""
"96108100478470","Nodes","478470","21.000000","49.142548","DDS demands","Known Flow","622248.071473","140642.813480","","0.000000","","","","","-5.810000","","-5.195405","-5.810000","","","","","","","D1 PROFILE",""
"96108100449279","Nodes","449279","21.000000","48.271244","DDS demands","Known Flow","621504.426271","139630.062205","","0.000000","","","","","-2.700000","","-2.414388","-2.700000","","","","","","","D1 PROFILE",""
"96108101063237","Nodes","1063237","21.000000","48.299489","DDS demands","Known Flow","621543.561281","139596.064195","","0.000000","","","","","-4.030000","","-3.603698","-4.030000","","","","","","","D1 PROFILE",""
"96108101063239","Nodes","1063239","21.000000","46.877425","DDS demands","Known Flow","621607.342290","139717.072439","","0.000000","","","","","-5.630000","","-5.034446","-5.630000","","","","","","","D1 PROFILE",""
"96108101063238","Nodes","1063238","21.000000","46.886565","DDS demands","Known Flow","621607.195299","139756.577239","","0.000000","","","","","-3.520000","","-3.147647","-3.520000","","","","","","","D1 PROFILE",""
"96108101063240","Nodes","1063240","21.000000","46.835980","DDS demands","Known Flow","621651.430311","139719.458229","","0.000000","","","","","-5.460000","","-4.882429","-5.460000","","","","","","","D1 PROFILE",""
"96108100040332","Nodes","P12128936, Siskin Close, 46.80","22.999998","47.362756","CSEP DDS Matched","Known Flow","620517.939246","139635.182260","","0.000000","","","","","","-46.800000","-41.849396","-46.800000","","","","","","","","DC PROFILE"
"96108100440486","Nodes","440486","21.000000","51.322618","Default Known Flow Node","Known Flow","620549.935011","139631.440205","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100040338","Nodes","40338","21.000000","54.380100","Default Known Flow Node","Known Flow","620593.310023","139643.940208","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100040354","Nodes","40354","21.000000","61.015058","Default Known Flow Node","Known Flow","620662.560042","139649.940210","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100040348","Nodes","40348","21.000000","54.000472","DDS demands","Known Flow","620624.060031","139836.690261","","0.000000","","","","","-6.260000","","-5.597804","-6.260000","","","","","","","D1 PROFILE",""
"96108105308503","Nodes","5308503","21.000000","54.209601","DDS demands","Known Flow","620660.810041","139812.815254","","0.000000","","","","","-8.790000","","-7.860175","-8.790000","","","","","","","D1 PROFILE",""
"96108100040349","Nodes","40349","21.000000","61.248972","Default Known Flow Node","Known Flow","620624.185031","139644.690209","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100040355","Nodes","40355","21.000000","61.248972","Default Known Flow Node","Known Flow","620666.810043","139669.065215","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100040358","Nodes","40358","21.000000","60.834701","Default Known Flow Node","Known Flow","620678.935046","139706.690225","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100040359","Nodes","40359","21.000000","58.654182","Default Known Flow Node","Known Flow","620692.685050","139742.939235","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100440482","Nodes","440482","21.000000","47.449275","Default Known Flow Node","Known Flow","620513.560001","139615.940201","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100440487","Nodes","440487","21.000000","51.322618","Default Known Flow Node","Known Flow","620553.810012","139652.440211","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100440489","Nodes","440489","21.000000","51.305572","Default Known Flow Node","Known Flow","620561.935014","139682.440219","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100440488","Nodes","440488","21.000000","51.348529","Default Known Flow Node","Known Flow","620554.185012","139653.940211","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100440496","Nodes","440496","21.000000","54.464240","Default Known Flow Node","Known Flow","620599.560024","139665.440214","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
