"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-1206.320003","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-25.699999","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-5.610000","0.000000","1.000000","Volumetric","-1.000000"
"DC","Flow Categories","-685.209998","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-12.090000","0.000000","1.000000","Volumetric","-1.000000"
"CT","Flow Categories","-201.420000","0.000000","1.000000","Volumetric","-1.000000"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
