"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-AF)"
"96108900131750","Nodes","","21.000000","34.188761","Default Known Flow Node","Known Flow","614262.125000","159983.500000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96108905506072","Nodes","","21.000000","33.480528","Default Known Flow Node","Known Flow","613867.375000","160012.500000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96108905506084","Nodes","","21.000000","34.500276","Default Known Flow Node","Known Flow","614020.358477","160004.876062","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96108900131752","Nodes","","21.000000","34.198137","Default Known Flow Node","Known Flow","614284.625000","160007.625000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96108900102425","Nodes","","21.000000","34.200502","Default Known Flow Node","Known Flow","614179.776039","160100.146963","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96108900001404","Nodes","","21.000000","34.200502","Default Known Flow Node","Known Flow","614184.549310","160090.471414","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96108900102427","Nodes","","21.000000","34.158083","Default Known Flow Node","Known Flow","614207.835131","160102.469095","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96108905506081","Nodes","","21.000000","30.414202","Default Known Flow Node","Known Flow","614232.500000","160481.875000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96108900102430","Nodes","","21.000000","30.406055","DDS demands","Known Flow","614233.000000","160485.875000","","0.000000","","","","","-11.329999","","","-10.131488","-11.329999","","","","","","","D1 PROFILE","",""
"96108905506235","Nodes","","21.000000","30.072779","DDS demands","Known Flow","614152.375000","160491.250000","","0.000000","","","","","-10.410000","","","-9.308808","-10.410000","","","","","","","D1 PROFILE","",""
"96108900255562","Nodes","","21.000000","34.543596","Default Known Flow Node","Known Flow","614053.361256","159957.493366","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96108900351442","Nodes","","21.000000","26.318700","Default Known Flow Node","Known Flow","613988.375000","160943.000000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96108905506015","Nodes","","21.000000","26.318700","DDS demands","Known Flow","613985.875000","160948.875000","","0.000000","","","","","-10.549999","","","-9.433998","-10.549999","","","","","","","D1 PROFILE","",""
