"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"96111806105195","Nodes","6105195","21.000000","31.462377","DDS demands","Known Flow","560564.982691","157134.351968","","0.000000","","","","","","-17.940000","","","","","","-16.042270","-17.940000","","","","","","","","D1 PROFILE","","","","",""
"96111806105196","Nodes","6105196","21.000000","31.243927","DDS demands","Known Flow","560532.439682","157078.355952","","0.000000","","","","","","-4.679999","","","","","","-4.184939","-4.679999","","","","","","","","D1 PROFILE","","","","",""
"96111800002037","Nodes","2037","21.000000","32.485276","Default Known Flow Node","Known Flow","560595.760699","157213.447989","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111806105216","Nodes","6105216","21.000000","29.789207","DDS demands","Known Flow","560942.180553","157028.280184","","0.000000","","","","","","-6.710000","","","","","","-6.000202","-6.710000","","","","","","","","D1 PROFILE","","","","",""
"96111806105215","Nodes","6105215","21.000000","29.821050","DDS demands","Known Flow","560971.741801","157102.910959","","0.000000","","","","","","-11.499999","","","","","","-10.283505","-11.499999","","","","","","","","D1 PROFILE","","","","",""
"96111806105208","Nodes","6105208","21.000000","30.940144","Default Known Flow Node","Known Flow","560757.709743","157186.680982","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002211","Nodes","2211","21.000000","30.781425","Default Known Flow Node","Known Flow","560706.757729","157126.461966","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111806105200","Nodes","6105200","21.000000","30.839724","DDS demands","Known Flow","560718.958646","157142.849440","","0.000000","","","","","","-11.230000","","","","","","-10.042066","-11.230000","","","","","","","","D1 PROFILE","","","","",""
"96111800002033","Nodes","2033","21.000000","31.449374","Default Known Flow Node","Known Flow","560558.424689","157136.367968","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002036","Nodes","2036","21.000000","32.264048","Default Known Flow Node","Known Flow","560590.587698","157199.379985","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002034","Nodes","2034","21.000000","32.343187","Default Known Flow Node","Known Flow","560585.717696","157203.850987","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111806105194","Nodes","6105194","21.000000","33.348256","DDS demands","Known Flow","560559.658689","157254.252000","","0.000000","","","","","","-21.299998","","","","","","-19.046840","-21.299998","","","","","","","","D1 PROFILE","","","","",""
"96111806105348","Nodes","6105348","21.000000","30.426642","Default Known Flow Node","Known Flow","560609.314239","157497.453078","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111806105201","Nodes","6105201","21.000000","31.134111","DDS demands","Known Flow","560698.829727","157169.376977","","0.000000","","","","","","-14.959999","","","","","","-13.377499","-14.959999","","","","","","","","D1 PROFILE","","","","",""
"96111800002045","Nodes","2045","21.000000","29.788820","Default Known Flow Node","Known Flow","560935.913863","157029.031639","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002046","Nodes","2046","21.000000","29.822003","Default Known Flow Node","Known Flow","560964.619800","157102.275959","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111806105197","Nodes","6105197","21.000000","31.127270","DDS demands","Known Flow","560494.411672","157020.994937","","0.000000","","","","","","-21.580000","","","","","","-19.297222","-21.580000","","","","","","","","D1 PROFILE","","","","",""
"96111806105198","Nodes","6105198","21.000000","31.231580","DDS demands","Known Flow","560570.838692","157059.019947","","0.000000","","","","","","-12.069999","","","","","","-10.793209","-12.069999","","","","","","","","D1 PROFILE","","","","",""
"96111800002064","Nodes","2064","21.000000","31.231580","Default Known Flow Node","Known Flow","560572.733693","157065.422949","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111806105341","Nodes","6105341","21.000000","35.712767","Default Known Flow Node","Known Flow","560615.012704","157347.530026","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800001314","Nodes","Logger 1314, Quarry Hill Rd/Harrison Rd","21.000000","30.317768","Val Log Post","Known Flow","560677.291721","157039.582942","","0.000000","","","","","","-8.229999","","","","","","-7.359412","-8.229999","","","","","","","","D1 PROFILE","","","","",""
"96111806105340","Nodes","6105340","21.000000","31.481370","DDS demands","Known Flow","560676.940721","157266.533004","","0.000000","","","","","","-6.130000","","","","","","-5.481555","-6.130000","","","","","","","","D1 PROFILE","","","","",""
"96111800002040","Nodes","2040","21.000000","31.134458","Default Known Flow Node","Known Flow","560701.578728","157168.852977","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002136","Nodes","2136","21.000000","31.492231","Default Known Flow Node","Known Flow","560696.575727","157268.225004","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111806105203","Nodes","6105203","21.000000","30.943062","DDS demands","Known Flow","560797.301119","157233.643249","","0.000000","","","","","","-18.260000","","","","","","-16.328419","-18.260000","","","","","","","","D1 PROFILE","","","","",""
"96111806105204","Nodes","P00102411, PLOTS 1-5 MAIDSTONE ROAD, 7.2","22.999998","31.281668","CSEP DDS Matched","Known Flow","560822.239759","157226.521973","","0.000000","","","","","","-3.049999","-7.199999","","","","","-9.165733","-10.249999","","","","","","","","D1 PROFILE","DC PROFILE","","","",""
"96111806105207","Nodes","6105207","21.000000","32.695151","DDS demands","Known Flow","560948.769403","157393.285978","","0.000000","","","","-6.820000","","-32.480000","","","","","","-35.142765","-39.300000","","","","","","C4 PROFILE","","D1 PROFILE","","","","",""
"96111800002157","Nodes","2157","21.000000","32.727987","Default Known Flow Node","Known Flow","560953.146796","157391.276038","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002140","Nodes","2140","21.000000","33.058998","Default Known Flow Node","Known Flow","560982.299714","157310.137700","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002139","Nodes","2139","21.000000","33.058998","Default Known Flow Node","Known Flow","560980.701804","157333.635022","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002146","Nodes","2146","21.000000","31.000660","Default Known Flow Node","Known Flow","560525.677680","157011.748934","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002210","Nodes","2210","21.000000","31.023478","Default Known Flow Node","Known Flow","560522.911679","157005.129933","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002153","Nodes","2153","21.000000","30.896299","Default Known Flow Node","Known Flow","560769.188573","157128.054271","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002156","Nodes","2156","21.000000","32.526226","Default Known Flow Node","Known Flow","560911.009205","157361.336685","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002137","Nodes","2137","21.000000","32.512779","Default Known Flow Node","Known Flow","560913.908786","157361.289029","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002205","Nodes","2205","21.000000","32.745050","Default Known Flow Node","Known Flow","560954.653797","157390.642037","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002158","Nodes","2158","21.000000","32.463791","Default Known Flow Node","Known Flow","560962.523799","157479.163062","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002154","Nodes","2154","21.000000","32.420069","Default Known Flow Node","Known Flow","560903.165783","157448.577053","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111806105343","Nodes","6105343","21.000000","32.463791","DDS demands","Known Flow","560969.396801","157475.959061","","0.000000","-10.069999","","","-5.249999","","-3.459999","","","","","","-16.793411","-18.779999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","",""
"96111806105318","Nodes","6105318","21.000000","32.648429","Default Known Flow Node","Known Flow","560952.864203","157407.146057","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111806105214","Nodes","6105214","21.000000","29.869596","DDS demands","Known Flow","560876.693147","157110.359959","","0.000000","","","","","","-29.000000","","","","","","-25.932320","-29.000000","","","","","","","","D1 PROFILE","","","","",""
"96111806105338","Nodes","6105338","21.000000","29.819342","Default Known Flow Node","Known Flow","560965.841800","157116.192963","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002214","Nodes","2214","21.000000","29.869859","Default Known Flow Node","Known Flow","560877.317530","157112.279085","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002216","Nodes","2216","21.000000","29.810120","Default Known Flow Node","Known Flow","560943.734794","157116.330963","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002215","Nodes","2215","21.000000","29.810120","Default Known Flow Node","Known Flow","560943.691794","157119.134964","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111806105317","Nodes","6105317","21.000000","33.058998","Default Known Flow Node","Known Flow","561016.877814","157311.733016","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111806105311","Nodes","6105311","21.000000","34.522353","DDS demands","Known Flow","561168.316069","157242.320356","","0.000000","","","","","","-11.499999","","","","","","-10.283505","-11.499999","","","","","","","","D1 PROFILE","","","","",""
"96111806501312","Nodes","6501312","21.000000","34.518975","DDS demands","Known Flow","561247.920384","157353.890317","","0.000000","","","","","","-9.770000","","","","","","-8.736509","-9.770000","","","","","","","","D1 PROFILE","","","","",""
"96111806105291","Nodes","6105291","21.000000","34.775763","DDS demands","Known Flow","561169.873855","157137.627969","","0.000000","","","","","","-1.399999","","","","","","-1.251905","-1.399999","","","","","","","","D1 PROFILE","","","","",""
"96111800002098","Nodes","2098","21.000000","34.751138","Default Known Flow Node","Known Flow","561190.463861","157188.669982","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002118","Nodes","2118","21.000000","34.676870","Default Known Flow Node","Known Flow","561228.516902","157158.879019","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002142","Nodes","2142","21.000000","33.058998","Default Known Flow Node","Known Flow","561028.269817","157332.385022","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111806105319","Nodes","6105319","21.000000","32.648429","Default Known Flow Node","Known Flow","561020.309671","157411.924788","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002217","Nodes","2217","21.000000","32.604730","Default Known Flow Node","Known Flow","561081.829831","157415.005044","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111800002220","Nodes","2220","21.000000","34.551166","Default Known Flow Node","Known Flow","561130.308845","157197.809985","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111806501313","Nodes","6501313","21.000000","34.551166","Default Known Flow Node","Known Flow","561148.187849","157188.064982","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96111806105282","Nodes","6105282","21.000000","37.059848","DDS demands","Known Flow","561315.581895","157075.072952","","0.000000","","","","","","-18.819999","","","","","","-16.829180","-18.819999","","","","","","","","D1 PROFILE","","","","",""
