"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"96113506703343","Nodes","6703343","21.000000","22.187599","DDS demands","Known Flow","563218.419413","147652.817388","","0.000000","","","","","-18.979998","","","","","","-16.972255","-18.979998","","","","","","","D1 PROFILE","","","","",""
"96113500387098","Nodes","387098","21.000000","22.099919","Default Known Flow Node","Known Flow","563261.169424","147494.067344","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113506703271","Nodes","6703271","21.000000","31.249286","DDS demands","Known Flow","562966.730511","150127.682129","","0.000000","-4.699999","","","","-17.120000","","","","","","-19.511834","-21.820001","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"96113506703153","Nodes","6703153, Carpenters Lane, SCH 24.83","22.999998","31.687353","CSEP Unmatched","Known Flow","563000.049934","150083.433436","","0.000000","","","","","","-24.830000","","","","","-22.203430","-24.830000","","","","","","","","DC PROFILE","","","",""
"96113506703158","Nodes","6703158","21.000000","31.212140","DDS demands","Known Flow","562960.045342","150134.993063","","0.000000","","","","","-17.889999","","","","","","-15.997558","-17.889999","","","","","","","D1 PROFILE","","","","",""
"96113501462526","Nodes","1462526","21.000000","31.120888","Default Known Flow Node","Known Flow","563042.294365","150223.818087","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113506703160","Nodes","6703160","21.000000","30.980299","DDS demands","Known Flow","563153.230206","150127.245091","","0.000000","","","","","-13.820000","","","","","","-12.358091","-13.820000","","","","","","","D1 PROFILE","","","","",""
"96113506703274","Nodes","6703274","21.000000","30.981302","DDS demands","Known Flow","563166.059464","150065.481763","","0.000000","","","","","-1.669999","","","","","","-1.493343","-1.669999","","","","","","","D1 PROFILE","","","","",""
"96113500000150","Nodes","150","21.000000","33.277774","Default Known Flow Node","Known Flow","563053.479768","149929.717442","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113506703293","Nodes","4524/01, Site@Hadlow Carpenters Lane, 13.71","22.999998","33.131376","CSEP Unmatched","Known Flow","563051.702270","149941.825471","","0.000000","","","","","","-13.709999","","","","","-12.259727","-13.709999","","","","","","","","DC PROFILE","","","",""
"96113506703299","Nodes","6703299","21.000000","32.866659","DDS demands","Known Flow","563048.256169","149965.299760","","0.000000","","","","","-32.099998","","","","","","-28.704394","-32.099998","","","","","","","D1 PROFILE","","","","",""
"96113500001855","Nodes","Carpenters Lane, Logger 1855","21.000000","31.322049","Val Log Post","Known Flow","562972.801276","150121.043110","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113500000187","Nodes","187","21.000000","31.267837","Default Known Flow Node","Known Flow","562968.278234","150125.989531","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113500000198","Nodes","198","21.000000","30.958335","Default Known Flow Node","Known Flow","563236.294418","150167.588072","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113500001857","Nodes","Hope Avenue, Logger 1857","21.000000","30.903620","Val Log Post","Known Flow","563238.801051","150175.577293","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113506703172","Nodes","6703172","21.000000","30.878991","DDS demands","Known Flow","563241.112419","150178.643075","","0.000000","","","","","-7.530000","","","","","","-6.733460","-7.530000","","","","","","","D1 PROFILE","","","","",""
"96113501462533","Nodes","1462533","21.000000","37.857816","DDS demands","Known Flow","562954.674341","149641.207929","","0.000000","","","","","","","","-109.540003","","","-97.952634","-109.540003","","","","","","","","","","I2 PROFILE","",""
"96113500001854","Nodes","High street, Logger 1854","21.000000","37.829731","Val Log Post","Known Flow","563046.663930","149684.137953","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113506703145","Nodes","6703145","21.000000","37.831009","Default Known Flow Node","Known Flow","563055.412427","149685.853344","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113506703334","Nodes","6703334","21.000000","30.405342","DDS demands","Known Flow","562924.544333","148449.442604","","0.000000","","","","","-1.290000","","","0.000000","","","-1.153541","-1.290000","","","","","","","D1 PROFILE","","","I2 PROFILE","",""
"96113506703133","Nodes","6703133","21.000000","29.431306","DDS demands","Known Flow","563052.850758","148410.513297","","0.000000","","","","","-4.829999","","","","","","-4.319072","-4.829999","","","","","","","D1 PROFILE","","","","",""
"96113501450396","Nodes","1450396","21.000000","27.978515","Default Known Flow Node","Known Flow","563248.545434","148403.590772","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113506703134","Nodes","6703134","21.000000","31.633922","Default Known Flow Node","Known Flow","562956.748041","148595.358132","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113500001852","Nodes","Blackmans Lane, Logger 1852","21.000000","31.208901","Val Log Post","Known Flow","562942.059943","148547.578046","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113506703144","Nodes","6703144","21.000000","38.074634","DDS demands","Known Flow","562910.228292","149333.064616","","0.000000","","","","-5.800000","-15.129999","","","","","","-18.715980","-20.930000","","","","","","C4 PROFILE","D1 PROFILE","","","","",""
"96113506703142","Nodes","6703142","21.000000","36.042143","Default Known Flow Node","Known Flow","562923.563730","149103.622923","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113506703135","Nodes","6703135","21.000000","33.314981","DDS demands","Known Flow","563000.919354","148803.067701","","0.000000","","","","","-5.039999","","","","","","-4.506857","-5.039999","","","","","","","D1 PROFILE","","","","",""
"96113506703140","Nodes","6703140","21.000000","40.138539","DDS demands","Known Flow","562829.294307","149513.567894","","0.000000","","","-3.720000","","-5.579999","","","","","","-8.316226","-9.300000","","","","","C3 PROFILE","","D1 PROFILE","","","","",""
"96113500387100","Nodes","387100","21.000000","23.424770","Default Known Flow Node","Known Flow","563395.919461","147930.192463","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113506703342","Nodes","6703342","21.000000","23.577197","DDS demands","Known Flow","563432.108669","147971.863402","","0.000000","","","","","-5.409999","","","","","","-4.837718","-5.409999","","","","","","","D1 PROFILE","","","","",""
"96113500385492","Nodes","385492","21.000000","30.403180","Default Known Flow Node","Known Flow","562917.169331","148445.067603","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113500385491","Nodes","385491","21.000000","25.812885","Default Known Flow Node","Known Flow","562901.794327","148326.442571","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113500385494","Nodes","385494","21.000000","25.545872","DDS demands","Known Flow","562930.044334","148230.692545","","0.000000","","","","","","","","-31.539999","","","-28.203632","-31.539999","","","","","","","","","","I2 PROFILE","",""
"96113500387099","Nodes","387099","21.000000","23.620944","Default Known Flow Node","Known Flow","563385.294458","148022.067488","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113506703132","Nodes","6703132","21.000000","27.738475","DDS demands","Known Flow","563278.294429","148395.067590","","0.000000","","","-7.080000","","-9.710000","","","","","","-15.013919","-16.790000","","","","","C3 PROFILE","","D1 PROFILE","","","","",""
"96113506703130","Nodes","6703130","21.000000","25.504474","DDS demands","Known Flow","563642.797479","148267.965321","","0.000000","","","","","-13.879999","","","","","","-12.411744","-13.879999","","","","","","","D1 PROFILE","","","","",""
"96113506703336","Nodes","6703336","21.000000","25.080416","DDS demands","Known Flow","563711.294547","148322.442570","","0.000000","","","","","-14.909999","","","","","","-13.332789","-14.909999","","","","","","","D1 PROFILE","","","","",""
"96113500385505","Nodes","385505","21.000000","25.080416","Default Known Flow Node","Known Flow","563727.044551","148370.692583","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113506703338","Nodes","6703338","21.000000","25.097094","DDS demands","Known Flow","563766.669562","148261.442553","","0.000000","","","","","-5.810000","","","","","","-5.195405","-5.810000","","","","","","","D1 PROFILE","","","","",""
"96113506703337","Nodes","6703337","21.000000","25.095691","Default Known Flow Node","Known Flow","563789.005480","148362.075265","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113500385509","Nodes","385509","21.000000","25.095027","DDS demands","Known Flow","563795.044570","148411.317594","","0.000000","","","","","-2.470000","","","","","","-2.208718","-2.470000","","","","","","","D1 PROFILE","","","","",""
"96113500385510","Nodes","385510","21.000000","25.139335","Default Known Flow Node","Known Flow","563825.419578","148333.067573","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113506703339","Nodes","6703339","21.000000","24.899022","DDS demands","Known Flow","563892.669596","148238.567547","","0.000000","","","","","-2.419999","","","","","","-2.164007","-2.419999","","","","","","","D1 PROFILE","","","","",""
"96113500385514","Nodes","385514","21.000000","24.546464","Default Known Flow Node","Known Flow","563940.419609","148178.817531","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96113506703340","Nodes","6703340","21.000000","24.857655","DDS demands","Known Flow","563914.178814","148241.767255","","0.000000","","","","","-10.020000","","","","","","-8.960063","-10.020000","","","","","","","D1 PROFILE","","","","",""
"96113500385511","Nodes","385511","21.000000","24.857655","Default Known Flow Node","Known Flow","563887.294595","148271.942556","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
