"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)"
"64301600000502","Nodes","School Brae RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","365856.254709","677924.952679","","499.999994","","","","","","","","","13.583169","15.189999","","","","","","","","","",""
"64301601462521","Nodes","1462521","21.000000","24.930555","Default Known Flow Node","Known Flow","366402.062857","678513.270839","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301601462532","Nodes","Low Point, Winterfield Place, ID: 6491","21.000000","23.035043","Low Point","Known Flow","366293.037059","678708.210505","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301601462638","Nodes","1462638","21.000000","31.610333","Default Known Flow Node","Known Flow","366860.653982","678460.597825","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301601462473","Nodes","1462473","21.000000","38.721271","Default Known Flow Node","Known Flow","366925.084999","678890.891942","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600000044","Nodes","44","21.000000","37.780921","DDS demands","Known Flow","366621.420917","678853.157932","","0.000000","","-29.649998","","","","","","","-26.513560","-29.649998","","","","C2 PROFILE","","","","","",""
"64301601462656","Nodes","1462656","21.000000","42.180585","Default Known Flow Node","Known Flow","367366.162119","678831.905926","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600001332","Nodes","1332","21.000000","43.573968","Default Known Flow Node","Known Flow","367238.387085","678833.773926","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301601462561","Nodes","1462561","21.000000","41.540059","Default Known Flow Node","Known Flow","367300.735368","678658.321159","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600001479","Nodes","1479","21.000000","43.499222","Default Known Flow Node","Known Flow","367245.713077","678825.233922","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
