"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"64402900003013","Nodes","-263250",21.000000,24.312423,"Default Known Flow Node","Known Flow",281036.467628,680747.087447,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000158","Nodes","158",21.000000,24.114488,"DDS demands","Known Flow",281032.842627,680739.212445,,0.000000,,,,-1.169999,,,,,-1.046234,-1.169999,,"",,,,"D1 PROFILE",,,,
"64402900000431","Nodes","431",21.000000,23.454725,"DDS demands","Known Flow",281037.467628,680525.712387,,0.000000,,,,-2.869999,,,,,-2.566405,-2.869999,,"",,,,"D1 PROFILE",,,,
"64402900003133","Nodes","-594649",21.000000,23.322220,"Default Known Flow Node","Known Flow",281025.842625,680524.587386,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002999","Nodes","-263208",21.000000,23.322220,"Default Known Flow Node","Known Flow",281058.592634,680513.712384,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003000","Nodes","-263212",21.000000,23.537084,"DDS demands","Known Flow",281005.467620,680533.837389,,0.000000,,,,-2.570000,,,,,-2.298140,-2.570000,,"",,,,"D1 PROFILE",,,,
"64402900003134","Nodes","-594650",21.000000,23.448717,"Default Known Flow Node","Known Flow",281005.217620,680522.712386,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003002","Nodes","-263214",21.000000,23.540571,"Default Known Flow Node","Known Flow",281005.842620,680541.337391,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003132","Nodes","-594647",21.000000,23.322220,"Default Known Flow Node","Known Flow",281061.592635,680506.212381,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003022","Nodes","-263293",21.000000,24.205213,"Default Known Flow Node","Known Flow",281093.717644,680969.087507,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003129","Nodes","-594641",21.000000,24.249381,"Default Known Flow Node","Known Flow",281066.842636,680947.212501,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000525","Nodes","525",21.000000,24.285336,"DDS demands","Known Flow",281158.342661,680848.962475,,0.000000,,,-1.330000,-7.210000,,,,,-7.636621,-8.540000,,"",,,"C4 PROFILE","D1 PROFILE",,,,
"64402900003136","Nodes","-594657",21.000000,24.324106,"Default Known Flow Node","Known Flow",281134.217655,680844.087473,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000226","Nodes","226",21.000000,24.476921,"Default Known Flow Node","Known Flow",280980.945335,681039.898417,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000438","Nodes","438",21.000000,21.336541,"DDS demands","Known Flow",280749.592550,681005.087517,,0.000000,,,,-4.449999,,,,,-3.979269,-4.449999,,"",,,,"D1 PROFILE",,,,
"64402900000464","Nodes","464",21.000000,23.088755,"DDS demands","Known Flow",280637.467520,681080.337538,,0.000000,,,,-6.220000,,,,,-5.562035,-6.220000,,"",,,,"D1 PROFILE",,,,
"64402900000529","Nodes","529",21.000000,22.991081,"DDS demands","Known Flow",280589.467507,681130.212551,,0.000000,,,,-7.060000,,,,,-6.313178,-7.060000,,"",,,,"D1 PROFILE",,,,
"64402900003123","Nodes","-593820",21.000000,24.102280,"Default Known Flow Node","Known Flow",280915.092595,681012.962519,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000207","Nodes","207",21.000000,24.102280,"DDS demands","Known Flow",280915.717595,681010.337519,,0.000000,,,,-2.250000,,,,,-2.011990,-2.250000,,"",,,,"D1 PROFILE",,,,
"64402900000465","Nodes","465",21.000000,23.388980,"DDS demands","Known Flow",280657.467525,681157.587559,,0.000000,,,,-0.730000,,,,,-0.652779,-0.730000,,"",,,,"D1 PROFILE",,,,
"64402900000466","Nodes","466",21.000000,23.480283,"DDS demands","Known Flow",280620.842515,681183.837566,,0.000000,,,,-3.299999,,,,,-2.950918,-3.299999,,"",,,,"D1 PROFILE",,,,
"64402900003037","Nodes","-263372",21.000000,23.347294,"Default Known Flow Node","Known Flow",280684.829300,681167.121140,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000462","Nodes","462",21.000000,23.176861,"Default Known Flow Node","Known Flow",280681.842532,681132.337552,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003034","Nodes","-263346",21.000000,22.652884,"DDS demands","Known Flow",280693.967535,681106.587545,,0.000000,,,,-13.520000,,,,,-12.089825,-13.520000,,"",,,,"D1 PROFILE",,,,
"64402900000463","Nodes","463",21.000000,23.302835,"DDS demands","Known Flow",280671.342529,681125.962550,,0.000000,,,,-3.339999,,,,,-2.986687,-3.339999,,"",,,,"D1 PROFILE",,,,
"64402900003031","Nodes","-263335",21.000000,23.117954,"Default Known Flow Node","Known Flow",280653.967524,681083.337539,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000467","Nodes","467",21.000000,23.451481,"DDS demands","Known Flow",280736.967547,681176.962564,,0.000000,,,,-4.900000,,,,,-4.381668,-4.900000,,"",,,,"D1 PROFILE",,,,
"64402900000378","Nodes","378",21.000000,23.431942,"DDS demands","Known Flow",280746.842549,681149.462557,,0.000000,,,,-17.930000,,,,,-16.033327,-17.930000,,"",,,,"D1 PROFILE",,,,
"64402900000516","Nodes","516",21.000000,24.031774,"Default Known Flow Node","Known Flow",280840.592575,681203.462571,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003114","Nodes","-593794",21.000000,23.387544,"Default Known Flow Node","Known Flow",280757.092552,681122.462549,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000449","Nodes","449",21.000000,23.387544,"Default Known Flow Node","Known Flow",280772.467556,681116.337547,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000461","Nodes","461",21.000000,22.461434,"DDS demands","Known Flow",280713.467540,681070.337535,,0.000000,,,,-8.390000,,,,,-7.502488,-8.390000,,"",,,,"D1 PROFILE",,,,
"64402900000380","Nodes","380",21.000000,22.178640,"DDS demands","Known Flow",280699.592537,681015.587520,,0.000000,,,,-7.880000,,,,,-7.046437,-7.880000,,"",,,,"D1 PROFILE",,,,
"64402900003027","Nodes","-263312",21.000000,22.803338,"Default Known Flow Node","Known Flow",280767.717555,681028.212524,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000434","Nodes","434",21.000000,21.834932,"DDS demands","Known Flow",280626.842517,681015.587520,,0.000000,,,,-8.229999,,,,,-7.359412,-8.229999,,"",,,,"D1 PROFILE",,,,
"64402900000379","Nodes","379",21.000000,22.756821,"DDS demands","Known Flow",280787.592560,681049.587529,,0.000000,,,,-15.050000,,,,,-13.457979,-15.050000,,"",,,,"D1 PROFILE",,,,
"64402900003025","Nodes","-263306",21.000000,22.126440,"Default Known Flow Node","Known Flow",280830.342572,681008.712518,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000468","Nodes",,21.000000,40.609712,"Default Known Flow Node","Known Flow",280388.818101,679784.599529,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003032","Nodes","-263339",21.000000,23.291846,"Default Known Flow Node","Known Flow",280832.592573,681097.462542,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000377","Nodes","377",21.000000,24.005717,"DDS demands","Known Flow",280844.967576,681158.962559,,0.000000,,,,-13.699999,,,,,-12.250785,-13.699999,,"",,,,"D1 PROFILE",,,,
"64402900003035","Nodes","-263360",21.000000,23.905801,"Default Known Flow Node","Known Flow",280903.842592,681144.087555,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003042","Nodes","-263390",21.000000,24.038386,"DDS demands","Known Flow",280847.717577,681189.462567,,0.000000,,,,-9.750000,,,,,-8.718624,-9.750000,,"",,,,"D1 PROFILE",,,,
"64402900000517","Nodes","517",21.000000,23.989747,"DDS demands","Known Flow",280841.627174,681271.219350,,0.000000,,,,-14.890000,,,,,-13.314905,-14.890000,,"",,,,"D1 PROFILE",,,,
"64402900003118","Nodes","-593804",21.000000,23.989747,"Default Known Flow Node","Known Flow",280839.967575,681279.712592,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000518","Nodes","518",21.000000,22.675957,"DDS demands","Known Flow",280971.967611,681331.962606,,0.000000,,,,-10.679999,,,,,-9.550247,-10.679999,,"",,,,"D1 PROFILE",,,,
"64402900000376","Nodes","376",21.000000,23.884856,"DDS demands","Known Flow",280931.217600,681244.212582,,0.000000,,,,-6.329999,,,,,-5.660399,-6.329999,,"",,,,"D1 PROFILE",,,,
"64402900000384","Nodes","384",21.000000,23.597225,"DDS demands","Known Flow",280971.342610,681239.212581,,0.000000,,,,-7.080000,,,,,-6.331062,-7.080000,,"",,,,"D1 PROFILE",,,,
"64402900000395","Nodes","395",21.000000,23.002742,"DDS demands","Known Flow",280998.717618,681202.462571,,0.000000,,,,-9.009999,,,,,-8.056903,-9.009999,,"",,,,"D1 PROFILE",,,,
"64402900000375","Nodes","375",21.000000,23.894590,"DDS demands","Known Flow",280930.592599,681153.712558,,0.000000,,,,-4.289999,,,,,-3.836194,-4.289999,,"",,,,"D1 PROFILE",,,,
"64402900000373","Nodes","373",21.000000,23.962764,"DDS demands","Known Flow",280955.217606,681090.087540,,0.000000,,,,-16.180000,,,,,-14.468446,-16.180000,,"",,,,"D1 PROFILE",,,,
"64402900003029","Nodes","-263332",21.000000,24.014162,"Default Known Flow Node","Known Flow",280929.610632,681080.539177,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000210","Nodes","210",21.000000,24.476921,"Default Known Flow Node","Known Flow",280982.217613,681049.337529,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000206","Nodes","206",21.000000,24.135774,"DDS demands","Known Flow",280902.842592,681006.087517,,0.000000,,,,-7.070000,,,,,-6.322121,-7.070000,,"",,,,"D1 PROFILE",,,,
"64402900003112","Nodes","-593791",21.000000,23.029082,"Default Known Flow Node","Known Flow",280660.592526,681066.462534,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003038","Nodes","-263379",21.000000,23.402659,"Default Known Flow Node","Known Flow",280704.092538,681174.712563,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003113","Nodes","-593793",21.000000,23.347294,"Default Known Flow Node","Known Flow",280680.467531,681178.587564,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000381","Nodes","381",21.000000,22.014339,"DDS demands","Known Flow",280843.467576,680996.087515,,0.000000,,,,-10.920000,,,,,-9.764859,-10.920000,,"",,,,"D1 PROFILE",,,,
"64402900003026","Nodes","-263309",21.000000,22.126440,"Default Known Flow Node","Known Flow",280835.717574,681015.212520,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000469","Nodes","469",21.000000,23.336188,"Default Known Flow Node","Known Flow",280810.217567,681062.337533,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003115","Nodes","-593798",21.000000,23.291846,"Default Known Flow Node","Known Flow",280844.467576,681117.087548,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003098","Nodes","-593741",21.000000,22.126440,"Default Known Flow Node","Known Flow",280863.967581,680996.462515,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003120","Nodes","-593812",21.000000,22.392828,"Default Known Flow Node","Known Flow",280821.967570,681028.837524,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003041","Nodes","-263389",21.000000,24.038386,"Default Known Flow Node","Known Flow",280855.467579,681189.087567,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003117","Nodes","-593802",21.000000,24.038386,"Default Known Flow Node","Known Flow",280854.092579,681213.962574,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003116","Nodes","-593800",21.000000,24.038386,"Default Known Flow Node","Known Flow",280855.467579,681179.962565,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003119","Nodes","-593807",21.000000,24.083023,"Default Known Flow Node","Known Flow",280862.842581,681143.837555,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003028","Nodes","-263326",21.000000,23.969906,"Default Known Flow Node","Known Flow",280931.842600,681072.962536,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003121","Nodes","-593813",21.000000,24.014162,"Default Known Flow Node","Known Flow",280942.217603,681076.962537,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003122","Nodes","-593815",21.000000,23.969906,"Default Known Flow Node","Known Flow",280918.217596,681067.087534,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003033","Nodes","-263345",21.000000,24.060533,"Default Known Flow Node","Known Flow",280991.592616,681106.087545,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003024","Nodes","-263303",21.000000,24.364801,"Default Known Flow Node","Known Flow",281188.592670,681004.212517,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000450","Nodes","450",21.000000,23.359144,"DDS demands","Known Flow",281062.717635,681282.337593,,0.000000,,,,-10.410000,,,,,-9.308808,-10.410000,,"",,,,"D1 PROFILE",,,,
"64402900000391","Nodes","391",21.000000,22.315235,"DDS demands","Known Flow",280993.217616,681159.337559,,0.000000,,,,-6.040000,,,,,-5.401076,-6.040000,,"",,,,"D1 PROFILE",,,,
"64402900000387","Nodes","387",21.000000,23.624916,"DDS demands","Known Flow",281134.342655,681190.587568,,0.000000,,,,-7.669999,,,,,-6.858651,-7.669999,,"",,,,"D1 PROFILE",,,,
"64402900003044","Nodes","-263401",21.000000,23.518599,"Default Known Flow Node","Known Flow",281141.467657,681224.712577,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003142","Nodes","-594672",21.000000,24.323973,"Default Known Flow Node","Known Flow",281052.342633,681148.712556,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000371","Nodes","371",21.000000,24.323973,"Default Known Flow Node","Known Flow",281053.342633,681145.837556,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003139","Nodes","-594666",21.000000,23.389592,"Default Known Flow Node","Known Flow",281144.842658,681276.087591,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003045","Nodes","-263411",21.000000,23.345299,"Default Known Flow Node","Known Flow",281154.467660,681267.087589,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000385","Nodes","385",21.000000,23.295748,"DDS demands","Known Flow",281107.842648,681303.212598,,0.000000,,,,-12.770000,,,,,-11.419162,-12.770000,,"",,,,"D1 PROFILE",,,,
"64402900000451","Nodes","451",21.000000,23.359144,"Default Known Flow Node","Known Flow",281030.717627,681319.962603,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000386","Nodes","386",21.000000,23.295748,"Default Known Flow Node","Known Flow",281080.342640,681364.337615,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000372","Nodes","372",21.000000,24.319216,"DDS demands","Known Flow",281044.842630,681134.337552,,0.000000,,,,-11.700000,,,,,-10.462349,-11.700000,,"",,,,"D1 PROFILE",,,,
"64402900000370","Nodes","370",21.000000,24.325670,"DDS demands","Known Flow",281055.967634,681139.712554,,0.000000,,,,-9.279999,,,,,-8.298341,-9.279999,,"",,,,"D1 PROFILE",,,,
"64402900003030","Nodes","-263333",21.000000,24.330246,"DDS demands","Known Flow",281078.967640,681080.837538,,0.000000,,,,-10.399999,,,,,-9.299865,-10.399999,,"",,,,"D1 PROFILE",,,,
"64402900000452","Nodes","452",21.000000,23.920797,"DDS demands","Known Flow",281103.967647,681185.837566,,0.000000,,,,-1.620000,,,,,-1.448633,-1.620000,,"",,,,"D1 PROFILE",,,,
"64402900003043","Nodes","-263400",21.000000,23.920797,"Default Known Flow Node","Known Flow",281110.467648,681219.087575,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000374","Nodes","374",21.000000,24.182956,"DDS demands","Known Flow",281089.092643,681151.837557,,0.000000,,,,-7.030000,,,,,-6.286352,-7.030000,,"",,,,"D1 PROFILE",,,,
"64402900000388","Nodes","388",21.000000,23.263547,"DDS demands","Known Flow",281177.092666,681250.337584,,0.000000,,,,-12.760000,,,,,-11.410220,-12.760000,,"",,,,"D1 PROFILE",,,,
"64402900000389","Nodes","389",21.000000,23.086859,"DDS demands","Known Flow",281206.717675,681220.087576,,0.000000,,,,-6.020000,,,,,-5.383191,-6.020000,,"",,,,"D1 PROFILE",,,,
"64402900000369","Nodes","369",21.000000,24.386627,"DDS demands","Known Flow",281017.967623,681002.087516,,0.000000,,,,-5.909999,,,,,-5.284827,-5.909999,,"",,,,"D1 PROFILE",,,,
"64402900000368","Nodes","368",21.000000,24.214503,"DDS demands","Known Flow",281092.342643,681021.587522,,0.000000,,,,-6.419999,,,,,-5.740878,-6.419999,,"",,,,"D1 PROFILE",,,,
"64402900000528","Nodes","528",21.000000,24.364645,"DDS demands","Known Flow",281189.592670,681009.212518,,0.000000,,,,-1.990000,,,,,-1.779493,-1.990000,,"",,,,"D1 PROFILE",,,,
"64402900003144","Nodes","-594674",21.000000,24.452948,"Default Known Flow Node","Known Flow",281195.217671,681057.837532,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003143","Nodes","-594673",21.000000,24.286031,"Default Known Flow Node","Known Flow",281031.592627,681065.712534,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000453","Nodes","453",21.000000,23.965065,"Default Known Flow Node","Known Flow",281074.467639,681207.337572,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003141","Nodes","-594670",21.000000,23.920797,"Default Known Flow Node","Known Flow",281111.467649,681223.087577,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003140","Nodes","-594667",21.000000,23.518599,"Default Known Flow Node","Known Flow",281170.342665,681217.962575,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003138","Nodes","-594660",21.000000,24.453104,"Default Known Flow Node","Known Flow",281160.967662,680997.587515,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000118","Nodes","118",21.000000,26.495187,"DDS demands","Known Flow",278404.356014,678897.177922,,0.000000,,,,-5.700000,,,,,-5.097042,-5.700000,,"",,,,"D1 PROFILE",,,,
"64402900002916","Nodes","-255647",21.000000,26.506673,"Default Known Flow Node","Known Flow",278378.010893,678860.470967,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000354","Nodes","354",21.000000,26.527197,"DDS demands","Known Flow",278400.034815,678883.096793,,0.000000,,,,-2.190000,,,,,-1.958337,-2.190000,,"",,,,"D1 PROFILE",,,,
"64402900000503","Nodes","503",21.000000,29.672494,"Default Known Flow Node","Known Flow",278381.255961,679316.870679,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002933","Nodes","-255716",21.000000,26.368242,"Default Known Flow Node","Known Flow",278090.169932,679076.701844,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002932","Nodes","-255715",21.000000,28.117222,"Default Known Flow Node","Known Flow",278352.096261,679059.121030,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002959","Nodes","MPRN 9194919809",21.000000,27.041862,"DDS demands","Known Flow",278300.547333,679222.728911,,0.000000,,-91.650004,,,,,,,-81.955076,-91.650004,,"",,"C2 PROFILE",,,,,,
"64402900003070","Nodes","-588405",21.000000,26.368242,"Default Known Flow Node","Known Flow",278090.085658,679063.241854,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000568","Nodes","568",21.000000,24.953990,"Default Known Flow Node","Known Flow",279746.334277,679430.726089,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000065","Nodes","65",21.000000,24.501357,"DDS demands","Known Flow",279757.457280,679436.828090,,0.000000,,,,-5.599999,,,,,-5.007620,-5.599999,,"",,,,"D1 PROFILE",,,,
"64402900000427","Nodes","427",21.000000,25.461278,"Default Known Flow Node","Known Flow",279632.130930,679353.443666,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000567","Nodes","567",21.000000,25.517000,"Default Known Flow Node","Known Flow",279626.337245,679386.356077,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002975","Nodes","-263087",21.000000,25.371305,"Default Known Flow Node","Known Flow",279657.703267,679397.114406,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000570","Nodes","570",21.000000,24.472389,"Default Known Flow Node","Known Flow",279754.736279,679442.173092,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002976","Nodes","-263088",21.000000,25.371305,"Default Known Flow Node","Known Flow",279655.460252,679403.714081,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003090","Nodes","-591570",21.000000,25.371305,"Default Known Flow Node","Known Flow",279630.016246,679413.299084,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002977","Nodes","-263089",21.000000,25.247540,"Default Known Flow Node","Known Flow",279684.344260,679406.252082,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002978","Nodes","-263090",21.000000,25.247540,"Default Known Flow Node","Known Flow",279682.054260,679412.416084,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003091","Nodes","-591572",21.000000,25.247540,"Default Known Flow Node","Known Flow",279659.066253,679422.232087,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002979","Nodes","-263091",21.000000,25.119385,"Default Known Flow Node","Known Flow",279711.870204,679415.878518,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002980","Nodes","-263096",21.000000,25.119385,"Default Known Flow Node","Known Flow",279709.679267,679422.242087,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003092","Nodes","-591573",21.000000,25.207291,"Default Known Flow Node","Known Flow",279686.385261,679431.828089,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000579","Nodes","579",21.000000,45.199555,"DDS demands","Known Flow",280898.592591,680326.337333,,0.000000,,,,-9.439999,,,,,-8.441416,-9.439999,,"",,,,"D1 PROFILE",,,,
"64402900000578","Nodes","578",21.000000,46.016284,"DDS demands","Known Flow",280819.467569,680301.962326,,0.000000,,,,-18.129999,,,,,-16.212169,-18.129999,,"",,,,"D1 PROFILE",,,,
"64402900003097","Nodes","-593735",21.000000,46.016284,"Default Known Flow Node","Known Flow",280780.467559,680297.462325,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000574","Nodes","574",21.000000,23.606801,"Default Known Flow Node","Known Flow",280959.592607,680498.962379,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000162","Nodes","162",21.000000,23.155951,"DDS demands","Known Flow",281035.217628,680483.837375,,0.000000,,,,-7.600000,,,,,-6.796056,-7.600000,,"",,,,"D1 PROFILE",,,,
"64402900003004","Nodes","-263221",21.000000,23.711887,"Default Known Flow Node","Known Flow",280973.342611,680562.837397,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000167","Nodes","167",21.000000,23.623510,"DDS demands","Known Flow",280974.975233,680562.655994,,0.000000,,,,-9.760000,,,,,-8.727566,-9.760000,,"",,,,"D1 PROFILE",,,,
"64402900003003","Nodes","-263216",21.000000,23.671646,"DDS demands","Known Flow",280962.967608,680546.462392,,0.000000,,,,-9.069999,,,,,-8.110555,-9.069999,,"",,,,"D1 PROFILE",,,,
"64402900003001","Nodes","-263213",21.000000,23.669176,"Default Known Flow Node","Known Flow",280962.467608,680540.587391,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003109","Nodes","-593760",21.000000,23.671646,"Default Known Flow Node","Known Flow",280946.592604,680547.962393,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003110","Nodes","-593761",21.000000,23.623817,"Default Known Flow Node","Known Flow",280976.884319,680562.443874,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003137","Nodes","-594658",21.000000,24.274892,"Default Known Flow Node","Known Flow",281155.092660,680844.712474,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003036","Nodes","-263362",21.000000,24.316353,"Default Known Flow Node","Known Flow",281056.092634,681147.087556,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003145","Nodes","-594677",21.000000,24.316353,"Default Known Flow Node","Known Flow",281078.842640,681191.587568,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002925","Nodes","-255682",21.000000,26.868618,"Default Known Flow Node","Known Flow",278433.071811,678985.747411,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002953","Nodes","-255788",21.000000,26.130347,"DDS demands","Known Flow",278102.090475,679208.802184,,0.000000,,,,-5.460000,,,,,-4.882429,-5.460000,,"",,,,"D1 PROFILE",,,,
"64402900000390","Nodes","390",21.000000,23.548194,"DDS demands","Known Flow",281151.717660,681175.212564,,0.000000,,,,-3.849999,,,,,-3.442738,-3.849999,,"",,,,"D1 PROFILE",,,,
"64402900003040","Nodes","-263383",21.000000,23.596336,"Default Known Flow Node","Known Flow",281152.467660,681178.837564,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003076","Nodes","-589096",21.000000,32.115975,"Default Known Flow Node","Known Flow",278927.687548,679275.172639,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000003","Nodes",,21.000000,23.737077,"Default Known Flow Node","Known Flow",280995.124764,680583.695469,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002911","Nodes","-154150",21.000000,24.986709,"Default Known Flow Node","Known Flow",280996.022734,680846.339525,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002902","Nodes","-151616",21.000000,29.507806,"Default Known Flow Node","Known Flow",278428.654236,679248.332981,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002910","Nodes","-154147",21.000000,24.302165,"Default Known Flow Node","Known Flow",280860.491017,680790.148994,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
