"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"64303800000088","Nodes","88",21.000000,28.684132,"DDS demands","Known Flow",290074.970088,667183.794756,,0.000000,,,,-7.669999,,,,,,,-6.858651,-7.669999,,"",,,,"D1 PROFILE",,,,,,
"64303800000090","Nodes","90",21.000000,45.595001,"DDS demands","Known Flow",289473.014924,667052.512721,,0.000000,,,,-8.380000,,,,,,,-7.493546,-8.380000,,"",,,,"D1 PROFILE",,,,,,
"64303810000095","Nodes","-95",21.000000,28.679306,"Default Known Flow Node","Known Flow",290075.794088,667182.573756,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303801462478","Nodes","-1462478",21.000000,28.048322,"Default Known Flow Node","Known Flow",290282.700144,667247.961774,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303801462540","Nodes","-1462540",21.000000,28.724117,"Default Known Flow Node","Known Flow",290072.640087,667181.663756,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800000141","Nodes","141",21.000000,24.483304,"DDS demands","Known Flow",289121.414828,666986.681703,,0.000000,,,,-4.530000,,,,,,,-4.050807,-4.530000,,"",,,,"D1 PROFILE",,,,,,
"64303800000079","Nodes",,21.000000,38.981564,"Default Known Flow Node","Known Flow",289711.531949,667217.240650,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001530","Nodes",,21.000000,24.413946,"Default Known Flow Node","Known Flow",288938.543778,666864.242669,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001531","Nodes",,21.000000,23.830521,"Default Known Flow Node","Known Flow",288990.147792,666877.351673,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001535","Nodes",,21.000000,23.077360,"Default Known Flow Node","Known Flow",289131.920831,666922.373685,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001536","Nodes",,21.000000,23.167779,"Default Known Flow Node","Known Flow",289109.905825,666934.400688,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001540","Nodes",,21.000000,23.850820,"Default Known Flow Node","Known Flow",289054.660810,666979.298701,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001594","Nodes",,21.000000,23.805640,"Default Known Flow Node","Known Flow",289057.560811,666941.422690,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001542","Nodes",,21.000000,23.280723,"Default Known Flow Node","Known Flow",289128.646881,666871.661679,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001543","Nodes",,21.000000,23.280723,"Default Known Flow Node","Known Flow",289150.168836,666850.458666,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001547","Nodes",,21.000000,25.998881,"Default Known Flow Node","Known Flow",289199.427849,667494.714841,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001596","Nodes",,21.000000,26.043773,"Default Known Flow Node","Known Flow",289237.781860,667517.736847,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001549","Nodes",,21.000000,26.039942,"DDS demands","Known Flow",289285.393873,667544.508854,,0.000000,,,,-1.019999,,,,,,,-0.912102,-1.019999,,"",,,,"D1 PROFILE",,,,,,
"64303800001550","Nodes",,21.000000,26.548443,"Default Known Flow Node","Known Flow",289338.911887,667148.579747,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001608","Nodes",,21.000000,25.405957,"Default Known Flow Node","Known Flow",288835.437750,667210.038763,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001573","Nodes",,21.000000,25.832141,"Default Known Flow Node","Known Flow",288905.199123,667367.140284,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001565","Nodes",,21.000000,26.913807,"Default Known Flow Node","Known Flow",289358.838893,667186.088757,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001568","Nodes",,21.000000,27.518772,"Default Known Flow Node","Known Flow",288995.491794,667178.950755,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001557","Nodes",,21.000000,25.960206,"DDS demands","Known Flow",288966.038786,667391.876813,,0.000000,,,,-1.309999,,,,,,,-1.171425,-1.309999,,"",,,,"D1 PROFILE",,,,,,
"64303800001569","Nodes",,21.000000,25.955860,"DDS demands","Known Flow",289045.789808,667422.676821,,0.000000,,,,-1.019999,,,,,,,-0.912102,-1.019999,,"",,,,"D1 PROFILE",,,,,,
"64303800001571","Nodes",,21.000000,34.876539,"Default Known Flow Node","Known Flow",289130.765831,667119.411739,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001572","Nodes",,21.000000,24.911378,"Default Known Flow Node","Known Flow",289317.758882,667204.869762,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001574","Nodes",,21.000000,26.007536,"DDS demands","Known Flow",288906.219770,667435.683825,,0.000000,,,,-1.019999,,,,,,,-0.912102,-1.019999,,"",,,,"D1 PROFILE",,,,,,
"64303800001575","Nodes",,21.000000,24.666620,"Default Known Flow Node","Known Flow",289054.299810,666981.961701,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001577","Nodes",,21.000000,25.999582,"DDS demands","Known Flow",289122.105828,667456.788831,,0.000000,,,,-0.509999,,,,,,,-0.456051,-0.509999,,"",,,,"D1 PROFILE",,,,,,
"64303800001587","Nodes",,21.000000,40.209557,"DDS demands","Known Flow",289327.925884,667101.002734,,0.000000,,,,-2.539999,,,,,,,-2.271313,-2.539999,,"",,,,"D1 PROFILE",,,,,,
"64303800001584","Nodes",,21.000000,25.075881,"Default Known Flow Node","Known Flow",288939.942779,666977.817700,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001586","Nodes","1586",21.000000,34.540320,"DDS demands","Known Flow",289133.514831,667149.417747,,0.000000,,-20.269999,,,,,,,,,-18.125795,-20.269999,,"",,"C2 PROFILE",,,,,,,,
"64303800001588","Nodes",,21.000000,39.865547,"Default Known Flow Node","Known Flow",289217.523532,667093.190623,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001589","Nodes",,21.000000,26.965119,"Default Known Flow Node","Known Flow",289364.015894,667186.581757,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001590","Nodes",,21.000000,25.382691,"Default Known Flow Node","Known Flow",288895.049767,667209.976763,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001592","Nodes",,21.000000,27.338813,"Default Known Flow Node","Known Flow",289006.182797,667170.341753,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001601","Nodes",,21.000000,27.820509,"Default Known Flow Node","Known Flow",289009.330798,667151.029747,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001595","Nodes",,21.000000,23.805640,"Default Known Flow Node","Known Flow",289066.215813,666942.507691,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001597","Nodes",,21.000000,25.998516,"Default Known Flow Node","Known Flow",289234.429859,667572.958862,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001598","Nodes",,21.000000,25.508054,"Default Known Flow Node","Known Flow",288926.982024,667015.134047,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001560","Nodes",,21.000000,25.508054,"Default Known Flow Node","Known Flow",288927.139775,667014.131710,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001553","Nodes",,21.000000,25.594524,"Default Known Flow Node","Known Flow",289395.662903,667266.496779,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001606","Nodes",,21.000000,25.504160,"Default Known Flow Node","Known Flow",289323.077883,667250.859775,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001609","Nodes",,21.000000,27.008175,"DDS demands","Known Flow",289368.152895,667183.687756,,0.000000,,,,-6.280000,,,,,,,-5.615688,-6.280000,,"",,,,"D1 PROFILE",,,,,,
"64303800001611","Nodes",,21.000000,23.681789,"Default Known Flow Node","Known Flow",289970.239059,666747.330638,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001615","Nodes",,21.000000,23.300546,"DDS demands","Known Flow",289999.039067,666627.261605,,0.000000,,,,-20.629999,,,,,,,-18.447715,-20.629999,,"",,,,"D1 PROFILE",,,,,,
"64303800001613","Nodes",,21.000000,22.759460,"Default Known Flow Node","Known Flow",289946.528053,666479.264565,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001616","Nodes",,21.000000,23.390985,"Default Known Flow Node","Known Flow",289960.720057,666645.330610,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001621","Nodes",,21.000000,22.932579,"Default Known Flow Node","Known Flow",289923.043046,666739.596635,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001622","Nodes",,21.000000,23.023002,"Default Known Flow Node","Known Flow",289901.750041,666719.576630,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001623","Nodes",,21.000000,24.782564,"Default Known Flow Node","Known Flow",289924.515780,666898.364042,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001624","Nodes",,21.000000,22.804780,"Default Known Flow Node","Known Flow",289951.888054,666453.453558,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001629","Nodes",,21.000000,39.108748,"Default Known Flow Node","Known Flow",289715.263990,667245.088773,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001652","Nodes",,21.000000,39.108748,"Default Known Flow Node","Known Flow",289718.132963,667226.928877,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001630","Nodes",,21.000000,38.979904,"Default Known Flow Node","Known Flow",289720.679991,667218.108766,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001631","Nodes",,21.000000,38.946505,"Default Known Flow Node","Known Flow",289742.694043,667178.641611,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001632","Nodes",,21.000000,36.057098,"DDS demands","Known Flow",289703.886987,667011.666709,,0.000000,,,,-5.670000,,,,,,,-5.070216,-5.670000,,"",,,,"D1 PROFILE",,,,,,
"64303800001633","Nodes",,21.000000,38.770290,"DDS demands","Known Flow",289747.739999,667074.236727,,0.000000,,,,-5.739999,,,,,,,-5.132810,-5.739999,,"",,,,"D1 PROFILE",,,,,,
"64303800001672","Nodes",,21.000000,38.653894,"Default Known Flow Node","Known Flow",289752.431000,667074.532727,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001634","Nodes",,21.000000,41.587171,"Default Known Flow Node","Known Flow",289435.204914,667134.403743,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001635","Nodes",,21.000000,41.235990,"Default Known Flow Node","Known Flow",289439.321915,667122.867740,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001639","Nodes",,21.000000,45.971547,"Default Known Flow Node","Known Flow",289574.069951,667052.473721,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001640","Nodes",,21.000000,43.207605,"Default Known Flow Node","Known Flow",289577.370952,667074.502727,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001641","Nodes",,21.000000,38.850772,"Default Known Flow Node","Known Flow",289767.195004,667152.969748,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001642","Nodes",,21.000000,38.843581,"Default Known Flow Node","Known Flow",289807.857015,667162.231750,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001643","Nodes",,21.000000,34.377163,"DDS demands","Known Flow",289824.087019,666986.169703,,0.000000,,,,-9.000000,,,,,,,-8.047961,-9.000000,,"",,,,"D1 PROFILE",,,,,,
"64303800001644","Nodes",,21.000000,34.734051,"DDS demands","Known Flow",289762.839003,666962.016696,,0.000000,,,,-10.329999,,,,,,,-9.237270,-10.329999,,"",,,,"D1 PROFILE",,,,,,
"64303800001647","Nodes",,21.000000,41.225852,"Default Known Flow Node","Known Flow",289533.148940,667131.391742,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001649","Nodes",,21.000000,41.536019,"DDS demands","Known Flow",289647.746825,667073.224668,,0.000000,,,,-7.119999,,,,,,,-6.366831,-7.119999,,"",,,,"D1 PROFILE",,,,,,
"64303800001650","Nodes",,21.000000,39.824792,"Default Known Flow Node","Known Flow",289715.277990,667108.903736,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001651","Nodes",,21.000000,37.069970,"Default Known Flow Node","Known Flow",289736.347996,667231.313769,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001653","Nodes",,21.000000,38.947093,"Default Known Flow Node","Known Flow",289743.807998,667176.233754,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001656","Nodes",,21.000000,33.946110,"Default Known Flow Node","Known Flow",289875.798033,667119.521739,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001675","Nodes",,21.000000,33.949336,"Default Known Flow Node","Known Flow",289878.375034,667120.454739,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001658","Nodes",,21.000000,41.706198,"Default Known Flow Node","Known Flow",289451.175918,667131.382742,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001661","Nodes",,21.000000,39.158076,"Default Known Flow Node","Known Flow",289691.929983,667225.538768,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001662","Nodes",,21.000000,36.892756,"Default Known Flow Node","Known Flow",289748.583999,667207.353763,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001664","Nodes",,21.000000,38.828831,"Default Known Flow Node","Known Flow",289751.437000,667077.645727,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001668","Nodes",,21.000000,39.114029,"Default Known Flow Node","Known Flow",289709.280988,667233.434770,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001670","Nodes",,21.000000,46.110431,"Default Known Flow Node","Known Flow",289573.881951,667050.872720,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001673","Nodes",,21.000000,38.913366,"Default Known Flow Node","Known Flow",289801.369013,667197.369760,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001697","Nodes",,21.000000,29.947091,"Default Known Flow Node","Known Flow",290025.742074,667166.830752,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001678","Nodes",,21.000000,33.893971,"Default Known Flow Node","Known Flow",289871.234360,667133.119852,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001677","Nodes",,21.000000,32.934888,"DDS demands","Known Flow",289891.688038,667139.977744,,0.000000,,,,-2.519999,,,,,,,-2.253428,-2.519999,,"",,,,"D1 PROFILE",,,,,,
"64303800001646","Nodes",,21.000000,28.317186,"Default Known Flow Node","Known Flow",289911.272043,666978.393700,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001679","Nodes",,21.000000,28.317186,"Default Known Flow Node","Known Flow",289939.740051,666986.136703,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001684","Nodes",,21.000000,27.620838,"Default Known Flow Node","Known Flow",290264.535139,667318.344793,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001686","Nodes",,21.000000,27.568854,"Default Known Flow Node","Known Flow",290308.211151,667332.299797,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001687","Nodes",,21.000000,27.568854,"Default Known Flow Node","Known Flow",290311.471152,667327.830796,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001688","Nodes",,21.000000,27.989265,"Default Known Flow Node","Known Flow",290276.484143,667249.146774,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001698","Nodes",,21.000000,30.125928,"Default Known Flow Node","Known Flow",290022.145073,667177.290755,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001704","Nodes",,21.000000,26.277826,"Default Known Flow Node","Known Flow",290434.502185,667402.429816,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001714","Nodes",,21.000000,28.048322,"Default Known Flow Node","Known Flow",290278.517143,667246.561773,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001715","Nodes",,21.000000,27.958540,"Default Known Flow Node","Known Flow",290268.650140,667247.623774,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001721","Nodes",,21.000000,27.931090,"Default Known Flow Node","Known Flow",290282.097089,667269.006032,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001712","Nodes",,21.000000,28.591459,"Default Known Flow Node","Known Flow",290101.540095,667190.032758,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001725","Nodes",,21.000000,30.125928,"Default Known Flow Node","Known Flow",290018.757072,667176.191754,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001730","Nodes",,21.000000,26.431926,"Default Known Flow Node","Known Flow",290425.487183,667437.329825,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001742","Nodes",,21.000000,26.252263,"Default Known Flow Node","Known Flow",290467.434194,667447.729828,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001739","Nodes",,21.000000,27.404316,"Default Known Flow Node","Known Flow",290343.836161,667344.138800,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001740","Nodes",,21.000000,27.404316,"Default Known Flow Node","Known Flow",290351.125163,667338.636798,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001741","Nodes",,21.000000,26.416219,"Default Known Flow Node","Known Flow",290461.903529,667464.900824,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001744","Nodes",,21.000000,26.329844,"Default Known Flow Node","Known Flow",290511.938799,667400.080688,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001582","Nodes",,21.000000,26.548443,"Default Known Flow Node","Known Flow",289341.669888,667148.813747,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001726","Nodes",,21.000000,30.081210,"Default Known Flow Node","Known Flow",290028.308075,667179.259755,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001604","Nodes",,21.000000,39.457209,"Default Known Flow Node","Known Flow",289237.751860,667055.891722,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001551","Nodes",,21.000000,26.548443,"Default Known Flow Node","Known Flow",289335.209886,667143.541745,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001548","Nodes",,21.000000,26.043746,"Default Known Flow Node","Known Flow",289240.737861,667519.355848,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800001665","Nodes",,21.000000,36.848466,"Default Known Flow Node","Known Flow",289801.194013,667199.747761,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800000002","Nodes",,21.000000,28.003369,"Default Known Flow Node","Known Flow",290278.562431,667248.673904,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303811462495","Nodes","-1462495",21.000000,23.850820,"Default Known Flow Node","Known Flow",289016.279800,666919.362684,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800000043","Nodes",,21.000000,38.697345,"DDS demands","Known Flow",289710.425988,667173.735754,,0.000000,,,,-3.829999,,,,,,,-3.424854,-3.829999,,"",,,,"D1 PROFILE",,,,,,
"64303811000091","Nodes","-91",21.000000,36.979871,"Default Known Flow Node","Known Flow",289503.280932,667173.359753,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800011649","Nodes",,21.000000,39.604879,"Default Known Flow Node","Known Flow",289714.573990,667071.875726,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303810010122","Nodes","-122",21.000000,25.668363,"Default Known Flow Node","Known Flow",288887.710765,667299.927788,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800000005","Nodes",,21.000000,25.701314,"Default Known Flow Node","Known Flow",289918.847895,666918.575316,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800000920","Nodes",,21.000000,42.152615,"Default Known Flow Node","Known Flow",289511.699464,667076.839434,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64303800000919","Nodes",,21.000000,41.684947,"Default Known Flow Node","Known Flow",289503.504437,667132.039274,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"643038-000005","Nodes",,21.000000,26.189447,"Default Known Flow Node","Known Flow",290395.122246,667473.041543,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"643038-000001","Nodes",,21.000000,26.234201,"Default Known Flow Node","Known Flow",290424.086391,667369.889667,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"643038-000004","Nodes",,21.000000,26.436543,"Default Known Flow Node","Known Flow",290495.682712,667476.164911,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"643038-000003","Nodes",,21.000000,26.392653,"Default Known Flow Node","Known Flow",290425.735291,667452.840076,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"643038-000002","Nodes",,21.000000,27.221620,"Default Known Flow Node","Known Flow",290391.199057,667359.100771,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"643038-000006","Nodes",,21.000000,26.105910,"Default Known Flow Node","Known Flow",290416.465770,667479.543617,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"643038-000007","Nodes",,21.000000,25.829938,"Default Known Flow Node","Known Flow",290486.959101,667501.018650,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
