"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"64302900000589","Nodes","589",21.000000,25.812784,"Default Known Flow Node","Known Flow",319937.371031,567290.911827,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900001002","Nodes","1002",21.000000,25.157109,"DDS demands","Known Flow",319730.715157,567535.692641,,0.000000,,,,,,-2.119999,,,,,-1.895741,-2.119999,,"",,,,,,"D1 PROFILE",,,,
"64302900000539","Nodes","539",21.000000,36.494606,"DDS demands","Known Flow",319522.365101,566946.661481,,0.000000,,,,,,-2.669999,,,,,-2.387561,-2.669999,,"",,,,,,"D1 PROFILE",,,,
"64302900000569","Nodes","569",21.000000,27.372292,"DDS demands","Known Flow",320047.974244,566699.816414,,0.000000,,,,,,-13.919999,,,,,-12.447512,-13.919999,,"",,,,,,"D1 PROFILE",,,,
"64302900000037","Nodes","LYDIAFIELD NURSING HOME, 55.97",0.000000,27.421251,"DDS demands","Known Flow",320035.895240,566780.961436,,0.000000,,-39.999997,,,,-1.019999,,,,,-36.680816,-41.019996,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,
"64302900000567","Nodes","567",21.000000,28.209515,"DDS demands","Known Flow",319971.990223,566834.696450,,0.000000,,,,,,-13.820000,,,,,-12.358091,-13.820000,,"",,,,,,"D1 PROFILE",,,,
"64302900000035","Nodes","35",21.000000,24.142947,"Default Known Flow Node","Known Flow",320087.855053,567567.388252,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003340","Nodes","-580",21.000000,24.134438,"DDS demands","Known Flow",320095.153256,567578.355653,,0.000000,,,,,,-4.019999,,,,,-3.594755,-4.019999,,"",,,,,,"D1 PROFILE",,,,
"64302900000603","Nodes","603",21.000000,25.675310,"Default Known Flow Node","Known Flow",319554.351109,567411.008607,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000034","Nodes","34",21.000000,25.742934,"Default Known Flow Node","Known Flow",319527.899790,567386.398922,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000266","Nodes","266",21.000000,25.694843,"Default Known Flow Node","Known Flow",319513.638814,567368.487730,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003280","Nodes","-4",21.000000,27.746407,"DDS demands","Known Flow",319160.478002,565178.681000,,0.000000,,,,,,-8.550000,,,,,-7.645563,-8.550000,,"",,,,,,"D1 PROFILE",,,,
"64302900000033","Nodes","33",21.000000,27.530150,"DDS demands","Known Flow",319141.547976,565167.545690,,0.000000,,,,,,-12.499999,,,,,-11.177723,-12.499999,,"",,,,,,"D1 PROFILE",,,,
"64302900000645","Nodes","645",21.000000,22.699737,"DDS demands","Known Flow",320701.239421,566948.727481,,0.000000,,,,,,-5.199999,,,,,-4.649932,-5.199999,,"",,,,,,"D1 PROFILE",,,,
"64302900000646","Nodes","646",21.000000,22.882869,"DDS demands","Known Flow",320875.274256,567092.799275,,0.000000,,,,,,-1.559999,,,,,-1.394979,-1.559999,,"",,,,,,"D1 PROFILE",,,,
"64302900000030","Nodes","30",21.000000,29.121847,"Default Known Flow Node","Known Flow",320008.576313,565838.110051,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000540","Nodes",,21.000000,29.770522,"DDS demands","Known Flow",319223.070860,566397.105935,,0.000000,,,,,,-10.810000,,,,,-9.666496,-10.810000,,"",,,,,,"D1 PROFILE",,,,
"64302900003210","Nodes",,21.000000,30.545006,"DDS demands","Known Flow",319744.340595,566303.791830,,0.000000,,,,,,,,-4.530000,,,-4.050807,-4.530000,,"",,,,,,,,"DH PROFILE",,
"64302900000418","Nodes","418",21.000000,29.724304,"DDS demands","Known Flow",319135.484863,566481.691106,,0.000000,,,,,,-1.279999,,,,,-1.144598,-1.279999,,"",,,,,,"D1 PROFILE",,,,
"64302900003198","Nodes","-216",21.000000,29.462340,"DDS demands","Known Flow",319168.442004,566377.325326,,0.000000,,,,,,-1.019999,,,,,-0.912102,-1.019999,,"",,,,,,"D1 PROFILE",,,,
"64302900000417","Nodes","417",21.000000,29.459465,"DDS demands","Known Flow",319169.988005,566374.182325,,0.000000,-2.720000,,,,,-8.709999,,,,,-10.220910,-11.429999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"64302900003031","Nodes","-1",21.000000,27.171296,"Default Known Flow Node","Known Flow",319148.379999,565052.895966,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000173","Nodes","173",21.000000,27.019880,"DDS demands","Known Flow",319178.603007,565007.930953,,0.000000,,,,,,-6.360000,,,,,-5.687226,-6.360000,,"",,,,,,"D1 PROFILE",,,,
"64302900003343","Nodes","-6",21.000000,28.288596,"DDS demands","Known Flow",319280.603035,565279.181027,,0.000000,,,,,,-4.650000,,,,,-4.158113,-4.650000,,"",,,,,,"D1 PROFILE",,,,
"64302900000198","Nodes","198",21.000000,28.106907,"DDS demands","Known Flow",319237.228023,565230.431014,,0.000000,,,,,,-17.290000,,,,,-15.461028,-17.290000,,"",,,,,,"D1 PROFILE",,,,
"64302900003353","Nodes","-7",21.000000,28.388305,"DDS demands","Known Flow",319306.853042,565308.931035,,0.000000,,,,,,-7.869999,,,,,-7.037494,-7.869999,,"",,,,,,"D1 PROFILE",,,,
"64302900000601","Nodes","601",21.000000,29.312921,"DDS demands","Known Flow",319358.183056,565479.895082,,0.000000,,,,,,-3.250000,,,,,-2.906208,-3.250000,,"",,,,,,"D1 PROFILE",,,,
"64302900000602","Nodes","602",21.000000,28.882850,"DDS demands","Known Flow",319306.478042,565442.181072,,0.000000,,,,,,-12.220000,,,,,-10.927343,-12.220000,,"",,,,,,"D1 PROFILE",,,,
"64302900000462","Nodes","462",21.000000,28.619291,"DDS demands","Known Flow",318932.401940,565904.695197,,0.000000,,,,,,-7.280000,,,,,-6.509906,-7.280000,,"",,,,,,"D1 PROFILE",,,,
"64302900000723","Nodes","723",21.000000,28.758232,"DDS demands","Known Flow",318929.371939,565943.199208,,0.000000,,,,,,-3.410000,,,,,-3.049283,-3.410000,,"",,,,,,"D1 PROFILE",,,,
"64302900003253","Nodes","-32",21.000000,28.532872,"Default Known Flow Node","Known Flow",318955.433437,565848.499588,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000463","Nodes","463",21.000000,28.587339,"DDS demands","Known Flow",318976.883952,565833.679178,,0.000000,,,,,,-12.310000,,,,,-11.007822,-12.310000,,"",,,,,,"D1 PROFILE",,,,
"64302900000464","Nodes","464",21.000000,28.493833,"DDS demands","Known Flow",318969.780950,565790.437166,,0.000000,,,,,,-19.969998,,,,,-17.857530,-19.969998,,"",,,,,,"D1 PROFILE",,,,
"64302900003099","Nodes","-1462587",21.000000,28.537120,"Default Known Flow Node","Known Flow",318998.398958,565791.158167,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003081","Nodes","-1462537",21.000000,28.493833,"Default Known Flow Node","Known Flow",318938.706942,565803.455170,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003054","Nodes","-1462483",21.000000,28.537120,"Default Known Flow Node","Known Flow",318937.400941,565758.065158,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003245","Nodes","-31",21.000000,28.526751,"Default Known Flow Node","Known Flow",318960.072948,565846.673182,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003093","Nodes","-1462567",21.000000,28.532872,"Default Known Flow Node","Known Flow",318938.585942,565840.309180,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003079","Nodes","-1462532",21.000000,28.613291,"Default Known Flow Node","Known Flow",318977.725952,565867.805187,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000465","Nodes","465",21.000000,28.412412,"Default Known Flow Node","Known Flow",319021.726964,565911.306199,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003228","Nodes","-27",21.000000,28.587339,"Default Known Flow Node","Known Flow",319006.727960,565825.806176,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003139","Nodes","-1462690",21.000000,28.455704,"Default Known Flow Node","Known Flow",319031.477967,565908.181198,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000466","Nodes","P08119542, Longmeadow Avenue, 7.02",22.999998,28.374828,"CSEP DDS Matched","Known Flow",319027.352966,565940.681207,,0.000000,-6.000000,,,,,,-7.020000,,,,-11.642716,-13.019999,,"","C1 PROFILE",,,,,,"DC PROFILE",,,
"64302900000197","Nodes","197",21.000000,30.199576,"DDS demands","Known Flow",319279.413035,565741.834153,,0.000000,,,,,,-3.859999,,,,,-3.451680,-3.859999,,"",,,,,,"D1 PROFILE",,,,
"64302900000585","Nodes","585",21.000000,29.912486,"DDS demands","Known Flow",319275.038033,565681.586137,,0.000000,,,,,,-1.830000,,,,,-1.636418,-1.830000,,"",,,,,,"D1 PROFILE",,,,
"64302900003163","Nodes","-15",21.000000,29.314191,"Default Known Flow Node","Known Flow",319168.103004,565640.056125,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000170","Nodes","170",21.000000,29.691984,"Default Known Flow Node","Known Flow",319328.978048,565551.056101,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003147","Nodes","-1462719",21.000000,28.673903,"Default Known Flow Node","Known Flow",319025.227965,565819.556174,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003050","Nodes","-1462473",21.000000,28.587339,"Default Known Flow Node","Known Flow",319019.477964,565869.681188,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000586","Nodes","586",21.000000,29.206141,"DDS demands","Known Flow",319212.227016,565556.056103,,0.000000,,,,,,-8.339999,,,,,-7.457777,-8.339999,,"",,,,,,"D1 PROFILE",,,,
"64302900003095","Nodes","-1462573",21.000000,29.314191,"Default Known Flow Node","Known Flow",319163.978003,565637.556125,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003327","Nodes","-53",21.000000,29.153452,"Default Known Flow Node","Known Flow",319981.500226,565996.781222,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000547","Nodes","547",21.000000,26.117271,"DDS demands","Known Flow",319804.772177,565695.620141,,0.000000,,,,,,-22.150000,,,,,-19.806927,-22.150000,,"",,,,,,"D1 PROFILE",,,,
"64302900000548","Nodes","548",21.000000,25.266971,"DDS demands","Known Flow",319745.272161,565775.371162,,0.000000,,,,,,-13.600000,,,,,-12.161363,-13.600000,,"",,,,,,"D1 PROFILE",,,,
"64302900003128","Nodes","-1462662",21.000000,26.117271,"Default Known Flow Node","Known Flow",319821.647182,565718.746147,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000270","Nodes","270",21.000000,28.600966,"DDS demands","Known Flow",319837.272186,565770.870161,,0.000000,,,,,,-9.209999,,,,,-8.235746,-9.209999,,"",,,,,,"D1 PROFILE",,,,
"64302900000575","Nodes","575",21.000000,28.754729,"DDS demands","Known Flow",319696.845690,565862.675260,,0.000000,,,,,,-11.870000,,,,,-10.614366,-11.870000,,"",,,,,,"D1 PROFILE",,,,
"64302900000302","Nodes","302",21.000000,28.780054,"DDS demands","Known Flow",319668.632357,565870.103787,,0.000000,,,,,,-4.530000,,,,,-4.050807,-4.530000,,"",,,,,,"D1 PROFILE",,,,
"64302900000220","Nodes","220",21.000000,28.130578,"DDS demands","Known Flow",319672.711634,565791.049566,,0.000000,,,,,,-3.180000,,,,,-2.843613,-3.180000,,"",,,,,,"D1 PROFILE",,,,
"64302900000155","Nodes","155",21.000000,29.720202,"DDS demands","Known Flow",319567.111113,565872.939189,,0.000000,,,,,,-24.180000,,,,,-21.622188,-24.180000,,"",,,,,,"D1 PROFILE",,,,
"64302900000153","Nodes","153",21.000000,29.902403,"DDS demands","Known Flow",319521.120478,565953.317738,,0.000000,,,,,,-12.340000,,,,,-11.034649,-12.340000,,"",,,,,,"D1 PROFILE",,,,
"64302900000577","Nodes","577",21.000000,28.600966,"Default Known Flow Node","Known Flow",319835.397186,565737.120152,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003337","Nodes","-57",21.000000,29.024551,"Default Known Flow Node","Known Flow",318926.852939,566010.681226,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000184","Nodes","184",21.000000,30.021623,"DDS demands","Known Flow",318926.892939,566084.553246,,0.000000,,,,,,-13.060000,,,,,-11.678486,-13.060000,,"",,,,,,"D1 PROFILE",,,,
"64302900000169","Nodes","169",21.000000,32.115384,"DDS demands","Known Flow",318971.336951,566100.102251,,0.000000,,,,,,-3.970000,,,,,-3.550045,-3.970000,,"",,,,,,"D1 PROFILE",,,,
"64302900000180","Nodes","180",21.000000,26.732019,"DDS demands","Known Flow",318779.623899,566115.586255,,0.000000,,,,,,-13.250000,,,,,-11.848388,-13.250000,,"",,,,,,"D1 PROFILE",,,,
"64302900003043","Nodes","-135",21.000000,27.387672,"Default Known Flow Node","Known Flow",318811.027907,566183.307273,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000451","Nodes","451",21.000000,28.577404,"DDS demands","Known Flow",318941.819567,566365.370573,,0.000000,,,,,,-3.660000,,,,,-3.272837,-3.660000,,"",,,,,,"D1 PROFILE",,,,
"64302900000461","Nodes","461",21.000000,29.080427,"DDS demands","Known Flow",318926.508938,566018.292228,,0.000000,-1.290000,,,,,-18.100000,,,,,-17.338884,-19.390000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"64302900003034","Nodes","-108",21.000000,29.874544,"Default Known Flow Node","Known Flow",318923.471938,566091.560248,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000666","Nodes","666",21.000000,27.920530,"Default Known Flow Node","Known Flow",318872.207924,566148.061264,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000667","Nodes","667",21.000000,27.914510,"DDS demands","Known Flow",318871.974924,566144.186263,,0.000000,,,,,,-21.069999,,,,,-18.841169,-21.069999,,"",,,,,,"D1 PROFILE",,,,
"64302900000665","Nodes","665",21.000000,27.921482,"Default Known Flow Node","Known Flow",318868.517923,566148.806264,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000587","Nodes","587",21.000000,27.819169,"DDS demands","Known Flow",318839.255915,566212.789281,,0.000000,,,,,,,,,,-4.550000,-4.068691,-4.550000,,"",,,,,,,,,,"I2 PROFILE"
"64302900000655","Nodes","655",21.000000,27.862423,"Default Known Flow Node","Known Flow",318853.561919,566227.448285,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000664","Nodes","664",21.000000,27.932282,"DDS demands","Known Flow",318895.355930,566212.292281,,0.000000,,,,,,-2.329999,,,,,-2.083527,-2.329999,,"",,,,,,"D1 PROFILE",,,,
"64302900000663","Nodes","663",21.000000,27.872062,"DDS demands","Known Flow",318873.102924,566250.796292,,0.000000,,,,,,-2.259999,,,,-4.070000,-5.660399,-6.329999,,"",,,,,,"D1 PROFILE",,,,"I2 PROFILE"
"64302900000643","Nodes","643",21.000000,28.247292,"DDS demands","Known Flow",318908.897934,566383.349328,,0.000000,,,,,,-6.150000,,,,,-5.499440,-6.150000,,"",,,,,,"D1 PROFILE",,,,
"64302900003202","Nodes","-220",21.000000,28.214050,"Default Known Flow Node","Known Flow",318890.275929,566378.892326,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003208","Nodes","-229",21.000000,28.247292,"Default Known Flow Node","Known Flow",318904.221932,566395.288331,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000642","Nodes","642",21.000000,28.459089,"DDS demands","Known Flow",318952.081945,566377.272326,,0.000000,-6.000000,,,,,,,,,,-5.365307,-6.000000,,"","C1 PROFILE",,,,,,,,,
"64302900000670","Nodes","670",21.000000,28.233990,"Default Known Flow Node","Known Flow",318903.095932,566298.546305,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003173","Nodes","-169",21.000000,28.233990,"Default Known Flow Node","Known Flow",318893.554930,566288.392302,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003047","Nodes","-146",21.000000,27.344355,"Default Known Flow Node","Known Flow",318755.177892,566224.549284,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000480","Nodes","480",21.000000,27.808478,"DDS demands","Known Flow",318859.473920,566001.467224,,0.000000,,,,,,-7.089999,,,,,-6.340004,-7.089999,,"",,,,,,"D1 PROFILE",,,,
"64302900000644","Nodes","644",21.000000,28.147359,"DDS demands","Known Flow",318897.727931,566413.937336,,0.000000,,,,,,-5.209999,,,,,-4.658875,-5.209999,,"",,,,,,"D1 PROFILE",,,,
"64302900003200","Nodes","-218",21.000000,28.214050,"Default Known Flow Node","Known Flow",318884.812927,566378.457326,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003111","Nodes","-1462609",21.000000,28.247292,"Default Known Flow Node","Known Flow",318907.246933,566411.091335,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003176","Nodes","-175",21.000000,28.260121,"Default Known Flow Node","Known Flow",318906.810400,566305.552073,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003183","Nodes","-186",21.000000,28.456189,"Default Known Flow Node","Known Flow",318925.842938,566339.428316,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003177","Nodes","-176",21.000000,28.260121,"Default Known Flow Node","Known Flow",318903.692932,566307.535307,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003067","Nodes","-1462504",21.000000,29.874544,"Default Known Flow Node","Known Flow",318922.841937,566096.575250,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003181","Nodes","-182",21.000000,28.456189,"Default Known Flow Node","Known Flow",318931.219940,566335.449315,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003153","Nodes","-1462735",21.000000,28.267892,"Default Known Flow Node","Known Flow",318924.725938,566421.546338,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003036","Nodes","-114",21.000000,32.179405,"Default Known Flow Node","Known Flow",318973.081951,566100.095251,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000166","Nodes","166",21.000000,32.136396,"Default Known Flow Node","Known Flow",318972.729951,566060.809240,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000167","Nodes","167",21.000000,32.115168,"DDS demands","Known Flow",318957.248947,566123.729257,,0.000000,,,,,,-1.620000,,,,,-1.448633,-1.620000,,"",,,,,,"D1 PROFILE",,,,
"64302900000203","Nodes","203",21.000000,33.791262,"DDS demands","Known Flow",318991.585956,566140.970262,,0.000000,,,,,,-12.579999,,,,,-11.249261,-12.579999,,"",,,,,,"D1 PROFILE",,,,
"64302900000204","Nodes","204",21.000000,33.754792,"DDS demands","Known Flow",319032.227967,566211.431281,,0.000000,,,,,,-22.129998,,,,,-19.789041,-22.129998,,"",,,,,,"D1 PROFILE",,,,
"64302900000200","Nodes","200",21.000000,33.552433,"DDS demands","Known Flow",319009.342961,566099.034250,,0.000000,,,,,,-3.759999,,,,,-3.362259,-3.759999,,"",,,,,,"D1 PROFILE",,,,
"64302900000201","Nodes","201",21.000000,33.099667,"DDS demands","Known Flow",319072.112978,566096.173250,,0.000000,,,,,,-2.650000,,,,,-2.369677,-2.650000,,"",,,,,,"D1 PROFILE",,,,
"64302900000202","Nodes","202",21.000000,33.142632,"Default Known Flow Node","Known Flow",319096.979985,566131.931259,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000336","Nodes","336",21.000000,32.354307,"DDS demands","Known Flow",319150.596349,566051.054935,,0.000000,,,,,,-19.509999,,,,,-17.446189,-19.509999,,"",,,,,,"D1 PROFILE",,,,
"64302900003035","Nodes","-111",21.000000,33.261920,"Default Known Flow Node","Known Flow",319051.131972,566098.929250,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000651","Nodes","651",21.000000,33.278052,"DDS demands","Known Flow",319049.002972,566098.926250,,0.000000,,,,,,-3.599999,,,,,-3.219184,-3.599999,,"",,,,,,"D1 PROFILE",,,,
"64302900003344","Nodes","-60",21.000000,31.951894,"Default Known Flow Node","Known Flow",319257.095028,566012.165227,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003339","Nodes","-58",21.000000,31.951894,"Default Known Flow Node","Known Flow",319255.837028,566011.556226,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000460","Nodes","460",21.000000,31.345282,"Default Known Flow Node","Known Flow",319363.702506,566111.934421,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003215","Nodes","-242",21.000000,30.722461,"Default Known Flow Node","Known Flow",319373.463060,566459.830348,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003214","Nodes","-241",21.000000,29.162469,"DDS demands","Known Flow",319433.090788,566459.235718,,0.000000,-39.999997,,,,,,,,,,-35.768714,-39.999997,,"","C1 PROFILE",,,,,,,,,
"64302900000455","Nodes","455",21.000000,30.694269,"DDS demands","Known Flow",319358.882056,566389.924329,,0.000000,-4.869999,,-5.359999,,,-15.270000,,,,,-22.802555,-25.499999,,"","C1 PROFILE",,"C3  PROFILE",,,"D1 PROFILE",,,,
"64302900003146","Nodes","-1462715",21.000000,30.694269,"Default Known Flow Node","Known Flow",319359.521056,566395.803331,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000533","Nodes","533",21.000000,30.908323,"DDS demands","Known Flow",319372.973060,566458.078348,,0.000000,-8.050000,,,,,-13.950000,,,,,-19.672793,-22.000000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"64302900000536","Nodes","536",21.000000,30.633909,"Default Known Flow Node","Known Flow",319347.355881,566346.809628,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900003184","Nodes","-191",21.000000,30.640951,"Default Known Flow Node","Known Flow",319354.624055,566345.423317,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000148","Nodes","148",21.000000,30.559189,"DDS demands","Known Flow",319331.832161,566269.870103,,0.000000,-4.750000,,,,,-15.680000,,,,,-18.268872,-20.430000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"64302900000716","Nodes","716",21.000000,30.621741,"Default Known Flow Node","Known Flow",319344.879052,566334.295314,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64302900000420","Nodes","420",21.000000,30.066849,"DDS demands","Known Flow",319251.594027,566225.766285,,0.000000,,,,,,,,,,-15.999999,-14.307486,-15.999999,,"",,,,,,,,,,"I2 PROFILE"
"64302900000421","Nodes","421",21.000000,30.045824,"DDS demands","Known Flow",319233.961022,566223.316284,,0.000000,-14.170000,,,,,,,,,,-12.671067,-14.170000,,"","C1 PROFILE",,,,,,,,,
