"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(PL-DC)"
"64403300000139","Nodes","139","21.000000","37.050445","DDS demands","Known Flow","296290.918779","697960.448131","","0.000000","","","-10.260000","-9.300000","-13.359999","","","","-29.437653","-32.920000","","","","","C3 PROFILE","C4 PROFILE","D1 PROFILE","","",""
"64403300004799","Nodes","4799","21.000000","37.417756","Default Known Flow Node","Known Flow","296296.778781","697896.906114","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000200","Nodes","200","21.000000","37.976357","DDS demands","Known Flow","296114.737731","697820.712093","","0.000000","","","","","-6.170000","","","","-5.517324","-6.170000","","","","","","","D1 PROFILE","","",""
"64403300004915","Nodes","4915","21.000000","37.142409","Default Known Flow Node","Known Flow","296160.450744","697833.164096","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000141","Nodes","141","21.000000","39.978807","DDS demands","Known Flow","296088.590724","697928.787122","","0.000000","","","","","-11.920000","","","","-10.659077","-11.920000","","","","","","","D1 PROFILE","","",""
"64403300004800","Nodes","4800","21.000000","39.978807","Default Known Flow Node","Known Flow","296090.899725","697926.561122","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000204","Nodes","204","21.000000","35.657185","DDS demands","Known Flow","296030.544708","697864.912105","","0.000000","","","","","-5.630000","","","","-5.034446","-5.630000","","","","","","","D1 PROFILE","","",""
"64403300004898","Nodes","4898","21.000000","36.284659","DDS demands","Known Flow","296066.444673","697808.442011","","0.000000","","","","","-8.970000","","","","-8.021135","-8.970000","","","","","","","D1 PROFILE","","",""
"64403300004872","Nodes","4872","21.000000","36.637731","Default Known Flow Node","Known Flow","296237.605184","697683.825822","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004926","Nodes","4926","21.000000","34.402951","DDS demands","Known Flow","296003.220701","697710.908063","","0.000000","","","","","-3.130000","","","","-2.798902","-3.130000","","","","","","","D1 PROFILE","","",""
"64403300004772","Nodes","4772","21.000000","36.327637","Default Known Flow Node","Known Flow","296054.929715","697856.734103","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000201","Nodes","201","21.000000","37.141370","DDS demands","Known Flow","296162.070744","697833.664096","","0.000000","","","","","-2.980000","","","","-2.664769","-2.980000","","","","","","","D1 PROFILE","","",""
"64403300004927","Nodes","4927","21.000000","36.840888","DDS demands","Known Flow","296172.342747","697843.025099","","0.000000","","","","","-7.150000","","","","-6.393657","-7.150000","","","","","","","D1 PROFILE","","",""
"64403300004929","Nodes","4929","21.000000","35.094273","DDS demands","Known Flow","296171.926747","697853.756102","","0.000000","","","","","-11.409999","","","","-10.203026","-11.409999","","","","","","","D1 PROFILE","","",""
"64403300004938","Nodes","4938","21.000000","35.094273","Default Known Flow Node","Known Flow","296173.729747","697872.974107","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004756","Nodes","4756","21.000000","37.935372","Default Known Flow Node","Known Flow","296193.841028","697945.527158","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000221","Nodes","221","21.000000","37.929002","DDS demands","Known Flow","296194.867753","697939.500125","","0.000000","-4.169999","","","-5.409999","-5.709999","","","","-13.672591","-15.289998","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","",""
"64403300004780","Nodes","4780","21.000000","37.929002","Default Known Flow Node","Known Flow","296197.838754","697939.873125","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004937","Nodes","4937","21.000000","37.598505","Default Known Flow Node","Known Flow","296202.527755","697866.905105","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004757","Nodes","4757","21.000000","37.766427","Default Known Flow Node","Known Flow","296207.819756","697950.717128","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004760","Nodes","4760","21.000000","37.405933","Default Known Flow Node","Known Flow","296246.827767","697955.198129","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004747","Nodes","4747","21.000000","37.050445","Default Known Flow Node","Known Flow","296275.798775","697930.049123","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004832","Nodes","4832","21.000000","28.973355","DDS demands","Known Flow","296358.487797","697763.581077","","0.000000","","-16.030001","","","","","","","-14.334314","-16.030001","","","","C2 PROFILE","","","","","",""
"64403300004763","Nodes","4763","21.000000","33.173265","Default Known Flow Node","Known Flow","296427.665816","697973.186134","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000151","Nodes","151","21.000000","32.905544","DDS demands","Known Flow","296496.402835","697989.930139","","0.000000","","","","","-4.659999","","","","-4.167055","-4.659999","","","","","","","D1 PROFILE","","",""
"64403300000133","Nodes","133","21.000000","40.450950","DDS demands","Known Flow","296085.616723","697942.190126","","0.000000","","","","","-10.699999","","","","-9.568131","-10.699999","","","","","","","D1 PROFILE","","",""
"64403300004812","Nodes","4812","21.000000","40.450950","Default Known Flow Node","Known Flow","296086.389723","697939.947125","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004791","Nodes","4791","21.000000","33.286076","Default Known Flow Node","Known Flow","296390.478806","697964.010132","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000156","Nodes","156","21.000000","30.802598","DDS demands","Known Flow","296526.435843","697906.926116","","0.000000","","","","","-16.979999","","","","-15.183819","-16.979999","","","","","","","D1 PROFILE","","",""
"64403300000160","Nodes","160","21.000000","30.026813","DDS demands","Known Flow","296586.758860","697782.800083","","0.000000","","","","","-5.349999","","","","-4.784065","-5.349999","","","","","","","D1 PROFILE","","",""
"64403300004906","Nodes","4906","21.000000","29.798383","DDS demands","Known Flow","296625.162870","697810.049090","","0.000000","","","","","-1.070000","","","","-0.956813","-1.070000","","","","","","","D1 PROFILE","","",""
"64403300000158","Nodes","158","21.000000","30.184404","DDS demands","Known Flow","296551.397850","697838.410098","","0.000000","","","","","-3.549999","","","","-3.174473","-3.549999","","","","","","","D1 PROFILE","","",""
"64403300000159","Nodes","159","21.000000","30.219831","DDS demands","Known Flow","296607.800865","697856.825103","","0.000000","","","","","-7.869999","","","","-7.037494","-7.869999","","","","","","","D1 PROFILE","","",""
"64403300000157","Nodes","157","21.000000","30.884722","DDS demands","Known Flow","296587.806860","697928.263122","","0.000000","","","","","-5.820000","","","","-5.204348","-5.820000","","","","","","","D1 PROFILE","","",""
"64403300000066","Nodes","66","21.000000","30.685744","DDS demands","Known Flow","295726.905626","698012.404145","","0.000000","","","","","-5.330000","","","","-4.766181","-5.330000","","","","","","","D1 PROFILE","","",""
"64403300000381","Nodes","381","21.000000","39.004081","DDS demands","Known Flow","295863.390663","698003.300143","","0.000000","","","","","-6.650000","","","","-5.946549","-6.650000","","","","","","","D1 PROFILE","","",""
"64403300000340","Nodes","340","21.000000","40.613633","Default Known Flow Node","Known Flow","295987.309696","698024.919148","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000173","Nodes","Logger 9039, 17/19 Manor House Road","21.000000","39.542689","Val Log Cath","Known Flow","295929.315681","698006.888144","","0.000000","","","","","-15.970000","","","","-14.280660","-15.970000","","","","","","","D1 PROFILE","","",""
"64403300000091","Nodes","91","21.000000","36.354473","Default Known Flow Node","Known Flow","295938.665683","698112.672172","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000235","Nodes","235","21.000000","36.262512","DDS demands","Known Flow","295932.237681","698126.062176","","0.000000","","-15.999999","","","","","","","-14.307486","-15.999999","","","","C2 PROFILE","","","","","",""
"64403300000382","Nodes","382","21.000000","36.631447","Default Known Flow Node","Known Flow","295960.267689","698122.670175","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004847","Nodes","4847","21.000000","36.396986","Default Known Flow Node","Known Flow","295974.334693","698135.518179","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004845","Nodes","4845","21.000000","36.714551","Default Known Flow Node","Known Flow","295963.656690","698130.304177","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000346","Nodes","346","21.000000","24.208191","DDS demands","Known Flow","295404.032538","698161.330186","","0.000000","","","","","-7.409999","","","","-6.626154","-7.409999","","","","","","","D1 PROFILE","","",""
"64403300004835","Nodes","4835","21.000000","25.707357","DDS demands","Known Flow","295583.537587","698008.067144","","0.000000","","","","","-7.099999","","","","-6.348946","-7.099999","","","","","","","D1 PROFILE","","",""
"64403300000309","Nodes","309","21.000000","24.172189","DDS demands","Known Flow","295506.796566","698007.033144","","0.000000","","","","","-5.610000","","","","-5.016562","-5.610000","","","","","","","D1 PROFILE","","",""
"64403300004844","Nodes","4844","21.000000","36.809265","Default Known Flow Node","Known Flow","295966.659691","698127.297176","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004781","Nodes","4781","21.000000","36.714551","Default Known Flow Node","Known Flow","295961.908690","698132.557178","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000093","Nodes","93","21.000000","29.326947","DDS demands","Known Flow","295883.696668","698310.662226","","0.000000","-4.699999","","","","-5.460000","","","","-9.085253","-10.159999","","","C1 PROFILE","","","","D1 PROFILE","","",""
"64403300004862","Nodes","4862","21.000000","29.326947","Default Known Flow Node","Known Flow","295886.446669","698310.536226","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000191","Nodes","191","21.000000","27.509435","DDS demands","Known Flow","295636.347601","698059.519158","","0.000000","","","","","-1.840000","","","","-1.645360","-1.840000","","","","","","","D1 PROFILE","","",""
"64403300004813","Nodes","4813","21.000000","26.858765","DDS demands","Known Flow","295629.002599","698087.704166","","0.000000","","","","","-3.700000","","","","-3.308606","-3.700000","","","","","","","D1 PROFILE","","",""
"64403300000065","Nodes","Logger 9215, 20 Harviestoun Road","21.000000","27.520847","Val Log Cath","Known Flow","295649.491605","698010.213144","","0.000000","","","","","-5.689999","","","","-5.088099","-5.689999","","","","","","","D1 PROFILE","","",""
"64403300000379","Nodes","379","21.000000","28.450726","DDS demands","Known Flow","295755.147633","698030.535150","","0.000000","","","","","-8.399999","","","","-7.511430","-8.399999","","","","","","","D1 PROFILE","","",""
"64403300000380","Nodes","380","21.000000","27.278328","DDS demands","Known Flow","295756.057634","698069.399161","","0.000000","","","","","-3.559999","","","","-3.183415","-3.559999","","","","","","","D1 PROFILE","","",""
"64403300000343","Nodes","343","21.000000","39.499920","Default Known Flow Node","Known Flow","295882.565668","697996.863141","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004853","Nodes","4853","21.000000","31.270658","Default Known Flow Node","Known Flow","295901.663673","698240.115207","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004852","Nodes","4852","21.000000","31.270658","Default Known Flow Node","Known Flow","295900.669673","698239.227207","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004767","Nodes","4767","21.000000","31.270658","Default Known Flow Node","Known Flow","295901.355815","698239.840179","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004867","Nodes","4867","21.000000","27.087509","Default Known Flow Node","Known Flow","295948.553686","698314.314227","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004765","Nodes","4765","21.000000","26.850046","Default Known Flow Node","Known Flow","295949.296956","698308.316481","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000341","Nodes","341","21.000000","40.656327","Default Known Flow Node","Known Flow","295973.576693","698070.429161","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004838","Nodes","4838","21.000000","40.769444","Default Known Flow Node","Known Flow","296068.411719","698039.063152","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000361","Nodes","361","21.000000","24.153615","DDS demands","Known Flow","296425.147816","698214.816200","","0.000000","","","","","-3.520000","","","","-3.147647","-3.520000","","","","","","","D1 PROFILE","","",""
"64403300004851","Nodes","4851","21.000000","24.509716","Default Known Flow Node","Known Flow","296458.883608","698189.957002","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000193","Nodes","193","21.000000","24.534725","DDS demands","Known Flow","296271.042774","698338.995234","","0.000000","","","","","-3.229999","","","","-2.888323","-3.229999","","","","","","","D1 PROFILE","","",""
"64403300004875","Nodes","4875","21.000000","24.568387","Default Known Flow Node","Known Flow","296225.412761","698343.992235","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000301","Nodes","301","21.000000","40.804786","DDS demands","Known Flow","296054.537715","698034.937151","","0.000000","","-15.999999","","","-10.289999","","","","-23.508988","-26.290000","","","","C2 PROFILE","","","D1 PROFILE","","",""
"64403300000329","Nodes","Castle Campbell Hall RRI","21.000000","74.999996","Default Known Pressure Node","Known Pressure","296352.786796","698367.187242","","499.999994","","","","","","","","","1.904684","2.130000","","","","","","","","","",""
"64403300000330","Nodes","330","21.000000","74.599031","DDS demands","Known Flow","296339.411792","698389.812248","","0.000000","","","","","-2.130000","","","","-1.904684","-2.130000","","","","","","","D1 PROFILE","","",""
"64403300000195","Nodes","195","21.000000","29.010214","DDS demands","Known Flow","296320.794172","698088.815877","","0.000000","","","","","-4.099999","","","","-3.666293","-4.099999","","","","","","","D1 PROFILE","","",""
"64403300000261","Nodes","261","21.000000","25.117942","Default Known Flow Node","Known Flow","296109.221730","698281.967218","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000259","Nodes","259","21.000000","25.393450","DDS demands","Known Flow","296109.220905","698322.136186","","0.000000","","-14.330000","","","","","","","-12.814142","-14.330000","","","","C2 PROFILE","","","","","",""
"64403300004804","Nodes","4804","21.000000","26.570873","Default Known Flow Node","Known Flow","296452.943823","698343.937235","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000215","Nodes","215","21.000000","26.570956","DDS demands","Known Flow","296451.119852","698342.104965","","0.000000","","","","","-9.079999","","","","-8.119498","-9.079999","","","","","","","D1 PROFILE","","",""
"64403300000360","Nodes","360","21.000000","24.547703","DDS demands","Known Flow","296462.412826","698186.437192","","0.000000","","","","","-3.980000","","","","-3.558987","-3.980000","","","","","","","D1 PROFILE","","",""
"64403300000152","Nodes","152","21.000000","22.807086","DDS demands","Known Flow","296468.037827","698104.812170","","0.000000","","","","","-8.159999","","","","-7.296817","-8.159999","","","","","","","D1 PROFILE","","",""
"64403300000364","Nodes","364","21.000000","24.125569","DDS demands","Known Flow","296458.536825","698153.063183","","0.000000","","","","","-1.469999","","","","-1.314500","-1.469999","","","","","","","D1 PROFILE","","",""
"64403300004848","Nodes","4848","21.000000","23.703189","Default Known Flow Node","Known Flow","296409.536811","698142.312180","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000362","Nodes","362","21.000000","24.254771","Default Known Flow Node","Known Flow","296457.162824","698168.063187","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000363","Nodes","363","21.000000","24.254771","Default Known Flow Node","Known Flow","296441.286820","698170.062188","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000125","Nodes","125","21.000000","26.613529","DDS demands","Known Flow","296452.537823","698346.687236","","0.000000","","","","-2.819999","-6.260000","","","","-8.119498","-9.080000","","","","","","C4 PROFILE","D1 PROFILE","","",""
"64403300004878","Nodes","4878","21.000000","27.099273","Default Known Flow Node","Known Flow","296437.912819","698365.188241","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004922","Nodes","4922","21.000000","26.285682","Default Known Flow Node","Known Flow","296474.657413","698360.573262","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000123","Nodes","123","21.000000","30.021627","DDS demands","Known Flow","296446.070821","698471.314270","","0.000000","","","","","-7.050000","","","","-6.304236","-7.050000","","","","","","","D1 PROFILE","","",""
"64403300004888","Nodes","4888","21.000000","30.067529","Default Known Flow Node","Known Flow","296442.243820","698480.222272","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000023","Nodes","23","21.000000","30.584635","DDS demands","Known Flow","296484.286832","698497.813277","","0.000000","","","","","-7.360000","","","","-6.581443","-7.360000","","","","","","","D1 PROFILE","","",""
"64403300000260","Nodes","260","21.000000","25.572155","DDS demands","Known Flow","296099.668727","698347.244236","","0.000000","","","","","-2.589999","","","","-2.316024","-2.589999","","","","","","","D1 PROFILE","","",""
"64403300000192","Nodes","192","21.000000","26.019140","DDS demands","Known Flow","296076.911721","698344.617235","","0.000000","","","","","-3.370000","","","","-3.013514","-3.370000","","","","","","","D1 PROFILE","","",""
"64403300004876","Nodes","4876","21.000000","24.496210","DDS demands","Known Flow","296143.524739","698345.132236","","0.000000","","-21.749999","","","","","","","-19.449238","-21.749999","","","","C2 PROFILE","","","","","",""
"64403300000351","Nodes","351","21.000000","26.108725","DDS demands","Known Flow","296048.161713","698340.494234","","0.000000","","-6.000000","","","-7.050000","","","","-11.669543","-13.050001","","","","C2 PROFILE","","","D1 PROFILE","","",""
"64403300000217","Nodes","217","21.000000","39.736551","Default Known Flow Node","Known Flow","296056.161715","698054.312156","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004874","Nodes","4874","21.000000","24.496210","Default Known Flow Node","Known Flow","296143.242739","698337.487234","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004882","Nodes","4882","21.000000","25.053381","Default Known Flow Node","Known Flow","296225.786761","698377.062244","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004880","Nodes","4880","21.000000","24.832845","Default Known Flow Node","Known Flow","296220.162760","698375.938244","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000365","Nodes","365","21.000000","23.611928","DDS demands","Known Flow","296391.412806","698138.187179","","0.000000","","","","","-9.590000","","","","-8.575549","-9.590000","","","","","","","D1 PROFILE","","",""
"64403300004883","Nodes","4883","21.000000","27.741666","Default Known Flow Node","Known Flow","296425.287816","698386.562247","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004787","Nodes","4787","21.000000","27.741666","Default Known Flow Node","Known Flow","296439.661820","698402.438251","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004881","Nodes","4881","21.000000","27.547151","Default Known Flow Node","Known Flow","296428.064564","698376.964723","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004798","Nodes","4798","21.000000","27.231078","Default Known Flow Node","Known Flow","296454.037823","698379.437245","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000185","Nodes","185","21.000000","29.987340","Default Known Flow Node","Known Flow","296439.241620","698498.948327","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004863","Nodes","4863","21.000000","26.038525","Default Known Flow Node","Known Flow","296449.786822","698312.063227","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004808","Nodes","4808","21.000000","23.498585","DDS demands","Known Flow","296437.286819","698299.813223","","0.000000","","","","","-10.600000","","","","-9.478710","-10.600000","","","","","","","D1 PROFILE","","",""
"64403300004856","Nodes","4856","21.000000","25.815437","Default Known Flow Node","Known Flow","296455.673824","698270.928215","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004771","Nodes","4771","21.000000","25.649046","DDS demands","Known Flow","296462.305826","698244.311208","","0.000000","","","","","-1.490000","","","","-1.332384","-1.490000","","","","","","","D1 PROFILE","","",""
"64403300004806","Nodes","4806","21.000000","24.509716","Default Known Flow Node","Known Flow","296460.536825","698192.437194","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004866","Nodes","4866","21.000000","26.106331","Default Known Flow Node","Known Flow","296461.037825","698313.938227","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004843","Nodes","4843","21.000000","22.797714","Default Known Flow Node","Known Flow","296474.162829","698106.687171","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000345","Nodes","345","21.000000","22.654772","DDS demands","Known Flow","296481.037831","698050.313155","","0.000000","","","","","-6.099999","","","","-5.454729","-6.099999","","","","","","","D1 PROFILE","","",""
"64403300004858","Nodes","4858","21.000000","25.994455","Default Known Flow Node","Known Flow","296471.173828","698284.184219","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000350","Nodes","350","21.000000","26.399076","DDS demands","Known Flow","296001.763700","698379.912245","","0.000000","","","","","-1.879999","","","","-1.681129","-1.879999","","","","","","","D1 PROFILE","","",""
"64403300004855","Nodes","4855","21.000000","24.868798","DDS demands","Known Flow","296096.096726","698267.467214","","0.000000","","-10.790000","","","","","","","-9.648611","-10.790000","","","","C2 PROFILE","","","","","",""
"64403300004810","Nodes","4810","21.000000","27.620224","Default Known Flow Node","Known Flow","296425.787816","698379.687245","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004834","Nodes","4834","21.000000","32.105531","Default Known Flow Node","Known Flow","296532.405845","698002.310142","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000252","Nodes","252","21.000000","25.699323","Default Known Flow Node","Known Flow","296513.536840","698251.437210","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000225","Nodes","225","21.000000","25.816008","DDS demands","Known Flow","296506.787838","698371.937243","","0.000000","","","","","-8.109999","","","","-7.252106","-8.109999","","","","","","","D1 PROFILE","","",""
"64403300000263","Nodes","263","21.000000","31.461039","Default Known Flow Node","Known Flow","296590.412861","698134.812178","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000262","Nodes","262","21.000000","31.531404","DDS demands","Known Flow","296622.662869","698137.811179","","0.000000","","","","","-11.170000","","","","-9.988414","-11.170000","","","","","","","D1 PROFILE","","",""
"64403300000230","Nodes","230","21.000000","29.476666","DDS demands","Known Flow","296666.411881","698466.301269","","0.000000","","","","","-17.180000","","","","-15.362664","-17.180000","","","","","","","D1 PROFILE","","",""
"64403300000233","Nodes","233","21.000000","29.173476","DDS demands","Known Flow","296722.659897","698474.042271","","0.000000","","","","","-9.209999","","","","-8.235746","-9.209999","","","","","","","D1 PROFILE","","",""
"64403300000231","Nodes","231","21.000000","28.223005","DDS demands","Known Flow","296661.408880","698420.458256","","0.000000","","","","","-13.189999","","","","-11.794733","-13.189999","","","","","","","D1 PROFILE","","",""
"64403300000234","Nodes","234","21.000000","27.822905","DDS demands","Known Flow","296616.665868","698464.606268","","0.000000","","","","","-13.239999","","","","-11.839444","-13.239999","","","","","","","D1 PROFILE","","",""
"64403300000232","Nodes","232","21.000000","26.785865","DDS demands","Known Flow","296649.479877","698348.248236","","0.000000","","","","","-7.580000","","","","-6.778171","-7.580000","","","","","","","D1 PROFILE","","",""
"64403300000256","Nodes","256","21.000000","26.083779","DDS demands","Known Flow","296699.037890","698321.813229","","0.000000","","","","","-6.550000","","","","-5.857127","-6.550000","","","","","","","D1 PROFILE","","",""
"64403300000254","Nodes","254","21.000000","26.228443","DDS demands","Known Flow","296610.286866","698301.812224","","0.000000","","","","","-2.890000","","","","-2.584289","-2.890000","","","","","","","D1 PROFILE","","",""
"64403300004861","Nodes","4861","21.000000","25.873317","DDS demands","Known Flow","296692.411888","698305.440225","","0.000000","","","","","-11.430000","","","","-10.220911","-11.430000","","","","","","","D1 PROFILE","","",""
"64403300004871","Nodes","4871","21.000000","26.068151","DDS demands","Known Flow","296708.662893","698335.937233","","0.000000","","","","","-5.850000","","","","-5.231174","-5.850000","","","","","","","D1 PROFILE","","",""
"64403300000255","Nodes","255","21.000000","25.865880","DDS demands","Known Flow","296673.539883","698258.681212","","0.000000","","","","","-6.350000","","","","-5.678283","-6.350000","","","","","","","D1 PROFILE","","",""
"64403300004796","Nodes","4796","21.000000","25.821963","Default Known Flow Node","Known Flow","296679.537885","698264.062214","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000352","Nodes","352","21.000000","25.821743","DDS demands","Known Flow","296502.036837","698282.688219","","0.000000","","","","","-14.029999","","","","-12.545876","-14.029999","","","","","","","D1 PROFILE","","",""
"64403300000353","Nodes","353","21.000000","25.735343","DDS demands","Known Flow","296598.786863","698374.688244","","0.000000","","","","","-3.029999","","","","-2.709480","-3.029999","","","","","","","D1 PROFILE","","",""
"64403300000214","Nodes","214","21.000000","25.822896","DDS demands","Known Flow","296500.715974","698286.455849","","0.000000","","","","","-10.750000","","","","-9.612842","-10.750000","","","","","","","D1 PROFILE","","",""
"64403300000253","Nodes","P00054593, Drum Road, 16.25","26.000000","26.077360","CSEP DDS Matched","Known Flow","296572.536856","698279.936218","","0.000000","","","","","","-16.249999","","","-14.531040","-16.249999","","","","","","","","DC PROFILE","",""
"64403300000366","Nodes","366","21.000000","22.984302","DDS demands","Known Flow","296535.411846","698138.687179","","0.000000","","","","","-3.250000","","","","-2.906208","-3.250000","","","","","","","D1 PROFILE","","",""
"64403300000425","Nodes","425","21.000000","22.984302","Default Known Flow Node","Known Flow","296530.536844","698156.187184","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000153","Nodes","P07111882, 1-3 Muckhart Road, 19.2","22.999998","32.045290","CSEP DDS Matched","Known Flow","296531.410845","698005.937143","","0.000000","","","","","","-19.200001","","","-17.168985","-19.200001","","","","","","","","DC PROFILE","",""
"64403300000413","Nodes","413","21.000000","22.810963","DDS demands","Known Flow","296519.670423","698120.906640","","0.000000","","","","","-0.399999","","","","-0.357687","-0.399999","","","","","","","D1 PROFILE","","",""
"64403300000411","Nodes","411","21.000000","22.729433","DDS demands","Known Flow","296527.317278","698094.166022","","0.000000","","","","","-5.789999","","","","-5.177521","-5.789999","","","","","","","D1 PROFILE","","",""
"64403300000374","Nodes","374","21.000000","31.522971","Default Known Flow Node","Known Flow","296564.159853","698058.187158","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000155","Nodes","155","21.000000","31.396928","DDS demands","Known Flow","296635.689680","698037.747806","","0.000000","","","","","-7.799999","","","","-6.974899","-7.799999","","","","","","","D1 PROFILE","","",""
"64403300000198","Nodes","198","21.000000","31.311947","DDS demands","Known Flow","296709.572893","698060.902158","","0.000000","","","","","-3.940000","","","","-3.523218","-3.940000","","","","","","","D1 PROFILE","","",""
"64403300004775","Nodes","4775","21.000000","31.394850","Default Known Flow Node","Known Flow","296639.110912","698038.338663","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
