"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-2227.469988","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-462.980003","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-76.240000","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-88.820004","0.000000","1.000000","Volumetric","-1.000000"
"DC","Flow Categories","-183.910004","0.000000","1.000000","Volumetric","-1.000000"
"I2","Flow Categories","-33.070000","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-9.339999","0.000000","1.000000","Volumetric","-1.000000"
"PL-90","Flow Categories","","","1.000000","Volumetric","-1.000000"
"PL-PL","Flow Categories","","","1.000000","Volumetric","-1.000000"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"PL-AF","Flow Categories","","","1.000000","Volumetric","-1.000000"
"PL-DC","Flow Categories","","","1.000000","Volumetric","-1.000000"
"DM","Flow Categories","","","1.000000","Volumetric","-1.000000"
