"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"64305400000195","Nodes","195",21.000000,33.276196,"Default Known Flow Node","Known Flow",353005.493480,647645.524099,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000176","Nodes","176",21.000000,27.528154,"DDS demands","Known Flow",353012.228801,647297.498152,,0.000000,,,,,,-6.840000,,,,,-6.116450,-6.840000,,"",,,,,,"D1 PROFILE",,,,
"64305400801493","Nodes","801493",21.000000,28.693786,"DDS demands","Known Flow",353136.580965,647337.413921,,0.000000,,,,,,-0.990000,,,,,-0.885275,-0.990000,,"",,,,,,"D1 PROFILE",,,,
"64305400000040","Nodes","40",21.000000,29.751067,"DDS demands","Known Flow",352774.122149,647689.562452,,0.000000,,,,,,-5.800000,,,,,-5.186464,-5.800000,,"",,,,,,"D1 PROFILE",,,,
"64305400000202","Nodes","202",21.000000,29.997467,"Default Known Flow Node","Known Flow",353052.892694,647486.909727,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400801548","Nodes","801548",21.000000,39.715920,"Default Known Flow Node","Known Flow",352377.890041,647660.723444,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000167","Nodes","167",21.000000,32.989620,"DDS demands","Known Flow",352373.894040,647856.403497,,0.000000,,,,,,-7.970000,,,,,-7.126916,-7.970000,,"",,,,,,"D1 PROFILE",,,,
"64305400720329","Nodes","720329",21.000000,32.945062,"Default Known Flow Node","Known Flow",352394.514045,647841.268493,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000055","Nodes","55",21.000000,37.868069,"DDS demands","Known Flow",352364.442899,647745.338016,,0.000000,,,,,,-2.580000,,,,,-2.307082,-2.580000,,"",,,,,,"D1 PROFILE",,,,
"64305400000060","Nodes","60",21.000000,37.860006,"DDS demands","Known Flow",352365.819865,647734.594565,,0.000000,,,,,,-8.439999,,,,,-7.547198,-8.439999,,"",,,,,,"D1 PROFILE",,,,
"64305400000053","Nodes","53",21.000000,37.879720,"DDS demands","Known Flow",352440.949801,647754.119515,,0.000000,,,,,,-1.949999,,,,,-1.743724,-1.949999,,"",,,,,,"D1 PROFILE",,,,
"64305400720324","Nodes","720324",21.000000,37.878882,"Default Known Flow Node","Known Flow",352445.195059,647774.450475,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000190","Nodes","190",21.000000,39.760612,"Default Known Flow Node","Known Flow",352376.375041,647656.576443,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400720323","Nodes","720323",21.000000,35.555736,"Default Known Flow Node","Known Flow",352495.650073,647787.924479,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000168","Nodes","168",21.000000,35.467018,"DDS demands","Known Flow",352538.155128,647817.336998,,0.000000,,,,,,-11.669999,,,,,-10.435522,-11.669999,,"",,,,,,"D1 PROFILE",,,,
"64305400000152","Nodes","152",21.000000,33.162291,"DDS demands","Known Flow",352951.914428,647859.766121,,0.000000,,,,,,-3.579999,,,,,-3.201299,-3.579999,,"",,,,,,"D1 PROFILE",,,,
"64305400801584","Nodes","801584",21.000000,33.444308,"Default Known Flow Node","Known Flow",352845.357168,647816.221486,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000150","Nodes","150",21.000000,33.853956,"DDS demands","Known Flow",352838.873750,647803.256066,,0.000000,,,,,,-10.710000,,,,,-9.577073,-10.710000,,"",,,,,,"D1 PROFILE",,,,
"64305400000151","Nodes","151",21.000000,33.442670,"DDS demands","Known Flow",352842.290908,647811.263413,,0.000000,,,,,,-15.789999,,,,,-14.119700,-15.789999,,"",,,,,,"D1 PROFILE",,,,
"64305400000156","Nodes","Maximo 220330, Lauder Primary School.",21.000000,33.304427,"DDS demands","Known Flow",352877.282177,647553.117415,,0.000000,,,,-1.350000,,-4.829999,,,,,-5.526266,-6.179999,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,
"64305400000186","Nodes","186",21.000000,33.108213,"Default Known Flow Node","Known Flow",352918.383188,647630.047436,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000154","Nodes","154",21.000000,33.037511,"DDS demands","Known Flow",352952.620197,647681.116449,,0.000000,,,,,,-12.579999,,,,,-11.249261,-12.579999,,"",,,,,,"D1 PROFILE",,,,
"64305400000153","Nodes","153",21.000000,33.249657,"DDS demands","Known Flow",352955.170072,647690.121809,,0.000000,,,,,,-15.429999,,,,,-13.797781,-15.429999,,"",,,,,,"D1 PROFILE",,,,
"64305400801546","Nodes","801546",21.000000,31.277024,"Default Known Flow Node","Known Flow",352819.596161,647655.542443,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000025","Nodes","25",21.000000,31.156103,"DDS demands","Known Flow",352839.956167,647635.637437,,0.000000,,,,,,-16.249999,,,,,-14.531040,-16.249999,,"",,,,,,"D1 PROFILE",,,,
"64305400722143","Nodes","722143",21.000000,30.954215,"Default Known Flow Node","Known Flow",352831.295164,647594.731426,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000026","Nodes","26",21.000000,30.954215,"DDS demands","Known Flow",352844.601168,647605.912429,,0.000000,,,,,,-9.869999,,,,,-8.825930,-9.869999,,"",,,,,,"D1 PROFILE",,,,
"64305400801555","Nodes","801555",21.000000,31.218503,"Default Known Flow Node","Known Flow",352842.926168,647708.004457,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400722150","Nodes","722150",21.000000,31.218503,"Default Known Flow Node","Known Flow",352837.753166,647700.186455,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000024","Nodes","24",21.000000,33.535372,"DDS demands","Known Flow",352813.972160,647812.553485,,0.000000,,,,,,-6.999999,,,,,-6.259525,-6.999999,,"",,,,,,"D1 PROFILE",,,,
"64305400801589","Nodes","801589",21.000000,33.218438,"Default Known Flow Node","Known Flow",352807.875158,647866.769500,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400722142","Nodes","722142",21.000000,31.156103,"Default Known Flow Node","Known Flow",352866.434174,647653.259442,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000187","Nodes","187",21.000000,32.945144,"DDS demands","Known Flow",352949.368765,647586.182762,,0.000000,,,,,,-5.769999,,,,,-5.159637,-5.769999,,"",,,,,,"D1 PROFILE",,,,
"64305400000155","Nodes","155",21.000000,33.019102,"DDS demands","Known Flow",352933.860588,647656.889901,,0.000000,,,,,,-5.949999,,,,,-5.320596,-5.949999,,"",,,,,,"D1 PROFILE",,,,
"64305400801578","Nodes","801578",21.000000,34.070086,"Default Known Flow Node","Known Flow",352720.502400,647811.676581,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000188","Nodes","188",21.000000,32.878681,"DDS demands","Known Flow",352855.290171,647881.407504,,0.000000,,,,,,-10.540000,,,,,-9.425056,-10.540000,,"",,,,,,"D1 PROFILE",,,,
"64305400801553","Nodes","801553",21.000000,31.203588,"Default Known Flow Node","Known Flow",352850.749170,647702.712455,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400801571","Nodes","801571",21.000000,32.510388,"Default Known Flow Node","Known Flow",352845.880168,647772.410474,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400801562","Nodes","801562",21.000000,31.648164,"Default Known Flow Node","Known Flow",352866.985830,647734.262390,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000062","Nodes","62",21.000000,31.203152,"DDS demands","Known Flow",352853.276170,647706.331456,,0.000000,,,,,,-6.659999,,,,,-5.955491,-6.659999,,"",,,,,,"D1 PROFILE",,,,
"64305400000057","Nodes","57",21.000000,31.500812,"DDS demands","Known Flow",352864.274265,647731.493169,,0.000000,,,,,,-2.589999,,,,,-2.316024,-2.589999,,"",,,,,,"D1 PROFILE",,,,
"64305400722152","Nodes","722152",21.000000,29.730205,"DDS demands","Known Flow",352889.034180,647703.087455,,0.000000,,,,,,-5.249999,,,,,-4.694643,-5.249999,,"",,,,,,"D1 PROFILE",,,,
"64305410000203","Nodes","10000203",21.000000,30.035795,"DDS demands","Known Flow",353024.101217,647500.519400,,0.000000,,,,,,,,-4.600000,,,-4.113402,-4.600000,,"",,,,,,,,"",,
"64305400000157","Nodes","157",21.000000,33.274242,"DDS demands","Known Flow",353011.853096,647641.860229,,0.000000,,,-6.520000,,,-33.589999,,,,,-35.867078,-40.109998,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,
"64305400000162","Nodes","162",21.000000,31.914342,"DDS demands","Known Flow",353198.337264,647508.544403,,0.000000,,,,-4.210000,,-4.460000,,,,,-7.752869,-8.670000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,
"64305400000159","Nodes","159",21.000000,33.194726,"DDS demands","Known Flow",353147.747552,647555.261823,,0.000000,-2.589999,,,,,-10.920000,,,,,-12.080884,-13.510000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"64305400801527","Nodes","801527",21.000000,33.195233,"Default Known Flow Node","Known Flow",353148.192084,647553.674435,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000180","Nodes","180",21.000000,31.639531,"DDS demands","Known Flow",353217.501269,647503.508401,,0.000000,,,,,,-11.060000,,,,,-9.890050,-11.060000,,"",,,,,,"D1 PROFILE",,,,
"64305400000160","Nodes","160",21.000000,33.177410,"DDS demands","Known Flow",353166.953495,647582.408250,,0.000000,,,,,,-2.419999,,,,,-2.164007,-2.419999,,"",,,,,,"D1 PROFILE",,,,
"64305400000161","Nodes","161",21.000000,33.114648,"DDS demands","Known Flow",353177.581838,647536.271206,,0.000000,,,,,,-3.739999,,,,,-3.344374,-3.739999,,"",,,,,,"D1 PROFILE",,,,
"64305400000165","Nodes","165",21.000000,33.073663,"DDS demands","Known Flow",352377.526427,648015.606317,,0.000000,,,,,,-9.620000,,,,,-8.602376,-9.620000,,"",,,,,,"D1 PROFILE",,,,
"64305400801596","Nodes","801596",21.000000,33.156776,"Default Known Flow Node","Known Flow",352373.216505,648014.462321,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400801602","Nodes","801602",21.000000,33.565411,"Default Known Flow Node","Known Flow",352437.058048,648046.461144,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400801604","Nodes","801604",21.000000,33.565512,"Default Known Flow Node","Known Flow",352443.378059,648062.707553,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000193","Nodes","193",21.000000,33.442795,"DDS demands","Known Flow",352520.509748,648027.090401,,0.000000,-0.449999,,,,,-5.509999,,,,,-5.329538,-5.960000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"64305400801600","Nodes","801600",21.000000,33.440981,"Default Known Flow Node","Known Flow",352516.394123,648027.636269,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000021","Nodes","21",21.000000,33.350899,"DDS demands","Known Flow",352558.837090,648028.285544,,0.000000,,,,,,-8.859999,,,,,-7.922770,-8.859999,,"",,,,,,"D1 PROFILE",,,,
"64305400000163","Nodes","163",21.000000,33.341081,"Default Known Flow Node","Known Flow",352541.233601,648021.243340,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000198","Nodes","198",21.000000,33.371847,"DDS demands","Known Flow",352573.806531,648012.300336,,0.000000,,,,,,-0.009999,,,,,-0.008942,-0.009999,,"",,,,,,"D1 PROFILE",,,,
"64305400722160","Nodes","722160",21.000000,33.350899,"Default Known Flow Node","Known Flow",352556.290090,648031.108545,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400801593","Nodes","801593",21.000000,33.449564,"DDS demands","Known Flow",352566.395178,648007.464742,,0.000000,,,,,,-1.019999,,,,,-0.912102,-1.019999,,"",,,,,,"D1 PROFILE",,,,
"64305400801597","Nodes","801597",21.000000,33.418156,"Default Known Flow Node","Known Flow",352520.473163,648021.904478,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000199","Nodes","199",21.000000,33.297599,"DDS demands","Known Flow",352565.668674,648127.868120,,0.000000,,,,,,-1.960000,,,,,-1.752667,-1.960000,,"",,,,,,"D1 PROFILE",,,,
"64305400000063","Nodes","63",21.000000,30.859259,"DDS demands","Known Flow",352833.735165,647714.032458,,0.000000,,,,,,-3.319999,,,,,-2.968803,-3.319999,,"",,,,,,"D1 PROFILE",,,,
"64305400801572","Nodes","801572",21.000000,32.727769,"Default Known Flow Node","Known Flow",352836.408937,647780.441708,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400801488","Nodes","801488",21.000000,27.481309,"Default Known Flow Node","Known Flow",352922.106165,647300.668541,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400722138","Nodes","722138",21.000000,27.481309,"Default Known Flow Node","Known Flow",352881.968372,647298.385158,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400001013","Nodes","1013",21.000000,28.804708,"Default Known Flow Node","Known Flow",353062.589474,647376.914373,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400801482","Nodes","801482",21.000000,27.879155,"Default Known Flow Node","Known Flow",353057.090429,647289.506844,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400001014","Nodes","1014",21.000000,28.913059,"Default Known Flow Node","Known Flow",353012.259214,647428.765381,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000041","Nodes","41",21.000000,27.282253,"DDS demands","Known Flow",353186.649697,647430.942097,,0.000000,,,,,,-13.409999,,,,,-11.991461,-13.409999,,"",,,,,,"D1 PROFILE",,,,
"64305400000205","Nodes","205",21.000000,26.397083,"DDS demands","Known Flow",353454.328641,647371.090075,,0.000000,,,,,,-4.999999,,,,,-4.471089,-4.999999,,"",,,,,,"D1 PROFILE",,,,
"64305402410671","Nodes","2410671",21.000000,27.561826,"Default Known Flow Node","Known Flow",353016.615624,647297.516747,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400801491","Nodes","801491",21.000000,27.860220,"DDS demands","Known Flow",353070.468524,647300.520394,,0.000000,,,,,,-2.470000,,,,,-2.208718,-2.470000,,"",,,,,,"D1 PROFILE",,,,
"64305400723670","Nodes","723670",21.000000,28.065046,"DDS demands","Known Flow",353070.725601,647325.575823,,0.000000,,,,,,-3.589999,,,,,-3.210242,-3.589999,,"",,,,,,"D1 PROFILE",,,,
"64305400801479","Nodes","801479",21.000000,27.855751,"Default Known Flow Node","Known Flow",353074.055230,647276.153339,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400723674","Nodes","723674",21.000000,27.715644,"DDS demands","Known Flow",353081.546531,647246.392141,,0.000000,,,,,,-1.599999,,,,,-1.430748,-1.599999,,"",,,,,,"D1 PROFILE",,,,
"64305400723671","Nodes","723671",21.000000,27.829936,"DDS demands","Known Flow",353113.360591,647295.714151,,0.000000,,,,,,-4.269999,,,,,-3.818310,-4.269999,,"",,,,,,"D1 PROFILE",,,,
"64305400000052","Nodes","52",21.000000,38.009012,"DDS demands","Known Flow",352470.658066,647709.322457,,0.000000,,,,,,-5.150000,,,,,-4.605222,-5.150000,,"",,,,,,"D1 PROFILE",,,,
"64305400801557","Nodes","801557",21.000000,38.009168,"Default Known Flow Node","Known Flow",352468.982847,647711.662230,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400001002","Nodes","1002",21.000000,43.397477,"Default Known Flow Node","Known Flow",352185.027944,647546.044292,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400001004","Nodes","1004",21.000000,43.397395,"Default Known Flow Node","Known Flow",352174.532474,647555.637600,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400001000","Nodes","1000",21.000000,43.397395,"DDS demands","Known Flow",352182.278721,647544.543464,,0.000000,,,,-25.690000,,,,,,,-22.972457,-25.690000,,"",,,,"C4 PROFILE",,,,,,
"64305400801554","Nodes","801554",21.000000,38.016072,"Default Known Flow Node","Known Flow",352469.588517,647705.288425,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400720334","Nodes","720334",21.000000,38.011503,"Default Known Flow Node","Known Flow",352466.961009,647710.071744,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400801567","Nodes","Logger 7039, The Orchard",21.000000,35.927362,"Val Log Cath","Known Flow",352589.644732,647772.835368,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400801586","Nodes","801586",21.000000,35.695976,"Default Known Flow Node","Known Flow",352543.204994,647820.748217,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400801560","Nodes","801560",21.000000,33.283269,"Default Known Flow Node","Known Flow",352927.014190,647720.240460,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400000169","Nodes","169",21.000000,36.253750,"DDS demands","Known Flow",352568.590199,647762.343289,,0.000000,,,,,,-13.810000,,,,,-12.349149,-13.810000,,"",,,,,,"D1 PROFILE",,,,
"64305400001007","Nodes","1007",21.000000,29.751067,"Default Known Flow Node","Known Flow",352758.060220,647685.722661,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400001009","Nodes","1009",21.000000,28.732535,"DDS demands","Known Flow",352780.431151,647670.974447,,0.000000,,,,,,-4.760000,,,,,-4.256477,-4.760000,,"",,,,,,"D1 PROFILE",,,,
"64305400181304","Nodes","181304",21.000000,39.676255,"Default Known Flow Node","Known Flow",352379.219760,647658.360238,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400181685","Nodes","181685",21.000000,25.893756,"Default Known Flow Node","Known Flow",353011.325358,647503.561227,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400181474","Nodes","181474",21.000000,33.091957,"Default Known Flow Node","Known Flow",352930.925549,647724.272811,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400722159","Nodes","722159",21.000000,32.143676,"DDS demands","Known Flow",352949.394031,647743.312589,,0.000000,,,,,,-4.489999,,,,,-4.015038,-4.489999,,"",,,,,,"D1 PROFILE",,,,
"64305400001019","Nodes","1019",21.000000,27.226311,"DDS demands","Known Flow",353265.495225,647413.994782,,0.000000,,,,,,-0.980000,,,,,-0.876333,-0.980000,,"",,,,,,"D1 PROFILE",,,,
"64305400001047","Nodes","1047",21.000000,37.949481,"Default Known Flow Node","Known Flow",352287.856205,647737.481484,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400001117","Nodes","1117",21.000000,35.695976,"Default Known Flow Node","Known Flow",352541.549086,647819.231487,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400001123","Nodes","1123",21.000000,32.954867,"Default Known Flow Node","Known Flow",352946.841086,647589.135864,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400001125","Nodes","1125",21.000000,33.117858,"Default Known Flow Node","Known Flow",352975.981204,647824.645489,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400001137","Nodes","1137",21.000000,33.312207,"Default Known Flow Node","Known Flow",352575.913095,648075.024557,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400001049","Nodes","1049",21.000000,38.037956,"Default Known Flow Node","Known Flow",352298.107019,647704.339456,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400001120","Nodes","1120",21.000000,36.266379,"Default Known Flow Node","Known Flow",352567.733929,647761.827181,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400001146","Nodes","1146",21.000000,33.311430,"Default Known Flow Node","Known Flow",352575.341972,648077.831653,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400001128","Nodes","1128",21.000000,32.337162,"DDS demands","Known Flow",352786.893699,647518.388537,,0.000000,,-39.509996,,,,,,,,,-35.330547,-39.509996,,"",,"C2 PROFILE",,,,,,,,
"64305400001129","Nodes","1129",21.000000,35.651641,"Default Known Flow Node","Known Flow",352570.661093,647840.003493,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400001191","Nodes","1191",21.000000,39.760612,"Default Known Flow Node","Known Flow",352375.101040,647659.476444,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400011205","Nodes","11205",21.000000,33.218824,"Default Known Flow Node","Known Flow",353138.334248,647538.937411,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400001201","Nodes","1201",21.000000,29.649297,"Default Known Flow Node","Known Flow",353063.317461,647484.159295,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64305400011020","Nodes","11020",21.000000,33.196515,"Default Known Flow Node","Known Flow",353145.254537,647549.046224,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
