"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"64304001462478","Nodes","-1462478",21.000000,21.743905,"Default Known Flow Node","Known Flow",282866.339126,561300.493945,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64304000000206","Nodes","206",21.000000,26.950888,"DDS demands","Known Flow",283051.140176,561400.291972,,0.000000,,,,,,-6.690000,,,,,,,-5.982318,-6.690000,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000051","Nodes","51",21.000000,25.335636,"DDS demands","Known Flow",283456.660287,561150.145904,,0.000000,-3.000000,,,-2.779999,,-9.999999,,,,,,,-14.110758,-15.779999,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"64304000000036","Nodes","36",21.000000,25.502880,"DDS demands","Known Flow",283427.082279,561235.889927,,0.000000,-3.569999,,,,,-11.220000,,,,-3.540000,,,-16.391014,-18.329999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,"I2 PROFILE",,
"64304000000035","Nodes","35",21.000000,25.167736,"DDS demands","Known Flow",283351.684258,561168.591909,,0.000000,,,,,,-4.679999,,,,,,,-4.184939,-4.679999,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000203","Nodes","203",21.000000,30.571550,"DDS demands","Known Flow",283220.482223,561496.984998,,0.000000,,,,,,-15.710000,,,,,,,-14.048163,-15.710000,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000027","Nodes","27",21.000000,28.751345,"DDS demands","Known Flow",283288.362241,561380.726966,,0.000000,-6.179999,,0.000000,,,-1.559999,,,,,,,-6.921246,-7.739999,,"","C1 PROFILE",,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"64304000000209","Nodes","209",21.000000,25.566829,"DDS demands","Known Flow",283124.550196,561104.438891,,0.000000,,,,,,-9.850000,,,,,,,-8.808046,-9.850000,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000143","Nodes","143",21.000000,26.214271,"DDS demands","Known Flow",283134.275199,561236.347927,,0.000000,-15.120000,,,,,-0.980000,,,,,,,-14.396908,-16.100000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"64304001462548","Nodes","1462548",21.000000,26.298728,"DDS demands","Known Flow",283120.194195,561242.836929,,0.000000,,,,,,-1.399999,,,,,,,-1.251905,-1.399999,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000037","Nodes","37",21.000000,25.168342,"DDS demands","Known Flow",283332.323253,561150.084904,,0.000000,,,,,,-3.559999,,,,,,,-3.183415,-3.559999,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000090","Nodes","90",21.000000,25.156496,"DDS demands","Known Flow",283321.804250,561197.391917,,0.000000,,,,,,-9.500000,,,,,,,-8.495070,-9.500000,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000138","Nodes","138,",21.000000,25.177749,"DDS demands","Known Flow",283409.458272,561028.359195,,0.000000,,,,,,-11.779999,,,,,,,-10.533886,-11.779999,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000038","Nodes","38",21.000000,25.552795,"DDS demands","Known Flow",283405.364232,561254.848341,,0.000000,-8.380000,,,0.000000,,-3.579999,,,,,,,-10.694846,-11.960000,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"64304000000254","Nodes","254",21.000000,26.974660,"DDS demands","Known Flow",283331.118495,561328.837534,,0.000000,-2.880000,,,-2.589999,,-6.860000,,,,,,,-11.025707,-12.329999,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"64304000000041","Nodes","41",21.000000,25.314422,"DDS demands","Known Flow",283453.346067,561295.317977,,0.000000,-2.440000,,,,,-6.939999,,,,,,,-8.387763,-9.379999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"64304000000213","Nodes","213",21.000000,25.018848,"DDS demands","Known Flow",283474.072995,561334.923148,,0.000000,-4.179999,,,,,-4.050000,,,,,,,-7.359413,-8.230000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"64304000000253","Nodes","253",21.000000,27.241376,"Default Known Flow Node","Known Flow",283322.022116,561346.906852,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64304000000069","Nodes","69",21.000000,27.806674,"DDS demands","Known Flow",283196.389216,561330.711953,,0.000000,-6.000000,,,,,,,,,,,,-5.365307,-6.000000,,"","C1 PROFILE",,,,,,,,,,,
"64304000000283","Nodes","283",21.000000,27.588976,"Default Known Flow Node","Known Flow",283234.288226,561273.317937,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64304000000284","Nodes","284",21.000000,27.588976,"Default Known Flow Node","Known Flow",283227.435224,561259.160933,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64304000000285","Nodes","285",21.000000,21.667285,"Default Known Flow Node","Known Flow",283245.010229,561251.086931,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64304000000286","Nodes","286",21.000000,21.355314,"DDS demands","Known Flow",283247.361230,561217.249922,,0.000000,,-13.869999,,,,,,,,,,,-12.402802,-13.869999,,"",,"C2 PROFILE",,,,,,,,,,
"64304000000210","Nodes","210",21.000000,25.688917,"DDS demands","Known Flow",283115.445194,561168.537909,,0.000000,,,,,,-4.300000,,,,,,,-3.845137,-4.300000,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000316","Nodes","316",21.000000,25.439463,"DDS demands","Known Flow",283064.969180,561019.853868,,0.000000,,,,,,-8.899999,,,,,,,-7.958538,-8.899999,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000139","Nodes","139",21.000000,25.152239,"Default Known Flow Node","Known Flow",283301.477235,561216.410922,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64304000000094","Nodes","94",21.000000,25.152229,"DDS demands","Known Flow",283299.306244,561218.186922,,0.000000,,,,,,-3.309999,,,,,,,-2.959861,-3.309999,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000336","Nodes","336",21.000000,24.200596,"DDS demands","Known Flow",283267.032235,561229.339925,,0.000000,-15.999999,,,,,-4.460000,,,,,,,-18.295697,-20.460000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"64304001462528","Nodes","-1462528",21.000000,25.152525,"Default Known Flow Node","Known Flow",283312.896248,561226.471924,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64304000000262","Nodes","262",21.000000,24.698229,"DDS demands","Known Flow",283540.761793,561094.711873,,0.000000,,,,,,-7.649999,,,,,,,-6.840766,-7.649999,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000050","Nodes","50",21.000000,24.700360,"DDS demands","Known Flow",283523.143305,561171.221909,,0.000000,-0.899999,,,,,-14.449999,,,,,,,-13.726244,-15.349999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"64304000000087","Nodes","87",21.000000,22.188136,"DDS demands","Known Flow",283703.188354,561224.602924,,0.000000,,,,,,-12.740000,,,,,,,-11.392336,-12.740000,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000022","Nodes","Logger 9734, Millview, Sunnyside, Dalbeatie",21.000000,23.308658,"Val Log Cath","Known Flow",283979.190069,561445.398382,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64304000000096","Nodes","96",21.000000,21.427601,"DDS demands","Known Flow",283664.268343,561073.044883,,0.000000,,,,,,-3.609999,,,,,,,-3.228126,-3.609999,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000338","Nodes","338",21.000000,21.675071,"DDS demands","Known Flow",283708.043355,561083.993886,,0.000000,,,,,,-2.259999,,,,,,,-2.020932,-2.259999,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000086","Nodes","86",21.000000,21.508657,"DDS demands","Known Flow",283684.487349,560988.867860,,0.000000,,,,,,-5.820000,,,,,,,-5.204348,-5.820000,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000049","Nodes","49",21.000000,23.012952,"DDS demands","Known Flow",283634.451335,561198.138917,,0.000000,,,,,,-6.989999,,,,,,,-6.250582,-6.989999,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000216","Nodes","216",21.000000,22.744817,"DDS demands","Known Flow",283734.986363,561344.518957,,0.000000,0.000000,,,,,-2.819999,,,,,,,-2.521694,-2.819999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"64304000000215","Nodes","215",21.000000,22.735838,"DDS demands","Known Flow",283739.045364,561345.834957,,0.000000,,,,,,-10.620000,,,,,,,-9.496594,-10.620000,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000218","Nodes","218",21.000000,22.657525,"DDS demands","Known Flow",283776.116863,561355.113798,,0.000000,,0.000000,,,,-1.890000,,,,,,,-1.690071,-1.890000,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,
"64304000000281","Nodes","281",21.000000,22.639098,"DDS demands","Known Flow",283795.161379,561360.687961,,0.000000,,,,,,-2.390000,,,,,,,-2.137181,-2.390000,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000282","Nodes","282",21.000000,22.588953,"DDS demands","Known Flow",283840.545391,561347.405957,,0.000000,,,,,,-1.249999,,,,,,,-1.117772,-1.249999,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000278","Nodes","278",21.000000,22.098485,"DDS demands","Known Flow",283901.240408,561330.707953,,0.000000,,,,,,-8.020000,,,,,,,-7.171628,-8.020000,,"",,,,,,"D1 PROFILE",,,,,,
"64304000000279","Nodes","279",21.000000,22.202603,"DDS demands","Known Flow",283957.550423,561301.815945,,0.000000,,,,,,-3.150000,,,,,,,-2.816786,-3.150000,,"",,,,,,"D1 PROFILE",,,,,,
