"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64304210001835","Nodes","-1462574","21.000000","47.394342","Default Known Flow Node","Known Flow","333414.856881","664592.583051","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000506","Nodes","506","21.000000","47.394342","Default Known Flow Node","Known Flow","333414.981881","664595.208052","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000053","Nodes","53","21.000000","44.180696","DDS demands","Known Flow","333152.356809","664534.583035","","0.000000","-4.780000","-3.400000","","-19.390000","","","","","","","","-24.653584","-27.570000","","","C1 PROFILE","C2 PROFILE","","D1 PROFILE","","","","","","",""
"64304210001861","Nodes","-1462627","21.000000","44.223506","Default Known Flow Node","Known Flow","333149.856809","664499.458026","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000583","Nodes","583","21.000000","47.298198","Default Known Flow Node","Known Flow","333415.106881","664623.208060","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000654","Nodes","654","21.000000","46.357643","DDS demands","Known Flow","333304.981851","664724.083087","","0.000000","","","","-6.040000","","","","","","","","-5.401075","-6.040000","","","","","","D1 PROFILE","","","","","","",""
"64304200000657","Nodes","657","21.000000","45.085111","DDS demands","Known Flow","333386.231873","664728.708088","","0.000000","","","","-17.159999","","","","","","","","-15.344777","-17.159999","","","","","","D1 PROFILE","","","","","","",""
"64304210002003","Nodes","-284","21.000000","46.204569","Default Known Flow Node","Known Flow","333307.856852","664753.833095","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000655","Nodes","655","21.000000","46.024063","DDS demands","Known Flow","333315.856854","664789.708105","","0.000000","","","","-10.520000","","","","","","","","-9.407171","-10.520000","","","","","","D1 PROFILE","","","","","","",""
"64304200000656","Nodes","656","21.000000","45.296846","DDS demands","Known Flow","333435.981887","664759.708097","","0.000000","","","-4.280000","-7.269999","","","","","","","","-10.328215","-11.549999","","","","","C4 PROFILE","D1 PROFILE","","","","","","",""
"64304200000651","Nodes","651","21.000000","47.384015","DDS demands","Known Flow","333252.731837","664665.083071","","0.000000","","","","-13.239999","","","","","","","","-11.839443","-13.239999","","","","","","D1 PROFILE","","","","","","",""
"64304200000652","Nodes","652","21.000000","46.353312","DDS demands","Known Flow","333385.481873","664658.708069","","0.000000","","","","-13.239999","","","","","","","","-11.839443","-13.239999","","","","","","D1 PROFILE","","","","","","",""
"64304200000659","Nodes","659","21.000000","47.256326","Default Known Flow Node","Known Flow","333249.338135","664749.331959","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001868","Nodes","-1462644","21.000000","47.256326","Default Known Flow Node","Known Flow","333249.231836","664751.083094","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002002","Nodes","-282","21.000000","47.298880","Default Known Flow Node","Known Flow","333275.106843","664749.583094","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000658","Nodes","658","21.000000","47.063207","DDS demands","Known Flow","333250.981836","664681.208075","","0.000000","","","-1.980000","-11.119999","","","","","","","","-11.714253","-13.099999","","","","","C4 PROFILE","D1 PROFILE","","","","","","",""
"64304200000653","Nodes","653","21.000000","46.923395","Default Known Flow Node","Known Flow","333258.106838","664717.333085","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000036","Nodes","36","21.000000","47.543447","Default Known Flow Node","Known Flow","333248.356836","664584.708049","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000508","Nodes","508","21.000000","47.592782","Default Known Flow Node","Known Flow","333240.356833","664581.708048","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000606","Nodes","606","21.000000","47.474204","DDS demands","Known Flow","333267.356841","664592.833051","","0.000000","","","","-33.770001","","","","","","","","-30.197736","-33.770001","","","","","","D1 PROFILE","","","","","","",""
"64304210001975","Nodes","-215","21.000000","47.908165","Default Known Flow Node","Known Flow","333198.356822","664582.708049","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001974","Nodes","-214","21.000000","47.567007","Default Known Flow Node","Known Flow","333306.981852","664581.437048","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001985","Nodes","-237","21.000000","47.484293","Default Known Flow Node","Known Flow","333244.231834","664622.708059","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001850","Nodes","-1462609","21.000000","47.298198","Default Known Flow Node","Known Flow","333435.231886","664607.333055","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000727","Nodes","727","21.000000","46.825200","Default Known Flow Node","Known Flow","333480.566634","664742.334766","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000819","Nodes","819","21.000000","47.125879","DDS demands","Known Flow","333007.106770","664557.208042","","0.000000","","","","-3.479999","","","","","","","","-3.111877","-3.479999","","","","","","D1 PROFILE","","","","","","",""
"64304200000820","Nodes","820","21.000000","47.051988","DDS demands","Known Flow","333005.606770","664551.708040","","0.000000","","","","-14.600000","","","","","","","","-13.055579","-14.600000","","","","","","D1 PROFILE","","","","","","",""
"64304200000834","Nodes","834","21.000000","46.883565","DDS demands","Known Flow","333061.481785","664480.833021","","0.000000","","","","-6.659999","","","","","","","","-5.955490","-6.659999","","","","","","D1 PROFILE","","","","","","",""
"64304200000818","Nodes","818","21.000000","47.286638","Default Known Flow Node","Known Flow","333038.106778","664610.583056","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000530","Nodes","530","21.000000","40.319780","DDS demands","Known Flow","333899.982013","664530.708034","","0.000000","","","","-11.260000","","","","","","","","-10.068892","-11.260000","","","","","","D1 PROFILE","","","","","","",""
"64304200000521","Nodes","521","21.000000","47.577601","DDS demands","Known Flow","333568.981923","664631.208062","","0.000000","","","","-12.770000","","","","","","","","-11.419161","-12.770000","","","","","","D1 PROFILE","","","","","","",""
"64304200000739","Nodes","739","21.000000","48.231274","DDS demands","Known Flow","333955.482028","664815.583112","","0.000000","","","","-3.319999","","","","","","","","-2.968802","-3.319999","","","","","","D1 PROFILE","","","","","","",""
"64304200000740","Nodes","740","21.000000","48.224127","Default Known Flow Node","Known Flow","333950.732027","664823.583114","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000041","Nodes","41","21.000000","45.308332","DDS demands","Known Flow","333520.051896","664774.580169","","0.000000","","","","-9.100000","","","","","","","","-8.137382","-9.100000","","","","","","D1 PROFILE","","","","","","",""
"64304200000044","Nodes","44","21.000000","46.790133","DDS demands","Known Flow","333784.732348","664910.834146","","0.000000","","","","-12.289999","","","","","","","","-10.989936","-12.289999","","","","","","D1 PROFILE","","","","","","",""
"64304200000045","Nodes","45","21.000000","46.774944","DDS demands","Known Flow","333756.856974","664847.208121","","0.000000","","","","-20.520001","","","","","","","","-18.349351","-20.520001","","","","","","D1 PROFILE","","","","","","",""
"64304210002011","Nodes","-314","21.000000","46.030392","Default Known Flow Node","Known Flow","333809.554988","664817.799113","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000039","Nodes","39","21.000000","44.914123","DDS demands","Known Flow","333646.708126","664788.777231","","0.000000","","","","-7.199999","","","","","","","","-6.438368","-7.199999","","","","","","D1 PROFILE","","","","","","",""
"64304210002004","Nodes","-287","21.000000","44.546475","DDS demands","Known Flow","333625.985383","664756.740954","","0.000000","","","","-5.989999","","","","","","","","-5.356364","-5.989999","","","","","","D1 PROFILE","","","","","","",""
"64304200000038","Nodes","38","21.000000","47.484379","DDS demands","Known Flow","333723.731965","664770.833100","","0.000000","","","","-10.280000","","","","","","","","-9.192559","-10.280000","","","","","","D1 PROFILE","","","","","","",""
"64304210002006","Nodes","-294","21.000000","46.504307","Default Known Flow Node","Known Flow","333694.715957","664768.838099","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002010","Nodes","-312","21.000000","47.387701","Default Known Flow Node","Known Flow","333741.731970","664812.333111","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000318","Nodes","318","21.000000","47.641345","DDS demands","Known Flow","333729.481967","664762.708098","","0.000000","","","","-3.089999","","","","","","","","-2.763133","-3.089999","","","","","","D1 PROFILE","","","","","","",""
"64304210001896","Nodes","-1462702","21.000000","47.641345","Default Known Flow Node","Known Flow","333732.481967","664771.208100","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000616","Nodes","616","21.000000","47.917153","Default Known Flow Node","Known Flow","333823.231992","664754.583095","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000617","Nodes","617","21.000000","47.623099","DDS demands","Known Flow","333834.356995","664727.583088","","0.000000","","","","-5.909999","","","","","","","","-5.284827","-5.909999","","","","","","D1 PROFILE","","","","","","",""
"64304200000622","Nodes","622","21.000000","47.428419","DDS demands","Known Flow","333801.231986","664710.708083","","0.000000","","","","-4.179999","","","","","","","","-3.737830","-4.179999","","","","","","D1 PROFILE","","","","","","",""
"64304200000618","Nodes","618","21.000000","46.972817","DDS demands","Known Flow","333906.232015","664762.708098","","0.000000","","","","-11.859999","","","","","","","","-10.605422","-11.859999","","","","","","D1 PROFILE","","","","","","",""
"64304210001996","Nodes","-261","21.000000","47.019292","Default Known Flow Node","Known Flow","333746.856971","664683.708076","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000624","Nodes","624","21.000000","47.368583","DDS demands","Known Flow","333821.231991","664670.958073","","0.000000","","","","-7.199999","","","","","","","","-6.438368","-7.199999","","","","","","D1 PROFILE","","","","","","",""
"64304200000625","Nodes","625","21.000000","46.768311","DDS demands","Known Flow","333863.107003","664640.083064","","0.000000","","","","-11.859999","","","","","","","","-10.605422","-11.859999","","","","","","D1 PROFILE","","","","","","",""
"64304200000619","Nodes","619","21.000000","46.742873","DDS demands","Known Flow","333905.357014","664702.083081","","0.000000","","","","-7.840000","","","","","","","","-7.010667","-7.840000","","","","","","D1 PROFILE","","","","","","",""
"64304200000620","Nodes","620","21.000000","46.924295","DDS demands","Known Flow","333991.607038","664751.708095","","0.000000","","","","-5.680000","","","","","","","","-5.079156","-5.680000","","","","","","D1 PROFILE","","","","","","",""
"64304200000626","Nodes","626","21.000000","46.727232","DDS demands","Known Flow","333897.107012","664686.708077","","0.000000","","","","-4.699999","","","","","","","","-4.202823","-4.699999","","","","","","D1 PROFILE","","","","","","",""
"64304200000627","Nodes","627","21.000000","46.649223","DDS demands","Known Flow","333916.982018","664600.708053","","0.000000","","","","-14.630000","","","","","","","","-13.082407","-14.630000","","","","","","D1 PROFILE","","","","","","",""
"64304200000621","Nodes","621","21.000000","46.492824","DDS demands","Known Flow","333958.607029","664678.458075","","0.000000","","","","-9.590000","","","","","","","","-8.575548","-9.590000","","","","","","D1 PROFILE","","","","","","",""
"64304200000048","Nodes","48","21.000000","47.372964","DDS demands","Known Flow","333754.122973","664734.011090","","0.000000","","","","-3.819999","","","","","","","","-3.415911","-3.819999","","","","","","D1 PROFILE","","","","","","",""
"64304200000741","Nodes","741","21.000000","48.053402","DDS demands","Known Flow","333947.857026","664857.208123","","0.000000","","","","-15.500000","","","","","","","","-13.860376","-15.500000","","","","","","D1 PROFILE","","","","","","",""
"64304210002022","Nodes","-332","21.000000","47.181921","Default Known Flow Node","Known Flow","333774.481979","664956.583150","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000742","Nodes","742","21.000000","47.508840","DDS demands","Known Flow","333935.982023","664973.458155","","0.000000","","","","-13.470000","","","","","","","","-12.045114","-13.470000","","","","","","D1 PROFILE","","","","","","",""
"64304200000523","Nodes","523","21.000000","45.126269","DDS demands","Known Flow","333661.856948","664582.708049","","0.000000","","","","-15.979999","","","","","","","","-14.289599","-15.979999","","","","","","D1 PROFILE","","","","","","",""
"64304200000524","Nodes","524","21.000000","44.324692","DDS demands","Known Flow","333784.856982","664630.583062","","0.000000","","","","-12.590000","","","","","","","","-11.258202","-12.590000","","","","","","D1 PROFILE","","","","","","",""
"64304210001908","Nodes","-1462725","21.000000","46.734826","Default Known Flow Node","Known Flow","333932.857022","664577.708047","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000628","Nodes","628","21.000000","46.458583","DDS demands","Known Flow","333953.982028","664667.708072","","0.000000","","","","-7.300000","","","","","","","","-6.527789","-7.300000","","","","","","D1 PROFILE","","","","","","",""
"64304200000522","Nodes","522","21.000000","45.566924","DDS demands","Known Flow","333583.856927","664552.458040","","0.000000","","","","-12.780000","","","","","","","","-11.428103","-12.780000","","","","","","D1 PROFILE","","","","","","",""
"64304210001875","Nodes","-1462657","21.000000","47.338102","Default Known Flow Node","Known Flow","333906.107015","664988.208159","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002008","Nodes","-300","21.000000","45.927989","Default Known Flow Node","Known Flow","333678.038185","664775.421782","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002005","Nodes","-288","21.000000","47.658228","Default Known Flow Node","Known Flow","333728.106966","664757.333096","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002012","Nodes","-316","21.000000","47.078996","Default Known Flow Node","Known Flow","333749.231972","664829.958116","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000623","Nodes","623","21.000000","46.579056","DDS demands","Known Flow","333677.856952","664657.458069","","0.000000","","","","-10.169999","","","","","","","","-9.094194","-10.169999","","","","","","D1 PROFILE","","","","","","",""
"64304210002016","Nodes","-325","21.000000","43.766823","Default Known Flow Node","Known Flow","333602.328704","664878.126496","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000751","Nodes","751","21.000000","46.481704","DDS demands","Known Flow","334175.857088","664616.833058","","0.000000","","","","-4.349999","","","","","","","","-3.889847","-4.349999","","","","","","D1 PROFILE","","","","","","",""
"64304200000748","Nodes","748","21.000000","46.720332","DDS demands","Known Flow","334037.482050","664764.833098","","0.000000","","","","-0.860000","","","","","","","","-0.769027","-0.860000","","","","","","D1 PROFILE","","","","","","",""
"64304210001795","Nodes","-1462486","21.000000","45.191287","Default Known Flow Node","Known Flow","334072.107060","664836.333118","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002014","Nodes","-320","21.000000","45.191287","Default Known Flow Node","Known Flow","334073.857060","664837.958118","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002015","Nodes","-324","21.000000","43.754087","Default Known Flow Node","Known Flow","334094.513449","664866.684708","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002023","Nodes","-335","21.000000","37.436385","Default Known Flow Node","Known Flow","334142.107079","664983.208158","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000341","Nodes","341","21.000000","45.645590","DDS demands","Known Flow","334075.732061","664830.708116","","0.000000","-6.989999","","","-8.069999","","","","-8.520000","","","","-21.085655","-23.580000","","","C1 PROFILE","","","D1 PROFILE","","","","I2 PROFILE","","",""
"64304200000755","Nodes","755","21.000000","44.470106","DDS demands","Known Flow","334220.607100","664691.458078","","0.000000","","","","-7.849999","","","","","","","","-7.019609","-7.849999","","","","","","D1 PROFILE","","","","","","",""
"64304210001803","Nodes","-1462499","21.000000","44.427066","Default Known Flow Node","Known Flow","334157.857083","664673.958073","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001994","Nodes","-257","21.000000","43.042860","Default Known Flow Node","Known Flow","334319.482127","664679.833075","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000754","Nodes","754","21.000000","45.114322","DDS demands","Known Flow","334207.857097","664648.083066","","0.000000","","","","-12.399999","","","","","","","","-11.088300","-12.399999","","","","","","D1 PROFILE","","","","","","",""
"64304200000756","Nodes","756","21.000000","43.215742","DDS demands","Known Flow","334294.982120","664603.208054","","0.000000","","","","-22.980000","","","","","","","","-20.549125","-22.980000","","","","","","D1 PROFILE","","","","","","",""
"64304200000750","Nodes","P07112686, CSEP, SUTTIESLEA DRIVE, -47.40 SCMH","22.999998","42.956410","CSEP DDS Matched","Known Flow","334241.350391","664689.140392","","0.000000","","","","","-47.400003","","","","","","","-42.385928","-47.400003","","","","","","","DC PROFILE","","","","","",""
"64304200000749","Nodes","749","21.000000","46.528541","Default Known Flow Node","Known Flow","334113.107071","664691.458078","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001852","Nodes","-1462611","21.000000","43.302167","Default Known Flow Node","Known Flow","334293.357120","664544.583038","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001936","Nodes","-1462782","21.000000","43.495873","Default Known Flow Node","Known Flow","334063.857058","664876.333128","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001991","Nodes","-249","21.000000","43.129281","Default Known Flow Node","Known Flow","334312.732125","664647.083066","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001937","Nodes","-1462783","21.000000","43.215685","Default Known Flow Node","Known Flow","334342.607133","664634.583063","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000769","Nodes","769","21.000000","38.547102","DDS demands","Known Flow","334615.857208","664639.583064","","0.000000","","","","-11.520000","","","","","","","","-10.301389","-11.520000","","","","","","D1 PROFILE","","","","","","",""
"64304200000777","Nodes","777","21.000000","34.195336","DDS demands","Known Flow","334679.482225","664534.708035","","0.000000","","","","-32.480000","","","","","","","","-29.044195","-32.480000","","","","","","D1 PROFILE","","","","","","",""
"64304210001843","Nodes","-1462592","21.000000","34.107249","Default Known Flow Node","Known Flow","334622.732210","664458.958015","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001990","Nodes","-245","21.000000","38.317063","DDS demands","Known Flow","334634.607213","664631.958062","","0.000000","","","","-2.509999","","","","","","","","-2.244486","-2.509999","","","","","","D1 PROFILE","","","","","","",""
"64304210001993","Nodes","-256","21.000000","38.941352","Default Known Flow Node","Known Flow","334558.107192","664673.083073","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001998","Nodes","-268","21.000000","37.204008","Default Known Flow Node","Known Flow","334874.107278","664710.833083","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001920","Nodes","-1462750","21.000000","39.770290","Default Known Flow Node","Known Flow","334533.732185","664762.083097","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000774","Nodes","774","21.000000","34.592068","DDS demands","Known Flow","334738.732241","664527.708034","","0.000000","","","","-24.219999","","","","","","","","-21.657953","-24.219999","","","","","","D1 PROFILE","","","","","","",""
"64304200000775","Nodes","775","21.000000","32.326683","DDS demands","Known Flow","334801.482258","664515.958030","","0.000000","","","","-17.840000","","","","","","","","-15.952846","-17.840000","","","","","","D1 PROFILE","","","","","","",""
"64304210001972","Nodes","","21.000000","31.774530","DDS demands","Known Flow","334808.357260","664552.708040","","0.000000","-7.869999","","","-4.099999","","","","","","","","-10.703787","-11.969999","","","C1 PROFILE","","","D1 PROFILE","","","","","","",""
"64304200000772","Nodes","772","21.000000","37.003501","DDS demands","Known Flow","334752.982245","664610.333056","","0.000000","","","","-15.989999","","","","","","","","-14.298542","-15.989999","","","","","","D1 PROFILE","","","","","","",""
"64304210001916","Nodes","-1462736","21.000000","36.959672","Default Known Flow Node","Known Flow","334755.607246","664652.458068","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001973","Nodes","-208","21.000000","36.467408","Default Known Flow Node","Known Flow","334743.732243","664556.208041","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000776","Nodes","P07116375, CSEP, STONE PLACE, -146.22 SCMH","24.000000","25.031312","CSEP DDS Matched","Known Flow","334786.980854","664459.567515","","0.000000","","","","","-146.219997","","","","","","","-130.752526","-146.219997","","","","","","","DC PROFILE","","","","","",""
"64304210001876","Nodes","-1462659","21.000000","31.491325","DDS demands","Known Flow","334933.232294","664542.333038","","0.000000","-3.520000","","","-7.799999","","","","","","","","-10.122545","-11.319999","","","C1 PROFILE","","","D1 PROFILE","","","","","","",""
"64304200000747","Nodes","747","21.000000","35.511331","DDS demands","Known Flow","334881.607280","664787.958104","","0.000000","","","","-28.909999","","","","","","","","-25.851836","-28.909999","","","","","","D1 PROFILE","","","","","","",""
"64304210001912","Nodes","-1462730","21.000000","35.423403","Default Known Flow Node","Known Flow","334846.232270","664796.083107","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002009","Nodes","-311","21.000000","35.511331","Default Known Flow Node","Known Flow","334884.232281","664810.333110","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000664","Nodes","664","21.000000","37.379360","DDS demands","Known Flow","334880.107280","664710.083083","","0.000000","","","-9.009999","","","","","","","","","-8.056902","-9.009999","","","","","C4 PROFILE","","","","","","","",""
"64304200000666","Nodes","666","21.000000","37.335515","Default Known Flow Node","Known Flow","334883.982281","664740.958092","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000847","Nodes","847","21.000000","37.338137","DDS demands","Known Flow","334935.232295","664770.708100","","0.000000","","","","-2.710000","","","","","","","","-2.423330","-2.710000","","","","","","D1 PROFILE","","","","","","",""
"64304200000846","Nodes","P07115804, CSEP, MAYFIELD PLACE, -7.85 SCMH","22.999998","35.969054","CSEP DDS Matched","Known Flow","334955.982300","664873.958128","","0.000000","","","","","-7.849999","","","","","","","-7.019609","-7.849999","","","","","","","DC PROFILE","","","","","",""
"64304200000663","Nodes","663","21.000000","37.303271","DDS demands","Known Flow","334923.482291","664772.458100","","0.000000","-4.300000","","","","","","","","","","","-3.845136","-4.300000","","","C1 PROFILE","","","","","","","","","",""
"64304200000845","Nodes","845","21.000000","35.148545","DDS demands","Known Flow","334957.107301","664927.333142","","0.000000","","","","-2.730000","","","","","","","","-2.441214","-2.730000","","","","","","D1 PROFILE","","","","","","",""
"64304210001986","Nodes","-240","21.000000","37.870983","Default Known Flow Node","Known Flow","334675.107224","664625.208060","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001887","Nodes","-1462676","21.000000","38.079648","DDS demands","Known Flow","334620.607209","664568.583045","","0.000000","","","","-9.710000","","","","","","","","-8.682854","-9.710000","","","","","","D1 PROFILE","","","","","","",""
"64304210001983","Nodes","","21.000000","37.717099","DDS demands","Known Flow","334692.982229","664621.583059","","0.000000","","","","-4.429999","","","","","","","","-3.961384","-4.429999","","","","","","D1 PROFILE","","","","","","",""
"64304210001830","Nodes","-1462561","21.000000","37.483621","DDS demands","Known Flow","334679.982225","664669.083072","","0.000000","","","","-11.850000","","","","","","","","-10.596482","-11.850000","","","","","","D1 PROFILE","","","","","","",""
"64304210001849","Nodes","-1462605","21.000000","37.573181","DDS demands","Known Flow","334677.732225","664591.833051","","0.000000","","","","-7.840000","","","","","","","","-7.010667","-7.840000","","","","","","D1 PROFILE","","","","","","",""
"64304210001923","Nodes","-1462758","21.000000","30.835072","DDS demands","Known Flow","334817.982263","664613.833057","","0.000000","","","","-17.459998","","","","","","","","-15.613042","-17.459998","","","","","","D1 PROFILE","","","","","","",""
"64304210002013","Nodes","-318","21.000000","35.511331","Default Known Flow Node","Known Flow","334885.753589","664833.331707","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001812","Nodes","-1462517","21.000000","35.511331","Default Known Flow Node","Known Flow","334886.357281","664842.458119","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001930","Nodes","-1462770","21.000000","35.511331","Default Known Flow Node","Known Flow","334903.732286","664841.833119","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001818","Nodes","-1462528","21.000000","37.204008","Default Known Flow Node","Known Flow","334869.857277","664695.333079","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000315","Nodes","315","21.000000","34.516875","DDS demands","Known Flow","335196.897366","664527.227033","","0.000000","","","","-11.939999","","","","","","","","-10.676960","-11.939999","","","","","","D1 PROFILE","","","","","","",""
"64304200000848","Nodes","848","21.000000","35.077523","DDS demands","Known Flow","335014.984892","664932.082678","","0.000000","","","","-14.470000","","","","","","","","-12.939331","-14.470000","","","","","","D1 PROFILE","","","","","","",""
"64304200000849","Nodes","849","21.000000","35.084731","DDS demands","Known Flow","335018.482317","664893.833133","","0.000000","","","","-3.619999","","","","","","","","-3.237068","-3.619999","","","","","","D1 PROFILE","","","","","","",""
"64304200000290","Nodes","290","21.000000","35.470199","DDS demands","Known Flow","335152.982354","664831.583116","","0.000000","","","","-13.619999","","","","","","","","-12.179246","-13.619999","","","","","","D1 PROFILE","","","","","","",""
"64304210001918","Nodes","-1462748","21.000000","35.470199","Default Known Flow Node","Known Flow","335156.232355","664832.583117","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000299","Nodes","299","21.000000","36.186119","DDS demands","Known Flow","335340.857405","664911.333138","","0.000000","","","","-1.960000","","","","","","","","-1.752666","-1.960000","","","","","","D1 PROFILE","","","","","","",""
"64304200000300","Nodes","300","21.000000","33.801559","DDS demands","Known Flow","335376.124415","664870.488127","","0.000000","","","","-39.939997","","","","","","","","-35.715056","-39.939997","","","","","","D1 PROFILE","","","","","","",""
"64304200000294","Nodes","294","21.000000","36.145031","DDS demands","Known Flow","335353.615408","664941.522146","","0.000000","","","","-10.010000","","","","","","","","-8.951120","-10.010000","","","","","","D1 PROFILE","","","","","","",""
"64304200000298","Nodes","298","21.000000","36.164913","DDS demands","Known Flow","335359.982410","664932.208144","","0.000000","","","","-3.209999","","","","","","","","-2.870439","-3.209999","","","","","","D1 PROFILE","","","","","","",""
