"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)"
"64305500000033","Nodes","33",21.000000,37.527162,"DDS demands","Known Flow",359229.590905,677206.508484,,0.000000,,,,,-6.949999,,,,-6.214813,-6.949999,,"",,,,,"D1 PROFILE",,,
"64305500000187","Nodes","187",21.000000,32.443247,"DDS demands","Known Flow",359106.014872,677397.126535,,0.000000,,,,,-0.289999,,,,-0.259323,-0.289999,,"",,,,,"D1 PROFILE",,,
"64305500000195","Nodes","195",21.000000,32.254323,"Default Known Flow Node","Known Flow",359027.721850,677372.111529,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000186","Nodes","186",21.000000,32.379102,"DDS demands","Known Flow",359104.505453,677405.068160,,0.000000,,,,,-21.719999,,,,-19.422411,-21.719999,,"",,,,,"D1 PROFILE",,,
"64305500000032","Nodes","32",21.000000,39.136582,"Default Known Flow Node","Known Flow",359155.040885,677090.506452,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000087","Nodes","87",21.000000,28.171472,"DDS demands","Known Flow",358364.065670,677627.001598,,0.000000,,,,,-8.720000,,,,-7.797580,-8.720000,,"",,,,,"D1 PROFILE",,,
"64305500000084","Nodes","84",21.000000,28.043777,"Default Known Flow Node","Known Flow",358427.575862,677592.117499,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000192","Nodes","192",21.000000,27.568788,"DDS demands","Known Flow",358440.864691,677643.661603,,0.000000,,,,,-11.230000,,,,-10.042066,-11.230000,,"",,,,,"D1 PROFILE",,,
"64305500000022","Nodes","22",21.000000,29.143501,"DDS demands","Known Flow",358958.200832,677578.057585,,0.000000,,,,,-17.079999,,,,-15.273241,-17.079999,,"",,,,,"D1 PROFILE",,,
"64305500000188","Nodes","188",21.000000,28.197914,"DDS demands","Known Flow",358580.359399,677964.233978,,0.000000,,,,,-10.180000,,,,-9.103139,-10.180000,,"",,,,,"D1 PROFILE",,,
"64305500000103","Nodes","103",21.000000,28.560571,"Default Known Flow Node","Known Flow",358745.632774,677705.004619,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000112","Nodes","112",21.000000,28.256823,"Default Known Flow Node","Known Flow",358527.228883,677833.159291,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000184","Nodes","184",21.000000,28.260955,"DDS demands","Known Flow",358528.777017,677836.411406,,0.000000,,,,,-17.430000,,,,-15.586218,-17.430000,,"",,,,,"D1 PROFILE",,,
"64305500000181","Nodes","181",21.000000,28.091450,"DDS demands","Known Flow",358695.048760,677515.030568,,0.000000,,,,,-4.409999,,,,-3.943500,-4.409999,,"",,,,,"D1 PROFILE",,,
"64305500000196","Nodes","196",21.000000,28.166023,"DDS demands","Known Flow",358660.241750,677518.216568,,0.000000,,,,,-1.960000,,,,-1.752667,-1.960000,,"",,,,,"D1 PROFILE",,,
"64305504904547","Nodes","4904547",21.000000,28.680308,"Default Known Flow Node","Known Flow",358768.520319,677678.532997,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000155","Nodes","155",21.000000,28.659097,"DDS demands","Known Flow",358663.970509,677637.987420,,0.000000,,,,,-6.730000,,,,-6.018086,-6.730000,,"",,,,,"D1 PROFILE",,,
"64305501462515","Nodes","1462515",21.000000,28.197914,"Default Known Flow Node","Known Flow",358664.479425,677983.336337,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000169","Nodes","169",21.000000,28.563824,"DDS demands","Known Flow",358758.326509,677696.008088,,0.000000,,,,,-8.729999,,,,-7.806521,-8.729999,,"",,,,,"D1 PROFILE",,,
"64305500000153","Nodes","153",21.000000,28.645629,"DDS demands","Known Flow",358818.021793,677657.882606,,0.000000,,,,,-6.439999,,,,-5.758763,-6.439999,,"",,,,,"D1 PROFILE",,,
"64305500000024","Nodes","24",21.000000,30.125565,"DDS demands","Known Flow",359024.124849,677507.608566,,0.000000,,,,,-21.320000,,,,-19.064726,-21.320000,,"",,,,,"D1 PROFILE",,,
"64305500000189","Nodes","189",21.000000,30.075956,"Default Known Flow Node","Known Flow",359019.582848,677503.693564,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000152","Nodes","152",21.000000,27.762297,"DDS demands","Known Flow",359046.208807,677695.161572,,0.000000,,,,,-6.459999,,,,-5.776647,-6.459999,,"",,,,,"D1 PROFILE",,,
"64305500000072","Nodes","72",21.000000,30.223755,"Default Known Flow Node","Known Flow",359022.384849,677506.020565,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305501462468","Nodes","1462468",21.000000,30.075956,"Default Known Flow Node","Known Flow",359018.232848,677502.572564,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000025","Nodes","25",21.000000,27.578162,"DDS demands","Known Flow",359231.734133,677758.471312,,0.000000,,,,,-8.489999,,,,-7.591909,-8.489999,,"",,,,,"D1 PROFILE",,,
"64305500000053","Nodes","53",21.000000,27.396345,"DDS demands","Known Flow",359415.587423,678017.854079,,0.000000,,,,,-3.119999,,,,-2.789959,-3.119999,,"",,,,,"D1 PROFILE",,,
"64305500000159","Nodes","159",21.000000,27.452248,"DDS demands","Known Flow",359323.508210,678150.490582,,0.000000,,,,,-10.180000,,,,-9.103139,-10.180000,,"",,,,,"D1 PROFILE",,,
"64305500000065","Nodes","65",21.000000,27.735660,"DDS demands","Known Flow",358668.920753,677469.457555,,0.000000,,,,,-5.169999,,,,-4.623106,-5.169999,,"",,,,,"D1 PROFILE",,,
"64305500000061","Nodes","61",21.000000,27.575984,"Default Known Flow Node","Known Flow",358717.542766,677449.493550,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000059","Nodes","59",21.000000,27.477015,"Default Known Flow Node","Known Flow",358736.434771,677420.682542,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000064","Nodes","64",21.000000,27.524955,"DDS demands","Known Flow",358713.916765,677459.148552,,0.000000,,,,,-9.670000,,,,-8.647087,-9.670000,,"",,,,,"D1 PROFILE",,,
"64305500000058","Nodes","58",21.000000,27.477015,"Default Known Flow Node","Known Flow",358734.778771,677408.033538,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000060","Nodes","60",21.000000,27.368104,"DDS demands","Known Flow",358774.748782,677435.088546,,0.000000,,,,,-6.699999,,,,-5.991259,-6.699999,,"",,,,,"D1 PROFILE",,,
"64305500000017","Nodes","17",21.000000,38.144896,"DDS demands","Known Flow",359004.902844,677053.699442,,0.000000,,,,,,,,-10.310000,-9.219387,-10.310000,,"",,,,,,,,"I2 PROFILE"
"64305510000038","Nodes","10000038",21.000000,37.384682,"Default Known Flow Node","Known Flow",359357.836596,677119.487722,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000020","Nodes","20",21.000000,38.144896,"Default Known Flow Node","Known Flow",359004.982844,677056.175443,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305501462491","Nodes","1462491",21.000000,31.304493,"Default Known Flow Node","Known Flow",359094.034869,677497.213563,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305501462504","Nodes","1462504",21.000000,31.298112,"Default Known Flow Node","Known Flow",359095.011869,677517.354568,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305501462477","Nodes","1462477",21.000000,31.298112,"Default Known Flow Node","Known Flow",359094.535869,677508.609566,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000068","Nodes","68",21.000000,31.304493,"Default Known Flow Node","Known Flow",359092.687868,677486.411560,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500326837","Nodes","326837",21.000000,31.304493,"Default Known Flow Node","Known Flow",359093.545521,677489.576303,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000062","Nodes","62",21.000000,31.398304,"DDS demands","Known Flow",359069.524419,677449.766687,,0.000000,-3.549999,,,-1.409999,-11.140000,,,,-14.396908,-16.100000,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,
"64305501462498","Nodes","1462498",21.000000,31.304493,"Default Known Flow Node","Known Flow",359101.937871,677485.956560,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000092","Nodes","92",21.000000,28.691988,"Default Known Flow Node","Known Flow",358928.703717,677666.612587,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305501462497","Nodes","1462497",21.000000,38.463985,"Default Known Flow Node","Known Flow",359148.961883,677007.101429,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001002","Nodes","1002",21.000000,21.759131,"Default Known Flow Node","Known Flow",358864.498806,677091.430452,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001003","Nodes","1003",21.000000,21.759131,"Default Known Flow Node","Known Flow",358860.172805,677100.891455,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001004","Nodes","1004, Orchardfield Potential Development",21.000000,21.847109,"Default Known Flow Node","Known Flow",358826.395796,677074.591448,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001010","Nodes","1010",21.000000,21.759131,"Default Known Flow Node","Known Flow",358843.491818,677082.516868,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001011","Nodes","1011",21.000000,21.759131,"Default Known Flow Node","Known Flow",358837.635799,677095.677453,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001035","Nodes","1035",21.000000,28.264382,"Default Known Flow Node","Known Flow",358529.694715,677838.430656,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001042","Nodes","1042",21.000000,28.214788,"Default Known Flow Node","Known Flow",358382.986811,677753.076930,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001044","Nodes","1044",21.000000,28.043130,"Default Known Flow Node","Known Flow",358428.720687,677591.871588,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001046","Nodes","1046",21.000000,28.621936,"Default Known Flow Node","Known Flow",358646.571747,677629.838599,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001054","Nodes","1054",21.000000,28.666208,"Default Known Flow Node","Known Flow",358665.943752,677638.911601,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001062","Nodes","1062",21.000000,28.564662,"Default Known Flow Node","Known Flow",358497.660706,677927.833680,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001066","Nodes","1066",21.000000,37.829304,"Default Known Flow Node","Known Flow",359244.712910,676828.605381,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001067","Nodes","1067",21.000000,39.118800,"Default Known Flow Node","Known Flow",359153.586885,677092.146452,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001076","Nodes","1076",21.000000,31.744684,"DDS demands","Known Flow",358975.299836,677311.020512,,0.000000,,,,,-8.790000,,,,-7.860175,-8.790000,,"",,,,,"D1 PROFILE",,,
"64305500001077","Nodes","1077",21.000000,31.384095,"DDS demands","Known Flow",358971.564835,677315.674513,,0.000000,,-30.090000,,,,,,,-26.907016,-30.090000,,"",,"C2 PROFILE",,,,,,
"64305500001082","Nodes","1082",21.000000,37.493504,"Default Known Flow Node","Known Flow",359306.873926,677017.991432,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001086","Nodes","1086",21.000000,38.460632,"DDS demands","Known Flow",359149.774884,677006.823429,,0.000000,,,,,-1.370000,,,,-1.225078,-1.370000,,"",,,,,"D1 PROFILE",,,
"64305500001100","Nodes","1100",21.000000,39.224043,"Default Known Flow Node","Known Flow",359146.994803,677083.332932,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001101","Nodes","1101",21.000000,38.797898,"Default Known Flow Node","Known Flow",359194.738896,677059.038443,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001102","Nodes","1102",21.000000,37.527162,"Default Known Flow Node","Known Flow",359240.544908,677183.577477,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001110","Nodes","1110",21.000000,39.136582,"Default Known Flow Node","Known Flow",359156.366885,677092.266452,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001117","Nodes","1117",21.000000,37.398211,"Default Known Flow Node","Known Flow",359359.376941,677119.741460,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001130","Nodes","1130",21.000000,27.572378,"Default Known Flow Node","Known Flow",359235.914907,677761.865635,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001158","Nodes","1158",21.000000,27.452287,"Default Known Flow Node","Known Flow",359324.387931,678151.441741,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001005","Nodes","Orchardfield,P13132373/01,41.4",24.000000,21.857358,"CSEP DDS Matched","Known Flow",358810.616575,677067.337431,,0.000000,,,,,,-41.400002,,,-37.020623,-41.400002,,"",,,,,,"DC PROFILE",,
"64305500001064","Nodes","1064",21.000000,28.197914,"Default Known Flow Node","Known Flow",358666.158752,677983.781695,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001157","Nodes","1157",21.000000,27.396345,"Default Known Flow Node","Known Flow",359417.647957,678018.316704,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500001181","Nodes","1181",21.000000,28.686452,"Default Known Flow Node","Known Flow",358770.403336,677679.600636,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000044","Nodes","44",21.000000,30.909727,"DDS demands","Known Flow",358926.097823,677012.333431,,0.000000,,,,,-9.159999,,,,-8.191036,-9.159999,,"",,,,,"D1 PROFILE",,,
"64305500000185","Nodes","185",21.000000,31.039732,"Default Known Flow Node","Known Flow",358841.692800,676948.719413,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000179","Nodes","179",21.000000,28.269554,"DDS demands","Known Flow",358793.738787,677492.871562,,0.000000,,,,,-7.860000,,,,-7.028552,-7.860000,,"",,,,,"D1 PROFILE",,,
"64305500000178","Nodes","178",21.000000,28.375666,"DDS demands","Known Flow",358808.585791,677512.533567,,0.000000,,,,,-5.989999,,,,-5.356365,-5.989999,,"",,,,,"D1 PROFILE",,,
"64305510000099","Nodes","10000099",21.000000,28.686257,"Default Known Flow Node","Known Flow",358771.750781,677679.836612,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000183","Nodes","183",21.000000,28.188527,"DDS demands","Known Flow",358353.154937,677648.357204,,0.000000,,,,,-13.739999,,,,-12.286554,-13.739999,,"",,,,,"D1 PROFILE",,,
"64305500000157","Nodes","157",21.000000,28.508776,"DDS demands","Known Flow",358680.804756,677705.124619,,0.000000,,,,,-6.030000,,,,-5.392134,-6.030000,,"",,,,,"D1 PROFILE",,,
"64305500000154","Nodes","154",21.000000,28.662666,"DDS demands","Known Flow",358719.311767,677659.044607,,0.000000,,,,,-2.980000,,,,-2.664769,-2.980000,,"",,,,,"D1 PROFILE",,,
"64305500000023","Nodes","23",21.000000,28.958462,"DDS demands","Known Flow",358851.009802,677485.091559,,0.000000,,,,,-5.509999,,,,-4.927140,-5.509999,,"",,,,,"D1 PROFILE",,,
"64305500000051","Nodes","51",21.000000,28.752358,"DDS demands","Known Flow",358909.905818,677615.255595,,0.000000,,,,,-9.310000,,,,-8.325168,-9.310000,,"",,,,,"D1 PROFILE",,,
"64305500000163","Nodes","163",21.000000,28.749310,"Default Known Flow Node","Known Flow",358919.393821,677618.578596,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000098","Nodes","98",21.000000,28.104862,"Default Known Flow Node","Known Flow",358605.275736,677680.607613,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000158","Nodes","158",21.000000,28.104862,"DDS demands","Known Flow",358608.402736,677686.844614,,0.000000,,,,,-7.409999,,,,-6.626154,-7.409999,,"",,,,,"D1 PROFILE",,,
"64305500000171","Nodes","171",21.000000,28.373026,"DDS demands","Known Flow",358835.584798,677556.339579,,0.000000,,,,,-11.920000,,,,-10.659077,-11.920000,,"",,,,,"D1 PROFILE",,,
"64305500000105","Nodes","105",21.000000,28.214788,"Default Known Flow Node","Known Flow",358395.330678,677734.890627,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000173","Nodes","173",21.000000,28.370862,"DDS demands","Known Flow",358822.314795,677534.036573,,0.000000,,,,,-2.490000,,,,-2.226602,-2.490000,,"",,,,,"D1 PROFILE",,,
"64305500000164","Nodes","164",21.000000,28.564383,"DDS demands","Known Flow",358882.232811,677631.867599,,0.000000,,,,,-12.659999,,,,-11.320798,-12.659999,,"",,,,,"D1 PROFILE",,,
"64305504904546","Nodes","4904546",21.000000,28.953563,"DDS demands","Known Flow",358821.035489,677654.920578,,0.000000,,,,,-2.039999,,,,-1.824204,-2.039999,,"",,,,,"D1 PROFILE",,,
"64305500000156","Nodes","156",21.000000,28.527826,"DDS demands","Known Flow",358537.973717,677672.971611,,0.000000,,,,,-13.879999,,,,-12.411744,-13.879999,,"",,,,,"D1 PROFILE",,,
"64305500000165","Nodes","165",21.000000,28.565373,"DDS demands","Known Flow",358597.349620,677639.625226,,0.000000,,,,,-5.010000,,,,-4.480031,-5.010000,,"",,,,,"D1 PROFILE",,,
"64305500000180","Nodes","180",21.000000,28.173217,"DDS demands","Known Flow",358714.956765,677541.995575,,0.000000,,,,,-13.910000,,,,-12.438570,-13.910000,,"",,,,,"D1 PROFILE",,,
"64305500000149","Nodes","149",21.000000,28.074118,"DDS demands","Known Flow",358559.042723,677713.753622,,0.000000,,,,,-4.300000,,,,-3.845137,-4.300000,,"",,,,,"D1 PROFILE",,,
"64305500000170","Nodes","170",21.000000,28.401100,"DDS demands","Known Flow",358636.354744,677781.469640,,0.000000,,,,,-19.479999,,,,-17.419363,-19.479999,,"",,,,,"D1 PROFILE",,,
"64305501462474","Nodes","1462474",21.000000,28.564662,"Default Known Flow Node","Known Flow",358492.299705,677940.673683,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305510000040","Nodes","10000040",21.000000,37.800656,"Default Known Flow Node","Known Flow",359249.458911,677122.925461,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000034","Nodes","34",21.000000,37.598718,"Default Known Flow Node","Known Flow",359274.015917,677102.214455,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000200","Nodes","200",21.000000,37.444724,"DDS demands","Known Flow",359336.312934,677078.117449,,0.000000,,,,,-6.139999,,,,-5.490497,-6.139999,,"",,,,,"D1 PROFILE",,,
"64305510000002","Nodes","10000002",21.000000,37.675790,"Default Known Flow Node","Known Flow",359294.620923,676952.548414,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000040","Nodes","40",21.000000,40.260586,"DDS demands","Known Flow",359049.511047,677051.915123,,0.000000,,-5.519999,,,-3.390000,,,,-7.967481,-8.909999,,"",,"C2 PROFILE",,,"D1 PROFILE",,,
"64305500000041","Nodes","41",21.000000,40.532612,"DDS demands","Known Flow",359030.402492,677055.203706,,0.000000,,,,,-17.530000,,,,-15.675640,-17.530000,,"",,,,,"D1 PROFILE",,,
"64305500000197","Nodes","197",21.000000,40.381995,"Default Known Flow Node","Known Flow",359030.623851,677051.586441,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000036","Nodes","36",21.000000,38.662795,"DDS demands","Known Flow",359175.264891,677109.223457,,0.000000,-4.060000,,-6.280000,,-19.120001,,,,-26.343660,-29.460002,,"","C1 PROFILE",,"C3  PROFILE",,"D1 PROFILE",,,
"64305500000199","Nodes","199",21.000000,37.591539,"Default Known Flow Node","Known Flow",359308.445927,677069.982446,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000039","Nodes","39",21.000000,36.329893,"DDS demands","Known Flow",359114.661874,676706.328347,,0.000000,,,,,-13.409999,,,,-11.991461,-13.409999,,"",,,,,"D1 PROFILE",,,
"64305504904541","Nodes","4904541",21.000000,32.443247,"Default Known Flow Node","Known Flow",359110.566698,677399.976157,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000016","Nodes","16",21.000000,40.324514,"Default Known Flow Node","Known Flow",359042.052057,677051.973522,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000175","Nodes","175",21.000000,39.603913,"DDS demands","Known Flow",358992.106841,676988.702424,,0.000000,,,,,-9.720000,,,,-8.691797,-9.720000,,"",,,,,"D1 PROFILE",,,
"64305500000037","Nodes","37",21.000000,38.795470,"Default Known Flow Node","Known Flow",359173.095890,677112.553458,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000008","Nodes","8",21.000000,37.525966,"Default Known Flow Node","Known Flow",359306.281314,677023.106247,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305510000039","Nodes","10000039",21.000000,37.454619,"Default Known Flow Node","Known Flow",359405.676953,677122.538461,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64305500000177","Nodes","177",21.000000,32.555908,"DDS demands","Known Flow",359029.247851,677221.458488,,0.000000,,,,,-4.619999,,,,-4.131286,-4.619999,,"",,,,,"D1 PROFILE",,,
