"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"64402400000028","Nodes","28","21.000000","32.295053","DDS demands","Known Flow","284548.318009","696864.539946","","0.000000","","","","","-1.039999","","","","","-0.929986","-1.039999","","","","","","","D1 PROFILE","","","",""
"64402400000034","Nodes","34","21.000000","32.159788","DDS demands","Known Flow","284673.306618","696727.336795","","0.000000","","","","","-14.089999","","","","","-12.599530","-14.089999","","","","","","","D1 PROFILE","","","",""
"64402400002415","Nodes","-133","21.000000","35.549012","Default Known Flow Node","Known Flow","284587.471594","696938.383853","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002404","Nodes","-119","21.000000","35.420534","Default Known Flow Node","Known Flow","284592.183596","696914.550846","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002522","Nodes","-88","21.000000","33.854926","Default Known Flow Node","Known Flow","284589.992199","696841.809916","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002464","Nodes","-1462591","21.000000","35.420534","Default Known Flow Node","Known Flow","284609.183600","696916.676847","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002429","Nodes","-1462486","21.000000","33.869201","Default Known Flow Node","Known Flow","284611.309601","696892.176840","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002389","Nodes","-100","21.000000","33.849919","Default Known Flow Node","Known Flow","284601.304659","696865.088656","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002523","Nodes","-91","21.000000","33.854926","Default Known Flow Node","Known Flow","284602.911850","696846.329093","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002445","Nodes","-1462534","21.000000","32.347298","Default Known Flow Node","Known Flow","284609.020647","696818.176226","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002390","Nodes","-101","21.000000","33.997402","Default Known Flow Node","Known Flow","284632.820221","696868.501341","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002434","Nodes","-1462500","21.000000","34.002156","Default Known Flow Node","Known Flow","284635.755608","696851.199829","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000341","Nodes","341","21.000000","35.553286","DDS demands","Known Flow","284633.373440","696943.629897","","0.000000","","","","","-15.750000","","","","","-14.083932","-15.750000","","","","","","","D1 PROFILE","","","",""
"64402400002405","Nodes","-120","21.000000","35.427623","Default Known Flow Node","Known Flow","284635.809608","696919.551848","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002440","Nodes","-1462514","21.000000","35.427623","Default Known Flow Node","Known Flow","284639.058609","696920.051848","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002466","Nodes","-1462594","21.000000","35.427623","Default Known Flow Node","Known Flow","284616.434602","696917.301847","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002401","Nodes","-114","21.000000","34.089927","Default Known Flow Node","Known Flow","284638.693608","696894.428841","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002452","Nodes","-1462561","21.000000","34.089927","Default Known Flow Node","Known Flow","284619.434603","696893.051840","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002391","Nodes","-102","21.000000","34.047015","Default Known Flow Node","Known Flow","284643.415610","696869.718834","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002418","Nodes","-137","21.000000","35.615559","DDS demands","Known Flow","284656.951613","696946.355855","","0.000000","","","","","-1.019999","","","","","-0.912102","-1.019999","","","","","","","D1 PROFILE","","","",""
"64402400002406","Nodes","-121","21.000000","35.487097","Default Known Flow Node","Known Flow","284660.428614","696920.117848","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002444","Nodes","-1462533","21.000000","32.438965","Default Known Flow Node","Known Flow","284662.827082","696818.833534","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002437","Nodes","-1462509","21.000000","32.664557","Default Known Flow Node","Known Flow","284692.244045","696795.713353","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000025","Nodes","25","21.000000","34.159161","DDS demands","Known Flow","284667.386616","696872.297835","","0.000000","","","","","-8.660000","","","","","-7.743927","-8.660000","","","","","","","D1 PROFILE","","","",""
"64402400002442","Nodes","-1462522","21.000000","34.279967","Default Known Flow Node","Known Flow","284714.413629","696855.909830","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002511","Nodes","-4904548","21.000000","33.102215","Default Known Flow Node","Known Flow","284722.644476","696797.383765","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002414","Nodes","-131","21.000000","35.528370","Default Known Flow Node","Known Flow","284724.667632","696936.974852","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002431","Nodes","-1462492","21.000000","35.562858","Default Known Flow Node","Known Flow","284740.238636","696932.307851","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002403","Nodes","-118","21.000000","34.948444","Default Known Flow Node","Known Flow","284726.120632","696910.774845","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002413","Nodes","-130","21.000000","35.528370","Default Known Flow Node","Known Flow","284708.864628","696936.093852","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002402","Nodes","-116","21.000000","34.855124","Default Known Flow Node","Known Flow","284726.391632","696905.828844","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002430","Nodes","-1462488","21.000000","34.948444","Default Known Flow Node","Known Flow","284741.488636","696901.431843","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002446","Nodes","-1462536","21.000000","34.855124","Default Known Flow Node","Known Flow","284711.737628","696897.565842","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002524","Nodes","-92","21.000000","33.856547","Default Known Flow Node","Known Flow","284730.191633","696846.381828","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002436","Nodes","-1462504","21.000000","34.277434","Default Known Flow Node","Known Flow","284733.364634","696871.999835","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002519","Nodes","-78","21.000000","33.205799","Default Known Flow Node","Known Flow","284729.173272","696800.423116","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002521","Nodes","-87","21.000000","33.611270","Default Known Flow Node","Known Flow","284731.219383","696828.702925","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002462","Nodes","-1462584","21.000000","33.856547","Default Known Flow Node","Known Flow","284734.802635","696842.532827","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002505","Nodes","-4904540","21.000000","33.505002","Default Known Flow Node","Known Flow","284731.664579","696821.044858","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002423","Nodes","-1462471","21.000000","33.611270","Default Known Flow Node","Known Flow","284717.390630","696818.498820","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002508","Nodes","-4904544","21.000000","33.326420","Default Known Flow Node","Known Flow","284732.412641","696808.177012","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000197","Nodes","197","21.000000","37.213957","Default Known Flow Node","Known Flow","284896.213968","696978.642416","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002475","Nodes","-168","21.000000","37.290943","Default Known Flow Node","Known Flow","284895.964678","696975.550863","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000040","Nodes","40","21.000000","37.172077","DDS demands","Known Flow","284901.833680","696971.800862","","0.000000","","","","","-5.800000","","","","","-5.186464","-5.800000","","","","","","","D1 PROFILE","","","",""
"64402400000171","Nodes","171","21.000000","36.718332","DDS demands","Known Flow","284893.120678","696910.927845","","0.000000","","","","","-11.859999","","","","","-10.605423","-11.859999","","","","","","","D1 PROFILE","","","",""
"64402400002526","Nodes","-97","21.000000","35.826833","DDS demands","Known Flow","284882.123675","696854.041830","","0.000000","","","","","-1.019999","","","","","-0.912102","-1.019999","","","","","","","D1 PROFILE","","","",""
"64402400002399","Nodes","-111","21.000000","36.452827","Default Known Flow Node","Known Flow","284910.465682","696889.802840","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000173","Nodes","173","21.000000","35.085088","DDS demands","Known Flow","284865.797670","696776.691809","","0.000000","","","","","-3.780000","","","","","-3.380143","-3.780000","","","","","","","D1 PROFILE","","","",""
"64402400000041","Nodes","41","21.000000","35.285809","DDS demands","Known Flow","284934.396689","696807.550817","","0.000000","","","","","-2.039999","","","","","-1.824204","-2.039999","","","","","","","D1 PROFILE","","","",""
"64402400000043","Nodes","43","21.000000","35.283430","DDS demands","Known Flow","284958.370457","696807.190469","","0.000000","","","","","-1.590000","","","","","-1.421806","-1.590000","","","","","","","D1 PROFILE","","","",""
"64402400000042","Nodes","42","21.000000","35.327633","DDS demands","Known Flow","284934.421689","696827.038823","","0.000000","","","","","-4.860000","","","","","-4.345898","-4.860000","","","","","","","D1 PROFILE","","","",""
"64402400000193","Nodes","193","21.000000","34.852818","DDS demands","Known Flow","284959.402365","696817.524155","","0.000000","","","","","-5.169999","","","","","-4.623106","-5.169999","","","","","","","D1 PROFILE","","","",""
"64402400000192","Nodes","192","21.000000","35.327633","Default Known Flow Node","Known Flow","284950.370000","696828.051823","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002520","Nodes","-81","21.000000","35.261189","Default Known Flow Node","Known Flow","284876.322776","696814.415256","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000174","Nodes","174","21.000000","35.096981","DDS demands","Known Flow","284908.203682","696795.771814","","0.000000","","","","","-7.119999","","","","","-6.366831","-7.119999","","","","","","","D1 PROFILE","","","",""
"64402400002432","Nodes","-1462493","21.000000","35.826833","Default Known Flow Node","Known Flow","284914.468683","696847.051828","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000337","Nodes","","21.000000","40.132613","DDS demands","Known Flow","284981.261702","696970.732862","","0.000000","-13.229999","","","","-2.440000","","","","","-14.012394","-15.669999","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"64402400002396","Nodes","-109","21.000000","36.366473","Default Known Flow Node","Known Flow","284926.476181","696886.252375","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002398","Nodes","-110","21.000000","36.224013","Default Known Flow Node","Known Flow","284944.593692","696888.051839","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002428","Nodes","-1462481","21.000000","36.366473","Default Known Flow Node","Known Flow","284945.342692","696910.426845","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002420","Nodes","-142","21.000000","40.132613","Default Known Flow Node","Known Flow","284980.061701","696955.643858","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002443","Nodes","-1462527","21.000000","40.132613","Default Known Flow Node","Known Flow","284978.095645","696951.411786","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000059","Nodes","59","21.000000","36.614146","DDS demands","Known Flow","285362.530805","696537.138744","","0.000000","","","","","-7.170000","","","","","-6.411542","-7.170000","","","","","","","D1 PROFILE","","","",""
"64402400000198","Nodes","198","21.000000","41.798059","DDS demands","Known Flow","285023.704215","696958.730816","","0.000000","","","","-3.130000","-5.160000","","","","","-7.413066","-8.290000","","","","","","C4 PROFILE","D1 PROFILE","","","",""
"64402400002525","Nodes","-95","21.000000","35.500322","Default Known Flow Node","Known Flow","284998.090706","696852.433829","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000097","Nodes","97","21.000000","39.280237","DDS demands","Known Flow","285320.142794","696912.022846","","0.000000","","","","","-11.079999","","","","","-9.907934","-11.079999","","","","","","","D1 PROFILE","","","",""
"64402400000096","Nodes","96","21.000000","39.259353","DDS demands","Known Flow","285311.498791","696825.518822","","0.000000","","","","","-4.480000","","","","","-4.006096","-4.480000","","","","","","","D1 PROFILE","","","",""
"64402400000054","Nodes","54","21.000000","37.643016","Default Known Flow Node","Known Flow","285280.637783","696695.239787","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000122","Nodes","122","21.000000","37.846432","Default Known Flow Node","Known Flow","285270.015780","696706.511790","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002459","Nodes","-1462577","21.000000","35.384090","Default Known Flow Node","Known Flow","285002.941708","696846.501828","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002421","Nodes","-1462469","21.000000","36.791910","Default Known Flow Node","Known Flow","285206.542763","696545.630746","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000062","Nodes","62","21.000000","36.791910","DDS demands","Known Flow","285210.625764","696544.772746","","0.000000","","","","","-10.479999","","","","","-9.371402","-10.479999","","","","","","","D1 PROFILE","","","",""
"64402400002465","Nodes","-1462592","21.000000","40.045510","Default Known Flow Node","Known Flow","285231.437770","696778.390809","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000050","Nodes","50","21.000000","40.045510","DDS demands","Known Flow","285229.789769","696778.009809","","0.000000","","","","","-32.630001","","","","","-29.178331","-32.630001","","","","","","","D1 PROFILE","","","",""
"64402400002426","Nodes","-1462475","21.000000","35.385113","Default Known Flow Node","Known Flow","285003.940708","696841.838827","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002407","Nodes","-122","21.000000","41.594552","Default Known Flow Node","Known Flow","285019.400639","696922.251453","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002472","Nodes","-160","21.000000","45.375549","Default Known Flow Node","Known Flow","285202.518762","696969.654861","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000187","Nodes","187","21.000000","45.072910","DDS demands","Known Flow","285186.274757","696962.060859","","0.000000","","","","","-17.509999","","","","","-15.657755","-17.509999","","","","","","","D1 PROFILE","","","",""
"64402400000188","Nodes","188","21.000000","45.754733","DDS demands","Known Flow","285233.369770","696971.132862","","0.000000","","","","","-6.370000","","","","","-5.696168","-6.370000","","","","","","","D1 PROFILE","","","",""
"64402400002471","Nodes","-158","21.000000","45.763075","Default Known Flow Node","Known Flow","285233.787770","696967.811861","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000098","Nodes","98","21.000000","45.382284","DDS demands","Known Flow","285349.246802","696976.652863","","0.000000","","","","","-8.899999","","","","","-7.958538","-8.899999","","","","","","","D1 PROFILE","","","",""
"64402400000099","Nodes","99","21.000000","45.110578","DDS demands","Known Flow","285388.480812","696899.033842","","0.000000","","","","","-5.249999","","","","","-4.694643","-5.249999","","","","","","","D1 PROFILE","","","",""
"64402400000101","Nodes","101","21.000000","45.104233","DDS demands","Known Flow","285406.042817","696890.508840","","0.000000","","","","","-1.729999","","","","","-1.546996","-1.729999","","","","","","","D1 PROFILE","","","",""
"64402400000100","Nodes","100","21.000000","45.102236","DDS demands","Known Flow","285378.286810","696853.182830","","0.000000","","","","","-10.020000","","","","","-8.960063","-10.020000","","","","","","","D1 PROFILE","","","",""
"64402400002392","Nodes","-103","21.000000","45.104233","Default Known Flow Node","Known Flow","285429.270824","696900.306842","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000102","Nodes","102","21.000000","45.096992","DDS demands","Known Flow","285413.132819","696863.413832","","0.000000","","","","","-12.989999","","","","","-11.615890","-12.989999","","","","","","","D1 PROFILE","","","",""
"64402400000123","Nodes","123","21.000000","39.258132","DDS demands","Known Flow","285316.151793","696811.889818","","0.000000","","","","","-6.919999","","","","","-6.187987","-6.919999","","","","","","","D1 PROFILE","","","",""
"64402400000094","Nodes","94","21.000000","39.281442","Default Known Flow Node","Known Flow","285295.132787","696846.539828","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000095","Nodes","95","21.000000","39.279773","DDS demands","Known Flow","285291.186786","696862.768832","","0.000000","","","","","-6.979999","","","","","-6.241640","-6.979999","","","","","","","D1 PROFILE","","","",""
"64402400002518","Nodes","-76","21.000000","39.340209","Default Known Flow Node","Known Flow","285290.745786","696794.429814","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000195","Nodes","195","21.000000","39.376155","Default Known Flow Node","Known Flow","285257.363826","696786.170646","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002422","Nodes","-1462470","21.000000","39.376155","Default Known Flow Node","Known Flow","285255.616776","696785.784811","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002517","Nodes","-69","21.000000","39.377018","Default Known Flow Node","Known Flow","285258.257777","696782.031810","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000051","Nodes","51","21.000000","39.909232","DDS demands","Known Flow","285133.976743","696755.252803","","0.000000","","","","","-8.520000","","","","","-7.618736","-8.520000","","","","","","","D1 PROFILE","","","",""
"64402400002516","Nodes","-68","21.000000","40.076332","Default Known Flow Node","Known Flow","285228.658470","696782.305586","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000131","Nodes","131","21.000000","39.669334","DDS demands","Known Flow","285069.173726","696763.021805","","0.000000","","-18.680000","","","","","","","","-16.703991","-18.680000","","","","C2 PROFILE","","","","","","",""
"64402400000053","Nodes","53","21.000000","37.912326","Default Known Flow Node","Known Flow","285270.655780","696711.488791","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000110","Nodes","110","21.000000","37.520948","DDS demands","Known Flow","285231.791770","696698.485788","","0.000000","","","","","-9.520000","","","","","-8.512955","-9.520000","","","","","","","D1 PROFILE","","","",""
"64402400000055","Nodes","55","21.000000","37.322496","DDS demands","Known Flow","285296.358787","696668.525779","","0.000000","","","","","-24.399999","","","","","-21.818916","-24.399999","","","","","","","D1 PROFILE","","","",""
"64402400002514","Nodes","-58","21.000000","37.434630","Default Known Flow Node","Known Flow","285227.001768","696719.267793","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000189","Nodes","189","21.000000","37.319081","DDS demands","Known Flow","285165.641752","696668.886779","","0.000000","","","","","-4.239999","","","","","-3.791483","-4.239999","","","","","","","D1 PROFILE","","","",""
"64402400000112","Nodes","112","21.000000","37.063624","DDS demands","Known Flow","285161.264751","696643.891773","","0.000000","","","","","-3.270000","","","","","-2.924092","-3.270000","","","","","","","D1 PROFILE","","","",""
"64402400000114","Nodes","114","21.000000","36.982061","DDS demands","Known Flow","285147.051747","696604.274762","","0.000000","","","","","-5.509999","","","","","-4.927140","-5.509999","","","","","","","D1 PROFILE","","","",""
"64402400002439","Nodes","-1462511","21.000000","36.982061","Default Known Flow Node","Known Flow","285143.575746","696606.388762","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400002449","Nodes","-1462550","21.000000","36.982061","Default Known Flow Node","Known Flow","285149.393747","696602.916762","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000056","Nodes","56","21.000000","36.716590","DDS demands","Known Flow","285334.907798","696623.149767","","0.000000","","","","","-9.090000","","","","","-8.128440","-9.090000","","","","","","","D1 PROFILE","","","",""
"64402400000057","Nodes","57","21.000000","36.715114","Default Known Flow Node","Known Flow","285344.773801","696629.170769","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64402400000121","Nodes","121","21.000000","36.685307","DDS demands","Known Flow","285352.648803","696637.880771","","0.000000","","","","","-6.059999","","","","","-5.418960","-6.059999","","","","","","","D1 PROFILE","","","",""
"64402400000090","Nodes","90","21.000000","36.671840","DDS demands","Known Flow","285343.668800","696702.509789","","0.000000","","","","","-9.630000","","","","","-8.611318","-9.630000","","","","","","","D1 PROFILE","","","",""
"64402400000091","Nodes","91","21.000000","36.568196","DDS demands","Known Flow","285429.782824","696682.262783","","0.000000","","","","","-9.699999","","","","","-8.673912","-9.699999","","","","","","","D1 PROFILE","","","",""
