"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"64301400000597","Nodes","597",21.000000,34.459106,"Default Known Flow Node","Known Flow",299848.743747,677028.403435,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000712","Nodes","712",21.000000,33.922042,"DDS demands","Known Flow",299900.552761,677055.220442,,0.000000,-12.629999,,,,,-7.340000,,,,,-17.857532,-19.970000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"64301400000713","Nodes","713",21.000000,33.734755,"DDS demands","Known Flow",299879.460756,677130.097463,,0.000000,,,,,,-5.630000,,,,,-5.034446,-5.630000,,"",,,,,,"D1 PROFILE",,,,
"64301400000615","Nodes","615",21.000000,33.370945,"Default Known Flow Node","Known Flow",299972.762642,677072.211877,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000063","Nodes","63",21.000000,36.281190,"DDS demands","Known Flow",299725.703714,677061.651444,,0.000000,-0.790000,-3.970000,,,,-27.150000,,,,,-28.534494,-31.910000,,"","C1 PROFILE","C2 PROFILE",,,,"D1 PROFILE",,,,
"64301400000072","Nodes","72",21.000000,38.256303,"DDS demands","Known Flow",299553.050667,677027.672435,,0.000000,,,,,,-3.380000,,,,,-3.022456,-3.380000,,"",,,,,,"D1 PROFILE",,,,
"64301400001657","Nodes","1657",21.000000,38.227178,"Default Known Flow Node","Known Flow",299549.548666,677029.112435,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000427","Nodes","427",21.000000,38.470002,"DDS demands","Known Flow",299558.811668,677012.208431,,0.000000,,,,,,-4.030000,,,,,-3.603698,-4.030000,,"",,,,,,"D1 PROFILE",,,,
"64301401462548","Nodes","1462548",21.000000,38.385973,"Default Known Flow Node","Known Flow",299588.656170,676986.362985,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400001691","Nodes","1691",21.000000,36.055352,"Default Known Flow Node","Known Flow",299806.247236,677109.844126,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400001661","Nodes","1661",21.000000,38.074790,"Default Known Flow Node","Known Flow",299549.775666,677044.931440,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400001665","Nodes","1665",21.000000,37.594765,"Default Known Flow Node","Known Flow",299599.446442,677048.893447,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000549","Nodes","549",21.000000,33.077715,"DDS demands","Known Flow",298473.534373,677503.217564,,0.000000,,,,,,-7.750000,,,,,-6.930188,-7.750000,,"",,,,,,"D1 PROFILE",,,,
"64301400001750","Nodes","1750",21.000000,33.131089,"Default Known Flow Node","Known Flow",298357.486341,677522.311570,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000627","Nodes","P00098141, AVONMILL ROAD CSEP, 20.86 SCMH",24.000000,33.245611,"CSEP DDS Matched","Known Flow",298402.667245,677525.749755,,0.000000,,,,,,,-20.900000,,,,-18.689154,-20.900000,,"",,,,,,,"DC PROFILE",,,
"64301400000663","Nodes","663",21.000000,32.364651,"Default Known Flow Node","Known Flow",298307.078328,677600.855591,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301401462538","Nodes","1462538",21.000000,33.139682,"Default Known Flow Node","Known Flow",298374.968893,677501.439183,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400001717","Nodes","1717",21.000000,32.237564,"Default Known Flow Node","Known Flow",298299.235326,677624.199597,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000665","Nodes","665",21.000000,32.035783,"DDS demands","Known Flow",298289.046323,677663.319608,,0.000000,,,,,,-18.499999,,,,,-16.543030,-18.499999,,"",,,,,,"D1 PROFILE",,,,
"64301400001720","Nodes","1720",21.000000,31.827671,"Default Known Flow Node","Known Flow",298291.913324,677679.259612,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301401462719","Nodes","1462719",21.000000,31.827671,"Default Known Flow Node","Known Flow",298282.890321,677679.339612,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301401462703","Nodes","1462703",21.000000,32.237564,"Default Known Flow Node","Known Flow",298290.473323,677624.086597,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000628","Nodes","628",21.000000,33.442452,"DDS demands","Known Flow",298530.478868,677502.323873,,0.000000,,,,,,-2.309999,,,,,-2.065643,-2.309999,,"",,,,,,"D1 PROFILE",,,,
"64301400000283","Nodes","283",21.000000,37.009974,"Default Known Flow Node","Known Flow",300021.373687,676195.196296,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400001621","Nodes","1621",21.000000,35.180143,"Default Known Flow Node","Known Flow",300055.355011,676142.286239,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000390","Nodes","390",21.000000,27.843722,"DDS demands","Known Flow",300033.484001,676003.246260,,0.000000,,,,,,-7.190000,,,,,-6.429426,-7.190000,,"",,,,,,"D1 PROFILE",,,,
"64301400000381","Nodes","381",21.000000,30.434150,"DDS demands","Known Flow",300066.036702,676093.779258,,0.000000,,,,,,-2.269999,,,,,-2.029874,-2.269999,,"",,,,,,"D1 PROFILE",,,,
"64301400000379","Nodes","379",21.000000,32.915257,"DDS demands","Known Flow",300064.367517,676119.381158,,0.000000,,,,,,-4.750000,,,,,-4.247535,-4.750000,,"",,,,,,"D1 PROFILE",,,,
"64301400000380","Nodes","Logger ID 10087, 73 Acredales",21.000000,32.919477,"Val Log Cath","Known Flow",300082.864565,676120.560755,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000157","Nodes","157",21.000000,34.870748,"DDS demands","Known Flow",300193.482616,676397.179148,,0.000000,,,,,,-23.649999,,,,,-21.148253,-23.649999,,"",,,,,,"D1 PROFILE",,,,
"64301400000158","Nodes","158",21.000000,34.789785,"DDS demands","Known Flow",300250.592857,676410.308267,,0.000000,,,,,,-16.030001,,,,,-14.334314,-16.030001,,"",,,,,,"D1 PROFILE",,,,
"64301400000122","Nodes","122",21.000000,34.207451,"DDS demands","Known Flow",300317.595834,676349.426401,,0.000000,,,,,,-10.189999,,,,,-9.112080,-10.189999,,"",,,,,,"D1 PROFILE",,,,
"64301400000123","Nodes","123",21.000000,33.841909,"DDS demands","Known Flow",300281.117865,676356.713252,,0.000000,,,,,,-15.859999,,,,,-14.182295,-15.859999,,"",,,,,,"D1 PROFILE",,,,
"64301400000577","Nodes","577",21.000000,33.364275,"DDS demands","Known Flow",300250.826564,676241.641479,,0.000000,,,,,,-16.889998,,,,,-15.103339,-16.889998,,"",,,,,,"D1 PROFILE",,,,
"64301400000125","Nodes","125",21.000000,33.517430,"DDS demands","Known Flow",300357.894674,676289.118674,,0.000000,,,,,,-7.219999,,,,,-6.456253,-7.219999,,"",,,,,,"D1 PROFILE",,,,
"64301400000126","Nodes","126",21.000000,34.581593,"DDS demands","Known Flow",300401.023317,676393.884404,,0.000000,,,,,,-3.869999,,,,,-3.460623,-3.869999,,"",,,,,,"D1 PROFILE",,,,
"64301400000159","Nodes","159",21.000000,34.842293,"DDS demands","Known Flow",300363.324071,676437.184050,,0.000000,,,,,,-11.669999,,,,,-10.435522,-11.669999,,"",,,,,,"D1 PROFILE",,,,
"64301400000163","Nodes","163",21.000000,34.048603,"DDS demands","Known Flow",300564.148942,676393.267262,,0.000000,,,,,,-9.699999,,,,,-8.673912,-9.699999,,"",,,,,,"D1 PROFILE",,,,
"64301400000470","Nodes","470",21.000000,35.384152,"DDS demands","Known Flow",300056.257882,676553.046883,,0.000000,,,,,,-5.810000,,,,,-5.195405,-5.810000,,"",,,,,,"D1 PROFILE",,,,
"64301400000494","Nodes","494",21.000000,33.340115,"Default Known Flow Node","Known Flow",300415.472968,676951.021365,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400001618","Nodes","1618",21.000000,35.302654,"Default Known Flow Node","Known Flow",300078.113378,676557.494289,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000155","Nodes","155",21.000000,35.246735,"DDS demands","Known Flow",300082.059156,676544.410784,,0.000000,,,,,,-8.739999,,,,,-7.815464,-8.739999,,"",,,,,,"D1 PROFILE",,,,
"64301400000491","Nodes","491",21.000000,33.483392,"Default Known Flow Node","Known Flow",300359.468072,676968.412110,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000174","Nodes","174",21.000000,33.410858,"DDS demands","Known Flow",300419.186472,676917.232532,,0.000000,,,,,,-2.339999,,,,,-2.092469,-2.339999,,"",,,,,,"D1 PROFILE",,,,
"64301400000119","Nodes","119",21.000000,35.242128,"DDS demands","Known Flow",300095.780536,676512.574603,,0.000000,,,,,,-5.160000,,,,,-4.614164,-5.160000,,"",,,,,,"D1 PROFILE",,,,
"64301400000471","Nodes","471",21.000000,34.181838,"DDS demands","Known Flow",300022.118151,676632.105068,,0.000000,,,,,,-12.310000,,,,,-11.007822,-12.310000,,"",,,,,,"D1 PROFILE",,,,
"64301400000445","Nodes","445",21.000000,33.361538,"DDS demands","Known Flow",300384.230042,676861.689297,,0.000000,,,,,,-12.250000,,,,,-10.954169,-12.250000,,"",,,,,,"D1 PROFILE",,,,
"64301400001729","Nodes","1729",21.000000,33.338607,"Default Known Flow Node","Known Flow",300381.707932,676862.603970,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000492","Nodes","492",21.000000,33.455241,"Default Known Flow Node","Known Flow",300408.593019,676960.536265,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000230","Nodes","230",21.000000,34.116323,"DDS demands","Known Flow",300112.673966,676839.485786,,0.000000,,,,,,-30.719998,,,,,-27.470373,-30.719998,,"",,,,,,"D1 PROFILE",,,,
"64301400000153","Nodes","153",21.000000,32.231866,"DDS demands","Known Flow",300081.244810,676981.961422,,0.000000,,,,,,-26.979999,,,,,-24.125998,-26.979999,,"",,,,,,"D1 PROFILE",,,,
"64301400000294","Nodes","294",21.000000,32.601417,"DDS demands","Known Flow",300092.746275,676922.323936,,0.000000,,,,,,-2.289999,,,,,-2.047759,-2.289999,,"",,,,,,"D1 PROFILE",,,,
"64301400000490","Nodes","490",21.000000,33.287557,"DDS demands","Known Flow",300242.395854,676996.024426,,0.000000,,,,,,-6.829999,,,,,-6.107508,-6.829999,,"",,,,,,"D1 PROFILE",,,,
"64301400000207","Nodes","207",21.000000,33.100678,"DDS demands","Known Flow",300226.533120,676993.276034,,0.000000,,,,,,-15.169999,,,,,-13.565285,-15.169999,,"",,,,,,"D1 PROFILE",,,,
"64301401462609","Nodes","1462609",21.000000,35.374305,"Default Known Flow Node","Known Flow",300182.336238,676614.699357,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000446","Nodes","446",21.000000,32.061788,"DDS demands","Known Flow",300318.909651,676866.457923,,0.000000,,,,,,-15.999999,,,,,-14.307486,-15.999999,,"",,,,,,"D1 PROFILE",,,,
"64301400000276","Nodes","276",21.000000,33.297016,"DDS demands","Known Flow",300506.634926,676602.752319,,0.000000,,,,,,-4.380000,,,,,-3.916674,-4.380000,,"",,,,,,"D1 PROFILE",,,,
"64301400000633","Nodes","633",21.000000,33.598810,"DDS demands","Known Flow",300661.823968,676812.096376,,0.000000,,,,,,-12.340000,,,,,-11.034649,-12.340000,,"",,,,,,"D1 PROFILE",,,,
"64301401462507","Nodes","1462507",21.000000,33.598810,"Default Known Flow Node","Known Flow",300764.604996,676810.042376,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000172","Nodes","172",21.000000,33.821188,"DDS demands","Known Flow",300548.554938,676827.871381,,0.000000,,,,,,-10.090000,,,,,-9.022658,-10.090000,,"",,,,,,"D1 PROFILE",,,,
"64301400000507","Nodes","507",21.000000,23.443952,"DDS demands","Known Flow",301123.982094,676902.961401,,0.000000,,-40.999998,,,,-2.679999,,,,,-39.059437,-43.680001,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,
"64301400001715","Nodes","1715",21.000000,23.443952,"Default Known Flow Node","Known Flow",301081.911942,676898.496407,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400001731","Nodes","1731",21.000000,23.488303,"Default Known Flow Node","Known Flow",301032.945845,676903.785585,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000510","Nodes","510",21.000000,23.710128,"Default Known Flow Node","Known Flow",301031.077210,676864.506820,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000509","Nodes","509",21.000000,23.577017,"Default Known Flow Node","Known Flow",301018.504872,676904.449145,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400001730","Nodes","1730",21.000000,23.488303,"Default Known Flow Node","Known Flow",301036.775070,676875.659394,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000151","Nodes","151",21.000000,33.863326,"DDS demands","Known Flow",300136.396825,677019.529433,,0.000000,,,,,,-6.480000,,,,,-5.794532,-6.480000,,"",,,,,,"D1 PROFILE",,,,
"64301400000434","Nodes","434",21.000000,33.077208,"DDS demands","Known Flow",299999.079642,677077.674000,,0.000000,-4.030000,,-6.849999,-5.409999,,-19.790001,,,,,-32.263382,-36.080001,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE",,"D1 PROFILE",,,,
"64301401462768","Nodes","1462768",21.000000,33.071684,"Default Known Flow Node","Known Flow",299999.982788,677077.861449,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301401462853","Nodes","1462853",21.000000,33.875587,"Default Known Flow Node","Known Flow",300137.295468,677014.365913,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000489","Nodes","489",21.000000,33.866073,"Default Known Flow Node","Known Flow",300140.149826,677014.098431,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301401462523","Nodes","1462523",21.000000,31.002692,"Default Known Flow Node","Known Flow",300406.870353,677118.326425,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000617","Nodes","617",21.000000,30.418269,"Default Known Flow Node","Known Flow",300241.589854,677112.895458,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000616","Nodes","616",21.000000,30.374723,"DDS demands","Known Flow",300230.447851,677147.488468,,0.000000,-7.750000,-0.820000,,-6.000000,,-8.770000,,,,,-20.871046,-23.339999,,"","C1 PROFILE","C2 PROFILE",,"C4 PROFILE",,"D1 PROFILE",,,,
"64301400001694","Nodes","1694",21.000000,29.952890,"DDS demands","Known Flow",300217.299847,677148.715468,,0.000000,-24.999999,,,,,,,,,,-22.355447,-24.999999,,"","C1 PROFILE",,,,,,,,,
"64301400000398","Nodes","398",21.000000,29.952890,"Default Known Flow Node","Known Flow",300215.744847,677130.915463,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000140","Nodes","140",21.000000,32.721232,"DDS demands","Known Flow",300042.277979,677096.787207,,0.000000,,,,,,-26.509999,,,,,-23.705717,-26.509999,,"",,,,,,"D1 PROFILE",,,,
"64301400000293","Nodes","293",21.000000,29.435138,"DDS demands","Known Flow",300174.361836,677084.234450,,0.000000,-21.680000,,,,,,,,,,-19.386643,-21.680000,,"","C1 PROFILE",,,,,,,,,
"64301400001676","Nodes","1676",21.000000,29.435138,"Default Known Flow Node","Known Flow",300168.023834,677082.788450,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400001672","Nodes","1672",21.000000,29.696755,"Default Known Flow Node","Known Flow",300177.735837,677067.652446,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400001656","Nodes","1656",21.000000,33.342416,"Default Known Flow Node","Known Flow",300196.304842,677029.098435,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000440","Nodes","440",21.000000,31.528618,"Default Known Flow Node","Known Flow",300149.330829,677137.265465,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000426","Nodes","426",21.000000,31.026513,"DDS demands","Known Flow",300170.670433,677142.827064,,0.000000,,,,,,-3.069999,,,,,-2.745248,-3.069999,,"",,,,,,"D1 PROFILE",,,,
"64301400000220","Nodes","220",21.000000,31.127550,"Default Known Flow Node","Known Flow",300198.328842,677173.330475,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000531","Nodes","531",21.000000,31.117566,"DDS demands","Known Flow",300207.170845,677174.356475,,0.000000,-5.689999,,,-3.450000,,-8.270000,,,,,-15.568334,-17.410001,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,
"64301400000532","Nodes","532",21.000000,31.168354,"DDS demands","Known Flow",300205.488844,677185.146478,,0.000000,,,,,,-5.949999,,,,,-5.320596,-5.949999,,"",,,,,,"D1 PROFILE",,,,
"64301400000534","Nodes","534",21.000000,30.746379,"Default Known Flow Node","Known Flow",300199.874064,677228.111760,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000620","Nodes","620",21.000000,30.156900,"Default Known Flow Node","Known Flow",300203.797844,677271.862501,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000621","Nodes","621",21.000000,28.992726,"DDS demands","Known Flow",300201.680843,677287.798506,,0.000000,-29.209998,,,,,,,,,,-26.120103,-29.209998,,"","C1 PROFILE",,,,,,,,,
"64301400000622","Nodes","622",21.000000,28.893510,"DDS demands","Known Flow",300237.136861,677309.165865,,0.000000,-13.709999,,,,,,,,,,-12.259727,-13.709999,,"","C1 PROFILE",,,,,,,,,
"64301400000496","Nodes","496",21.000000,30.975127,"DDS demands","Known Flow",300382.674892,677128.622462,,0.000000,-8.899999,,,-13.709999,,-23.409999,,,,,-41.151904,-46.019996,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,
"64301400000497","Nodes","497",21.000000,31.111208,"DDS demands","Known Flow",300380.898892,677120.016460,,0.000000,-22.380000,,,,,-11.319999,,,0.000000,,-30.135143,-33.700000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,"I2 PROFILE",
"64301400001736","Nodes","1736",21.000000,30.997290,"Default Known Flow Node","Known Flow",300408.162899,677118.239460,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301401462489","Nodes","1462489",21.000000,30.986459,"Default Known Flow Node","Known Flow",300421.806401,677076.888462,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000520","Nodes","520",21.000000,31.103240,"DDS demands","Known Flow",300494.569299,677160.105286,,0.000000,-97.640000,0.000000,,-6.540000,,-10.939999,,,,,-102.942369,-115.119999,,"","C1 PROFILE","C2 PROFILE",,"C4 PROFILE",,"D1 PROFILE",,,,
"64301400001742","Nodes","1742",21.000000,31.103059,"Default Known Flow Node","Known Flow",300497.530641,677163.142972,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301401462740","Nodes","1462740",21.000000,29.435138,"Default Known Flow Node","Known Flow",300166.494834,677087.688451,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400001660","Nodes","1660",21.000000,33.342416,"Default Known Flow Node","Known Flow",300192.526841,677043.573439,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000557","Nodes","557",21.000000,30.934004,"Default Known Flow Node","Known Flow",300176.398836,677334.975519,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301401462862","Nodes","1462862",21.000000,30.759653,"Default Known Flow Node","Known Flow",300218.995848,677227.631489,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301401462826","Nodes","1462826",21.000000,31.146197,"Default Known Flow Node","Known Flow",300203.376844,677138.682465,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301401462619","Nodes","1462619",21.000000,29.952890,"Default Known Flow Node","Known Flow",300204.953844,677147.566468,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000540","Nodes","540",21.000000,31.027498,"DDS demands","Known Flow",300476.018136,677122.113722,,0.000000,,,,,,-1.469999,,,,,-1.314500,-1.469999,,"",,,,,,"D1 PROFILE",,,,
"64301400001737","Nodes","1737",21.000000,31.157774,"Default Known Flow Node","Known Flow",300371.187933,677129.879136,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000623","Nodes","623",21.000000,28.893122,"DDS demands","Known Flow",300238.571749,677305.870175,,0.000000,-1.240000,,,,,,,,,,-1.108830,-1.240000,,"","C1 PROFILE",,,,,,,,,
"64301400000495","Nodes","495",21.000000,30.834375,"DDS demands","Known Flow",300501.888090,677024.486387,,0.000000,,,,,,-19.190000,,,,,-17.160042,-19.190000,,"",,,,,,"D1 PROFILE",,,,
"64301400001740","Nodes","1740",21.000000,31.103200,"Default Known Flow Node","Known Flow",300511.322309,677156.003367,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400001743","Nodes","1743",21.000000,31.022024,"Default Known Flow Node","Known Flow",300509.450477,677176.078494,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400001741","Nodes","1741",21.000000,31.103022,"Default Known Flow Node","Known Flow",300509.695607,677161.098269,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301401462747","Nodes","1462747",21.000000,31.039284,"Default Known Flow Node","Known Flow",300524.773931,677214.882486,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400001748","Nodes","1748",21.000000,31.039284,"Default Known Flow Node","Known Flow",300527.876932,677217.390487,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301401462720","Nodes","1462720",21.000000,31.048621,"Default Known Flow Node","Known Flow",300647.219982,677234.732400,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400001749","Nodes","1749",21.000000,31.048621,"Default Known Flow Node","Known Flow",300643.187702,677227.516013,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000714","Nodes","714",21.000000,35.948001,"Default Known Flow Node","Known Flow",300677.302201,677136.525914,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000523","Nodes","523",21.000000,31.046015,"DDS demands","Known Flow",300591.459353,677259.736093,,0.000000,-6.179999,,,,,-1.240000,,,,,-6.635096,-7.420000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"64301400000524","Nodes","524",21.000000,23.125298,"DDS demands","Known Flow",300529.847933,677307.170511,,0.000000,,-44.509996,,,,,,,,,-39.801635,-44.509996,,"",,"C2 PROFILE",,,,,,,,
"64301400000525","Nodes","525",21.000000,32.192617,"DDS demands","Known Flow",300640.804963,677282.841504,,0.000000,,,,,,-5.630000,,,,,-5.034446,-5.630000,,"",,,,,,"D1 PROFILE",,,,
"64301400000521","Nodes","521",21.000000,31.107199,"DDS demands","Known Flow",300584.219947,677249.949495,,0.000000,,,,,,-3.680000,,,,,-3.290721,-3.680000,,"",,,,,,"D1 PROFILE",,,,
"64301400000522","Nodes","522",21.000000,30.987612,"DDS demands","Known Flow",300594.179950,677238.448492,,0.000000,-9.439999,,,,,-5.300000,,,,,-13.180771,-14.739999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"64301400001747","Nodes","1747",21.000000,31.005104,"Default Known Flow Node","Known Flow",300618.012794,677210.800886,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000527","Nodes","527",21.000000,32.025462,"DDS demands","Known Flow",300627.304959,677338.496520,,0.000000,,,,,,-10.180000,,,,,-9.103139,-10.180000,,"",,,,,,"D1 PROFILE",,,,
"64301401462802","Nodes","1462802",21.000000,32.025462,"Default Known Flow Node","Known Flow",300644.743682,677372.826863,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000526","Nodes","526",21.000000,32.090849,"DDS demands","Known Flow",300630.524994,677324.457446,,0.000000,,,,,,-3.289999,,,,,-2.941976,-3.289999,,"",,,,,,"D1 PROFILE",,,,
"64301400000529","Nodes","529",21.000000,33.379446,"DDS demands","Known Flow",300663.581969,677244.790494,,0.000000,,,,,,-7.070000,,,,,-6.322121,-7.070000,,"",,,,,,"D1 PROFILE",,,,
"64301400001751","Nodes","1751",21.000000,32.077314,"Default Known Flow Node","Known Flow",300635.549057,677333.749801,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400001746","Nodes","1746",21.000000,31.039284,"Default Known Flow Node","Known Flow",300540.328935,677206.760484,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301401462635","Nodes","1462635",21.000000,31.039284,"Default Known Flow Node","Known Flow",300534.555934,677223.581488,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400001745","Nodes","1745",21.000000,31.005104,"Default Known Flow Node","Known Flow",300621.851958,677206.354484,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301401462528","Nodes","1462528",21.000000,31.092144,"Default Known Flow Node","Known Flow",300653.570598,677223.575091,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400001735","Nodes","1735",21.000000,31.840762,"Default Known Flow Node","Known Flow",300777.937000,677108.310457,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400000716","Nodes","716",21.000000,31.265770,"DDS demands","Known Flow",300839.167535,677091.633931,,0.000000,,,,,,-4.349999,,,,,-3.889847,-4.349999,,"",,,,,,"D1 PROFILE",,,,
"64301401462734","Nodes","1462734",21.000000,31.265770,"Default Known Flow Node","Known Flow",300840.669017,677091.664452,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64301400001734","Nodes","1734",21.000000,30.440951,"Default Known Flow Node","Known Flow",300851.847316,677076.509084,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
