"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"64402500000044","Nodes","","21.000000","26.841488","Default Known Flow Node","Known Flow","275536.832132","646820.724215","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000199","Nodes","","21.000000","29.035094","DDS demands","Known Flow","275787.544904","646871.567610","","0.000000","","","","-7.150000","","","","","-6.393657","-7.150000","","","","","","D1 PROFILE","","","",""
"64402500000276","Nodes","","21.000000","29.018994","DDS demands","Known Flow","275792.604201","646866.290228","","0.000000","","","","-4.449999","","","","","-3.979269","-4.449999","","","","","","D1 PROFILE","","","",""
"64402500000198","Nodes","","21.000000","29.660942","DDS demands","Known Flow","275844.450351","646919.748010","","0.000000","","","","-16.249999","","","","","-14.531040","-16.249999","","","","","","D1 PROFILE","","","",""
"64402500000282","Nodes","","21.000000","29.667254","Default Known Flow Node","Known Flow","275850.210217","646914.105241","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000285","Nodes","","21.000000","30.344865","DDS demands","Known Flow","275915.253235","646968.024255","","0.000000","","","","-0.889999","","","","","-0.795853","-0.889999","","","","","","D1 PROFILE","","","",""
"64402500000251","Nodes","","21.000000","26.380042","DDS demands","Known Flow","275515.583126","646749.348196","","0.000000","-6.170000","","","-2.700000","","","","","-7.931712","-8.870000","","","C1 PROFILE","","","D1 PROFILE","","","",""
"64402500000054","Nodes","","21.000000","26.958903","DDS demands","Known Flow","275561.778139","646789.108207","","0.000000","-0.079999","","","-16.860000","","","","","-15.148052","-16.940001","","","C1 PROFILE","","","D1 PROFILE","","","",""
"64402500000274","Nodes","","21.000000","25.044654","Default Known Flow Node","Known Flow","275607.275230","646859.687384","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000051","Nodes","","21.000000","24.567554","DDS demands","Known Flow","275596.799040","646880.132021","","0.000000","","","","-9.450000","","","","","-8.450359","-9.450000","","","","","","D1 PROFILE","","","",""
"64402500000065","Nodes","","21.000000","24.729310","DDS demands","Known Flow","275609.869198","646872.193634","","0.000000","","","-0.930000","-2.140000","","","","","-2.745249","-3.070000","","","","","C4 PROFILE","D1 PROFILE","","","",""
"64402500000305","Nodes","","21.000000","24.429618","DDS demands","Known Flow","275646.030161","646924.843244","","0.000000","","","","-14.460000","","","","","-12.930391","-14.460000","","","","","","D1 PROFILE","","","",""
"64402500000066","Nodes","","21.000000","24.369451","DDS demands","Known Flow","275702.958180","646995.446820","","0.000000","","","","-5.789999","","","","","-5.177521","-5.789999","","","","","","D1 PROFILE","","","",""
"64402500000325","Nodes","","21.000000","25.899057","DDS demands","Known Flow","275720.119182","646924.897244","","0.000000","-3.890000","","","-10.270000","","","","","-12.662125","-14.160000","","","C1 PROFILE","","","D1 PROFILE","","","",""
"64402500000283","Nodes","","21.000000","25.913373","Default Known Flow Node","Known Flow","275714.377180","646929.774245","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000352","Nodes","","21.000000","26.406921","DDS demands","Known Flow","275769.018833","646988.299846","","0.000000","","","","-6.260000","","","","","-5.597804","-6.260000","","","","","","D1 PROFILE","","","",""
"64402500000320","Nodes","","21.000000","27.042365","DDS demands","Known Flow","275571.098141","646770.947202","","0.000000","","","","-2.119999","","","","","-1.895741","-2.119999","","","","","","D1 PROFILE","","","",""
"64402500000255","Nodes","","21.000000","27.128897","DDS demands","Known Flow","275574.706142","646773.173202","","0.000000","","","-4.230000","","","","","","-3.782541","-4.230000","","","","","C4 PROFILE","","","","",""
"64402500000209","Nodes","","21.000000","26.726033","Default Known Flow Node","Known Flow","275521.479128","646847.942223","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000262","Nodes","","21.000000","26.858944","Default Known Flow Node","Known Flow","275546.949992","646816.946204","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000205","Nodes","","21.000000","26.795261","Default Known Flow Node","Known Flow","275552.732136","646832.104218","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000088","Nodes","","21.000000","26.802805","Default Known Flow Node","Known Flow","275548.454411","646800.169230","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000321","Nodes","","21.000000","27.285925","DDS demands","Known Flow","275593.447147","646749.176196","","0.000000","","","-2.279999","-4.539999","","","","","-6.098566","-6.820000","","","","","C4 PROFILE","D1 PROFILE","","","",""
"64402500000258","Nodes","","21.000000","26.199952","DDS demands","Known Flow","275622.256682","646800.034448","","0.000000","-4.670000","","","-5.960000","","","","","-9.505536","-10.629999","","","C1 PROFILE","","","D1 PROFILE","","","",""
"64402500000239","Nodes","","21.000000","27.100074","Default Known Flow Node","Known Flow","275586.777779","646616.741828","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000041","Nodes","","21.000000","27.075236","DDS demands","Known Flow","275603.122150","646627.524163","","0.000000","","","","-1.949999","","","","","-1.743724","-1.949999","","","","","","D1 PROFILE","","","",""
"64402500000235","Nodes","","21.000000","27.093869","Default Known Flow Node","Known Flow","275589.183737","646593.326594","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000233","Nodes","","21.000000","27.049360","Default Known Flow Node","Known Flow","275590.793094","646570.084390","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000096","Nodes","","21.000000","27.093893","Default Known Flow Node","Known Flow","275607.480151","646581.147150","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000231","Nodes","","21.000000","27.043247","Default Known Flow Node","Known Flow","275593.125486","646546.692770","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000214","Nodes","","21.000000","26.873837","DDS demands","Known Flow","275610.249152","646557.396144","","0.000000","","","","-3.119999","","","","","-2.789959","-3.119999","","","","","","D1 PROFILE","","","",""
"64402500000228","Nodes","","21.000000","27.041229","Default Known Flow Node","Known Flow","275595.874206","646521.841510","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000095","Nodes","","21.000000","26.910996","DDS demands","Known Flow","275613.239153","646533.772137","","0.000000","","","","-2.559999","","","","","-2.289197","-2.559999","","","","","","D1 PROFILE","","","",""
"64402500000272","Nodes","","21.000000","25.033336","Default Known Flow Node","Known Flow","275614.361153","646854.942225","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000259","Nodes","","21.000000","26.011087","Default Known Flow Node","Known Flow","275633.677501","646811.759435","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000268","Nodes","","21.000000","25.949219","DDS demands","Known Flow","275649.295041","646831.817669","","0.000000","-13.600000","","","-4.689999","","","","","-16.355245","-18.289999","","","C1 PROFILE","","","D1 PROFILE","","","",""
"64402500000252","Nodes","","21.000000","27.759921","DDS demands","Known Flow","275675.967170","646755.567198","","0.000000","","","","","","-48.000001","","","0.000000","0.000000","","","","","","","","DM PROFILE","",""
"64402500000049","Nodes","","21.000000","27.804428","Default Known Flow Node","Known Flow","275700.507176","646780.863205","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000100","Nodes","","21.000000","27.645584","Default Known Flow Node","Known Flow","275660.699165","646740.304193","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000354","Nodes","","21.000000","25.910681","DDS demands","Known Flow","275740.174553","646963.779552","","0.000000","","","","-3.960000","","","","","-3.541102","-3.960000","","","","","","D1 PROFILE","","","",""
"64402500000040","Nodes","","21.000000","25.646089","DDS demands","Known Flow","275695.491175","646905.263238","","0.000000","","","","-10.470000","","","","","-9.362461","-10.470000","","","","","","D1 PROFILE","","","",""
"64402500000090","Nodes","","21.000000","29.015121","DDS demands","Known Flow","275769.092195","646846.719222","","0.000000","","","","-1.339999","","","","","-1.198251","-1.339999","","","","","","D1 PROFILE","","","",""
"64402500000093","Nodes","","21.000000","29.016027","DDS demands","Known Flow","275810.712206","646881.151232","","0.000000","","","","-1.339999","","","","","-1.198251","-1.339999","","","","","","D1 PROFILE","","","",""
"64402500000207","Nodes","","21.000000","29.667254","Default Known Flow Node","Known Flow","275870.802223","646931.613246","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000045","Nodes","","21.000000","29.667254","Default Known Flow Node","Known Flow","275836.614213","646903.073238","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000089","Nodes","","21.000000","30.327307","DDS demands","Known Flow","275895.675229","646952.029251","","0.000000","","","","-3.140000","","","","","-2.807844","-3.140000","","","","","","D1 PROFILE","","","",""
"64402500000413","Nodes","","21.000000","25.819871","DDS demands","Known Flow","275507.006124","646762.474200","","0.000000","","","","-7.010000","","","","","-6.268468","-7.010000","","","","","","D1 PROFILE","","","",""
"64402500000414","Nodes","","21.000000","25.789189","DDS demands","Known Flow","275498.252121","646786.223206","","0.000000","","","","-3.380000","","","","","-3.022456","-3.380000","","","","","","D1 PROFILE","","","",""
"64402500000180","Nodes","","21.000000","39.956784","DDS demands","Known Flow","275948.491691","646905.945172","","0.000000","","","","-2.349999","","","","","-2.101411","-2.349999","","","","","","D1 PROFILE","","","",""
"64402500000177","Nodes","","21.000000","40.004081","DDS demands","Known Flow","276014.568262","646958.257253","","0.000000","","","","-10.220000","","","","","-9.138907","-10.220000","","","","","","D1 PROFILE","","","",""
"64402500000174","Nodes","","21.000000","39.550024","DDS demands","Known Flow","276107.429362","646908.928639","","0.000000","","","","-10.419999","","","","","-9.317750","-10.419999","","","","","","D1 PROFILE","","","",""
"64402500000172","Nodes","","21.000000","39.905956","DDS demands","Known Flow","276130.951221","646974.685074","","0.000000","","","","-11.050000","","","","","-9.881108","-11.050000","","","","","","D1 PROFILE","","","",""
"64402500000293","Nodes","","21.000000","48.974326","Default Known Flow Node","Known Flow","275350.482623","647079.114338","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000355","Nodes","","21.000000","27.544465","DDS demands","Known Flow","275654.058164","646728.942190","","0.000000","","","","-12.109999","","","","","-10.828979","-12.109999","","","","","","D1 PROFILE","","","",""
"64402500000353","Nodes","","21.000000","24.905766","DDS demands","Known Flow","275697.292884","647072.526218","","0.000000","-17.049999","","","","","","","","-15.246414","-17.049999","","","C1 PROFILE","","","","","","",""
"64402500000324","Nodes","","21.000000","30.930538","DDS demands","Known Flow","275955.263029","647014.385895","","0.000000","","","","-9.890000","","","","","-8.843815","-9.890000","","","","","","D1 PROFILE","","","",""
"64402500000329","Nodes","","21.000000","29.857584","DDS demands","Known Flow","275889.467160","647067.891250","","0.000000","","","","-12.499999","","","","","-11.177723","-12.499999","","","","","","D1 PROFILE","","","",""
"64402500000288","Nodes","","21.000000","31.029008","Default Known Flow Node","Known Flow","275981.585664","647032.204557","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000358","Nodes","","21.000000","29.646371","DDS demands","Known Flow","275918.604844","647087.688583","","0.000000","","","","-11.719999","","","","","-10.480234","-11.719999","","","","","","D1 PROFILE","","","",""
"64402500000073","Nodes","","21.000000","31.195430","Default Known Flow Node","Known Flow","275989.876587","647035.943709","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000384","Nodes","","21.000000","44.462413","Default Known Flow Node","Known Flow","276090.981431","647139.571774","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000080","Nodes","","21.000000","44.848879","DDS demands","Known Flow","276155.872300","647159.386308","","0.000000","","","","-1.980000","","","","","-1.770551","-1.980000","","","","","","D1 PROFILE","","","",""
"64402500000076","Nodes","","21.000000","41.389808","DDS demands","Known Flow","276216.319076","647110.751858","","0.000000","","","","-1.840000","","","","","-1.645360","-1.840000","","","","","","D1 PROFILE","","","",""
"64402500000166","Nodes","","21.000000","39.873885","Default Known Flow Node","Known Flow","276203.617239","647087.157420","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000406","Nodes","","21.000000","41.236656","DDS demands","Known Flow","276249.901246","647101.952051","","0.000000","","","","-3.289999","","","","","-2.941976","-3.289999","","","","","","D1 PROFILE","","","",""
"64402500000407","Nodes","","21.000000","41.233553","DDS demands","Known Flow","276253.212943","647112.717370","","0.000000","","","","-1.990000","","","","","-1.779493","-1.990000","","","","","","D1 PROFILE","","","",""
"64402500000408","Nodes","","21.000000","40.094903","Default Known Flow Node","Known Flow","276212.434725","647072.089451","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000409","Nodes","","21.000000","39.687231","Default Known Flow Node","Known Flow","276230.799586","647076.827808","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000167","Nodes","","21.000000","40.061311","DDS demands","Known Flow","276224.249451","647034.651581","","0.000000","","","","-3.039999","","","","","-2.718422","-3.039999","","","","","","D1 PROFILE","","","",""
"64402500000295","Nodes","","21.000000","39.762392","Default Known Flow Node","Known Flow","276200.866121","647086.655661","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000292","Nodes","","21.000000","37.202775","Default Known Flow Node","Known Flow","276138.911251","647065.267927","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000410","Nodes","","21.000000","34.958279","DDS demands","Known Flow","276091.015522","647017.264900","","0.000000","","","","-16.379998","","","","","-14.647288","-16.379998","","","","","","D1 PROFILE","","","",""
"64402500000083","Nodes","","21.000000","44.829876","DDS demands","Known Flow","276300.648699","647227.801451","","0.000000","","","","-3.599999","","","","","-3.219184","-3.599999","","","","","","D1 PROFILE","","","",""
"64402500000287","Nodes","","21.000000","35.110375","Default Known Flow Node","Known Flow","276103.057799","647020.212797","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000094","Nodes","","21.000000","35.383129","Default Known Flow Node","Known Flow","276121.814443","647031.711268","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000421","Nodes","","21.000000","25.436978","DDS demands","Known Flow","275094.945011","646652.201169","","0.000000","","","","-11.230000","","","","","-10.042066","-11.230000","","","","","","D1 PROFILE","","","",""
"64402500000576","Nodes","","21.000000","26.304752","DDS demands","Known Flow","275429.360102","646694.601181","","0.000000","","","-5.590000","","","","","","-4.998678","-5.590000","","","","","C4 PROFILE","","","","",""
"64402500000575","Nodes","","21.000000","26.260143","Default Known Flow Node","Known Flow","275461.937111","646653.589170","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000280","Nodes","","21.000000","24.516887","Default Known Flow Node","Known Flow","275631.732158","646902.371238","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000256","Nodes","","21.000000","27.816632","Default Known Flow Node","Known Flow","275717.205181","646788.416207","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000263","Nodes","","21.000000","28.469846","Default Known Flow Node","Known Flow","275730.757184","646821.970216","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000323","Nodes","","21.000000","27.436227","DDS demands","Known Flow","275743.693188","646778.222204","","0.000000","","","","-7.269999","","","","","-6.500963","-7.269999","","","","","","D1 PROFILE","","","",""
"64402500000345","Nodes","","21.000000","26.790677","DDS demands","Known Flow","275776.249607","646698.686863","","0.000000","","","","-9.899999","","","","","-8.852757","-9.899999","","","","","","D1 PROFILE","","","",""
"64402500000257","Nodes","","21.000000","27.787901","DDS demands","Known Flow","275721.049182","646796.355209","","0.000000","","","","-7.499999","","","","","-6.706634","-7.499999","","","","","","D1 PROFILE","","","",""
"64402500000269","Nodes","","21.000000","28.584224","DDS demands","Known Flow","275741.905188","646832.590219","","0.000000","","","","-4.060000","","","","","-3.630524","-4.060000","","","","","","D1 PROFILE","","","",""
"64402500000261","Nodes","","21.000000","28.469846","Default Known Flow Node","Known Flow","275736.419186","646817.111214","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000266","Nodes","","21.000000","28.584224","Default Known Flow Node","Known Flow","275746.827189","646826.008217","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000416","Nodes","","21.000000","24.449108","DDS demands","Known Flow","275622.640414","646947.958597","","0.000000","","","","-5.059999","","","","","-4.524742","-5.059999","","","","","","D1 PROFILE","","","",""
"64402500000433","Nodes","","21.000000","49.559326","DDS demands","Known Flow","275369.267086","647053.009279","","0.000000","","","","-0.360000","","","","","-0.321918","-0.360000","","","","","","D1 PROFILE","","","",""
"64402500000290","Nodes","","21.000000","49.559466","DDS demands","Known Flow","275368.222086","647054.523279","","0.000000","","","","-11.520000","","","","","-10.301390","-11.520000","","","","","","D1 PROFILE","","","",""
"64402500000550","Nodes","Lawrie Street RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","275376.927563","647061.094958","","499.999994","","","","","","","","","63.873984","71.429997","","","","","","","","","",""
"64402500000574","Nodes","","21.000000","39.149330","DDS demands","Known Flow","275216.140399","647114.300864","","0.000000","","-15.999999","","","","","","","-14.307486","-15.999999","","","","C2 PROFILE","","","","","",""
"64402500000039","Nodes","","21.000000","39.138658","Default Known Flow Node","Known Flow","275215.551801","647105.949858","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000577","Nodes","","21.000000","38.115853","DDS demands","Known Flow","275212.052505","647069.306025","","0.000000","","-15.999999","","","","","","","-14.307486","-15.999999","","","","C2 PROFILE","","","","","",""
"64402500000579","Nodes","","21.000000","39.749804","DDS demands","Known Flow","275217.183045","647130.780300","","0.000000","-15.999999","","","","","","","","-14.307486","-15.999999","","","C1 PROFILE","","","","","","",""
"64402500000221","Nodes","","21.000000","26.482435","Default Known Flow Node","Known Flow","275130.358413","646245.261002","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000060","Nodes","","21.000000","26.984644","DDS demands","Known Flow","275590.230146","646505.064129","","0.000000","","","","-2.880000","","","","","-2.575347","-2.880000","","","","","","D1 PROFILE","","","",""
"64402500000225","Nodes","","21.000000","26.986697","Default Known Flow Node","Known Flow","275590.595301","646501.579498","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000302","Nodes","","21.000000","27.043019","DDS demands","Known Flow","275591.349147","646516.867133","","0.000000","","","","-0.680000","","","","","-0.608068","-0.680000","","","","","","D1 PROFILE","","","",""
"64402500000058","Nodes","","21.000000","27.043019","DDS demands","Known Flow","275591.766427","646519.693385","","0.000000","","","","-12.149999","","","","","-10.864747","-12.149999","","","","","","D1 PROFILE","","","",""
"64402500000247","Nodes","","21.000000","27.272069","Default Known Flow Node","Known Flow","275572.997142","646740.096193","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000301","Nodes","","21.000000","27.101270","DDS demands","Known Flow","275582.344144","646616.372160","","0.000000","","","","-6.630000","","","","","-5.928664","-6.630000","","","","","","D1 PROFILE","","","",""
"64402500000234","Nodes","","21.000000","27.097329","Default Known Flow Node","Known Flow","275584.699685","646593.548011","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000232","Nodes","","21.000000","27.049401","Default Known Flow Node","Known Flow","275586.890006","646569.907155","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000570","Nodes","","21.000000","27.043160","DDS demands","Known Flow","275591.705263","646521.640938","","0.000000","","","","-2.740000","","","","","-2.450157","-2.740000","","","","","","D1 PROFILE","","","",""
"64402500000267","Nodes","","21.000000","25.956191","Default Known Flow Node","Known Flow","275647.991162","646830.142218","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000249","Nodes","","21.000000","27.265428","Default Known Flow Node","Known Flow","275564.099139","646741.452194","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000201","Nodes","","21.000000","27.187054","DDS demands","Known Flow","275551.351136","646747.129195","","0.000000","","","-6.860000","","","","-2.209999","","-8.110556","-9.070000","","","","","C4 PROFILE","","","","I2 PROFILE",""
"64402500000200","Nodes","","21.000000","27.265500","DDS demands","Known Flow","275567.353140","646731.207191","","0.000000","","","","-13.749999","","","","","-12.295496","-13.749999","","","","","","D1 PROFILE","","","",""
"64402500000264","Nodes","","21.000000","25.822878","Default Known Flow Node","Known Flow","275656.771164","646823.649216","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000265","Nodes","","21.000000","25.701201","DDS demands","Known Flow","275668.488168","646825.892217","","0.000000","-1.949999","","","","","","","","-1.743724","-1.949999","","","C1 PROFILE","","","","","","",""
"64402500000297","Nodes","","21.000000","48.354377","Default Known Flow Node","Known Flow","275325.929124","647113.217730","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000298","Nodes","","21.000000","47.064149","Default Known Flow Node","Known Flow","275309.018070","647125.945298","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000296","Nodes","","21.000000","48.354377","Default Known Flow Node","Known Flow","275323.659074","647111.185294","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000165","Nodes","","21.000000","44.779349","Default Known Flow Node","Known Flow","276191.862451","647146.968094","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000099","Nodes","","21.000000","45.412510","Default Known Flow Node","Known Flow","276187.739309","647151.301305","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000208","Nodes","","21.000000","45.847199","Default Known Flow Node","Known Flow","276190.275730","647154.753251","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000448","Nodes","","21.000000","32.936497","Default Known Flow Node","Known Flow","275023.813821","645735.699294","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000098","Nodes","","21.000000","32.457608","Default Known Flow Node","Known Flow","275039.581074","645617.940372","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000129","Nodes","","21.000000","33.169793","Default Known Flow Node","Known Flow","274940.412782","645631.402552","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000291","Nodes","","21.000000","33.456624","Default Known Flow Node","Known Flow","274959.768596","645661.750712","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000368","Nodes","","21.000000","26.951615","Default Known Flow Node","Known Flow","275057.498001","646268.770065","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000220","Nodes","","21.000000","32.329528","Default Known Flow Node","Known Flow","274872.246951","646098.767019","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000038","Nodes","","21.000000","32.481863","Default Known Flow Node","Known Flow","274945.439216","645581.628081","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000036","Nodes","","21.000000","32.258494","Default Known Flow Node","Known Flow","274921.683566","645573.254403","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500001003","Nodes","Logger 10235, Newfield Primary School","21.000000","31.010161","Val Log Cath","Known Flow","274793.485758","645541.429163","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000370","Nodes","","21.000000","35.845228","DDS demands","Known Flow","274918.602938","645893.635181","","0.000000","","","","-10.260000","","","","","-9.174676","-10.260000","","","","","","D1 PROFILE","","","",""
"64402500000248","Nodes","","21.000000","32.600567","Default Known Flow Node","Known Flow","275061.269235","645623.892086","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000446","Nodes","","21.000000","32.784641","Default Known Flow Node","Known Flow","275037.389652","645727.136553","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000294","Nodes","","21.000000","33.482815","Default Known Flow Node","Known Flow","274961.507975","645664.494901","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000299","Nodes","","21.000000","33.486604","Default Known Flow Node","Known Flow","274962.350975","645666.586901","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000128","Nodes","","21.000000","33.328033","DDS demands","Known Flow","274967.875581","645675.403570","","0.000000","","","","-5.090000","","","","","-4.551569","-5.090000","","","","","","D1 PROFILE","","","",""
"64402500000394","Nodes","","21.000000","33.322740","Default Known Flow Node","Known Flow","274969.283374","645677.632861","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000215","Nodes","","21.000000","33.175146","DDS demands","Known Flow","274970.728560","645673.169752","","0.000000","","","","-3.940000","","","","","-3.523218","-3.940000","","","","","","D1 PROFILE","","","",""
"64402500000447","Nodes","","21.000000","33.029713","Default Known Flow Node","Known Flow","275006.294243","645734.345992","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000219","Nodes","","21.000000","32.712993","Default Known Flow Node","Known Flow","274993.718404","645590.906219","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000236","Nodes","","21.000000","32.600684","Default Known Flow Node","Known Flow","275053.542484","645609.473112","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000393","Nodes","","21.000000","32.457470","DDS demands","Known Flow","275093.826451","645677.095785","","0.000000","","","","-2.630000","","","","","-2.351793","-2.630000","","","","","","D1 PROFILE","","","",""
"64402500000395","Nodes","","21.000000","33.156451","Default Known Flow Node","Known Flow","274978.256997","645691.650777","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000396","Nodes","","21.000000","33.144558","Default Known Flow Node","Known Flow","274981.637033","645697.019840","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000397","Nodes","","21.000000","33.120704","Default Known Flow Node","Known Flow","274989.322391","645709.187751","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000399","Nodes","","21.000000","33.101808","Default Known Flow Node","Known Flow","274995.624913","645719.108892","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000401","Nodes","","21.000000","33.096578","Default Known Flow Node","Known Flow","274997.464923","645721.902272","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000212","Nodes","","21.000000","32.268462","Default Known Flow Node","Known Flow","275110.136559","645731.329556","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000644","Nodes","","21.000000","33.858016","DDS demands","Known Flow","274489.127103","645696.204766","","0.000000","","","","-10.029999","","","","","-8.969005","-10.029999","","","","","","D1 PROFILE","","","",""
"64402500000213","Nodes","","21.000000","32.865477","Default Known Flow Node","Known Flow","274921.952791","645713.217022","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64402500000087","Nodes","","21.000000","34.737938","Default Known Flow Node","Known Flow","274791.643969","645753.414328","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
