"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64306300000055","Nodes","55",21.000000,42.002614,"Default Known Flow Node","Known Flow",326865.451099,663076.379639,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000067","Nodes","67",21.000000,39.335614,"DDS demands","Known Flow",326597.017689,663322.911767,,0.000000,,,,,-19.899999,,,,,,,-17.794935,-19.899999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000214","Nodes","214",21.000000,28.865014,"DDS demands","Known Flow",326851.551414,663358.478158,,0.000000,,,,,-9.620000,,,,,,,-8.602376,-9.620000,,"",,,,,"D1 PROFILE",,,,,,
"64306300000219","Nodes","219",21.000000,36.856143,"DDS demands","Known Flow",326999.587757,663396.611403,,0.000000,,,,,-5.260000,,,,,,,-4.703586,-5.260000,,"",,,,,"D1 PROFILE",,,,,,
"64306300000215","Nodes","215",21.000000,41.209220,"DDS demands","Known Flow",326876.871102,663046.671631,,0.000000,,,,,-8.149999,,,,,,,-7.287875,-8.149999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000059","Nodes","59",21.000000,41.646826,"DDS demands","Known Flow",326793.466005,663073.526562,,0.000000,,,,,-11.010000,,,,,,,-9.845339,-11.010000,,"",,,,,"D1 PROFILE",,,,,,
"64306300000062","Nodes","62",21.000000,40.447745,"DDS demands","Known Flow",326689.300051,663209.749675,,0.000000,,,,,-9.679999,,,,,,,-8.656029,-9.679999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000064","Nodes","64",21.000000,40.373460,"DDS demands","Known Flow",326653.164041,663188.500669,,0.000000,,,,,-6.919999,,,,,,,-6.187987,-6.919999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000063","Nodes","63",21.000000,39.973633,"DDS demands","Known Flow",326683.649608,663231.023280,,0.000000,,,,,-9.679999,,,,,,,-8.656029,-9.679999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000065","Nodes","65",21.000000,39.550883,"DDS demands","Known Flow",326649.921040,663263.033689,,0.000000,,,,,-11.929999,,,,,,,-10.668019,-11.929999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000066","Nodes","66",21.000000,39.370936,"DDS demands","Known Flow",326604.648028,663223.490679,,0.000000,,,,,-8.159999,,,,,,,-7.296817,-8.159999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000071","Nodes","71",21.000000,31.459379,"DDS demands","Known Flow",326839.660092,663449.858740,,0.000000,,,,,-6.340000,,,,,,,-5.669341,-6.340000,,"",,,,,"D1 PROFILE",,,,,,
"64306300000073","Nodes","73",21.000000,31.333827,"DDS demands","Known Flow",326793.143079,663399.617727,,0.000000,,,,,-8.560000,,,,,,,-7.654505,-8.560000,,"",,,,,"D1 PROFILE",,,,,,
"64306300000072","Nodes","72",21.000000,30.749153,"DDS demands","Known Flow",326882.024103,663478.140748,,0.000000,,,,,-3.970000,,,,,,,-3.550045,-3.970000,,"",,,,,"D1 PROFILE",,,,,,
"64306300000256","Nodes","256",21.000000,35.054706,"DDS demands","Known Flow",326749.039067,663281.373694,,0.000000,,,,,-6.579999,,,,,,,-5.883953,-6.579999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000107","Nodes","107",21.000000,42.506681,"Default Known Flow Node","Known Flow",326863.341925,663087.594474,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000070","Nodes","70",21.000000,34.660399,"DDS demands","Known Flow",326703.430055,663336.196709,,0.000000,,,,,-7.109999,,,,,,,-6.357889,-7.109999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000257","Nodes","257",21.000000,34.701692,"DDS demands","Known Flow",326790.896078,663262.187689,,0.000000,,-36.400001,,,-1.179999,,,,,,,-33.604711,-37.580002,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,,
"64306300000217","Nodes","217",21.000000,36.819013,"DDS demands","Known Flow",327062.181152,663248.639686,,0.000000,-0.180000,,,,-17.139999,,,,,,,-15.487853,-17.319999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,
"64306300000275","Nodes","275",21.000000,34.060052,"DDS demands","Known Flow",327249.232990,663231.263343,,0.000000,,,-3.209999,,-10.199999,,,,,,,-11.991461,-13.409999,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,,,
"64306300000249","Nodes","249",21.000000,38.372806,"DDS demands","Known Flow",327008.943138,663123.670652,,0.000000,-9.939999,,,,-6.560000,,,,,,,-14.754595,-16.500000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,
"64306300000216","Nodes","216",21.000000,36.907345,"DDS demands","Known Flow",327086.430896,663159.433086,,0.000000,,,,,-19.960000,,,,,,,-17.848589,-19.960000,,"",,,,,"D1 PROFILE",,,,,,
"64306300000281","Nodes","281",21.000000,36.209272,"DDS demands","Known Flow",327131.351171,663178.784667,,0.000000,,,,,-19.340000,,,,,,,-17.294174,-19.340000,,"",,,,,"D1 PROFILE",,,,,,
"64306300000208","Nodes","208",21.000000,31.385051,"DDS demands","Known Flow",327108.187165,663388.236724,,0.000000,,,,,-23.069998,,,,,,,-20.629606,-23.069998,,"",,,,,"D1 PROFILE",,,,,,
"64306300000083","Nodes","83",21.000000,31.380294,"DDS demands","Known Flow",327118.456168,663394.560725,,0.000000,0.000000,,,,-8.369999,,,,,,,-7.484603,-8.369999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,
"64306300000223","Nodes","223",21.000000,27.064604,"DDS demands","Known Flow",327274.077210,663424.401733,,0.000000,,,,,-9.370000,,,,,,,-8.378822,-9.370000,,"",,,,,"D1 PROFILE",,,,,,
"64306300000224","Nodes","224",21.000000,26.480207,"DDS demands","Known Flow",327240.235201,663362.210716,,0.000000,-4.460000,,,,-7.880000,,,,,,,-11.034649,-12.340000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,
"64306300000211","Nodes","211",21.000000,31.329908,"Default Known Flow Node","Known Flow",327127.957717,663389.508672,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000280","Nodes","280",21.000000,35.441978,"DDS demands","Known Flow",327146.461175,663255.546687,,0.000000,,,,,-12.289999,,,,,,,-10.989937,-12.289999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000239","Nodes","239",21.000000,44.526670,"DDS demands","Known Flow",328858.314929,663006.193856,,0.000000,,,,,-22.389998,,,,,,,-20.021537,-22.389998,,"",,,,,"D1 PROFILE",,,,,,
"64306300000235","Nodes","235",21.000000,45.657652,"DDS demands","Known Flow",328771.909062,663027.559053,,0.000000,,,,,-6.179999,,,,,,,-5.526266,-6.179999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000237","Nodes","237",21.000000,44.743160,"DDS demands","Known Flow",328866.339057,663104.290578,,0.000000,,,,,-15.569999,,,,,,,-13.922972,-15.569999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000242","Nodes","242",21.000000,42.942779,"Default Known Flow Node","Known Flow",328938.764995,663047.162533,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000243","Nodes","243",21.000000,42.942779,"Default Known Flow Node","Known Flow",328984.401675,663010.770621,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000268","Nodes","268",21.000000,28.580355,"Default Known Flow Node","Known Flow",326930.609116,663784.624831,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000100","Nodes","100",21.000000,28.616881,"DDS demands","Known Flow",327196.121189,663515.129758,,0.000000,,,,,-19.420000,,,,,,,-17.365711,-19.420000,,"",,,,,"D1 PROFILE",,,,,,
"64306300000269","Nodes","269",21.000000,24.946642,"DDS demands","Known Flow",327041.706194,663836.948499,,0.000000,-64.999999,-15.999999,,0.000000,,,,,,,,-72.431648,-81.000001,,"","","C2 PROFILE",,"C4 PROFILE",,,,,,,
"64306300000222","Nodes","222",21.000000,27.316523,"DDS demands","Known Flow",327275.123210,663502.672755,,0.000000,0.000000,,,,-11.969999,,,,,,,-10.703788,-11.969999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,
"64306300000209","Nodes","209",21.000000,28.215123,"DDS demands","Known Flow",327122.459169,663529.387762,,0.000000,,,,,-11.929999,,,,,,,-10.668019,-11.929999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000084","Nodes","84",21.000000,28.299834,"DDS demands","Known Flow",327194.874188,663524.122760,,0.000000,,,,,-3.410000,,,,,,,-3.049283,-3.410000,,"",,,,,"D1 PROFILE",,,,,,
"64306300000221","Nodes","221",21.000000,27.702697,"DDS demands","Known Flow",327199.951190,663544.375766,,0.000000,,,,,-3.229999,,,,,,,-2.888323,-3.229999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000210","Nodes","210",21.000000,27.628589,"DDS demands","Known Flow",327150.726655,663561.667627,,0.000000,,,,,-4.510000,,,,,,,-4.032922,-4.510000,,"",,,,,"D1 PROFILE",,,,,,
"64306300000278","Nodes","278",21.000000,27.598564,"DDS demands","Known Flow",327206.852300,663544.458784,,0.000000,,,,,-4.340000,,,,,,,-3.880905,-4.340000,,"",,,,,"D1 PROFILE",,,,,,
"64306300000276","Nodes","276",21.000000,27.533784,"DDS demands","Known Flow",327112.062166,663582.265776,,0.000000,,,,,-5.570000,,,,,,,-4.980793,-5.570000,,"",,,,,"D1 PROFILE",,,,,,
"64306300000277","Nodes","277",21.000000,27.350055,"DDS demands","Known Flow",327039.996146,663604.233782,,0.000000,,,,,-5.219999,,,,,,,-4.667817,-5.219999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000213","Nodes","Animal Breeding Research NDM (C2, -393.640)",21.000000,21.628653,"DDS demands","Known Flow",327581.409294,663664.578799,,0.000000,,-393.640014,,,,,,,,,,-351.999948,-393.640014,,"",,"C2 PROFILE",,,,,,,,,
"64306300000253","Nodes","Logger 10378, Animal Breeding Research Centre (C2, -17.630)",21.000000,26.097166,"Val Log Cath","Known Flow",327923.761387,663969.483882,,0.000000,,-16.419999,,,,,,,,,,-14.683058,-16.419999,,"",,"C2 PROFILE",,,,,,,,,
"64306300000254","Nodes","254",21.000000,25.810869,"DDS demands","Known Flow",327894.123379,663986.902886,,0.000000,,-31.129998,,,,,,,,,,-27.837002,-31.129998,,"",,"C2 PROFILE",,,,,,,,,
"64306300000261","Nodes","261",21.000000,26.111938,"DDS demands","Known Flow",327913.423384,663951.716877,,0.000000,,,,,-5.989999,,,,,,,-5.356365,-5.989999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000262","Nodes","262",21.000000,26.109561,"Default Known Flow Node","Known Flow",327923.802967,663946.358340,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000285","Nodes","285",21.000000,28.021735,"Default Known Flow Node","Known Flow",327104.549164,663532.158763,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000279","Nodes","279",21.000000,27.788520,"DDS demands","Known Flow",327038.366146,663542.887766,,0.000000,,,,,-6.869999,,,,,,,-6.143277,-6.869999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000206","Nodes","206",21.000000,34.442672,"DDS demands","Known Flow",328860.061692,662398.272461,,0.000000,-3.329999,,,,-21.359999,,,,,,,-22.078239,-24.689999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,
"64306300000274","Nodes",,21.000000,36.629569,"DDS demands","Known Flow",328950.392666,662429.264463,,0.000000,-1.039999,,,-1.590000,0.000000,,,,,,,-2.351793,-2.630000,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,,,
"64306300000273","Nodes","P00065467,Carnethie Street CSEP, -154.25SCMH",24.000000,33.623057,"CSEP DDS Matched","Known Flow",328795.436333,662271.697584,,0.000000,,,,,,-154.250007,,,,,,-137.933117,-154.250007,,"",,,,,,"DC PROFILE",,,,,
"64306300000282","Nodes","282",21.000000,36.214467,"Default Known Flow Node","Known Flow",328962.999431,662720.774191,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000034","Nodes","34",21.000000,36.077564,"DDS demands","Known Flow",328973.160221,662816.392066,,0.000000,,,,,-5.339999,,,,,,,-4.775123,-5.339999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000284","Nodes","284",21.000000,36.145923,"Default Known Flow Node","Known Flow",328938.534602,662769.858146,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000283","Nodes","283",21.000000,36.216834,"Default Known Flow Node","Known Flow",328923.403748,662749.641784,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000287","Nodes","287",21.000000,32.415713,"DDS demands","Known Flow",329038.854558,662800.843664,,0.000000,,,,,-8.930000,,,,,,,-7.985366,-8.930000,,"",,,,,"D1 PROFILE",,,,,,
"64306300000081","Nodes","81",21.000000,34.060383,"DDS demands","Known Flow",327254.758614,663234.640981,,0.000000,0.000000,0.000000,,,-28.240000,,,,,,,-25.252714,-28.240000,,"","C1 PROFILE","C2 PROFILE",,,"D1 PROFILE",,,,,,
"64306300001000","Nodes","Logger 10230, 135 Carnethie Street",21.000000,41.435235,"Val Log Cath","Known Flow",328939.221191,662534.146363,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300001003","Nodes",,21.000000,32.961373,"Default Known Flow Node","Known Flow",328753.055846,662084.748695,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300001002","Nodes","Logger 10066, 25 Penicuik Road",21.000000,37.887985,"Val Log Cath","Known Flow",327033.845996,663135.163910,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000286","Nodes","286",21.000000,32.587636,"DDS demands","Known Flow",327418.305249,663489.708751,,0.000000,,,,,-26.509999,,,,,,,-23.705717,-26.509999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000093","Nodes","93",21.000000,26.802860,"Default Known Flow Node","Known Flow",327579.293293,663661.695798,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300001005","Nodes","1005",21.000000,33.321946,"Default Known Flow Node","Known Flow",328740.015311,662056.270656,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300001006","Nodes","1006",21.000000,32.217170,"Default Known Flow Node","Known Flow",328642.206205,661847.470417,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000272","Nodes","272",21.000000,32.217170,"Default Known Flow Node","Known Flow",328656.991586,661811.432294,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300001555","Nodes","1555",21.000000,32.205632,"Default Known Flow Node","Known Flow",328697.678406,661958.970362,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000007","Nodes",,21.000000,34.594152,"Default Known Flow Node","Known Flow",328866.907230,662409.637923,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000001","Nodes",,21.000000,32.357137,"Default Known Flow Node","Known Flow",327423.288251,663497.095753,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000004","Nodes",,21.000000,38.391755,"Default Known Flow Node","Known Flow",327008.004138,663123.216651,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000005","Nodes",,21.000000,38.523238,"Default Known Flow Node","Known Flow",326976.427129,663157.618661,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300001556","Nodes","1556",21.000000,41.740118,"Default Known Flow Node","Known Flow",328947.805118,662559.583023,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300001562","Nodes","1562",21.000000,26.064884,"Default Known Flow Node","Known Flow",327941.522392,663945.234028,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300001560","Nodes","1560",21.000000,34.129024,"DDS demands","Known Flow",327251.844204,663240.658683,,0.000000,-11.759999,-6.000000,-5.579999,,-7.420000,,,,,,,-27.506142,-30.760000,,"","C1 PROFILE","C2 PROFILE","C3  PROFILE",,"D1 PROFILE",,,,,,
"64306300011762","Nodes",,21.000000,30.284534,"Default Known Flow Node","Known Flow",326957.820296,663799.697011,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300011765","Nodes",,21.000000,29.977288,"Default Known Flow Node","Known Flow",327129.513762,663833.072870,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000258","Nodes",,21.000000,48.780135,"Default Known Flow Node","Known Flow",328770.203010,662745.791191,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000009","Nodes","Phase 1 is only for 24 domestic supplies (Phase 1 diversified = 478kWh), NA:16535",21.000000,23.464868,"Point Loads","Known Flow",329227.659710,663112.614566,,0.000000,,,,,,,,,-44.119998,,,-39.452893,-44.119998,,"",,,,,,,,,"PL-AF PROFILE",,
"64306300000288","Nodes",,0.000000,48.594254,"DDS demands","Known Flow",325877.110830,664141.505928,,0.000000,,,,,-9.909999,,,,,,,-8.861699,-9.909999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000289","Nodes","Seafield Moor Road RRI",0.000000,50.000011,"Default Known Pressure Node","Known Pressure",325997.049862,663923.565869,,0.000000,,,,,,,,,,,,8.861699,9.909999,,"",,,,,,,,,,,
"64306300000290","Nodes",,0.000000,30.388423,"DDS demands","Known Flow",326869.362100,663526.349761,,0.000000,,,,,-3.119999,,,,,,,-2.789959,-3.119999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000291","Nodes",,0.000000,30.431949,"Default Known Flow Node","Known Flow",326866.246099,663523.727760,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000294","Nodes",,0.000000,30.621932,"DDS demands","Known Flow",326912.380112,663499.856754,,0.000000,,,,,-2.380000,,,,,,,-2.128238,-2.380000,,"",,,,,"D1 PROFILE",,,,,,
"64306300000295","Nodes",,0.000000,30.583259,"DDS demands","Known Flow",326931.888117,663505.230755,,0.000000,,,,,-0.669999,,,,,,,-0.599125,-0.669999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000298","Nodes",,0.000000,37.438058,"DDS demands","Known Flow",326513.392003,663252.547687,,0.000000,,,,,-2.099999,,,,,,,-1.877857,-2.099999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000359","Nodes",,0.000000,37.440326,"DDS demands","Known Flow",326518.327706,663247.120698,,0.000000,,,,,-2.099999,,,,,,,-1.877857,-2.099999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000300","Nodes",,0.000000,37.691217,"Default Known Flow Node","Known Flow",326542.324011,663269.498691,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000360","Nodes",,0.000000,37.448558,"Default Known Flow Node","Known Flow",326523.251371,663251.709118,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000303","Nodes",,0.000000,40.373460,"Default Known Flow Node","Known Flow",326637.491037,663172.231665,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000306","Nodes",,0.000000,31.333827,"Default Known Flow Node","Known Flow",326781.664076,663384.393722,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000307","Nodes",,0.000000,31.333827,"Default Known Flow Node","Known Flow",326768.612072,663381.808722,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000308","Nodes",,21.000000,34.060052,"Default Known Flow Node","Known Flow",327246.590202,663229.451680,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000309","Nodes",,0.000000,32.811383,"DDS demands","Known Flow",326796.502080,663485.984750,,0.000000,,,,,-21.669999,,,,,,,-19.377701,-21.669999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000313","Nodes",,0.000000,30.409807,"DDS demands","Known Flow",326879.248103,663535.453764,,0.000000,,,,,-2.769999,,,,,,,-2.476983,-2.769999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000317","Nodes",,0.000000,30.490700,"DDS demands","Known Flow",326910.573111,663529.516762,,0.000000,,,,,-4.709999,,,,,,,-4.211766,-4.709999,,"",,,,,"D1 PROFILE",,,,,,
"64306300000319","Nodes",,21.000000,29.151141,"Default Known Flow Node","Known Flow",326925.590956,663366.416189,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000328","Nodes",,0.000000,39.359992,"Default Known Flow Node","Known Flow",326596.543026,663322.491706,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64306300000332","Nodes",,0.000000,31.126079,"DDS demands","Known Flow",326803.191082,663517.604759,,0.000000,,,,,-5.579999,,,,,,,-4.989735,-5.579999,,"",,,,,"D1 PROFILE",,,,,,
