"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"64301900005042","Nodes","5042",21.000000,33.673824,"Default Known Flow Node","Known Flow",330946.481209,664992.333160,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000196","Nodes","196",21.000000,34.425237,"DDS demands","Known Flow",330676.231136,664933.958144,,0.000000,,,,,,,-15.640000,,,,,-13.985568,-15.640000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000198","Nodes","198",21.000000,31.658029,"DDS demands","Known Flow",330682.731137,664897.833134,,0.000000,,,,,,,-12.289999,,,,,-10.989937,-12.289999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000791","Nodes","791",21.000000,34.641120,"DDS demands","Known Flow",330705.481144,664967.333153,,0.000000,,,,,,,-1.649999,,,,,-1.475459,-1.649999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000792","Nodes","792",21.000000,34.341336,"DDS demands","Known Flow",330674.856135,664995.958161,,0.000000,,,,,,,-12.220000,,,,,-10.927343,-12.220000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005057","Nodes","5057",21.000000,34.341336,"Default Known Flow Node","Known Flow",330673.731135,664993.958160,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000192","Nodes","192",21.000000,34.767121,"Default Known Flow Node","Known Flow",330717.106147,664979.208156,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000988","Nodes","988",21.000000,31.258424,"DDS demands","Known Flow",330610.981118,664845.333120,,0.000000,-6.000000,,,,,,,,,,,-5.311654,-5.940000,,,"","C1 PROFILE",,,,,,,,,,,
"64301900000989","Nodes","989",21.000000,30.224137,"Default Known Flow Node","Known Flow",330518.481093,664743.333092,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000221","Nodes","221",21.000000,26.098808,"DDS demands","Known Flow",330807.731171,664862.083125,,0.000000,,,,,,,-8.460000,,,,,-7.565083,-8.460000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005207","Nodes","5207",21.000000,29.390239,"DDS demands","Known Flow",330529.981096,664813.083111,,0.000000,,,,,,,-9.270000,,,,,-8.289400,-9.270000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000994","Nodes","994",21.000000,30.928331,"DDS demands","Known Flow",330662.231132,664803.708109,,0.000000,,,,,,,-8.859999,,,,,-7.922770,-8.859999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005009","Nodes","5009",21.000000,30.495708,"Default Known Flow Node","Known Flow",330696.481141,664783.083103,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000990","Nodes","990",21.000000,29.869740,"Default Known Flow Node","Known Flow",330467.231079,664684.583076,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000995","Nodes","995",21.000000,30.224002,"DDS demands","Known Flow",330719.481147,664767.208099,,0.000000,,,,,,,-8.859999,,,,,-7.922770,-8.859999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900001003","Nodes","1003",21.000000,28.696607,"DDS demands","Known Flow",330756.731158,664663.083070,,0.000000,,,,,,,-8.079999,,,,,-7.225280,-8.079999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000997","Nodes","997",21.000000,26.802609,"DDS demands","Known Flow",330830.231178,664757.583096,,0.000000,,,,,,,-11.490000,,,,,-10.274563,-11.490000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900001004","Nodes","1004",21.000000,28.432533,"DDS demands","Known Flow",330782.106165,664644.333065,,0.000000,,,,,,,-8.760000,,,,,-7.833349,-8.760000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900001002","Nodes","1002",21.000000,29.535042,"DDS demands","Known Flow",330704.481143,664695.833079,,0.000000,,,,,,,-7.739999,,,,,-6.921246,-7.739999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005475","Nodes","5475",21.000000,28.764590,"Default Known Flow Node","Known Flow",330751.937629,664666.139813,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900001075","Nodes","1075",21.000000,28.695849,"DDS demands","Known Flow",330624.231122,664564.708044,,0.000000,,,,,,,-2.929999,,,,,-2.620058,-2.929999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900001005","Nodes","1005",21.000000,28.909013,"DDS demands","Known Flow",330584.606111,664596.208052,,0.000000,,,,,,,-14.250000,,,,,-12.742605,-14.250000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000998","Nodes","998",21.000000,26.726586,"DDS demands","Known Flow",330858.981185,664739.333091,,0.000000,,,,,,,-18.280001,,,,,-16.346304,-18.280001,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005016","Nodes","5016",21.000000,26.517572,"DDS demands","Known Flow",330880.981191,664770.958100,,0.000000,,,,,,,-5.590000,,,,,-4.998678,-5.590000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005001","Nodes","5001",21.000000,26.743813,"Default Known Flow Node","Known Flow",330871.481189,664723.708087,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005014","Nodes","5014",21.000000,27.070898,"DDS demands","Known Flow",330769.856161,664795.583106,,0.000000,,,,,,,-18.959999,,,,,-16.954371,-18.959999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900001008","Nodes","1008",21.000000,24.025398,"DDS demands","Known Flow",330914.356200,664801.333108,,0.000000,,,,,,,-2.819999,,,,,-2.521694,-2.819999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005159","Nodes","5159",21.000000,24.025398,"Default Known Flow Node","Known Flow",330915.606201,664800.708108,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900001017","Nodes","1017",21.000000,23.811691,"Default Known Flow Node","Known Flow",330923.233889,664797.456500,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000845","Nodes","845",21.000000,26.206741,"DDS demands","Known Flow",330791.231167,664826.833115,,0.000000,,-53.339999,,,,,,,,,,-47.697583,-53.339999,,,"",,"C2 PROFILE",,,,,,,,,,
"64301900005153","Nodes","5153",21.000000,28.538094,"DDS demands","Known Flow",330618.356120,664632.958062,,0.000000,,,,,,,-10.050000,,,,,-8.986890,-10.050000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005069","Nodes","5069",21.000000,30.357410,"Default Known Flow Node","Known Flow",330612.481118,664744.958093,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005165","Nodes","5165",21.000000,30.495708,"Default Known Flow Node","Known Flow",330716.231147,664815.333112,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005099","Nodes","5099",21.000000,28.764590,"Default Known Flow Node","Known Flow",330728.856150,664629.583061,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005447","Nodes","5447",21.000000,28.003501,"DDS demands","Known Flow",330804.481171,664636.708063,,0.000000,,,,,,,-4.990000,,,,,-4.462147,-4.990000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005140","Nodes","5140",21.000000,27.959325,"Default Known Flow Node","Known Flow",330806.231171,664624.208060,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005182","Nodes","5182",21.000000,26.383837,"DDS demands","Known Flow",330893.481195,664708.333083,,0.000000,,,,,,,-11.409999,,,,,-10.203026,-11.409999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005024","Nodes","5024",21.000000,33.673824,"Default Known Flow Node","Known Flow",330956.856212,664952.833149,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900001074","Nodes","1074",21.000000,28.572828,"Default Known Flow Node","Known Flow",330662.856132,664548.208039,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900001079","Nodes","1079",21.000000,28.536345,"DDS demands","Known Flow",330663.481132,664618.458058,,0.000000,,,,,,,-3.859999,,,,,-3.451680,-3.859999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900001077","Nodes","1077",21.000000,28.572828,"Default Known Flow Node","Known Flow",330673.856135,664548.958039,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900001076","Nodes","1076",21.000000,28.123507,"DDS demands","Known Flow",330635.606125,664487.833023,,0.000000,,,,,,,-11.170000,,,,,-9.988414,-11.170000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900001078","Nodes","1078",21.000000,28.572828,"Default Known Flow Node","Known Flow",330713.981146,664556.208041,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005395","Nodes","5395",21.000000,32.946744,"Default Known Flow Node","Known Flow",331031.977354,664969.326554,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900001020","Nodes","1020",21.000000,31.738702,"DDS demands","Known Flow",331046.356236,664866.208126,,0.000000,,,,,,,-15.229999,,,,,-13.618938,-15.229999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005382","Nodes","5382",21.000000,32.211604,"DDS demands","Known Flow",331019.481229,664858.208124,,0.000000,,,,,,,-1.019999,,,,,-0.912102,-1.019999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000876","Nodes","876",21.000000,28.860078,"Default Known Flow Node","Known Flow",331300.481306,664936.208145,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000875","Nodes","875",21.000000,28.860078,"DDS demands","Known Flow",331307.731308,664931.083143,,0.000000,,,,,,,,,-79.840000,,,-71.394357,-79.840000,,,"",,,,,,,,,"I2 PROFILE",,,
"64301900000706","Nodes","706",21.000000,28.947646,"Default Known Flow Node","Known Flow",331304.231307,664892.208133,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000707","Nodes","707",21.000000,28.832084,"DDS demands","Known Flow",331320.606311,664892.833133,,0.000000,,,,,,,-3.270000,,,,,-2.924092,-3.270000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000685","Nodes","685",21.000000,28.690457,"DDS demands","Known Flow",331322.231311,664854.958123,,0.000000,,,,,,,-3.530000,,,,,-3.156589,-3.530000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000684","Nodes","684",21.000000,28.697677,"DDS demands","Known Flow",331286.606302,664821.708114,,0.000000,,,,,,,-9.350000,,,,,-8.360937,-9.350000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000687","Nodes","687",21.000000,28.376829,"DDS demands","Known Flow",331216.106283,664794.458106,,0.000000,,,,,,,-7.699999,,,,,-6.885477,-7.699999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005369","Nodes","5369",21.000000,28.436525,"Default Known Flow Node","Known Flow",331241.981290,664778.958102,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000697","Nodes","697",21.000000,27.515394,"DDS demands","Known Flow",331225.356285,664727.958088,,0.000000,,,,,,,-8.560000,,,,,-7.654505,-8.560000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000696","Nodes","696",21.000000,27.733636,"DDS demands","Known Flow",331202.106279,664717.333085,,0.000000,,,,,,,-3.370000,,,,,-3.013514,-3.370000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000698","Nodes","698",21.000000,27.498273,"DDS demands","Known Flow",331194.981277,664686.208077,,0.000000,,,,,,,-11.010000,,,,,-9.845339,-11.010000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000688","Nodes","688",21.000000,28.472207,"Default Known Flow Node","Known Flow",331252.981293,664724.208087,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005359","Nodes","5359",21.000000,28.445718,"Default Known Flow Node","Known Flow",331235.731288,664696.833080,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000703","Nodes","703",21.000000,27.627296,"DDS demands","Known Flow",331307.856308,664544.208038,,0.000000,,,,,,,-8.760000,,,,,-7.833349,-8.760000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005335","Nodes","5335",21.000000,27.720301,"Default Known Flow Node","Known Flow",331319.106311,664563.208043,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000730","Nodes","730",21.000000,25.171513,"DDS demands","Known Flow",331416.606337,664566.208044,,0.000000,,,,,,,-8.169999,,,,,-7.305760,-8.169999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005334","Nodes","5334",21.000000,25.171513,"Default Known Flow Node","Known Flow",331408.856335,664554.833041,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005104","Nodes","5104",21.000000,32.124022,"Default Known Flow Node","Known Flow",331030.481232,664835.708117,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000181","Nodes","181",21.000000,32.949989,"DDS demands","Known Flow",331033.490662,664968.709304,,0.000000,,,,,,,-15.739999,,,,,-14.074989,-15.739999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005174","Nodes","5174",21.000000,28.139066,"Default Known Flow Node","Known Flow",331063.106241,664703.958082,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000682","Nodes","682",21.000000,28.139066,"DDS demands","Known Flow",331070.356243,664699.708080,,0.000000,,,,,,,-10.689999,,,,,-9.559189,-10.689999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005031","Nodes","5031",21.000000,28.324728,"Default Known Flow Node","Known Flow",331106.731253,664785.583104,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005367","Nodes","5367",21.000000,28.236642,"Default Known Flow Node","Known Flow",331125.981258,664772.458100,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005356","Nodes","5356",21.000000,27.909586,"Default Known Flow Node","Known Flow",331124.856258,664667.583072,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005354","Nodes","5354",21.000000,27.778725,"Default Known Flow Node","Known Flow",331138.379779,664659.623024,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005401","Nodes","5401",21.000000,31.560564,"DDS demands","Known Flow",331140.231262,664997.083161,,0.000000,,,,,,,-3.859999,,,,,-3.451680,-3.859999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005397","Nodes","5397",21.000000,31.454209,"DDS demands","Known Flow",331126.231258,664974.583155,,0.000000,,,,,,,-6.229999,,,,,-5.570977,-6.229999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005375","Nodes","5375",21.000000,28.706318,"Default Known Flow Node","Known Flow",331148.356264,664819.833113,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005378","Nodes","5378",21.000000,28.848615,"Default Known Flow Node","Known Flow",331157.731267,664833.333117,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005399","Nodes","5399",21.000000,30.861006,"Default Known Flow Node","Known Flow",331169.106270,664979.583157,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005400","Nodes","5400",21.000000,30.773294,"Default Known Flow Node","Known Flow",331175.981272,664989.333159,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005022","Nodes","5022",21.000000,29.038129,"Default Known Flow Node","Known Flow",331183.731274,664850.833121,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005384","Nodes","5384",21.000000,29.126060,"Default Known Flow Node","Known Flow",331163.106268,664864.333125,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005391","Nodes","5391",21.000000,29.503281,"Default Known Flow Node","Known Flow",331195.481277,664914.083139,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000673","Nodes","673",21.000000,29.648552,"DDS demands","Known Flow",331205.731280,664930.208143,,0.000000,,,,,,,-4.819999,,,,,-4.310130,-4.819999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005141","Nodes","5141",21.000000,30.072925,"Default Known Flow Node","Known Flow",331201.356279,664968.083153,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005396","Nodes","5396",21.000000,30.072925,"Default Known Flow Node","Known Flow",331202.606279,664969.833154,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005381","Nodes","5381",21.000000,29.079835,"Default Known Flow Node","Known Flow",331219.481284,664849.458121,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005142","Nodes","5142",21.000000,29.079835,"Default Known Flow Node","Known Flow",331210.106281,664854.833123,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005352","Nodes","5352",21.000000,28.241325,"Default Known Flow Node","Known Flow",331223.356285,664646.333066,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000695","Nodes","695",21.000000,28.433299,"Default Known Flow Node","Known Flow",331234.211013,664694.462174,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005383","Nodes","5383",21.000000,29.035881,"Default Known Flow Node","Known Flow",331227.106286,664861.833124,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000676","Nodes","676",21.000000,29.314464,"DDS demands","Known Flow",331182.231273,664893.083133,,0.000000,,,,,,,-18.400000,,,,,-16.453609,-18.400000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000982","Nodes","982",21.000000,30.223369,"DDS demands","Known Flow",331195.231277,664962.833152,,0.000000,,,,,,,-3.970000,,,,,-3.550045,-3.970000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005393","Nodes","5393",21.000000,29.839202,"Default Known Flow Node","Known Flow",331215.731283,664949.583148,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000704","Nodes","704",21.000000,28.965372,"Default Known Flow Node","Known Flow",331290.106303,664901.583135,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005380","Nodes","5380",21.000000,28.870246,"Default Known Flow Node","Known Flow",331266.606296,664835.458117,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000674","Nodes","674",21.000000,29.552757,"DDS demands","Known Flow",331222.481284,664901.958135,,0.000000,,,,,,,-6.589999,,,,,-5.892895,-6.589999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005386","Nodes","5386",21.000000,29.251334,"Default Known Flow Node","Known Flow",331250.731292,664882.958130,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000677","Nodes","677",21.000000,28.284131,"DDS demands","Known Flow",331131.481260,664780.458102,,0.000000,,,,,,,-13.090000,,,,,-11.705312,-13.090000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005365","Nodes","5365",21.000000,28.196352,"Default Known Flow Node","Known Flow",331148.356264,664770.458100,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005362","Nodes","5362",21.000000,28.096207,"Default Known Flow Node","Known Flow",331098.981251,664725.583087,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000681","Nodes","681",21.000000,28.112284,"DDS demands","Known Flow",331111.981254,664718.708086,,0.000000,,,,,,,-10.989999,,,,,-9.827454,-10.989999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000679","Nodes","679",21.000000,28.257371,"DDS demands","Known Flow",331121.356257,664761.333097,,0.000000,,,,,,,-8.250000,,,,,-7.377297,-8.250000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005363","Nodes","5363",21.000000,28.015421,"Default Known Flow Node","Known Flow",331151.481265,664743.083092,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000683","Nodes","683",21.000000,27.759058,"DDS demands","Known Flow",331144.606263,664655.958068,,0.000000,,,,,,,-18.270000,,,,,-16.337361,-18.270000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005149","Nodes","5149",21.000000,27.759058,"Default Known Flow Node","Known Flow",331168.981270,664641.333064,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005360","Nodes","5360",21.000000,28.445406,"Default Known Flow Node","Known Flow",331233.356287,664698.708080,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000689","Nodes","689",21.000000,28.257392,"DDS demands","Known Flow",331276.731299,664710.208083,,0.000000,,,,,,,-16.959999,,,,,-15.165934,-16.959999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000686","Nodes","686",21.000000,28.568363,"DDS demands","Known Flow",331274.731299,664757.833096,,0.000000,,,,,,,-6.020000,,,,,-5.383191,-6.020000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005081","Nodes","5081",21.000000,28.213394,"Default Known Flow Node","Known Flow",331293.481304,664737.208091,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005361","Nodes","5361",21.000000,28.224614,"Default Known Flow Node","Known Flow",331278.481300,664708.833083,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000690","Nodes","690",21.000000,27.282978,"DDS demands","Known Flow",331327.106313,664677.333074,,0.000000,,,,,,,-8.579999,,,,,-7.672389,-8.579999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000691","Nodes","691",21.000000,27.224375,"DDS demands","Known Flow",331292.856303,664636.458063,,0.000000,,,,,,,-6.630000,,,,,-5.928664,-6.630000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005357","Nodes","5357",21.000000,27.211379,"Default Known Flow Node","Known Flow",331335.231315,664672.708073,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000693","Nodes","693",21.000000,26.918607,"DDS demands","Known Flow",331377.731327,664646.583066,,0.000000,,,,,,,-14.470000,,,,,-12.939333,-14.470000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005355","Nodes","5355",21.000000,26.918607,"Default Known Flow Node","Known Flow",331386.606329,664660.208070,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005344","Nodes","5344",21.000000,26.958355,"Default Known Flow Node","Known Flow",331371.731325,664636.708063,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000702","Nodes","702",21.000000,27.701731,"DDS demands","Known Flow",331339.481316,664579.458048,,0.000000,,,,,,,-8.630000,,,,,-7.717100,-8.630000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005336","Nodes","5336",21.000000,27.712646,"Default Known Flow Node","Known Flow",331335.481315,664581.208048,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000701","Nodes","701",21.000000,27.948876,"DDS demands","Known Flow",331284.356301,664611.208056,,0.000000,,,,,,,-17.580000,,,,,-15.720351,-17.580000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005085","Nodes","5085",21.000000,28.080971,"Default Known Flow Node","Known Flow",331261.856295,664570.583045,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005342","Nodes","5342",21.000000,28.059636,"Default Known Flow Node","Known Flow",331256.981294,664627.708061,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000699","Nodes","699",21.000000,28.127878,"DDS demands","Known Flow",331228.481286,664643.708065,,0.000000,,,,,,,-9.639999,,,,,-8.620260,-9.639999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005340","Nodes","5340",21.000000,28.147499,"Default Known Flow Node","Known Flow",331215.731283,664622.958059,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000729","Nodes","729",21.000000,25.087788,"DDS demands","Known Flow",331433.856342,664596.208052,,0.000000,,,,,,,-15.200000,,,,,-13.592112,-15.200000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005059","Nodes","5059",21.000000,25.176177,"Default Known Flow Node","Known Flow",331412.981336,664609.708056,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005371","Nodes","5371",21.000000,26.163590,"DDS demands","Known Flow",331461.856349,664790.708105,,0.000000,,,,,,,-5.530000,,,,,-4.945025,-5.530000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000400","Nodes","400",21.000000,25.877938,"DDS demands","Known Flow",331484.106356,664772.708100,,0.000000,,,,,,,-3.980000,,,,,-3.558987,-3.980000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000772","Nodes","772",21.000000,26.015895,"DDS demands","Known Flow",331481.981355,664817.583112,,0.000000,,,,,,,-9.590000,,,,,-8.575549,-9.590000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000769","Nodes","769",21.000000,26.933021,"DDS demands","Known Flow",331409.356335,664829.208116,,0.000000,,,,,,,-19.350001,,,,,-17.303117,-19.350001,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000770","Nodes","770",21.000000,26.445097,"DDS demands","Known Flow",331484.231356,664929.458143,,0.000000,,,,,,,-12.489999,,,,,-11.168782,-12.489999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005162","Nodes","5162",21.000000,28.096207,"Default Known Flow Node","Known Flow",331090.481248,664747.708093,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005056","Nodes","5056",21.000000,27.909586,"Default Known Flow Node","Known Flow",331120.481257,664660.208070,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
