"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"64303300000400","Nodes","400",21.000000,29.253063,"Default Known Flow Node","Known Flow",346375.703575,628359.982783,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64303300001007","Nodes","1007",21.000000,29.648414,"Default Known Flow Node","Known Flow",346445.817071,628272.219203,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64303300004150","Nodes","4150",21.000000,29.969166,"Default Known Flow Node","Known Flow",347092.525980,628531.889925,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64303300001006","Nodes","1006",21.000000,29.969166,"Default Known Flow Node","Known Flow",347094.829053,628530.968866,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64303300004138","Nodes","4138",21.000000,29.969166,"Default Known Flow Node","Known Flow",347097.423604,628529.931238,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64303300000413","Nodes","413",21.000000,20.414592,"Default Known Flow Node","Known Flow",347785.181791,629029.591374,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64303300000401","Nodes","401",21.000000,21.114072,"DDS demands","Known Flow",347698.290768,628922.044345,,0.000000,,,,,,-19.040001,,,,,,,-17.025910,-19.040001,,"",,,,,,"D1 PROFILE",,,,,,
"64303300001003","Nodes","Logger 10033 ,16 Shawpark Crescent",21.000000,21.024015,"Val Log Cath","Known Flow",347686.663958,628934.616745,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64303300000399","Nodes","399",21.000000,21.179540,"Default Known Flow Node","Known Flow",347660.923757,628962.450356,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64303300000232","Nodes","232",21.000000,26.919468,"DDS demands","Known Flow",347478.926347,628348.211406,,0.000000,,,,,,-15.970000,,,,,,,-14.280660,-15.970000,,"",,,,,,"D1 PROFILE",,,,,,
