"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"64402600001019","Nodes","1019",21.000000,34.996091,"Default Known Flow Node","Known Flow",281084.505685,682683.755596,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600010376","Nodes","10376",21.000000,34.842741,"Default Known Flow Node","Known Flow",281086.217642,682677.587972,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000748","Nodes","748",21.000000,28.521460,"DDS demands","Known Flow",280737.461216,682228.583305,,0.000000,,,,,-16.840000,,,,-15.058629,-16.840000,,"",,,,,"D1 PROFILE",,,
"64402600001056","Nodes","1056",21.000000,28.603716,"Default Known Flow Node","Known Flow",280709.920376,682212.659603,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600004036","Nodes","4036",21.000000,28.899711,"Default Known Flow Node","Known Flow",280837.092574,682266.962861,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600001038","Nodes","1038",21.000000,28.741233,"Default Known Flow Node","Known Flow",280790.525061,682248.703168,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600004035","Nodes","4035",21.000000,28.736236,"Default Known Flow Node","Known Flow",280789.217561,682248.212855,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600001049","Nodes","1049",21.000000,30.008133,"Default Known Flow Node","Known Flow",280448.467468,683220.713120,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600001050","Nodes","1050",21.000000,30.008133,"Default Known Flow Node","Known Flow",280407.717457,683218.588120,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000170","Nodes","170",21.000000,29.927786,"DDS demands","Known Flow",280447.467468,683241.588126,,0.000000,,,,,-5.389999,,,,-4.819834,-5.389999,,"",,,,,"D1 PROFILE",,,
"64402600000173","Nodes","173",21.000000,30.004946,"DDS demands","Known Flow",280449.092468,683210.838117,,0.000000,,,,,-5.489999,,,,-4.909256,-5.489999,,"",,,,,"D1 PROFILE",,,
"64402600009764","Nodes","9764",21.000000,29.373404,"DDS demands","Known Flow",280695.217535,681459.337641,,0.000000,,,,,-1.559999,,,,-1.394979,-1.559999,,"",,,,,"D1 PROFILE",,,
"64402600001006","Nodes","1006",21.000000,29.368540,"Val Log Cath","Known Flow",280700.174303,681446.945721,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600009963","Nodes","9963",21.000000,29.365065,"DDS demands","Known Flow",280703.717538,681438.087635,,0.000000,,,,,-2.279999,,,,-2.038816,-2.279999,,"",,,,,"D1 PROFILE",,,
"64402600010452","Nodes","10452",21.000000,33.727391,"Default Known Flow Node","Known Flow",281125.259149,682943.040430,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600001003","Nodes","1003",21.000000,33.761312,"Val Log Cath","Known Flow",281112.423538,682947.366231,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600010457","Nodes","10457",21.000000,33.734823,"Default Known Flow Node","Known Flow",281073.707322,682953.818934,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600010144","Nodes","10144",21.000000,32.820352,"Default Known Flow Node","Known Flow",280407.967457,682785.588002,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600001018","Nodes","1018",21.000000,32.812655,"Default Known Flow Node","Known Flow",280437.235340,682779.680723,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000239","Nodes","239",21.000000,32.804016,"DDS demands","Known Flow",280466.092473,682781.713001,,0.000000,,,,,-12.850000,,,,-11.490700,-12.850000,,"",,,,,"D1 PROFILE",,,
"64402600001000","Nodes","P00041038, Northfield Road, 64.89scm/h",28.000000,28.196849,"CSEP DDS Matched","Known Flow",280396.217454,683626.713231,,0.000000,,,,,,-51.469999,,,-46.025397,-51.469999,,"",,,,,,"DC PROFILE",,
"64402600010272","Nodes","10272",21.000000,28.199163,"Default Known Flow Node","Known Flow",280382.836896,683651.461394,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600010203","Nodes","10203",21.000000,21.544657,"DDS demands","Known Flow",278948.281585,683107.782085,,0.000000,,,,,-1.640000,,,,-1.466517,-1.640000,,"",,,,,"D1 PROFILE",,,
"64402600000185","Nodes","185",21.000000,21.544618,"DDS demands","Known Flow",278949.687364,683112.395015,,0.000000,,,,,-3.540000,,,,-3.165531,-3.540000,,"",,,,,"D1 PROFILE",,,
"64402600000136","Nodes","136",21.000000,35.389696,"DDS demands","Known Flow",279782.504287,682839.867016,,0.000000,,,,,-15.290000,,,,-13.672592,-15.290000,,"",,,,,"D1 PROFILE",,,
"64402600010082","Nodes","10082",21.000000,35.389696,"Default Known Flow Node","Known Flow",279778.717286,682838.550016,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000708","Nodes","708",21.000000,35.869922,"Default Known Flow Node","Known Flow",279753.427279,682832.306014,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000137","Nodes","137",21.000000,34.203393,"Default Known Flow Node","Known Flow",279526.685217,682891.224030,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000694","Nodes","694",21.000000,35.218663,"DDS demands","Known Flow",279824.498298,682795.351004,,0.000000,,,,,-10.280000,,,,-9.192560,-10.280000,,"",,,,,"D1 PROFILE",,,
"64402600000695","Nodes","695",21.000000,34.660119,"DDS demands","Known Flow",279905.045320,682761.268995,,0.000000,,,,,-9.529999,,,,-8.521896,-9.529999,,"",,,,,"D1 PROFILE",,,
"64402600010012","Nodes","10012",21.000000,21.484454,"Default Known Flow Node","Known Flow",278893.263270,683142.821328,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000416","Nodes","416",21.000000,21.350635,"DDS demands","Known Flow",278935.860093,683132.440413,,0.000000,,,,,-0.920000,,,,-0.822680,-0.920000,,"",,,,,"D1 PROFILE",,,
"64402600000843","Nodes","843",21.000000,21.451791,"DDS demands","Known Flow",278928.614055,683113.156091,,0.000000,,,,,-4.709999,,,,-4.211766,-4.709999,,"",,,,,"D1 PROFILE",,,
"64402600000844","Nodes","844",21.000000,21.622006,"DDS demands","Known Flow",278906.766049,683059.999076,,0.000000,,,,,-6.579999,,,,-5.883953,-6.579999,,"",,,,,"D1 PROFILE",,,
"64402600010196","Nodes","10196",21.000000,21.623290,"Default Known Flow Node","Known Flow",278904.455048,683061.260077,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600009934","Nodes","9934",21.000000,21.623290,"Default Known Flow Node","Known Flow",278902.844048,683062.046077,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600010047","Nodes","10047",21.000000,21.518364,"Default Known Flow Node","Known Flow",278927.678054,683115.870092,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000715","Nodes","715",21.000000,21.478869,"DDS demands","Known Flow",278995.502073,683106.661089,,0.000000,,,,,-5.859999,,,,-5.240117,-5.859999,,"",,,,,"D1 PROFILE",,,
"64402600001024","Nodes","1024",21.000000,21.550411,"DDS demands","Known Flow",279003.513075,683108.585090,,0.000000,,,,,-2.660000,,,,-2.378619,-2.660000,,"",,,,,"D1 PROFILE",,,
"64402600010200","Nodes","10200",21.000000,21.436408,"Default Known Flow Node","Known Flow",278997.650073,683072.977080,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600010197","Nodes","10197",21.000000,21.436408,"Default Known Flow Node","Known Flow",279009.310077,683065.839078,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600009772","Nodes","9772",21.000000,22.328560,"Default Known Flow Node","Known Flow",279097.478101,683054.352075,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000183","Nodes","183",21.000000,22.328560,"DDS demands","Known Flow",279100.351101,683052.855074,,0.000000,,,,,-6.540000,,,,-5.848185,-6.540000,,"",,,,,"D1 PROFILE",,,
"64402600000180","Nodes","180",21.000000,30.608604,"DDS demands","Known Flow",279308.376158,683017.617065,,0.000000,,,,,-2.509999,,,,-2.244486,-2.509999,,"",,,,,"D1 PROFILE",,,
"64402600010192","Nodes","10192",21.000000,27.748410,"Default Known Flow Node","Known Flow",279271.805083,683039.474121,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600001027","Nodes","1027",21.000000,21.095433,"DDS demands","Known Flow",279004.283841,683137.735481,,0.000000,,,,,-2.259999,,,,-2.020932,-2.259999,,"",,,,,"D1 PROFILE",,,
"64402600001028","Nodes","1028",21.000000,21.075220,"DDS demands","Known Flow",278988.194071,683160.680104,,0.000000,,,,,-2.180000,,,,-1.949395,-2.180000,,"",,,,,"D1 PROFILE",,,
"64402600001029","Nodes","1029",21.000000,21.040040,"DDS demands","Known Flow",279037.611821,683139.053577,,0.000000,,,,,-6.390000,,,,-5.714052,-6.390000,,"",,,,,"D1 PROFILE",,,
"64402600009945","Nodes","9945",21.000000,21.436408,"Default Known Flow Node","Known Flow",279022.261080,683059.213076,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600010194","Nodes","10194",21.000000,21.875625,"Default Known Flow Node","Known Flow",279048.693087,683044.371072,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600010014","Nodes","10014",21.000000,21.875625,"Default Known Flow Node","Known Flow",279040.841085,683048.795073,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600010251","Nodes","10251",21.000000,22.073168,"Default Known Flow Node","Known Flow",279092.726593,683052.356627,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600010195","Nodes","10195",21.000000,22.174701,"Default Known Flow Node","Known Flow",279098.476101,683047.948073,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600001023","Nodes","1023",21.000000,21.742080,"DDS demands","Known Flow",279075.991095,683067.856079,,0.000000,,,,,-12.910000,,,,-11.544353,-12.910000,,"",,,,,"D1 PROFILE",,,
"64402600010076","Nodes","10076",21.000000,21.550411,"Default Known Flow Node","Known Flow",279003.941075,683110.263090,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600010198","Nodes","10198",21.000000,21.854352,"Default Known Flow Node","Known Flow",279073.715094,683069.222079,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600010199","Nodes","10199",21.000000,21.854352,"Default Known Flow Node","Known Flow",279074.344094,683070.467079,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000639","Nodes","639",21.000000,28.022639,"DDS demands","Known Flow",280487.467479,681413.710628,,0.000000,,,,,-1.049999,,,,-0.938928,-1.049999,,"",,,,,"D1 PROFILE",,,
"64402600009896","Nodes","9896",21.000000,27.986504,"DDS demands","Known Flow",280494.490481,681380.070619,,0.000000,,,,,-3.619999,,,,-3.237068,-3.619999,,"",,,,,"D1 PROFILE",,,
"64402600000640","Nodes","640",21.000000,27.967139,"DDS demands","Known Flow",280499.218482,681440.334636,,0.000000,,,,,-12.109999,,,,-10.828979,-12.109999,,"",,,,,"D1 PROFILE",,,
"64402600010065","Nodes","10065",21.000000,27.967139,"Default Known Flow Node","Known Flow",280547.717495,681460.587641,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600009793","Nodes","9793",21.000000,28.911995,"DDS demands","Known Flow",280642.342521,681424.087631,,0.000000,,,,,-2.840000,,,,-2.539578,-2.840000,,"",,,,,"D1 PROFILE",,,
"64402600010340","Nodes","10340",21.000000,29.055903,"Default Known Flow Node","Known Flow",280637.217520,681435.212634,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000635","Nodes","635",21.000000,29.909215,"DDS demands","Known Flow",280781.217559,681475.087645,,0.000000,,,,,-8.939999,,,,-7.994307,-8.939999,,"",,,,,"D1 PROFILE",,,
"64402600010100","Nodes","10100",21.000000,29.627870,"Default Known Flow Node","Known Flow",280816.967568,681488.837649,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600010084","Nodes","10084",21.000000,29.514994,"DDS demands","Known Flow",280715.092541,681467.462643,,0.000000,,,,,-2.039999,,,,-1.824204,-2.039999,,"",,,,,"D1 PROFILE",,,
"64402600000638","Nodes","638",21.000000,28.971677,"DDS demands","Known Flow",280599.217509,681419.462630,,0.000000,,,,,-2.089999,,,,-1.868915,-2.089999,,"",,,,,"D1 PROFILE",,,
"64402600009778","Nodes","9778",21.000000,28.962861,"DDS demands","Known Flow",280565.217500,681405.587626,,0.000000,,,,,-1.850000,,,,-1.654303,-1.850000,,"",,,,,"D1 PROFILE",,,
"64402600009749","Nodes","9749",21.000000,28.483609,"DDS demands","Known Flow",280582.726305,681455.820532,,0.000000,,,,,-5.119999,,,,-4.578395,-5.119999,,"",,,,,"D1 PROFILE",,,
"64402600010109","Nodes","10109",21.000000,28.055302,"Default Known Flow Node","Known Flow",280500.217482,681419.212630,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600010079","Nodes","10079",21.000000,27.986376,"DDS demands","Known Flow",280513.967486,681383.462620,,0.000000,,,,,-5.290000,,,,-4.730413,-5.290000,,"",,,,,"D1 PROFILE",,,
"64402600010264","Nodes","10264",21.000000,28.167714,"Default Known Flow Node","Known Flow",280527.822693,681430.635476,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600010069","Nodes","10069",21.000000,28.053632,"DDS demands","Known Flow",280532.217491,681419.087630,,0.000000,,,,,-2.949999,,,,-2.637942,-2.949999,,"",,,,,"D1 PROFILE",,,
"64402600010454","Nodes","10454",21.000000,28.302996,"Default Known Flow Node","Known Flow",280554.592497,681441.712636,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600009851","Nodes","9851",21.000000,28.022056,"DDS demands","Known Flow",280561.842499,681423.087631,,0.000000,,,,,-3.170000,,,,-2.834670,-3.170000,,"",,,,,"D1 PROFILE",,,
"64402600009785","Nodes","9785",21.000000,28.399596,"DDS demands","Known Flow",280572.092502,681481.712647,,0.000000,,,,,-4.610000,,,,-4.122344,-4.610000,,"",,,,,"D1 PROFILE",,,
"64402600010208","Nodes","10208",21.000000,28.946898,"Default Known Flow Node","Known Flow",280619.717515,681427.962632,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600010004","Nodes","10004",21.000000,28.876576,"DDS demands","Known Flow",280624.842516,681415.587629,,0.000000,,,,,-2.430000,,,,-2.172949,-2.430000,,"",,,,,"D1 PROFILE",,,
"64402600010299","Nodes","10299",21.000000,29.028401,"Default Known Flow Node","Known Flow",280630.842518,681432.337633,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600009864","Nodes","9864",21.000000,28.793205,"DDS demands","Known Flow",280607.217511,681491.587650,,0.000000,,,,,-6.139999,,,,-5.490497,-6.139999,,"",,,,,"D1 PROFILE",,,
"64402600009740","Nodes","9740",21.000000,29.168347,"Default Known Flow Node","Known Flow",280661.217526,681445.212637,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600009775","Nodes","9775",21.000000,28.987961,"DDS demands","Known Flow",280644.342522,681486.212648,,0.000000,,,,,-5.780000,,,,-5.168579,-5.780000,,"",,,,,"D1 PROFILE",,,
"64402600009746","Nodes","9746",21.000000,29.202572,"Default Known Flow Node","Known Flow",280667.342528,681447.712638,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600009805","Nodes","9805",21.000000,29.197941,"DDS demands","Known Flow",280671.467529,681436.587635,,0.000000,,,,,-2.359999,,,,-2.110354,-2.359999,,"",,,,,"D1 PROFILE",,,
"64402600009754","Nodes","9754",21.000000,29.322669,"Default Known Flow Node","Known Flow",280687.342533,681456.087640,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600009809","Nodes","9809",21.000000,29.312111,"DDS demands","Known Flow",280681.467532,681475.087645,,0.000000,,,,,-2.609999,,,,-2.333908,-2.609999,,"",,,,,"D1 PROFILE",,,
"64402600010055","Nodes","10055",21.000000,29.422222,"DDS demands","Known Flow",280725.592544,681440.337636,,0.000000,,,,,-1.549999,,,,-1.386037,-1.549999,,"",,,,,"D1 PROFILE",,,
"64402600010094","Nodes","10094",21.000000,29.896270,"Default Known Flow Node","Known Flow",280777.842558,681483.087647,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000636","Nodes","636",21.000000,29.547406,"DDS demands","Known Flow",280825.717571,681492.212650,,0.000000,,,,,-17.180000,,,,-15.362664,-17.180000,,"",,,,,"D1 PROFILE",,,
"64402600000919","Nodes","919",21.000000,30.080283,"DDS demands","Known Flow",280401.717455,681580.587674,,0.000000,,,,,-6.030000,,,,-5.392134,-6.030000,,"",,,,,"D1 PROFILE",,,
"64402600000917","Nodes","917",21.000000,30.053661,"DDS demands","Known Flow",280439.342466,681589.462676,,0.000000,,,,,-3.549999,,,,-3.174473,-3.549999,,"",,,,,"D1 PROFILE",,,
"64402600000816","Nodes","816",21.000000,28.369516,"DDS demands","Known Flow",280427.842463,681653.712694,,0.000000,,,,,-15.209999,,,,-13.601054,-15.209999,,"",,,,,"D1 PROFILE",,,
"64402600010240","Nodes","10240",21.000000,28.756630,"Default Known Flow Node","Known Flow",280482.070684,681678.516347,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600010142","Nodes","10142",21.000000,30.654998,"DDS demands","Known Flow",280449.967469,681569.337671,,0.000000,,,,,-2.660000,,,,-2.378619,-2.660000,,"",,,,,"D1 PROFILE",,,
"64402600000915","Nodes","915",21.000000,30.650886,"DDS demands","Known Flow",280461.217472,681541.087663,,0.000000,,,,,-1.389999,,,,-1.242962,-1.389999,,"",,,,,"D1 PROFILE",,,
"64402600000914","Nodes","914",21.000000,30.745339,"DDS demands","Known Flow",280451.842469,681570.087671,,0.000000,,,,,-1.360000,,,,-1.216136,-1.360000,,"",,,,,"D1 PROFILE",,,
"64402600000918","Nodes","918",21.000000,29.977272,"DDS demands","Known Flow",280452.967469,681612.712683,,0.000000,,,,,-5.670000,,,,-5.070216,-5.670000,,"",,,,,"D1 PROFILE",,,
"64402600010135","Nodes","10135",21.000000,30.562228,"DDS demands","Known Flow",280447.592468,681568.337670,,0.000000,,,,,-4.760000,,,,-4.256477,-4.760000,,"",,,,,"D1 PROFILE",,,
"64402600000203","Nodes","203",21.000000,30.949382,"DDS demands","Known Flow",280498.342482,681616.712684,,0.000000,,,,,-12.310000,,,,-11.007822,-12.310000,,"",,,,,"D1 PROFILE",,,
"64402600000205","Nodes","205",21.000000,30.816975,"DDS demands","Known Flow",280487.717479,681640.087690,,0.000000,,,,,-4.889999,,,,-4.372725,-4.889999,,"",,,,,"D1 PROFILE",,,
"64402600010204","Nodes","10204",21.000000,28.277155,"Default Known Flow Node","Known Flow",280415.967459,681647.837692,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000815","Nodes","815",21.000000,28.770549,"DDS demands","Known Flow",280484.092478,681679.337701,,0.000000,,,,,-20.490000,,,,-18.322526,-20.490000,,"",,,,,"D1 PROFILE",,,
"64402600000818","Nodes","818",21.000000,27.739589,"DDS demands","Known Flow",280492.217480,681742.462718,,0.000000,,,,,-16.129999,,,,-14.423734,-16.129999,,"",,,,,"D1 PROFILE",,,
"64402600000817","Nodes","817",21.000000,27.772476,"DDS demands","Known Flow",280426.967462,681613.212683,,0.000000,,,,,-14.789999,,,,-13.225482,-14.789999,,"",,,,,"D1 PROFILE",,,
"64402600009890","Nodes","9890",21.000000,28.233211,"Default Known Flow Node","Known Flow",280396.842454,681692.462704,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000916","Nodes","916",21.000000,30.259792,"DDS demands","Known Flow",280421.217461,681518.337657,,0.000000,,,,,-10.509999,,,,-9.398229,-10.509999,,"",,,,,"D1 PROFILE",,,
"64402600009883","Nodes","9883",21.000000,28.756630,"Default Known Flow Node","Known Flow",280469.842474,681659.212695,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000202","Nodes","202",21.000000,32.044896,"DDS demands","Known Flow",280371.217447,681970.587780,,0.000000,,,,,-7.530000,,,,-6.733460,-7.530000,,"",,,,,"D1 PROFILE",,,
"64402600010437","Nodes","10437",21.000000,31.951257,"Default Known Flow Node","Known Flow",280390.842453,681928.212768,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600001120","Nodes","1120,",21.000000,32.024609,"DDS demands","Known Flow",280395.717454,681915.712765,,0.000000,,,,,-3.859999,,,,-3.451680,-3.859999,,"",,,,,"D1 PROFILE",,,
"64402600010010","Nodes","10010",21.000000,32.024609,"Default Known Flow Node","Known Flow",280390.092452,681896.462760,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600010285","Nodes","10285",21.000000,29.506203,"Default Known Flow Node","Known Flow",280846.331033,681500.740554,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600009817","Nodes","9817",21.000000,29.627870,"Default Known Flow Node","Known Flow",280809.342566,681506.837654,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000913","Nodes","913",21.000000,30.930766,"DDS demands","Known Flow",280508.967485,681591.462677,,0.000000,,,,,-18.610000,,,,-16.641395,-18.610000,,"",,,,,"D1 PROFILE",,,
"64402600000206","Nodes","206",21.000000,31.258327,"DDS demands","Known Flow",280652.342524,681660.837696,,0.000000,,,,,-19.139998,,,,-17.115329,-19.139998,,"",,,,,"D1 PROFILE",,,
"64402600000947","Nodes","947",21.000000,27.886193,"DDS demands","Known Flow",280830.092572,681955.462776,,0.000000,,,,,-2.380000,,,,-2.128238,-2.380000,,"",,,,,"D1 PROFILE",,,
"64402600001109","Nodes","1109",21.000000,28.301077,"DDS demands","Known Flow",280831.473248,681918.949584,,0.000000,,,,,-13.439999,,,,-12.018288,-13.439999,,"",,,,,"D1 PROFILE",,,
"64402600000927","Nodes","927",21.000000,29.080275,"DDS demands","Known Flow",280676.842530,681841.587745,,0.000000,,,,,-12.119999,,,,-10.837920,-12.119999,,"",,,,,"D1 PROFILE",,,
"64402600000925","Nodes","925",21.000000,29.998967,"Default Known Flow Node","Known Flow",280698.967536,681824.212740,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000960","Nodes","960",21.000000,27.851458,"DDS demands","Known Flow",280749.342550,681901.087761,,0.000000,,,,,-4.409999,,,,-3.943500,-4.409999,,"",,,,,"D1 PROFILE",,,
"64402600010404","Nodes","10404",21.000000,27.864451,"Default Known Flow Node","Known Flow",280758.579167,681904.375370,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000921","Nodes","921",21.000000,31.048960,"Default Known Flow Node","Known Flow",280676.967530,681797.212733,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600010328","Nodes","10328",21.000000,31.092635,"Default Known Flow Node","Known Flow",280660.842526,681788.337730,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000830","Nodes","830",21.000000,29.368575,"DDS demands","Known Flow",280842.967576,681675.712700,,0.000000,,,,,-12.709999,,,,-11.365509,-12.709999,,"",,,,,"D1 PROFILE",,,
"64402600010156","Nodes","10156",21.000000,30.609780,"Default Known Flow Node","Known Flow",280812.467567,681576.212673,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402600000829","Nodes","829",21.000000,30.939965,"DDS demands","Known Flow",280791.967562,681570.462671,,0.000000,,,,,-7.050000,,,,-6.304236,-7.050000,,"",,,,,"D1 PROFILE",,,
"64402600010130","Nodes","10130",21.000000,30.908032,"Default Known Flow Node","Known Flow",280779.217558,681565.087670,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
