"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"64301000000507","Nodes","507","21.000000","33.179300","DDS demands","Known Flow","322403.648561","660274.863881","","0.000000","","","","","","","-18.549999","","","","","","","","","-16.587741","-18.549999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000287","Nodes","287","21.000000","34.113874","DDS demands","Known Flow","322549.384924","660875.844040","","0.000000","","","","","","","-15.229999","","","","","","","","","-13.618938","-15.229999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000001023","Nodes","Logger - 10062 - St Kentigern Road","21.000000","34.067462","Val Log Cath","Known Flow","322621.530763","660834.609842","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000288","Nodes","288","21.000000","34.036141","DDS demands","Known Flow","322634.199947","660833.416028","","0.000000","","","","","","","-19.340000","","","","","","","","","-17.294174","-19.340000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000676","Nodes","676","21.000000","22.609505","DDS demands","Known Flow","324354.750416","661946.798331","","0.000000","","","","","","","-10.589999","","","","","","","","","-9.469767","-10.589999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000001021","Nodes","Logger - 10038 - Livesey Terrace","21.000000","22.612275","Val Log Cath","Known Flow","324376.428799","661955.562575","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000675","Nodes","675","21.000000","22.943588","DDS demands","Known Flow","324435.757438","661936.675329","","0.000000","","","","","","","-27.510000","","","","","","","","","-24.599935","-27.510000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000003518","Nodes","3518","21.000000","35.258780","DDS demands","Known Flow","322686.226962","660181.879851","","0.000000","","","","","","","-7.060000","","","","","","","","","-6.313178","-7.060000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000001018","Nodes","1018","21.000000","35.126912","DDS demands","Known Flow","322728.710896","660201.507000","","0.000000","","","","","","","-2.300000","","","","","","","","","-2.056701","-2.300000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000003520","Nodes","3520","21.000000","35.125292","DDS demands","Known Flow","322733.595974","660203.763857","","0.000000","","","","","","","-2.559999","","","","","","","","","-2.289197","-2.559999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000003499","Nodes","3499","21.000000","35.572334","Default Known Flow Node","Known Flow","323222.992108","660112.591832","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000001017","Nodes","P11126182, 9 KENTIGERN MALL, JOHN ST, (FY5) -31.94 scmh","22.999998","36.612609","CSEP DDS Matched","Known Flow","323542.798176","660027.809242","","0.000000","","","","","-15.970000","-15.970000","","","","","","","","","","-28.561321","-31.940000","","","","","","","","CC PROFILE","CT PROFILE","","","","","","","","","",""
"64301000000435","Nodes","435","21.000000","36.835961","DDS demands","Known Flow","323639.015221","660991.084071","","0.000000","","","","","","","-21.600000","","","","","","","","","-19.315106","-21.600000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000098","Nodes","98, P10124078, CUIKEN TERRACE CSEP, 24.370 SCMH","24.000000","37.180686","CSEP DDS Matched","Known Flow","323011.535144","660833.320520","","0.000000","","","","","","","","-24.370001","","","","","","","","-21.792091","-24.370001","","","","","","","","","","","DC PROFILE","","","","","","","",""
"64301000003494","Nodes","3494","21.000000","33.833645","Default Known Flow Node","Known Flow","322931.364028","661134.020110","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000001016","Nodes","1016","21.000000","33.833645","Default Known Flow Node","Known Flow","322931.024028","661138.610111","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000003493","Nodes","3493","21.000000","33.833645","Default Known Flow Node","Known Flow","322929.022028","661170.164120","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000919","Nodes","919","21.000000","33.570304","DDS demands","Known Flow","323743.325249","660733.630001","","0.000000","","","","","","","-11.890000","","","","0.000000","","","","","-10.632251","-11.890000","","","","","","","","","","D1 PROFILE","","","","I2 PROFILE","","","","",""
"64301000001015","Nodes","P09122119, 11-15 JOHN ST, -11.63 SCMH","22.999998","35.850213","CSEP DDS Matched","Known Flow","323585.863772","659979.813524","","0.000000","","","","","","","","-11.629999","","","","","","","","-10.399753","-11.629999","","","","","","","","","","","DC PROFILE","","","","","","","",""
"64301000003505","Nodes","3505","21.000000","31.926038","Default Known Flow Node","Known Flow","323825.381272","660683.500988","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000973","Nodes","973","21.000000","29.072590","DDS demands","Known Flow","324264.142391","660690.286989","","0.000000","","","","","","","-39.900002","","","","","","","","","-35.679297","-39.900002","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000001014","Nodes","P10125234, (LADYWOOD PRI SCH)EASTFIELD FARM ROAD, -33.32 SCMH","24.000000","30.508287","CSEP DDS Matched","Known Flow","324094.162405","660958.431718","","0.000000","","","","","","","","-33.319998","","","","","","","","-29.795338","-33.319998","","","","","","","","","","","DC PROFILE","","","","","","","",""
"64301000000957","Nodes","957","21.000000","30.150802","DDS demands","Known Flow","324137.169804","660944.862997","","0.000000","","","","","","","-28.420000","","","","","","","","","-25.413673","-28.420000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000003314","Nodes","3314","21.000000","34.353480","Default Known Flow Node","Known Flow","323862.442282","661022.976080","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000202","Nodes","202","21.000000","29.736419","DDS demands","Known Flow","323745.213250","660057.667817","","0.000000","","","","","","","-21.190000","","","","","","","","","-18.948478","-21.190000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000200","Nodes","200","21.000000","29.618646","DDS demands","Known Flow","323781.357260","660084.960825","","0.000000","","","","","","","-13.420000","","","","","","","","","-12.000404","-13.420000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000003328","Nodes","3328","21.000000","37.820300","Default Known Flow Node","Known Flow","322340.152171","659922.164733","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000515","Nodes","515","21.000000","33.382199","DDS demands","Known Flow","323365.984147","659654.197707","","0.000000","","","","","","","-16.079999","","","","","","","","","-14.379023","-16.079999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000003355","Nodes","3355","21.000000","33.115415","Default Known Flow Node","Known Flow","323292.968692","659597.388102","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000945","Nodes","945","21.000000","34.017695","Default Known Flow Node","Known Flow","323318.108133","659797.198746","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000946","Nodes","946","21.000000","34.195686","Default Known Flow Node","Known Flow","323179.786096","659759.379736","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000150","Nodes","150","21.000000","33.638334","DDS demands","Known Flow","323268.480120","659876.696768","","0.000000","","","","","","","-14.850000","","","","","","","","","-13.279136","-14.850000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000151","Nodes","151","21.000000","33.990335","DDS demands","Known Flow","323318.617134","659801.823748","","0.000000","-8.539999","","","","","","-31.500001","","","","","","","","","-35.804485","-40.040001","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000183","Nodes","183","21.000000","33.282270","DDS demands","Known Flow","323210.963104","659576.438686","","0.000000","","","","","","","-25.660000","","","","","","","","","-22.945630","-25.660000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000003356","Nodes","3356","21.000000","32.937494","Default Known Flow Node","Known Flow","323300.900129","659563.913683","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000003358","Nodes","3358","21.000000","34.156108","Default Known Flow Node","Known Flow","323366.134861","659811.295221","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000400","Nodes","400","21.000000","34.387004","DDS demands","Known Flow","323409.231158","659824.704754","","0.000000","-26.299999","","-7.119999","","","","-20.719998","","","","","","","","","-48.412953","-54.139996","","","","C1 PROFILE","","C3 PROFILE","","","","D1 PROFILE","","","","","","","","",""
"64301000003359","Nodes","3359","21.000000","34.115553","Default Known Flow Node","Known Flow","323371.186148","659807.809749","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000003360","Nodes","3360","21.000000","34.115553","Default Known Flow Node","Known Flow","323372.474148","659806.245749","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000003385","Nodes","3385","21.000000","33.196246","Default Known Flow Node","Known Flow","323482.753178","659629.570701","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000187","Nodes","187","21.000000","32.840968","Default Known Flow Node","Known Flow","323485.491179","659625.161700","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000184","Nodes","184","21.000000","33.329568","Default Known Flow Node","Known Flow","323396.601155","659596.453692","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000177","Nodes","177","21.000000","33.423899","DDS demands","Known Flow","323336.873139","659663.805710","","0.000000","","","","","","","-10.150000","","","","","","","","","-9.076311","-10.150000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000185","Nodes","185","21.000000","33.329568","DDS demands","Known Flow","323459.378172","659661.993710","","0.000000","","","","","","","-30.899998","","","","","","","","","-27.631331","-30.899998","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000433","Nodes","433","21.000000","33.543978","DDS demands","Known Flow","323338.890139","659689.053717","","0.000000","","","","","","","-2.980000","","","","","","","","","-2.664769","-2.980000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000176","Nodes","176","21.000000","33.645526","DDS demands","Known Flow","323317.951133","659721.258726","","0.000000","","","","","","","-2.030000","","","","","","","","","-1.815262","-2.030000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000175","Nodes","175","21.000000","33.576369","DDS demands","Known Flow","323359.470145","659713.950724","","0.000000","","","","","","","-7.760000","","","","","","","","","-6.939131","-7.760000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000003364","Nodes","3364","21.000000","33.667448","Default Known Flow Node","Known Flow","323401.513156","659748.994733","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000174","Nodes","174","21.000000","33.665057","DDS demands","Known Flow","323402.856157","659747.911733","","0.000000","","","","","","","-29.280000","","","","","","","","","-26.182700","-29.280000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000152","Nodes","152","21.000000","34.128504","DDS demands","Known Flow","323369.134046","659804.720193","","0.000000","","","","","","","-7.250000","","","","","","","","","-6.483080","-7.250000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000944","Nodes","Logger - 10069 - Broomhill Road","21.000000","34.155253","Val Log Cath","Known Flow","323364.377146","659810.841750","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000003373","Nodes","3373","21.000000","34.440293","Default Known Flow Node","Known Flow","323453.755167","659833.206111","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000154","Nodes","154","21.000000","34.389054","DDS demands","Known Flow","323479.106177","659842.575759","","0.000000","","","","","","","-16.479999","","","","","","","","","-14.736710","-16.479999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000003375","Nodes","3375","21.000000","34.512289","DDS demands","Known Flow","323458.236172","659879.819769","","0.000000","","","","","","","-4.289999","","","","","","","","","-3.836194","-4.289999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000182","Nodes","182","21.000000","33.264790","DDS demands","Known Flow","323191.836099","659608.080695","","0.000000","","","","","","","-12.659999","","","","","","","","","-11.320798","-12.659999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000179","Nodes","179","21.000000","33.326477","DDS demands","Known Flow","323235.229111","659668.731711","","0.000000","","","","","","","-24.559999","","","","","","","","","-21.961991","-24.559999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000178","Nodes","178","21.000000","33.500301","DDS demands","Known Flow","323223.757108","659711.703723","","0.000000","","","","","","","-5.960000","","","","","","","","","-5.329538","-5.960000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000003354","Nodes","3354","21.000000","33.387326","Default Known Flow Node","Known Flow","323283.721124","659656.983708","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000003345","Nodes","3345","21.000000","34.373765","Default Known Flow Node","Known Flow","323137.177084","659745.853732","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000003357","Nodes","3357","21.000000","33.990335","Default Known Flow Node","Known Flow","323319.824134","659800.102747","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000149","Nodes","149","21.000000","33.532438","DDS demands","Known Flow","323181.369096","659848.082760","","0.000000","","","","","","","-23.120000","","","","","","","","","-20.674318","-23.120000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000148","Nodes","148","21.000000","33.586946","DDS demands","Known Flow","323132.856083","659819.508752","","0.000000","","","","","","","-5.850000","","","","","","","","","-5.231174","-5.850000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000723","Nodes","723","21.000000","35.098712","DDS demands","Known Flow","323174.457635","659997.559528","","0.000000","","","","","","","-16.840000","","","","","","","","","-15.058629","-16.840000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000657","Nodes","657","21.000000","35.246641","DDS demands","Known Flow","323471.801086","659996.076576","","0.000000","-6.000000","","","","","","-16.469999","","","","","","","","","-20.093076","-22.469998","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","","",""
"64301000003383","Nodes","P12129063, DEV@VAUCLUSE PLACE(4 JACKSON STREET), -23.54SCMH","24.000000","35.228086","CSEP Unmatched","Known Flow","323475.501176","659988.958799","","0.000000","","","","","","","","","","","","","","-23.540001","","-21.049891","-23.540001","","","","","","","","","","","","","","","","","PL-DC PROFILE","",""
"64301000003353","Nodes","3353","21.000000","33.520871","Default Known Flow Node","Known Flow","323260.762118","659661.491709","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000003377","Nodes","3377","21.000000","34.383687","Default Known Flow Node","Known Flow","323460.127172","659812.689751","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000003378","Nodes","3378","21.000000","34.142152","DDS demands","Known Flow","323462.244173","659800.191747","","0.000000","","","","","","","-3.219999","","","","","","","","","-2.879381","-3.219999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000003387","Nodes","3387","21.000000","35.273534","Default Known Flow Node","Known Flow","323509.124185","659952.306789","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000173","Nodes","173","21.000000","33.829595","DDS demands","Known Flow","323503.582184","659730.232728","","0.000000","-2.470000","","","","","","-8.609999","","","","","","","","","-9.907934","-11.079999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000661","Nodes","661","21.000000","35.237600","DDS demands","Known Flow","323521.888189","659875.706768","","0.000000","","","","-5.519999","","","","","","","","","","","","-4.936082","-5.519999","","","","","","","C4 PROFILE","","","","","","","","","","","",""
"64301000000658","Nodes","P07112354, CSEP, 345130,  BANK ST, 11.400 scmh","22.999998","35.005292","CSEP DDS Matched","Known Flow","323477.919177","659937.075784","","0.000000","","","","","","","-1.070000","-11.400000","","","","","","","","-11.150897","-12.470000","","","","","","","","","","D1 PROFILE","DC PROFILE","","","","","","","",""
"64301000000700","Nodes","700","21.000000","35.891995","DDS demands","Known Flow","323569.995202","659978.970796","","0.000000","-17.280001","","","","","","-4.369999","","","","","","","","","-19.359819","-21.650002","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","","",""
"64301000003544","Nodes","3544","21.000000","35.741555","Default Known Flow Node","Known Flow","323572.753203","659973.724794","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000003402","Nodes","3402","21.000000","35.326219","Default Known Flow Node","Known Flow","323587.349207","659934.720784","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000161","Nodes","161","21.000000","35.324645","DDS demands","Known Flow","323588.004605","659932.478980","","0.000000","","-6.000000","","-16.739999","","","","","","","","","","","","-20.334515","-22.739999","","","","","C2 PROFILE","","C4 PROFILE","","","","","","","","","","","",""
"64301000003408","Nodes","3408","21.000000","35.842828","DDS demands","Known Flow","323609.366213","659993.913800","","0.000000","","","","-5.680000","","","","","","","","","","","","-5.079157","-5.680000","","","","","","","C4 PROFILE","","","","","","","","","","","",""
"64301000003431","Nodes","3431","21.000000","27.704462","Default Known Flow Node","Known Flow","323803.995266","659590.727690","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000003437","Nodes","3437","21.000000","27.839051","Default Known Flow Node","Known Flow","323843.245276","659590.808690","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000193","Nodes","193","21.000000","27.723878","DDS demands","Known Flow","323732.783749","659536.445156","","0.000000","","","","","","","-16.509999","","","","","","","","","-14.763537","-16.509999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000805","Nodes","805","21.000000","29.774710","DDS demands","Known Flow","323610.926327","659558.752333","","0.000000","","","","","","","-3.069999","","","","","","","","","-2.745248","-3.069999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000804","Nodes","804","21.000000","29.649454","Default Known Flow Node","Known Flow","323593.811132","659580.498427","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000802","Nodes","802","21.000000","30.628240","Default Known Flow Node","Known Flow","323572.980203","659633.503702","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000003395","Nodes","3395","21.000000","30.626580","Default Known Flow Node","Known Flow","323564.534201","659635.894702","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000801","Nodes","801","21.000000","30.799544","Default Known Flow Node","Known Flow","323563.852200","659654.060707","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000003396","Nodes","3396","21.000000","30.799544","Default Known Flow Node","Known Flow","323564.586201","659650.185706","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000217","Nodes","217","21.000000","34.281256","DDS demands","Known Flow","323540.773194","659837.367757","","0.000000","","","","-1.620000","","","-1.729999","","","","","","","","","-2.995629","-3.349999","","","","","","","C4 PROFILE","","","D1 PROFILE","","","","","","","","",""
"64301000000169","Nodes","169","21.000000","32.214053","DDS demands","Known Flow","323556.817198","659736.336730","","0.000000","-3.609999","","","","","","-15.330000","","","","","","","","","-16.936487","-18.939999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000218","Nodes","218","21.000000","33.740042","DDS demands","Known Flow","323578.027204","659822.038753","","0.000000","","","","","","","-14.250000","","","","","","","","","-12.742605","-14.250000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000003393","Nodes","3393","21.000000","31.572247","Default Known Flow Node","Known Flow","323558.389199","659701.701720","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000168","Nodes","168","21.000000","31.333095","DDS demands","Known Flow","323560.737199","659685.425716","","0.000000","","","","","","","-28.270000","","","","","","","","","-25.279541","-28.270000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000170","Nodes","170","21.000000","33.456375","DDS demands","Known Flow","323485.744179","659698.715720","","0.000000","","","","","","","-11.960000","","","","","","","","","-10.694846","-11.960000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"64301000000943","Nodes","943","21.000000","34.453817","DDS demands","Known Flow","323527.586190","659871.985767","","0.000000","","","","-7.219999","","","-7.139999","","","","","","","","","-12.840968","-14.359999","","","","","","","C4 PROFILE","","","D1 PROFILE","","","","","","","","",""
"64301000003400","Nodes","3400","21.000000","34.781143","Default Known Flow Node","Known Flow","323582.072205","659904.442776","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000948","Nodes","948","21.000000","35.156801","Default Known Flow Node","Known Flow","323591.175945","659925.886734","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000003406","Nodes","3406","21.000000","35.199056","Default Known Flow Node","Known Flow","323595.389209","659927.774782","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"64301000000947","Nodes","947","21.000000","34.857096","DDS demands","Known Flow","323596.506209","659913.392778","","0.000000","-18.040000","","","-10.300000","","","-7.570000","","","","","","","","","-32.111367","-35.910002","","","","C1 PROFILE","","","C4 PROFILE","","","D1 PROFILE","","","","","","","","",""
"64301000000163","Nodes","163","21.000000","34.434979","DDS demands","Known Flow","323624.659217","659941.415786","","0.000000","-5.889999","","","","","","","","","","","","","","","-5.266943","-5.889999","","","","C1 PROFILE","","","","","","","","","","","","","","",""
