"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)"
"64307900000045","Nodes","45",21.000000,58.703608,"DDS demands","Known Flow",326150.044904,664487.657023,,0.000000,,,-10.209999,-9.129964,-10.209999,,"",,,"D1 PROFILE"
"64307900000046","Nodes","46",21.000000,57.540453,"DDS demands","Known Flow",326091.175888,664426.194006,,0.000000,,-3.589999,-14.049999,-15.774003,-17.639999,,"",,"C4 PROFILE","D1 PROFILE"
"64307900000040","Nodes","40",21.000000,64.733125,"DDS demands","Known Flow",326029.216828,664462.629873,,0.000000,,,-15.779999,-14.110758,-15.779999,,"",,,"D1 PROFILE"
"64307900000047","Nodes","47",21.000000,57.827570,"DDS demands","Known Flow",326201.140227,664445.726009,,0.000000,,,-17.329999,-15.496796,-17.329999,,"",,,"D1 PROFILE"
"64307900000041","Nodes","41",21.000000,64.643083,"DDS demands","Known Flow",326078.494239,664376.341893,,0.000000,,,-1.760000,-1.573823,-1.760000,,"",,,"D1 PROFILE"
"64307900000042","Nodes","42",21.000000,64.023340,"DDS demands","Known Flow",326155.106905,664379.499993,,0.000000,,,-10.249999,-9.165733,-10.249999,,"",,,"D1 PROFILE"
"64307900000028","Nodes","28",21.000000,62.354018,"DDS demands","Known Flow",325821.826815,664739.856091,,0.000000,,,-2.900000,-2.593232,-2.900000,,"",,,"D1 PROFILE"
"64307900000029","Nodes","29",21.000000,62.078655,"DDS demands","Known Flow",325875.388829,664690.889078,,0.000000,,,-6.730000,-6.018086,-6.730000,,"",,,"D1 PROFILE"
"64307900000027","Nodes","27",21.000000,62.647427,"DDS demands","Known Flow",325867.989827,664765.183098,,0.000000,,,-2.380000,-2.128238,-2.380000,,"",,,"D1 PROFILE"
"64307900000026","Nodes","26",21.000000,63.018630,"DDS demands","Known Flow",325920.323842,664744.240092,,0.000000,,,-13.489999,-12.062999,-13.489999,,"",,,"D1 PROFILE"
"64307900000038","Nodes","38",21.000000,62.659098,"DDS demands","Known Flow",325994.861862,664792.629106,,0.000000,,,-6.650000,-5.946549,-6.650000,,"",,,"D1 PROFILE"
"64307900000025","Nodes","25",21.000000,67.790754,"DDS demands","Known Flow",326033.916872,664743.303092,,0.000000,,,-15.859999,-14.182295,-15.859999,,"",,,"D1 PROFILE"
"64307900000002","Nodes","Caerketton Avenue RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",326277.732939,664517.844031,,999998.967025,,,,14.039220,15.699999,,"",,,
"64307900000048","Nodes","48",21.000000,48.885599,"DDS demands","Known Flow",326204.912919,664578.702047,,0.000000,,,-15.699999,-14.039220,-15.699999,,"",,,"D1 PROFILE"
"64307900000003","Nodes","Moorfoot View RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",326301.685945,664573.931046,,999998.967025,,,,8.387763,9.379999,,"",,,
"64307900000012","Nodes","12",21.000000,74.862760,"DDS demands","Known Flow",326323.441951,664826.996115,,0.000000,,,-12.319999,-11.016764,-12.319999,,"",,,"D1 PROFILE"
"64307900000016","Nodes","16",21.000000,70.419021,"DDS demands","Known Flow",326349.557958,664971.726154,,0.000000,,-8.229999,-7.250000,-13.842492,-15.479999,,"",,"C4 PROFILE","D1 PROFILE"
"64307900000024","Nodes","24",21.000000,70.106873,"DDS demands","Known Flow",326110.126893,664650.015067,,0.000000,,,-7.929999,-7.091147,-7.929999,,"",,,"D1 PROFILE"
"64307900000049","Nodes","49",21.000000,55.353741,"DDS demands","Known Flow",326028.031871,664833.798117,,0.000000,,,-12.659999,-11.320798,-12.659999,,"",,,"D1 PROFILE"
"64307900000033","Nodes","33",21.000000,56.883723,"DDS demands","Known Flow",326110.898893,664865.994126,,0.000000,,,-9.189999,-8.217862,-9.189999,,"",,,"D1 PROFILE"
"64307900000035","Nodes","35",21.000000,56.802094,"DDS demands","Known Flow",326166.645909,664888.546132,,0.000000,,,-4.519999,-4.041864,-4.519999,,"",,,"D1 PROFILE"
"64307900000032","Nodes","32",21.000000,62.767238,"DDS demands","Known Flow",326133.220899,664744.406093,,0.000000,,,-11.790000,-10.542829,-11.790000,,"",,,"D1 PROFILE"
