"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"64300700001025","Nodes","1025,",21.000000,38.151734,"DDS demands","Known Flow",351110.011046,615190.376600,,0.000000,,,,,-2.109999,,,,,-1.886799,-2.109999,,"",,,,,"D1 PROFILE",,,,
"64300700000674","Nodes","674,",21.000000,38.284372,"DDS demands","Known Flow",351232.553739,615151.680754,,0.000000,,,,,-18.790001,,,,,-16.802355,-18.790001,,"",,,,,"D1 PROFILE",,,,
"64300700000345","Nodes","345,",21.000000,38.614639,"DDS demands","Known Flow",351013.472345,615162.078029,,0.000000,,,,,-9.479999,,,,,-8.477185,-9.479999,,"",,,,,"D1 PROFILE",,,,
"64300700000344","Nodes","344,",21.000000,38.615679,"DDS demands","Known Flow",351040.607677,615173.537604,,0.000000,,,,,-5.400000,,,,,-4.828776,-5.400000,,"",,,,,"D1 PROFILE",,,,
"64300700000917","Nodes","917,",21.000000,37.075776,"DDS demands","Known Flow",351795.242882,615545.237705,,0.000000,,,,,-6.919999,,,,,-6.187987,-6.919999,,"",,,,,"D1 PROFILE",,,,
"64300700003553","Nodes","3553,",21.000000,36.642555,"Default Known Flow Node","Known Flow",351934.981372,615630.013861,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004098","Nodes","4098,",21.000000,42.733892,"Default Known Flow Node","Known Flow",350122.367223,615582.696426,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700001013","Nodes","1013,",21.000000,42.644985,"Default Known Flow Node","Known Flow",350128.679634,615577.806229,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700000031","Nodes","31,",21.000000,42.526543,"DDS demands","Known Flow",350150.861435,615560.819709,,0.000000,,,,,-4.770000,,,,,-4.265419,-4.770000,,"",,,,,"D1 PROFILE",,,,
"64300700000030","Nodes","30,",21.000000,42.642520,"DDS demands","Known Flow",350143.111433,615595.444719,,0.000000,,,,,-10.470000,,,,,-9.362461,-10.470000,,"",,,,,"D1 PROFILE",,,,
"64300700000026","Nodes","26,",21.000000,38.912638,"DDS demands","Known Flow",350066.736412,615595.319719,,0.000000,,,,,-3.069999,,,,,-2.745248,-3.069999,,"",,,,,"D1 PROFILE",,,,
"64300700004247","Nodes","4247,",21.000000,38.215712,"Default Known Flow Node","Known Flow",351186.845717,615236.635621,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700000080","Nodes","80,",21.000000,38.142389,"DDS demands","Known Flow",350857.479902,615086.741897,,0.000000,-15.140000,,,,-11.390000,,,,,-23.723602,-26.530001,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"64300700000360","Nodes","360,",21.000000,38.792737,"DDS demands","Known Flow",351426.800558,615325.152721,,0.000000,,,,,-6.020000,,,,,-5.383191,-6.020000,,"",,,,,"D1 PROFILE",,,,
"64300700000078","Nodes","78,",21.000000,35.604241,"DDS demands","Known Flow",350692.361582,615150.319598,,0.000000,,,,,-17.879999,,,,,-15.988615,-17.879999,,"",,,,,"D1 PROFILE",,,,
"64300700000077","Nodes","77,",21.000000,34.461143,"DDS demands","Known Flow",350826.111619,615189.194608,,0.000000,,,,,-18.799998,,,,,-16.811295,-18.799998,,"",,,,,"D1 PROFILE",,,,
"64300700000861","Nodes","861,",21.000000,33.578671,"DDS demands","Known Flow",349001.290055,614524.402614,,0.000000,,,,,-10.390000,,,,,-9.290924,-10.390000,,"",,,,,"D1 PROFILE",,,,
"64300700000309","Nodes","309,",21.000000,40.316768,"DDS demands","Known Flow",351536.277070,616427.016027,,0.000000,,,,,-0.499999,,,,,-0.447108,-0.499999,,"",,,,,"D1 PROFILE",,,,
"64300700000310","Nodes","310,",21.000000,40.163953,"DDS demands","Known Flow",351663.393011,616306.173141,,0.000000,,,,,-19.030000,,,,,-17.016967,-19.030000,,"",,,,,"D1 PROFILE",,,,
"64300700004213","Nodes","4213,",21.000000,41.256349,"Default Known Flow Node","Known Flow",350454.542109,615023.439542,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004215","Nodes","4215,",21.000000,41.145735,"Default Known Flow Node","Known Flow",350493.995653,615027.578140,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700000193","Nodes","193,",21.000000,40.608952,"DDS demands","Known Flow",350541.111541,614923.194536,,0.000000,-8.460000,,,-16.059999,-19.540001,,,,,-39.399240,-44.060002,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,
"64300700004149","Nodes","4149,",21.000000,39.010274,"Default Known Flow Node","Known Flow",350149.236435,614442.694405,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700001015","Nodes","1015,",21.000000,39.739066,"Default Known Flow Node","Known Flow",350139.549749,614451.790600,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700000658","Nodes","658,",21.000000,40.749315,"DDS demands","Known Flow",350126.236428,614464.569411,,0.000000,-5.780000,,,-6.679999,-18.579999,,,,,-27.756524,-31.039999,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,
"64300700004339","Nodes","4339,",21.000000,39.500331,"Default Known Flow Node","Known Flow",350870.022879,615753.125376,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700000099","Nodes","99,",21.000000,39.485446,"DDS demands","Known Flow",350927.985635,615722.485828,,0.000000,,,,,-7.690000,,,,,-6.876535,-7.690000,,"",,,,,"D1 PROFILE",,,,
"64300700000098","Nodes","98,",21.000000,39.691912,"DDS demands","Known Flow",350996.611665,615744.569759,,0.000000,,,,,-7.690000,,,,,-6.876535,-7.690000,,"",,,,,"D1 PROFILE",,,,
"64300700004180","Nodes","4180,",21.000000,39.806241,"Default Known Flow Node","Known Flow",351205.861722,615827.694782,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700000968","Nodes","968,",21.000000,39.627765,"DDS demands","Known Flow",351206.548890,615817.387259,,0.000000,,,,,-1.469999,,,,,-1.314500,-1.469999,,"",,,,,"D1 PROFILE",,,,
"64300700004368","Nodes","4368,",21.000000,39.627412,"Default Known Flow Node","Known Flow",351206.611722,615816.444779,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004342","Nodes","4342,",21.000000,39.427225,"Default Known Flow Node","Known Flow",351236.486730,615757.069763,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700000969","Nodes","969,",21.000000,39.627038,"Default Known Flow Node","Known Flow",351206.702211,615815.449405,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700003575","Nodes","3575,",21.000000,40.466098,"Default Known Flow Node","Known Flow",351440.987457,616070.442836,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700000573","Nodes","573,",21.000000,40.476635,"DDS demands","Known Flow",351440.049513,616066.263169,,0.000000,,,,,-1.860000,,,,,-1.663245,-1.860000,,"",,,,,"D1 PROFILE",,,,
"64300700003572","Nodes","3572,",21.000000,40.529883,"Default Known Flow Node","Known Flow",351456.611790,616062.569846,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700000783","Nodes","783,",21.000000,24.900306,"DDS demands","Known Flow",349447.736244,613783.944226,,0.000000,,,,,-11.530000,,,,,-10.310332,-11.530000,,"",,,,,"D1 PROFILE",,,,
"64300700000909","Nodes","909,",21.000000,23.385224,"DDS demands","Known Flow",349278.361198,613625.819183,,0.000000,,,,,-13.979999,,,,,-12.501165,-13.979999,,"",,,,,"D1 PROFILE",,,,
"64300700000599","Nodes","599,",21.000000,26.739153,"DDS demands","Known Flow",349440.861242,613645.819188,,0.000000,,,,,-10.350000,,,,,-9.255155,-10.350000,,"",,,,,"D1 PROFILE",,,,
"64300700000709","Nodes","709,",21.000000,26.818647,"DDS demands","Known Flow",349512.736261,613780.944225,,0.000000,,,,,-15.469999,,,,,-13.833550,-15.469999,,"",,,,,"D1 PROFILE",,,,
"64300700000782","Nodes","782,",21.000000,27.037639,"DDS demands","Known Flow",349504.486259,613846.694243,,0.000000,,,,,-6.010000,,,,,-5.374249,-6.010000,,"",,,,,"D1 PROFILE",,,,
"64300700000659","Nodes","659,",21.000000,40.001291,"DDS demands","Known Flow",351222.236727,614904.569531,,0.000000,,,,,-0.899999,,,,,-0.804796,-0.899999,,"",,,,,"D1 PROFILE",,,,
"64300700000660","Nodes","660,",21.000000,36.993211,"DDS demands","Known Flow",349947.361380,613381.694116,,0.000000,,,,,-13.159999,,,,,-11.767906,-13.159999,,"",,,,,"D1 PROFILE",,,,
"64300700000855","Nodes","855,",21.000000,25.805550,"DDS demands","Known Flow",349602.736286,613663.069193,,0.000000,,,,,-2.390000,,,,,-2.137181,-2.390000,,"",,,,,"D1 PROFILE",,,,
"64300700000856","Nodes","856,",21.000000,25.516446,"DDS demands","Known Flow",349653.611300,613670.319195,,0.000000,,,,,-5.870000,,,,,-5.249059,-5.870000,,"",,,,,"D1 PROFILE",,,,
"64300700004127","Nodes","4127,",21.000000,25.495400,"DDS demands","Known Flow",349563.486275,613607.194178,,0.000000,,,,,-7.409999,,,,,-6.626154,-7.409999,,"",,,,,"D1 PROFILE",,,,
"64300700004193","Nodes","4193,",21.000000,25.555822,"DDS demands","Known Flow",349569.111277,613614.319180,,0.000000,,,,,-9.039999,,,,,-8.083729,-9.039999,,"",,,,,"D1 PROFILE",,,,
"64300700000854","Nodes","854,",21.000000,25.796188,"DDS demands","Known Flow",349581.861280,613655.069191,,0.000000,,,,,-9.920000,,,,,-8.870642,-9.920000,,"",,,,,"D1 PROFILE",,,,
"64300700003988","Nodes","3988,",21.000000,27.016354,"DDS demands","Known Flow",349616.236289,613743.069215,,0.000000,,,,,-3.790000,,,,,-3.389085,-3.790000,,"",,,,,"D1 PROFILE",,,,
"64300700004012","Nodes","4012,",21.000000,27.265175,"DDS demands","Known Flow",349624.236292,613764.444220,,0.000000,,,,,-6.489999,,,,,-5.803474,-6.489999,,"",,,,,"D1 PROFILE",,,,
"64300700004080","Nodes","4080,",21.000000,27.426452,"DDS demands","Known Flow",349634.236294,613790.444228,,0.000000,,,,,-5.270000,,,,,-4.712528,-5.270000,,"",,,,,"D1 PROFILE",,,,
"64300700004113","Nodes","4113,",21.000000,27.750685,"DDS demands","Known Flow",349642.611297,613813.319234,,0.000000,,,,,-5.929999,,,,,-5.302711,-5.929999,,"",,,,,"D1 PROFILE",,,,
"64300700004150","Nodes","4150,",21.000000,28.087008,"Default Known Flow Node","Known Flow",349650.861299,613834.819240,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004208","Nodes","4208,",21.000000,28.491631,"DDS demands","Known Flow",349658.111301,613861.569247,,0.000000,,,,,-7.199999,,,,,-6.438368,-7.199999,,"",,,,,"D1 PROFILE",,,,
"64300700004319","Nodes","4319,",21.000000,30.003337,"Default Known Flow Node","Known Flow",349676.736306,613917.069262,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700003710","Nodes","3710,",21.000000,29.638023,"DDS demands","Known Flow",349691.361310,613912.569261,,0.000000,,,,,-3.680000,,,,,-3.290721,-3.680000,,"",,,,,"D1 PROFILE",,,,
"64300700004394","Nodes","4394,",21.000000,30.226587,"DDS demands","Known Flow",349697.611312,613948.944271,,0.000000,,,,,-2.910000,,,,,-2.602174,-2.910000,,"",,,,,"D1 PROFILE",,,,
"64300700003957","Nodes","3957,",21.000000,30.226587,"Default Known Flow Node","Known Flow",349706.736314,613940.569268,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004431","Nodes","4431,",21.000000,30.382445,"DDS demands","Known Flow",349715.236316,613968.944276,,0.000000,,,,,-5.199999,,,,,-4.649932,-5.199999,,"",,,,,"D1 PROFILE",,,,
"64300700003869","Nodes","3869,",21.000000,30.382445,"Default Known Flow Node","Known Flow",349724.736319,613960.069274,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004100","Nodes","4100,",21.000000,26.796155,"Default Known Flow Node","Known Flow",349730.236321,613805.944232,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004084","Nodes","4084,",21.000000,26.717609,"Default Known Flow Node","Known Flow",349729.986320,613794.444229,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004145","Nodes","4145,",21.000000,26.998668,"Default Known Flow Node","Known Flow",349730.236321,613829.069238,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004128","Nodes","4128,",21.000000,26.900280,"Default Known Flow Node","Known Flow",349730.236321,613821.194236,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004169","Nodes","4169,",21.000000,27.153988,"Default Known Flow Node","Known Flow",349730.361321,613851.819244,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004165","Nodes","4165,",21.000000,27.136923,"Default Known Flow Node","Known Flow",349730.361321,613849.319244,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004060","Nodes","4060,",21.000000,26.638462,"Default Known Flow Node","Known Flow",349732.986321,613783.319226,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004048","Nodes","4048,",21.000000,26.609785,"Default Known Flow Node","Known Flow",349734.861322,613779.569225,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700003515","Nodes","3515,",21.000000,30.506019,"DDS demands","Known Flow",349733.611321,613989.444282,,0.000000,,,,,-0.579999,,,,,-0.518646,-0.579999,,"",,,,,"D1 PROFILE",,,,
"64300700003755","Nodes","3755,",21.000000,30.506019,"Default Known Flow Node","Known Flow",349744.361324,613979.569279,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004030","Nodes","4030,",21.000000,26.371854,"Default Known Flow Node","Known Flow",349744.611324,613768.444222,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004019","Nodes","4019,",21.000000,26.383698,"DDS demands","Known Flow",349750.111326,613765.319221,,0.000000,,,,,-3.790000,,,,,-3.389085,-3.790000,,"",,,,,"D1 PROFILE",,,,
"64300700004325","Nodes","4325,",21.000000,27.419747,"Default Known Flow Node","Known Flow",349754.611327,613920.819263,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004329","Nodes","4329,",21.000000,27.416349,"Default Known Flow Node","Known Flow",349756.361328,613923.819264,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004372","Nodes","4372,",21.000000,27.529036,"Default Known Flow Node","Known Flow",349771.111332,613939.569268,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004378","Nodes","4378,",21.000000,27.526182,"Default Known Flow Node","Known Flow",349773.236332,613941.569269,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004423","Nodes","4423,",21.000000,27.329100,"Default Known Flow Node","Known Flow",349786.736336,613955.069272,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004222","Nodes","4222,",21.000000,27.110126,"Default Known Flow Node","Known Flow",349786.736336,613880.944252,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700000142","Nodes","142,",21.000000,27.110418,"DDS demands","Known Flow",349797.361339,613882.819253,,0.000000,,,,,-14.860000,,,,,-13.288078,-14.860000,,"",,,,,"D1 PROFILE",,,,
"64300700004440","Nodes","4440,",21.000000,27.303507,"Default Known Flow Node","Known Flow",349805.236341,613973.569277,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004037","Nodes","4037,",21.000000,26.468411,"Default Known Flow Node","Known Flow",349789.986337,613770.319222,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004045","Nodes","4045,",21.000000,26.561452,"Default Known Flow Node","Known Flow",349795.861338,613778.444224,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004055","Nodes","4055,",21.000000,26.580334,"Default Known Flow Node","Known Flow",349797.637554,613781.930870,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004091","Nodes","4091,",21.000000,26.662047,"Default Known Flow Node","Known Flow",349801.736340,613798.069230,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004198","Nodes","4198,",21.000000,26.886466,"Default Known Flow Node","Known Flow",349800.736340,613853.819245,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004203","Nodes","4203,",21.000000,26.918510,"DDS demands","Known Flow",349800.236340,613860.444247,,0.000000,,,,,-5.440000,,,,,-4.864545,-5.440000,,"",,,,,"D1 PROFILE",,,,
"64300700004119","Nodes","4119,",21.000000,26.753146,"Default Known Flow Node","Known Flow",349801.236340,613816.944235,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004139","Nodes","4139,",21.000000,26.789937,"Default Known Flow Node","Known Flow",349801.132946,613824.569530,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004451","Nodes","4451,",21.000000,27.432035,"Default Known Flow Node","Known Flow",349809.121265,613977.308970,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700003504","Nodes","3504,",21.000000,27.415915,"Default Known Flow Node","Known Flow",349820.236345,613989.319282,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004296","Nodes","4296,",21.000000,27.325348,"DDS demands","Known Flow",349813.736343,613892.819255,,0.000000,,,,,-3.140000,,,,,-2.807844,-3.140000,,"",,,,,"D1 PROFILE",,,,
"64300700004297","Nodes","4297,",21.000000,27.404462,"DDS demands","Known Flow",349818.611345,613897.069257,,0.000000,,,,,-0.490000,,,,,-0.438166,-0.490000,,"",,,,,"D1 PROFILE",,,,
"64300700004306","Nodes","4306,",21.000000,27.294881,"Default Known Flow Node","Known Flow",349830.236348,613908.444260,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700003529","Nodes","3529,",21.000000,27.410096,"Default Known Flow Node","Known Flow",349822.486346,613994.819283,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700000509","Nodes","509,",21.000000,27.404961,"DDS demands","Known Flow",349823.611346,613999.944285,,0.000000,,,,,-11.490000,,,,,-10.274563,-11.490000,,"",,,,,"D1 PROFILE",,,,
"64300700004312","Nodes","4312,",21.000000,27.428503,"Default Known Flow Node","Known Flow",349837.236350,613916.569262,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004335","Nodes","4335,",21.000000,27.555859,"DDS demands","Known Flow",349844.247691,613924.058649,,0.000000,,,,,-1.770000,,,,,-1.582765,-1.770000,,"",,,,,"D1 PROFILE",,,,
"64300700004343","Nodes","4343,",21.000000,27.899339,"Default Known Flow Node","Known Flow",349848.236353,613928.319265,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004410","Nodes","4410,",21.000000,28.391932,"DDS demands","Known Flow",349866.264173,613952.426510,,0.000000,,,,,-1.500000,,,,,-1.341326,-1.500000,,"",,,,,"D1 PROFILE",,,,
"64300700004425","Nodes","4425,",21.000000,28.598277,"Default Known Flow Node","Known Flow",349872.361359,613962.444274,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700003525","Nodes","3525,",21.000000,29.434489,"DDS demands","Known Flow",349874.861360,613993.069283,,0.000000,,,,,-4.289999,,,,,-3.836194,-4.289999,,"",,,,,"D1 PROFILE",,,,
"64300700003890","Nodes","3890,",21.000000,29.434489,"Default Known Flow Node","Known Flow",349872.736359,613988.569281,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004435","Nodes","4435,",21.000000,28.113250,"DDS demands","Known Flow",349875.736360,613969.444276,,0.000000,,,,,-3.619999,,,,,-3.237068,-3.619999,,"",,,,,"D1 PROFILE",,,,
"64300700004459","Nodes","4459,",21.000000,28.833779,"Default Known Flow Node","Known Flow",349883.693431,613986.454688,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700003500","Nodes","3500,",21.000000,28.878520,"Default Known Flow Node","Known Flow",349884.236362,613988.694281,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700003629","Nodes","3629,",21.000000,37.471206,"Default Known Flow Node","Known Flow",349904.611368,613514.444152,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700003777","Nodes","3777,",21.000000,28.963176,"DDS demands","Known Flow",349667.236303,613893.944256,,0.000000,,,,-5.619999,,,,,,-5.025504,-5.619999,,"",,,,"C4 PROFILE",,,,,
"64300700004286","Nodes","4286,",21.000000,30.017343,"Default Known Flow Node","Known Flow",349669.611304,613888.319254,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700004244","Nodes","4244,",21.000000,27.462935,"Default Known Flow Node","Known Flow",349727.736320,613883.694253,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700000259","Nodes","259,",21.000000,37.625747,"DDS demands","Known Flow",349944.111379,613514.944153,,0.000000,,,,,-12.819999,,,,,-11.463872,-12.819999,,"",,,,,"D1 PROFILE",,,,
"64300700004355","Nodes","4355,",21.000000,25.799266,"Default Known Flow Node","Known Flow",349591.736283,613650.944190,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700003980","Nodes","3980,",21.000000,26.872770,"DDS demands","Known Flow",349611.361288,613729.819211,,0.000000,,,,,-4.860000,,,,,-4.345898,-4.860000,,"",,,,,"D1 PROFILE",,,,
"64300700003911","Nodes","3911,",21.000000,25.626573,"Default Known Flow Node","Known Flow",349635.236295,613701.319203,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700000859","Nodes","859,",21.000000,25.683587,"DDS demands","Known Flow",349695.611311,613722.319209,,0.000000,,,,,-10.189999,,,,,-9.112080,-10.189999,,"",,,,,"D1 PROFILE",,,,
"64300700000857","Nodes","857,",21.000000,25.336836,"DDS demands","Known Flow",349676.361306,613650.944190,,0.000000,,,,,-1.139999,,,,,-1.019408,-1.139999,,"",,,,,"D1 PROFILE",,,,
"64300700003602","Nodes","3602,",21.000000,25.513896,"Default Known Flow Node","Known Flow",349701.236313,613676.069196,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"64300700003794","Nodes","3794,",21.000000,25.838591,"DDS demands","Known Flow",349695.611311,613746.069215,,0.000000,,,,,-5.689999,,,,,-5.088099,-5.689999,,"",,,,,"D1 PROFILE",,,,
"64300700000527","Nodes","527,",21.000000,26.630049,"DDS demands","Known Flow",349530.111266,613821.819236,,0.000000,,,,,-4.659999,,,,,-4.167055,-4.659999,,"",,,,,"D1 PROFILE",,,,
"64300700000710","Nodes","710,",21.000000,26.126410,"DDS demands","Known Flow",349546.861271,613708.569205,,0.000000,,,,,-8.449999,,,,,-7.556141,-8.449999,,"",,,,,"D1 PROFILE",,,,
"64300700000141","Nodes","141,",21.000000,26.424601,"DDS demands","Known Flow",349764.865000,613761.069220,,0.000000,,,,,-8.640000,,,,,-7.726043,-8.640000,,"",,,,,"D1 PROFILE",,,,
"64300700004004","Nodes","4004,",21.000000,26.390592,"Default Known Flow Node","Known Flow",349776.236333,613762.069220,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
