"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"64302700000607","Nodes","Logger,The Beeches, 9777","21.000000","31.419917","DDS demands","Known Flow","293202.095939","668466.834105","","0.000000","","","","","-14.860000","","","","","","-13.288078","-14.860000","","","","","","","D1 PROFILE","","","","",""
"64302700001003","Nodes","Logger, Woodhead Grove, 9652 (10235)","21.000000","31.559851","Val Log Post","Known Flow","292909.861424","668450.787309","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000731","Nodes","731","21.000000","31.557274","DDS demands","Known Flow","292885.971853","668446.206100","","0.000000","","","","","-3.700000","","","","","","-3.308606","-3.700000","","","","","","","D1 PROFILE","","","","",""
"64302700001007","Nodes","1007","21.000000","31.653751","Default Known Flow Node","Known Flow","292948.235870","668470.094106","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000599","Nodes","599","21.000000","28.549050","DDS demands","Known Flow","292868.720848","668935.959233","","0.000000","","","","","-21.530000","","","","","","-19.252512","-21.530000","","","","","","","D1 PROFILE","","","","",""
"64302700001004","Nodes","Logger, Burnside Avenue, 9729","21.000000","28.742846","Val Log Post","Known Flow","292903.126568","668934.971079","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000598","Nodes","598","21.000000","28.766412","DDS demands","Known Flow","292916.595861","668934.584233","","0.000000","","","","","-6.949999","","","","","","-6.214813","-6.949999","","","","","","","D1 PROFILE","","","","",""
"64302700000701","Nodes","701","21.000000","34.791199","Default Known Flow Node","Known Flow","293427.971000","668790.209193","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000688","Nodes","688","21.000000","31.679758","DDS demands","Known Flow","293815.471105","669327.334340","","0.000000","","","","","-4.829999","","","","","","-4.319072","-4.829999","","","","","","","D1 PROFILE","","","","",""
"64302700001002","Nodes","Logger, Baird Road, 9301 (10076)","21.000000","32.609747","Val Log Cath","Known Flow","293854.809255","669240.956214","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000687","Nodes","687","21.000000","32.972697","DDS demands","Known Flow","293882.846124","669202.209306","","0.000000","","","","","-16.569999","","","-69.199998","","","-14.817190","-16.569999","","","","","","","D1 PROFILE","","","DM PROFILE","",""
"64302700000562","Nodes","562","21.000000","32.955408","DDS demands","Known Flow","293750.596088","668365.334078","","0.000000","","","","","-12.930000","","","","","","-11.562238","-12.930000","","","","","","","D1 PROFILE","","","","",""
"64302700000717","Nodes","717","21.000000","33.112865","Default Known Flow Node","Known Flow","293757.233599","668379.326807","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000556","Nodes","556","21.000000","30.938484","DDS demands","Known Flow","293684.846070","668370.709079","","0.000000","","","","","-11.119999","","","","","","-9.943702","-11.119999","","","","","","","D1 PROFILE","","","","",""
"64302700000718","Nodes","718","21.000000","32.584401","Default Known Flow Node","Known Flow","293737.939700","668379.204060","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004849","Nodes","-3613562","21.000000","29.899204","Default Known Flow Node","Known Flow","294858.221389","668656.084157","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000331","Nodes","331","21.000000","23.896188","DDS demands","Known Flow","294531.847326","668323.204066","","0.000000","","","","","-9.720000","","","","","","-8.691797","-9.720000","","","","","","","D1 PROFILE","","","","",""
"64302700000653","Nodes","","21.000000","23.737585","DDS demands","Known Flow","294542.311445","668278.286987","","0.000000","","","","","-17.770000","","","","","","-15.890252","-17.770000","","","","","","","D1 PROFILE","","","","",""
"64302700004886","Nodes","Low Point, St Pauls Drive, ID: 74","21.000000","23.734145","Low Point","Known Flow","294542.721303","668276.584054","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000789","Nodes","789","21.000000","24.060496","DDS demands","Known Flow","294523.962705","668359.097253","","0.000000","","","","","-5.050000","","","","","","-4.515800","-5.050000","","","","","","","D1 PROFILE","","","","",""
"64302700001005","Nodes","Logger,South Park, 9214 (10236)","21.000000","29.189884","Val Log Post","Known Flow","293636.284259","667427.693414","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000138","Nodes","138","21.000000","34.692178","DDS demands","Known Flow","293461.221009","669044.209263","","0.000000","","","","","-28.139998","","","","","","-25.163291","-28.139998","","","","","","","D1 PROFILE","","","","",""
"64302700004760","Nodes","-220363","21.000000","34.682229","Default Known Flow Node","Known Flow","293464.721010","669044.209263","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000357","Nodes","357","21.000000","30.839578","DDS demands","Known Flow","293762.846091","667485.208838","","0.000000","","","","","-6.869999","","","","","","-6.143277","-6.869999","","","","","","","D1 PROFILE","","","","",""
"64302700000358","Nodes","358","21.000000","30.821636","DDS demands","Known Flow","293767.764856","667471.288004","","0.000000","","","","","-2.490000","","","","","","-2.226602","-2.490000","","","","","","","D1 PROFILE","","","","",""
"64302700004773","Nodes","-220395","21.000000","29.548602","Default Known Flow Node","Known Flow","293662.096064","667383.583811","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000354","Nodes","354","21.000000","29.705889","DDS demands","Known Flow","293673.095063","667369.960051","","0.000000","","","","","-4.369999","","","","","","-3.907732","-4.369999","","","","","","","D1 PROFILE","","","","",""
"64302700004774","Nodes","-220396","21.000000","29.090401","Default Known Flow Node","Known Flow","293667.096065","667486.208839","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000749","Nodes","749","21.000000","30.814413","Default Known Flow Node","Known Flow","293813.221105","667465.208833","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000750","Nodes","750","21.000000","30.859130","Default Known Flow Node","Known Flow","293760.846091","667421.583821","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004776","Nodes","-232143","21.000000","30.859130","Default Known Flow Node","Known Flow","293759.221090","667420.333821","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004791","Nodes","-326848","21.000000","30.859130","Default Known Flow Node","Known Flow","293759.221090","667423.583822","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000604","Nodes","604","21.000000","27.194081","Default Known Flow Node","Known Flow","293394.345991","667623.833876","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004523","Nodes","-218868","21.000000","27.239075","Default Known Flow Node","Known Flow","293335.470975","667596.708869","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000290","Nodes","290","21.000000","28.393350","DDS demands","Known Flow","293493.846018","667596.708869","","0.000000","","","","","-5.239999","","","","","","-4.685701","-5.239999","","","","","","","D1 PROFILE","","","","",""
"64302700004530","Nodes","-218877","21.000000","28.510935","Default Known Flow Node","Known Flow","293497.289019","667574.498863","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004527","Nodes","-218873","21.000000","28.393350","Default Known Flow Node","Known Flow","293463.471010","667606.958871","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004524","Nodes","-218870","21.000000","28.393350","Default Known Flow Node","Known Flow","293453.346007","667622.208876","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004526","Nodes","-218872","21.000000","28.393350","Default Known Flow Node","Known Flow","293460.846009","667611.583873","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000603","Nodes","603","21.000000","27.194081","DDS demands","Known Flow","293485.596016","667673.333890","","0.000000","","","","","-19.580000","","","","-23.519999","","-38.540791","-43.100000","","","","","","","D1 PROFILE","","","","I2 PROFILE",""
"64302700004775","Nodes","-232142","21.000000","27.284137","Default Known Flow Node","Known Flow","293486.721016","667677.208891","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000300","Nodes","300","21.000000","29.128591","DDS demands","Known Flow","293694.221072","667508.208845","","0.000000","","","","","-12.109999","","","","","","-10.828979","-12.109999","","","","","","","D1 PROFILE","","","","",""
"64302700000301","Nodes","301","21.000000","29.909314","DDS demands","Known Flow","293718.100719","667556.690950","","0.000000","","","","","-4.610000","","","","","","-4.122344","-4.610000","","","","","","","D1 PROFILE","","","","",""
"64302700004547","Nodes","-218895","21.000000","27.223294","Default Known Flow Node","Known Flow","293616.346051","667970.583970","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004548","Nodes","-218896","21.000000","27.223294","Default Known Flow Node","Known Flow","293619.971052","667942.833963","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004575","Nodes","-218933","21.000000","28.797216","Default Known Flow Node","Known Flow","293761.971091","667857.958940","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000642","Nodes","642","21.000000","28.797216","DDS demands","Known Flow","293760.721091","667861.208941","","0.000000","","","","","-20.139999","","","","","","-18.009548","-20.139999","","","","","","","D1 PROFILE","","","","",""
"64302700000289","Nodes","289","21.000000","28.390015","DDS demands","Known Flow","293512.221023","667611.958873","","0.000000","","","","","-26.790001","","","","","","-23.956098","-26.790001","","","","","","","D1 PROFILE","","","","",""
"64302700004566","Nodes","-218914","21.000000","30.747556","Default Known Flow Node","Known Flow","293694.584833","667690.109274","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000706","Nodes","706","21.000000","31.881482","Default Known Flow Node","Known Flow","293666.096065","667773.208917","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000643","Nodes","643","21.000000","28.704417","DDS demands","Known Flow","293777.471095","667873.958944","","0.000000","","","","","-9.020000","","","","","","-8.065845","-9.020000","","","","","","","D1 PROFILE","","","","",""
"64302700004578","Nodes","-218939","21.000000","28.659614","Default Known Flow Node","Known Flow","293792.471099","667894.458950","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004577","Nodes","-218935","21.000000","28.795749","Default Known Flow Node","Known Flow","293764.096092","667869.208943","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004573","Nodes","-218927","21.000000","28.797216","Default Known Flow Node","Known Flow","293747.346087","667858.583940","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000293","Nodes","293","21.000000","30.791027","DDS demands","Known Flow","293747.346087","667602.083870","","0.000000","","","","","-2.650000","","","","","","-2.369677","-2.650000","","","","","","","D1 PROFILE","","","","",""
"64302700000714","Nodes","714","21.000000","30.887693","DDS demands","Known Flow","293757.971090","667601.333870","","0.000000","","","","","-5.729999","","","","","","-5.123868","-5.729999","","","","","","","D1 PROFILE","","","","",""
"64302700000715","Nodes","715","21.000000","30.875194","DDS demands","Known Flow","293765.596092","667561.583859","","0.000000","","","","","-16.309999","","","","","","-14.584693","-16.309999","","","","","","","D1 PROFILE","","","","",""
"64302700000644","Nodes","644","21.000000","25.868895","DDS demands","Known Flow","293946.974754","667882.073003","","0.000000","","","","","-6.800000","","","","","","-6.080681","-6.800000","","","","","","","D1 PROFILE","","","","",""
"64302700004583","Nodes","-218956","21.000000","25.868895","Default Known Flow Node","Known Flow","293943.221140","667880.833946","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000645","Nodes","645","21.000000","25.442845","DDS demands","Known Flow","293956.096144","667885.083947","","0.000000","","","","","-12.040000","","","","","","-10.766383","-12.040000","","","","","","","D1 PROFILE","","","","",""
"64302700000650","Nodes","650","21.000000","25.374924","DDS demands","Known Flow","293965.221146","667859.083940","","0.000000","","","","","-8.100000","","","","","","-7.243165","-8.100000","","","","","","","D1 PROFILE","","","","",""
"64302700000651","Nodes","651","21.000000","25.069513","DDS demands","Known Flow","293890.471126","667834.833933","","0.000000","","","","","-8.290000","","","","","","-7.413066","-8.290000","","","","","","","D1 PROFILE","","","","",""
"64302700000652","Nodes","652","21.000000","25.284576","DDS demands","Known Flow","293997.471155","667869.583943","","0.000000","","","","","-6.630000","","","","","","-5.928664","-6.630000","","","","","","","D1 PROFILE","","","","",""
"64302700004553","Nodes","-218901","21.000000","27.133401","Default Known Flow Node","Known Flow","293657.221062","667958.083967","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004559","Nodes","-218907","21.000000","27.088463","Default Known Flow Node","Known Flow","293679.045160","667966.437039","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004557","Nodes","-218905","21.000000","27.178346","Default Known Flow Node","Known Flow","293668.096065","667919.083956","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004567","Nodes","-218916","21.000000","28.332825","Default Known Flow Node","Known Flow","293695.930017","667904.676371","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004562","Nodes","-218910","21.000000","28.332825","Default Known Flow Node","Known Flow","293683.721070","667899.333951","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004555","Nodes","-218903","21.000000","28.377682","Default Known Flow Node","Known Flow","293665.221065","667893.708949","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004564","Nodes","-218912","21.000000","30.747556","Default Known Flow Node","Known Flow","293690.721072","667696.958896","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004563","Nodes","-218911","21.000000","29.151420","Default Known Flow Node","Known Flow","293686.328312","667864.808823","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004570","Nodes","-218920","21.000000","31.269078","Default Known Flow Node","Known Flow","293732.596083","667813.333928","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004893","Nodes","-540455","21.000000","31.264408","Default Known Flow Node","Known Flow","293734.221083","667805.333925","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004572","Nodes","-218925","21.000000","31.269078","Default Known Flow Node","Known Flow","293741.471085","667815.333928","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004574","Nodes","-218930","21.000000","28.750932","Default Known Flow Node","Known Flow","293755.471089","667890.458949","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000295","Nodes","295","21.000000","30.382431","DDS demands","Known Flow","293647.971060","667580.208864","","0.000000","","","","","-7.210000","","","","","","-6.447311","-7.210000","","","","","","","D1 PROFILE","","","","",""
"64302700004905","Nodes","-60891","21.000000","30.208578","Default Known Flow Node","Known Flow","293650.221061","667554.708857","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000297","Nodes","297","21.000000","30.098069","DDS demands","Known Flow","293624.721054","667578.958864","","0.000000","","","","","-8.439999","","","","","","-7.547198","-8.439999","","","","","","","D1 PROFILE","","","","",""
"64302700000296","Nodes","296","21.000000","30.157615","DDS demands","Known Flow","293643.471059","667552.833857","","0.000000","","","","","-9.609999","","","","","","-8.593433","-9.609999","","","","","","","D1 PROFILE","","","","",""
"64302700000754","Nodes","754","21.000000","30.157615","Default Known Flow Node","Known Flow","293638.096057","667519.708848","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700004904","Nodes","-60890","21.000000","30.153835","Default Known Flow Node","Known Flow","293634.596056","667554.583857","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000299","Nodes","299","21.000000","29.290386","DDS demands","Known Flow","293549.478851","667526.344560","","0.000000","","","","","-14.279999","","","","","","-12.769430","-14.279999","","","","","","","D1 PROFILE","","","","",""
"64302700000623","Nodes","623","21.000000","28.631369","DDS demands","Known Flow","293518.721762","667554.722845","","0.000000","","","","","-10.199999","","","","","","-9.121022","-10.199999","","","","","","","D1 PROFILE","","","","",""
"64302700004903","Nodes","-60889","21.000000","30.153835","Default Known Flow Node","Known Flow","293617.221052","667532.458851","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000753","Nodes","753","21.000000","30.208578","Default Known Flow Node","Known Flow","293664.346064","667523.708849","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000647","Nodes","647","21.000000","21.337723","DDS demands","Known Flow","294164.221200","667956.833967","","0.000000","","","","","-1.059999","","","","-15.270000","","-14.602578","-16.330000","","","","","","","D1 PROFILE","","","","I2 PROFILE",""
"64302700000646","Nodes","646","21.000000","21.516930","DDS demands","Known Flow","294147.596196","667950.458965","","0.000000","","","","","-16.569999","","","","","","-14.817190","-16.569999","","","","","","","D1 PROFILE","","","","",""
"64302700004584","Nodes","-218957","21.000000","24.224820","Default Known Flow Node","Known Flow","294017.826410","667905.767135","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000648","Nodes","648","21.000000","21.237023","DDS demands","Known Flow","294220.596216","667974.583972","","0.000000","","","","","-3.380000","","","","","","-3.022456","-3.380000","","","","","","","D1 PROFILE","","","","",""
"64302700004586","Nodes","-218959","21.000000","24.224820","Default Known Flow Node","Known Flow","294025.346163","667883.583947","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000669","Nodes","669","21.000000","30.277223","DDS demands","Known Flow","293385.220988","668380.459082","","0.000000","","","","","-3.209999","","","","","","-2.870439","-3.209999","","","","","","","D1 PROFILE","","","","",""
"64302700000668","Nodes","668","21.000000","30.369438","DDS demands","Known Flow","293419.470998","668328.584068","","0.000000","","","","","-13.720000","","","","","","-12.268670","-13.720000","","","","","","","D1 PROFILE","","","","",""
"64302700000231","Nodes","231,","21.000000","31.819994","DDS demands","Known Flow","293266.911956","668483.172110","","0.000000","","","","","-12.310000","","","","","","-11.007822","-12.310000","","","","","","","D1 PROFILE","","","","",""
"64302700000232","Nodes","232","21.000000","31.321658","DDS demands","Known Flow","293281.345960","668425.459094","","0.000000","","","","","-16.249999","","","","","","-14.531040","-16.249999","","","","","","","D1 PROFILE","","","","",""
"64302700000612","Nodes","612","21.000000","30.370998","DDS demands","Known Flow","293411.095995","668328.084068","","0.000000","","","","","-13.060000","","","","","","-11.678486","-13.060000","","","","","","","D1 PROFILE","","","","",""
"64302700004522","Nodes","-218867","21.000000","30.129306","Default Known Flow Node","Known Flow","293317.345970","668314.959064","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000671","Nodes","671","21.000000","30.091196","DDS demands","Known Flow","293447.971005","668396.334086","","0.000000","","","","","-8.250000","","","","","","-7.377297","-8.250000","","","","","","","D1 PROFILE","","","","",""
"64302700000554","Nodes","554","21.000000","28.990449","DDS demands","Known Flow","293445.346005","668257.334048","","0.000000","","","","","-30.500000","","","","","","-27.273646","-30.500000","","","","","","","D1 PROFILE","","","","",""
"64302700004525","Nodes","-218871","21.000000","28.990449","Default Known Flow Node","Known Flow","293459.721009","668240.209044","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000680","Nodes","680","21.000000","29.288761","Default Known Flow Node","Known Flow","293398.970992","668250.084046","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000685","Nodes","685","21.000000","29.333537","Default Known Flow Node","Known Flow","293371.470985","668268.709052","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302700000679","Nodes","679","21.000000","29.435013","Default Known Flow Node","Known Flow","293376.220986","668246.584046","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
