"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64402300001231","Nodes","","21.000000","33.874128","Default Known Flow Node","Known Flow","304549.076026","637736.657743","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64402300001233","Nodes","","21.000000","33.874128","Default Known Flow Node","Known Flow","304552.706027","637738.643744","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64402300001219","Nodes","","21.000000","33.434551","Default Known Flow Node","Known Flow","304153.644919","637719.880739","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64402300001234","Nodes","","21.000000","33.434551","Default Known Flow Node","Known Flow","304134.435913","637724.512740","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64402300001238","Nodes","","21.000000","32.315930","Default Known Flow Node","Known Flow","304394.442984","637586.226703","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64402300001242","Nodes","","21.000000","31.256392","Default Known Flow Node","Known Flow","304633.313049","637858.736777","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64402300001251","Nodes","","21.000000","31.132403","Default Known Flow Node","Known Flow","304633.576049","637855.257776","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64402300001325","Nodes","","21.000000","39.022385","Default Known Flow Node","Known Flow","304132.738052","637756.130157","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64402300001278","Nodes","","21.000000","39.022385","Default Known Flow Node","Known Flow","304127.713912","637761.191750","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64402300001283","Nodes","","21.000000","37.886526","Default Known Flow Node","Known Flow","304118.794909","637787.556757","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64402300001069","Nodes","","21.000000","37.654543","Default Known Flow Node","Known Flow","304148.689917","637801.519761","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
