"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64302600000380","Nodes","380","21.000000","32.285726","Default Known Flow Node","Known Flow","302108.610922","663150.713898","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000238","Nodes","238","21.000000","32.635940","Default Known Flow Node","Known Flow","302066.975643","663074.246347","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000117","Nodes","117","21.000000","31.912941","DDS demands","Known Flow","302083.585387","663261.670031","","0.000000","","","","-6.599999","","","","","","","-5.901837","-6.599999","","","","","","D1 PROFILE","","","","","",""
"64302600001641","Nodes","-252","21.000000","31.907471","Default Known Flow Node","Known Flow","302081.134355","663267.223691","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000113","Nodes","113","21.000000","31.569718","DDS demands","Known Flow","302066.180663","663335.226856","","0.000000","","","","-5.739999","","","","","","","-5.132809","-5.739999","","","","","","D1 PROFILE","","","","","",""
"64302600000240","Nodes","240","21.000000","32.231100","DDS demands","Known Flow","302107.680081","663161.320654","","0.000000","","","","-6.020000","","","","","","","-5.383191","-6.020000","","","","","","D1 PROFILE","","","","","",""
"64302600000243","Nodes","243","21.000000","32.456355","DDS demands","Known Flow","302134.480180","663168.966900","","0.000000","","","","-5.140000","","","","","","","-4.596279","-5.140000","","","","","","D1 PROFILE","","","","","",""
"64302600000004","Nodes","4","21.000000","24.143857","Default Known Flow Node","Known Flow","302424.562448","663973.935883","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001639","Nodes","-1462609","21.000000","24.233642","Default Known Flow Node","Known Flow","302426.968449","663964.410880","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000288","Nodes","288","21.000000","23.940319","DDS demands","Known Flow","302384.324437","663990.872887","","0.000000","","","","-7.309999","","","","","","","-6.536731","-7.309999","","","","","","D1 PROFILE","","","","","",""
"64302600000176","Nodes","176","21.000000","27.372146","DDS demands","Known Flow","302866.280658","663892.112596","","0.000000","","","","-15.270000","","","","","","","-13.654706","-15.270000","","","","","","D1 PROFILE","","","","","",""
"64302600000037","Nodes","37","21.000000","29.279933","Default Known Flow Node","Known Flow","302948.384289","663969.714778","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000175","Nodes","175","21.000000","27.922260","DDS demands","Known Flow","302826.215557","663835.299845","","0.000000","","","","-13.040000","","","","","","","-11.660600","-13.040000","","","","","","D1 PROFILE","","","","","",""
"64302600000029","Nodes","29","21.000000","29.341489","DDS demands","Known Flow","302985.215601","663920.578868","","0.000000","","","","-3.619999","","","","","","","-3.237068","-3.619999","","","","","","D1 PROFILE","","","","","",""
"64302600000030","Nodes","30","21.000000","29.386076","Default Known Flow Node","Known Flow","302969.627596","663941.790874","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000173","Nodes","173","21.000000","30.086517","Default Known Flow Node","Known Flow","302932.904586","663991.748888","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000031","Nodes","31","21.000000","28.604788","DDS demands","Known Flow","303013.796608","663876.681856","","0.000000","","","","-5.249999","","","","","","","-4.694643","-5.249999","","","","","","D1 PROFILE","","","","","",""
"64302600000168","Nodes","168","21.000000","31.533966","Default Known Flow Node","Known Flow","303073.445625","663987.889887","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001642","Nodes","-280","21.000000","31.520700","Default Known Flow Node","Known Flow","303078.199626","663980.788885","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000169","Nodes","169","21.000000","28.483212","DDS demands","Known Flow","303085.260628","663903.603864","","0.000000","","","","-13.399999","","","","","","","-11.982517","-13.399999","","","","","","D1 PROFILE","","","","","",""
"64302600000026","Nodes","26","21.000000","28.293417","DDS demands","Known Flow","303038.206615","663883.591858","","0.000000","","","","-9.149999","","","","","","","-8.182092","-9.149999","","","","","","D1 PROFILE","","","","","",""
"64302600000170","Nodes","170","21.000000","28.320862","DDS demands","Known Flow","303133.519641","663913.230866","","0.000000","","","","-6.800000","","","","","","","-6.080681","-6.800000","","","","","","D1 PROFILE","","","","","",""
"64302600000286","Nodes","286","21.000000","24.383317","DDS demands","Known Flow","302462.276458","664020.412896","","0.000000","","","","-14.850000","","","","","","","-13.279134","-14.850000","","","","","","D1 PROFILE","","","","","",""
"64302600000287","Nodes","287","21.000000","23.829824","DDS demands","Known Flow","302432.853403","664075.763299","","0.000000","","","","-9.359999","","","","","","","-8.369878","-9.359999","","","","","","D1 PROFILE","","","","","",""
"64302600000005","Nodes","5","21.000000","23.599574","Default Known Flow Node","Known Flow","302499.493195","664100.311981","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000285","Nodes","285","21.000000","22.511427","DDS demands","Known Flow","302445.701454","664100.059917","","0.000000","","","","-11.759999","","","-6.740000","","","","-16.543028","-18.499999","","","","","","D1 PROFILE","","","I2 PROFILE","","",""
"64302600000034","Nodes","34","21.000000","29.849279","Default Known Flow Node","Known Flow","302911.954581","664014.799894","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000158","Nodes","158","21.000000","34.694693","DDS demands","Known Flow","302828.198421","664290.993752","","0.000000","","","","-5.659999","","","","","","","-5.061272","-5.659999","","","","","","D1 PROFILE","","","","","",""
"64302600000006","Nodes","6","21.000000","34.753518","Default Known Flow Node","Known Flow","302835.622863","664308.551034","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000008","Nodes","8","21.000000","35.528378","Default Known Flow Node","Known Flow","302884.527213","664356.126739","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000009","Nodes","9","21.000000","35.696954","Default Known Flow Node","Known Flow","302907.286023","664379.419749","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000015","Nodes","15","21.000000","30.569200","Default Known Flow Node","Known Flow","302993.035603","664306.522973","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000161","Nodes","161","21.000000","27.667209","DDS demands","Known Flow","302959.260594","664274.212965","","0.000000","-7.239999","","","-17.339999","","","","","","","-21.979873","-24.579998","","","C1 PROFILE","","","D1 PROFILE","","","","","",""
"64302600000283","Nodes","283","21.000000","24.564273","DDS demands","Known Flow","302500.124469","663959.055879","","0.000000","","","","-10.810000","","","","","","","-9.666495","-10.810000","","","","","","D1 PROFILE","","","","","",""
"64302600000183","Nodes","183","21.000000","24.594828","DDS demands","Known Flow","302620.063501","664103.226918","","0.000000","","","","-5.229999","","","","","","","-4.676758","-5.229999","","","","","","D1 PROFILE","","","","","",""
"64302600000185","Nodes","185","21.000000","23.786193","DDS demands","Known Flow","302585.038492","664139.013928","","0.000000","","","","-10.249999","","","","","","","-9.165732","-10.249999","","","","","","D1 PROFILE","","","","","",""
"64302600000186","Nodes","186","21.000000","23.565933","DDS demands","Known Flow","302544.182481","664107.773919","","0.000000","","","","-7.679999","","","","","","","-6.867592","-7.679999","","","","","","D1 PROFILE","","","","","",""
"64302600000003","Nodes","3","21.000000","23.606548","Default Known Flow Node","Known Flow","302565.004486","664176.306938","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000182","Nodes","182","21.000000","26.314217","DDS demands","Known Flow","302662.280513","664137.020927","","0.000000","","","","-6.110000","","","","","","","-5.463670","-6.110000","","","","","","D1 PROFILE","","","","","",""
"64302600000177","Nodes","177","21.000000","26.803912","DDS demands","Known Flow","302697.547522","664162.736934","","0.000000","","","","-1.019999","","","","","","","-0.912102","-1.019999","","","","","","D1 PROFILE","","","","","",""
"64302600000178","Nodes","178","21.000000","24.383077","DDS demands","Known Flow","302663.061513","664199.496944","","0.000000","","","","-8.699999","","","","","","","-7.779694","-8.699999","","","","","","D1 PROFILE","","","","","",""
"64302600000280","Nodes","280","21.000000","26.971115","Default Known Flow Node","Known Flow","302703.340524","664156.527933","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000159","Nodes","159","21.000000","27.989446","DDS demands","Known Flow","302731.435532","664131.686926","","0.000000","","","-8.939999","-5.700000","","","","","","","-13.091348","-14.639999","","","","","C4 PROFILE","D1 PROFILE","","","","","",""
"64302600000195","Nodes","195","21.000000","27.641596","DDS demands","Known Flow","302809.504086","664061.808307","","0.000000","","","-3.199999","-4.929999","","","","","","","-7.269990","-8.129999","","","","","C4 PROFILE","D1 PROFILE","","","","","",""
"64302600001644","Nodes","-290","21.000000","27.641596","Default Known Flow Node","Known Flow","302822.745556","664046.757903","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000187","Nodes","187","21.000000","24.081685","DDS demands","Known Flow","302613.248499","664161.653934","","0.000000","","","","-9.419999","","","","","","","-8.423531","-9.419999","","","","","","D1 PROFILE","","","","","",""
"64302600000179","Nodes","179","21.000000","23.550078","DDS demands","Known Flow","302644.787508","664220.336950","","0.000000","","","","-6.150000","","","","","","","-5.499439","-6.150000","","","","","","D1 PROFILE","","","","","",""
"64302600000180","Nodes","180","21.000000","22.212403","DDS demands","Known Flow","302615.734500","664249.301958","","0.000000","","","","-5.539999","","","","","","","-4.953966","-5.539999","","","","","","D1 PROFILE","","","","","",""
"64302600000181","Nodes","181","21.000000","22.079862","DDS demands","Known Flow","302623.197502","664289.259969","","0.000000","","","","-3.370000","","","","","","","-3.013514","-3.370000","","","","","","D1 PROFILE","","","","","",""
"64302600000188","Nodes","188","21.000000","20.990435","DDS demands","Known Flow","302499.039468","664161.706934","","0.000000","","","","-9.209999","","","","","","","-8.235745","-9.209999","","","","","","D1 PROFILE","","","","","",""
"64302600000189","Nodes","189","21.000000","22.736280","DDS demands","Known Flow","302690.999521","664267.564963","","0.000000","","","","-8.220000","","","","","","","-7.350470","-8.220000","","","","","","D1 PROFILE","","","","","",""
"64302600000194","Nodes","194","21.000000","22.632294","DDS demands","Known Flow","302753.424538","664312.383975","","0.000000","","","","-4.340000","","","","","","","-3.880905","-4.340000","","","","","","D1 PROFILE","","","","","",""
"64302600000190","Nodes","190","21.000000","22.548107","DDS demands","Known Flow","302689.220404","664283.546504","","0.000000","","","","-4.169999","","","","","","","-3.728888","-4.169999","","","","","","D1 PROFILE","","","","","",""
"64302600000191","Nodes","191","21.000000","22.463515","DDS demands","Known Flow","302676.608517","664318.817977","","0.000000","","","","-7.139999","","","","","","","-6.384714","-7.139999","","","","","","D1 PROFILE","","","","","",""
"64302600000193","Nodes","193","21.000000","22.194495","DDS demands","Known Flow","302737.606533","664340.732983","","0.000000","","","","-8.499999","","","","","","","-7.600850","-8.499999","","","","","","D1 PROFILE","","","","","",""
"64302600000192","Nodes","192","21.000000","22.017707","DDS demands","Known Flow","302753.124951","664365.361199","","0.000000","","","","-6.979999","","","","","","","-6.241640","-6.979999","","","","","","D1 PROFILE","","","","","",""
"64302600000157","Nodes","157","21.000000","35.847768","DDS demands","Known Flow","302920.066066","664392.382345","","0.000000","","","","-8.390000","","","","","","","-7.502487","-8.390000","","","","","","D1 PROFILE","","","","","",""
"64302600000164","Nodes","164","21.000000","31.201147","DDS demands","Known Flow","302884.786573","664165.752935","","0.000000","","","","-13.550000","","","","","","","-12.116651","-13.550000","","","","","","D1 PROFILE","","","","","",""
"64302600000166","Nodes","166","21.000000","31.159635","DDS demands","Known Flow","302897.434577","664211.413948","","0.000000","","","","-3.020000","","","","","","","-2.700537","-3.020000","","","","","","D1 PROFILE","","","","","",""
"64302600000151","Nodes","151","21.000000","33.255020","DDS demands","Known Flow","302943.742589","664106.852919","","0.000000","","","","-5.500000","","","","","","","-4.918197","-5.500000","","","","","","D1 PROFILE","","","","","",""
"64302600000150","Nodes","150","21.000000","34.538150","DDS demands","Known Flow","302966.519596","664122.529923","","0.000000","","","","-4.829999","","","","","","","-4.319071","-4.829999","","","","","","D1 PROFILE","","","","","",""
"64302600000032","Nodes","32","21.000000","31.264432","DDS demands","Known Flow","302974.809598","664024.446897","","0.000000","","","","-4.449999","","","","","","","-3.979268","-4.449999","","","","","","D1 PROFILE","","","","","",""
"64302600001643","Nodes","-287","21.000000","31.264432","Default Known Flow Node","Known Flow","302968.996596","664034.767899","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000167","Nodes","167","21.000000","32.648135","DDS demands","Known Flow","303019.475610","664056.813905","","0.000000","","","","-4.889999","","","","","","","-4.372724","-4.889999","","","","","","D1 PROFILE","","","","","",""
"64302600000153","Nodes","153","21.000000","43.345482","DDS demands","Known Flow","303167.179650","664476.469020","","0.000000","","","","-12.090000","","","","","","","-10.811093","-12.090000","","","","","","D1 PROFILE","","","","","",""
"64302600000155","Nodes","155","21.000000","43.111239","DDS demands","Known Flow","303103.427633","664479.303020","","0.000000","","","","-6.670000","","","","","","","-5.964432","-6.670000","","","","","","D1 PROFILE","","","","","",""
"64302600000137","Nodes","137","21.000000","45.077685","DDS demands","Known Flow","303307.355688","664431.172007","","0.000000","","","-3.559999","-14.600000","","","","","","","-16.238995","-18.159999","","","","","C4 PROFILE","D1 PROFILE","","","","","",""
"64302600000136","Nodes","136","21.000000","47.721873","DDS demands","Known Flow","303283.857682","664409.101001","","0.000000","","","","-1.039999","","","","","","","-0.929986","-1.039999","","","","","","D1 PROFILE","","","","","",""
"64302600000135","Nodes","135","21.000000","47.641017","DDS demands","Known Flow","303273.608679","664399.514999","","0.000000","","","","-1.109999","","","","","","","-0.992581","-1.109999","","","","","","D1 PROFILE","","","","","",""
"64302600000145","Nodes","145","21.000000","46.673223","DDS demands","Known Flow","303257.738675","664384.959995","","0.000000","","","","-12.919999","","","","","","","-11.553293","-12.919999","","","","","","D1 PROFILE","","","","","",""
"64302600000146","Nodes","146","21.000000","42.722258","DDS demands","Known Flow","303188.861656","664319.511977","","0.000000","","","","-17.059999","","","","","","","-15.255355","-17.059999","","","","","","D1 PROFILE","","","","","",""
"64302600000156","Nodes","156","21.000000","39.625912","DDS demands","Known Flow","303058.326621","664454.540014","","0.000000","","","","-18.309999","","","","","","","-16.373127","-18.309999","","","","","","D1 PROFILE","","","","","",""
"64302600000147","Nodes","147","21.000000","39.547189","DDS demands","Known Flow","303128.294640","664260.776961","","0.000000","","","","-3.800000","","","","","","","-3.398027","-3.800000","","","","","","D1 PROFILE","","","","","",""
"64302600000013","Nodes","13","21.000000","38.194556","DDS demands","Known Flow","303058.318621","664330.515980","","0.000000","","","","-10.670000","","","","","","","-9.541304","-10.670000","","","","","","D1 PROFILE","","","","","",""
"64302600000148","Nodes","148","21.000000","38.870614","DDS demands","Known Flow","303087.976749","664223.455618","","0.000000","","","","-12.680000","","","","","","","-11.338682","-12.680000","","","","","","D1 PROFILE","","","","","",""
"64302600000010","Nodes","10","21.000000","37.487792","Default Known Flow Node","Known Flow","303017.219843","664370.989940","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000014","Nodes","14","21.000000","38.214862","DDS demands","Known Flow","303034.675614","664314.455976","","0.000000","","","","-3.349999","","","","","","","-2.995629","-3.349999","","","","","","D1 PROFILE","","","","","",""
"64302600000076","Nodes","76","21.000000","43.399914","Default Known Flow Node","Known Flow","303268.580386","664492.049374","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000078","Nodes","78","21.000000","43.693183","Default Known Flow Node","Known Flow","303270.801678","664489.739023","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000044","Nodes","44","21.000000","43.522881","Default Known Flow Node","Known Flow","303252.001673","664473.366019","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001645","Nodes","-324","21.000000","47.929091","Default Known Flow Node","Known Flow","303285.883682","664388.649996","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000002","Nodes","Polbeth DG, Tel, Constant, Site ID 5904","21.000000","47.999998","Default Known Pressure Node","Known Pressure","303290.787684","664391.555997","","2894.360231","","","","","","","","","","","785.838602","878.800022","","","","","","","","","","","",""
"64302600000154","Nodes","154","21.000000","43.224985","DDS demands","Known Flow","303136.831642","664521.341032","","0.000000","","","","-5.570000","","","","","","","-4.980793","-5.570000","","","","","","D1 PROFILE","","","","","",""
"64302600000138","Nodes","138","21.000000","42.856461","DDS demands","Known Flow","303361.750703","664511.104029","","0.000000","","","","-14.259999","","","","","","","-12.751546","-14.259999","","","","","","D1 PROFILE","","","","","",""
"64302600000041","Nodes","41","21.000000","43.649695","Default Known Flow Node","Known Flow","303296.178685","664513.134030","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000139","Nodes","139","21.000000","35.651226","DDS demands","Known Flow","303277.282598","664636.668201","","0.000000","","","","-5.480000","","","","","","","-4.900313","-5.480000","","","","","","D1 PROFILE","","","","","",""
"64302600000144","Nodes","144","21.000000","34.483160","DDS demands","Known Flow","303233.458668","664712.377084","","0.000000","","","","-10.130000","","","","","","","-9.058426","-10.130000","","","","","","D1 PROFILE","","","","","",""
"64302600000084","Nodes","84","21.000000","34.659733","Default Known Flow Node","Known Flow","303210.726471","664688.856725","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000083","Nodes","83","21.000000","35.169828","Default Known Flow Node","Known Flow","303155.205907","664630.032786","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000143","Nodes","143","21.000000","35.257971","DDS demands","Known Flow","303160.608716","664625.059570","","0.000000","","","","-4.960000","","","","","","","-4.435320","-4.960000","","","","","","D1 PROFILE","","","","","",""
"64302600000088","Nodes","88","21.000000","34.659733","Default Known Flow Node","Known Flow","303242.971297","664704.527951","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000087","Nodes","87","21.000000","35.689540","Default Known Flow Node","Known Flow","303258.159863","664655.851621","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000081","Nodes","81","21.000000","35.467938","Default Known Flow Node","Known Flow","303173.385652","664610.087056","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000142","Nodes","142","21.000000","39.262648","DDS demands","Known Flow","303231.652668","664529.950034","","0.000000","","","","-5.389999","","","","","","","-4.819833","-5.389999","","","","","","D1 PROFILE","","","","","",""
"64302600000053","Nodes","53","21.000000","39.262648","Default Known Flow Node","Known Flow","303258.845675","664556.380041","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000047","Nodes","47","21.000000","39.306448","Default Known Flow Node","Known Flow","303213.328663","664513.019030","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000072","Nodes","72","21.000000","41.058143","DDS demands","Known Flow","303250.908310","664510.513725","","0.000000","","","","-10.280000","","","","","","","-9.192559","-10.280000","","","","","","D1 PROFILE","","","","","",""
"64302600000040","Nodes","40","21.000000","42.638903","Default Known Flow Node","Known Flow","303389.149711","664506.691028","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000069","Nodes","69","21.000000","36.485795","DDS demands","Known Flow","303274.789679","664592.373051","","0.000000","","","","-9.009999","","","","","","","-8.056902","-9.009999","","","","","","D1 PROFILE","","","","","",""
"64302600000082","Nodes","82","21.000000","35.169828","Default Known Flow Node","Known Flow","303158.946629","664637.156263","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000063","Nodes","63","21.000000","35.802685","DDS demands","Known Flow","303191.860657","664590.093051","","0.000000","","","","-10.649999","","","","","","","-9.523419","-10.649999","","","","","","D1 PROFILE","","","","","",""
"64302600000080","Nodes","80","21.000000","35.423879","Default Known Flow Node","Known Flow","303198.440659","664633.308062","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000061","Nodes","61","21.000000","36.625891","DDS demands","Known Flow","303194.376658","664568.540045","","0.000000","","","","-10.719999","","","","","","","-9.586014","-10.719999","","","","","","D1 PROFILE","","","","","",""
"64302600000079","Nodes","79","21.000000","35.802685","Default Known Flow Node","Known Flow","303216.724664","664613.060057","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000051","Nodes","51","21.000000","36.625891","Default Known Flow Node","Known Flow","303178.429653","664554.755041","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000062","Nodes","62","21.000000","37.967764","Default Known Flow Node","Known Flow","303213.457663","664549.032039","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000050","Nodes","50","21.000000","37.967764","Default Known Flow Node","Known Flow","303192.941657","664529.951034","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000075","Nodes","75","21.000000","41.344368","Default Known Flow Node","Known Flow","303253.042628","664508.237236","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000042","Nodes","42","21.000000","41.247546","Default Known Flow Node","Known Flow","303281.503681","664532.488035","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000086","Nodes","86","21.000000","35.688800","Default Known Flow Node","Known Flow","303244.972579","664669.666223","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000068","Nodes","68","21.000000","36.485795","Default Known Flow Node","Known Flow","303256.905675","664576.665047","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000272","Nodes","272","21.000000","36.698635","DDS demands","Known Flow","301483.450393","663044.196501","","0.000000","","","","-6.380000","","","","","","","-5.705109","-6.380000","","","","","","D1 PROFILE","","","","","",""
"64302600000312","Nodes","Logger 9575, 79 Burngrange Cottages","21.000000","24.103785","Val Log Post","Known Flow","301062.034115","662765.013313","","0.000000","","","","-8.399999","","","","","","","-7.511429","-8.399999","","","","","","D1 PROFILE","","","","","",""
"64302600000093","Nodes","93","21.000000","24.653402","Default Known Flow Node","Known Flow","301173.382108","662735.311546","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000100","Nodes","100","21.000000","24.657466","Default Known Flow Node","Known Flow","301172.348107","662736.931546","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000024","Nodes","24","21.000000","24.657575","DDS demands","Known Flow","301172.207803","662735.200983","","0.000000","","","","-16.110000","","","","","","","-14.405848","-16.110000","","","","","","D1 PROFILE","","","","","",""
"64302600001647","Nodes","-41","21.000000","24.659581","DDS demands","Known Flow","301171.477107","662736.440546","","0.000000","","","","-14.730000","","","","","","","-13.171828","-14.730000","","D1 PROFILE","","","","D1 PROFILE","","","","","",""
"64302600000094","Nodes","94","21.000000","24.610580","Default Known Flow Node","Known Flow","301183.317110","662741.626548","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000096","Nodes","96","21.000000","24.603275","Default Known Flow Node","Known Flow","301185.644272","662741.651394","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000098","Nodes","98","21.000000","24.615719","Default Known Flow Node","Known Flow","301161.898105","662726.102543","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000353","Nodes","353","21.000000","34.361668","Default Known Flow Node","Known Flow","301690.091248","663152.278659","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000347","Nodes","347","21.000000","35.769973","Default Known Flow Node","Known Flow","301649.046108","663086.566009","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000355","Nodes","355","21.000000","33.615863","DDS demands","Known Flow","301678.903245","663173.658665","","0.000000","","","","-8.930000","","","","","","","-7.985365","-8.930000","","","","","","D1 PROFILE","","","","","",""
"64302600000356","Nodes","356","21.000000","33.571510","Default Known Flow Node","Known Flow","301699.482251","663185.113668","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000351","Nodes","351","21.000000","35.211586","Default Known Flow Node","Known Flow","301686.641161","663134.733784","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000352","Nodes","352","21.000000","35.211586","Default Known Flow Node","Known Flow","301683.425246","663137.870655","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001637","Nodes","-1462506","21.000000","33.571510","Default Known Flow Node","Known Flow","301698.476251","663186.870669","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000354","Nodes","354","21.000000","34.361668","Default Known Flow Node","Known Flow","301695.594250","663155.969660","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000389","Nodes","389","21.000000","32.213249","Default Known Flow Node","Known Flow","302329.544897","663070.777936","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000401","Nodes","401","21.000000","32.408266","Default Known Flow Node","Known Flow","302074.276353","663055.754633","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000390","Nodes","390","21.000000","32.370746","DDS demands","Known Flow","302249.678401","663063.009635","","0.000000","","","","-10.949999","","","","","","","-9.791684","-10.949999","","","","","","D1 PROFILE","","","","","",""
"64302600000307","Nodes","307","21.000000","29.315757","DDS demands","Known Flow","302560.442946","663928.209769","","0.000000","","","","","","","-3.400000","","","","-3.040340","-3.400000","","","","","","","","","I2 PROFILE","","",""
"64302600000016","Nodes","16","21.000000","32.734044","Default Known Flow Node","Known Flow","302566.765263","663817.298267","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000305","Nodes","305","21.000000","32.681115","DDS demands","Known Flow","302564.416974","663822.717396","","0.000000","","","","-2.900000","","","-0.419999","","","","-2.968803","-3.320000","","","","","","D1 PROFILE","","","I2 PROFILE","","",""
"64302600000172","Nodes","172","21.000000","25.982453","DDS demands","Known Flow","302836.999560","663786.035832","","0.000000","","","","-19.299999","","","","","","","-17.258402","-19.299999","","","","","","D1 PROFILE","","","","","",""
"64302600000017","Nodes","17","21.000000","25.892765","Default Known Flow Node","Known Flow","302760.082539","663801.702836","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000018","Nodes","18","21.000000","25.892765","Default Known Flow Node","Known Flow","302749.859537","663815.846840","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
