"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)"
"94117808303099","Nodes","8303099",21.000000,34.712919,"DDS demands","Known Flow",519770.022396,110672.054974,,0.000000,,,,-9.790000,,,-8.754393,-9.790000,,"",,,,"D1 PROFILE",,
"94117808303133","Nodes","8303133",21.000000,34.055628,"DDS demands","Known Flow",519784.675142,110826.895547,,0.000000,,,,-9.119999,,,-8.155266,-9.119999,,"",,,,"D1 PROFILE",,
"94117808303136","Nodes","8303136",21.000000,33.780694,"DDS demands","Known Flow",519805.095905,110877.230019,,0.000000,,,,-8.090000,,,-7.234223,-8.090000,,"",,,,"D1 PROFILE",,
"94117808303135","Nodes","8303135",21.000000,33.824797,"DDS demands","Known Flow",519828.419017,110847.374786,,0.000000,,,,-6.630000,,,-5.928664,-6.630000,,"",,,,"D1 PROFILE",,
"94117808303138","Nodes","8303138",21.000000,34.055953,"DDS demands","Known Flow",519825.266504,110774.070608,,0.000000,,,,-1.019999,,,-0.912102,-1.019999,,"",,,,"D1 PROFILE",,
"94117801462483","Nodes","1462483",21.000000,34.221112,"Default Known Flow Node","Known Flow",519814.540602,110748.504346,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117808303128","Nodes","8303128",21.000000,34.071954,"DDS demands","Known Flow",519884.300621,110640.672316,,0.000000,,,,-8.430000,,,-7.538257,-8.430000,,"",,,,"D1 PROFILE",,
"94117800000090","Nodes","90",21.000000,33.932330,"Default Known Flow Node","Known Flow",519860.878615,110705.498334,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117808303100","Nodes","8303100",21.000000,33.901537,"DDS demands","Known Flow",519973.779981,110602.057965,,0.000000,,,,-22.729998,,,-20.325572,-22.729998,,"",,,,"D1 PROFILE",,
"94117801462487","Nodes","1462487",21.000000,34.011163,"Default Known Flow Node","Known Flow",519977.576647,110603.990306,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117808303083","Nodes","8303083",21.000000,30.617360,"DDS demands","Known Flow",519684.053567,110923.344393,,0.000000,,,,-13.290000,,,-11.884156,-13.290000,,"",,,,"D1 PROFILE",,
"94117808303114","Nodes","8303114",21.000000,28.625607,"DDS demands","Known Flow",519422.568496,111000.841414,,0.000000,,,,-23.069998,,,-20.629606,-23.069998,,"",,,,"D1 PROFILE",,
"94117800000167","Nodes","167",21.000000,27.704877,"Default Known Flow Node","Known Flow",519381.554485,111015.748418,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117808303160","Nodes","8303160",21.000000,27.837467,"Default Known Flow Node","Known Flow",519353.390433,111029.692968,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117808303159","Nodes","8303159",21.000000,27.868067,"Default Known Flow Node","Known Flow",519357.997939,111039.494375,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117808303161","Nodes","8303161",21.000000,27.736396,"Default Known Flow Node","Known Flow",519316.665467,111061.188431,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117801462488","Nodes","1462488",21.000000,28.638485,"Default Known Flow Node","Known Flow",519430.033498,111023.415421,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800000183","Nodes","183",21.000000,28.681734,"Default Known Flow Node","Known Flow",519455.633505,111080.580436,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117808303152","Nodes","8303152",21.000000,29.194741,"DDS demands","Known Flow",519499.402517,111085.999438,,0.000000,,,,-8.619999,,,-7.708158,-8.619999,,"",,,,"D1 PROFILE",,
"94117800000186","Nodes","186",21.000000,29.194741,"Default Known Flow Node","Known Flow",519480.669512,111095.238440,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800000176","Nodes","176",21.000000,27.709708,"DDS demands","Known Flow",519311.613466,111064.039432,,0.000000,,,,-6.979999,,,-6.241640,-6.979999,,"",,,,"D1 PROFILE",,
"94117808303156","Nodes","8303156",21.000000,28.681734,"Default Known Flow Node","Known Flow",519452.777504,111085.157437,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117808303157","Nodes","8303157",21.000000,28.724990,"Default Known Flow Node","Known Flow",519474.463634,111131.836162,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117808303149","Nodes","8303149",21.000000,30.296733,"DDS demands","Known Flow",519705.753012,110997.775978,,0.000000,,,,-2.880000,,,-2.575347,-2.880000,,"",,,,"D1 PROFILE",,
"94117808303150","Nodes","8303150",21.000000,29.509273,"DDS demands","Known Flow",519596.781543,111059.660430,,0.000000,,,,-2.619999,,,-2.342850,-2.619999,,"",,,,"D1 PROFILE",,
"94117801462539","Nodes","1462539",21.000000,30.304322,"Default Known Flow Node","Known Flow",519707.146573,111014.842418,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800000190","Nodes","190",21.000000,28.958349,"DDS demands","Known Flow",519516.976315,111131.258796,,0.000000,,,,-6.520000,,,-5.830300,-6.520000,,"",,,,"D1 PROFILE",,
"94117800000181","Nodes","181",21.000000,29.483414,"DDS demands","Known Flow",519618.204549,111073.151434,,0.000000,,,,-3.140000,,,-2.807844,-3.140000,,"",,,,"D1 PROFILE",,
"94117808303176","Nodes","8303176",21.000000,29.486179,"DDS demands","Known Flow",519601.665442,111068.289157,,0.000000,,,,-26.489999,,,-23.687831,-26.489999,,"",,,,"D1 PROFILE",,
"94117800000182","Nodes","182",21.000000,29.486179,"Default Known Flow Node","Known Flow",519590.290541,111073.491434,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117808303151","Nodes","8303151",21.000000,29.483414,"Default Known Flow Node","Known Flow",519704.014572,111101.866442,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117808303111","Nodes","8303111",21.000000,30.743397,"DDS demands","Known Flow",520060.155669,110149.395183,,0.000000,0.000000,,,-33.249999,,,-29.732744,-33.249999,,"","C1 PROFILE",,,"D1 PROFILE",,
"94117808303105","Nodes","8303105",21.000000,33.254185,"DDS demands","Known Flow",520016.041657,110245.906209,,0.000000,,,,-3.440000,,,-3.076109,-3.440000,,"",,,,"D1 PROFILE",,
"94117808303104","Nodes","8303104",21.000000,33.579267,"DDS demands","Known Flow",520050.763667,110291.141221,,0.000000,,,,-9.639999,,,-8.620260,-9.639999,,"",,,,"D1 PROFILE",,
"94117808303102","Nodes","8303102",21.000000,33.637779,"DDS demands","Known Flow",520051.964667,110327.247231,,0.000000,,,,-5.219999,,,-4.667817,-5.219999,,"",,,,"D1 PROFILE",,
"94117800000026","Nodes","26",21.000000,33.797293,"Default Known Flow Node","Known Flow",520078.227674,110307.835226,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117808303101","Nodes","8303101",21.000000,33.856494,"DDS demands","Known Flow",520021.062166,110641.077128,,0.000000,,,,-30.140000,,,-26.951727,-30.140000,,"",,,,"D1 PROFILE",,
"94117801462498","Nodes","1462498",21.000000,30.298788,"DDS demands","Known Flow",519707.901573,111045.547427,,0.000000,,,,-1.609999,,,-1.439690,-1.609999,,"",,,,"D1 PROFILE",,
"94117808303095","Nodes","8303095",21.000000,35.563790,"DDS demands","Known Flow",519659.565560,110390.886248,,0.000000,,,,-2.829999,,,-2.530636,-2.829999,,"",,,,"D1 PROFILE",,
"94117808303097","Nodes","8303097",21.000000,33.407352,"DDS demands","Known Flow",519778.111971,110459.038148,,0.000000,,,,-18.759999,,,-16.775527,-18.759999,,"",,,,"D1 PROFILE",,
"94117804904552","Nodes","4904552",21.000000,28.819254,"Default Known Flow Node","Known Flow",519512.354795,110989.922637,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800000189","Nodes","189",21.000000,28.724990,"Default Known Flow Node","Known Flow",519412.972858,111117.691224,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800000002","Nodes","2",21.000000,33.922944,"Default Known Flow Node","Known Flow",519891.783748,108970.143301,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800002039","Nodes","2039",21.000000,30.749599,"DDS demands","Known Flow",519334.624380,110614.309019,,0.000000,,,,-25.610000,,,-22.900920,-25.610000,,"",,,,"D1 PROFILE",,
"94117800002041","Nodes","2041",21.000000,31.557670,"DDS demands","Known Flow",519321.872986,110569.399190,,0.000000,,,,-1.230000,,,-1.099888,-1.230000,,"",,,,"D1 PROFILE",,
"94117800002092","Nodes","2092",21.000000,29.667176,"Default Known Flow Node","Known Flow",519368.067481,110854.785375,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800002040","Nodes","2040",21.000000,29.864745,"DDS demands","Known Flow",519364.611480,110806.858362,,0.000000,,,,-6.730000,,,-6.018086,-6.730000,,"",,,,"D1 PROFILE",,
"94117800002117","Nodes","2117",21.000000,29.539043,"Default Known Flow Node","Known Flow",519498.847516,110832.731369,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800002096","Nodes","2096",21.000000,29.799238,"Default Known Flow Node","Known Flow",519483.911512,110978.322408,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800002097","Nodes","2097",21.000000,29.799238,"Default Known Flow Node","Known Flow",519497.844516,110975.529408,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800002099","Nodes","2099",21.000000,29.203696,"Default Known Flow Node","Known Flow",519494.148515,110863.828377,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800002103","Nodes","2103",21.000000,30.903797,"DDS demands","Known Flow",519679.782456,110889.018261,,0.000000,,,,-10.770000,,,-9.630727,-10.770000,,"",,,,"D1 PROFILE",,
"94117800002102","Nodes","2102",21.000000,30.844604,"Default Known Flow Node","Known Flow",519673.759564,110895.261386,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800002107","Nodes","2107",21.000000,28.639882,"Default Known Flow Node","Known Flow",519430.051719,111019.763215,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800002112","Nodes","2112",21.000000,30.152953,"Default Known Flow Node","Known Flow",519642.331555,110940.283398,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800002115","Nodes","2115",21.000000,29.203696,"Default Known Flow Node","Known Flow",519485.772513,110860.082376,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800002118","Nodes","2118",21.000000,29.481536,"Default Known Flow Node","Known Flow",519551.895531,110849.322373,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800002120","Nodes","2120",21.000000,28.638485,"Default Known Flow Node","Known Flow",519428.972716,111020.207638,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800002122","Nodes","2122",21.000000,29.473329,"Default Known Flow Node","Known Flow",519560.458533,110854.988375,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800002125","Nodes","2125",21.000000,29.829497,"Default Known Flow Node","Known Flow",519605.239545,110929.563395,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800002124","Nodes","2124",21.000000,29.799238,"Default Known Flow Node","Known Flow",519537.176527,110851.005374,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800002110","Nodes","2110",21.000000,29.203696,"Default Known Flow Node","Known Flow",519504.572518,110842.515371,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800002113","Nodes","2113",21.000000,30.152953,"Default Known Flow Node","Known Flow",519654.906559,110969.561406,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800002119","Nodes","2119",21.000000,29.481536,"Default Known Flow Node","Known Flow",519568.945867,110816.690907,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117808303093","Nodes","8303093",21.000000,35.284786,"DDS demands","Known Flow",519610.354530,110415.540251,,0.000000,,,,-27.839999,,,-24.895025,-27.839999,,"",,,,"D1 PROFILE",,
"94117808303081","Nodes","8303081",21.000000,29.799238,"DDS demands","Known Flow",519594.927543,110933.933396,,0.000000,,,,-11.130000,,,-9.952645,-11.130000,,"",,,,"D1 PROFILE",,
"94117808303080","Nodes","8303080",21.000000,29.472521,"DDS demands","Known Flow",519560.975533,110853.826374,,0.000000,,,,-19.440000,,,-17.383595,-19.440000,,"",,,,"D1 PROFILE",,
"94117808303082","Nodes","8303082",21.000000,28.734458,"DDS demands","Known Flow",519504.440534,110993.580351,,0.000000,,,,-15.979999,,,-14.289601,-15.979999,,"",,,,"D1 PROFILE",,
"94117800000017","Nodes","17",21.000000,49.102730,"DDS demands","Known Flow",521477.107055,113325.105047,,0.000000,,,,-6.569999,,,-5.875011,-6.569999,,"",,,,"D1 PROFILE",,
"94117800000018","Nodes","18",21.000000,49.770847,"DDS demands","Known Flow",521471.166157,113236.647032,,0.000000,,,,-3.839999,,,-3.433796,-3.839999,,"",,,,"D1 PROFILE",,
"94117800000020","Nodes","20",21.000000,47.078470,"DDS demands","Known Flow",521545.869073,113319.197045,,0.000000,,,,-8.930000,,,-7.985366,-8.930000,,"",,,,"D1 PROFILE",,
"94117800000021","Nodes","21",21.000000,43.717688,"DDS demands","Known Flow",521549.165074,113274.691033,,0.000000,,,,-18.819999,,,-16.829180,-18.819999,,"",,,,"D1 PROFILE",,
"94117800000029","Nodes","29",21.000000,47.434242,"DDS demands","Known Flow",521587.621468,113179.519731,,0.000000,,,,-7.639999,,,-6.831824,-7.639999,,"",,,,"D1 PROFILE",,
"94117800000031","Nodes","31",21.000000,47.459224,"DDS demands","Known Flow",521608.352287,113184.223104,,0.000000,,,,-6.959999,,,-6.223756,-6.959999,,"",,,,"D1 PROFILE",,
"94117800000024","Nodes","24",21.000000,48.706651,"DDS demands","Known Flow",521592.261144,112973.290799,,0.000000,,,,-5.969999,,,-5.338480,-5.969999,,"",,,,"D1 PROFILE",,
"94117800000034","Nodes","34",21.000000,47.227784,"DDS demands","Known Flow",521572.700089,113191.552392,,0.000000,,,,-8.960000,,,-8.012192,-8.960000,,"",,,,"D1 PROFILE",,
"94117800000035","Nodes","35",21.000000,47.143164,"DDS demands","Known Flow",521518.560769,113118.374636,,0.000000,,,,-8.600000,,,-7.690274,-8.600000,,"",,,,"D1 PROFILE",,
"94117800000038","Nodes","38",21.000000,49.967627,"DDS demands","Known Flow",521472.328876,112973.472181,,0.000000,,,,-5.440000,,,-4.864545,-5.440000,,"",,,,"D1 PROFILE",,
"94117800000047","Nodes","47",21.000000,47.832421,"DDS demands","Known Flow",521524.628068,112863.815921,,0.000000,,,,-3.999999,,,-3.576871,-3.999999,,"",,,,"D1 PROFILE",,
"94117800000051","Nodes","51",21.000000,49.665580,"Default Known Flow Node","Known Flow",521450.102047,112913.206935,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800000050","Nodes","50",21.000000,49.441513,"DDS demands","Known Flow",521435.759044,112892.182929,,0.000000,,,,-10.350000,,,-9.255155,-10.350000,,"",,,,"D1 PROFILE",,
"94117800000052","Nodes","SANDS LANE HENFIELD ROAD, DG",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",521444.235046,112917.074936,,9999.989670,,,,,,,24.599935,27.510000,,"",,,,,,
"94117800000054","Nodes","54",21.000000,47.458805,"DDS demands","Known Flow",521580.446083,112842.104915,,0.000000,,,,-4.709999,,,-4.211766,-4.709999,,"",,,,"D1 PROFILE",,
"94117800000053","Nodes","53",21.000000,47.384763,"DDS demands","Known Flow",521598.087183,112841.386128,,0.000000,,,,-4.709999,,,-4.211766,-4.709999,,"",,,,"D1 PROFILE",,
"94117800000055","Nodes","55",21.000000,47.510196,"Default Known Flow Node","Known Flow",521697.640115,112828.812912,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800000062","Nodes","62",21.000000,49.816756,"DDS demands","Known Flow",521432.590043,112739.572888,,0.000000,,,,-4.760000,,,-4.256477,-4.760000,,"",,,,"D1 PROFILE",,
"94117800000060","Nodes","60",21.000000,49.261948,"DDS demands","Known Flow",521434.329043,112766.239895,,0.000000,,,,-15.769999,,,-14.101816,-15.769999,,"",,,,"D1 PROFILE",,
"94117800000064","Nodes","WOODSMILL CLOSE HENFIELD ROAD RRI",21.000000,49.999949,"Default Known Pressure Node","Known Pressure",521431.825042,112740.879888,,0.000000,,,,,,,43.771965,48.950002,,"",,,,,,
"94117800000066","Nodes","66",21.000000,49.233514,"DDS demands","Known Flow",521430.280042,112719.522882,,0.000000,,,-6.000000,-6.869999,,-15.550000,-25.413673,-28.420000,,"",,,"C4 PROFILE","D1 PROFILE",,"I2 PROFILE"
"94117800000068","Nodes","68",21.000000,47.902605,"DDS demands","Known Flow",521440.972195,112626.952693,,0.000000,-48.220002,,,,,-22.850000,-63.552067,-71.070002,,"","C1 PROFILE",,,,,"I2 PROFILE"
"94117800000071","Nodes","71",21.000000,47.986481,"Default Known Flow Node","Known Flow",521495.488060,112622.372856,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800000006","Nodes","6",21.000000,49.987933,"DDS demands","Known Flow",521485.434057,113494.430093,,0.000000,,,,-9.209999,,,-8.235746,-9.209999,,"",,,,"D1 PROFILE",,
"94117800000009","Nodes","9",21.000000,50.035452,"DDS demands","Known Flow",521481.942056,113467.132085,,0.000000,,,,-6.520000,,,-5.830300,-6.520000,,"",,,,"D1 PROFILE",,
"94117800000011","Nodes","11",21.000000,50.016498,"DDS demands","Known Flow",521476.997580,113422.809829,,0.000000,,,,-11.850000,,,-10.596483,-11.850000,,"",,,,"D1 PROFILE",,
"94117800000010","Nodes","SILVER BIRCHES SHOREHAM ROAD, DG",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",521490.847058,113480.108089,,9999.989670,,,,,,,38.835884,43.429997,,"",,,,,,
"94117800000007","Nodes","7",21.000000,50.054631,"DDS demands","Known Flow",521473.391054,113395.544066,,0.000000,,,,-7.119999,,,-6.366831,-7.119999,,"",,,,"D1 PROFILE",,
"94117800000012","Nodes","12",21.000000,49.394121,"DDS demands","Known Flow",521554.071076,113422.031073,,0.000000,,,,-8.729999,,,-7.806521,-8.729999,,"",,,,"D1 PROFILE",,
"94117800000072","Nodes","MACKLEYs INDUSTRIAL ESTATE HENFIELD ROAD, DG",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",521475.415054,112671.820869,,9999.900949,,,,,,,53.295388,59.600000,,"",,,,,,
"94117800000075","Nodes","75",21.000000,49.953749,"DDS demands","Known Flow",521537.070071,112550.321836,,0.000000,-11.910000,,,-2.519999,,-2.300000,-14.960265,-16.730000,,"","C1 PROFILE",,,"D1 PROFILE",,"I2 PROFILE"
"94117800000076","Nodes","76",21.000000,49.891665,"DDS demands","Known Flow",521606.622775,112559.335194,,0.000000,,,,-12.780000,,-16.350000,-26.048568,-29.130000,,"",,,,"D1 PROFILE",,"I2 PROFILE"
"94117800000077","Nodes","77",21.000000,49.891665,"Default Known Flow Node","Known Flow",521611.384091,112640.090860,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800000085","Nodes","85",21.000000,49.827847,"DDS demands","Known Flow",521562.255078,112462.312812,,0.000000,,,,-12.489999,,,-11.168782,-12.489999,,"",,,,"D1 PROFILE",,
"94117800000079","Nodes","79",21.000000,49.869667,"Default Known Flow Node","Known Flow",521613.860092,112465.473813,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117800000083","Nodes","83",21.000000,49.952981,"Default Known Flow Node","Known Flow",521533.144257,112339.992310,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
