"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"94116000338958","Nodes","","21.000000","45.787605","Default Known Flow Node","Known Flow","515383.064793","126003.977667","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116007707085","Nodes","","21.000000","49.060874","DDS demands","Known Flow","515860.159018","126778.042808","","0.000000","","","","","-1.519999","","","","-1.359211","-1.519999","","","","","","","D1 PROFILE","","",""
"94116007707126","Nodes","","21.000000","48.899445","Default Known Flow Node","Known Flow","515867.295081","126709.702537","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000339148","Nodes","","21.000000","27.111189","DDS demands","Known Flow","515940.518591","125300.726163","","0.000000","","","","","-10.079999","","","","-9.013715","-10.079999","","","","","","","D1 PROFILE","","",""
"94116007707054","Nodes","","21.000000","30.051440","DDS demands","Known Flow","516021.379421","125364.027740","","0.000000","","","","","-3.589999","","","","-3.210242","-3.589999","","","","","","","D1 PROFILE","","",""
"94116000394694","Nodes","","21.000000","27.139124","DDS demands","Known Flow","515743.979553","125207.240919","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000394696","Nodes","","21.000000","27.429072","DDS demands","Known Flow","515776.745832","125191.639929","","0.000000","","","","","-0.369999","","","","-0.330860","-0.369999","","","","","","","D1 PROFILE","","",""
"94116000339106","Nodes","","21.000000","27.609315","DDS demands","Known Flow","515843.632793","125179.861280","","0.000000","","","","","-3.020000","","","","-2.700538","-3.020000","","","","","","","D1 PROFILE","","",""
"94116000339099","Nodes","","21.000000","32.618581","Default Known Flow Node","Known Flow","515821.547251","125482.030106","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000339100","Nodes","","21.000000","29.247930","DDS demands","Known Flow","515835.520702","125249.592878","","0.000000","","","","","-1.059999","","","","-0.947870","-1.059999","","","","","","","D1 PROFILE","","",""
"94116000339118","Nodes","","21.000000","29.327944","DDS demands","Known Flow","515888.383813","125250.139542","","0.000000","","","","","-1.290000","","","","-1.153541","-1.290000","","","","","","","D1 PROFILE","","",""
"94116000394693","Nodes","","21.000000","27.144536","DDS demands","Known Flow","515737.525366","125187.146793","","0.000000","","","","","-2.019999","","","","-1.806320","-2.019999","","","","","","","D1 PROFILE","","",""
"94116000339124","Nodes","","21.000000","27.824265","DDS demands","Known Flow","515942.366956","125240.798065","","0.000000","","","","","-2.160000","","","","-1.931510","-2.160000","","","","","","","D1 PROFILE","","",""
"94116000339186","Nodes","P12129732, MILLFIELD, SCH 108.46","24.000000","29.282697","CSEP DDS Matched","Known Flow","516111.362013","125295.604368","","0.000000","","","","","","-108.459999","","","-96.986871","-108.459999","","","","","","","","DC PROFILE","",""
"94116007707038","Nodes","","21.000000","43.864179","DDS demands","Known Flow","515450.265371","125854.833726","","0.000000","","","","","-6.510000","","","","-5.821358","-6.510000","","","","","","","D1 PROFILE","","",""
"94116007707033","Nodes","","21.000000","43.126063","DDS demands","Known Flow","515421.600518","125784.152436","","0.000000","","","","","-16.440000","","","","-14.700943","-16.440000","","","","","","","D1 PROFILE","","",""
"94116007707035","Nodes","","21.000000","42.757185","DDS demands","Known Flow","515435.805846","125644.491091","","0.000000","","","","","-12.130000","","","","-10.846863","-12.130000","","","","","","","D1 PROFILE","","",""
"94116007707034","Nodes","","21.000000","42.714372","DDS demands","Known Flow","515382.656587","125662.763578","","0.000000","","","","","-14.670000","","","","-13.118176","-14.670000","","","","","","","D1 PROFILE","","",""
"94116007707029","Nodes","","21.000000","45.766096","DDS demands","Known Flow","515380.015921","125993.957691","","0.000000","","","","","-6.690000","","","","-5.982318","-6.690000","","","","","","","D1 PROFILE","","",""
"94116007707122","Nodes","","21.000000","42.880703","DDS demands","Known Flow","515337.722945","125879.924822","","0.000000","","","","","-19.390000","","","","-17.338884","-19.390000","","","","","","","D1 PROFILE","","",""
"94116000394682","Nodes","","21.000000","45.869871","Default Known Flow Node","Known Flow","515451.490744","125978.392371","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000338979","Nodes","","21.000000","45.820100","DDS demands","Known Flow","515483.227424","125947.289481","","0.000000","","","","","-1.209999","","","","-1.082003","-1.209999","","","","","","","D1 PROFILE","","",""
"94116007707039","Nodes","","21.000000","42.295509","DDS demands","Known Flow","515498.197517","125638.407618","","0.000000","","","","","-14.630000","","","","-13.082408","-14.630000","","","","","","","D1 PROFILE","","",""
"94116007707032","Nodes","","21.000000","42.710073","DDS demands","Known Flow","515311.883771","125852.628834","","0.000000","","","","","-27.189999","","","","-24.313783","-27.189999","","","","","","","D1 PROFILE","","",""
"94116000338941","Nodes","","21.000000","42.736892","Default Known Flow Node","Known Flow","515316.529639","125851.467366","","0.000000","","","","","-1.059999","","","","-0.947870","-1.059999","","","","","","","D1 PROFILE","","",""
"94116000338948","Nodes","","21.000000","42.730703","Default Known Flow Node","Known Flow","515340.047385","125907.205471","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000338944","Nodes","","21.000000","42.750561","DDS demands","Known Flow","515325.460381","125966.498487","","0.000000","","","","","-2.079999","","","","-1.859973","-2.079999","","","","","","","D1 PROFILE","","",""
"94116000394676","Nodes","","21.000000","43.541580","Default Known Flow Node","Known Flow","515381.373623","125925.253441","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000338952","Nodes","","21.000000","43.548513","DDS demands","Known Flow","515367.421392","125956.972484","","0.000000","","","","","-3.039999","","","","-2.718422","-3.039999","","","","","","","D1 PROFILE","","",""
"94116000338957","Nodes","","21.000000","43.458328","Default Known Flow Node","Known Flow","515382.646396","125916.489473","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116007707036","Nodes","","21.000000","43.361728","DDS demands","Known Flow","515508.568038","125734.906363","","0.000000","","","","","-12.939999","","","","-11.571179","-12.939999","","","","","","","D1 PROFILE","","",""
"94116007707037","Nodes","","21.000000","44.213400","DDS demands","Known Flow","515501.736817","125834.231843","","0.000000","","","","","-5.550000","","","","-4.962909","-5.550000","","","","","","","D1 PROFILE","","",""
"94116000007034","Nodes","Logger 7034","21.000000","40.624038","Val Log Post","Known Flow","515662.368872","125648.961374","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116007707041","Nodes","","21.000000","41.298386","DDS demands","Known Flow","515646.439908","125652.065003","","0.000000","","","","","-8.189999","","","","-7.323644","-8.189999","","","","","","","D1 PROFILE","","",""
"94116007707049","Nodes","7707049, ""SEP00344"", ""ABBOTS LEIGH"", 37.29","22.999998","21.269894","CSEP DDS Matched","Known Flow","516161.515608","125655.475402","","0.000000","","","","","","-30.268999","","","-27.067080","-30.268999","","","","","","","","DC PROFILE","",""
"94116000339202","Nodes","","21.000000","26.471532","DDS demands","Known Flow","516144.612537","125834.022602","","0.000000","","","","","-18.570000","","","","-16.605626","-18.570000","","","","","","","D1 PROFILE","","",""
"94116007707012","Nodes","","21.000000","49.378439","DDS demands","Known Flow","515482.392040","126258.406990","","0.000000","","","","","-16.799999","","","","-15.022860","-16.799999","","","","","","","D1 PROFILE","","",""
"94116000338976","Nodes","","21.000000","49.491004","Default Known Flow Node","Known Flow","515473.546421","126219.613556","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000338964","Nodes","","21.000000","49.580532","Default Known Flow Node","Known Flow","515433.640410","126272.677570","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000402156","Nodes","","21.000000","46.729299","Default Known Flow Node","Known Flow","515458.960743","126061.800479","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000402157","Nodes","P10123188, COLLEGE ROAD, HORSHAM, -23.82 SCMHS","24.000000","46.944547","CSEP DDS Matched","Known Flow","515463.245412","126078.399951","","0.000000","","","","","","-23.820000","","","-21.300271","-23.820000","","","","","","","","DC PROFILE","",""
"94116007707026","Nodes","","21.000000","46.848234","DDS demands","Known Flow","515461.235020","126071.221448","","0.000000","","","","","-22.200000","","","","-19.851637","-22.200000","","","","","","","D1 PROFILE","","",""
"94116007707011","Nodes","","21.000000","49.637869","DDS demands","Known Flow","515424.926073","126252.607247","","0.000000","","","","","-13.839999","","","","-12.375975","-13.839999","","","","","","","D1 PROFILE","","",""
"94116000338959","Nodes","","21.000000","45.728082","DDS demands","Known Flow","515387.911398","126028.318503","","0.000000","","","","","-5.850000","","","","-5.231174","-5.850000","","","","","","","D1 PROFILE","","",""
"94116007707028","Nodes","","21.000000","46.352749","DDS demands","Known Flow","515451.570335","126025.279301","","0.000000","","","","","-23.120000","","","","-20.674318","-23.120000","","","","","","","D1 PROFILE","","",""
"94116000338969","Nodes","","21.000000","46.291039","Default Known Flow Node","Known Flow","515458.237158","126024.071924","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000338975","Nodes","","21.000000","49.439585","Default Known Flow Node","Known Flow","515471.134420","126211.946553","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116007707024","Nodes","","21.000000","49.503000","DDS demands","Known Flow","515418.043918","126234.364244","","0.000000","","","","","-15.760000","","","","-14.092874","-15.760000","","","","","","","D1 PROFILE","","",""
"94116000338978","Nodes","","21.000000","47.550679","Default Known Flow Node","Known Flow","515475.078170","126117.912390","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000338991","Nodes","","21.000000","49.338103","Default Known Flow Node","Known Flow","515526.010435","126168.681542","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000338988","Nodes","","21.000000","47.505955","Default Known Flow Node","Known Flow","515517.930433","126104.970524","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116007707021","Nodes","","21.000000","48.549139","DDS demands","Known Flow","515755.357706","126410.198268","","0.000000","","","","","-9.209999","","","","-8.235746","-9.209999","","","","","","","D1 PROFILE","","",""
"94116000339007","Nodes","","21.000000","48.906213","DDS demands","Known Flow","515606.850457","126235.065560","","0.000000","","","","","-4.469999","","","","-3.997153","-4.469999","","","","","","","D1 PROFILE","","",""
"94116000338996","Nodes","","21.000000","47.248805","Default Known Flow Node","Known Flow","515548.910931","126129.624743","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000339002","Nodes","","21.000000","47.013276","DDS demands","Known Flow","515591.414453","126151.563537","","0.000000","","","","","-2.559999","","","","-2.289197","-2.559999","","","","","","","D1 PROFILE","","",""
"94116000339040","Nodes","","21.000000","48.892721","DDS demands","Known Flow","515664.663733","126141.090946","","0.000000","","","","","-1.120000","","","","-1.001524","-1.120000","","","","","","","D1 PROFILE","","",""
"94116007707016","Nodes","","21.000000","48.635637","DDS demands","Known Flow","515715.251016","126497.938314","","0.000000","-22.809998","","","","-13.329999","","","","-32.317034","-36.139997","","","C1 PROFILE","","","","D1 PROFILE","","",""
"94116000339130","Nodes","","21.000000","48.186438","Default Known Flow Node","Known Flow","515957.833553","126151.219537","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000339127","Nodes","","21.000000","48.182016","Default Known Flow Node","Known Flow","515947.815550","126102.546524","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116007707022","Nodes","","21.000000","48.182234","DDS demands","Known Flow","515943.515573","126104.270074","","0.000000","","","","","-22.450001","","","","-20.075192","-22.450001","","","","","","","D1 PROFILE","","",""
"94116007707020","Nodes","","21.000000","48.544528","DDS demands","Known Flow","515853.799525","126425.924612","","0.000000","","","","","-9.189999","","","","-8.217862","-9.189999","","","","","","","D1 PROFILE","","",""
"94116000339070","Nodes","","21.000000","48.548908","Default Known Flow Node","Known Flow","515756.019498","126402.879605","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000402184","Nodes","","21.000000","48.186582","Default Known Flow Node","Known Flow","515939.800792","126105.576602","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116007707023","Nodes","","21.000000","48.893124","DDS demands","Known Flow","515627.562561","126127.597128","","0.000000","","","","","-5.960000","","","","-5.329538","-5.960000","","","","","","","D1 PROFILE","","",""
"94116007707019","Nodes","","21.000000","48.593432","DDS demands","Known Flow","515849.257661","126496.872566","","0.000000","","","","","-15.779999","","","","-14.110758","-15.779999","","","","","","","D1 PROFILE","","",""
"94116000338994","Nodes","","21.000000","47.274597","Default Known Flow Node","Known Flow","515544.501658","126135.213450","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000338995","Nodes","","21.000000","49.263041","DDS demands","Known Flow","515545.738441","126328.465585","","0.000000","","","","","-3.430000","","","","-3.067167","-3.430000","","","","","","","D1 PROFILE","","",""
"94116000338998","Nodes","","21.000000","49.188460","Default Known Flow Node","Known Flow","515557.520444","126236.984560","","0.000000","","","","-3.700000","","","","","-3.308606","-3.700000","","","","","","C4 PROFILE","","","",""
"94116000402160","Nodes","","21.000000","49.307388","Default Known Flow Node","Known Flow","515515.332909","126248.636131","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000338999","Nodes","","21.000000","47.033084","DDS demands","Known Flow","515558.861444","126143.338535","","0.000000","","","","","-2.890000","","","","-2.584289","-2.890000","","","","","","","D1 PROFILE","","",""
"94116000339011","Nodes","","21.000000","47.002439","DDS demands","Known Flow","515613.367459","126167.255541","","0.000000","","","","","-2.030000","","","","-1.815262","-2.030000","","","","","","","D1 PROFILE","","",""
"94116000339022","Nodes","","21.000000","48.223202","DDS demands","Known Flow","515637.377466","126455.700620","","0.000000","","","","","-4.239999","","","","-3.791483","-4.239999","","","","","","","D1 PROFILE","","",""
"94116000032556","Nodes","","21.000000","48.723554","Default Known Flow Node","Known Flow","515820.642516","126069.288515","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000339133","Nodes","","21.000000","48.182172","Default Known Flow Node","Known Flow","515966.628555","126151.883537","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000402162","Nodes","","21.000000","49.040749","Default Known Flow Node","Known Flow","515608.972297","126071.004053","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000402163","Nodes","","21.000000","49.040753","Default Known Flow Node","Known Flow","515610.429175","126068.153575","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000402170","Nodes","","21.000000","48.639167","Default Known Flow Node","Known Flow","515686.438684","126457.301593","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000402172","Nodes","","21.000000","48.624139","Default Known Flow Node","Known Flow","515713.755826","126328.259634","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116007707014","Nodes","","21.000000","48.596510","DDS demands","Known Flow","515773.663869","126225.916567","","0.000000","","","","","-17.600000","","-39.019998","","-15.738235","-17.600000","","","","","","","D1 PROFILE","","DM PROFILE",""
"94116000027171","Nodes","","21.000000","33.425311","Default Known Flow Node","Known Flow","516375.287666","126324.424584","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116007707142","Nodes","","21.000000","37.769180","DDS demands","Known Flow","516066.674583","126283.098573","","0.000000","","","","","-8.630000","","","","-7.717100","-8.630000","","","","","","","D1 PROFILE","","",""
"94116000029468","Nodes","","21.000000","37.751016","Default Known Flow Node","Known Flow","516058.430580","126280.943572","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000029484","Nodes","","21.000000","37.610772","Default Known Flow Node","Known Flow","516139.408602","126267.180568","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000341304","Nodes","","21.000000","34.664142","Default Known Flow Node","Known Flow","516232.104027","126260.369637","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000029489","Nodes","","21.000000","40.173269","DDS demands","Known Flow","516178.397613","126310.719580","","0.000000","","","","","-2.390000","","","","-2.137181","-2.390000","","","","","","","D1 PROFILE","","",""
"94116000029488","Nodes","","21.000000","40.160801","DDS demands","Known Flow","516167.768610","126306.700579","","0.000000","","","","","-1.539999","","","","-1.377095","-1.539999","","","","","","","D1 PROFILE","","",""
"94116000029493","Nodes","","21.000000","40.283932","Default Known Flow Node","Known Flow","516216.767623","126382.972600","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116007707073","Nodes","","21.000000","40.177880","DDS demands","Known Flow","516215.072106","126368.588168","","0.000000","","","","","-30.020001","","","","-26.844422","-30.020001","","","","","","","D1 PROFILE","","",""
"94116000029511","Nodes","","21.000000","33.373255","DDS demands","Known Flow","516278.953640","126413.482608","","0.000000","","","","","-1.240000","","","","-1.108830","-1.240000","","","","","","","D1 PROFILE","","",""
"94116007707138","Nodes","","21.000000","33.377438","DDS demands","Known Flow","516305.122712","126403.965924","","0.000000","","","","","-1.059999","","","","-0.947870","-1.059999","","","","","","","D1 PROFILE","","",""
"94116000029518","Nodes","","21.000000","33.384755","Default Known Flow Node","Known Flow","516303.817765","126396.481321","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000029509","Nodes","","21.000000","33.011577","DDS demands","Known Flow","516273.702639","126347.390590","","0.000000","","","","","-7.479999","","","","-6.688749","-7.479999","","","","","","","D1 PROFILE","","",""
"94116000029519","Nodes","","21.000000","33.385483","Default Known Flow Node","Known Flow","516305.019655","126396.238386","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116007707139","Nodes","","21.000000","33.509969","DDS demands","Known Flow","516346.886659","126363.386595","","0.000000","","","","","-12.380000","","","","-11.070417","-12.380000","","","","","","","D1 PROFILE","","",""
"94116000029529","Nodes","","21.000000","33.604870","Default Known Flow Node","Known Flow","516351.646660","126356.203593","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000029722","Nodes","","21.000000","34.371950","Default Known Flow Node","Known Flow","516271.295357","126208.603738","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116007707146","Nodes","","21.000000","34.363671","DDS demands","Known Flow","516271.748638","126201.187551","","0.000000","","","","","-5.489999","","","","-4.909256","-5.489999","","","","","","","D1 PROFILE","","",""
"94116000043700","Nodes","","21.000000","34.371913","Default Known Flow Node","Known Flow","516273.082939","126209.507424","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000043706","Nodes","","21.000000","25.557930","DDS demands","Known Flow","516385.025669","126117.700528","","0.000000","","","","","-3.579999","","","","-3.201299","-3.579999","","","","","","","D1 PROFILE","","",""
"94116007707149","Nodes","","21.000000","25.247302","Default Known Flow Node","Known Flow","516368.110472","126191.434135","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000050137","Nodes","","21.000000","37.808604","Default Known Flow Node","Known Flow","516079.952586","126258.055566","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000050139","Nodes","","21.000000","37.857902","Default Known Flow Node","Known Flow","516089.932589","126256.810566","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116007707075","Nodes","","21.000000","34.166090","Default Known Flow Node","Known Flow","516379.602892","126364.202172","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116007707062","Nodes","","21.000000","33.846596","Default Known Flow Node","Known Flow","516371.793932","126348.491325","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116007707061","Nodes","","21.000000","38.021045","DDS demands","Known Flow","516124.979686","126266.993450","","0.000000","","","","","-5.709999","","","","-5.105984","-5.709999","","","","","","","D1 PROFILE","","",""
"94116000248385","Nodes","","21.000000","43.472337","Default Known Flow Node","Known Flow","516149.281605","126467.322623","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000390519","Nodes","","21.000000","43.314911","Default Known Flow Node","Known Flow","516150.525688","126463.969817","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116007707132","Nodes","","21.000000","42.637970","DDS demands","Known Flow","516228.305827","126491.636645","","0.000000","","","","","-10.739999","","","","-9.603899","-10.739999","","","","","","","D1 PROFILE","","",""
"94116000248391","Nodes","","21.000000","34.169754","Default Known Flow Node","Known Flow","516379.696319","126365.305316","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000341300","Nodes","","21.000000","48.054401","Default Known Flow Node","Known Flow","516009.878567","126061.763513","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000341301","Nodes","","21.000000","34.707256","DDS demands","Known Flow","516217.636624","126293.042576","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000341302","Nodes","","21.000000","34.750378","Default Known Flow Node","Known Flow","516229.435168","126283.231071","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116007707076","Nodes","","21.000000","32.346565","DDS demands","Known Flow","516442.002740","126295.560700","","0.000000","","","","","-5.570000","","","","-4.980793","-5.570000","","","","","","","D1 PROFILE","","",""
"94116007707077","Nodes","","21.000000","32.200765","DDS demands","Known Flow","516454.395090","126277.820945","","0.000000","","","","","-6.429999","","","","-5.749820","-6.429999","","","","","","","D1 PROFILE","","",""
"94116007707078","Nodes","","21.000000","29.587830","DDS demands","Known Flow","516472.090714","126327.786730","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116007707079","Nodes","","21.000000","26.162010","DDS demands","Known Flow","516496.980382","126403.731813","","0.000000","","","","","-14.409999","","","","-12.885679","-14.409999","","","","","","","D1 PROFILE","","",""
"94116000029478","Nodes","","21.000000","37.664665","Default Known Flow Node","Known Flow","516109.022594","126381.674600","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000050140","Nodes","","21.000000","37.882700","Default Known Flow Node","Known Flow","516097.701591","126266.441568","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000029474","Nodes","","21.000000","37.950064","Default Known Flow Node","Known Flow","516103.002462","126260.597840","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000029479","Nodes","","21.000000","37.650853","Default Known Flow Node","Known Flow","516115.400596","126380.555599","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000029482","Nodes","","21.000000","37.595994","DDS demands","Known Flow","516127.275599","126423.182611","","0.000000","","","","","-20.079999","","","","-17.955894","-20.079999","","","","","","","D1 PROFILE","","",""
"94116000029483","Nodes","","21.000000","37.971039","Default Known Flow Node","Known Flow","516130.396600","126261.189567","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000029490","Nodes","","21.000000","40.270354","Default Known Flow Node","Known Flow","516192.750281","126365.630477","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116007707074","Nodes","","21.000000","41.322801","DDS demands","Known Flow","516150.505072","126407.104607","","0.000000","","","","","-9.200000","","","","-8.226804","-9.200000","","","","","","","D1 PROFILE","","",""
"94116000029502","Nodes","","21.000000","40.566677","Default Known Flow Node","Known Flow","516234.555437","126409.347638","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000029503","Nodes","","21.000000","42.628863","Default Known Flow Node","Known Flow","516237.452629","126486.805628","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000029506","Nodes","","21.000000","40.566372","DDS demands","Known Flow","516256.274634","126408.927607","","0.000000","","","","","-0.449999","","","","-0.402398","-0.449999","","","","","","","D1 PROFILE","","",""
"94116000029507","Nodes","","21.000000","42.265916","DDS demands","Known Flow","516264.633636","126447.209617","","0.000000","","","","","-9.379999","","","","-8.387763","-9.379999","","","","","","","D1 PROFILE","","",""
"94116000029504","Nodes","","21.000000","40.170454","Default Known Flow Node","Known Flow","516238.388629","126353.160592","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"94116000029500","Nodes","","21.000000","40.088233","DDS demands","Known Flow","516232.524628","126324.459584","","0.000000","","","","","-4.300000","","","","-3.845137","-4.300000","","","","","","","D1 PROFILE","","",""
