"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-3185.530001","0.000000","1.000000","Volumetric","-1.000000"
"CC","Flow Categories","-78.639999","0.000000","1.000000","Volumetric","-1.000000"
"DC","Flow Categories","-337.009999","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-157.660003","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-67.709998","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-70.480002","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-27.630000","0.000000","1.000000","Volumetric","-1.000000"
"I2","Flow Categories","-161.959994","0.000000","1.000000","Volumetric","-1.000000"
"DM","Flow Categories","","","1.000000","Volumetric","0.000000"
"DL","Flow Categories","","","1.000000","Volumetric","0.000000"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"PL-DC","Flow Categories","-13.939999","0.000000","1.000000","Volumetric","-1.000000"
