"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"94117608302082","Nodes",,21.000000,33.392617,"DDS demands","Known Flow",509197.247731,113973.246483,,0.000000,,,,,-3.530000,,,,,,,,-3.156589,-3.530000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302018","Nodes",,21.000000,39.221811,"DDS demands","Known Flow",507819.972832,114149.633657,,0.000000,,,,,-32.499999,,,,,,,,-29.062081,-32.499999,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302017","Nodes",,21.000000,39.268624,"DDS demands","Known Flow",507772.246267,114117.995722,,0.000000,,,,,-16.010000,,,,,,,,-14.316429,-16.010000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302063","Nodes",,21.000000,39.529752,"DDS demands","Known Flow",507945.565896,114038.836214,,0.000000,,,,,-11.810000,,,,,,,,-10.560714,-11.810000,,"",,,,,"D1 PROFILE",,,,,,,
"94117600000072","Nodes",,21.000000,39.296359,"DDS demands","Known Flow",507923.349527,114153.954767,,0.000000,,,,,-6.510000,,,,,,,,-5.821358,-6.510000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302016","Nodes",,21.000000,39.385562,"DDS demands","Known Flow",507715.346884,114296.589606,,0.000000,,,,,-10.100000,,,,,,,,-9.031600,-10.100000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302257","Nodes",,21.000000,40.218355,"DDS demands","Known Flow",507740.979198,114403.139150,,0.000000,,,,,-7.040000,,,,,,,,-6.295294,-7.040000,,"",,,,,"D1 PROFILE",,,,,,,
"94117600000039","Nodes",,21.000000,39.058459,"DDS demands","Known Flow",507855.417549,114029.155467,,0.000000,,,,,-6.860000,,,,,,,,-6.134335,-6.860000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302123","Nodes","P00045901, ""NEWTON ROAD, STORRINGTON"",5.0scmh",22.999998,39.268690,"CSEP DDS Matched","Known Flow",507746.627028,114154.595434,,0.000000,,,,,,-5.140000,,,,,,,-4.596280,-5.140000,,"",,,,,,"DC PROFILE",,,,,,
"94117600000124","Nodes",,21.000000,39.069333,"DDS demands","Known Flow",507792.405805,114375.363589,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94117600000176","Nodes",,21.000000,39.896936,"DDS demands","Known Flow",507591.242913,114480.985888,,0.000000,,,,,-3.140000,,,,,,,,-2.807844,-3.140000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302226","Nodes",,21.000000,39.932488,"DDS demands","Known Flow",507613.365904,114432.900756,,0.000000,,,,,-19.559999,,,,,,,,-17.490900,-19.559999,,"",,,,,"D1 PROFILE",,,,,,,
"94117600000141","Nodes",,21.000000,39.869895,"DDS demands","Known Flow",507573.588992,114415.324087,,0.000000,,,,,-4.670000,,,,,,,,-4.175997,-4.670000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302225","Nodes",,21.000000,39.026556,"DDS demands","Known Flow",507820.211651,114347.452411,,0.000000,,,,,-25.660000,,,,,,,,-22.945630,-25.660000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302025","Nodes",,21.000000,44.462668,"DDS demands","Known Flow",508462.832084,114394.813916,,0.000000,,,,-3.920000,-20.809999,,,,,,,,-22.114009,-24.729998,,"",,,,"C4 PROFILE","D1 PROFILE",,,,,,,
"94117600007288","Nodes","Logger 7288",21.000000,42.193817,"Val Log Post","Known Flow",508001.485372,114354.279255,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94117601462532","Nodes",,21.000000,37.770236,"DDS demands","Known Flow",508097.053422,114148.397422,,0.000000,-3.920000,,,,-2.990000,,,,,,,,-6.179045,-6.910000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,,
"94117601462657","Nodes",,21.000000,40.301846,"DDS demands","Known Flow",508003.157880,114373.543173,,0.000000,,,,,-5.469999,,,,,,,,-4.891371,-5.469999,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302021","Nodes",,21.000000,43.560928,"DDS demands","Known Flow",508017.566694,114499.944077,,0.000000,,,,,-12.380000,,,,,,,,-11.070417,-12.380000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302022","Nodes",,21.000000,43.659546,"DDS demands","Known Flow",508304.408394,114485.035381,,0.000000,,,,-10.110000,-10.450000,,,,,,,,-18.385120,-20.560000,,"",,,,"C4 PROFILE","D1 PROFILE",,,,,,,
"94117608302153","Nodes",,21.000000,43.636918,"Default Known Flow Node","Known Flow",508365.498696,114461.952730,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94117608302024","Nodes",,21.000000,44.440628,"DDS demands","Known Flow",508454.868017,114399.196509,,0.000000,,,,,-3.160000,,,,,,,,-2.825728,-3.160000,,"",,,,,"D1 PROFILE",,,,,,,
"94117601462716","Nodes",,21.000000,44.282873,"DDS demands","Known Flow",508444.505101,114419.367032,,0.000000,,,,,-10.819999,,,,,,,,-9.675437,-10.819999,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302162","Nodes",,21.000000,44.905982,"DDS demands","Known Flow",508556.401820,114347.160076,,0.000000,,,,,-5.500000,,,,,,,,-4.918198,-5.500000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302040","Nodes",,21.000000,40.742234,"DDS demands","Known Flow",508857.262238,114359.073066,,0.000000,-13.139999,,,,-5.840000,,,,,,,,-16.972255,-18.980000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,,
"94117608302039","Nodes",,21.000000,40.678260,"DDS demands","Known Flow",508873.110100,114280.436949,,0.000000,,,,,-12.020000,,,,,,,,-10.748499,-12.020000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302041","Nodes",,21.000000,39.382184,"DDS demands","Known Flow",508893.973088,114498.561045,,0.000000,,,,,-19.790001,,,,,,,,-17.696573,-19.790001,,"",,,,,"D1 PROFILE",,,,,,,
"94117600000158","Nodes",,21.000000,38.770101,"DDS demands","Known Flow",508973.950785,114452.133797,,0.000000,,,,-7.179999,-1.009999,,,,,,,,-7.323644,-8.189999,,"",,,,"C4 PROFILE","D1 PROFILE",,,,,,,
"94117601462612","Nodes",,21.000000,44.335324,"DDS demands","Known Flow",508575.444409,114297.055580,,0.000000,-2.509999,,,,-11.260000,,,,,,,,-12.313380,-13.770000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,,
"94117608302190","Nodes",,21.000000,41.873035,"DDS demands","Known Flow",508727.782386,114274.843769,,0.000000,-20.049998,,,-5.409999,-13.609999,,,,,,,,-34.937090,-39.069998,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,,,,
"94117600000082","Nodes",,21.000000,43.816364,"DDS demands","Known Flow",508588.400706,114209.905514,,0.000000,,,,,-13.149999,,,,,,,,-11.758964,-13.149999,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302033","Nodes",,21.000000,41.349789,"DDS demands","Known Flow",508599.526327,114433.451017,,0.000000,,,,,-43.790001,,,,,,,,-39.157805,-43.790001,,"",,,,,"D1 PROFILE",,,,,,,
"94117601462488","Nodes",,21.000000,44.157111,"DDS demands","Known Flow",508634.467325,114243.352435,,0.000000,,,,,-10.289999,,,,,,,,-9.201502,-10.289999,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302035","Nodes",,21.000000,41.073924,"DDS demands","Known Flow",508786.466663,114283.644784,,0.000000,,,,,-9.050000,,,,,,,,-8.092672,-9.050000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302059","Nodes",,21.000000,41.776061,"DDS demands","Known Flow",508734.461021,114271.114865,,0.000000,,,,-18.600000,-25.280000,,,,,,,,-39.238283,-43.880000,,"",,,,"C4 PROFILE","D1 PROFILE",,,,,,,
"94117608302034","Nodes",,21.000000,41.038014,"DDS demands","Known Flow",508792.099181,114297.333511,,0.000000,,,,,-26.180000,,,,,,,,-23.410624,-26.180000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302051","Nodes",,21.000000,40.361990,"DDS demands","Known Flow",508919.173263,114283.167220,,0.000000,,,,,-11.419999,,,,,,,,-10.211968,-11.419999,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302050","Nodes",,21.000000,39.405173,"DDS demands","Known Flow",508972.613440,114346.446047,,0.000000,,,,,-23.079999,,,,,,,,-20.638548,-23.079999,,"",,,,,"D1 PROFILE",,,,,,,
"94117600000118","Nodes",,21.000000,41.178242,"DDS demands","Known Flow",508721.257460,114350.200909,,0.000000,,,,,-2.829999,,,,,,,,-2.530636,-2.829999,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302058","Nodes",,21.000000,40.971291,"DDS demands","Known Flow",508664.758531,114137.828452,,0.000000,,,,,-26.370000,,,,,,,,-23.580526,-26.370000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302036","Nodes",,21.000000,41.005865,"DDS demands","Known Flow",508799.348543,114243.591490,,0.000000,-20.729999,,,,-6.239999,,,,,,,,-24.117055,-26.969998,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,,
"94117608302057","Nodes",,21.000000,39.073775,"DDS demands","Known Flow",508803.466054,114084.039573,,0.000000,,,,,-11.479999,,,,,,,,-10.265620,-11.479999,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302169","Nodes",,21.000000,40.415226,"DDS demands","Known Flow",508822.727885,114069.263481,,0.000000,,,,,-11.239999,,,,,,,,-10.051008,-11.239999,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302080","Nodes",,21.000000,32.031827,"DDS demands","Known Flow",509211.248172,114169.283462,,0.000000,,,,,-20.059999,,,,,,,,-17.938010,-20.059999,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302083","Nodes",,21.000000,35.727098,"Default Known Flow Node","Known Flow",509148.779700,114002.558231,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94117601462615","Nodes",,21.000000,34.478426,"DDS demands","Known Flow",509119.052024,114298.826258,,0.000000,,,,,-10.069999,,,,,,,,-9.004774,-10.069999,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302077","Nodes",,21.000000,33.909296,"DDS demands","Known Flow",509165.923750,114406.779516,,0.000000,,,,,-29.590000,,,,,,,,-26.459908,-29.590000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302078","Nodes",,21.000000,32.397008,"DDS demands","Known Flow",509191.396885,114276.761419,,0.000000,,,-3.790000,,-12.060000,,,,,,,,-14.173354,-15.850001,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,,,,
"94117601462589","Nodes",,21.000000,36.468695,"DDS demands","Known Flow",509173.742902,114476.209304,,0.000000,,,,,-7.389999,,,,,,,,-6.608270,-7.389999,,"",,,,,"D1 PROFILE",,,,,,,
"94117601462620","Nodes",,21.000000,29.288035,"DDS demands","Known Flow",509300.951453,114146.359960,,0.000000,,,,,-10.880000,,,,,,,,-9.729090,-10.880000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302081","Nodes",,21.000000,31.737964,"DDS demands","Known Flow",509222.134142,114166.847788,,0.000000,,,,,-6.439999,,,,,,,,-5.758763,-6.439999,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302085","Nodes",,21.000000,26.708017,"DDS demands","Known Flow",509390.848473,114122.866553,,0.000000,,,,,-12.629999,,,,,,,,-11.293971,-12.629999,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302086","Nodes",,21.000000,27.042971,"DDS demands","Known Flow",509435.301812,114343.630215,,0.000000,,,-2.990000,,-14.040000,,,,,,,,-15.228531,-17.029999,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,,,,
"94117601462542","Nodes",,21.000000,23.971953,"DDS demands","Known Flow",509474.909907,114025.549182,,0.000000,,,,,-3.899999,,,,,,,,-3.487449,-3.899999,,"",,,,,"D1 PROFILE",,,,,,,
"94117601462555","Nodes",,21.000000,23.885057,"DDS demands","Known Flow",509411.120325,114055.408135,,0.000000,,,,,-8.489999,,,,,,,,-7.591909,-8.489999,,"",,,,,"D1 PROFILE",,,,,,,
"94117601462526","Nodes",,21.000000,24.015325,"DDS demands","Known Flow",509475.663921,114049.979234,,0.000000,,,,,-3.800000,,,,,,,,-3.398028,-3.800000,,"",,,,,"D1 PROFILE",,,,,,,
"94117601462603","Nodes",,21.000000,24.050970,"DDS demands","Known Flow",509417.906451,114078.179357,,0.000000,,,,,-2.859999,,,,,,,,-2.557463,-2.859999,,"",,,,,"D1 PROFILE",,,,,,,
"94117601462567","Nodes",,21.000000,24.110989,"DDS demands","Known Flow",509422.166404,114105.678056,,0.000000,,,,,-3.489999,,,,,,,,-3.120820,-3.489999,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302087","Nodes",,21.000000,24.131493,"DDS demands","Known Flow",509494.238087,114090.561779,,0.000000,,,-2.880000,,-6.289999,,,,,,,,-8.199978,-9.170000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,,,,
"94117601462684","Nodes",,21.000000,35.120238,"DDS demands","Known Flow",509108.840775,114456.732233,,0.000000,,,,,-3.790000,,,,,,,,-3.389085,-3.790000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302088","Nodes",,21.000000,23.889496,"DDS demands","Known Flow",509544.274038,114106.985924,,0.000000,,,,,-14.100000,,,,,,,,-12.608473,-14.100000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302091","Nodes",,21.000000,24.153872,"DDS demands","Known Flow",509653.715431,114008.390904,,0.000000,,,,,-4.369999,,,,,,,,-3.907732,-4.369999,,"",,,,,"D1 PROFILE",,,,,,,
"94117600000212","Nodes",,21.000000,39.311779,"DDS demands","Known Flow",507275.871445,114529.447746,,0.000000,,,,,-2.910000,,,,,,,,-2.602174,-2.910000,,"",,,,,"D1 PROFILE",,,,,,,
"94117600000241","Nodes",,21.000000,39.514776,"DDS demands","Known Flow",507360.329610,114591.039088,,0.000000,,,,,-5.820000,,,,,,,,-5.204348,-5.820000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302013","Nodes",,21.000000,40.098503,"DDS demands","Known Flow",507493.818180,114555.749537,,0.000000,,,,-8.010000,-6.520000,,,,,,,,-12.992986,-14.529999,,"",,,,"C4 PROFILE","D1 PROFILE",,,,,,,
"94117600000194","Nodes",,21.000000,39.902151,"DDS demands","Known Flow",507473.509133,114506.903631,,0.000000,,,,,-7.770000,,,,,,,,-6.948073,-7.770000,,"",,,,,"D1 PROFILE",,,,,,,
"94117600000281","Nodes",,21.000000,40.933861,"DDS demands","Known Flow",507987.349198,114707.187856,,0.000000,,,,,-3.619999,,,,,,,,-3.237068,-3.619999,,"",,,,,"D1 PROFILE",,,,,,,
"94117600000242","Nodes",,21.000000,40.330301,"DDS demands","Known Flow",507552.144819,114591.010936,,0.000000,,,,,-4.090000,,,,,,,,-3.657351,-4.090000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302147","Nodes",,21.000000,38.921729,"DDS demands","Known Flow",507886.006371,114870.301857,,0.000000,,,,,-17.249999,,,,,,,,-15.425258,-17.249999,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302144","Nodes",,21.000000,37.815401,"DDS demands","Known Flow",507903.966492,114963.984601,,0.000000,,,,,-26.819999,,,,,,,,-23.982923,-26.819999,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302120","Nodes",,21.000000,40.990425,"DDS demands","Known Flow",507994.306047,114633.013569,,0.000000,,,,,-14.409999,,,,,,,,-12.885679,-14.409999,,"",,,,,"D1 PROFILE",,,,,,,
"94117600000282","Nodes",,21.000000,35.159275,"DDS demands","Known Flow",507986.484339,114715.490506,,0.000000,,,,,-19.470000,,,,,,,,-17.410422,-19.470000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302014","Nodes",,21.000000,41.565933,"DDS demands","Known Flow",507718.843976,114521.393991,,0.000000,,,,,-21.019999,,,,,,,,-18.796459,-21.019999,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302015","Nodes",,21.000000,43.499576,"DDS demands","Known Flow",507757.104002,114518.723487,,0.000000,,,,,-18.440000,,,,,,,,-16.489378,-18.440000,,"",,,,,"D1 PROFILE",,,,,,,
"94117608302191","Nodes",,21.000000,43.489478,"DDS demands","Known Flow",507743.722706,114525.291931,,0.000000,,,,,-5.300000,,,,,,,,-4.739355,-5.300000,,"",,,,,"D1 PROFILE",,,,,,,
