"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"94120709507081","Nodes","9507081",21.000000,25.075618,"DDS demands","Known Flow",555933.138364,98078.571431,,0.000000,,,,,-1.279999,,-1.144598,-1.279999,,"",,,,,"",
"94120709507091","Nodes","9507091",21.000000,25.104214,"DDS demands","Known Flow",555996.542448,98199.553931,,0.000000,,,,,-10.229999,,-9.147848,-10.229999,,"",,,,,"",
"94120700000122","Nodes","122",21.000000,23.660739,"Default Known Flow Node","Known Flow",555529.693798,98382.339593,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000119","Nodes","119",21.000000,23.660739,"Default Known Flow Node","Known Flow",555574.417333,98380.428980,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000123","Nodes","123",21.000000,23.660739,"Default Known Flow Node","Known Flow",555530.292321,98383.803981,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000032","Nodes","32",21.000000,29.917130,"Default Known Flow Node","Known Flow",555809.470133,98014.651160,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507035","Nodes","9507035",21.000000,29.917128,"DDS demands","Known Flow",555810.667397,98016.928881,,0.000000,,,,,-1.879999,,-1.681129,-1.879999,,"",,,,,"D1 PROFILE",
"94120701462508","Nodes","1462508",21.000000,24.943761,"Default Known Flow Node","Known Flow",555892.667419,98041.553888,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000044","Nodes","44",21.000000,24.904926,"Default Known Flow Node","Known Flow",555930.917430,98044.928889,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120701462517","Nodes","1462517",21.000000,24.904926,"Default Known Flow Node","Known Flow",555929.792430,98051.053891,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507036","Nodes","9507036",21.000000,24.917082,"DDS demands","Known Flow",555939.211429,98046.313579,,0.000000,,,,,-7.440000,,-6.652981,-7.440000,,"",,,,,"D1 PROFILE",
"94120709507039","Nodes","9507039",21.000000,25.166146,"DDS demands","Known Flow",555918.792427,98327.553966,,0.000000,,,,,-12.720000,,-11.374452,-12.720000,,"",,,,,"D1 PROFILE",
"94120704904539","Nodes","4904539",21.000000,25.181896,"Default Known Flow Node","Known Flow",556004.292400,98122.408366,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507086","Nodes","9507086",21.000000,25.028606,"Default Known Flow Node","Known Flow",556030.536779,98023.581565,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120701462480","Nodes","1462480",21.000000,24.931321,"DDS demands","Known Flow",556029.542457,98042.428888,,0.000000,,,,,-2.549999,,-2.280255,-2.549999,,"",,,,,"D1 PROFILE",
"94120709507096","Nodes","9507096",21.000000,22.679627,"DDS demands","Known Flow",556054.386903,98293.057243,,0.000000,,,,,-7.139999,,-6.384715,-7.139999,,"",,,,,"",
"94120700000088","Nodes","88",21.000000,23.019649,"Default Known Flow Node","Known Flow",556105.417477,98231.428940,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000036","Nodes","36",21.000000,24.931979,"Default Known Flow Node","Known Flow",556080.211511,98032.605624,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507050","Nodes","9507050",21.000000,22.753207,"DDS demands","Known Flow",556100.843631,98380.382301,,0.000000,,,,,-9.760000,,-8.727566,-9.760000,,"",,,,,"D1 PROFILE",
"94120700000125","Nodes","125",21.000000,22.575559,"Default Known Flow Node","Known Flow",556067.792467,98392.428984,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000086","Nodes","86",21.000000,23.002544,"DDS demands","Known Flow",556113.792480,98223.803938,,0.000000,,,,,-0.970000,,-0.867391,-0.970000,,"",,,,,"",
"94120709507088","Nodes","9507088",21.000000,24.910360,"DDS demands","Known Flow",556113.792480,98039.928888,,0.000000,,,,,-6.090000,,-5.445787,-6.090000,,"",,,,,"D1 PROFILE",
"94120700000091","Nodes","91",21.000000,22.920858,"Default Known Flow Node","Known Flow",556127.300005,98241.291111,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507060","Nodes","9507060",21.000000,22.932412,"DDS demands","Known Flow",556130.542484,98236.428941,,0.000000,,,,,-9.590000,,-8.575549,-9.590000,,"",,,,,"D1 PROFILE",
"94120700000128","Nodes","128",21.000000,22.761679,"Default Known Flow Node","Known Flow",556142.417487,98438.303996,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507056","Nodes","9507056",21.000000,24.382421,"DDS demands","Known Flow",556146.792489,98140.678915,,0.000000,,,,,-11.799999,,-10.551771,-11.799999,,"",,,,,"D1 PROFILE",
"94120709507093","Nodes","9507093",21.000000,24.206245,"Default Known Flow Node","Known Flow",556163.042493,98104.053905,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507048","Nodes","9507048",21.000000,22.822098,"DDS demands","Known Flow",556176.687673,98497.043987,,0.000000,,,,,-7.719999,,-6.903361,-7.719999,,"",,,,,"D1 PROFILE",
"94120700000110","Nodes","110",21.000000,22.851328,"Default Known Flow Node","Known Flow",556204.667504,98327.428966,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507061","Nodes","9507061",21.000000,22.628592,"DDS demands","Known Flow",556210.433605,98323.667823,,0.000000,,,,,-15.829999,,-14.155468,-15.829999,,"",,,,,"D1 PROFILE",
"94120709507062","Nodes","9507062",21.000000,22.930645,"DDS demands","Known Flow",556247.398543,98428.058974,,0.000000,,,,,-15.189999,,-13.583169,-15.189999,,"",,,,,"D1 PROFILE",
"94120700001126","Nodes","1126",21.000000,22.931350,"Default Known Flow Node","Known Flow",556252.948591,98426.544791,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000106","Nodes","106",21.000000,24.389430,"Default Known Flow Node","Known Flow",556247.912447,98322.796279,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000108","Nodes","108",21.000000,24.610173,"Default Known Flow Node","Known Flow",556243.542515,98325.678965,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000114","Nodes","114",21.000000,24.610173,"Default Known Flow Node","Known Flow",556265.042521,98346.803971,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507059","Nodes","9507059",21.000000,23.992443,"DDS demands","Known Flow",556294.542529,98252.053945,,0.000000,,,,,-11.419999,,-10.211968,-11.419999,,"",,,,,"D1 PROFILE",
"94120700000095","Nodes","95",21.000000,23.986585,"Default Known Flow Node","Known Flow",556298.792530,98246.428944,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507058","Nodes","9507058",21.000000,23.979763,"DDS demands","Known Flow",556298.167530,98237.803941,,0.000000,,,,,-23.770000,,-21.255560,-23.770000,,"",,,,,"D1 PROFILE",
"94120701462494","Nodes","1462494",21.000000,23.874352,"Default Known Flow Node","Known Flow",556342.167542,98205.678933,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507057","Nodes","9507057",21.000000,24.082154,"Default Known Flow Node","Known Flow",556380.748881,98166.737680,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000073","Nodes","73",21.000000,24.082092,"DDS demands","Known Flow",556375.792551,98163.053921,,0.000000,,,,,-0.839999,,-0.751143,-0.839999,,"",,,,,"D1 PROFILE",
"94120709507109","Nodes","9507109",21.000000,23.888136,"Default Known Flow Node","Known Flow",555182.917226,98696.304066,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507040","Nodes","9507040",21.000000,23.470968,"DDS demands","Known Flow",555979.542443,98512.179016,,0.000000,,,,,-21.210000,,-18.966362,-21.210000,,"",,,,,"D1 PROFILE",
"94120709507023","Nodes","9507023",21.000000,22.678349,"DDS demands","Known Flow",555718.792372,98631.554049,,0.000000,,,,,-27.079999,,-24.215419,-27.079999,,"",,,,,"D1 PROFILE",
"94120709507112","Nodes","9507112",21.000000,22.767714,"Default Known Flow Node","Known Flow",555762.292384,98726.054074,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507022","Nodes","9507022",21.000000,22.499826,"DDS demands","Known Flow",555804.999748,98803.601672,,0.000000,,,,,-26.359999,,-23.571583,-26.359999,,"",,,,,"D1 PROFILE",
"94120700000162","Nodes","162",21.000000,22.691524,"Default Known Flow Node","Known Flow",555706.417369,98628.929048,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000166","Nodes","166",21.000000,22.684301,"Default Known Flow Node","Known Flow",555701.292367,98637.054050,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000167","Nodes","167",21.000000,22.684301,"Default Known Flow Node","Known Flow",555697.292366,98637.804050,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000165","Nodes","165",21.000000,22.675729,"Default Known Flow Node","Known Flow",555709.292370,98635.554050,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120701462526","Nodes","1462526",21.000000,24.995234,"Default Known Flow Node","Known Flow",555808.542397,98631.804049,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000168","Nodes","168",21.000000,24.995234,"Default Known Flow Node","Known Flow",555783.292390,98639.304051,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507030","Nodes","9507030",21.000000,24.551782,"DDS demands","Known Flow",555837.917405,98622.554046,,0.000000,,,,,-8.120000,,-7.261049,-8.120000,,"",,,,,"D1 PROFILE",
"94120700000146","Nodes","146",21.000000,24.081338,"Default Known Flow Node","Known Flow",555910.545851,98560.306060,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000150","Nodes","150",21.000000,24.329638,"Default Known Flow Node","Known Flow",555904.542423,98582.054035,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507099","Nodes","9507099",21.000000,24.144461,"Default Known Flow Node","Known Flow",555913.417425,98553.804027,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507031","Nodes","9507031",21.000000,24.030175,"DDS demands","Known Flow",555915.917025,98563.178789,,0.000000,,,,,-10.970000,,-9.809570,-10.970000,,"",,,,,"D1 PROFILE",
"94120700000143","Nodes","143",21.000000,23.993082,"Default Known Flow Node","Known Flow",555921.792427,98553.429027,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000131","Nodes","131",21.000000,22.866583,"Default Known Flow Node","Known Flow",556140.167487,98498.179012,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000161","Nodes","161",21.000000,23.424996,"Default Known Flow Node","Known Flow",556177.044099,98627.247623,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700001155","Nodes","Monitor Low Point, The Link, pmac 1340",21.000000,23.213465,"Low Point","Known Flow",556190.924928,98601.580273,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507064","Nodes","9507064",21.000000,23.185711,"DDS demands","Known Flow",556286.542527,98622.179046,,0.000000,,,,,-16.040000,,-14.343256,-16.040000,,"",,,,,"D1 PROFILE",
"94120709507047","Nodes","9507047",21.000000,23.020559,"DDS demands","Known Flow",556188.095235,98533.167909,,0.000000,,,,,-13.399999,,-11.982519,-13.399999,,"",,,,,"D1 PROFILE",
"94120709507046","Nodes","9507046",21.000000,23.215504,"DDS demands","Known Flow",556201.413018,98601.347205,,0.000000,,,,,-3.229999,,-2.888323,-3.229999,,"",,,,,"D1 PROFILE",
"94120700000137","Nodes","137",21.000000,23.275070,"Default Known Flow Node","Known Flow",556269.417522,98530.179021,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507063","Nodes","9507063",21.000000,22.963168,"DDS demands","Known Flow",556275.931258,98529.926574,,0.000000,,,,,-12.220000,,-10.927343,-12.220000,,"",,,,,"D1 PROFILE",
"94120700000159","Nodes","159",21.000000,23.192478,"Default Known Flow Node","Known Flow",556280.417525,98622.429046,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000014","Nodes","14",21.000000,26.867307,"Default Known Flow Node","Known Flow",555855.042409,97798.303822,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120701462523","Nodes","1462523",21.000000,28.880593,"Default Known Flow Node","Known Flow",555806.792396,97937.303860,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120701462482","Nodes","1462482",21.000000,23.586335,"Default Known Flow Node","Known Flow",555407.667287,98482.429008,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000129","Nodes","129",21.000000,23.586335,"Default Known Flow Node","Known Flow",555398.667285,98461.804002,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000048","Nodes","48",21.000000,30.237900,"Default Known Flow Node","Known Flow",555646.777069,98079.064269,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000031","Nodes","31",21.000000,29.936291,"Default Known Flow Node","Known Flow",555807.961344,98011.780780,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507019","Nodes","9507019",21.000000,23.452477,"DDS demands","Known Flow",555354.417273,98534.554022,,0.000000,-8.189999,,,,-16.459998,,-22.042469,-24.649998,,"","C1 PROFILE",,,,"D1 PROFILE",
"94120700007390","Nodes","Logger xxxx, ro Garage, East Dean Road, East Dean",21.000000,29.926017,"Val Log Post","Known Flow",555808.747810,98013.276984,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700007379","Nodes","Logger xxxx, os 2 Elven Lane, East Dean",21.000000,24.708018,"Val Log Post","Known Flow",556098.733733,98133.707972,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700007378","Nodes","Logger xxxx, op 6 Windmill Lane, Friston, East Dean",21.000000,25.096786,"Val Log Post","Known Flow",555395.938101,98245.702829,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700001111","Nodes","Logger xxxx, The Link, Penhurst Road, East Dean",21.000000,23.214684,"Log Low Point","Known Flow",556197.191885,98601.347205,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000145","Nodes","145",21.000000,23.349626,"Default Known Flow Node","Known Flow",555462.042302,98558.304029,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507002","Nodes","EASTBOURNE RD GOV, SITE ID 1226",21.000000,32.999999,"Default Known Pressure Node","Known Pressure",555848.003401,97941.820609,,7554.000019,,,,,,,910.251238,1017.929964,,"",,,,,,
"94120700000057","Nodes","57",21.000000,25.618602,"Default Known Flow Node","Known Flow",555935.646270,98116.434612,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000133","Nodes","133",21.000000,23.498616,"Default Known Flow Node","Known Flow",555979.490477,98520.195872,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000151","Nodes","151",21.000000,23.298041,"Default Known Flow Node","Known Flow",555398.667285,98588.054037,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000042","Nodes","42",21.000000,24.727763,"Default Known Flow Node","Known Flow",555619.042345,98040.303888,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000152","Nodes","152",21.000000,23.301499,"Default Known Flow Node","Known Flow",555392.666952,98589.333904,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507094","Nodes","9507094",21.000000,23.894103,"DDS demands","Known Flow",556189.917060,97983.053511,,0.000000,,,,,-6.510000,,-5.821358,-6.510000,,"",,,,,"D1 PROFILE",
"94120704904544","Nodes","4904544",21.000000,24.861841,"DDS demands","Known Flow",556000.671400,97990.314881,,0.000000,,,,,-4.199999,,-3.755715,-4.199999,,"",,,,,"D1 PROFILE",
"94120700000153","Nodes","153",21.000000,22.574814,"Default Known Flow Node","Known Flow",555753.720732,98595.852750,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120709507110","Nodes","9507110",21.000000,22.496117,"Default Known Flow Node","Known Flow",555763.488406,98864.356674,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120701462473","Nodes","1462473",21.000000,22.501474,"Default Known Flow Node","Known Flow",555736.033377,98832.710103,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000099","Nodes","99",21.000000,27.945038,"Default Known Flow Node","Known Flow",555740.425283,97889.407383,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700000100","Nodes","100",21.000000,28.076097,"Default Known Flow Node","Known Flow",555693.540911,97911.910448,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002000","Nodes","2000",21.000000,28.391052,"Default Known Flow Node","Known Flow",555532.337321,97927.179857,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002002","Nodes","2002",21.000000,28.391052,"Default Known Flow Node","Known Flow",555535.269508,97925.255140,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002003","Nodes","2003",21.000000,28.391052,"Default Known Flow Node","Known Flow",555554.327327,97968.225868,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002100","Nodes","2100",21.000000,27.617861,"Default Known Flow Node","Known Flow",555649.014604,97826.716106,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002008","Nodes","2008",21.000000,27.420828,"DDS demands","Known Flow",555486.287309,97531.731749,,0.000000,,,,,-1.059999,,-0.947870,-1.059999,,"",,,,,"",
"94120700002009","Nodes","2009",21.000000,27.250317,"Default Known Flow Node","Known Flow",555532.602321,97562.387758,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002010","Nodes","2010",21.000000,27.250787,"DDS demands","Known Flow",555538.254323,97564.399758,,0.000000,,,,,-1.169999,,-1.046234,-1.169999,,"",,,,,"",
"94120700002011","Nodes","2011",21.000000,27.223335,"Default Known Flow Node","Known Flow",555576.190333,97586.939764,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002015","Nodes","2015",21.000000,27.603939,"Default Known Flow Node","Known Flow",555613.046825,97780.264285,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002016","Nodes","2016",21.000000,27.603939,"Default Known Flow Node","Known Flow",555610.696343,97778.079816,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002021","Nodes","2021",21.000000,24.791246,"Default Known Flow Node","Known Flow",555109.675206,98151.163918,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002025","Nodes","2025",21.000000,24.872055,"Default Known Flow Node","Known Flow",555317.728263,98192.484929,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002028","Nodes","2028",21.000000,25.072459,"Default Known Flow Node","Known Flow",555514.153316,98087.285901,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002029","Nodes","2029",21.000000,25.249832,"Default Known Flow Node","Known Flow",555470.465305,98093.088902,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002031","Nodes","2031",21.000000,25.072459,"Default Known Flow Node","Known Flow",555515.783829,98087.040958,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002034","Nodes","2034",21.000000,24.909886,"Default Known Flow Node","Known Flow",555195.751230,98374.399979,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002046","Nodes","2046",21.000000,23.298041,"Default Known Flow Node","Known Flow",555396.219461,98588.723317,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002049","Nodes","2049",21.000000,23.260348,"Default Known Flow Node","Known Flow",555400.715605,98601.323622,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002050","Nodes","2050",21.000000,23.349626,"Default Known Flow Node","Known Flow",555462.447302,98559.366029,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002061","Nodes","2061",21.000000,24.797057,"Default Known Flow Node","Known Flow",555125.155614,98226.918095,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002062","Nodes","2062",21.000000,24.794308,"Default Known Flow Node","Known Flow",555129.693433,98186.741788,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002059","Nodes","2059",21.000000,24.797018,"Default Known Flow Node","Known Flow",555142.505215,98207.703933,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002067","Nodes","2067",21.000000,23.888136,"Default Known Flow Node","Known Flow",555183.133226,98697.706067,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002068","Nodes","2068",21.000000,25.042330,"Default Known Flow Node","Known Flow",556129.710484,97997.349876,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002072","Nodes","2072",21.000000,24.054243,"Default Known Flow Node","Known Flow",556412.575561,98137.726914,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002073","Nodes","2073",21.000000,23.497266,"Default Known Flow Node","Known Flow",556198.681503,98039.404887,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002071","Nodes","2071",21.000000,23.497266,"Default Known Flow Node","Known Flow",556188.474500,98039.921888,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002074","Nodes","2074",21.000000,23.497266,"Default Known Flow Node","Known Flow",556199.762503,98039.401887,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002076","Nodes","2076",21.000000,25.758895,"Default Known Flow Node","Known Flow",555926.801429,98106.346906,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002079","Nodes","2079",21.000000,26.470883,"Default Known Flow Node","Known Flow",555868.242264,97927.079842,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002094","Nodes","2094",21.000000,24.955632,"Default Known Flow Node","Known Flow",555983.967633,97989.159010,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002089","Nodes","2089",21.000000,25.040372,"Default Known Flow Node","Known Flow",556076.220577,97996.627844,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002096","Nodes","2096",21.000000,24.935634,"Default Known Flow Node","Known Flow",556080.615471,98025.775884,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002103","Nodes","2103",21.000000,27.563719,"Default Known Flow Node","Known Flow",555664.084505,97809.935568,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002101","Nodes","2101",21.000000,27.530378,"Default Known Flow Node","Known Flow",555627.735347,97816.567827,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002102","Nodes","2102",21.000000,27.563719,"Default Known Flow Node","Known Flow",555665.417358,97811.217825,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002109","Nodes","2109",21.000000,30.073289,"Default Known Flow Node","Known Flow",555747.971461,97975.602102,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002110","Nodes","2110",21.000000,29.811838,"Default Known Flow Node","Known Flow",555740.720378,97963.711867,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002078","Nodes","2078",21.000000,31.530785,"Default Known Flow Node","Known Flow",555839.263777,97953.137301,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002124","Nodes","2124",21.000000,27.100596,"DDS demands","Known Flow",555714.715371,97514.672745,,0.000000,,,,,-4.650000,,-4.158113,-4.650000,,"",,,,,"",
"94120700002122","Nodes","2122",21.000000,27.100489,"Default Known Flow Node","Known Flow",555685.321363,97503.238742,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002126","Nodes","2126",21.000000,27.101153,"DDS demands","Known Flow",555716.769372,97521.900747,,0.000000,,,,,-4.750000,,-4.247535,-4.750000,,"",,,,,"",
"94120700002125","Nodes","2125",21.000000,27.060630,"Default Known Flow Node","Known Flow",555733.711376,97575.629761,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002121","Nodes","2121",21.000000,27.147819,"Default Known Flow Node","Known Flow",555731.989376,97570.847760,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002128","Nodes","2128",21.000000,27.019430,"DDS demands","Known Flow",555744.798379,97616.616772,,0.000000,,,,,-3.190000,,-2.852555,-3.190000,,"",,,,,"",
"94120700002178","Nodes","2178",21.000000,23.034973,"Default Known Flow Node","Known Flow",556094.853636,98233.887284,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002144","Nodes","2144",21.000000,23.117759,"Default Known Flow Node","Known Flow",556090.550473,98226.713938,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002170","Nodes","2170",21.000000,24.979862,"Default Known Flow Node","Known Flow",556097.884452,98150.700875,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002145","Nodes","2145",21.000000,24.977396,"Default Known Flow Node","Known Flow",556099.119476,98150.020918,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002148","Nodes","2148",21.000000,24.724849,"Default Known Flow Node","Known Flow",556103.812477,98147.608917,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002147","Nodes","2147",21.000000,24.704192,"Default Known Flow Node","Known Flow",556103.589477,98142.829916,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002162","Nodes","2162",21.000000,25.493374,"Default Known Flow Node","Known Flow",555944.758740,98112.711031,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002163","Nodes","2163",21.000000,25.475773,"Default Known Flow Node","Known Flow",555939.867432,98133.223913,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002164","Nodes","2164",21.000000,25.627446,"Default Known Flow Node","Known Flow",555899.804421,98228.054939,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002167","Nodes","2167",21.000000,25.208051,"Default Known Flow Node","Known Flow",555991.829446,98121.474910,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002168","Nodes","2168",21.000000,25.693423,"DDS demands","Known Flow",556029.027457,98199.396931,,0.000000,,,,,-3.049999,,-2.727364,-3.049999,,"",,,,,"",
"94120700002171","Nodes","2171",21.000000,25.044553,"Default Known Flow Node","Known Flow",556048.299462,98123.948910,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002174","Nodes","2174",21.000000,23.087442,"Default Known Flow Node","Known Flow",556092.253474,98229.262939,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002173","Nodes","2173",21.000000,25.273669,"Default Known Flow Node","Known Flow",555916.540426,98227.967939,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002179","Nodes","2179",21.000000,22.176080,"DDS demands","Known Flow",556022.351455,98310.638961,,0.000000,,,,,-7.519999,,-6.724518,-7.519999,,"",,,,,"",
"94120700002181","Nodes","2181",21.000000,25.381951,"Default Known Flow Node","Known Flow",555862.292411,98363.388976,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120700002182","Nodes","2182",21.000000,25.127084,"Default Known Flow Node","Known Flow",555917.918426,98343.664970,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
