"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)"
"94118809502089","Nodes","9502089","21.000000","23.018812","DDS demands","Known Flow","530683.390000","130114.372812","","0.000000","","","","","-5.349999","","","-4.784065","-5.349999","","","","","","","D1 PROFILE","",""
"94118809302059","Nodes","9302059","21.000000","25.516253","DDS demands","Known Flow","530690.515000","130156.872812","","0.000000","","","","","-1.779999","","","-1.591707","-1.779999","","","","","","","D1 PROFILE","",""
"94118809502139","Nodes","9502139","21.000000","28.607737","DDS demands","Known Flow","530849.062572","130413.177002","","0.000000","","","","","-0.990000","","","-0.885275","-0.990000","","","","","","","D1 PROFILE","",""
"94118809302062","Nodes","9302062","21.000000","28.594960","DDS demands","Known Flow","530847.890000","130418.622812","","0.000000","","","","","-9.999999","","","-8.942178","-9.999999","","","","","","","D1 PROFILE","",""
"94118809502114","Nodes","9502114","21.000000","22.989346","DDS demands","Known Flow","530846.390000","130231.122812","","0.000000","","","","","-8.569999","","","-7.663447","-8.569999","","","","","","","D1 PROFILE","",""
"94118809302056","Nodes","9302056","21.000000","23.025277","Default Known Flow Node","Known Flow","530851.765000","130230.372812","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809302039","Nodes","9302039","21.000000","25.651366","DDS demands","Known Flow","530901.515000","130051.872812","","0.000000","","","","","-13.369999","","","-11.955693","-13.369999","","","","","","","D1 PROFILE","",""
"94118809302053","Nodes","9302053","21.000000","25.595373","Default Known Flow Node","Known Flow","530867.765000","130081.122812","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502087","Nodes","9502087","21.000000","25.514440","DDS demands","Known Flow","530916.140000","130102.740000","","0.000000","","","","","-4.880000","","","-4.363783","-4.880000","","","","","","","D1 PROFILE","",""
"94118809502108","Nodes","9502108","21.000000","25.516253","Default Known Flow Node","Known Flow","530682.765000","130171.990000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809302058","Nodes","9302058","21.000000","26.550582","DDS demands","Known Flow","530701.265000","130153.122812","","0.000000","","","","","-1.120000","","","-1.001524","-1.120000","","","","","","","D1 PROFILE","",""
"94118809502077","Nodes","9502077","21.000000","26.462360","Default Known Flow Node","Known Flow","530689.015000","130100.872812","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502102","Nodes","9502102","21.000000","26.735035","Default Known Flow Node","Known Flow","530701.765000","130154.622812","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809302057","Nodes","9302057","21.000000","27.138296","DDS demands","Known Flow","530754.265000","130133.240000","","0.000000","","","","","-5.960000","","","-5.329538","-5.960000","","","","","","","D1 PROFILE","",""
"94118809502083","Nodes","9502083","21.000000","27.079989","Default Known Flow Node","Known Flow","530752.015000","130128.990000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502074","Nodes","9502074","21.000000","28.118208","Default Known Flow Node","Known Flow","530764.515000","130262.872812","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502124","Nodes","9502124","21.000000","28.651231","Default Known Flow Node","Known Flow","530795.140000","130305.490000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809302036","Nodes","9302036","21.000000","27.193892","DDS demands","Known Flow","530766.265000","130130.240000","","0.000000","","","","","-13.680000","","","-12.232901","-13.680000","","","","","","","D1 PROFILE","",""
"94118809502109","Nodes","9502109","21.000000","27.922373","Default Known Flow Node","Known Flow","530775.265000","130198.240000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809302035","Nodes","9302035","21.000000","28.661435","DDS demands","Known Flow","530796.515000","130305.490000","","0.000000","","","","","-9.229999","","","-8.253630","-9.229999","","","","","","","D1 PROFILE","",""
"94118809302060","Nodes","9302060","21.000000","28.566974","DDS demands","Known Flow","530822.515000","130302.490000","","0.000000","","","","","-16.049999","","","-14.352197","-16.049999","","","","","","","D1 PROFILE","",""
"94118809302034","Nodes","9302034","21.000000","28.967485","DDS demands","Known Flow","530824.015000","130475.872812","","0.000000","0.000000","","","","-27.260001","","","-24.376380","-27.260001","","","C1 PROFILE","","","","D1 PROFILE","",""
"94118809502135","Nodes","9502135","21.000000","28.710970","Default Known Flow Node","Known Flow","530861.140000","130375.240000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502099","Nodes","9502099","21.000000","26.035124","Default Known Flow Node","Known Flow","530830.015000","130050.740000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809302037","Nodes","9302037","21.000000","26.009299","DDS demands","Known Flow","530830.890000","130039.122812","","0.000000","","","","","-13.829999","","","-12.367033","-13.829999","","","","","","","D1 PROFILE","",""
"94118809302038","Nodes","9302038","21.000000","26.010816","DDS demands","Known Flow","530831.890000","130050.622812","","0.000000","","","","","-13.329999","","","-11.919924","-13.329999","","","","","","","D1 PROFILE","",""
"94118809302054","Nodes","9302054","21.000000","23.612936","Default Known Flow Node","Known Flow","530844.015000","130140.740000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502086","Nodes","9502086","21.000000","23.646637","DDS demands","Known Flow","530834.515000","130097.122812","","0.000000","","","","","-1.429999","","","-1.278731","-1.429999","","","","","","","D1 PROFILE","",""
"94118809302055","Nodes","9302055","21.000000","23.523331","Default Known Flow Node","Known Flow","530845.015000","130151.240000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502098","Nodes","9502098","21.000000","23.689854","DDS demands","Known Flow","530902.640000","130139.740000","","0.000000","","","","","-2.840000","","","-2.539578","-2.840000","","","","","","","D1 PROFILE","",""
"94118809502138","Nodes","9502138","21.000000","28.594960","Default Known Flow Node","Known Flow","530866.390000","130417.240000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502115","Nodes","9502115","21.000000","23.005953","DDS demands","Known Flow","530872.390000","130232.372812","","0.000000","","","","","-2.809999","","","-2.512752","-2.809999","","","","","","","D1 PROFILE","",""
"94118809502061","Nodes","9502061","21.000000","28.709556","Default Known Flow Node","Known Flow","530860.640000","130376.990000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502088","Nodes","9502088","21.000000","23.777908","Default Known Flow Node","Known Flow","530868.890000","130107.622812","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502133","Nodes","9502133","21.000000","28.911007","Default Known Flow Node","Known Flow","531312.390000","130372.622812","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809302020","Nodes","9302020","21.000000","28.866943","DDS demands","Known Flow","531310.390000","130375.372812","","0.000000","","0.000000","","","-7.580000","","","-6.778171","-7.580000","","","","C2 PROFILE","","","D1 PROFILE","",""
"94118809502081","Nodes","9502081","21.000000","27.652603","Default Known Flow Node","Known Flow","531134.015000","130466.240000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809302044","Nodes","9302044","21.000000","27.691722","DDS demands","Known Flow","531106.140000","130441.872812","","0.000000","","","","","-2.160000","","","-1.931510","-2.160000","","","","","","","D1 PROFILE","",""
"94118809502084","Nodes","9502084","21.000000","29.864731","Default Known Flow Node","Known Flow","531301.515000","130275.372812","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502119","Nodes","9502119","21.000000","29.864731","Default Known Flow Node","Known Flow","531304.765000","130276.490000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502123","Nodes","9502123","21.000000","25.810621","DDS demands","Known Flow","531059.890000","130295.990000","","0.000000","","-11.249999","","","-5.539999","","","-15.013918","-16.789999","","","","C2 PROFILE","","","D1 PROFILE","",""
"94118809302017","Nodes","9302017","21.000000","25.744567","DDS demands","Known Flow","531017.765000","130496.740000","","0.000000","-9.379999","-3.619999","","","-29.309998","","","-37.834357","-42.309999","","","C1 PROFILE","C2 PROFILE","","","D1 PROFILE","",""
"94118809302028","Nodes","9302028","21.000000","25.837189","DDS demands","Known Flow","531063.140000","130287.990000","","0.000000","","0.000000","","","-33.580000","","","-30.027838","-33.580000","","","","C2 PROFILE","","","D1 PROFILE","",""
"94118809302052","Nodes","9302052","21.000000","26.322144","Default Known Flow Node","Known Flow","531149.515000","130076.990000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502071","Nodes","9502071","21.000000","26.758797","Default Known Flow Node","Known Flow","531171.390000","130081.622812","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809302026","Nodes","9302026","21.000000","28.034652","DDS demands","Known Flow","531181.890000","130331.622812","","0.000000","","","","","-16.520000","","","-14.772480","-16.520000","","","","","","","D1 PROFILE","",""
"94118809502076","Nodes","9502076","21.000000","27.805166","Default Known Flow Node","Known Flow","531197.015000","130420.622812","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502082","Nodes","9502082","21.000000","28.139551","Default Known Flow Node","Known Flow","531192.515000","130333.740000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809302027","Nodes","9302027","21.000000","27.486417","DDS demands","Known Flow","531186.265000","130309.872812","","0.000000","","","","","-16.580000","","","-14.826132","-16.580000","","","","","","","D1 PROFILE","",""
"94118809302024","Nodes","9302024","21.000000","28.069567","DDS demands","Known Flow","531250.140000","130338.622812","","0.000000","","","","","-5.550000","","","-4.962909","-5.550000","","","","","","","D1 PROFILE","",""
"94118809302025","Nodes","9302025","21.000000","28.209942","DDS demands","Known Flow","531194.140000","130327.240000","","0.000000","","","","","-3.160000","","","-2.825728","-3.160000","","","","","","","D1 PROFILE","",""
"94118809502131","Nodes","9502131","21.000000","28.870087","Default Known Flow Node","Known Flow","531249.140000","130331.622812","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809302019","Nodes","9302019","21.000000","27.661509","DDS demands","Known Flow","531203.015000","130460.990000","","0.000000","","","","","-9.699999","","","-8.673912","-9.699999","","","","","","","D1 PROFILE","",""
"94118809302042","Nodes","9302042","21.000000","27.565303","DDS demands","Known Flow","531145.140000","130489.372812","","0.000000","","","","","-5.379999","","","-4.810892","-5.379999","","","","","","","D1 PROFILE","",""
"94118809502127","Nodes","9502127","21.000000","29.306198","Default Known Flow Node","Known Flow","531275.265000","130315.990000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502130","Nodes","9502130","21.000000","28.069567","Default Known Flow Node","Known Flow","531268.890000","130327.240000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809302050","Nodes","9302050","21.000000","29.064282","Default Known Flow Node","Known Flow","531299.140000","130122.240000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502111","Nodes","9502111","21.000000","29.131928","Default Known Flow Node","Known Flow","531279.015000","130218.240000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502105","Nodes","9502105","21.000000","29.021900","Default Known Flow Node","Known Flow","531305.640000","130371.872812","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502137","Nodes","9502137","21.000000","28.977845","Default Known Flow Node","Known Flow","531303.015000","130375.872812","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809302045","Nodes","9302045","21.000000","27.772747","DDS demands","Known Flow","531281.140000","130414.740000","","0.000000","","","","","-4.230000","","","-3.782541","-4.230000","","","","","","","D1 PROFILE","",""
"94118809302047","Nodes","9302047","21.000000","29.897659","Default Known Flow Node","Known Flow","531339.140000","130330.490000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502128","Nodes","9502128","21.000000","29.860940","DDS demands","Known Flow","531373.765000","130323.622812","","0.000000","","","","","-4.320000","","","-3.863021","-4.320000","","","","","","","D1 PROFILE","",""
"94118809302043","Nodes","9302043","21.000000","27.562574","DDS demands","Known Flow","531135.015000","130495.622812","","0.000000","","","","","-4.060000","","","-3.630524","-4.060000","","","","","","","D1 PROFILE","",""
"94118809502121","Nodes","9502121","21.000000","29.757148","Default Known Flow Node","Known Flow","531297.390000","130281.372812","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809302023","Nodes","9302023","21.000000","29.816944","DDS demands","Known Flow","531302.515000","130283.240000","","0.000000","","","","","-7.139999","","","-6.384715","-7.139999","","","","","","","D1 PROFILE","",""
"94118809502120","Nodes","9502120","21.000000","30.230437","Default Known Flow Node","Known Flow","531350.390000","130281.122812","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809502122","Nodes","9502122","21.000000","30.428162","Default Known Flow Node","Known Flow","531346.390000","130294.622812","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"94118809302022","Nodes","9302022","21.000000","31.085611","DDS demands","Known Flow","531400.015000","130236.622812","","0.000000","","","","","-13.409999","","","-11.991461","-13.409999","","","","","","","D1 PROFILE","",""
"94118809302021","Nodes","9302021","21.000000","30.599374","DDS demands","Known Flow","531362.890000","130301.990000","","0.000000","","","","","-17.719999","","","-15.845541","-17.719999","","","","","","","D1 PROFILE","",""
"94118809502070","Nodes","9502070","21.000000","25.813463","DDS demands","Known Flow","530972.515000","130640.990000","","0.000000","","","","","-0.990000","","","-0.885275","-0.990000","","","","","","","D1 PROFILE","",""
"94118809302032","Nodes","9302032","21.000000","25.831526","DDS demands","Known Flow","530963.640000","130655.240000","","0.000000","","","0.000000","","-20.220000","","","-18.081085","-20.220000","","","","","C3 PROFILE","","D1 PROFILE","",""
