"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"94119500135946","Nodes","135946",21.000000,33.683248,"Default Known Flow Node","Known Flow",529906.026348,115392.436609,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"94119500001415","Nodes","1415",21.000000,33.683248,"Low Point","Known Flow",529930.523796,115392.501402,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"94119509308184","Nodes","9308184",21.000000,26.897031,"DDS demands","Known Flow",527874.891796,117101.439074,,0.000000,,,,,-41.409998,,,,,-37.029562,-41.409998,,"",,,,,"D1 PROFILE",,,,
"94119500319847","Nodes","319847",21.000000,26.771111,"Default Known Flow Node","Known Flow",527814.423189,117121.980254,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"94119500319846","Nodes","319846",21.000000,26.727525,"Default Known Flow Node","Known Flow",527777.919769,117164.896092,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"94119509308081","Nodes","9308081",21.000000,41.241710,"DDS demands","Known Flow",530664.069555,115526.239646,,0.000000,,,,,-21.350000,,,,,-19.091553,-21.350000,,"",,,,,"D1 PROFILE",,,,
"94119509308091","Nodes","9308091",21.000000,38.865526,"DDS demands","Known Flow",530674.103800,115748.110115,,0.000000,,,,,-33.619999,,,,,-30.063606,-33.619999,,"",,,,,"D1 PROFILE",,,,
"94119501613413","Nodes","1613413",21.000000,40.533763,"Default Known Flow Node","Known Flow",530622.193543,115583.319661,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"94119509308166","Nodes","9308166",21.000000,29.357921,"Default Known Flow Node","Known Flow",527989.198957,117440.727518,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"94119509308168","Nodes","9308168",21.000000,27.062876,"DDS demands","Known Flow",528009.723152,117512.319690,,0.000000,-24.999999,,,,-16.190000,,,,,-36.832833,-41.189997,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"94119500135949","Nodes","135949",21.000000,33.683248,"Default Known Flow Node","Known Flow",529946.136359,115399.063611,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"94119509308047","Nodes","9308047",21.000000,28.698074,"DDS demands","Known Flow",529539.902563,115639.022373,,0.000000,,-9.819999,,,-14.560000,,,,,-21.801032,-24.379999,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,
"94119500007305","Nodes","Logger 0776, op 42 Hurst Road",21.000000,28.707914,"Val Log Post","Known Flow",529467.948157,115665.425281,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"94119500135933","Nodes","135933",21.000000,28.696303,"Default Known Flow Node","Known Flow",529346.339196,115695.577692,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"94119509308039","Nodes","9308039",21.000000,28.792063,"DDS demands","Known Flow",530364.173473,116147.345815,,0.000000,,,,,-27.989999,,,,,-25.029157,-27.989999,,"",,,,,"D1 PROFILE",,,,
"94119500007307","Nodes","Logger 0772, os 39 Priory Road",21.000000,28.766920,"Val Log Post","Known Flow",530369.714509,116155.760371,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
