"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories",0.000000,0.000000,1.000000,"Volumetric",-1.000000
"Base Thermal","Flow Categories",,,1.000000,"Thermal",-1.000000
"D1","Flow Categories",-1684.010004,0.000000,1.000000,"Volumetric",-1.000000
"DC","Flow Categories",-508.729994,0.000000,1.000000,"Volumetric",-1.000000
"C1","Flow Categories",-94.949997,0.000000,1.000000,"Volumetric",-1.000000
"I2","Flow Categories",-254.499991,0.000000,1.000000,"Volumetric",-1.000000
"C2","Flow Categories",-326.129991,0.000000,1.000000,"Volumetric",-1.000000
"C4","Flow Categories",-26.470000,0.000000,1.000000,"Volumetric",-1.000000
"C3","Flow Categories",-3.359999,0.000000,1.000000,"Volumetric",-1.000000
"PL-DC","Flow Categories",-182.589997,0.000000,1.000000,"Volumetric",-1.000000
"Base Diversified Volumetric","Flow Categories",,,1.000000,"Diversified Volumetric",-1.000000
"Base Diversified Thermal","Flow Categories",,,1.000000,"Diversified Thermal",-1.000000
"PL-AF","Flow Categories",-37.009998,0.000000,1.000000,"Volumetric",-1.000000
"DM","Flow Categories",0.000000,0.000000,1.000000,"Volumetric",0.000000
"PL-PL","Flow Categories",,,1.000000,"Volumetric",0.000000
"DL","Flow Categories",,,1.000000,"Volumetric",0.000000
"DH","Flow Categories",,,1.000000,"Volumetric",-1.000000
"CM","Flow Categories",,,1.000000,"Volumetric",0.000000
