"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"94103002402215","Nodes","02215","21.000000","29.430205","DDS demands","Known Flow","508953.807234","147178.071290","","0.000000","","","","","-19.169999","","","","","","-17.142156","-19.169999","","","","","","","D1 PROFILE","","","","",""
"94103002402214","Nodes","02214","21.000000","29.636513","Default Known Flow Node","Known Flow","508943.135276","147408.178691","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103002402213","Nodes","02213","21.000000","29.990932","DDS demands","Known Flow","508718.904583","147490.942344","","0.000000","","","","","-6.030000","","-0.920000","","","","-6.214814","-6.950000","","","","","","","D1 PROFILE","","I2 PROFILE","","",""
"94103002402238","Nodes","02238","21.000000","33.993267","DDS demands","Known Flow","509226.779721","147653.317388","","0.000000","0.000000","","","","-14.979999","","","","","","-13.395383","-14.979999","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"94103002402208","Nodes","02208","21.000000","34.156207","DDS demands","Known Flow","509008.710738","147709.893922","","0.000000","","","","","-17.799998","","","","","","-15.917077","-17.799998","","","","","","","D1 PROFILE","","","","",""
"94103002402207","Nodes","02207","21.000000","34.376331","DDS demands","Known Flow","508755.404593","147776.192421","","0.000000","-4.630000","","-7.880000","","-18.719999","","","","","","-27.926426","-31.230000","","","C1 PROFILE","","C3 PROFILE","","D1 PROFILE","","","","",""
"94103002402221","Nodes","02221","21.000000","29.625762","DDS demands","Known Flow","508953.279647","147056.442225","","0.000000","","","","","-17.410000","","","","","","-15.568333","-17.410000","","","","","","","D1 PROFILE","","","","",""
"94103002402239","Nodes","02239","21.000000","29.403544","Default Known Flow Node","Known Flow","509010.324270","146912.245781","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103000000081","Nodes","00081","21.000000","29.348824","Default Known Flow Node","Known Flow","509021.029665","146879.942177","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103010000006","Nodes","00006","21.000000","37.078456","Default Known Flow Node","Known Flow","508406.404498","144572.441549","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103001462539","Nodes","62539","21.000000","37.358032","Default Known Flow Node","Known Flow","508291.154467","144590.691554","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103001462534","Nodes","62534","21.000000","36.977241","DDS demands","Known Flow","508223.904448","144775.316605","","0.000000","","","","","-1.249999","","","","","","-1.117772","-1.249999","","","","","","","D1 PROFILE","","","","",""
"94103000000034","Nodes","00034","21.000000","36.814271","DDS demands","Known Flow","508184.779438","144919.316644","","0.000000","","","","","-1.070000","","","","","","-0.956813","-1.070000","","","","","","","D1 PROFILE","","","","",""
"94103000000010","Nodes","00010","21.000000","37.463011","DDS demands","Known Flow","508273.154462","144616.816562","","0.000000","","","","","-1.129999","","","","","","-1.010466","-1.129999","","","","","","","D1 PROFILE","","","","",""
"94103010000005","Nodes","00005","21.000000","37.550780","Default Known Flow Node","Known Flow","508250.279456","144549.816543","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103002402001","Nodes","Group Profile 1, LEAD, Ewhurst Road, Shere/Peaslake DG, Site ID 1764","21.000000","40.000004","Default Known Pressure Node","Known Pressure","508679.588572","144614.515561","","0.000000","","","","","","","","","","","415.890788","465.088857","","","","","","","","","","","",""
"94103000000011","Nodes","00011","21.000000","39.835834","Default Known Flow Node","Known Flow","508680.154573","144620.441563","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103000000022","Nodes","00022","21.000000","37.568525","Default Known Flow Node","Known Flow","508746.154591","144728.691592","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103000000021","Nodes","00021","21.000000","37.719503","DDS demands","Known Flow","508825.779612","144727.441592","","0.000000","","","","","-7.159999","","","","","","-6.402599","-7.159999","","","","","","","D1 PROFILE","","","","",""
"94103002402233","Nodes","02233","21.000000","34.860067","DDS demands","Known Flow","508711.155863","144987.319626","","0.000000","","","","","-19.229999","","","","","","-17.195810","-19.229999","","","","","","","D1 PROFILE","","","","",""
"94103002402234","Nodes","02234","21.000000","37.170227","DDS demands","Known Flow","508658.029567","144742.566596","","0.000000","0.000000","","","","-16.249999","","","","","","-14.531040","-16.249999","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"94103000000020","Nodes","00020","21.000000","37.440417","Default Known Flow Node","Known Flow","508655.654566","144727.316592","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103000000017","Nodes","00017","21.000000","38.429753","Default Known Flow Node","Known Flow","508657.904567","144694.691583","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103000000023","Nodes","00023","21.000000","37.374721","DDS demands","Known Flow","508654.654566","144730.691593","","0.000000","","","","","-1.900000","","","","","","-1.699014","-1.900000","","","","","","","D1 PROFILE","","","","",""
"94103002402235","Nodes","02235","21.000000","39.835547","DDS demands","Known Flow","508690.154575","144623.191563","","0.000000","","","","","-10.560000","","","","","","-9.442941","-10.560000","","","","","","","D1 PROFILE","","","","",""
"94103000000007","Nodes","00007","21.000000","39.835834","Default Known Flow Node","Known Flow","508689.029575","144592.441555","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103000000019","Nodes","00019","21.000000","37.654518","DDS demands","Known Flow","508744.529590","144725.191591","","0.000000","","","","","-1.669999","","","","","","-1.493343","-1.669999","","","","","","","D1 PROFILE","","","","",""
"94103000000014","Nodes","00014","21.000000","37.554474","DDS demands","Known Flow","508762.404595","144642.066568","","0.000000","","","","","-3.930000","","","","","","-3.514276","-3.930000","","","","","","","D1 PROFILE","","","","",""
"94103000000029","Nodes","00029","21.000000","37.038934","DDS demands","Known Flow","508752.529592","144773.066604","","0.000000","","","","","-4.619999","","","","","","-4.131286","-4.619999","","","","","","","D1 PROFILE","","","","",""
"94103000000030","Nodes","0030","21.000000","35.534148","DDS demands","Known Flow","508683.948709","144920.905485","","0.000000","","","","","-5.339999","","","","","","-4.775123","-5.339999","","","","","","","D1 PROFILE","","","","",""
"94103000000032","Nodes","00032","21.000000","36.359675","DDS demands","Known Flow","508764.279595","144864.191629","","0.000000","","","","","-11.390000","","","","","","-10.185142","-11.390000","","","","","","","D1 PROFILE","","","","",""
"94103001462485","Nodes","62485","21.000000","32.179785","Default Known Flow Node","Known Flow","508827.654613","145199.691720","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103000000040","Nodes","00040","21.000000","32.179785","DDS demands","Known Flow","508829.669522","145195.949747","","0.000000","","","","","-10.270000","","","","","","-9.183618","-10.270000","","","","","","","D1 PROFILE","","","","",""
"94103002402232","Nodes","02232","21.000000","32.155049","DDS demands","Known Flow","508832.192275","145197.243268","","0.000000","","","","","-15.850000","","","","","","-14.173353","-15.850000","","","","","","","D1 PROFILE","","","","",""
"94103002402244","Nodes","02244","21.000000","32.531747","DDS demands","Known Flow","508992.154657","145028.941674","","0.000000","","","","","-3.240000","","","","","","-2.897266","-3.240000","","","","","","","D1 PROFILE","","","","",""
"94103000000042","Nodes","00042","21.000000","32.144954","Default Known Flow Node","Known Flow","508833.654614","145198.066720","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103001462536","Nodes","62536","21.000000","32.351024","DDS demands","Known Flow","508892.904630","145112.316696","","0.000000","","","","","-1.039999","","","","","","-0.929986","-1.039999","","","","","","","D1 PROFILE","","","","",""
"94103002402231","Nodes","02231","21.000000","30.486278","DDS demands","Known Flow","508870.829649","145449.054179","","0.000000","-3.199999","","","","-16.430000","","0.000000","","","","-17.553499","-19.630000","","","C1 PROFILE","","","","D1 PROFILE","","I2 PROFILE","","",""
"94103000000047","Nodes","00047","21.000000","30.549098","Default Known Flow Node","Known Flow","508868.154624","145438.441785","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103001462535","Nodes","62535","21.000000","32.531747","Default Known Flow Node","Known Flow","508994.654658","145026.566673","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103000000037","Nodes","00037","21.000000","32.788967","Default Known Flow Node","Known Flow","509025.154666","145047.816679","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103001462483","Nodes","62483","21.000000","32.936355","DDS demands","Known Flow","509101.529687","145125.066700","","0.000000","","","","","-1.830000","","","","","","-1.636418","-1.830000","","","","","","","D1 PROFILE","","","","",""
"94103002402245","Nodes","02245","21.000000","32.936378","DDS demands","Known Flow","509099.223677","145121.027313","","0.000000","","","","","-7.369999","","","","","","-6.590385","-7.369999","","","","","","","D1 PROFILE","","","","",""
"94103001462516","Nodes","62516","21.000000","32.139480","DDS demands","Known Flow","509179.404708","145372.691767","","0.000000","","","","","-0.070000","","","","","","-0.062595","-0.070000","","","","","","","D1 PROFILE","","","","",""
"94103001462507","Nodes","62507","21.000000","32.272027","DDS demands","Known Flow","509265.904732","145248.441733","","0.000000","","","","","-2.589999","","","","","","-2.316024","-2.589999","","","","","","","D1 PROFILE","","","","",""
"94103001462473","Nodes","62473","21.000000","32.495848","Default Known Flow Node","Known Flow","509307.154743","145219.566726","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103000000043","Nodes","00043","21.000000","32.495848","DDS demands","Known Flow","509300.779741","145208.691723","","0.000000","","","","","-7.199999","","","","","","-6.438368","-7.199999","","","","","","","D1 PROFILE","","","","",""
"94103001462527","Nodes","62527","21.000000","32.480429","Default Known Flow Node","Known Flow","509024.404666","145051.816680","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103000000038","Nodes","00038","21.000000","32.474579","DDS demands","Known Flow","509021.029665","145063.191683","","0.000000","","","","","-2.650000","","","","","","-2.369677","-2.650000","","","","","","","D1 PROFILE","","","","",""
"94103002402246","Nodes","02246","21.000000","32.810209","DDS demands","Known Flow","509315.475095","145066.062312","","0.000000","","","","","-6.749999","","","","","","-6.035970","-6.749999","","","","","","","D1 PROFILE","","","","",""
"94103000000035","Nodes","00035","21.000000","32.845063","DDS demands","Known Flow","509312.529745","145001.191666","","0.000000","","","","","-0.880000","","","","","","-0.786911","-0.880000","","","","","","","D1 PROFILE","","","","",""
"94103000000033","Nodes","00033","21.000000","32.926573","DDS demands","Known Flow","509319.779747","144909.691641","","0.000000","","","","","-2.369999","","","","","","-2.119296","-2.369999","","","","","","","D1 PROFILE","","","","",""
"94103000000059","Nodes","00059","21.000000","29.846044","DDS demands","Known Flow","508969.279651","145836.816894","","0.000000","","","","","-3.849999","","","","","","-3.442738","-3.849999","","","","","","","D1 PROFILE","","","","",""
"94103002402228","Nodes","02228","21.000000","29.868569","DDS demands","Known Flow","508970.724839","145826.184440","","0.000000","","","","","-11.039999","","","","","","-9.872165","-11.039999","","","","","","","D1 PROFILE","","","","",""
"94103000000058","Nodes","00058","21.000000","29.966384","Default Known Flow Node","Known Flow","509050.780664","145828.217243","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103000000052","Nodes","00052","21.000000","29.610630","DDS demands","Known Flow","509048.779673","145775.816877","","0.000000","","","-4.929999","","0.000000","","-15.859999","","","","-18.590789","-20.789999","","","","","C3 PROFILE","","D1 PROFILE","","I2 PROFILE","","",""
"94103000000055","Nodes","00055","21.000000","29.688604","Default Known Flow Node","Known Flow","509049.653193","145798.691940","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103000000053","Nodes","00053","21.000000","29.688604","Default Known Flow Node","Known Flow","509073.904680","145788.441880","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103000000054","Nodes","00054","21.000000","29.835518","DDS demands","Known Flow","509102.291850","145793.200018","","0.000000","","","","","-8.399999","","","","","","-7.511430","-8.399999","","","","","","","D1 PROFILE","","","","",""
"94103002402240","Nodes","02240","21.000000","30.258674","DDS demands","Known Flow","509131.904696","145613.941833","","0.000000","","","","","-16.870000","","","","","","-15.085456","-16.870000","","","","","","","D1 PROFILE","","","","",""
"94103000000061","Nodes","00061","21.000000","29.968360","Default Known Flow Node","Known Flow","509221.279720","145908.816913","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103001462500","Nodes","62500","21.000000","26.615080","DDS demands","Known Flow","508718.779583","146372.817039","","0.000000","","","","","-2.730000","","","","","","-2.441214","-2.730000","","","","","","","D1 PROFILE","","","","",""
"94103000000073","Nodes","00073","21.000000","26.537970","DDS demands","Known Flow","508716.270289","146394.829127","","0.000000","","","","","-5.019999","","","","","","-4.488973","-5.019999","","","","","","","D1 PROFILE","","","","",""
"94103001462476","Nodes","62476","21.000000","26.501818","DDS demands","Known Flow","508744.404590","146428.067054","","0.000000","","","","","-1.649999","","","","","","-1.475459","-1.649999","","","","","","","D1 PROFILE","","","","",""
"94103000000074","Nodes","00074","21.000000","26.593425","DDS demands","Known Flow","508743.779590","146413.692051","","0.000000","","","","","-1.320000","","","","","","-1.180367","-1.320000","","","","","","","D1 PROFILE","","","","",""
"94103002402226","Nodes","02226","21.000000","29.405019","DDS demands","Known Flow","508890.029630","146218.441997","","0.000000","","","","","-18.419999","","","","","","-16.471493","-18.419999","","","","","","","D1 PROFILE","","","","",""
"94103002402225","Nodes","02225","21.000000","29.062965","DDS demands","Known Flow","508910.654635","146477.567068","","0.000000","","","","","-14.160000","","","","","","-12.662125","-14.160000","","","","","","","D1 PROFILE","","","","",""
"94103004904544","Nodes","04544","21.000000","29.482610","DDS demands","Known Flow","508928.154867","146011.570009","","0.000000","","","","","-17.679999","","","","","","-15.809772","-17.679999","","","","","","","D1 PROFILE","","","","",""
"94103002402227","Nodes","02227","21.000000","29.474124","DDS demands","Known Flow","508928.654640","146018.316943","","0.000000","","","","","-15.789999","","","","","","-14.119700","-15.789999","","","","","","","D1 PROFILE","","","","",""
"94103002402224","Nodes","02224","21.000000","26.917388","DDS demands","Known Flow","508601.404551","146335.192029","","0.000000","","","","","-6.979999","","","","","","-6.241640","-6.979999","","","","","","","D1 PROFILE","","","","",""
"94103000000069","Nodes","00069","21.000000","26.816968","Default Known Flow Node","Known Flow","508628.279558","146348.692033","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103000000070","Nodes","00070","21.000000","26.704160","DDS demands","Known Flow","508688.529575","146357.317035","","0.000000","","","","","-3.079999","","","","","","-2.754191","-3.079999","","","","","","","D1 PROFILE","","","","",""
"94103001462552","Nodes","62552","21.000000","26.537518","Default Known Flow Node","Known Flow","508718.529583","146396.567046","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103001462547","Nodes","62547","21.000000","26.592868","DDS demands","Known Flow","508744.904590","146398.067046","","0.000000","","","","","-0.710000","","","","","","-0.634894","-0.710000","","","","","","","D1 PROFILE","","","","",""
"94103000000066","Nodes","00066","21.000000","28.529303","DDS demands","Known Flow","508790.154603","146241.692004","","0.000000","","","","","-6.249999","","","","","","-5.588861","-6.249999","","","","","","","D1 PROFILE","","","","",""
"94103001462528","Nodes","62528","21.000000","29.423011","DDS demands","Known Flow","508922.904639","146170.941984","","0.000000","","","","","-9.430000","","","","","","-8.432475","-9.430000","","","","","","","D1 PROFILE","","","","",""
"94103000000065","Nodes","00065","21.000000","29.274237","DDS demands","Known Flow","508988.404656","146200.066992","","0.000000","","","","","-3.890000","","","","","","-3.478507","-3.890000","","","","","","","D1 PROFILE","","","","",""
"94103000000062","Nodes","00062","21.000000","29.456303","DDS demands","Known Flow","509076.904681","145997.316937","","0.000000","","","","","-3.089999","","","","","","-2.763133","-3.089999","","","","","","","D1 PROFILE","","","","",""
"94103002402236","Nodes","02236","21.000000","29.458713","DDS demands","Known Flow","509055.779675","146032.316947","","0.000000","","","","","-1.900000","","","","","","-1.699014","-1.900000","","","","","","","D1 PROFILE","","","","",""
"94103001462541","Nodes","62541","21.000000","29.236250","DDS demands","Known Flow","509006.029661","146471.692066","","0.000000","","","","","-17.809999","","","","","","-15.926020","-17.809999","","","","","","","D1 PROFILE","","","","",""
"94103001462551","Nodes","62551","21.000000","29.190233","DDS demands","Known Flow","509006.654661","146158.566981","","0.000000","","","","","-3.510000","","","","","","-3.138704","-3.510000","","","","","","","D1 PROFILE","","","","",""
"94103001462521","Nodes","62521","21.000000","28.945706","DDS demands","Known Flow","509049.279673","146429.567055","","0.000000","","","","","-1.700000","","","","","","-1.520170","-1.700000","","","","","","","D1 PROFILE","","","","",""
"94103001462511","Nodes","62511","21.000000","29.454905","DDS demands","Known Flow","509210.154717","146060.191954","","0.000000","","","","","-2.069999","","","","","","-1.851031","-2.069999","","","","","","","D1 PROFILE","","","","",""
"94103001462533","Nodes","62533","21.000000","29.458236","DDS demands","Known Flow","509058.029675","146033.816947","","0.000000","","","","","-6.480000","","","","","","-5.794532","-6.480000","","","","","","","D1 PROFILE","","","","",""
"94103002402223","Nodes","02223","21.000000","26.524449","DDS demands","Known Flow","508418.029501","146376.567040","","0.000000","","","-8.159999","","-20.250000","","","","","","-25.404730","-28.409999","","","","","C3 PROFILE","","D1 PROFILE","","","","",""
"94103002402220","Nodes","02220","21.000000","26.446067","DDS demands","Known Flow","508330.187587","146517.472789","","0.000000","","","","","-5.610000","","","","","","-5.016562","-5.610000","","","","","","","D1 PROFILE","","","","",""
"94103000000079","Nodes","00079","21.000000","25.987603","Default Known Flow Node","Known Flow","508348.779482","146744.817141","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103001462519","Nodes","62519","21.000000","26.268091","Default Known Flow Node","Known Flow","508375.279490","146555.442089","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103001462553","Nodes","62553","21.000000","25.877455","DDS demands","Known Flow","508360.404486","146792.317154","","0.000000","","","","","-2.430000","","","","","","-2.172949","-2.430000","","","","","","","D1 PROFILE","","","","",""
"94103000000075","Nodes","00075","21.000000","29.100938","DDS demands","Known Flow","508919.779638","146508.817076","","0.000000","","","","","-16.520000","","","","","","-14.772480","-16.520000","","","","","","","D1 PROFILE","","","","",""
"94103000000102","Nodes","00102","21.000000","35.643492","Default Known Flow Node","Known Flow","507149.029156","147439.817330","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103000000093","Nodes","00093","21.000000","35.618732","DDS demands","Known Flow","507151.904157","147379.567313","","0.000000","","","","","-2.230000","","","","","","-1.994105","-2.230000","","","","","","","D1 PROFILE","","","","",""
"94103000000109","Nodes","00109","21.000000","35.574385","Default Known Flow Node","Known Flow","507231.529178","147483.817342","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103000000100","Nodes","00100","21.000000","35.512601","DDS demands","Known Flow","507191.779168","147412.817322","","0.000000","","","","","-3.199999","","","","","","-2.861497","-3.199999","","","","","","","D1 PROFILE","","","","",""
"94103000000111","Nodes","00111","21.000000","35.521794","DDS demands","Known Flow","507238.529180","147498.567346","","0.000000","","","","","-7.510000","","","","","","-6.715576","-7.510000","","","","","","","D1 PROFILE","","","","",""
"94103002402218","Nodes","02218","21.000000","27.587639","DDS demands","Known Flow","508124.757914","147019.302598","","0.000000","","","-3.390000","","-4.990000","","","","","","-7.493546","-8.380000","","","","","C3 PROFILE","","D1 PROFILE","","","","",""
"94103000000090","Nodes","00090","21.000000","32.816926","Default Known Flow Node","Known Flow","508250.115705","147323.589014","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103000000089","Nodes","00089","21.000000","32.793658","Default Known Flow Node","Known Flow","508244.455903","147305.850320","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103002402210","Nodes","02210","21.000000","32.637933","DDS demands","Known Flow","508278.146463","147395.672318","","0.000000","","","","","-12.080000","","","","","","-10.802152","-12.080000","","","","","","","D1 PROFILE","","","","",""
"94103001462475","Nodes","62475","21.000000","32.657918","DDS demands","Known Flow","508294.779468","147299.317291","","0.000000","","","","","-3.319999","","","","","","-2.968803","-3.319999","","","","","","","D1 PROFILE","","","","",""
"94103001462520","Nodes","62520","21.000000","32.660731","Default Known Flow Node","Known Flow","508276.154463","147287.067288","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103002402217","Nodes","02217","21.000000","27.660757","DDS demands","Known Flow","508122.654421","147052.192224","","0.000000","","","-3.270000","","-10.859999","","","","","","-12.635299","-14.129999","","","","","C3 PROFILE","","D1 PROFILE","","","","",""
"94103002402211","Nodes","02211","21.000000","32.775194","DDS demands","Known Flow","508350.666782","147430.486962","","0.000000","","","","","-15.370000","","","","","","-13.744129","-15.370000","","","","","","","D1 PROFILE","","","","",""
"94103001462498","Nodes","62498","21.000000","29.990932","Default Known Flow Node","Known Flow","508716.529582","147499.942346","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103001462554","Nodes","62554","21.000000","33.960931","DDS demands","Known Flow","509713.904854","147425.567326","","0.000000","","","","","-2.180000","","","","","","-1.949395","-2.180000","","","","","","","D1 PROFILE","","","","",""
"94103001462529","Nodes","62529","21.000000","33.789456","DDS demands","Known Flow","509705.404852","147423.442325","","0.000000","","","","","-3.199999","","","","","","-2.861497","-3.199999","","","","","","","D1 PROFILE","","","","",""
"94103000000092","Nodes","00092","21.000000","33.782320","Default Known Flow Node","Known Flow","509629.279831","147373.692312","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103002418013","Nodes","18013","21.000000","33.868379","DDS demands","Known Flow","509648.029836","147280.692286","","0.000000","","","","","-0.899999","","","","","","-0.804796","-0.899999","","","","","","","D1 PROFILE","","","","",""
"94103002418012","Nodes","18012","21.000000","33.836047","DDS demands","Known Flow","509639.029833","147446.567332","","0.000000","","","","0.000000","-1.109999","","","","","","-0.992581","-1.109999","","","","","","C4 PROFILE","D1 PROFILE","","","","",""
"94103001462501","Nodes","62501","21.000000","33.866503","DDS demands","Known Flow","509581.779818","147473.192339","","0.000000","","","","","-3.880000","","","","","","-3.469565","-3.880000","","","","","","","D1 PROFILE","","","","",""
"94103001462525","Nodes","62525","21.000000","34.042583","DDS demands","Known Flow","509667.154841","147244.942277","","0.000000","","","","","-1.929999","","","","","","-1.725840","-1.929999","","","","","","","D1 PROFILE","","","","",""
"94103002402179","Nodes","02179","21.000000","39.722833","Default Known Flow Node","Known Flow","506914.404092","147998.942482","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94103002402182","Nodes","02182","21.000000","38.975663","DDS demands","Known Flow","506978.904110","147956.692470","","0.000000","","","","","-14.060000","","","","","","-12.572704","-14.060000","","","","","","","D1 PROFILE","","","","",""
"94103004904541","Nodes","04541","21.000000","38.869718","DDS demands","Known Flow","506999.404115","147901.317455","","0.000000","","","","","-2.349999","","","","","","-2.101411","-2.349999","","","","","","","D1 PROFILE","","","","",""
"94103002402183","Nodes","02183","21.000000","38.857409","DDS demands","Known Flow","506998.530285","147954.067609","","0.000000","","","","","-16.860000","","","","","","-15.076514","-16.860000","","","","","","","D1 PROFILE","","","","",""
