"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)"
"94117000034958","Nodes",,21.000000,33.757562,"Default Known Flow Node","Known Flow",501013.708923,106548.198586,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117000494356","Nodes",,21.000000,27.358401,"Default Known Flow Node","Known Flow",501353.152579,107321.556413,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117000494355","Nodes",,0.000000,31.524533,"DDS demands","Known Flow",500413.860823,106635.882643,,0.000000,,,,,-5.810000,,-5.195405,-5.810000,,"",,,,,"D1 PROFILE",
"94117000030764","Nodes",,0.000000,31.920765,"DDS demands","Known Flow",501532.601881,107203.577761,,0.000000,-2.740000,,,,0.000000,,-2.450157,-2.740000,,"","C1 PROFILE",,,,"D1 PROFILE",
"94117000030771","Nodes",,0.000000,32.703569,"DDS demands","Known Flow",501485.118168,107006.714027,,0.000000,,,,,-10.499999,,-9.389287,-10.499999,,"",,,,,"D1 PROFILE",
"94117000030781","Nodes",,21.000000,26.707544,"DDS demands","Known Flow",501393.902590,107400.056435,,0.000000,,,,,-1.860000,,-1.663245,-1.860000,,"",,,,,"D1 PROFILE",
"94117000000249","Nodes",,0.000000,32.116240,"DDS demands","Known Flow",500897.541945,106414.166709,,0.000000,,,,,-10.189999,,-9.112080,-10.189999,,"",,,,,"D1 PROFILE",
"94117000316396","Nodes",,21.000000,26.971797,"DDS demands","Known Flow",501332.902573,107310.056410,,0.000000,,-19.540001,,,,,-17.473018,-19.540001,,"",,"C2 PROFILE",,,,
"94117000000258","Nodes",,0.000000,32.369402,"DDS demands","Known Flow",501444.196130,107124.825833,,0.000000,,,,,-7.430000,,-6.644039,-7.430000,,"",,,,,"D1 PROFILE",
"94117000002511","Nodes",,0.000000,34.036531,"DDS demands","Known Flow",501592.502153,106950.931671,,0.000000,,,,,-6.439999,,-5.758763,-6.439999,,"",,,,,"D1 PROFILE",
