"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)"
"94103700000104","Nodes","104",21.000000,21.872671,"Default Known Flow Node","Known Flow",507681.250000,142172.250000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94103700000105","Nodes","105",21.000000,21.899576,"Default Known Flow Node","Known Flow",507799.750000,142211.750000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94103700000106","Nodes","106",21.000000,21.899576,"Default Known Flow Node","Known Flow",507800.556702,142205.827064,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94103700000107","Nodes","107",21.000000,22.986127,"Default Known Flow Node","Known Flow",507980.375000,142416.250000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94103702608116","Nodes","2608116",21.000000,23.461438,"Default Known Flow Node","Known Flow",507991.646734,142427.918239,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94103702608120","Nodes","2608120",21.000000,23.118700,"DDS demands","Known Flow",508045.500000,142345.375000,,0.000000,,-5.850000,-9.939999,-3.920000,-17.625034,-19.710000,,"",,"C3  PROFILE","C4 PROFILE","D1 PROFILE"
"94103702608183","Nodes","2608183",21.000000,23.310953,"Default Known Flow Node","Known Flow",508050.500000,142352.625000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94103702608121","Nodes","2608121",21.000000,23.768943,"DDS demands","Known Flow",508186.469925,142119.605995,,0.000000,,-5.670000,0.000000,-6.260000,-10.668020,-11.930000,,"",,"C3  PROFILE","C4 PROFILE","D1 PROFILE"
"94103700000113","Nodes","113",21.000000,23.936294,"Default Known Flow Node","Known Flow",508196.778401,142121.152266,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94103700000112","Nodes","112",21.000000,23.768943,"Default Known Flow Node","Known Flow",508187.091076,142094.859043,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94103702608122","Nodes","2608122",21.000000,24.340316,"DDS demands","Known Flow",508259.921492,142121.540670,,0.000000,,-3.839999,,,-3.433796,-3.839999,,"",,"C3  PROFILE",,
"94103700000117","Nodes","117",21.000000,32.006233,"Default Known Flow Node","Known Flow",508753.783549,142319.482031,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94103700000116","Nodes","116",21.000000,32.022114,"Default Known Flow Node","Known Flow",508716.305211,142187.098772,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94103702608125","Nodes","2608125",21.000000,31.740241,"DDS demands","Known Flow",508724.849946,142163.079126,,0.000000,,,,-3.219999,-2.879381,-3.219999,,"",,,,"D1 PROFILE"
"94103702608002","Nodes","2608002, ""CONEYHURST""",21.000000,32.000001,"Default Known Pressure Node","Known Pressure",508712.637198,142176.213824,,789.999976,,,,,172.360484,192.750006,,"",,,,
"94103702608126","Nodes","2608126",21.000000,30.633587,"Default Known Flow Node","Known Flow",508943.788453,141915.868631,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94103700000110","Nodes","110",21.000000,21.669924,"Default Known Flow Node","Known Flow",507914.902667,142633.242563,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94103702608113","Nodes","2608113",21.000000,21.761260,"DDS demands","Known Flow",507917.618126,142624.578953,,0.000000,-11.520000,-4.709999,,-20.820000,-33.130774,-37.049999,,"","C1 PROFILE","C3  PROFILE",,"D1 PROFILE"
"94103700000111","Nodes","111",21.000000,22.721602,"Default Known Flow Node","Known Flow",507789.474283,142624.456829,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94103700000101","Nodes","101",21.000000,21.854773,"Default Known Flow Node","Known Flow",507597.000000,142174.500000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94103700000100","Nodes","100",21.000000,21.854773,"Default Known Flow Node","Known Flow",507595.125000,142164.875000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94103700000102","Nodes","102",21.000000,21.492451,"Default Known Flow Node","Known Flow",507613.778527,142097.159791,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94103700000005","Nodes","5",21.000000,29.647463,"Default Known Flow Node","Known Flow",508666.039277,141665.614351,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94103700000004","Nodes","4",21.000000,23.781563,"Default Known Flow Node","Known Flow",508187.868670,142118.463792,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94103700000001","Nodes","1",21.000000,23.416781,"Default Known Flow Node","Known Flow",508260.983706,142023.878867,,0.000000,-0.419999,,,,-0.375571,-0.419999,,"","C1 PROFILE",,,
"94103700000002","Nodes","2",21.000000,23.553095,"Default Known Flow Node","Known Flow",508252.670905,142079.599638,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94103700000003","Nodes","3",21.000000,23.643910,"Default Known Flow Node","Known Flow",508224.649055,142090.686846,,0.000000,,,,-3.190000,-2.852555,-3.190000,,"",,,,"D1 PROFILE"
