"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)"
"94119209305378","Nodes","9305378",21.000000,44.554784,"DDS demands","Known Flow",536428.780000,122986.810000,,0.000000,,,-11.899999,-10.641192,-11.899999,,"",,,"D1 PROFILE"
"94119209305436","Nodes","9305436",21.000000,44.554784,"Default Known Flow Node","Known Flow",536428.405000,122980.942812,,0.000000,,,,0.000000,0.000000,,"",,,
"94119209305390","Nodes","9305390",21.000000,44.526354,"DDS demands","Known Flow",536474.155000,122990.060000,,0.000000,,,-7.479999,-6.688749,-7.479999,,"",,,""
"94119209305396","Nodes","9305396",21.000000,42.525852,"DDS demands","Known Flow",536550.655000,122981.310000,,0.000000,,,-6.989999,-6.250582,-6.989999,,"",,,""
"94119209305438","Nodes","9305438",21.000000,42.525663,"DDS demands","Known Flow",536547.780000,122996.060000,,0.000000,,,-6.520000,-5.830300,-6.520000,,"",,,""
"94119209305437","Nodes","9305437",21.000000,42.384026,"DDS demands","Known Flow",536510.030000,122970.442812,,0.000000,,,-5.209999,-4.658875,-5.209999,,"",,,""
"94119209305388","Nodes","9305388",21.000000,45.052033,"DDS demands","Known Flow",536491.780000,123217.942812,,0.000000,,,-10.050000,-8.986890,-10.050000,,"",,,""
"94119209305414","Nodes","9305414",21.000000,45.051145,"DDS demands","Known Flow",536501.405000,123202.310000,,0.000000,,,-2.559999,-2.289197,-2.559999,,"",,,""
"94119209305389","Nodes","9305389",21.000000,45.050763,"Default Known Flow Node","Known Flow",536535.655000,123188.560000,,0.000000,,,,0.000000,0.000000,,"",,,
"94119209305006","Nodes","HAM LANE DG, Site ID 3721,",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",536553.780000,123292.942812,,1799.999966,,,,363.383271,406.370008,,"",,,
"94119209305387","Nodes","9305387",21.000000,45.429298,"DDS demands","Known Flow",536550.780000,123277.060000,,0.000000,,,-1.900000,-1.699014,-1.900000,,"",,,"D1 PROFILE"
"94119209305382","Nodes","9305382",21.000000,36.802139,"DDS demands","Known Flow",536848.780000,123139.942812,,0.000000,,,-17.350000,-15.514680,-17.350000,,"",,,"D1 PROFILE"
"94119209305454","Nodes","9305454",21.000000,36.518639,"Default Known Flow Node","Known Flow",536853.655000,123146.942812,,0.000000,,,,0.000000,0.000000,,"",,,
"94119209305384","Nodes","9305384",21.000000,33.231648,"DDS demands","Known Flow",536875.530000,123223.060000,,0.000000,,,-2.529999,-2.262371,-2.529999,,"",,,"D1 PROFILE"
"94119209305397","Nodes","9305397",21.000000,33.326966,"DDS demands","Known Flow",536842.655000,123287.942812,,0.000000,,,-12.879999,-11.517526,-12.879999,,"",,,""
"94119209305431","Nodes","9305431",21.000000,29.828496,"Default Known Flow Node","Known Flow",536950.030000,123378.192812,,0.000000,,,,0.000000,0.000000,,"",,,
"94119209305430","Nodes","9305430",21.000000,29.828496,"Default Known Flow Node","Known Flow",536945.405000,123380.310000,,0.000000,,,,0.000000,0.000000,,"",,,
"94119209305432","Nodes","9305432",21.000000,36.024743,"DDS demands","Known Flow",536953.780000,123098.060000,,0.000000,,,-7.430000,-6.644039,-7.430000,,"",,,""
"94119209305433","Nodes","9305433",21.000000,36.003180,"Default Known Flow Node","Known Flow",536973.405000,123100.560000,,0.000000,,,,0.000000,0.000000,,"",,,
"94119209305439","Nodes","9305439",21.000000,42.622407,"DDS demands","Known Flow",536596.780000,123062.310000,,0.000000,,,-8.439999,-7.547198,-8.439999,,"",,,""
"94119209305447","Nodes","9305447",21.000000,36.663962,"Default Known Flow Node","Known Flow",536870.280000,123101.692812,,0.000000,,,,0.000000,0.000000,,"",,,
"94119209305413","Nodes","9305413",21.000000,35.419618,"DDS demands","Known Flow",537086.155000,122758.692812,,0.000000,,,-1.109999,-0.992581,-1.109999,,"",,,"D1 PROFILE"
"94119209305450","Nodes","9305450",21.000000,36.118528,"Default Known Flow Node","Known Flow",536939.405000,123097.942812,,0.000000,,,,0.000000,0.000000,,"",,,
"94119209305391","Nodes","9305391",21.000000,41.901835,"DDS demands","Known Flow",536669.405000,123229.442812,,0.000000,,,-5.960000,-5.329538,-5.960000,,"",,,""
"94119209305381","Nodes","9305381",21.000000,42.003547,"DDS demands","Known Flow",536706.280000,123217.560000,,0.000000,,,-12.149999,-10.864747,-12.149999,,"",,,"D1 PROFILE"
"94119209305415","Nodes","9305415",21.000000,45.108474,"DDS demands","Known Flow",536501.655000,123231.060000,,0.000000,,,-7.409999,-6.626154,-7.409999,,"",,,""
"94119209305416","Nodes","9305416",21.000000,45.050701,"DDS demands","Known Flow",536535.905000,123178.942812,,0.000000,,,-1.609999,-1.439690,-1.609999,,"",,,""
