"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"94119809503039","Nodes","9503039",21.000000,40.343776,"DDS demands","Known Flow",566440.045289,104539.180656,,0.000000,,,,,,,-11.039999,,,,,,,-9.872165,-11.039999,,"",,,,,,,"D1 PROFILE",,,,,,
"94119800007208","Nodes","Logger 7208, Coast Road",21.000000,40.359857,"Val Log Cath","Known Flow",566428.973847,104525.068205,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809503038","Nodes","9503038",21.000000,40.335413,"DDS demands","Known Flow",566444.670291,104532.055654,,0.000000,,,,,,,-17.399999,,,,,,,-15.559390,-17.399999,,"",,,,,,,"D1 PROFILE",,,,,,
"94119809503040","Nodes","9503040",21.000000,39.446906,"DDS demands","Known Flow",566580.045328,104572.805665,,0.000000,,,,,,,-13.600000,,,,,,,-12.161363,-13.600000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119809503041","Nodes","9503041",21.000000,38.985349,"DDS demands","Known Flow",566650.984204,104611.769401,,0.000000,,,,,,,-20.879998,,,,,,,-18.671268,-20.879998,,"",,,,,,,"D1 PROFILE",,,,,,
"94119800007566","Nodes","-7566",21.000000,38.031751,"Default Known Flow Node","Known Flow",566810.920390,104709.180702,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809402047","Nodes","9402047",21.000000,27.695559,"DDS demands","Known Flow",562625.595474,100111.131003,,0.000000,,,,,,,-20.479999,,,,,,,-18.313583,-20.479999,,"",,,,,,,"D1 PROFILE",,,,,,
"94119809406050","Nodes","9406050",21.000000,27.884263,"Default Known Flow Node","Known Flow",562841.544310,101247.304760,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809406049","Nodes","9406049",21.000000,27.728016,"Default Known Flow Node","Known Flow",562848.797743,101242.705023,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119800005652","Nodes","-5652",21.000000,26.821927,"Default Known Flow Node","Known Flow",562893.035222,101219.910967,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119800006241","Nodes","-6241",21.000000,30.128706,"Default Known Flow Node","Known Flow",563038.898929,103370.998556,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809405065","Nodes","9405065",21.000000,30.291233,"Default Known Flow Node","Known Flow",562995.040877,103356.213848,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809402347","Nodes","9402347",21.000000,26.732767,"Daily Metered Site","Known Flow",562031.155160,99363.417693,,0.000000,,,-29.100000,,,,,,,,,,,-26.021741,-29.100000,,"",,,"C3  PROFILE",,,,,,,,,,
"94119800004292","Nodes","-4292",21.000000,26.733194,"Default Known Flow Node","Known Flow",562034.044091,99368.054249,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119800004348","Nodes","-4348",21.000000,28.372900,"Default Known Flow Node","Known Flow",561927.515276,99449.123908,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809402282","Nodes","9402282",21.000000,30.318179,"Default Known Flow Node","Known Flow",562017.062800,99775.573453,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119800004193","Nodes","-4193",21.000000,26.346999,"Default Known Flow Node","Known Flow",561814.419031,99140.304187,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809401090","Nodes","9401090",21.000000,26.170619,"DDS demands","Known Flow",561813.447246,99153.476525,,0.000000,,,,,,,-4.300000,,,,,,,-3.845137,-4.300000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119809401091","Nodes","9401091",21.000000,25.522910,"DDS demands","Known Flow",561785.054375,99206.675574,,0.000000,,,,,,,-46.790000,,,,,,,-41.840453,-46.790000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119809401178","Nodes","9401178",21.000000,27.056720,"DDS demands","Known Flow",561663.793990,98805.554096,,0.000000,,,,,,,-11.969999,,,,,,,-10.703788,-11.969999,,"",,,,,,,"D1 PROFILE",,,,,,
"94119809401179","Nodes","9401179",21.000000,26.652332,"Daily Metered Site","Known Flow",561648.162101,98816.305785,,0.000000,-14.720000,,-37.229999,-19.749999,,,-19.960000,,,,,,,-81.964010,-91.659996,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE",,,"D1 PROFILE",,,,,,
"94119800004095","Nodes","-4095",21.000000,26.568182,"Default Known Flow Node","Known Flow",561632.168981,98828.429102,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809401233","Nodes","9401233",21.000000,26.164262,"DDS demands","Known Flow",560513.043677,98589.679037,,0.000000,-12.380000,,,,,,-45.250001,,,,,,,-51.533780,-57.630001,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"94119800007194","Nodes","Logger 7194, Compton Place Road",21.000000,26.238522,"Val Log Post","Known Flow",560477.765568,98653.616592,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119800002956","Nodes","-2956",21.000000,26.469812,"Default Known Flow Node","Known Flow",560410.918649,98775.429088,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119804904908","Nodes","-4904908",21.000000,36.537432,"Default Known Flow Node","Known Flow",559964.045143,98003.055911,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809401289","Nodes","9401289",21.000000,34.886488,"DDS demands","Known Flow",559900.588921,97935.009887,,0.000000,,-27.379998,,,,,-41.349997,,,,,,,-61.459591,-68.729998,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,
"94119809401020","Nodes","9401020",21.000000,34.122498,"DDS demands","Known Flow",559844.043495,97693.928793,,0.000000,-22.000000,,,,,,-24.379999,,,,,,,-41.473826,-46.380000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"94119809401293","Nodes","9401293",21.000000,35.547278,"DDS demands","Known Flow",559293.796070,97764.632598,,0.000000,,,,,,,-8.050000,,,,,,,-7.198454,-8.050000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119809401295","Nodes","9401295",21.000000,35.632018,"DDS demands","Known Flow",559183.581674,97629.718280,,0.000000,,,,,,,-12.270000,,,,,,,-10.972053,-12.270000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119800001432","Nodes","-1432",21.000000,35.892155,"Default Known Flow Node","Known Flow",559320.409844,97574.722198,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119800000503","Nodes","-503",21.000000,31.139821,"Default Known Flow Node","Known Flow",558998.885721,100742.187972,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809403050","Nodes","9403050",21.000000,31.164647,"DDS demands","Known Flow",559002.184768,100755.047524,,0.000000,,,,,,,-4.980000,,,,,,,-4.453205,-4.980000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119800000520","Nodes","-520",21.000000,31.184655,"Default Known Flow Node","Known Flow",559018.595031,100807.538030,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809502384","Nodes","9502384",21.000000,30.592074,"Default Known Flow Node","Known Flow",558833.668220,102689.055153,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119800301000","Nodes","-30",21.000000,29.712937,"Default Known Flow Node","Known Flow",557657.792900,103338.180329,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119800281000","Nodes","-28",21.000000,29.756346,"Default Known Flow Node","Known Flow",557669.917903,103304.805320,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809503098","Nodes","9503098",21.000000,29.969038,"DDS demands","Known Flow",563479.325878,104545.921333,,0.000000,,,,,,,-10.859999,,,,,,,-9.711205,-10.859999,,"",,,,,,,"D1 PROFILE",,,,,,
"94119809503097","Nodes","9503097",21.000000,30.109603,"DDS demands","Known Flow",563423.226247,104556.329519,,0.000000,,,,,,,-31.639999,,,,,,,-28.293053,-31.639999,,"",,,,,,,"D1 PROFILE",,,,,,
"94119800007183","Nodes","-7183",21.000000,31.013952,"Default Known Flow Node","Known Flow",563174.973406,104624.483991,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809503027","Nodes","9503027",21.000000,33.378423,"Default Known Flow Node","Known Flow",561679.155872,104250.395942,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809503029","Nodes","P00032119/01, ""LION HILL STONE CROSS"", 34.80",22.999998,33.206411,"CSEP DDS Matched","Known Flow",561711.847301,104212.321205,,0.000000,,,,,,,,-19.094999,,,,,,-17.075090,-19.094999,,"",,,,,,,,"DC PROFILE",,,,,
"94119809503012","Nodes","9503012",21.000000,28.534397,"DDS demands","Known Flow",560485.043669,104617.055677,,0.000000,,,,,,,-9.170000,,,,,,,-8.199978,-9.170000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119809503013","Nodes","9503013",21.000000,30.039810,"DDS demands","Known Flow",560666.790496,104556.695162,,0.000000,,,,,,,-1.510000,,,,,,,-1.350269,-1.510000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119809502131","Nodes","9502131",21.000000,25.527579,"DDS demands","Known Flow",558629.218227,104527.365876,,0.000000,,,,,,,-14.890000,,,,,,,-13.314905,-14.890000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119809502140","Nodes","9502140",21.000000,25.662591,"DDS demands","Known Flow",558591.168154,104484.180641,,0.000000,,,,,,,-4.750000,,,,,,,-4.247535,-4.750000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119809502050","Nodes","9502050",21.000000,29.572567,"DDS demands","Known Flow",558086.915304,105144.551212,,0.000000,,-15.999999,,,,,-3.819999,,,,,,,-17.723398,-19.819999,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,
"94119895043338","Nodes","95043338",21.000000,29.574275,"Default Known Flow Node","Known Flow",558100.548074,105136.104118,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809502353","Nodes","9502353",21.000000,29.582161,"DDS demands","Known Flow",558163.899903,105097.649720,,0.000000,,,,,,,-13.950000,,,,,,,-12.474339,-13.950000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119800000261","Nodes","-261",21.000000,29.558494,"Default Known Flow Node","Known Flow",557867.917957,105362.305880,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809502014","Nodes","9502014",21.000000,29.558387,"DDS demands","Known Flow",557968.789935,105484.310077,,0.000000,,,,,,,-6.550000,,,,,,,-5.857127,-6.550000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119809502024","Nodes","9502024",21.000000,29.558387,"DDS demands","Known Flow",558040.825585,105528.876052,,0.000000,,,,,,,-12.560000,,,,,,,-11.231377,-12.560000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119800005914","Nodes","-5914",21.000000,32.157104,"Default Known Flow Node","Known Flow",562728.901712,102615.664839,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809405189","Nodes","9405189",21.000000,32.192402,"DDS demands","Known Flow",562767.577969,102570.563900,,0.000000,,,,,,,-6.969999,,,,,,,-6.232698,-6.969999,,"",,,,,,,"D1 PROFILE",,,,,,
"94119809405188","Nodes","9405188",21.000000,32.241764,"DDS demands","Known Flow",562782.044294,102541.180112,,0.000000,,,,,,,-13.189999,,,,,,,-11.794733,-13.189999,,"",,,,,,,"D1 PROFILE",,,,,,
"94119809504306","Nodes","9504306",21.000000,30.853080,"DDS demands","Known Flow",557841.803227,106988.925460,,0.000000,,,,,,,-16.319999,,,,,,,-14.593635,-16.319999,,"",,,,,,,"D1 PROFILE",,,,,,
"94119809504252","Nodes","9504252",21.000000,30.867893,"DDS demands","Known Flow",557855.352854,107014.856753,,0.000000,,,,,,,-2.499999,,,,,,,-2.235544,-2.499999,,"",,,,,,,"D1 PROFILE",,,,,,
"94119809504304","Nodes","9504304",21.000000,31.054070,"DDS demands","Known Flow",558008.042995,107914.431575,,0.000000,,,,,,,-2.710000,,,,,,,-2.423330,-2.710000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119800007222","Nodes","Logger 7222, A22 South of Polegate Road",21.000000,30.993762,"Val Log Post","Known Flow",558012.584389,108060.062736,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809504253","Nodes","9504253, Boundary Condition with 941200",21.000000,31.000000,"Default Known Pressure Node","Known Pressure",558013.792117,108068.056749,,99998.901188,,,,,,,,,,,,,,341.808972,382.243493,,"",,,,,,,,,,,,,
"94119809503072","Nodes","9503072",21.000000,31.880124,"DDS demands","Known Flow",562598.919244,104501.930646,,0.000000,,,,,,,-7.860000,,,,,,,-7.028552,-7.860000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119800007216","Nodes","Logger 7216, Mill View Close",21.000000,31.880124,"Val Log Post","Known Flow",562596.171544,104507.063503,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119800006400","Nodes","-6400",21.000000,31.923188,"Default Known Flow Node","Known Flow",562558.044233,104531.180654,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119800001219","Nodes","-1219",21.000000,26.927627,"Default Known Flow Node","Known Flow",558595.793155,104874.930747,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809502108","Nodes","9502108",21.000000,29.504740,"DDS demands","Known Flow",557718.142430,104061.711129,,0.000000,,,,,,,-16.649999,,,,,,,-14.888727,-16.649999,,"",,,,,,,"D1 PROFILE",,,,,,
"94119800007214","Nodes","Logger 7214, Farmlands Way",21.000000,29.581356,"Val Log Cath","Known Flow",557707.484202,104088.811449,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119800000140","Nodes","-140",21.000000,29.648722,"Default Known Flow Node","Known Flow",557710.168625,104147.559289,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809404085","Nodes","9404085",21.000000,31.882600,"DDS demands","Known Flow",560026.168544,102154.430007,,0.000000,,,,,,,-20.430000,,,,,,,-18.268872,-20.430000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119800007212","Nodes","Logger 7212, Decoy Drive",21.000000,30.071867,"Val Log Post","Known Flow",560196.985145,102130.017948,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809404086","Nodes","9404086",21.000000,29.689239,"DDS demands","Known Flow",560233.534447,102122.739067,,0.000000,,-24.290000,,,,,-5.639999,,,,,,,-26.763942,-29.930000,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,
"94119809404213","Nodes","9404213",21.000000,32.592010,"DDS demands","Known Flow",558926.168245,102241.805031,,0.000000,,,,,,,-37.349998,,,,,,,-33.399038,-37.349998,,"",,,,,,,"D1 PROFILE",,,,,,
"94119800007210","Nodes","Logger 7210, Ruskin Road",21.000000,32.585741,"Val Log Post","Known Flow",558929.718607,102248.782723,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809404214","Nodes","9404214",21.000000,32.658089,"DDS demands","Known Flow",558946.995576,102282.241233,,0.000000,,,,,,,-16.989999,,,,,,,-15.192761,-16.989999,,"",,,,,,,"D1 PROFILE",,,,,,
"94119809406099","Nodes","9406099",21.000000,36.029177,"DDS demands","Known Flow",563579.419511,101083.929716,,0.000000,,,,,,,-0.589999,,,,,,,-0.527588,-0.589999,,"",,,,,,,"D1 PROFILE",,,,,,
"94119800007205","Nodes","Logger 7205, Frobisher Close",21.000000,36.049610,"Val Log Post","Known Flow",563574.961098,101086.784383,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809406100","Nodes","9406100",21.000000,36.303686,"DDS demands","Known Flow",563516.044494,101109.554723,,0.000000,,,,,,,-12.340000,,,,,,,-11.034649,-12.340000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119801462913","Nodes","-1462913",21.000000,29.733012,"Default Known Flow Node","Known Flow",560705.293729,100140.304459,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119800007203","Nodes","Logger 7203,Pideaux Road",21.000000,29.685152,"Val Log Cath","Known Flow",560696.348533,100146.523044,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809403183","Nodes","9403183",21.000000,29.089521,"DDS demands","Known Flow",560491.668671,100194.804474,,0.000000,,-15.999999,,,,,-40.209998,,,,,,,-50.263986,-56.209995,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,
"94119809403105","Nodes","9403105",21.000000,29.921118,"DDS demands","Known Flow",559109.793295,100708.679614,,0.000000,,,,,,,-11.609999,,,,,,,-10.381868,-11.609999,,"",,,,,,,"D1 PROFILE",,,,,,
"94119800007202","Nodes","Logger 7202, Baldwin Avenue",21.000000,30.964682,"Val Log Post","Known Flow",559031.980917,100793.538827,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809403048","Nodes","9403048",21.000000,31.054300,"DDS demands","Known Flow",559021.543271,100796.554638,,0.000000,,,,,,,-1.059999,,,,,,,-0.947870,-1.060000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119800001549","Nodes","-1549",21.000000,28.251778,"Default Known Flow Node","Known Flow",559634.543438,98946.554134,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119800007201","Nodes","Logger 7201, Summerdown Road",21.000000,28.578998,"Val Log Post","Known Flow",559606.084543,99003.582228,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119800001552","Nodes","-1552",21.000000,28.632844,"Default Known Flow Node","Known Flow",559598.846682,99019.451344,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119800007200","Nodes","Logger 7200, Rangemore Drive",21.000000,30.705145,"Val Log Post","Known Flow",559914.422520,100933.077522,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809403162","Nodes","9403162",21.000000,30.769076,"DDS demands","Known Flow",559922.786373,100937.200994,,0.000000,,,,,,,-7.710000,,,,,,,-6.894420,-7.710000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119809406139","Nodes","9406139",21.000000,34.142470,"DDS demands","Known Flow",561733.654936,100213.813371,,0.000000,,,,,,,-29.509999,,,,,,,-26.388369,-29.509999,,"",,,,,,,"D1 PROFILE",,,,,,
"94119800007198","Nodes","Logger 7198, St Phillips Avenue",21.000000,34.646048,"Val Log Cath","Known Flow",561816.326511,100344.763730,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119800004568","Nodes","-4568",21.000000,34.675522,"Default Known Flow Node","Known Flow",561821.129410,100352.454262,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119800004135","Nodes","-4135",21.000000,26.851123,"Default Known Flow Node","Known Flow",561790.794024,98969.304141,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119800007195","Nodes","Logger 7195, Marine Parade",21.000000,27.014210,"Val Log Cath","Known Flow",561875.838081,99069.799175,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809401093","Nodes","9401093",21.000000,27.017603,"DDS demands","Known Flow",561876.457475,99072.550437,,0.000000,,,-20.009999,-6.530000,,,-10.289999,,,,,,,-32.934046,-36.830000,,"",,,"C3  PROFILE","C4 PROFILE",,,"D1 PROFILE",,,,,,
"94119809406078","Nodes","9406078",21.000000,35.951001,"DDS demands","Known Flow",563293.044433,101226.554755,,0.000000,,,,,,,-4.010000,,,,,,,-3.585814,-4.010000,,"",,,,,,,"D1 PROFILE",,,,,,
"94119800006633","Nodes","-6633",21.000000,35.852337,"Default Known Flow Node","Known Flow",563311.794029,101226.384690,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809406104","Nodes","9406104",21.000000,35.779252,"DDS demands","Known Flow",563345.044704,101226.083097,,0.000000,,,,,,,-25.389999,,,,,,,-22.704191,-25.389999,,"",,,,,,,"D1 PROFILE",,,,,,
"94119801463208","Nodes","-1463208",21.000000,30.270855,"Default Known Flow Node","Known Flow",559894.168508,99756.304355,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119809402073","Nodes","9402073",21.000000,30.280924,"DDS demands","Known Flow",559885.043506,99740.679350,,0.000000,,,,,,,-24.440000,,,,,,,-21.854686,-24.440000,,"",,,,,,,"D1 PROFILE",,,,,,
