"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(D1)"
"94122209903042","Nodes","9903042",21.000000,22.085848,"DDS demands","Known Flow",546703.780000,100264.300000,,0.000000,-11.899999,-10.641192,-11.899999,,"","D1 PROFILE"
"94122209903091","Nodes","9903091",21.000000,23.788412,"DDS demands","Known Flow",546720.655000,100452.300000,,0.000000,-4.920000,-4.399552,-4.920000,,"","D1 PROFILE"
"94122209903054","Nodes","9903054",21.000000,32.173019,"DDS demands","Known Flow",546162.155000,100859.550000,,0.000000,-4.730000,-4.229650,-4.730000,,"","D1 PROFILE"
"94122209903051","Nodes","9903051",21.000000,32.952021,"DDS demands","Known Flow",546243.530000,100841.550000,,0.000000,-5.870000,-5.249059,-5.870000,,"","D1 PROFILE"
"94122209903052","Nodes","9903052",21.000000,32.744121,"DDS demands","Known Flow",546222.905000,100903.932812,,0.000000,-3.910000,-3.496392,-3.910000,,"","D1 PROFILE"
"94122209903049","Nodes","9903049",21.000000,34.208674,"DDS demands","Known Flow",546306.530000,100882.050000,,0.000000,-2.970000,-2.655827,-2.970000,,"","D1 PROFILE"
"94122209903050","Nodes","9903050",21.000000,34.085641,"DDS demands","Known Flow",546317.655000,100929.300000,,0.000000,-3.609999,-3.228126,-3.609999,,"","D1 PROFILE"
"94122209903057","Nodes","9903057",21.000000,32.694483,"DDS demands","Known Flow",546352.530000,100730.800000,,0.000000,-3.980000,-3.558987,-3.980000,,"","D1 PROFILE"
"94122209903065","Nodes","9903065",21.000000,32.346822,"Default Known Flow Node","Known Flow",546280.655000,100704.800000,,0.000000,,0.000000,0.000000,,"",
"94122209903030","Nodes","9903030",21.000000,35.846835,"DDS demands","Known Flow",546359.405000,100905.932812,,0.000000,-5.260000,-4.703586,-5.260000,,"","D1 PROFILE"
"94122209903013","Nodes","9903013",21.000000,36.485980,"DDS demands","Known Flow",546398.530000,100933.682812,,0.000000,-18.069999,-16.158517,-18.069999,,"","D1 PROFILE"
"94122209903069","Nodes","9903069",21.000000,32.558622,"DDS demands","Known Flow",546363.280000,100801.300000,,0.000000,-4.980000,-4.453205,-4.980000,,"","D1 PROFILE"
"94122209903059","Nodes","9903059",21.000000,32.581204,"Default Known Flow Node","Known Flow",546364.030000,100809.300000,,0.000000,,0.000000,0.000000,,"",
"94122209903014","Nodes","9903014",21.000000,36.272490,"DDS demands","Known Flow",546378.280000,100935.550000,,0.000000,-4.050000,-3.621582,-4.050000,,"","D1 PROFILE"
"94122209903033","Nodes","9903033",21.000000,36.275975,"DDS demands","Known Flow",546381.280000,100998.300000,,0.000000,-2.539999,-2.271313,-2.539999,,"","D1 PROFILE"
"94122209903072","Nodes","9903072",21.000000,32.602297,"Default Known Flow Node","Known Flow",546428.280000,100767.682812,,0.000000,,0.000000,0.000000,,"",
"94122209903019","Nodes","9903019",21.000000,32.880555,"DDS demands","Known Flow",546424.405000,100774.300000,,0.000000,-2.380000,-2.128238,-2.380000,,"","D1 PROFILE"
"94122209903064","Nodes","9903064",21.000000,33.024652,"DDS demands","Known Flow",546247.780000,100834.182812,,0.000000,-6.139999,-5.490497,-6.139999,,"","D1 PROFILE"
"94122209903066","Nodes","9903066",21.000000,32.343162,"DDS demands","Known Flow",546289.405000,100696.800000,,0.000000,-2.630000,-2.351793,-2.630000,,"","D1 PROFILE"
"94122209903056","Nodes","9903056",21.000000,32.328797,"DDS demands","Known Flow",546298.530000,100679.932812,,0.000000,-2.589999,-2.316024,-2.589999,,"","D1 PROFILE"
"94122209903061","Nodes","9903061",21.000000,32.374420,"DDS demands","Known Flow",546306.280000,100775.050000,,0.000000,-6.390000,-5.714052,-6.390000,,"","D1 PROFILE"
"94122209903062","Nodes","9903062",21.000000,32.149812,"DDS demands","Known Flow",546335.530000,100802.682812,,0.000000,-5.260000,-4.703586,-5.260000,,"","D1 PROFILE"
"94122209903067","Nodes","9903067",21.000000,34.072663,"DDS demands","Known Flow",546311.530000,100874.300000,,0.000000,-5.619999,-5.025504,-5.619999,,"","D1 PROFILE"
"94122209903058","Nodes","9903058",21.000000,32.856981,"Default Known Flow Node","Known Flow",546413.655000,100768.050000,,0.000000,,0.000000,0.000000,,"",
"94122209903020","Nodes","9903020",21.000000,27.331619,"DDS demands","Known Flow",546364.030000,100722.182812,,0.000000,-9.220000,-8.244689,-9.220000,,"","D1 PROFILE"
"94122209903070","Nodes","9903070",21.000000,32.580925,"Default Known Flow Node","Known Flow",546364.155000,100810.550000,,0.000000,,0.000000,0.000000,,"",
"94122209903060","Nodes","9903060",21.000000,32.611369,"DDS demands","Known Flow",546344.405000,100856.932812,,0.000000,-3.950000,-3.532160,-3.950000,,"","D1 PROFILE"
