"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"94117108105001","Nodes","Avisford House DG, Site ID 3232",21.000000,43.000001,"Default Known Pressure Node","Known Pressure",497648.086571,106567.409208,,909.000005,,,,,,,102.425273,114.541740,,"",,,,,,
"94117108105079","Nodes","8105079",21.000000,42.669121,"DDS demands","Known Flow",497650.161808,106554.768709,,0.000000,,,-4.249999,,,,-3.800425,-4.249999,,"",,,"D1 PROFILE",,,
"94117108105064","Nodes","8105064",21.000000,36.083219,"DDS demands","Known Flow",496506.765484,106432.738955,,0.000000,,,-20.739999,,,,-18.546079,-20.739999,,"",,,"D1 PROFILE",,,
"94117108105050","Nodes","8105050",21.000000,25.028589,"DDS demands","Known Flow",495343.879944,106994.291324,,0.000000,,-6.000000,,,,,-5.365307,-6.000000,,"",,"C2 PROFILE",,,,
"94117108105128","Nodes","8105128",21.000000,25.258016,"Default Known Flow Node","Known Flow",495263.769922,107033.293335,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117108105130","Nodes","8105130",21.000000,25.316230,"DDS demands","Known Flow",495395.982442,106991.535549,,0.000000,,,-11.579999,,,,-10.355043,-11.579999,,"",,,"D1 PROFILE",,,
"94117108105136","Nodes","8105136",21.000000,27.431299,"DDS demands","Known Flow",495807.636379,106796.825466,,0.000000,,,-21.810000,,,,-19.502891,-21.810000,,"",,,"D1 PROFILE",,,
"94117108105030","Nodes","8105030",21.000000,33.036325,"Default Known Flow Node","Known Flow",496983.159218,105906.776198,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117108105082","Nodes","8105082",21.000000,39.714441,"DDS demands","Known Flow",496509.317880,105971.973114,,0.000000,,,-24.739999,,,,-22.122949,-24.739999,,"",,,"D1 PROFILE",,,
"94117108105011","Nodes","8105011",21.000000,38.545413,"DDS demands","Known Flow",496866.553360,105963.881269,,0.000000,,,-6.150000,,,,-5.499440,-6.150000,,"",,,"D1 PROFILE",,,
"94117108105084","Nodes","8105084",21.000000,38.861215,"DDS demands","Known Flow",496915.798675,105974.478452,,0.000000,,,-16.360000,,,,-14.629405,-16.360000,,"",,,"D1 PROFILE",,,
"94117108105029","Nodes","8105029",21.000000,34.698125,"DDS demands","Known Flow",496995.114488,105850.305893,,0.000000,,,-0.959999,,,,-0.858449,-0.959999,,"",,,"D1 PROFILE",,,
"94117100000177","Nodes","177",21.000000,33.035919,"DDS demands","Known Flow",496968.932003,105924.638976,,0.000000,,,-2.219999,,,,-1.985163,-2.219999,,"",,,"D1 PROFILE",,,
"94117100000179","Nodes","179",21.000000,33.020933,"DDS demands","Known Flow",496972.994396,105940.940201,,0.000000,,,-3.710000,,,,-3.317548,-3.710000,,"",,,"D1 PROFILE",,,
"94117108105039","Nodes","8105039",21.000000,30.321444,"Default Known Flow Node","Known Flow",497133.330431,105736.433982,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117108105088","Nodes","8105088",21.000000,29.460079,"DDS demands","Known Flow",497361.872493,105811.001002,,0.000000,-1.009999,,-27.809999,,,,-25.771359,-28.819998,,"","C1 PROFILE",,"D1 PROFILE",,,
"94117108105033","Nodes","8105033",21.000000,32.560568,"Default Known Flow Node","Known Flow",497025.212179,105991.401164,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000168","Nodes","168",21.000000,32.603382,"Default Known Flow Node","Known Flow",497034.980859,105961.301851,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117108105032","Nodes","8105032",21.000000,32.579213,"DDS demands","Known Flow",497040.882585,105965.479338,,0.000000,,,-5.130000,,,,-4.587338,-5.130000,,"",,,"D1 PROFILE",,,
"94117100000169","Nodes","169",21.000000,32.828828,"DDS demands","Known Flow",497052.886409,105892.518024,,0.000000,,,-6.999999,,,,-6.259525,-6.999999,,"",,,"D1 PROFILE",,,
"94117108105085","Nodes","8105085",21.000000,33.045336,"DDS demands","Known Flow",497040.315549,105876.552968,,0.000000,-3.270000,,-18.950000,,,,-19.869521,-22.219999,,"","C1 PROFILE",,"D1 PROFILE",,,
"94117108105086","Nodes","8105086",21.000000,31.409669,"DDS demands","Known Flow",497259.567981,105910.933083,,0.000000,,,-14.399999,,,,-12.876737,-14.399999,,"",,,"D1 PROFILE",,,
"94117108105087","Nodes","8105087",21.000000,31.467670,"DDS demands","Known Flow",497269.633315,105934.762173,,0.000000,,,-12.289999,,,,-10.989937,-12.289999,,"",,,"D1 PROFILE",,,
"94117100000170","Nodes","170",21.000000,29.366707,"Default Known Flow Node","Known Flow",497326.712646,105866.356235,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117108105089","Nodes","8105089",21.000000,29.305390,"DDS demands","Known Flow",497362.289493,105893.535025,,0.000000,,,-17.930000,,,,-16.033327,-17.930000,,"",,,"D1 PROFILE",,,
"94117100000171","Nodes","171",21.000000,29.484714,"Default Known Flow Node","Known Flow",497353.890300,105812.019461,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117108105042","Nodes","8105042",21.000000,29.280965,"Default Known Flow Node","Known Flow",497476.206188,105901.479426,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117108105043","Nodes","8105043",21.000000,29.280026,"Default Known Flow Node","Known Flow",497484.126875,105906.524044,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117108105038","Nodes","8105038",21.000000,30.367686,"DDS demands","Known Flow",497202.631636,105812.372184,,0.000000,,,-0.939999,,,,-0.840564,-0.939999,,"",,,"D1 PROFILE",,,
"94117108105037","Nodes","8105037",21.000000,30.569699,"DDS demands","Known Flow",497259.330777,105851.463679,,0.000000,,,-4.659999,,,,-4.167055,-4.659999,,"",,,"D1 PROFILE",,,
"94117108105041","Nodes","8105041",21.000000,29.731313,"Default Known Flow Node","Known Flow",497252.261484,105769.251734,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117108105097","Nodes","8105097",21.000000,29.347645,"Default Known Flow Node","Known Flow",497377.175311,105979.420800,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117108105090","Nodes","8105090",21.000000,29.352061,"DDS demands","Known Flow",497651.381572,105801.604000,,0.000000,,,-18.110000,,-5.650000,,-21.246617,-23.760000,,"",,,"D1 PROFILE",,"I2 PROFILE",
"94117108105047","Nodes","8105047",21.000000,27.431209,"DDS demands","Known Flow",497482.190485,105631.266128,,0.000000,,-35.799999,,,,,-32.013001,-35.799999,,"",,"C2 PROFILE",,,,
"94117100000174","Nodes","174",21.000000,42.700716,"Default Known Flow Node","Known Flow",496808.456923,106102.541797,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117108105068","Nodes","8105068",21.000000,37.754530,"DDS demands","Known Flow",496595.918284,106215.214112,,0.000000,,,-22.750000,,,,-20.343458,-22.750000,,"",,,"D1 PROFILE",,,
"94117108105024","Nodes","8105024",21.000000,40.368134,"Default Known Flow Node","Known Flow",496678.005220,106150.200953,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117108105067","Nodes","8105067",21.000000,37.823497,"DDS demands","Known Flow",496560.287606,106159.518919,,0.000000,,,-3.999999,,,,-3.576871,-3.999999,,"",,,"D1 PROFILE",,,
"94117108105069","Nodes","8105069",21.000000,40.132350,"DDS demands","Known Flow",496673.980489,106082.197584,,0.000000,,,-11.390000,,,,-10.185142,-11.390000,,"",,,"D1 PROFILE",,,
"94117108105020","Nodes","8105020",21.000000,39.945663,"DDS demands","Known Flow",496634.028295,106068.601072,,0.000000,,,-2.769999,,,,-2.476983,-2.769999,,"",,,"D1 PROFILE",,,
"94117108105021","Nodes","8105021",21.000000,39.130656,"DDS demands","Known Flow",496462.426248,106109.461083,,0.000000,,,-9.149999,,,,-8.182093,-9.149999,,"",,,"D1 PROFILE",,,
"94117108105070","Nodes","8105070",21.000000,40.395421,"DDS demands","Known Flow",496689.232174,106085.980881,,0.000000,,,-15.140000,,,,-13.538459,-15.140000,,"",,,"D1 PROFILE",,,
"94117100000173","Nodes","173",21.000000,40.372868,"Default Known Flow Node","Known Flow",496689.885548,106094.449697,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117108105071","Nodes","8105071",21.000000,42.302853,"DDS demands","Known Flow",496787.305304,106115.958149,,0.000000,,,-13.499999,,,,-12.071941,-13.499999,,"",,,"D1 PROFILE",,,
"94117108105073","Nodes","8105073",21.000000,42.700136,"DDS demands","Known Flow",496806.089603,106112.458854,,0.000000,,,-6.989999,,,,-6.250582,-6.989999,,"",,,"D1 PROFILE",,,
"94117108105002","Nodes","The Street DG, Site ID 3252",21.000000,43.000001,"Default Known Pressure Node","Known Pressure",496812.828343,106113.365084,,1870.000043,,,,,,,660.700292,738.858272,,"",,,,,,
"94117108105076","Nodes","8105076",21.000000,38.777235,"DDS demands","Known Flow",496934.148937,106125.498854,,0.000000,,,-22.389998,,,,-20.021537,-22.389998,,"",,,"D1 PROFILE",,,
"94117100000175","Nodes","175",21.000000,41.129851,"Default Known Flow Node","Known Flow",496850.179354,106181.711103,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000176","Nodes","176",21.000000,38.110318,"Default Known Flow Node","Known Flow",496958.307260,106112.493097,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117108105141","Nodes","8105141",21.000000,37.147493,"DDS demands","Known Flow",496995.182375,106095.336640,,0.000000,,,-2.309999,,,,-2.065643,-2.309999,,"",,,"D1 PROFILE",,,
"94117100000178","Nodes","178",21.000000,37.116437,"Default Known Flow Node","Known Flow",496996.494866,106094.860199,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117108105077","Nodes","8105077",21.000000,33.758702,"DDS demands","Known Flow",497141.353955,106057.738282,,0.000000,,,-20.229998,,,,-18.090026,-20.229998,,"",,,"D1 PROFILE",,,
"94117100000167","Nodes","167",21.000000,36.912371,"Default Known Flow Node","Known Flow",497005.118733,106091.729688,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117108105035","Nodes","8105035",21.000000,33.634374,"Default Known Flow Node","Known Flow",497164.221909,106111.829567,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117108105081","Nodes","8105081",21.000000,31.886547,"DDS demands","Known Flow",497669.855577,106076.312074,,0.000000,,,-20.809999,,,,-18.608673,-20.809999,,"",,,"D1 PROFILE",,,
"94117108105052","Nodes","8105052",21.000000,24.712167,"DDS demands","Known Flow",495264.368922,106980.145320,,0.000000,,,-9.109999,,,,-8.146324,-9.109999,,"",,,"D1 PROFILE",,,
"94117108105132","Nodes","8105132",21.000000,25.381832,"DDS demands","Known Flow",495495.924084,106954.876472,,0.000000,,,-19.810000,,,,-17.714457,-19.810000,,"",,,"D1 PROFILE",,,
"94117108105127","Nodes","P00018017, Arundel Road, 41.5",22.999998,25.381242,"CSEP DDS Matched","Known Flow",495466.750309,106973.010731,,0.000000,,,,-41.500001,,,-37.110044,-41.500001,,"",,,,"DC PROFILE",,
"94117108105134","Nodes","8105134",21.000000,26.393355,"DDS demands","Known Flow",495678.382035,106863.924289,,0.000000,,,-7.320000,,,,-6.545675,-7.320000,,"",,,"D1 PROFILE",,,
"94117108105135","Nodes","8105135",21.000000,25.470217,"DDS demands","Known Flow",495538.758997,106811.004274,,0.000000,,,-7.809999,,,,-6.983841,-7.809999,,"",,,"D1 PROFILE",,,
"94117108105051","Nodes","8105051 GT-33000 P0611535/01 BN18 0SD",24.000000,24.935184,"DDS demands","Known Flow",495288.688266,107010.372760,,0.000000,,,-6.210000,,,,-5.553093,-6.210000,,"",,,"D1 PROFILE",,,
"94117108105140","Nodes","8105140",21.000000,25.195336,"DDS demands","Known Flow",495218.819910,107051.084340,,0.000000,,,-2.840000,,,,-2.539578,-2.840000,,"",,,"D1 PROFILE",,,
"94117108105129","Nodes","8105129",21.000000,24.863751,"DDS demands","Known Flow",495341.171625,107185.017205,,0.000000,,,-15.949999,,,,-14.262775,-15.949999,,"",,,"D1 PROFILE",,,
"94117100001388","Nodes","1388,",21.000000,24.811243,"Default Known Flow Node","Known Flow",495474.950979,107152.705367,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117108105055","Nodes","P00097566, ORCHARD WAY, 9.95",24.000000,24.813386,"CSEP DDS Matched","Known Flow",495444.270971,107155.549368,,0.000000,,,,-9.949999,,,-8.897467,-9.949999,,"",,,,"DC PROFILE",,
"94117100007167","Nodes","7167,",21.000000,26.522286,"Default Known Flow Node","Known Flow",495692.124681,106853.329330,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117108105137","Nodes","P08117798, PLOTS1-13 ARUNDEL ROAD FONTWELL,FY1(-19.107)&FY5(-25.85)",24.000000,24.914242,"CSEP DDS Matched","Known Flow",495302.383027,107006.620577,,0.000000,,,,-25.850000,,,-23.115534,-25.850000,,"",,,,"DC PROFILE",,
"94117100000005","Nodes","5",21.000000,26.014781,"Default Known Flow Node","Known Flow",495655.576028,106926.647306,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000030","Nodes","30",21.000000,26.014781,"Default Known Flow Node","Known Flow",495656.163081,106925.260770,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000008","Nodes","8",21.000000,24.984849,"Default Known Flow Node","Known Flow",495339.974943,106957.547314,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000009","Nodes","9",21.000000,25.107346,"Default Known Flow Node","Known Flow",495260.004921,107018.205331,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000012","Nodes","12",21.000000,24.712167,"Default Known Flow Node","Known Flow",495247.613917,106955.481314,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000013","Nodes","13",21.000000,25.057322,"Default Known Flow Node","Known Flow",495241.354916,107124.175360,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000014","Nodes","14",21.000000,25.057322,"Default Known Flow Node","Known Flow",495267.169923,107098.779353,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000015","Nodes","15",21.000000,25.369180,"Default Known Flow Node","Known Flow",495465.303703,106962.662482,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000016","Nodes","16",21.000000,25.367347,"DDS demands","Known Flow",495464.095976,106962.958316,,0.000000,,,-20.670000,,,,-18.483484,-20.670000,,"",,,"D1 PROFILE",,,
"94117100000017","Nodes","17",21.000000,25.895492,"Default Known Flow Node","Known Flow",495591.508011,106938.266309,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000019","Nodes","19",21.000000,24.865814,"Default Known Flow Node","Known Flow",495338.677942,107182.318375,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000032","Nodes","32",21.000000,24.865669,"Default Known Flow Node","Known Flow",495344.441944,107177.286374,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000022","Nodes","22",21.000000,25.276104,"Default Known Flow Node","Known Flow",495282.013927,107028.146333,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000023","Nodes","23",21.000000,24.740694,"Default Known Flow Node","Known Flow",495267.828923,106974.806319,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000024","Nodes","24",21.000000,24.740694,"Default Known Flow Node","Known Flow",495268.365923,106949.468312,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000027","Nodes","27",21.000000,25.844030,"Default Known Flow Node","Known Flow",495642.230025,106941.263310,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000033","Nodes","33",22.999998,25.468651,"Default Known Flow Node","Known Flow",495496.840786,106966.503719,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000031","Nodes","31",21.000000,24.901190,"DDS demands","Known Flow",495307.445273,107145.826347,,0.000000,,,-7.450000,,,,-6.661923,-7.450000,,"",,,"D1 PROFILE",,,
"94117100000034","Nodes","34",21.000000,24.813386,"Default Known Flow Node","Known Flow",495444.158971,107154.479368,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000035","Nodes","35",24.000000,24.849415,"DDS demands","Known Flow",495528.525994,107147.431366,,0.000000,,,-5.039999,,,,-4.506857,-5.039999,,"",,,"D1 PROFILE",,,
"94117100000037","Nodes","37",21.000000,39.625731,"Default Known Flow Node","Known Flow",496390.250228,105871.421019,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000039","Nodes","39",21.000000,39.669420,"Default Known Flow Node","Known Flow",496432.940240,105898.607026,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000038","Nodes","38",21.000000,39.714437,"Default Known Flow Node","Known Flow",496507.098260,105969.200045,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000040","Nodes","40",21.000000,39.669420,"Default Known Flow Node","Known Flow",496442.535243,105886.528023,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000041","Nodes","41",21.000000,39.626927,"Default Known Flow Node","Known Flow",496424.759238,105872.557019,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000043","Nodes","43",21.000000,39.577641,"DDS demands","Known Flow",496406.455233,105820.959005,,0.000000,,,-0.950000,,,,-0.849507,-0.950000,,"",,,"D1 PROFILE",,,
"94117100000044","Nodes","44",21.000000,28.742238,"Default Known Flow Node","Known Flow",495932.491104,106687.644241,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000045","Nodes","45",21.000000,28.724805,"DDS demands","Known Flow",495938.558105,106693.664242,,0.000000,,,-5.729999,,,,-5.123868,-5.729999,,"",,,"D1 PROFILE",,,
"94117100000047","Nodes","47",21.000000,38.087612,"DDS demands","Known Flow",496959.144383,106112.078084,,0.000000,,,-2.359999,,,,-2.110354,-2.359999,,"",,,"D1 PROFILE",,,
"94117100000048","Nodes","48",21.000000,38.087612,"Default Known Flow Node","Known Flow",496967.470385,106134.154090,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000049","Nodes","49",21.000000,33.035919,"Default Known Flow Node","Known Flow",496967.300385,105925.065033,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000051","Nodes","51",21.000000,32.580836,"Default Known Flow Node","Known Flow",497040.418405,105964.405044,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000052","Nodes","52",21.000000,32.566484,"Default Known Flow Node","Known Flow",497051.086408,105952.056041,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000053","Nodes","53",21.000000,42.700120,"Default Known Flow Node","Known Flow",496808.781342,106101.173081,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000055","Nodes","55",21.000000,40.373283,"Default Known Flow Node","Known Flow",496687.956309,106085.726077,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000056","Nodes","56",21.000000,40.372913,"Default Known Flow Node","Known Flow",496690.162310,106093.078079,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000058","Nodes","58",21.000000,42.704640,"Default Known Flow Node","Known Flow",496806.315342,106111.577084,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000059","Nodes","59",21.000000,40.057847,"Default Known Flow Node","Known Flow",496669.405304,106081.125076,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000061","Nodes","61",21.000000,38.587688,"Default Known Flow Node","Known Flow",496841.552351,105975.453047,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000062","Nodes","62",21.000000,38.533886,"Default Known Flow Node","Known Flow",496867.088358,105963.297044,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000063","Nodes","63",21.000000,37.825950,"Default Known Flow Node","Known Flow",496558.894274,106157.740097,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000065","Nodes","65",21.000000,33.082879,"Default Known Flow Node","Known Flow",497038.453405,105875.473020,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000066","Nodes","66",21.000000,33.856484,"Default Known Flow Node","Known Flow",497033.659403,105839.231010,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000067","Nodes","67",21.000000,33.031517,"DDS demands","Known Flow",496988.685391,105906.246028,,0.000000,,,-4.600000,,,,-4.113402,-4.600000,,"",,,"D1 PROFILE",,,
"94117100000069","Nodes","69",21.000000,38.861215,"Default Known Flow Node","Known Flow",496915.982371,105946.516039,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000079","Nodes","79",21.000000,40.046110,"Default Known Flow Node","Known Flow",496664.757303,106079.980075,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000060","Nodes","60",21.000000,42.661699,"Default Known Flow Node","Known Flow",496804.120341,106120.151086,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000050","Nodes","50",21.000000,33.059676,"Default Known Flow Node","Known Flow",496985.361390,105891.009024,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000074","Nodes","74",21.000000,38.586110,"Default Known Flow Node","Known Flow",496790.154337,106041.619065,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000166","Nodes","166",21.000000,38.627987,"Default Known Flow Node","Known Flow",496787.474511,106115.376658,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000081","Nodes","81",21.000000,40.057243,"Default Known Flow Node","Known Flow",496669.509871,106079.747668,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000078","Nodes","78",21.000000,39.937239,"DDS demands","Known Flow",496656.058301,105986.269050,,0.000000,,,-6.699999,,,,-5.991259,-6.699999,,"",,,"D1 PROFILE",,,
"94117100000070","Nodes","70",21.000000,38.794907,"Default Known Flow Node","Known Flow",496933.647376,106125.719088,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000054","Nodes","54",21.000000,38.902500,"Default Known Flow Node","Known Flow",496904.092368,105972.601046,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000046","Nodes","46",21.000000,40.057243,"Default Known Flow Node","Known Flow",496671.812305,106079.635075,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000082","Nodes","82",21.000000,32.610806,"Default Known Flow Node","Known Flow",497033.190403,105960.280043,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000083","Nodes","83",21.000000,37.147493,"Default Known Flow Node","Known Flow",496993.176392,106095.043079,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000085","Nodes","85",21.000000,33.037793,"Default Known Flow Node","Known Flow",496981.472389,105906.938028,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000087","Nodes","87",21.000000,32.296463,"DDS demands","Known Flow",496998.887394,105989.718051,,0.000000,,,-5.859999,,,,-5.240117,-5.859999,,"",,,"D1 PROFILE",,,
"94117100000088","Nodes","88",21.000000,32.560023,"Default Known Flow Node","Known Flow",497024.135401,105991.732051,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000089","Nodes","89",21.000000,37.367611,"Default Known Flow Node","Known Flow",496912.873371,105933.037035,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000090","Nodes","90",21.000000,36.158774,"DDS demands","Known Flow",496580.731280,106526.613197,,0.000000,,,-2.430000,,,,-2.172949,-2.430000,,"",,,"D1 PROFILE",,,
"94117100000091","Nodes","91",21.000000,37.754530,"Default Known Flow Node","Known Flow",496593.813284,106211.342111,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000073","Nodes","73",21.000000,32.843253,"Default Known Flow Node","Known Flow",497052.194408,105890.349024,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000093","Nodes","93",21.000000,32.815346,"Default Known Flow Node","Known Flow",497045.095407,105893.463025,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000092","Nodes","92",21.000000,37.797216,"Default Known Flow Node","Known Flow",496614.064289,106264.835126,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94117100000064","Nodes","64",21.000000,37.823616,"Default Known Flow Node","Known Flow",496593.591284,106198.810108,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
