"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"94120000353687","Nodes","","21.000000","33.688886","Default Known Flow Node","Known Flow","558969.418257","107964.306588","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504381","Nodes","9504381","21.000000","33.817775","Default Known Flow Node","Known Flow","559025.375010","108170.556818","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504380","Nodes","9504380","21.000000","33.989591","Default Known Flow Node","Known Flow","559053.038910","108361.075577","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504379","Nodes","9504379","21.000000","34.119492","Default Known Flow Node","Known Flow","559044.456689","108662.062437","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504378","Nodes","9504378","21.000000","34.292411","DDS demands","Known Flow","559036.293275","108946.681855","","0.000000","","","","","-3.180000","","","","","","","-2.843613","-3.180000","","","","","","","D1 PROFILE","","","","","",""
"94120000271612","Nodes","","21.000000","38.696646","DDS demands","Known Flow","555773.917387","111595.307576","","0.000000","","","","","-4.159999","","","","","","","-3.719946","-4.159999","","","","","","","D1 PROFILE","","","","","",""
"94120009504046","Nodes","9504046","21.000000","38.691160","DDS demands","Known Flow","555902.857046","111529.774408","","0.000000","-15.999999","","","","-20.600001","","","","","","","-32.728376","-36.600000","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"94120009504049","Nodes","9504049","21.000000","38.790226","DDS demands","Known Flow","556124.897783","111438.815307","","0.000000","","","","","-16.059999","","","","","","","-14.361139","-16.059999","","","","","","","D1 PROFILE","","","","","",""
"94120009504050","Nodes","9504050","21.000000","38.956767","DDS demands","Known Flow","556305.917532","111369.307515","","0.000000","","","","","-18.370000","","","","","","","-16.426783","-18.370000","","","","","","","D1 PROFILE","","","","","",""
"94120000236232","Nodes","","21.000000","37.553722","Default Known Flow Node","Known Flow","557549.123821","111458.470482","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504055","Nodes","9504055","21.000000","38.355788","DDS demands","Known Flow","557364.553875","111374.706036","","0.000000","","","","","-17.809999","","","","","","","-15.926020","-17.809999","","","","","","","D1 PROFILE","","","","","",""
"94120009504054","Nodes","9504054","21.000000","39.526501","DDS demands","Known Flow","557137.950262","111213.020237","","0.000000","","","","","-10.310000","","","","","","","-9.219387","-10.310000","","","","","","","D1 PROFILE","","","","","",""
"94120000282989","Nodes","","21.000000","30.737130","DDS demands","Known Flow","560388.147992","111336.254021","","0.000000","","","","","-2.390000","","","","","","","-2.137181","-2.390000","","","","","","","D1 PROFILE","","","","","",""
"94120009504104","Nodes","9504104","21.000000","30.782611","DDS demands","Known Flow","560491.349195","111328.605921","","0.000000","","","","","-10.029999","","","","","","","-8.969005","-10.029999","","","","","","","D1 PROFILE","","","","","",""
"94120009504105","Nodes","9504105","21.000000","30.893019","DDS demands","Known Flow","560681.409714","111371.574986","","0.000000","","","","","-0.750000","","","","","","","-0.670663","-0.750000","","","","","","","D1 PROFILE","","","","","",""
"94120000342929","Nodes","","21.000000","35.839627","Default Known Flow Node","Known Flow","560007.543539","109167.931916","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504370","Nodes","9504370","21.000000","35.835772","DDS demands","Known Flow","560005.286092","109185.540077","","0.000000","","","","","-9.750000","","","","","","","-8.718624","-9.750000","","","","","","","D1 PROFILE","","","","","",""
"94120000345515","Nodes","","21.000000","35.856279","Default Known Flow Node","Known Flow","559938.043520","109343.431963","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120000224617","Nodes","","21.000000","33.008206","DDS demands","Known Flow","559042.043276","112304.432769","","0.000000","","","","","-6.000000","","","","","","","-5.365307","-6.000000","","","","","","","D1 PROFILE","","","","","",""
"94120009504044","Nodes","9504044","21.000000","32.476481","DDS demands","Known Flow","559184.680318","112461.142414","","0.000000","","-6.000000","","","-19.030000","","","","","","","-22.382274","-25.029999","","","","C2 PROFILE","","","D1 PROFILE","","","","","",""
"94120000224618","Nodes","","21.000000","32.157599","DDS demands","Known Flow","559297.543346","112588.807846","","0.000000","","","","","-4.460000","","","","","","","-3.988211","-4.460000","","","","","","","D1 PROFILE","","","","","",""
"94120009504043","Nodes","9504043, P09121888, HHS PARK ROAD/GROVE HILL, FY1(-78.46)&FY5(-385.58)","26.000000","33.250006","CSEP DDS Matched","Known Flow","559003.738218","112212.748411","","0.000000","","","","","-13.869999","-221.780005","","","","","","-210.722450","-235.650007","","","","","","","D1 PROFILE","DC PROFILE","","","","",""
"94120009504102","Nodes","9504102","21.000000","39.621733","Default Known Flow Node","Known Flow","558808.543213","111963.307676","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120000224558","Nodes","","21.000000","39.280340","DDS demands","Known Flow","558268.635792","112120.999342","","0.000000","","","","","-1.580000","","","","","","","-1.412864","-1.580000","","","","","","","D1 PROFILE","","","","","",""
"94120009504041","Nodes","9504041","21.000000","39.373846","DDS demands","Known Flow","558317.411514","112094.654894","","0.000000","-6.399999","","","","-4.699999","","","","","","","-9.925817","-11.099998","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"94120009504094","Nodes","9504094","21.000000","31.759191","DDS demands","Known Flow","559536.043411","111120.932447","","0.000000","","","","","-27.100000","","","-4.010000","","","","-27.819118","-31.110001","","","","","","","D1 PROFILE","","","I2 PROFILE","","",""
"94120009504095","Nodes","9504095","21.000000","31.419315","DDS demands","Known Flow","559730.903765","111202.873464","","0.000000","-18.290000","","","","-8.060000","","","","","","","-23.562642","-26.350001","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"94120009504096","Nodes","9504096","21.000000","30.946933","DDS demands","Known Flow","559988.918534","111379.682517","","0.000000","","","","","-5.789999","","","","","","","-5.177521","-5.789999","","","","","","","D1 PROFILE","","","","","",""
"94120000269857","Nodes","","21.000000","29.055447","DDS demands","Known Flow","559260.668336","111125.182448","","0.000000","","","","","-3.999999","","","","","","","-3.576871","-3.999999","","","","","","","D1 PROFILE","","","","","",""
"94120009504088","Nodes","9504088","21.000000","29.013917","DDS demands","Known Flow","559246.847024","111118.172358","","0.000000","","","","","-14.279999","","","","","","","-12.769430","-14.279999","","","","","","","D1 PROFILE","","","","","",""
"94120009504087","Nodes","9504087","21.000000","29.554485","DDS demands","Known Flow","559114.418296","111129.057449","","0.000000","","","","","-20.830000","","","","","","","-18.626559","-20.830000","","","","","","","D1 PROFILE","","","","","",""
"94120000236157","Nodes","","21.000000","32.743112","Default Known Flow Node","Known Flow","558246.543060","111172.057461","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504065","Nodes","9504065","21.000000","32.706878","DDS demands","Known Flow","558328.823634","111010.053400","","0.000000","","","","","-15.829999","","","","","","","-14.155468","-15.829999","","","","","","","D1 PROFILE","","","","","",""
"94120000269799","Nodes","","21.000000","32.690080","Default Known Flow Node","Known Flow","558355.918090","110870.432379","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120000299147","Nodes","","21.000000","33.348406","Default Known Flow Node","Known Flow","557970.542985","110852.432374","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504327","Nodes","9504327","21.000000","33.339429","DDS demands","Known Flow","558004.827182","110852.672273","","0.000000","","","","","-2.640000","","","","","","","-2.360735","-2.640000","","","","","","","D1 PROFILE","","","","","",""
"94120000299146","Nodes","","21.000000","33.347210","Default Known Flow Node","Known Flow","557968.667984","110860.432376","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120000317399","Nodes","","21.000000","32.576811","Default Known Flow Node","Known Flow","558812.793214","110578.432299","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504150","Nodes","9504150","21.000000","32.337857","DDS demands","Known Flow","558967.849406","110534.033886","","0.000000","","","","","-9.249999","","","","","","","-8.271515","-9.249999","","","","","","","D1 PROFILE","","","","","",""
"94120009504147","Nodes","9504147","21.000000","32.294634","DDS demands","Known Flow","559098.543292","110563.807295","","0.000000","","","","","-12.899999","","","","","","","-11.535410","-12.899999","","","","","","","D1 PROFILE","","","","","",""
"94120009504135","Nodes","9504135","21.000000","29.441157","DDS demands","Known Flow","559043.201277","110860.200376","","0.000000","","","","","-27.609999","","","","","","","-24.689356","-27.609999","","","","","","","D1 PROFILE","","","","","",""
"94120000001400","Nodes","1400, Logger 1400, Harebeating Crescent","21.000000","29.827171","Log Low Point","Known Flow","559147.034963","110754.265502","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504138","Nodes","9504138","21.000000","30.031870","DDS demands","Known Flow","559218.162710","110865.941415","","0.000000","","","","","-26.669999","","","","","","","-23.848791","-26.669999","","","","","","","D1 PROFILE","","","","","",""
"94120000317401","Nodes","","21.000000","30.569232","Default Known Flow Node","Known Flow","558968.918257","110708.057335","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504128","Nodes","9504128","21.000000","31.447340","DDS demands","Known Flow","558853.840097","110670.383690","","0.000000","","","","","-12.760000","","","","","","","-11.410220","-12.760000","","","","","","","D1 PROFILE","","","","","",""
"94120000236174","Nodes","","21.000000","30.977282","Default Known Flow Node","Known Flow","558433.906248","111003.691280","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504120","Nodes","9504120","21.000000","31.050061","DDS demands","Known Flow","558458.020734","110851.354191","","0.000000","","","","","-10.289999","","","","","","","-9.201502","-10.289999","","","","","","","D1 PROFILE","","","","","",""
"94120009504119","Nodes","9504119","21.000000","31.339278","DDS demands","Known Flow","558545.195141","110731.771341","","0.000000","","","","","-20.520001","","","","","","","-18.349353","-20.520001","","","","","","","D1 PROFILE","","","","","",""
"94120000422517","Nodes","","21.000000","36.149835","Default Known Flow Node","Known Flow","559884.793506","109077.056891","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120000366096","Nodes","","21.000000","29.374807","Default Known Flow Node","Known Flow","558543.543141","109161.056914","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504360","Nodes","9504360","21.000000","29.170624","DDS demands","Known Flow","558524.403291","109178.043717","","0.000000","-12.340000","","","","-4.300000","","","0.000000","","","","-14.879786","-16.640000","","","C1 PROFILE","","","","D1 PROFILE","","","I2 PROFILE","","",""
"94120000366082","Nodes","","21.000000","28.878385","DDS demands","Known Flow","558440.793113","109212.431928","","0.000000","","","","","","","","-27.170000","","","","-24.295899","-27.170000","","","","","","","","","","I2 PROFILE","","",""
"94120000385206","Nodes","","21.000000","34.730147","Default Known Flow Node","Known Flow","559135.793302","109069.056889","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504246","Nodes","9504246","21.000000","34.559212","DDS demands","Known Flow","559150.415781","109049.858403","","0.000000","","","","","-9.659999","","","","","","","-8.638144","-9.659999","","","","","","","D1 PROFILE","","","","","",""
"94120009504295","Nodes","9504295","21.000000","34.203070","DDS demands","Known Flow","559258.992716","108981.697590","","0.000000","","","","","-4.920000","","","","","","","-4.399552","-4.920000","","","","","","","D1 PROFILE","","","","","",""
"94120000422438","Nodes","","21.000000","21.533750","Default Known Flow Node","Known Flow","559565.659438","109650.835544","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504229","Nodes","","21.000000","36.434601","DDS demands","Known Flow","559514.168405","109611.182036","","0.000000","","","","","-10.220000","","","","","","","-9.138907","-10.220000","","","","","","","D1 PROFILE","","","","","",""
"94120009504228","Nodes","9504228","21.000000","22.412014","DDS demands","Known Flow","559362.168364","109608.682036","","0.000000","","","","","-1.649999","","","","","","","-1.475459","-1.649999","","","","","","","D1 PROFILE","","","","","",""
"94120009504226","Nodes","9504226","21.000000","38.240489","DDS demands","Known Flow","559175.168313","109420.681984","","0.000000","-7.489999","","","-6.000000","-6.569999","0.000000","","","","","","-17.938010","-20.059999","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","DC PROFILE","","","","",""
"94120009504212","Nodes","9504212","21.000000","38.176227","DDS demands","Known Flow","559052.598435","109597.303774","","0.000000","0.000000","0.000000","","-16.629998","-14.760000","","","","","","","-28.069498","-31.389998","","","C1 PROFILE","C2 PROFILE","","C4 PROFILE","D1 PROFILE","","","","","",""
"94120000422326","Nodes","","21.000000","38.121459","Default Known Flow Node","Known Flow","559000.411087","109659.188891","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504036","Nodes","9504036","21.000000","36.546814","DDS demands","Known Flow","558715.918188","109513.807010","","0.000000","","","","","-24.399999","","","","","","","-21.818916","-24.399999","","","","","","","D1 PROFILE","","","","","",""
"94120000438131","Nodes","","21.000000","34.364545","DDS demands","Known Flow","558537.793139","109310.431954","","0.000000","","","","","-3.769999","","","","","","","-3.371201","-3.769999","","","","","","","D1 PROFILE","","","","","",""
"94120009504194","Nodes","9504194","21.000000","34.289230","DDS demands","Known Flow","558413.228742","109364.093974","","0.000000","","","","","-13.399999","","","","","","","-11.982519","-13.399999","","","","","","","D1 PROFILE","","","","","",""
"94120000438101","Nodes","","21.000000","34.287697","Default Known Flow Node","Known Flow","558401.187677","109363.143395","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120000438105","Nodes","","21.000000","34.484327","DDS demands","Known Flow","558414.293106","109428.056986","","0.000000","","","","","-6.489999","","","","","","","-5.803474","-6.489999","","","","","","","D1 PROFILE","","","","","",""
"94120095043381","Nodes","","21.000000","34.463900","DDS demands","Known Flow","558417.044132","109372.848011","","0.000000","","","","","-2.700000","","","","","","","-2.414388","-2.700000","","","","","","","D1 PROFILE","","","","","",""
"94120009504248","Nodes","9504248","21.000000","34.449190","DDS demands","Known Flow","558462.793119","109355.056967","","0.000000","","","","","-9.020000","","","","","","","-8.065845","-9.020000","","","","","","","D1 PROFILE","","","","","",""
"94120009504180","Nodes","9504180","21.000000","38.003875","DDS demands","Known Flow","558691.418181","109866.932106","","0.000000","","","","","-16.410000","","","","","","","-14.674116","-16.410000","","","","","","","D1 PROFILE","","","","","",""
"94120009504178","Nodes","9504178","21.000000","38.014696","Default Known Flow Node","Known Flow","558737.917476","109839.267288","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120000327901","Nodes","","21.000000","36.578285","Default Known Flow Node","Known Flow","558951.174252","109805.273089","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504298","Nodes","9504298","21.000000","34.295980","DDS demands","Known Flow","559597.293427","108917.431847","","0.000000","","","","","-14.489999","","","","","","","-12.957217","-14.489999","","","","","","","D1 PROFILE","","","","","",""
"94120009504299","Nodes","9504299","21.000000","33.954711","DDS demands","Known Flow","559657.035900","108944.076123","","0.000000","","","","","-8.260000","","","","","","","-7.386240","-8.260000","","","","","","","D1 PROFILE","","","","","",""
"94120000385253","Nodes","","21.000000","33.731435","Default Known Flow Node","Known Flow","559698.043455","108942.806854","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120000421345","Nodes","","21.000000","26.744900","Default Known Flow Node","Known Flow","558992.793263","108624.431768","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504280","Nodes","9504280","21.000000","28.196685","DDS demands","Known Flow","558973.092215","108791.054831","","0.000000","","","","","-8.590000","","","","","","","-7.681332","-8.590000","","","","","","","D1 PROFILE","","","","","",""
"94120009504281","Nodes","9504281","21.000000","29.800679","DDS demands","Known Flow","558914.668242","108926.556850","","0.000000","","","","","-7.109999","","","","","","","-6.357889","-7.109999","","","","","","","D1 PROFILE","","","","","",""
"94120000385257","Nodes","","21.000000","33.674433","Default Known Flow Node","Known Flow","559707.168457","108943.431855","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504300","Nodes","9504300","21.000000","33.691292","DDS demands","Known Flow","559703.833573","108944.215808","","0.000000","0.000000","","","","-9.909999","","","","","","","-8.861699","-9.909999","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"94120000385230","Nodes","","21.000000","33.894343","Default Known Flow Node","Known Flow","559355.418362","108886.806839","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504221","Nodes","9504221, P07115760, Market Street, -18.55SCMH","24.000000","27.912732","CSEP DDS Matched","Known Flow","559219.225376","109365.744762","","0.000000","","","","","","-18.549999","","","","","","-16.587741","-18.549999","","","","","","","","DC PROFILE","","","","",""
"94120000422399","Nodes","","21.000000","38.277632","Default Known Flow Node","Known Flow","559298.543346","109227.556932","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504149","Nodes","9504149","21.000000","32.534846","DDS demands","Known Flow","558805.293212","110574.557298","","0.000000","","","","","-12.040000","","","","","","","-10.766383","-12.040000","","","","","","","D1 PROFILE","","","","","",""
"94120009504148","Nodes","9504148","21.000000","32.298384","DDS demands","Known Flow","558977.163853","110524.448043","","0.000000","","","","","-4.530000","","","","","","","-4.050807","-4.530000","","","","","","","D1 PROFILE","","","","","",""
"94120000317430","Nodes","","21.000000","32.294829","Default Known Flow Node","Known Flow","559103.168293","110558.057294","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120000317483","Nodes","","21.000000","32.420424","Default Known Flow Node","Known Flow","559382.841314","110792.802343","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120009504142","Nodes","9504142","21.000000","32.622822","DDS demands","Known Flow","559379.122747","110758.861676","","0.000000","","","","","-11.979999","","","","","","","-10.712730","-11.979999","","","","","","","D1 PROFILE","","","","","",""
"94120000317482","Nodes","","21.000000","32.682011","Default Known Flow Node","Known Flow","559377.278662","110742.684020","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120000282991","Nodes","","21.000000","30.806171","Default Known Flow Node","Known Flow","560818.543149","111395.441942","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94120000353686","Nodes","","21.000000","33.688547","DDS demands","Known Flow","558966.793256","107519.306467","","0.000000","","","","","-1.929999","","","","","","","-1.725840","-1.929999","","","","","","","D1 PROFILE","","","","","",""
