"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"94117708304146","Nodes","-276583","21.000000","26.184900","Default Known Flow Node","Known Flow","517365.171936","110499.737278","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304251","Nodes","-284367","21.000000","25.918960","Default Known Flow Node","Known Flow","517365.540570","110662.032945","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708303126","Nodes","8303126","21.000000","25.848250","Default Known Flow Node","Known Flow","517379.360201","110637.902428","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304155","Nodes","-276593","21.000000","25.830567","DDS demands","Known Flow","517383.796941","110616.237309","","0.000000","","","","","-2.499999","","","","","-2.235544","-2.499999","","","","","","","D1 PROFILE","","","",""
"94117708303164","Nodes","8303164","21.000000","31.773593","DDS demands","Known Flow","518324.923538","110582.850140","","0.000000","","","","","-5.650000","","","","","-5.052331","-5.650000","","","","","","","D1 PROFILE","","","",""
"94117708304457","Nodes","-7300","21.000000","31.760567","Default Known Flow Node","Known Flow","518345.885803","110578.491461","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708303165","Nodes","8303165, ""27680"", ""CLAYS HILL"", 16.06","23.600000","31.459178","CSEP DDS Matched","Known Flow","518390.043114","110564.847803","","0.000000","","","","","","-16.059999","","","","-14.361139","-16.059999","","","","","","","","DC PROFILE","","",""
"94117708303012","Nodes","8303012","21.000000","31.307080","DDS demands","Known Flow","517724.672034","111995.612685","","0.000000","","","","","-14.900000","","","","","-13.323847","-14.900000","","","","","","","D1 PROFILE","","","",""
"94117700007298","Nodes","105 shooting field Logger 7298","21.000000","31.305625","Val Log Post","Known Flow","517729.444403","112003.884791","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304256","Nodes","-284887","21.000000","31.298694","Default Known Flow Node","Known Flow","517741.250989","112041.337639","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304201","Nodes","-276662","21.000000","30.418254","DDS demands","Known Flow","517868.047073","110308.737226","","0.000000","","","","","-9.939999","","","","","-8.888526","-9.939999","","","","","","","D1 PROFILE","","","",""
"94117708303162","Nodes","8303162","21.000000","30.408734","DDS demands","Known Flow","517833.512798","110305.728319","","0.000000","","","","","-11.600000","","","","","-10.372928","-11.600000","","","","","","","D1 PROFILE","","","",""
"94117708303163","Nodes","8303163","21.000000","30.624846","DDS demands","Known Flow","517815.797059","110279.112218","","0.000000","","","","","-17.649999","","","","","-15.782945","-17.649999","","","","","","","D1 PROFILE","","","",""
"94117708303154","Nodes","8303154","21.000000","32.738893","Default Known Flow Node","Known Flow","517897.797081","110667.112323","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708303155","Nodes","8303155","21.000000","32.208069","DDS demands","Known Flow","517986.111551","110650.152976","","0.000000","","","","","-12.749999","","","","","-11.401277","-12.749999","","","","","","","D1 PROFILE","","","",""
"94117708304065","Nodes","-266186","21.000000","25.119118","Default Known Flow Node","Known Flow","518013.797113","111322.112501","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708303052","Nodes","8303052","21.000000","25.056124","DDS demands","Known Flow","518018.158325","111327.091841","","0.000000","","","","","-8.109999","","","","","-7.252106","-8.109999","","","","","","","D1 PROFILE","","","",""
"94117708304301","Nodes","-305411","21.000000","25.045944","Default Known Flow Node","Known Flow","518021.641908","111331.069163","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708303059","Nodes","8303059","21.000000","25.149116","DDS demands","Known Flow","518129.564644","111134.739951","","0.000000","","","","","-22.159998","","","","","-19.815868","-22.159998","","","","","","","D1 PROFILE","","","",""
"94117708303058","Nodes","8303058","21.000000","25.669974","DDS demands","Known Flow","518082.865825","111022.801791","","0.000000","","","","","-9.609999","","","","","-8.593433","-9.609999","","","","","","","D1 PROFILE","","","",""
"94117708304081","Nodes","-266203","21.000000","25.718884","DDS demands","Known Flow","518076.047129","111013.737418","","0.000000","","","","","-9.390000","","","","","-8.396706","-9.390000","","","","","","","D1 PROFILE","","","",""
"94117708304317","Nodes","-39046","21.000000","31.609901","Default Known Flow Node","Known Flow","517383.320051","111560.386150","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708303029","Nodes","8303029","21.000000","31.629603","DDS demands","Known Flow","517383.480708","111545.107706","","0.000000","","","","","-8.180000","","","","","-7.314702","-8.180000","","","","","","","D1 PROFILE","","","",""
"94117708304316","Nodes","","21.000000","29.227357","DDS demands","Known Flow","517299.457882","111374.085272","","0.000000","","","","","-9.399999","","","","","-8.405647","-9.399999","","","","","","","D1 PROFILE","","","",""
"94117708303025","Nodes","8303025","21.000000","31.203631","DDS demands","Known Flow","517557.339317","111623.258182","","0.000000","","","","","-8.779999","","","","","-7.851233","-8.779999","","","","","","","D1 PROFILE","","","",""
"94117708304326","Nodes","-39069","21.000000","31.070971","DDS demands","Known Flow","517627.797007","111586.737573","","0.000000","","","","","-7.269999","","","","","-6.500963","-7.269999","","","","","","","D1 PROFILE","","","",""
"94117708304334","Nodes","-39081","21.000000","31.415610","Default Known Flow Node","Known Flow","517716.134687","111804.159904","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708303016","Nodes","8303016","21.000000","31.405765","DDS demands","Known Flow","517719.598876","111806.084453","","0.000000","","","","","-10.899999","","","","","-9.746974","-10.899999","","","","","","","D1 PROFILE","","","",""
"94117708304335","Nodes","-39082","21.000000","31.393457","Default Known Flow Node","Known Flow","517724.795158","111808.586367","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304151","Nodes","-276589","21.000000","26.097491","DDS demands","Known Flow","517379.046940","110500.362278","","0.000000","","","","","-4.559999","","","","","-4.077633","-4.559999","","","","","","","D1 PROFILE","","","",""
"94117708304190","Nodes","-276643","21.000000","30.668233","Default Known Flow Node","Known Flow","517785.797050","110270.612215","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304205","Nodes","-276671","21.000000","31.448996","Default Known Flow Node","Known Flow","517934.922091","110293.112221","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304212","Nodes","-276679","21.000000","31.448996","Default Known Flow Node","Known Flow","517960.297098","110304.987225","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304206","Nodes","-276673","21.000000","31.307343","DDS demands","Known Flow","517944.172094","110224.987203","","0.000000","","","","","-6.110000","","","","","-5.463671","-6.110000","","","","","","","D1 PROFILE","","","",""
"94117708304209","Nodes","-276676","21.000000","31.437699","Default Known Flow Node","Known Flow","517952.047096","110280.612218","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708303159","Nodes","8303159","21.000000","31.586002","DDS demands","Known Flow","517974.081592","110442.711939","","0.000000","","","","","-6.309999","","","","","-5.642515","-6.309999","","","","","","","D1 PROFILE","","","",""
"94117708304204","Nodes","-276670","21.000000","31.404101","DDS demands","Known Flow","517919.772033","110436.318240","","0.000000","","","","","-15.729999","","","","","-14.066047","-15.729999","","","","","","","D1 PROFILE","","","",""
"94117708304207","Nodes","-276674","21.000000","30.986718","DDS demands","Known Flow","517944.297094","110339.237234","","0.000000","","","","","-3.380000","","","","","-3.022456","-3.380000","","","","","","","D1 PROFILE","","","",""
"94117708304208","Nodes","-276675","21.000000","31.442793","Default Known Flow Node","Known Flow","517949.672095","110284.487219","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304211","Nodes","-276678","21.000000","31.443789","Default Known Flow Node","Known Flow","517956.422097","110287.487220","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304202","Nodes","-276664","21.000000","31.462054","DDS demands","Known Flow","517875.922075","110256.237211","","0.000000","","","","","-1.749999","","","","","-1.564881","-1.749999","","","","","","","D1 PROFILE","","","",""
"94117708304210","Nodes","-276677","21.000000","31.430883","DDS demands","Known Flow","517954.547096","110228.987204","","0.000000","","","","","-3.170000","","","","","-2.834670","-3.170000","","","","","","","D1 PROFILE","","","",""
"94117708303161","Nodes","8303161","21.000000","31.371541","DDS demands","Known Flow","517985.172105","110317.362228","","0.000000","","","","","-15.880000","","","","","-14.200180","-15.880000","","","","","","","D1 PROFILE","","","",""
"94117708304248","Nodes","-281293","21.000000","31.559361","DDS demands","Known Flow","518110.297139","110471.987270","","0.000000","","","","","-15.420000","","","","","-13.788840","-15.420000","","","","","","","D1 PROFILE","","","",""
"94117708303160","Nodes","8303160","21.000000","31.588747","DDS demands","Known Flow","518014.797113","110323.237230","","0.000000","","","","","-6.500000","","-9.930000","","","-14.692000","-16.430000","","","","","","","D1 PROFILE","","I2 PROFILE","",""
"94117708304275","Nodes","-286268","21.000000","31.587202","Default Known Flow Node","Known Flow","518017.047113","110311.112226","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304277","Nodes","-286270","21.000000","29.727534","Default Known Flow Node","Known Flow","518041.172120","110096.362168","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304288","Nodes","-290778","21.000000","30.622585","Default Known Flow Node","Known Flow","518464.757114","110473.851058","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304287","Nodes","-290777","21.000000","30.622585","Default Known Flow Node","Known Flow","518453.643328","110490.836278","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304249","Nodes","-281294","21.000000","31.429868","Default Known Flow Node","Known Flow","518145.922148","110479.612272","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304276","Nodes","-286269","21.000000","31.587202","Default Known Flow Node","Known Flow","518017.672114","110307.112225","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304278","Nodes","-286271","21.000000","29.558286","DDS demands","Known Flow","518049.297122","110077.237163","","0.000000","","","","","-5.179999","","","","","-4.632048","-5.179999","","","","","","","D1 PROFILE","","","",""
"94117708304279","Nodes","-286272","21.000000","29.122038","DDS demands","Known Flow","518084.922132","110040.237153","","0.000000","","","","","","","-15.999999","","","-14.307486","-15.999999","","","","","","","","","I2 PROFILE","",""
"94117708304162","Nodes","-276602","21.000000","26.188381","DDS demands","Known Flow","517426.671953","110500.612278","","0.000000","","","","","-2.230000","","","","","-1.994105","-2.230000","","","","","","","D1 PROFILE","","","",""
"94117708304156","Nodes","-276594","21.000000","26.097982","DDS demands","Known Flow","517383.921941","110502.737279","","0.000000","","","","","-3.270000","","","","","-2.924092","-3.270000","","","","","","","D1 PROFILE","","","",""
"94117708303122","Nodes","8303122","21.000000","26.114532","DDS demands","Known Flow","517225.421898","110719.737338","","0.000000","","","","","-19.879999","","","","","-17.777052","-19.879999","","","","","","","D1 PROFILE","","","",""
"94117708303119","Nodes","8303119","21.000000","26.249513","DDS demands","Known Flow","517176.697802","110939.868247","","0.000000","-5.119999","","","","-12.510000","","","","","-15.765061","-17.630001","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"94117708304150","Nodes","-276588","21.000000","27.599006","Default Known Flow Node","Known Flow","517377.796939","110876.612380","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304157","Nodes","-276595","21.000000","27.555465","Default Known Flow Node","Known Flow","517385.171941","110934.862396","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304160","Nodes","-276599","21.000000","27.652739","DDS demands","Known Flow","517395.806295","110958.736520","","0.000000","","","","","-2.359999","","","","","-2.110354","-2.359999","","","","","","","D1 PROFILE","","","",""
"94117708304158","Nodes","-276596","21.000000","27.650988","DDS demands","Known Flow","517388.296942","110959.987403","","0.000000","","","","","-1.779999","","","","","-1.591707","-1.779999","","","","","","","D1 PROFILE","","","",""
"94117708304165","Nodes","-276606","21.000000","25.813904","Default Known Flow Node","Known Flow","517442.046957","110526.237285","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708303130","Nodes","8303130","21.000000","25.801701","DDS demands","Known Flow","517462.929896","110586.975665","","0.000000","","","","","-9.289999","","","","","-8.307284","-9.289999","","","","","","","D1 PROFILE","","","",""
"94117708304220","Nodes","-281250","21.000000","26.235592","DDS demands","Known Flow","517155.155760","110704.619551","","0.000000","","","","","-3.569999","","","","","-3.192357","-3.569999","","","","","","","D1 PROFILE","","","",""
"94117708303120","Nodes","8303120","21.000000","26.235818","DDS demands","Known Flow","517161.496306","110705.970457","","0.000000","","","","","-9.500000","","","","","-8.495070","-9.500000","","","","","","","D1 PROFILE","","","",""
"94117708304233","Nodes","-281268","21.000000","25.925377","Default Known Flow Node","Known Flow","517364.422908","110669.980409","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304136","Nodes","-276567","21.000000","26.290326","Default Known Flow Node","Known Flow","517174.921884","110947.737400","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304222","Nodes","-281253","21.000000","26.290231","DDS demands","Known Flow","517172.046883","110943.862399","","0.000000","","","","","-2.730000","","","","","-2.441214","-2.730000","","","","","","","D1 PROFILE","","","",""
"94117708303123","Nodes","8303123","21.000000","26.128529","DDS demands","Known Flow","517240.796902","110722.112338","","0.000000","","","","","-15.869999","","","","","-14.191237","-15.869999","","","","","","","D1 PROFILE","","","",""
"94117708304137","Nodes","-276569","21.000000","26.149769","Default Known Flow Node","Known Flow","517244.296903","110719.737338","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304227","Nodes","-281261","21.000000","26.149769","Default Known Flow Node","Known Flow","517245.421903","110715.112336","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708303124","Nodes","8303124","21.000000","26.206607","Default Known Flow Node","Known Flow","517286.171915","110731.237341","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304138","Nodes","-276571","21.000000","26.071338","Default Known Flow Node","Known Flow","517287.546915","110722.487338","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304144","Nodes","-276579","21.000000","26.078484","Default Known Flow Node","Known Flow","517359.918797","110741.236787","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304139","Nodes","-276572","21.000000","26.259489","Default Known Flow Node","Known Flow","517299.046918","110820.987365","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708303178","Nodes","8303178","21.000000","26.259134","DDS demands","Known Flow","517304.671920","110792.862357","","0.000000","","","","","-8.520000","","","","","-7.618736","-8.520000","","","","","","","D1 PROFILE","","","",""
"94117708304143","Nodes","-276577","21.000000","26.222347","DDS demands","Known Flow","517314.671922","110741.612344","","0.000000","","","","","-11.069999","","","","","-9.898992","-11.069999","","","","","","","D1 PROFILE","","","",""
"94117708304141","Nodes","-276575","21.000000","26.277898","Default Known Flow Node","Known Flow","517308.171921","110822.612366","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708303179","Nodes","8303179","21.000000","26.803692","DDS demands","Known Flow","517362.671935","110862.987377","","0.000000","","","","","-8.709999","","","","","-7.788637","-8.709999","","","","","","","D1 PROFILE","","","",""
"94117708304142","Nodes","-276576","21.000000","26.265298","DDS demands","Known Flow","517313.546922","110794.362358","","0.000000","","","","","-7.550000","","","","","-6.751345","-7.550000","","","","","","","D1 PROFILE","","","",""
"94117708303135","Nodes","8303135","21.000000","26.246550","DDS demands","Known Flow","517358.796934","110803.112360","","0.000000","","","","","-7.960000","","","","","-7.117974","-7.960000","","","","","","","D1 PROFILE","","","",""
"94117708304145","Nodes","-276580","21.000000","26.775131","DDS demands","Known Flow","517361.921935","110869.612378","","0.000000","","","","","-5.090000","","","","","-4.551569","-5.090000","","","","","","","D1 PROFILE","","","",""
"94117708304154","Nodes","-276592","21.000000","27.385198","Default Known Flow Node","Known Flow","517381.921941","110870.987379","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708303127","Nodes","8303127","21.000000","25.925270","DDS demands","Known Flow","517364.921936","110528.362286","","0.000000","","","","","-4.060000","","","","","-3.630524","-4.060000","","","","","","","D1 PROFILE","","","",""
"94117708304149","Nodes","-276587","21.000000","25.795087","DDS demands","Known Flow","517377.671939","110584.987301","","0.000000","","","","","-5.239999","","","","","-4.685701","-5.239999","","","","","","","D1 PROFILE","","","",""
"94117708304148","Nodes","-276586","21.000000","25.926518","DDS demands","Known Flow","517373.046938","110528.862286","","0.000000","","","","","-4.300000","","","","","-3.845137","-4.300000","","","","","","","D1 PROFILE","","","",""
"94117708304153","Nodes","-276591","21.000000","25.799410","DDS demands","Known Flow","517381.781713","110595.868632","","0.000000","","","","","-3.629999","","","","","-3.246011","-3.629999","","","","","","","D1 PROFILE","","","",""
"94117708304147","Nodes","-276584","21.000000","25.838352","DDS demands","Known Flow","517366.171936","110587.237302","","0.000000","","","","","-2.880000","","","","","-2.575347","-2.880000","","","","","","","D1 PROFILE","","","",""
"94117708304140","Nodes","-276574","21.000000","25.791575","DDS demands","Known Flow","517305.546920","110533.237287","","0.000000","","","","","-8.879999","","","","","-7.940654","-8.879999","","","","","","","D1 PROFILE","","","",""
"94117708304163","Nodes","-276603","21.000000","27.335061","DDS demands","Known Flow","517433.171955","110877.737381","","0.000000","","","","","-1.039999","","","","","-0.929986","-1.039999","","","","","","","D1 PROFILE","","","",""
"94117708304161","Nodes","-276600","21.000000","27.411697","Default Known Flow Node","Known Flow","517395.921944","110890.612384","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304159","Nodes","-276598","21.000000","27.555465","Default Known Flow Node","Known Flow","517392.962484","110934.730639","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304152","Nodes","-276590","21.000000","27.336018","DDS demands","Known Flow","517379.796940","110984.737410","","0.000000","","","","","-5.749999","","","","","-5.141752","-5.749999","","","","","","","D1 PROFILE","","","",""
"94117708303132","Nodes","8303132","21.000000","25.861196","Default Known Flow Node","Known Flow","517392.921944","110618.112310","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708303133","Nodes","8303133","21.000000","25.920608","Default Known Flow Node","Known Flow","517389.046943","110640.862316","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708304252","Nodes","-284368","21.000000","27.411697","Default Known Flow Node","Known Flow","517406.921947","110885.612383","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"94117708303136","Nodes","8303136","21.000000","26.699278","DDS demands","Known Flow","517411.546949","110813.237363","","0.000000","","","","","-6.730000","","","","","-6.018086","-6.730000","","","","","","","D1 PROFILE","","","",""
"94117708303151","Nodes","8303151","21.000000","26.397070","DDS demands","Known Flow","517474.296966","110656.862320","","0.000000","","","","","-10.110000","","","","","-9.040542","-10.110000","","","","","","","D1 PROFILE","","","",""
"94117708304164","Nodes","-276604","21.000000","26.189980","DDS demands","Known Flow","517434.546955","110504.987279","","0.000000","","","","","-3.930000","","","","","-3.514276","-3.930000","","","","","","","D1 PROFILE","","","",""
"94117708304166","Nodes","-276607","21.000000","26.189501","DDS demands","Known Flow","517443.421957","110482.112273","","0.000000","","","","","-2.130000","","","","","-1.904684","-2.130000","","","","","","","D1 PROFILE","","","",""
"94117708303131","Nodes","8303131","21.000000","25.800242","DDS demands","Known Flow","517434.546955","110600.487305","","0.000000","","","","","-2.630000","","","","","-2.351793","-2.630000","","","","","","","D1 PROFILE","","","",""
"94117708303128","Nodes","8303128","21.000000","26.203905","DDS demands","Known Flow","517448.546959","110525.362285","","0.000000","","","","","-16.450000","","","","","-14.709884","-16.450000","","","","","","","D1 PROFILE","","","",""
"94117708304167","Nodes","-276608","21.000000","27.194852","Default Known Flow Node","Known Flow","517448.171959","110820.237365","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
