"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)"
"94120309506042","Nodes","9506042","21.000000","24.250575","DDS demands","Known Flow","557470.160515","116007.949336","","0.000000","","","","","-5.630000","-5.034446","-5.630000","","","","","","","D1 PROFILE"
"94120300002010","Nodes","2010","21.000000","24.400596","Default Known Flow Node","Known Flow","557456.781826","116157.047867","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002011","Nodes","2011","21.000000","24.400596","Default Known Flow Node","Known Flow","557473.649807","116161.377616","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002009","Nodes","2009","21.000000","21.935683","DDS demands","Known Flow","557010.660000","116124.692812","","0.000000","","","","-8.649999","-33.069999","-37.306768","-41.719998","","","","","","C4 PROFILE","D1 PROFILE"
"94120300002110","Nodes","2110","21.000000","25.365206","DDS demands","Known Flow","557473.285000","116689.192812","","0.000000","","","","-5.619999","-17.930000","-21.058832","-23.549999","","","","","","C4 PROFILE","D1 PROFILE"
"94120309506041","Nodes","9506041","21.000000","25.103600","Default Known Flow Node","Known Flow","557436.535000","116555.692812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120309506040","Nodes","9506040","21.000000","25.288123","DDS demands","Known Flow","557480.660000","116685.192812","","0.000000","","","","","-3.859999","-3.451680","-3.859999","","","","","","","D1 PROFILE"
"94120300002012","Nodes","2012","21.000000","25.776482","Default Known Flow Node","Known Flow","557475.160000","116696.442812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002111","Nodes","2111","21.000000","25.288123","Default Known Flow Node","Known Flow","557481.410000","116687.560000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002015","Nodes","2015","21.000000","31.604982","Default Known Flow Node","Known Flow","557597.410000","116933.560000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002017","Nodes","2017","21.000000","31.604982","Default Known Flow Node","Known Flow","557609.535000","116932.442812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002016","Nodes","2016","21.000000","31.604986","Default Known Flow Node","Known Flow","557604.910000","116946.060000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002018","Nodes","2018","21.000000","31.604986","Default Known Flow Node","Known Flow","557611.160000","116938.442812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002019","Nodes","2019","21.000000","31.473598","Default Known Flow Node","Known Flow","557673.017551","116871.998566","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002020","Nodes","2020","21.000000","31.429917","Default Known Flow Node","Known Flow","557678.527609","116882.397035","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002023","Nodes","2023","21.000000","31.386093","Default Known Flow Node","Known Flow","557686.609028","116867.957857","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120309506036","Nodes","9506036","21.000000","31.429767","DDS demands","Known Flow","557686.296008","116881.187072","","0.000000","","","","","-16.120001","-14.414793","-16.120001","","","","","","","D1 PROFILE"
"94120300002021","Nodes","2021","21.000000","31.430158","Default Known Flow Node","Known Flow","557679.473971","116894.831145","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002022","Nodes","2022","21.000000","31.430300","Default Known Flow Node","Known Flow","557681.164387","116903.222853","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120309506035","Nodes","9506035","21.000000","31.475785","DDS demands","Known Flow","557724.803319","116985.490050","","0.000000","","","","","-28.240000","-25.252714","-28.240000","","","","","","","D1 PROFILE"
"94120300002029","Nodes","2029","21.000000","31.302917","Default Known Flow Node","Known Flow","557728.772437","116991.681874","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002036","Nodes","2036","21.000000","31.547553","Default Known Flow Node","Known Flow","557759.910922","117086.178308","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002033","Nodes","2033","21.000000","31.454739","Default Known Flow Node","Known Flow","557748.047876","117064.014427","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120309506020","Nodes","9506020","21.000000","31.941531","DDS demands","Known Flow","557692.747799","117167.056993","","0.000000","","","","","-4.510000","-4.032922","-4.510000","","","","","","","D1 PROFILE"
"94120300002024","Nodes","2024","21.000000","24.955669","Default Known Flow Node","Known Flow","557696.186197","117300.888614","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120309506018","Nodes","9506018","21.000000","24.867477","DDS demands","Known Flow","557725.162391","117375.063627","","0.000000","","","-4.260000","-3.650000","-24.450001","-28.936892","-32.360001","","","","","C3 PROFILE","C4 PROFILE","D1 PROFILE"
"94120300002032","Nodes","2032","21.000000","25.403532","Default Known Flow Node","Known Flow","557745.405472","117380.725310","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002039","Nodes","2039","21.000000","30.823904","DDS demands","Known Flow","557773.334830","117247.182143","","0.000000","","","","","-2.679999","-2.396503","-2.679999","","","","","","","D1 PROFILE"
"94120300002048","Nodes","2048","21.000000","30.762131","DDS demands","Known Flow","557823.638858","117255.756385","","0.000000","","","","","-4.419999","-3.952443","-4.419999","","","","","","","D1 PROFILE"
"94120309506024","Nodes","9506024","21.000000","30.799742","DDS demands","Known Flow","557839.110291","117116.809297","","0.000000","","","","","-5.570000","-4.980793","-5.570000","","","","","","","D1 PROFILE"
"94120309506021","Nodes","9506021","21.000000","30.972988","DDS demands","Known Flow","557851.475171","117154.445465","","0.000000","","","","","-3.390000","-3.031398","-3.390000","","","","","","","D1 PROFILE"
"94120300002062","Nodes","2062","21.000000","24.931804","Default Known Flow Node","Known Flow","557929.910000","117338.192812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002065","Nodes","2065","21.000000","24.931804","Default Known Flow Node","Known Flow","557933.660000","117339.692812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002030","Nodes","2030","21.000000","25.524772","Default Known Flow Node","Known Flow","557735.707359","117355.432141","","0.000000","","","","","-0.340000","-0.304034","-0.340000","","","","","","","D1 PROFILE"
"94120300002040","Nodes","2040","21.000000","25.352594","DDS demands","Known Flow","557776.541097","117438.181771","","0.000000","","","","","-1.860000","-1.663245","-1.860000","","","","","","","D1 PROFILE"
"94120300002034","Nodes","2034","21.000000","31.456940","Default Known Flow Node","Known Flow","557748.037721","117073.194281","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120309506023","Nodes","9506023","21.000000","31.548948","DDS demands","Known Flow","557750.476268","117090.013380","","0.000000","","","","","-20.980000","-18.760691","-20.980000","","","","","","","D1 PROFILE"
"94120300002038","Nodes","2038","21.000000","31.573936","Default Known Flow Node","Known Flow","557764.045466","117120.683118","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120309506022","Nodes","9506022","21.000000","31.601314","DDS demands","Known Flow","557768.173004","117127.870712","","0.000000","","","","","-4.860000","-4.345898","-4.860000","","","","","","","D1 PROFILE"
"94120309506016","Nodes","9506016","21.000000","25.554100","DDS demands","Known Flow","557796.541203","117463.368369","","0.000000","","","0.000000","","-0.810000","-0.724316","-0.810000","","","","","C3 PROFILE","","D1 PROFILE"
"94120300002049","Nodes","2049","21.000000","25.095035","Default Known Flow Node","Known Flow","557829.915206","117408.677131","","0.000000","","","","","-0.589999","-0.527588","-0.589999","","","","","","","D1 PROFILE"
"94120309506015","Nodes","9506015","21.000000","25.909140","DDS demands","Known Flow","557818.414574","117485.675200","","0.000000","","","","","-2.049999","-1.833146","-2.049999","","","","","","","D1 PROFILE"
"94120300002042","Nodes","2042","21.000000","25.553103","Default Known Flow Node","Known Flow","557784.804305","117472.644304","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002043","Nodes","2043","21.000000","31.054728","DDS demands","Known Flow","557796.541674","117180.434910","","0.000000","","","","","-7.560000","-6.760287","-7.560000","","","","","","","D1 PROFILE"
"94120300002046","Nodes","2046","21.000000","31.108802","DDS demands","Known Flow","557808.578188","117174.868294","","0.000000","","","","","-4.230000","-3.782541","-4.230000","","","","","","","D1 PROFILE"
"94120300002041","Nodes","2041","21.000000","31.121320","DDS demands","Known Flow","557779.098126","117147.012255","","0.000000","","","","","-2.809999","-2.512752","-2.809999","","","","","","","D1 PROFILE"
"94120300002055","Nodes","2055","21.000000","30.706080","DDS demands","Known Flow","557862.506193","117262.112525","","0.000000","","","","","-4.610000","-4.122344","-4.610000","","","","","","","D1 PROFILE"
"94120300002056","Nodes","2056","21.000000","25.337539","Default Known Flow Node","Known Flow","557864.646359","117369.286920","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002051","Nodes","2051","21.000000","25.095035","Default Known Flow Node","Known Flow","557837.910000","117413.192812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002050","Nodes","2050","21.000000","31.067897","Default Known Flow Node","Known Flow","557825.006933","117096.737582","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002052","Nodes","2052","21.000000","30.941798","DDS demands","Known Flow","557847.035000","117091.060000","","0.000000","","","","","-4.519999","-4.041864","-4.519999","","","","","","","D1 PROFILE"
"94120309506030","Nodes","9506030","21.000000","30.373203","DDS demands","Known Flow","557939.287306","117041.400857","","0.000000","","","","","-8.960000","-8.012192","-8.960000","","","","","","","D1 PROFILE"
"94120300002058","Nodes","2058","21.000000","30.750704","DDS demands","Known Flow","557881.439697","117205.439313","","0.000000","","","","","-6.380000","-5.705110","-6.380000","","","","","","","D1 PROFILE"
"94120300002054","Nodes","2054","21.000000","25.337539","Default Known Flow Node","Known Flow","557862.377336","117356.137536","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002057","Nodes","2057","21.000000","25.287264","Default Known Flow Node","Known Flow","557872.671529","117372.303790","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002060","Nodes","2060","21.000000","23.350968","Default Known Flow Node","Known Flow","557918.910000","117376.060000","","0.000000","","","-20.389998","","-4.780000","-22.507463","-25.170000","","","","","C3 PROFILE","","D1 PROFILE"
"94120300002063","Nodes","2063","21.000000","24.931804","Default Known Flow Node","Known Flow","557930.035000","117345.942812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002061","Nodes","2061","21.000000","30.474009","DDS demands","Known Flow","557922.660000","117239.060000","","0.000000","","","","","-7.739999","-6.921246","-7.739999","","","","","","","D1 PROFILE"
"94120300002067","Nodes","2067","21.000000","24.917521","Default Known Flow Node","Known Flow","557949.660000","117365.560000","","0.000000","","","","","-7.239999","-6.474137","-7.239999","","","","","","","D1 PROFILE"
"94120300002066","Nodes","2066","21.000000","24.931804","Default Known Flow Node","Known Flow","557940.160000","117342.942812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002070","Nodes","2070","21.000000","30.278084","Default Known Flow Node","Known Flow","557958.660000","117032.942812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002071","Nodes","2071","21.000000","25.756136","DDS demands","Known Flow","557963.346441","117420.705888","","0.000000","","","","","-5.019999","-4.488973","-5.019999","","","","","","","D1 PROFILE"
"94120300002068","Nodes","2068","21.000000","25.580498","DDS demands","Known Flow","557949.600256","117460.402628","","0.000000","","","","","-4.969999","-4.444263","-4.969999","","","","","","","D1 PROFILE"
"94120300002073","Nodes","2073","21.000000","25.736295","DDS demands","Known Flow","557981.027630","117396.312803","","0.000000","","","","","-3.119999","-2.789959","-3.119999","","","","","","","D1 PROFILE"
"94120300002072","Nodes","2072","21.000000","25.780218","Default Known Flow Node","Known Flow","557970.978237","117381.555426","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002074","Nodes","2074","21.000000","25.737910","DDS demands","Known Flow","557982.160000","117395.692812","","0.000000","","","","","-1.279999","-1.144598","-1.279999","","","","","","","D1 PROFILE"
"94120309506008","Nodes","HORE BEECH LANE DG, Site ID 3196","21.000000","32.000001","Default Known Pressure Node","Known Pressure","557698.847025","117175.150196","","581.000014","","","","","","217.131493","242.817234","","","","","","",""
"94120300002115","Nodes","2115","21.000000","31.600287","DDS demands","Known Flow","557724.299267","117161.556765","","0.000000","","","","","-2.059999","-1.842088","-2.059999","","","","","","","D1 PROFILE"
"94120300002114","Nodes","2114","21.000000","31.600287","Default Known Flow Node","Known Flow","557690.692955","117181.659749","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120309506019","Nodes","9506019","21.000000","31.676840","DDS demands","Known Flow","557738.866462","117143.694831","","0.000000","","","","","-12.550000","-11.222435","-12.550000","","","","","","","D1 PROFILE"
"94120300002116","Nodes","2116","21.000000","31.653777","Default Known Flow Node","Known Flow","557741.390322","117148.791087","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002128","Nodes","2128","21.000000","31.855984","Default Known Flow Node","Known Flow","557710.630779","117158.073553","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002081","Nodes","2081","21.000000","29.719518","Default Known Flow Node","Known Flow","558032.285000","117005.060000","","0.000000","","","","","-24.389998","-21.809973","-24.389998","","","","","","","D1 PROFILE"
"94120300002084","Nodes","2084","21.000000","25.899715","DDS demands","Known Flow","558052.465986","117412.048196","","0.000000","","","","","-4.230000","-3.782541","-4.230000","","","","","","","D1 PROFILE"
"94120300002085","Nodes","2085","21.000000","25.900037","Default Known Flow Node","Known Flow","558054.533713","117410.408784","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002089","Nodes","2089","21.000000","25.733847","Default Known Flow Node","Known Flow","558062.725588","117355.187910","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002090","Nodes","2090","21.000000","25.737369","Default Known Flow Node","Known Flow","558064.636682","117357.047353","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002086","Nodes","2086","21.000000","25.899226","Default Known Flow Node","Known Flow","558056.187894","117406.775492","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002087","Nodes","2087","21.000000","25.775595","DDS demands","Known Flow","558059.006702","117364.097740","","0.000000","","","","","-4.169999","-3.728888","-4.169999","","","","","","","D1 PROFILE"
"94120300002088","Nodes","2088","21.000000","25.903843","DDS demands","Known Flow","558061.150439","117413.406988","","0.000000","","","","","-2.599999","-2.324966","-2.599999","","","","","","","D1 PROFILE"
"94120300002080","Nodes","2080","21.000000","24.942078","DDS demands","Known Flow","558016.546769","117356.296318","","0.000000","","","","","-10.600000","-9.478710","-10.600000","","","","","","","D1 PROFILE"
"94120300002091","Nodes","2091","21.000000","25.733077","Default Known Flow Node","Known Flow","558067.658276","117358.441935","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002097","Nodes","2097","21.000000","24.578952","DDS demands","Known Flow","558109.910000","117389.192812","","0.000000","","","","","-10.399999","-9.299865","-10.399999","","","","","","","D1 PROFILE"
"94120300002092","Nodes","2092","21.000000","25.592925","Default Known Flow Node","Known Flow","558083.537864","117453.292143","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002095","Nodes","2095","21.000000","25.583525","Default Known Flow Node","Known Flow","558093.654241","117452.284761","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002093","Nodes","2093","21.000000","25.602059","Default Known Flow Node","Known Flow","558085.666474","117462.930140","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002083","Nodes","2083","21.000000","25.632207","DDS demands","Known Flow","558035.906640","117494.420941","","0.000000","","","","","-5.320000","-4.757239","-5.320000","","","","","","","D1 PROFILE"
"94120309506032","Nodes","9506032","21.000000","25.682198","Default Known Flow Node","Known Flow","558087.163151","117496.820645","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002096","Nodes","2096","21.000000","25.583350","Default Known Flow Node","Known Flow","558095.669851","117453.094210","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002098","Nodes","2098","21.000000","25.532317","Default Known Flow Node","Known Flow","558137.424595","117455.202913","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002099","Nodes","2099","21.000000","24.038888","DDS demands","Known Flow","558181.387817","117414.549512","","0.000000","","","","","-14.500000","-12.966160","-14.500000","","","","","","","D1 PROFILE"
"94120300002100","Nodes","2100","21.000000","24.458480","DDS demands","Known Flow","558265.639788","117490.534160","","0.000000","","","","","-9.840000","-8.799104","-9.840000","","","","","","","D1 PROFILE"
"94120300002101","Nodes","2101","21.000000","24.254070","DDS demands","Known Flow","558321.227596","117471.636709","","0.000000","","","","","-3.479999","-3.111878","-3.479999","","","","","","","D1 PROFILE"
"94120300002102","Nodes","2102","21.000000","24.360008","DDS demands","Known Flow","558445.547200","117443.677293","","0.000000","-5.680000","","","","-2.529999","-7.341529","-8.209999","","","C1 PROFILE","","","","D1 PROFILE"
"94120300002103","Nodes","2103","21.000000","23.886523","DDS demands","Known Flow","558652.160000","117450.442812","","0.000000","","","","","-5.700000","-5.097042","-5.700000","","","","","","","D1 PROFILE"
"94120300002035","Nodes","2035","21.000000","25.800897","Default Known Flow Node","Known Flow","557754.837946","117514.566444","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002045","Nodes","2045","21.000000","25.674838","Default Known Flow Node","Known Flow","557802.944866","117599.920931","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120309506012","Nodes","9506012","21.000000","25.674838","DDS demands","Known Flow","557801.429020","117599.920931","","0.000000","","","","","-16.169999","-14.459503","-16.169999","","","","","","","D1 PROFILE"
"94120309506037","Nodes","9506037","21.000000","25.978490","Default Known Flow Node","Known Flow","557952.255779","117601.301958","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002069","Nodes","2069","21.000000","25.978490","DDS demands","Known Flow","557953.554857","117602.561670","","0.000000","","","","","-1.029999","-0.921044","-1.029999","","","","","","","D1 PROFILE"
"94120300002013","Nodes","2013","21.000000","24.238822","DDS demands","Known Flow","557537.376654","117641.256664","","0.000000","","","","","-6.780000","-6.062797","-6.780000","","","","","","","D1 PROFILE"
"94120300002026","Nodes","2026","21.000000","25.760786","Default Known Flow Node","Known Flow","557707.968159","117544.207996","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002025","Nodes","2025","21.000000","25.760786","Default Known Flow Node","Known Flow","557697.650565","117536.440819","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002031","Nodes","2031","21.000000","25.760786","Default Known Flow Node","Known Flow","557739.848364","117567.277672","","0.000000","","","","","-0.649999","-0.581241","-0.649999","","","","","","","D1 PROFILE"
"94120300002027","Nodes","2027","21.000000","25.672695","Default Known Flow Node","Known Flow","557710.518575","117606.925055","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002037","Nodes","2037","21.000000","25.681945","Default Known Flow Node","Known Flow","557763.622872","117535.277573","","0.000000","","","","","-5.899999","-5.275885","-5.899999","","","","","","","D1 PROFILE"
"94120300002044","Nodes","2044","21.000000","25.716877","Default Known Flow Node","Known Flow","557802.769960","117584.995681","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002047","Nodes","2047","21.000000","25.885097","Default Known Flow Node","Known Flow","557822.942369","117512.351690","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120309506013","Nodes","9506013","21.000000","25.734534","Default Known Flow Node","Known Flow","557827.200289","117504.405883","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002053","Nodes","2053","21.000000","25.766753","DDS demands","Known Flow","557857.791361","117523.675178","","0.000000","","","","","-0.689999","-0.617010","-0.689999","","","","","","","D1 PROFILE"
"94120309506014","Nodes","9506014","21.000000","25.737349","DDS demands","Known Flow","557919.908598","117561.314084","","0.000000","","","","","-33.999998","-30.403407","-33.999998","","","","","","","D1 PROFILE"
"94120300002059","Nodes","2059","21.000000","25.546877","Default Known Flow Node","Known Flow","557894.278419","117468.396518","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002064","Nodes","2064","21.000000","25.678949","Default Known Flow Node","Known Flow","557929.692870","117565.827845","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002075","Nodes","Frary Walk DG","21.000000","26.000022","Default Known Pressure Node","Known Pressure","558150.774062","119177.616857","","0.000000","","","","","","97.854262","109.430002","","","","","","",""
"94120300002119","Nodes","2119","21.000000","26.067438","Default Known Flow Node","Known Flow","557983.397328","117883.439582","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002117","Nodes","2117","21.000000","26.111326","Default Known Flow Node","Known Flow","557853.417193","117878.222331","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002122","Nodes","","21.000000","25.984588","Default Known Flow Node","Known Flow","558150.110516","119179.290146","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120309506011","Nodes","9506011","21.000000","26.067436","DDS demands","Known Flow","557996.175489","117883.857559","","0.000000","","","","","-1.169999","-1.046234","-1.169999","","","","","","","D1 PROFILE"
"94120309506001","Nodes","VINE CROSS ROAD DG, Site ID 3233","21.000000","25.999999","Default Known Pressure Node","Known Pressure","558044.273589","117500.628344","","447.999998","","","","","","125.204000","140.015104","","","","","","",""
"94120300002118","Nodes","2118","21.000000","26.199121","Default Known Flow Node","Known Flow","557971.792248","117610.524536","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94120300002123","Nodes","2123","21.000000","25.706882","DDS demands","Known Flow","558010.682715","117704.430480","","0.000000","","","","","-5.989999","-5.356365","-5.989999","","","","","","","D1 PROFILE"
"94120300002077","Nodes","2077","21.000000","25.449587","DDS demands","Known Flow","557994.535000","117513.810000","","0.000000","","-24.999999","","","-8.180000","-29.670149","-33.180000","","","","C2 PROFILE","","","D1 PROFILE"
