"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C2)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-DC)"
"94115307603383","Nodes","7603383",21.000000,59.169949,"DDS demands","Known Flow",529006.000000,135182.000000,,0.000000,,-1.450000,,,-1.296616,-1.450000,,"",,"D1 PROFILE",,
"94115300000106","Nodes","106",21.000000,58.952424,"DDS demands","Known Flow",529005.000000,135032.000000,,0.000000,,-4.500000,,,-4.023980,-4.500000,,"",,"D1 PROFILE",,
"94115307603385","Nodes","7603385",21.000000,59.017384,"DDS demands","Known Flow",529007.000000,135207.000000,,0.000000,,-3.240000,,,-2.897266,-3.240000,,"",,"D1 PROFILE",,
"94115307603249","Nodes","7603249",21.000000,59.371179,"DDS demands","Known Flow",529023.000000,135127.000000,,0.000000,,-12.910000,,,-11.544353,-12.910000,,"",,"D1 PROFILE",,
"94115307603382","Nodes","7603382",21.000000,59.241669,"DDS demands","Known Flow",529026.000000,135157.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115300000173","Nodes","173",21.000000,59.447272,"Default Known Flow Node","Known Flow",529074.000000,135201.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603381","Nodes","7603381",21.000000,59.447272,"Default Known Flow Node","Known Flow",529073.000000,135179.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000157","Nodes","157",21.000000,59.423663,"Default Known Flow Node","Known Flow",529071.000000,135171.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603247","Nodes","7603247",21.000000,59.423872,"DDS demands","Known Flow",529074.000000,135171.000000,,0.000000,,-7.239999,,,-6.474137,-7.239999,,"",,"D1 PROFILE",,
"94115301462567","Nodes","1462567",21.000000,59.232049,"DDS demands","Known Flow",529097.000000,135064.000000,,0.000000,,-3.000000,,,-2.682653,-3.000000,,"",,"D1 PROFILE",,
"94115307603248","Nodes","7603248",21.000000,59.234806,"Default Known Flow Node","Known Flow",529097.000000,135066.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603258","Nodes","7603258",21.000000,58.091496,"DDS demands","Known Flow",529217.000000,135237.000000,,0.000000,,-9.100000,,,-8.137383,-9.100000,,"",,"D1 PROFILE",,
"94115307603259","Nodes","7603259",21.000000,58.340628,"Default Known Flow Node","Known Flow",529279.000000,135355.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000146","Nodes","146",21.000000,58.538678,"DDS demands","Known Flow",529256.000000,135137.000000,,0.000000,,-2.880000,,,-2.575347,-2.880000,,"",,"D1 PROFILE",,
"94115307603256","Nodes","7603256",21.000000,58.542504,"DDS demands","Known Flow",529258.000000,135138.000000,,0.000000,,-2.019999,,,-1.806320,-2.019999,,"",,"D1 PROFILE",,
"94115307603255","Nodes","7603255",21.000000,59.176738,"Default Known Flow Node","Known Flow",529274.000000,135084.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603251","Nodes","7603251",21.000000,59.275417,"Default Known Flow Node","Known Flow",529273.000000,135075.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603408","Nodes","7603408",21.000000,59.215968,"DDS demands","Known Flow",529276.000000,135102.000000,,0.000000,,-1.059999,,,-0.947870,-1.059999,,"",,"D1 PROFILE",,
"94115301462550","Nodes","1462550",21.000000,58.822034,"DDS demands","Known Flow",529292.000000,135143.000000,,0.000000,,-7.949999,,,-7.109032,-7.949999,,"",,"D1 PROFILE",,
"94115301462527","Nodes","1462527",21.000000,58.175196,"DDS demands","Known Flow",529324.000000,135140.000000,,0.000000,,-3.710000,,,-3.317548,-3.710000,,"",,"D1 PROFILE",,
"94115307603412","Nodes","7603412",21.000000,58.322509,"Default Known Flow Node","Known Flow",529343.000000,135133.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000164","Nodes","164",21.000000,58.334677,"DDS demands","Known Flow",529343.000000,135178.000000,,0.000000,,-4.239999,,,-3.791483,-4.239999,,"",,"D1 PROFILE",,
"94115307603409","Nodes","7603409",21.000000,58.335857,"DDS demands","Known Flow",529343.000000,135177.000000,,0.000000,,-1.100000,,,-0.983639,-1.100000,,"",,"D1 PROFILE",,
"94115307603407","Nodes","7603407",21.000000,58.243453,"DDS demands","Known Flow",529316.000000,135201.000000,,0.000000,,-2.779999,,,-2.485925,-2.779999,,"",,"D1 PROFILE",,
"94115307603414","Nodes","7603414",21.000000,58.581911,"Default Known Flow Node","Known Flow",529379.000000,135334.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603415","Nodes","7603415",21.000000,58.538571,"DDS demands","Known Flow",529396.000000,135349.000000,,0.000000,,-1.929999,,,-1.725840,-1.929999,,"",,"D1 PROFILE",,
"94115300000195","Nodes","195",21.000000,58.661818,"Default Known Flow Node","Known Flow",529384.000000,135295.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603420","Nodes","7603420",21.000000,58.745238,"Default Known Flow Node","Known Flow",529403.000000,135258.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603264","Nodes","7603264",21.000000,58.906918,"DDS demands","Known Flow",529409.000000,135233.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115307603421","Nodes","7603421",21.000000,58.590738,"DDS demands","Known Flow",529472.000000,135253.000000,,0.000000,,-6.569999,,,-5.875011,-6.569999,,"",,"D1 PROFILE",,
"94115300000215","Nodes","215",21.000000,58.393058,"DDS demands","Known Flow",529420.000000,135384.000000,,0.000000,,-2.319999,,,-2.074585,-2.319999,,"",,"D1 PROFILE",,
"94115307603417","Nodes","7603417",21.000000,58.301312,"DDS demands","Known Flow",529399.000000,135415.000000,,0.000000,,-3.410000,,,-3.049283,-3.410000,,"",,"D1 PROFILE",,
"94115301462597","Nodes","1462597",21.000000,59.039929,"Default Known Flow Node","Known Flow",529447.000000,135206.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603424","Nodes","7603424",21.000000,59.039929,"Default Known Flow Node","Known Flow",529440.000000,135214.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000124","Nodes","124",21.000000,59.136406,"DDS demands","Known Flow",529331.000000,135075.000000,,0.000000,,-1.609999,,,-1.439690,-1.609999,,"",,"D1 PROFILE",,
"94115300000115","Nodes","115",21.000000,59.141177,"DDS demands","Known Flow",529337.000000,135049.000000,,0.000000,,-1.230000,,,-1.099888,-1.230000,,"",,"D1 PROFILE",,
"94115300000136","Nodes","136",21.000000,58.939339,"DDS demands","Known Flow",529449.000000,135113.000000,,0.000000,,-5.579999,,,-4.989735,-5.579999,,"",,"D1 PROFILE",,
"94115307603426","Nodes","7603426",21.000000,58.969326,"DDS demands","Known Flow",529450.000000,135106.000000,,0.000000,,-5.780000,,,-5.168579,-5.780000,,"",,"D1 PROFILE",,
"94115300000144","Nodes","144",21.000000,58.337160,"Default Known Flow Node","Known Flow",529189.000000,135133.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000143","Nodes","143",21.000000,58.338142,"DDS demands","Known Flow",529189.000000,135131.000000,,0.000000,,-2.660000,,,-2.378619,-2.660000,,"",,"D1 PROFILE",,
"94115307603396","Nodes","7603396",21.000000,59.013813,"Default Known Flow Node","Known Flow",529083.000000,135019.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115301462628","Nodes","1462628",21.000000,58.965336,"DDS demands","Known Flow",529112.000000,135009.000000,,0.000000,,-4.889999,,,-4.372725,-4.889999,,"",,"D1 PROFILE",,
"94115301462576","Nodes","1462576",21.000000,59.257438,"DDS demands","Known Flow",529002.000000,135176.000000,,0.000000,,-1.690000,,,-1.511228,-1.690000,,"",,"D1 PROFILE",,
"94115301462542","Nodes","1462542",21.000000,59.169788,"Default Known Flow Node","Known Flow",529007.000000,135181.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603386","Nodes","7603386",21.000000,58.779249,"DDS demands","Known Flow",529031.000000,135218.000000,,0.000000,,-2.769999,,,-2.476983,-2.769999,,"",,"D1 PROFILE",,
"94115300000154","Nodes","154",21.000000,59.067258,"DDS demands","Known Flow",529029.000000,135165.000000,,0.000000,,-3.240000,,,-2.897266,-3.240000,,"",,"D1 PROFILE",,
"94115300000180","Nodes","180",21.000000,58.763592,"DDS demands","Known Flow",529063.000000,135220.000000,,0.000000,,-2.660000,,,-2.378619,-2.660000,,"",,"D1 PROFILE",,
"94115300000176","Nodes","176",21.000000,58.776340,"DDS demands","Known Flow",529031.000000,135211.000000,,0.000000,,-2.539999,,,-2.271313,-2.539999,,"",,"D1 PROFILE",,
"94115300000125","Nodes","125",21.000000,59.160271,"Default Known Flow Node","Known Flow",529103.000000,135079.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603246","Nodes","7603246",21.000000,60.222663,"DDS demands","Known Flow",529098.000000,135404.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115300007377","Nodes","Logger 7377, os 1 Wantage Close",21.000000,60.222663,"Val Log Post","Known Flow",529100.000000,135404.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603397","Nodes","7603397",21.000000,59.182882,"Default Known Flow Node","Known Flow",529189.000000,135075.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115304904542","Nodes","4904542",21.000000,58.088817,"DDS demands","Known Flow",529215.000000,135239.000000,,0.000000,,-2.490000,,,-2.226602,-2.490000,,"",,"D1 PROFILE",,
"94115307603257","Nodes","7603257",21.000000,58.244595,"DDS demands","Known Flow",529241.000000,135199.000000,,0.000000,,-5.090000,,,-4.551569,-5.090000,,"",,"D1 PROFILE",,
"94115307603400","Nodes","7603400",21.000000,58.401269,"DDS demands","Known Flow",529215.000000,135120.000000,,0.000000,,-9.600000,,,-8.584492,-9.600000,,"",,"D1 PROFILE",,
"94115304904540","Nodes","4904540",21.000000,59.274579,"Default Known Flow Node","Known Flow",529274.000000,135075.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000181","Nodes","181",21.000000,58.216075,"DDS demands","Known Flow",529319.000000,135224.000000,,0.000000,,-4.110000,,,-3.675235,-4.110000,,"",,"D1 PROFILE",,
"94115307603261","Nodes","7603261",21.000000,58.584681,"DDS demands","Known Flow",529342.000000,135360.000000,,0.000000,,-14.670000,,,-13.118176,-14.670000,,"",,"D1 PROFILE",,
"94115300000207","Nodes","207",21.000000,58.584681,"Default Known Flow Node","Known Flow",529340.000000,135360.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603410","Nodes","7603410",21.000000,58.320171,"DDS demands","Known Flow",529366.000000,135198.000000,,0.000000,,-2.409999,,,-2.155065,-2.409999,,"",,"D1 PROFILE",,
"94115301462504","Nodes","1462504",21.000000,58.437195,"DDS demands","Known Flow",529346.000000,135121.000000,,0.000000,,-3.520000,,,-3.147647,-3.520000,,"",,"D1 PROFILE",,
"94115300000149","Nodes","149",21.000000,58.413520,"DDS demands","Known Flow",529368.000000,135149.000000,,0.000000,,-2.470000,,,-2.208718,-2.470000,,"",,"D1 PROFILE",,
"94115307603411","Nodes","7603411",21.000000,58.422582,"Default Known Flow Node","Known Flow",529367.000000,135150.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000206","Nodes","206",21.000000,58.591433,"DDS demands","Known Flow",529351.000000,135356.000000,,0.000000,,-0.920000,,,-0.822680,-0.920000,,"",,"D1 PROFILE",,
"94115300000209","Nodes","209",21.000000,58.591433,"Default Known Flow Node","Known Flow",529357.000000,135366.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115301462620","Nodes","1462620",21.000000,58.361994,"DDS demands","Known Flow",529379.000000,135141.000000,,0.000000,,-3.150000,,,-2.816786,-3.150000,,"",,"D1 PROFILE",,
"94115307603262","Nodes","7603262",21.000000,58.676694,"DDS demands","Known Flow",529376.000000,135291.000000,,0.000000,,-11.350000,,,-10.149373,-11.350000,,"",,"D1 PROFILE",,
"94115300000191","Nodes","191",21.000000,58.805686,"DDS demands","Known Flow",529377.000000,135270.000000,,0.000000,,-1.970000,,,-1.761609,-1.970000,,"",,"D1 PROFILE",,
"94115307603263","Nodes","7603263",21.000000,58.805682,"Default Known Flow Node","Known Flow",529376.000000,135269.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603416","Nodes","7603416",21.000000,58.490217,"DDS demands","Known Flow",529418.000000,135370.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115301462589","Nodes","1462589",21.000000,58.478793,"DDS demands","Known Flow",529370.000000,135362.000000,,0.000000,,-2.970000,,,-2.655827,-2.970000,,"",,"D1 PROFILE",,
"94115301462492","Nodes","1462492",21.000000,58.300309,"DDS demands","Known Flow",529397.000000,135416.000000,,0.000000,,-5.059999,,,-4.524742,-5.059999,,"",,"D1 PROFILE",,
"94115301462505","Nodes","1462505",21.000000,58.027752,"DDS demands","Known Flow",529367.000000,135455.000000,,0.000000,,-5.070000,,,-4.533684,-5.070000,,"",,"D1 PROFILE",,
"94115301462487","Nodes","1462487",21.000000,57.815036,"DDS demands","Known Flow",529438.000000,135452.000000,,0.000000,,-7.780000,,,-6.957015,-7.780000,,"",,"D1 PROFILE",,
"94115300000211","Nodes","211",21.000000,58.481542,"DDS demands","Known Flow",529419.000000,135371.000000,,0.000000,,-4.869999,,,-4.354840,-4.869999,,"",,"D1 PROFILE",,
"94115307603418","Nodes","7603418",21.000000,58.337172,"DDS demands","Known Flow",529465.000000,135390.000000,,0.000000,,-3.829999,,,-3.424854,-3.829999,,"",,"D1 PROFILE",,
"94115307603423","Nodes","7603423",21.000000,59.040805,"DDS demands","Known Flow",529431.000000,135207.000000,,0.000000,,-2.329999,,,-2.083527,-2.329999,,"",,"D1 PROFILE",,
"94115301462556","Nodes","1462556",21.000000,59.039350,"DDS demands","Known Flow",529434.000000,135220.000000,,0.000000,,-1.039999,,,-0.929986,-1.039999,,"",,"D1 PROFILE",,
"94115301462551","Nodes","1462551",21.000000,58.429987,"Default Known Flow Node","Known Flow",529453.000000,135303.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603422","Nodes","7603422",21.000000,58.353873,"Default Known Flow Node","Known Flow",529453.000000,135311.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115301462516","Nodes","1462516",21.000000,58.211776,"DDS demands","Known Flow",529472.000000,135316.000000,,0.000000,,-6.760000,,,-6.044912,-6.760000,,"",,"D1 PROFILE",,
"94115301462584","Nodes","1462584",21.000000,58.274928,"DDS demands","Known Flow",529437.000000,135325.000000,,0.000000,,-8.090000,,,-7.234223,-8.090000,,"",,"D1 PROFILE",,
"94115307603254","Nodes","7603254",21.000000,59.150358,"DDS demands","Known Flow",529453.000000,135176.000000,,0.000000,,-14.219999,,,-12.715778,-14.219999,,"",,"D1 PROFILE",,
"94115300000167","Nodes","167",21.000000,59.157932,"Default Known Flow Node","Known Flow",529457.000000,135180.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000169","Nodes","169",21.000000,59.099646,"Default Known Flow Node","Known Flow",529444.000000,135191.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115301462499","Nodes","1462499",21.000000,58.336905,"Default Known Flow Node","Known Flow",529466.000000,135388.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603419","Nodes","7603419",21.000000,58.286077,"Default Known Flow Node","Known Flow",529466.000000,135411.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115301462568","Nodes","1462568",21.000000,58.283488,"DDS demands","Known Flow",529456.000000,135406.000000,,0.000000,,-1.669999,,,-1.493343,-1.669999,,"",,"D1 PROFILE",,
"94115301462485","Nodes","1462485",21.000000,58.273786,"DDS demands","Known Flow",529473.000000,135422.000000,,0.000000,,-3.800000,,,-3.398028,-3.800000,,"",,"D1 PROFILE",,
"94115301462580","Nodes","1462580",21.000000,58.280106,"DDS demands","Known Flow",529489.000000,135371.000000,,0.000000,,-4.269999,,,-3.818310,-4.269999,,"",,"D1 PROFILE",,
"94115301462594","Nodes","1462594",21.000000,58.459334,"DDS demands","Known Flow",529485.000000,135273.000000,,0.000000,,-5.219999,,,-4.667817,-5.219999,,"",,"D1 PROFILE",,
"94115307603245","Nodes","7603245",21.000000,60.635024,"DDS demands","Known Flow",529105.000000,135494.000000,,0.000000,,-24.530001,,,-21.935166,-24.530001,,"",,"D1 PROFILE",,
"94115307603252","Nodes","7603252",21.000000,59.364772,"Default Known Flow Node","Known Flow",529320.000000,135085.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603253","Nodes","7603253",21.000000,59.334230,"DDS demands","Known Flow",529388.000000,135118.000000,,0.000000,,-3.150000,,,-2.816786,-3.150000,,"",,"D1 PROFILE",,
"94115307603406","Nodes","7603406",21.000000,59.160094,"DDS demands","Known Flow",529329.000000,135048.000000,,0.000000,,-1.909999,,,-1.707956,-1.909999,,"",,"D1 PROFILE",,
"94115307603265","Nodes","7603265",21.000000,58.964966,"DDS demands","Known Flow",529324.000000,135027.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115307603405","Nodes","7603405",21.000000,58.891930,"DDS demands","Known Flow",529331.000000,135002.000000,,0.000000,,-3.089999,,,-2.763133,-3.089999,,"",,"D1 PROFILE",,
"94115300000111","Nodes","111",21.000000,59.138535,"DDS demands","Known Flow",529337.000000,135046.000000,,0.000000,,-3.510000,,,-3.138704,-3.510000,,"",,"D1 PROFILE",,
"94115307603425","Nodes","7603425",21.000000,59.120925,"DDS demands","Known Flow",529415.000000,135080.000000,,0.000000,,-3.549999,,,-3.174473,-3.549999,,"",,"D1 PROFILE",,
"94115301462593","Nodes","1462593",21.000000,59.120506,"Default Known Flow Node","Known Flow",529413.000000,135078.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115301462535","Nodes","1462535",21.000000,59.116692,"DDS demands","Known Flow",529385.000000,135065.000000,,0.000000,,-4.760000,,,-4.256477,-4.760000,,"",,"D1 PROFILE",,
"94115301462603","Nodes","1462603",21.000000,58.847276,"DDS demands","Known Flow",529476.000000,135146.000000,,0.000000,,-3.459999,,,-3.093993,-3.459999,,"",,"D1 PROFILE",,
"94115301462469","Nodes","1462469",21.000000,58.848274,"DDS demands","Known Flow",529469.000000,135083.000000,,0.000000,,-5.130000,,,-4.587338,-5.130000,,"",,"D1 PROFILE",,
"94115307603401","Nodes","7603401",21.000000,58.332199,"Default Known Flow Node","Known Flow",529176.000000,135124.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000132","Nodes","132",21.000000,58.085870,"DDS demands","Known Flow",529159.000000,135092.000000,,0.000000,,-6.610000,,,-5.910780,-6.610000,,"",,"D1 PROFILE",,
"94115301462495","Nodes","1462495",21.000000,58.400521,"DDS demands","Known Flow",529214.000000,135120.000000,,0.000000,,-2.660000,,,-2.378619,-2.660000,,"",,"D1 PROFILE",,
"94115300000137","Nodes","137",21.000000,58.380898,"DDS demands","Known Flow",529221.000000,135115.000000,,0.000000,,-5.369999,,,-4.801949,-5.369999,,"",,"D1 PROFILE",,
"94115301462528","Nodes","1462528",21.000000,58.192831,"DDS demands","Known Flow",529365.000000,135206.000000,,0.000000,,-5.379999,,,-4.810892,-5.379999,,"",,"D1 PROFILE",,
"94115307603427","Nodes","7603427",21.000000,59.201728,"DDS demands","Known Flow",529418.000000,135163.000000,,0.000000,,-2.959999,,,-2.646885,-2.959999,,"",,"D1 PROFILE",,
"94115300000112","Nodes","112",21.000000,58.580744,"DDS demands","Known Flow",529176.000000,135046.000000,,0.000000,,-5.550000,,,-4.962909,-5.550000,,"",,"D1 PROFILE",,
"94115301462517","Nodes","1462517",21.000000,58.378071,"DDS demands","Known Flow",529137.000000,135044.000000,,0.000000,,-6.659999,,,-5.955491,-6.659999,,"",,"D1 PROFILE",,
"94115307603250","Nodes","7603250",21.000000,59.333235,"DDS demands","Known Flow",529240.000000,135073.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115300000088","Nodes","88",21.000000,58.361151,"DDS demands","Known Flow",529220.000000,135003.000000,,0.000000,,-2.829999,,,-2.530636,-2.829999,,"",,"D1 PROFILE",,
"94115301462483","Nodes","1462483",21.000000,58.485269,"DDS demands","Known Flow",529233.000000,135010.000000,,0.000000,,-0.999999,,,-0.894217,-0.999999,,"",,"D1 PROFILE",,
"94115307603399","Nodes","7603399",21.000000,58.608368,"DDS demands","Known Flow",529235.000000,135029.000000,,0.000000,,-6.639999,,,-5.937606,-6.639999,,"",,"D1 PROFILE",,
"94115307603403","Nodes","7603403",21.000000,58.691748,"DDS demands","Known Flow",529276.000000,135011.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115300000092","Nodes","92",21.000000,58.684441,"DDS demands","Known Flow",529277.000000,135009.000000,,0.000000,,-2.369999,,,-2.119296,-2.369999,,"",,"D1 PROFILE",,
"94115307603404","Nodes","7603404",21.000000,58.728114,"DDS demands","Known Flow",529299.000000,135022.000000,,0.000000,,-2.900000,,,-2.593232,-2.900000,,"",,"D1 PROFILE",,
"94115300000117","Nodes","117",21.000000,58.609235,"DDS demands","Known Flow",529289.000000,135064.000000,,0.000000,,-6.939999,,,-6.205872,-6.939999,,"",,"D1 PROFILE",,
"94115307603232","Nodes","7603232",21.000000,59.903216,"DDS demands","Known Flow",528961.000000,135961.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115307603347","Nodes","7603347",21.000000,59.806899,"DDS demands","Known Flow",528935.000000,135986.000000,,0.000000,,-6.480000,,,-5.794532,-6.480000,,"",,"D1 PROFILE",,
