"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories",0.000000,0.000000,1.000000,"Volumetric",-1.000000
"Base Thermal","Flow Categories",,,1.000000,"Thermal",-1.000000
"D1","Flow Categories",-695.639996,0.000000,1.000000,"Volumetric",-1.000000
"C2","Flow Categories",-53.099999,0.000000,1.000000,"Volumetric",-1.000000
"DC","Flow Categories",-77.300002,0.000000,1.000000,"Volumetric",-1.000000
"C1","Flow Categories",-21.710000,0.000000,1.000000,"Volumetric",-1.000000
"I2","Flow Categories",-5.650000,0.000000,1.000000,"Volumetric",-1.000000
"PL-DC","Flow Categories",,,1.000000,"Volumetric",-1.000000
"Base Diversified Volumetric","Flow Categories",,,1.000000,"Diversified Volumetric",-1.000000
"Base Diversified Thermal","Flow Categories",,,1.000000,"Diversified Thermal",-1.000000
