"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C3)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-DC)"
"94119080001011","Nodes","80001011","21.000000","25.352290","DDS demands","Known Flow","549851.032500","123203.987500","","0.000000","","","-28.240000","","","-25.252714","-28.240000","","","","","D1 PROFILE","",""
"94119080001012","Nodes","80001012","21.000000","24.243131","DDS demands","Known Flow","549946.157500","123111.432812","","0.000000","","","-5.150000","","","-4.605222","-5.150000","","","","","D1 PROFILE","",""
"94119080000944","Nodes","80000944","21.000000","23.715210","DDS demands","Known Flow","550036.595000","123055.050000","","0.000000","","","-7.580000","","","-6.778171","-7.580000","","","","","D1 PROFILE","",""
"94119080000935","Nodes","80000935","21.000000","29.649265","DDS demands","Known Flow","550694.095000","123616.893750","","0.000000","","","-6.150000","","","-5.499440","-6.150000","","","","","D1 PROFILE","",""
"94119080001028","Nodes","80001028","21.000000","25.743715","DDS demands","Known Flow","550017.595000","123153.432812","","0.000000","","","-5.539999","","","-4.953967","-5.539999","","","","","D1 PROFILE","",""
"94119080001050","Nodes","80001050","21.000000","25.304220","Default Known Flow Node","Known Flow","549968.845000","123192.300000","","0.000000","","","-16.629998","","","-14.870842","-16.629998","","","","","D1 PROFILE","",""
"94119080001029","Nodes","80001029","21.000000","25.242147","DDS demands","Known Flow","549936.220000","123245.932812","","0.000000","","","-10.889999","","","-9.738032","-10.889999","","","","","D1 PROFILE","",""
"94119080001026","Nodes","80001026","21.000000","26.423216","DDS demands","Known Flow","550120.095000","123222.432812","","0.000000","","","-19.650000","","","-17.571382","-19.650000","","","","","D1 PROFILE","",""
"94119080001030","Nodes","SEP00192, LAND AT GORDON ROAD, 13.82","25.549999","25.826474","CSEP DDS Matched","Known Flow","550043.470000","123130.432812","","0.000000","","","-6.880000","-13.820000","","-18.510311","-20.700001","","","","","D1 PROFILE","DC PROFILE",""
"94119080001001","Nodes","CHURCH ROAD DG,","21.000000","30.000000","Default Known Pressure Node","Known Pressure","549936.845000","123473.050000","","349.999985","","","","","","94.143246","105.279994","","","","","","",""
"94119080000939","Nodes","80000939","21.000000","29.990045","Default Known Flow Node","Known Flow","549936.845000","123474.300000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080000933","Nodes","80000933","21.000000","34.345141","Default Known Flow Node","Known Flow","549776.095000","123274.800000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080000934","Nodes","80000934","21.000000","32.474766","Default Known Flow Node","Known Flow","549786.220000","123272.932812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080000936","Nodes","80000936","21.000000","25.028793","DDS demands","Known Flow","549905.470000","123298.300000","","0.000000","","","-4.429999","","","-3.961385","-4.429999","","","","","D1 PROFILE","",""
"94119080000937","Nodes","80000937","21.000000","29.640486","DDS demands","Known Flow","549923.470000","123484.050000","","0.000000","","","-3.829999","","","-3.424854","-3.829999","","","","","D1 PROFILE","",""
"94119080000938","Nodes","80000938","21.000000","29.073603","DDS demands","Known Flow","550049.470000","123393.050000","","0.000000","","","-11.459999","","","-10.247737","-11.459999","","","","","D1 PROFILE","",""
"94119080001013","Nodes","80001013","21.000000","27.244492","DDS demands","Known Flow","549948.470000","123574.182812","","0.000000","","","-1.090000","","","-0.974697","-1.090000","","","","","D1 PROFILE","",""
"94119080001016","Nodes","80001016","21.000000","26.109863","DDS demands","Known Flow","549965.095000","123624.300000","","0.000000","","","-1.220000","","","-1.090945","-1.220000","","","","","D1 PROFILE","",""
"94119080000940","Nodes","80000940","21.000000","27.371069","Default Known Flow Node","Known Flow","549995.470000","123560.182812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080001003","Nodes","BRITTS FARM ROAD DG,","21.000000","30.000000","Default Known Pressure Node","Known Pressure","550189.470000","123433.182812","","349.999985","","","","","","205.795276","230.140008","","","","","","",""
"94119080000958","Nodes","80000958","21.000000","29.989381","Default Known Flow Node","Known Flow","550190.220000","123431.800000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080000969","Nodes","80000969","21.000000","28.130498","Default Known Flow Node","Known Flow","550299.845000","123409.932812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080001033","Nodes","80001033","21.000000","27.779168","DDS demands","Known Flow","550333.345000","123357.432812","","0.000000","","","-6.569999","","","-5.875011","-6.569999","","","","","D1 PROFILE","",""
"94119080001024","Nodes","80001024","21.000000","29.757386","DDS demands","Known Flow","550049.470000","123369.682812","","0.000000","","","-1.640000","","","-1.466517","-1.640000","","","","","D1 PROFILE","",""
"94119080001023","Nodes","P10124843, 8.4 SCMH","22.999998","29.483695","CSEP Unmatched","Known Flow","549924.970000","123501.682812","","0.000000","","","","-8.399999","","-7.511430","-8.399999","","","","","","DC PROFILE",""
"94119080000948","Nodes","80000948","21.000000","28.840424","DDS demands","Known Flow","550054.845000","123419.300000","","0.000000","","","-13.430000","","","-12.009346","-13.430000","","","","","D1 PROFILE","",""
"94119080000947","Nodes","80000947","21.000000","29.715316","Default Known Flow Node","Known Flow","550052.970000","123369.050000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080001025","Nodes","80001025","21.000000","28.187601","DDS demands","Known Flow","550075.470000","123293.932812","","0.000000","","","-5.330000","","","-4.766181","-5.330000","","","","","D1 PROFILE","",""
"94119080000945","Nodes","80000945","21.000000","28.062367","DDS demands","Known Flow","550038.470000","123251.550000","","0.000000","","","-3.880000","","","-3.469565","-3.880000","","","","","D1 PROFILE","",""
"94119080001027","Nodes","80001027","21.000000","25.576883","DDS demands","Known Flow","550154.220000","123186.182812","","0.000000","","-17.320000","-4.590000","","","-19.592315","-21.909999","","","","C3 PROFILE","D1 PROFILE","",""
"94119080000961","Nodes","80000961","21.000000","23.906844","DDS demands","Known Flow","550207.345000","123208.682812","","0.000000","","","-22.720000","","","-20.316631","-22.720000","","","","","D1 PROFILE","",""
"94119080000960","Nodes","80000960","21.000000","29.930975","Default Known Flow Node","Known Flow","550196.845000","123432.300000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080001031","Nodes","80001031","21.000000","28.353061","DDS demands","Known Flow","550224.970000","123345.300000","","0.000000","","","-8.560000","","","-7.654505","-8.560000","","","","","D1 PROFILE","",""
"94119080001034","Nodes","80001034","21.000000","29.756985","DDS demands","Known Flow","550219.220000","123456.050000","","0.000000","","","-10.289999","","","-9.201502","-10.289999","","","","","D1 PROFILE","",""
"94119080000964","Nodes","80000964","21.000000","28.350028","Default Known Flow Node","Known Flow","550223.095000","123340.932812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080000963","Nodes","80000963","21.000000","27.965251","DDS demands","Known Flow","550216.470000","123310.432812","","0.000000","","","-7.719999","","","-6.903361","-7.719999","","","","","D1 PROFILE","",""
"94119080000965","Nodes","80000965","21.000000","28.342960","Default Known Flow Node","Known Flow","550232.470000","123347.682812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080000967","Nodes","80000967","21.000000","27.867841","DDS demands","Known Flow","550262.345000","123321.050000","","0.000000","","","-6.550000","","","-5.857127","-6.550000","","","","","D1 PROFILE","",""
"94119080001032","Nodes","80001032","21.000000","27.852814","DDS demands","Known Flow","550264.595000","123314.682812","","0.000000","","","-6.419999","","","-5.740878","-6.419999","","","","","D1 PROFILE","",""
"94119080000966","Nodes","80000966","21.000000","27.486413","DDS demands","Known Flow","550258.845000","123260.550000","","0.000000","","","-7.840000","","","-7.010668","-7.840000","","","","","D1 PROFILE","",""
"94119080000968","Nodes","80000968","21.000000","29.778033","Default Known Flow Node","Known Flow","550284.845000","123484.932812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080000971","Nodes","80000971","21.000000","29.473000","DDS demands","Known Flow","550338.845000","123434.550000","","0.000000","","","-4.539999","","","-4.059749","-4.539999","","","","","D1 PROFILE","",""
"94119080001035","Nodes","80001035","21.000000","29.740565","DDS demands","Known Flow","550294.095000","123488.300000","","0.000000","","","-10.450000","","","-9.344577","-10.450000","","","","","D1 PROFILE","",""
"94119080000970","Nodes","80000970","21.000000","29.729250","Default Known Flow Node","Known Flow","550299.845000","123490.300000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080000972","Nodes","80000972","21.000000","27.747687","DDS demands","Known Flow","550340.970000","123334.050000","","0.000000","","","-3.910000","","","-3.496392","-3.910000","","","","","D1 PROFILE","",""
"94119080000981","Nodes","80000981","21.000000","28.274206","Default Known Flow Node","Known Flow","550657.220000","123295.932812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080000979","Nodes","80000979","21.000000","28.048191","DDS demands","Known Flow","550581.720000","123227.550000","","0.000000","","","-8.399999","","","-7.511430","-8.399999","","","","","D1 PROFILE","",""
"94119080001049","Nodes","80001049","21.000000","28.274627","DDS demands","Known Flow","550660.220000","123298.682812","","0.000000","","","-15.390000","","","-13.762014","-15.390000","","","","","D1 PROFILE","",""
"94119080000982","Nodes","80000982","21.000000","28.274627","Default Known Flow Node","Known Flow","550663.845000","123294.682812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080001018","Nodes","80001018","21.000000","23.636487","DDS demands","Known Flow","550045.220000","123791.432812","","0.000000","","","-3.180000","","","-2.843613","-3.180000","","","","","D1 PROFILE","",""
"94119080000955","Nodes","80000955","21.000000","26.749094","Default Known Flow Node","Known Flow","550129.970000","123580.550000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080000942","Nodes","80000942","21.000000","27.189491","Default Known Flow Node","Known Flow","550006.470000","123554.800000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080000953","Nodes","80000953","21.000000","26.420914","DDS demands","Known Flow","550120.720000","123563.050000","","0.000000","","","-3.400000","","","-3.040340","-3.400000","","","","","D1 PROFILE","",""
"94119080001017","Nodes","80001017","21.000000","26.563581","DDS demands","Known Flow","550132.595000","123567.932812","","0.000000","","","-5.659999","","","-5.061273","-5.659999","","","","","D1 PROFILE","",""
"94119080001014","Nodes","80001014","21.000000","27.129863","DDS demands","Known Flow","550011.345000","123553.300000","","0.000000","","","-2.949999","","","-2.637942","-2.949999","","","","","D1 PROFILE","",""
"94119080000941","Nodes","80000941","21.000000","27.177318","DDS demands","Known Flow","549996.595000","123526.050000","","0.000000","","","-2.390000","","","-2.137181","-2.390000","","","","","D1 PROFILE","",""
"94119080001015","Nodes","80001015","21.000000","26.965510","DDS demands","Known Flow","550066.095000","123560.550000","","0.000000","","","-2.009999","","","-1.797377","-2.009999","","","","","D1 PROFILE","",""
"94119080000943","Nodes","80000943","21.000000","27.127835","DDS demands","Known Flow","550012.845000","123567.182812","","0.000000","","","-1.440000","","","-1.287673","-1.440000","","","","","D1 PROFILE","",""
"94119080001021","Nodes","80001021","21.000000","23.407391","DDS demands","Known Flow","550110.345000","123831.182812","","0.000000","0.000000","","-7.119999","","","-6.366831","-7.119999","","","C1 PROFILE","","D1 PROFILE","",""
"94119080001019","Nodes","80001019","21.000000","23.764542","DDS demands","Known Flow","550076.095000","123749.050000","","0.000000","","","-3.029999","","","-2.709480","-3.029999","","","","","D1 PROFILE","",""
"94119080000949","Nodes","80000949","21.000000","26.929253","DDS demands","Known Flow","550068.345000","123538.432812","","0.000000","","","-4.559999","","","-4.077633","-4.559999","","","","","D1 PROFILE","",""
"94119080000950","Nodes","80000950","21.000000","26.892328","DDS demands","Known Flow","550068.845000","123578.682812","","0.000000","","","-4.920000","","","-4.399552","-4.920000","","","","","D1 PROFILE","",""
"94119080000951","Nodes","80000951","21.000000","23.751013","Default Known Flow Node","Known Flow","550082.095000","123738.182812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080000946","Nodes","80000946","21.000000","23.615885","DDS demands","Known Flow","550046.720000","123710.932812","","0.000000","","","-5.909999","","","-5.284827","-5.909999","","","","","D1 PROFILE","",""
"94119080000954","Nodes","80000954","21.000000","23.361166","DDS demands","Known Flow","550121.720000","123748.550000","","0.000000","","","-3.370000","","","-3.013514","-3.370000","","","","","D1 PROFILE","",""
"94119080000956","Nodes","80000956","21.000000","23.528597","DDS demands","Known Flow","550141.095000","123848.432812","","0.000000","","","-3.559999","","","-3.183415","-3.559999","","","","","D1 PROFILE","",""
"94119080000957","Nodes","80000957","21.000000","23.383200","DDS demands","Known Flow","550152.470000","123840.550000","","0.000000","-7.829999","","","","","-7.001726","-7.829999","","","C1 PROFILE","","","",""
"94119080000962","Nodes","80000962","21.000000","26.541671","DDS demands","Known Flow","550214.345000","123635.682812","","0.000000","","","-6.269999","","","-5.606746","-6.269999","","","","","D1 PROFILE","",""
"94119080001022","Nodes","80001022","21.000000","22.813698","DDS demands","Known Flow","550238.470000","123921.682812","","0.000000","","","-5.039999","","","-4.506857","-5.039999","","","","","D1 PROFILE","",""
"94119080001038","Nodes","80001038","21.000000","29.701481","DDS demands","Known Flow","550475.595000","123639.432812","","0.000000","","","-5.909999","","","-5.284827","-5.909999","","","","","D1 PROFILE","",""
"94119080000976","Nodes","80000976","21.000000","29.648348","DDS demands","Known Flow","550476.970000","123674.682812","","0.000000","","","-4.600000","","","-4.113402","-4.600000","","","","","D1 PROFILE","",""
"94119080001042","Nodes","80001042","21.000000","29.660178","DDS demands","Known Flow","550476.345000","123776.050000","","0.000000","","","-1.570000","","","-1.403922","-1.570000","","","","","D1 PROFILE","",""
"94119080000975","Nodes","80000975","21.000000","29.562312","Default Known Flow Node","Known Flow","550469.095000","123800.932812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080001037","Nodes","80001037","21.000000","29.558564","Default Known Flow Node","Known Flow","550483.720000","123622.682812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080001036","Nodes","80001036","21.000000","29.462455","DDS demands","Known Flow","550497.470000","123572.682812","","0.000000","","","-12.760000","","","-11.410220","-12.760000","","","","","D1 PROFILE","",""
"94119080000978","Nodes","80000978","21.000000","29.651695","DDS demands","Known Flow","550514.220000","123801.800000","","0.000000","","","-1.479999","","","-1.323442","-1.479999","","","","","D1 PROFILE","",""
"94119080000977","Nodes","80000977","21.000000","29.715092","DDS demands","Known Flow","550503.845000","123632.300000","","0.000000","","","-3.520000","","","-3.147647","-3.520000","","","","","D1 PROFILE","",""
"94119000007112","Nodes","00007112","21.000000","29.399046","Val Log Post","Known Flow","550882.220000","123631.300000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080001047","Nodes","80001047","21.000000","29.331410","DDS demands","Known Flow","550901.470000","123622.300000","","0.000000","","","-8.090000","","","-7.234223","-8.090000","","","","","D1 PROFILE","",""
"94119080000987","Nodes","80000987","21.000000","29.404883","DDS demands","Known Flow","550975.095000","123690.800000","","0.000000","","","-1.399999","","","-1.251905","-1.399999","","","","","D1 PROFILE","",""
"94119080000985","Nodes","80000985","21.000000","29.374224","Default Known Flow Node","Known Flow","550909.845000","123625.182812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080001041","Nodes","80001041","21.000000","29.840071","DDS demands","Known Flow","550513.720000","123690.050000","","0.000000","","","-2.119999","","","-1.895741","-2.119999","","","","","D1 PROFILE","",""
"94119080001040","Nodes","80001040","21.000000","29.567578","DDS demands","Known Flow","550560.470000","123604.050000","","0.000000","","","-1.729999","","","-1.546996","-1.729999","","","","","D1 PROFILE","",""
"94119080001048","Nodes","80001048","21.000000","27.929563","DDS demands","Known Flow","550768.720000","123799.800000","","0.000000","","","-4.619999","","","-4.131286","-4.619999","","","","","D1 PROFILE","",""
"94119080000988","Nodes","80000988","21.000000","26.939075","DDS demands","Known Flow","550710.220000","123993.300000","","0.000000","","","-6.020000","","","-5.383191","-6.020000","","","","","D1 PROFILE","",""
"94119080000984","Nodes","80000984","21.000000","29.409899","Default Known Flow Node","Known Flow","550876.845000","123634.182812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080000986","Nodes","80000986","21.000000","29.330194","Default Known Flow Node","Known Flow","550918.970000","123624.300000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080001004","Nodes","FRAMFIELD ROAD DG,","21.000000","35.999999","Default Known Pressure Node","Known Pressure","549770.595000","123285.550000","","349.999985","","","","","","63.793498","71.339998","","","","","","",""
"94119080000994","Nodes","80000994","21.000000","28.130498","Default Known Flow Node","Known Flow","550304.220000","123414.050000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080000993","Nodes","80000993","21.000000","28.130498","Default Known Flow Node","Known Flow","550298.845000","123410.682812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080001002","Nodes","HIGH STREET/GORDON ROAD DG,","21.000000","30.000000","Default Known Pressure Node","Known Pressure","550035.499196","123372.529102","","581.999992","","","","","","141.474193","158.210008","","","","","","",""
"94119080000992","Nodes","80000992","21.000000","28.130498","Default Known Flow Node","Known Flow","550287.095000","123403.300000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080000998","Nodes","80000998","21.000000","29.618108","DDS demands","Known Flow","550284.595000","123674.432812","","0.000000","","","-17.010000","","","-15.210646","-17.010000","","","","","D1 PROFILE","",""
"94119080000990","Nodes","80000990","21.000000","22.475852","Default Known Flow Node","Known Flow","550265.345000","123938.050000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080000991","Nodes","80000991","21.000000","22.532240","DDS demands","Known Flow","550284.220000","123965.050000","","0.000000","","","-8.060000","","","-7.207396","-8.060000","","","","","D1 PROFILE","",""
"94119080000996","Nodes","80000996","21.000000","29.439622","Default Known Flow Node","Known Flow","550207.720000","123662.800000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080000995","Nodes","80000995","21.000000","29.424961","DDS demands","Known Flow","550183.970000","123651.800000","","0.000000","","","-2.019999","","","-1.806320","-2.019999","","","","","D1 PROFILE","",""
"94119080000997","Nodes","80000997","21.000000","29.574082","Default Known Flow Node","Known Flow","550274.345000","123677.682812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080000999","Nodes","80000999","21.000000","29.344795","DDS demands","Known Flow","550405.595000","123719.800000","","0.000000","","","-17.339999","","","-15.505737","-17.339999","","","","","D1 PROFILE","",""
"94119080000989","Nodes","80000989","21.000000","25.826474","Default Known Flow Node","Known Flow","550046.470000","123127.682812","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119080001000","Nodes","80001000","21.000000","29.205574","DDS demands","Known Flow","550443.345000","123729.182812","","0.000000","","","-9.439999","","","-8.441416","-9.439999","","","","","D1 PROFILE","",""
"94119000000031","Nodes","31","21.000000","29.989403","Default Known Flow Node","Known Flow","550035.439176","123371.883221","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119000000001","Nodes","1","21.000000","30.628478","Default Known Flow Node","Known Flow","549796.764808","123275.932173","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"94119000000002","Nodes","2","21.000000","29.387944","DDS demands","Known Flow","550488.554720","123873.647352","","0.000000","","","-5.760000","","","-5.150695","-5.760000","","","","","D1 PROFILE","",""
