"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)"
"94103602608157","Nodes","2608157",21.000000,23.814029,"DDS demands","Known Flow",509226.082525,140126.041898,,0.000000,,,,-19.299999,,-17.258404,-19.299999,,"",,,,"D1 PROFILE",
"94103600000448","Nodes","448",21.000000,23.814029,"Default Known Flow Node","Known Flow",509313.792356,140167.359263,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103602608159","Nodes","2608159",21.000000,24.657209,"DDS demands","Known Flow",509277.442858,140353.628348,,0.000000,,,,-8.039999,,-7.189511,-8.039999,,"",,,,"D1 PROFILE",
"94103600000455","Nodes","455",21.000000,24.657209,"Default Known Flow Node","Known Flow",509264.047001,140358.508211,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000453","Nodes","453",21.000000,24.568477,"Default Known Flow Node","Known Flow",509291.721713,140319.853244,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000426","Nodes","426",21.000000,26.029835,"Default Known Flow Node","Known Flow",509281.050796,140463.042733,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000456","Nodes","456",21.000000,26.029835,"Default Known Flow Node","Known Flow",509293.197599,140442.343588,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103602608137","Nodes","2608137",21.000000,24.100612,"DDS demands","Known Flow",508865.498028,140791.701933,,0.000000,,,,-15.829999,,-14.155468,-15.829999,,"",,,,"D1 PROFILE",
"94103600000410","Nodes","410",21.000000,24.011816,"Default Known Flow Node","Known Flow",508877.116508,140704.649244,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103602608010","Nodes","2608010",21.000000,26.795812,"DDS demands","Known Flow",509001.913020,140829.607373,,0.000000,,,-6.000000,-6.170000,,-10.882632,-12.170000,,"",,,"C4 PROFILE","D1 PROFILE",
"94103600000459","Nodes","459",21.000000,25.985550,"Default Known Flow Node","Known Flow",509277.615290,140477.825886,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000460","Nodes","460",21.000000,25.985550,"Default Known Flow Node","Known Flow",509276.613868,140516.595896,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103602608149","Nodes","2608149",21.000000,24.741927,"DDS demands","Known Flow",509374.471786,140577.874002,,0.000000,,,,-28.600000,,-25.574631,-28.600000,,"",,,,"D1 PROFILE",
"94103602608142","Nodes","2608142",21.000000,29.690566,"DDS demands","Known Flow",509060.944460,140678.040835,,0.000000,-6.000000,,,-47.909997,,-48.207286,-53.909999,,"","C1 PROFILE",,,"D1 PROFILE",
"94103600000407","Nodes","407",21.000000,29.012472,"Default Known Flow Node","Known Flow",509115.103651,140691.295281,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000408","Nodes","408",21.000000,28.751988,"Default Known Flow Node","Known Flow",509134.661440,140691.049657,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000405","Nodes","405",21.000000,29.012472,"Default Known Flow Node","Known Flow",509136.518970,140668.928171,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000464","Nodes","464",21.000000,29.693786,"Default Known Flow Node","Known Flow",509127.795234,140558.890219,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000461","Nodes","461",21.000000,27.316537,"Default Known Flow Node","Known Flow",509215.822546,140521.844243,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103602608144","Nodes","2608144",21.000000,29.849535,"DDS demands","Known Flow",509127.987925,140566.034587,,0.000000,,,,-5.659999,,-5.061273,-5.659999,,"",,,,"D1 PROFILE",
"94103602608143","Nodes","2608143",21.000000,33.722628,"DDS demands","Known Flow",509090.344301,140570.572247,,0.000000,,,,-12.590000,,-11.258204,-12.590000,,"",,,,"D1 PROFILE",
"94103600000412","Nodes","412",21.000000,28.751988,"Default Known Flow Node","Known Flow",509139.266885,140722.489493,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000411","Nodes","411",21.000000,28.751988,"Default Known Flow Node","Known Flow",509167.452207,140721.138563,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103602608145","Nodes","2608145",21.000000,28.114647,"DDS demands","Known Flow",509171.091045,140582.140517,,0.000000,,,,-13.060000,,-11.678486,-13.060000,,"",,,,"D1 PROFILE",
"94103600000466","Nodes","466",21.000000,27.992890,"Default Known Flow Node","Known Flow",509177.668194,140579.661173,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000462","Nodes","462",21.000000,27.488036,"Default Known Flow Node","Known Flow",509203.460261,140528.283651,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103602608146","Nodes","2608146",21.000000,27.381894,"DDS demands","Known Flow",509215.994723,140527.009544,,0.000000,,,,-11.369999,,-10.167257,-11.369999,,"",,,,"D1 PROFILE",
"94103602608147","Nodes","2608147",21.000000,25.948981,"DDS demands","Known Flow",509267.251771,140516.985984,,0.000000,-57.759999,,,-15.469999,,-65.483574,-73.230000,,"","C1 PROFILE",,,"D1 PROFILE",
"94103602608148","Nodes","2608148",21.000000,25.778363,"DDS demands","Known Flow",509314.583090,140584.899170,,0.000000,,,,-11.340000,,-10.140432,-11.340000,,"",,,,"D1 PROFILE",
"94103602608151","Nodes","2608151",21.000000,25.285708,"DDS demands","Known Flow",509382.230874,140786.380777,,0.000000,,,,-26.429999,,-23.634177,-26.429999,,"",,,,"D1 PROFILE",
"94103602608135","Nodes","2608135",21.000000,26.476262,"DDS demands","Known Flow",509010.520918,140848.713244,,0.000000,-34.479999,,,-30.190000,-14.680000,-70.956194,-79.350002,,"","C1 PROFILE",,,"D1 PROFILE","I2 PROFILE"
"94103602608136","Nodes","2608136",21.000000,26.746257,"DDS demands","Known Flow",508997.746954,140845.924120,,0.000000,,,,-7.679999,,-6.867593,-7.679999,,"",,,,"D1 PROFILE",
"94103600000420","Nodes","420",21.000000,26.323474,"Default Known Flow Node","Known Flow",509051.904841,140852.740502,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103602608140","Nodes","2608140",21.000000,26.297067,"DDS demands","Known Flow",509056.376390,140847.109662,,0.000000,,,,-13.770000,,-12.313380,-13.770000,,"",,,,"D1 PROFILE",
"94103600000416","Nodes","416",21.000000,24.653334,"Default Known Flow Node","Known Flow",509462.451284,140783.039917,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103602608170","Nodes","2608170",21.000000,24.915602,"DDS demands","Known Flow",510259.000000,140856.750000,,0.000000,,-1.109999,,-13.510000,,-13.073466,-14.620000,,"",,"C3  PROFILE",,"D1 PROFILE",
"94103602608171","Nodes","2608171",21.000000,24.960054,"Default Known Flow Node","Known Flow",510359.125000,140986.125000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000444","Nodes","444",21.000000,27.100247,"Default Known Flow Node","Known Flow",508918.795036,140978.088553,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000421","Nodes","421",21.000000,26.746257,"Default Known Flow Node","Known Flow",508995.025009,140856.452088,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000427","Nodes","427",21.000000,26.746257,"Default Known Flow Node","Known Flow",508995.327600,140854.463635,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103602608004","Nodes","THE OLD RECTORY DG",21.000000,30.000000,"Default Known Pressure Node","Known Pressure",509122.137285,140552.215793,,0.000000,,,,,,2.512752,2.809999,,"",,,,,
"94103600000430","Nodes","430",21.000000,27.100247,"Default Known Flow Node","Known Flow",508894.231680,141009.389775,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103602608175","Nodes","2608175",21.000000,22.992905,"Log Low Point","Known Flow",510810.432443,138247.772849,,0.000000,,,,-25.319999,,-22.641597,-25.319999,,"",,,,"D1 PROFILE",
"94103600001447","Nodes","1447",21.000000,23.001270,"Default Known Flow Node","Known Flow",510806.757793,138250.598655,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000433","Nodes","433",21.000000,29.413101,"Default Known Flow Node","Known Flow",509323.000000,139781.625000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000434","Nodes","434",21.000000,29.501048,"Default Known Flow Node","Known Flow",509349.000000,139790.875000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000463","Nodes","463",21.000000,21.936524,"Default Known Flow Node","Known Flow",510478.159674,139647.914927,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000401","Nodes","401",21.000000,27.361118,"Default Known Flow Node","Known Flow",509211.535347,140601.751441,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000424","Nodes","424",21.000000,27.867874,"Default Known Flow Node","Known Flow",509112.750000,139688.000000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000400","Nodes","400",21.000000,28.671785,"Default Known Flow Node","Known Flow",509338.924070,139665.203585,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103602608158","Nodes","2608158",21.000000,23.372100,"DDS demands","Known Flow",509246.489830,140047.385169,,0.000000,,,,-15.520000,,-13.878262,-15.520000,,"",,,,"D1 PROFILE",
"94103600000402","Nodes","402",21.000000,27.360339,"Default Known Flow Node","Known Flow",509211.535347,140603.369902,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000417","Nodes","417",21.000000,25.293258,"Default Known Flow Node","Known Flow",509382.060283,140785.800769,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000445","Nodes","445",21.000000,23.924703,"Default Known Flow Node","Known Flow",509220.137539,140143.419547,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000425","Nodes","425",21.000000,23.969043,"Default Known Flow Node","Known Flow",509174.169544,140118.732318,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103602608150","Nodes","2608150",21.000000,26.511946,"DDS demands","Known Flow",509296.150718,140687.468346,,0.000000,,,,-19.849999,,-17.750225,-19.849999,,"",,,,"D1 PROFILE",
"94103600000406","Nodes","406",21.000000,26.441836,"Default Known Flow Node","Known Flow",509307.178739,140687.233206,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000443","Nodes","443",21.000000,26.746257,"Default Known Flow Node","Known Flow",508996.512889,140856.508175,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000422","Nodes","422",21.000000,26.746257,"Default Known Flow Node","Known Flow",508997.061622,140856.661820,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000419","Nodes","419",21.000000,24.100612,"Default Known Flow Node","Known Flow",508852.534023,140786.320898,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000418","Nodes","418",21.000000,24.100612,"Default Known Flow Node","Known Flow",508852.899179,140785.573481,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000414","Nodes","414",21.000000,24.100612,"Default Known Flow Node","Known Flow",508775.692615,140764.199718,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000428","Nodes","428",21.000000,24.189431,"Default Known Flow Node","Known Flow",508773.634152,140718.180101,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000404","Nodes","404",21.000000,24.741783,"DDS demands","Known Flow",509383.020065,140625.815870,,0.000000,,,,-1.770000,,-1.582765,-1.770000,,"",,,,"D1 PROFILE",
"94103600000441","Nodes","441",21.000000,24.741809,"Default Known Flow Node","Known Flow",509378.827183,140617.560117,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000465","Nodes","465",21.000000,34.433366,"Default Known Flow Node","Known Flow",509090.456581,140579.943641,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103602608009","Nodes","2608009",21.000000,26.746257,"Default Known Flow Node","Known Flow",508996.754331,140859.822521,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103602608001","Nodes","THE GREEN DG, Site ID 1570",21.000000,30.000000,"Default Known Pressure Node","Known Pressure",509282.170176,139879.781223,,8149.999854,,,,,,177.269740,198.240004,,"",,,,,
"94103600000435","Nodes","435",21.000000,29.478587,"Default Known Flow Node","Known Flow",509308.500000,139791.500000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000415","Nodes","415",21.000000,24.100612,"Default Known Flow Node","Known Flow",508775.692615,140765.086884,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000409","Nodes","409",21.000000,26.389375,"Default Known Flow Node","Known Flow",509307.202252,140695.486587,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000432","Nodes","432",21.000000,29.413101,"Default Known Flow Node","Known Flow",509312.250000,139776.750000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000429","Nodes","429",21.000000,24.741783,"Default Known Flow Node","Known Flow",509377.689579,140629.878740,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103602608003","Nodes","THE STREET /THE GLEBE DG, Site ID 1565",21.000000,34.999999,"Default Known Pressure Node","Known Pressure",509099.431568,140573.593965,,8149.999854,,,,,,597.373235,668.039979,,"",,,,,
"94103600000403","Nodes","403",21.000000,27.332829,"DDS demands","Known Flow",509174.516658,140624.680013,,0.000000,,,,-2.609999,,-2.333908,-2.609999,,"",,,,"D1 PROFILE",
"94103600000413","Nodes","413",21.000000,24.367134,"Default Known Flow Node","Known Flow",508707.829888,140752.187196,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000001","Nodes","1",21.000000,25.192914,"Default Known Flow Node","Known Flow",509099.016746,140204.385001,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000002","Nodes","2",21.000000,24.657209,"Default Known Flow Node","Known Flow",509265.162740,140352.757862,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000026","Nodes","26",21.000000,22.954388,"Default Known Flow Node","Known Flow",509151.082082,139848.810453,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000032","Nodes","32",21.000000,22.954388,"Default Known Flow Node","Known Flow",509160.917243,139859.910957,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103601462473","Nodes","1462473",21.000000,22.954388,"Default Known Flow Node","Known Flow",509140.386783,139836.055746,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000020","Nodes","20",21.000000,22.954388,"Default Known Flow Node","Known Flow",509148.253649,139800.830971,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000029","Nodes","29",21.000000,22.954388,"Default Known Flow Node","Known Flow",509143.547543,139851.743747,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000031","Nodes","31",21.000000,23.043234,"Default Known Flow Node","Known Flow",509210.757674,139856.904171,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000034","Nodes","34",21.000000,23.043234,"Default Known Flow Node","Known Flow",509213.825170,139865.186412,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000048","Nodes","48",21.000000,23.220992,"Default Known Flow Node","Known Flow",509327.482968,139964.363465,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000028","Nodes","28",21.000000,23.176545,"Default Known Flow Node","Known Flow",509288.323490,139851.285684,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000046","Nodes","46",21.000000,23.220992,"Default Known Flow Node","Known Flow",509335.425264,139954.414399,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000049","Nodes","49",21.000000,23.220992,"Default Known Flow Node","Known Flow",509351.913991,139969.902819,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000045","Nodes","45",21.000000,23.220992,"Default Known Flow Node","Known Flow",509335.650364,139953.087495,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000044","Nodes","44",21.000000,23.132101,"Default Known Flow Node","Known Flow",509298.800020,139944.530991,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000037","Nodes","37",21.000000,23.398841,"Default Known Flow Node","Known Flow",509359.639384,139884.250137,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000041","Nodes","41",21.000000,23.398841,"Default Known Flow Node","Known Flow",509344.661985,139921.444010,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000038","Nodes","38",21.000000,23.398841,"Default Known Flow Node","Known Flow",509352.949479,139886.396897,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000040","Nodes","40",21.000000,23.398841,"Default Known Flow Node","Known Flow",509328.386545,139910.360735,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000033","Nodes","33",21.000000,23.176545,"Default Known Flow Node","Known Flow",509321.347168,139861.684189,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000039","Nodes","39",21.000000,23.398841,"Default Known Flow Node","Known Flow",509374.585763,139909.725688,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000082","Nodes","82",21.000000,29.996353,"Default Known Flow Node","Known Flow",509162.249625,140511.731612,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000076","Nodes","76",21.000000,29.996353,"Default Known Flow Node","Known Flow",509228.204911,140448.518653,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000079","Nodes","79",21.000000,30.008519,"DDS demands","Known Flow",509124.538114,140475.767673,,0.000000,,,,-2.809999,,-2.512752,-2.809999,,"",,,,"D1 PROFILE",
"94103600000308","Nodes","308",21.000000,27.262646,"Default Known Flow Node","Known Flow",509403.543598,139551.944461,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000304","Nodes","304",21.000000,23.171432,"Default Known Flow Node","Known Flow",509285.302197,139850.901473,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000306","Nodes","306",21.000000,27.425947,"Default Known Flow Node","Known Flow",508865.502147,140258.523427,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000314","Nodes","314",21.000000,25.256405,"Default Known Flow Node","Known Flow",509166.549498,140251.834532,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000312","Nodes","312",21.000000,24.800472,"Default Known Flow Node","Known Flow",509365.438698,140346.682480,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000324","Nodes","324",21.000000,26.778895,"Default Known Flow Node","Known Flow",508990.187969,140826.663022,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000319","Nodes","319",21.000000,24.736508,"DDS demands","Known Flow",509376.042402,140574.126365,,0.000000,,,,-1.009999,,-0.903160,-1.009999,,"",,,,"D1 PROFILE",
"94103600000321","Nodes","321",21.000000,25.812353,"Default Known Flow Node","Known Flow",509212.879317,140812.505458,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000317","Nodes","317",21.000000,30.871395,"DDS demands","Known Flow",509067.958888,140456.640974,,0.000000,,,,-2.900000,,-2.593232,-2.900000,,"",,,,"D1 PROFILE",
"94103600000323","Nodes","323",21.000000,27.266461,"Default Known Flow Node","Known Flow",509009.717799,140803.395715,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000318","Nodes","318",21.000000,34.982077,"Default Known Flow Node","Known Flow",509099.446378,140575.230457,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000302","Nodes","302",21.000000,28.700856,"Default Known Flow Node","Known Flow",509338.331605,139663.350122,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000303","Nodes","303",21.000000,23.175838,"Default Known Flow Node","Known Flow",509291.760003,139843.776266,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000305","Nodes","305",21.000000,23.173407,"Default Known Flow Node","Known Flow",509291.253990,139847.053850,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000310","Nodes","310",21.000000,23.149660,"Default Known Flow Node","Known Flow",509285.998607,139878.733930,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000307","Nodes","307",21.000000,27.262646,"Default Known Flow Node","Known Flow",509379.942454,139525.597372,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"94103600000309","Nodes","309",21.000000,23.149660,"Default Known Flow Node","Known Flow",509283.098046,139878.223505,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
