"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"94103202604014","Nodes","2604014, P12130174,Haslemere Road, SCH 9.23","22.999998","39.438194","CSEP Unmatched","Known Flow","493389.645000","140510.445000","","0.000000","","","","","","","-5.320000","-9.229999","","","","0.000000","","-13.010869","-14.549999","","","","","","","","","D1 PROFILE","DC PROFILE","","","","PL-DC PROFILE",""
"94103202604073","Nodes","2604073","21.000000","44.574872","Default Known Flow Node","Known Flow","494491.020000","141396.945000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202604062","Nodes","2604062","21.000000","44.633536","DDS demands","Known Flow","494522.551250","141546.116875","","0.000000","","","","","","","-7.649999","","","","","","","-6.840766","-7.649999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604061","Nodes","2604061","21.000000","44.676030","DDS demands","Known Flow","494554.520000","141694.820000","","0.000000","","","","","","","-18.900000","","","","","","","-16.900719","-18.900000","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604305","Nodes","2604305","21.000000","33.958938","DDS demands","Known Flow","497349.770000","142926.195000","","0.000000","","","","","","","-11.300000","","","","","","","-10.104662","-11.300000","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604290","Nodes","","21.000000","36.183702","DDS demands","Known Flow","497693.169104","143157.953281","","0.000000","","","","","","","-11.609999","","","","","","","-10.381868","-11.609999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604289","Nodes","2604289","21.000000","36.063842","DDS demands","Known Flow","497659.613750","143179.835625","","0.000000","","","","","","","-17.139999","","","","","","","-15.326894","-17.139999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604288","Nodes","2604288","21.000000","39.293635","DDS demands","Known Flow","497443.051250","143267.585625","","0.000000","","","","","","","-14.359999","","","","","","","-12.840968","-14.359999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604306","Nodes","2604306","21.000000","34.584946","DDS demands","Known Flow","497358.770000","142927.445000","","0.000000","","","","","","","-5.530000","","","","","","","-4.945025","-5.530000","","","","","","","","","D1 PROFILE","","","","","",""
"94103200007259","Nodes","Logger 518","21.000000","34.585004","Val Log Post","Known Flow","497374.270000","142928.976250","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202604307","Nodes","2604307","21.000000","34.631336","DDS demands","Known Flow","497483.270000","142938.945000","","0.000000","","","","","","","-17.260000","","","","","","","-15.434201","-17.260000","","","","","","","","","D1 PROFILE","","","","","",""
"94103202603069","Nodes","2603069","21.000000","35.954071","Default Known Flow Node","Known Flow","496481.020000","143451.445000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202603072","Nodes","2603072","21.000000","44.886063","DDS demands","Known Flow","496869.457900","144418.852951","","0.000000","","","","-7.600000","","","-3.950000","","","","","","","-10.328217","-11.550000","","","","","","C4 PROFILE","","","D1 PROFILE","","","","","",""
"94103202603066","Nodes","2603066","21.000000","43.845826","Default Known Flow Node","Known Flow","496995.926250","144490.866875","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202603297","Nodes","2603297","21.000000","43.779973","DDS demands","Known Flow","497028.625980","144487.293054","","0.000000","","","","","","","-8.680000","","","","","","","-7.761811","-8.680000","","","","","","","","","D1 PROFILE","","","","","",""
"94103202603299","Nodes","2603299","21.000000","36.866006","DDS demands","Known Flow","496401.520000","145480.070000","","0.000000","","","","","","","-5.270000","","","","","","","-4.712528","-5.270000","","","","","","","","","D1 PROFILE","","","","","",""
"94103202603039","Nodes","2603039","21.000000","38.275569","DDS demands","Known Flow","496422.176250","145428.241875","","0.000000","","","","","","","-9.999999","","","","","","","-8.942178","-9.999999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202603038","Nodes","2603038","21.000000","42.432026","DDS demands","Known Flow","496450.645000","145296.945000","","0.000000","","","","","","","-12.479999","","","","","","","-11.159838","-12.479999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202603146","Nodes","2603146","21.000000","27.936860","DDS demands","Known Flow","497297.270000","145239.195000","","0.000000","","","","","","","-3.380000","","","","","","","-3.022456","-3.380000","","","","","","","","","D1 PROFILE","","","","","",""
"94103200001349","Nodes","1349","21.000000","27.935284","Default Known Flow Node","Known Flow","497298.395000","145237.695000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202404058","Nodes","2404058","21.000000","21.909926","DDS demands","Known Flow","498949.301250","146248.773125","","0.000000","","","","","","","-2.609999","","","","","","","-2.333908","-2.609999","","","","","","","","","D1 PROFILE","","","","","",""
"94103200081000","Nodes","81000","21.000000","21.649809","Default Known Flow Node","Known Flow","498961.506968","146194.673847","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202417029","Nodes","2417029","21.000000","49.637470","DDS demands","Known Flow","495746.145000","146867.070000","","0.000000","","","","","","","-3.950000","","","","","","","-3.532160","-3.950000","","","","","","","","","D1 PROFILE","","","","","",""
"94103202417032","Nodes","2417032","21.000000","49.214416","Default Known Flow Node","Known Flow","495831.645000","146844.882500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202417030","Nodes","2417030","21.000000","49.149444","DDS demands","Known Flow","495849.270000","146849.945000","","0.000000","","","-12.789999","","","","-1.009999","","","","","","","-12.340206","-13.799999","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","",""
"94103202604382","Nodes","2604382","21.000000","35.661985","Default Known Flow Node","Known Flow","494457.020000","142394.570000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202604029","Nodes","2604029","21.000000","35.238043","DDS demands","Known Flow","494457.770000","142399.320000","","0.000000","-18.299999","","","","","","-8.560000","","","","","","","-24.018693","-26.860000","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"94103202604384","Nodes","2604384, ""P00077021, ""RERIS GRANGE MILFORD"", 24.27","22.999998","33.871330","CSEP DDS Matched","Known Flow","494468.395000","142453.445000","","0.000000","","","","","","","","-24.270001","","","","","","-21.702670","-24.270001","","","","","","","","","","DC PROFILE","","","","",""
"94103202604098","Nodes","2604098","21.000000","43.200566","DDS demands","Known Flow","494378.145000","140293.070000","","0.000000","","","","","","","-3.410000","","","","","","","-3.049283","-3.410000","","","","","","","","","D1 PROFILE","","","","","",""
"94103200007253","Nodes","","21.000000","43.200175","Default Known Flow Node","Known Flow","494390.395000","140289.116875","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103200000047","Nodes","47","21.000000","43.199711","Default Known Flow Node","Known Flow","494404.895000","140284.320000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202604120","Nodes","2604120","21.000000","43.351297","DDS demands","Known Flow","494952.520000","137890.320000","","0.000000","","","","","","","-18.350000","","","","","","","-16.408899","-18.350000","","","","","","","","","D1 PROFILE","","","","","",""
"94103200007252","Nodes","","21.000000","43.355666","Default Known Flow Node","Known Flow","494952.395000","137894.757500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103200000285","Nodes","285","21.000000","43.362603","Default Known Flow Node","Known Flow","494952.395000","137901.820000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202417014","Nodes","2417014","21.000000","35.191835","DDS demands","Known Flow","494856.145000","146725.945000","","0.000000","","","","","","","-11.719999","","","","","","","-10.480234","-11.719999","","","","","","","","","D1 PROFILE","","","","","",""
"94103200007266","Nodes","","21.000000","39.022689","Default Known Flow Node","Known Flow","494735.926250","147024.820000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202417011","Nodes","2417011","21.000000","39.299631","DDS demands","Known Flow","494725.145000","147051.320000","","0.000000","","","","","","","-4.790000","","","","","","","-4.283303","-4.790000","","","","","","","","","D1 PROFILE","","","","","",""
"94103202603158","Nodes","2603158","21.000000","28.256562","DDS demands","Known Flow","497379.145000","145044.445000","","0.000000","","","","","","","-12.499999","","","","","","","-11.177723","-12.499999","","","","","","","","","D1 PROFILE","","","","","",""
"94103200007265","Nodes","Logger 613","21.000000","28.280712","Val Log Post","Known Flow","497384.832500","145043.366875","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202614377","Nodes","2604377","21.000000","36.014239","Default Known Flow Node","Known Flow","498298.113750","144265.695000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202604377","Nodes","2604377","21.000000","36.016068","DDS demands","Known Flow","498295.020000","144273.070000","","0.000000","","","","","","","-20.059999","","","","","","","-17.938010","-20.059999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202603239","Nodes","2603239","21.000000","38.085118","DDS demands","Known Flow","497302.707500","144001.163750","","0.000000","-17.239999","","","-6.469999","","","-13.449999","","","","","","","-33.229136","-37.159999","","","C1 PROFILE","","","C4 PROFILE","","","D1 PROFILE","","","","","",""
"94103200072761","Nodes","7261","21.000000","38.057900","Default Known Flow Node","Known Flow","497328.613750","144011.632500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103200001612","Nodes","1612","21.000000","38.043557","Default Known Flow Node","Known Flow","497339.270000","144023.070000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202603094","Nodes","2603094","21.000000","37.149831","DDS demands","Known Flow","496779.537133","143634.683007","","0.000000","","","","","","","-17.219999","","","","","","","-15.398431","-17.219999","","","","","","","","","D1 PROFILE","","","","","",""
"94103200947260","Nodes","947260","21.000000","37.161778","DDS demands","Known Flow","496779.074422","143637.921982","","0.000000","","","","","","","-8.109999","","","","","","","-7.252106","-8.109999","","","","","","","","","D1 PROFILE","","","","","",""
"94103200000942","Nodes","942","21.000000","33.527408","Default Known Flow Node","Known Flow","496730.020000","143035.820000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103200007258","Nodes","Logger 592","21.000000","30.536214","Val Log Post","Known Flow","496823.582500","143008.757500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202604237","Nodes","2604237","21.000000","29.320146","DDS demands","Known Flow","496860.895000","143010.820000","","0.000000","","","","","","","-14.519999","","","","","","","-12.984044","-14.519999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604213","Nodes","2604213","21.000000","34.559479","DDS demands","Known Flow","496144.485352","143281.035477","","0.000000","","","","","","","-1.190000","","","","","","","-1.064119","-1.190000","","","","","","","","","D1 PROFILE","","","","","",""
"94103200072577","Nodes","7257","21.000000","34.741892","Default Known Flow Node","Known Flow","496189.587823","143327.714483","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103200000637","Nodes","637","21.000000","34.691936","Default Known Flow Node","Known Flow","496240.212510","143344.452462","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202604043","Nodes","","21.000000","47.952857","DDS demands","Known Flow","494824.145000","142321.570000","","0.000000","-54.419998","","","","","","-10.320000","","","","","","","-57.891666","-64.739999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"94103200007256","Nodes","Logger 650","21.000000","47.060035","Val Log Post","Known Flow","494758.551250","142348.132500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202604037","Nodes","2604037","21.000000","46.380936","DDS demands","Known Flow","494766.520000","142002.695000","","0.000000","","-27.980000","","-6.229999","","","-20.739999","","","","","","","-49.137273","-54.949999","","","","C2 PROFILE","","C4 PROFILE","","","D1 PROFILE","","","","","",""
"94103200007255","Nodes","Logger 652","21.000000","46.126746","Val Log Post","Known Flow","494723.207500","141999.132500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103200000161","Nodes","161","21.000000","45.675570","Default Known Flow Node","Known Flow","494659.895000","141974.320000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103200000123","Nodes","123","21.000000","41.857813","Default Known Flow Node","Known Flow","494056.520000","141124.445000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103200007254","Nodes","Logger 601","21.000000","42.006683","Val Log Post","Known Flow","494054.238750","141146.554375","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202604077","Nodes","2604077","21.000000","42.450918","DDS demands","Known Flow","494109.520000","141211.820000","","0.000000","","","","","","","-14.149999","","","","","","","-12.653183","-14.149999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202417033","Nodes","2417033","21.000000","50.045397","DDS demands","Known Flow","495719.520000","146880.195000","","0.000000","","","","","","","-1.490000","","","","","","","-1.332384","-1.490000","","","","","","","","","D1 PROFILE","","","","","",""
"94103202417001","Nodes","Group Profile 3, The Street, Compton, Farncombe DG, Site ID 1705","21.000000","49.999998","Default Known Pressure Node","Known Pressure","495730.770000","146887.195000","","3230.000127","","","","","","","","","","","","","","565.647564","632.561196","","","","","","","","","","","","","","",""
"94103202604212","Nodes","2604212","21.000000","34.775932","DDS demands","Known Flow","496122.442630","143287.628962","","0.000000","","","","","","","-19.879999","","","","","","","-17.777052","-19.879999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604214","Nodes","2604214","21.000000","34.559450","Default Known Flow Node","Known Flow","496140.479074","143276.479951","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202417035","Nodes","2417035","21.000000","28.412998","DDS demands","Known Flow","495206.227175","145984.466641","","0.000000","","","","","","","-14.619999","","","","","","","-13.073465","-14.619999","","","","","","","","","D1 PROFILE","","","","","",""
"94103200000799","Nodes","799","21.000000","28.414015","DDS demands","Known Flow","495211.216271","145988.119372","","0.000000","","","","","","","-3.469999","","","","","","","-3.102936","-3.469999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604215","Nodes","2604215","21.000000","34.516209","DDS demands","Known Flow","496133.758866","143269.016643","","0.000000","","","","","","","-3.280000","","","","","","","-2.933034","-3.280000","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604217","Nodes","2604217","21.000000","34.947861","DDS demands","Known Flow","496102.520000","143102.070000","","0.000000","","","","","","","","","","-24.999999","","","","-22.355447","-24.999999","","","","","","","","","","","","I2 PROFILE","","",""
"94103202604239","Nodes","2604239","21.000000","34.702259","DDS demands","Known Flow","496096.270000","143006.320000","","0.000000","","","","","","","-5.579999","","","","","","","-4.989735","-5.579999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604012","Nodes","2604012","21.000000","41.467631","DDS demands","Known Flow","494164.645000","141463.320000","","0.000000","","","","","","","-4.949999","","","","","","","-4.426378","-4.949999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604072","Nodes","2604072","21.000000","41.328333","Default Known Flow Node","Known Flow","494083.707500","141380.976250","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202604341","Nodes","2604341","21.000000","40.395738","Default Known Flow Node","Known Flow","493709.895000","140996.195000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202417054","Nodes","2417054","21.000000","46.844351","DDS demands","Known Flow","495495.020000","147391.320000","","0.000000","","","","","","","-6.719999","","","","","","","-6.009144","-6.719999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202417055","Nodes","2417055","21.000000","45.768533","DDS demands","Known Flow","495702.926250","147591.070000","","0.000000","","","","","","","-1.710000","","","-13.210000","","","","-13.341730","-14.920000","","","","","","","","","D1 PROFILE","","","I2 PROFILE","","",""
"94103204904716","Nodes","4904716","21.000000","45.555015","Default Known Flow Node","Known Flow","495759.895000","147752.945000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202417037","Nodes","2417037","21.000000","27.247718","DDS demands","Known Flow","495107.770000","145515.070000","","0.000000","","","-3.260000","","","","-14.699999","","","","","","","-16.060153","-17.960000","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","",""
"94103202417040","Nodes","2417040","21.000000","27.085251","Default Known Flow Node","Known Flow","495149.426250","145425.570000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202417039","Nodes","2417039","21.000000","26.984369","DDS demands","Known Flow","495077.645000","145333.320000","","0.000000","","","","","","","-22.530001","","","","","","","-20.146730","-22.530001","","","","","","","","","D1 PROFILE","","","","","",""
"94103202417022","Nodes","2417022","21.000000","44.126084","Default Known Flow Node","Known Flow","495168.645000","147410.320000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202417012","Nodes","2417012","21.000000","41.738129","Default Known Flow Node","Known Flow","494902.020000","147250.663750","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202604245","Nodes","2604245","21.000000","28.995239","DDS demands","Known Flow","496980.520000","142684.820000","","0.000000","","","","","","","-7.070000","","","","","","","-6.322121","-7.070000","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604295","Nodes","2604295","21.000000","30.540087","DDS demands","Known Flow","497059.832500","142673.070000","","0.000000","","","","","","","-18.780000","","","","","","","-16.793412","-18.780000","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604297","Nodes","2604297","21.000000","33.990855","DDS demands","Known Flow","497196.145000","142651.695000","","0.000000","","","","","","","-15.109999","","","","","","","-13.511631","-15.109999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604087","Nodes","2604087","21.000000","41.376394","DDS demands","Known Flow","494093.770000","140558.070000","","0.000000","","","","","","","-13.749999","","","","","","","-12.295496","-13.749999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604086","Nodes","2604086","21.000000","41.090740","DDS demands","Known Flow","494011.332500","140817.070000","","0.000000","","","","","","","-3.780000","","","","","","","-3.380143","-3.780000","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604085","Nodes","2604085","21.000000","41.049632","DDS demands","Known Flow","494025.270000","140871.320000","","0.000000","","","","","","","-9.710000","","","","","","","-8.682855","-9.710000","","","","","","","","","D1 PROFILE","","","","","",""
"94103202603309","Nodes","2603309","21.000000","44.905764","DDS demands","Known Flow","496853.145000","144412.945000","","0.000000","","","","","","","-4.340000","","","","","","","-3.880905","-4.340000","","","","","","","","","D1 PROFILE","","","","","",""
"94103200000235","Nodes","235","21.000000","42.909775","Default Known Flow Node","Known Flow","496472.895000","136495.070000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202604175","Nodes","2604175","21.000000","43.165696","DDS demands","Known Flow","496371.707500","136661.866875","","0.000000","","","","-4.469999","","","-5.840000","","","","","","","-9.219387","-10.310000","","","","","","C4 PROFILE","","","D1 PROFILE","","","","","",""
"94103202604174","Nodes","2604174","21.000000","43.259579","DDS demands","Known Flow","496267.770000","136881.570000","","0.000000","","","","","","","-5.219999","","","","","","","-4.667817","-5.219999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604352","Nodes","2604352","21.000000","41.713188","DDS demands","Known Flow","496472.895000","142761.070000","","0.000000","","","","","","","-2.559999","","","","","","","-2.289197","-2.559999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604355","Nodes","2604355","21.000000","41.917233","Default Known Flow Node","Known Flow","496464.520000","142754.663750","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202604005","Nodes","Group Profile 1, Pullman Lane (Shackstead Lane) DG, Site 1758","21.000000","42.000001","Default Known Pressure Node","Known Pressure","496467.020000","142751.195000","","1559.999952","","","","","","","","","","","","","","416.532232","465.806182","","","","","","","","","","","","","","",""
"94103202604216","Nodes","2604216","21.000000","34.754854","DDS demands","Known Flow","496081.145000","143120.695000","","0.000000","","","","","","","-16.549998","","","","","","","-14.799305","-16.549998","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604238","Nodes","2604238","21.000000","34.864580","DDS demands","Known Flow","496067.926250","142956.070000","","0.000000","","","","","","","-17.700000","","","","","","","-15.827657","-17.700000","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604240","Nodes","2604240","21.000000","34.887577","DDS demands","Known Flow","496011.770000","142807.070000","","0.000000","","","","","","","-13.850000","","","","","","","-12.384918","-13.850000","","","","","","","","","D1 PROFILE","","","","","",""
"94103202417041","Nodes","2417041","21.000000","26.534029","DDS demands","Known Flow","495138.020000","145205.663750","","0.000000","","","","","","","-15.940000","","","","","","","-14.253832","-15.940000","","","","","","","","","D1 PROFILE","","","","","",""
"94103200000731","Nodes","731","21.000000","26.376450","Default Known Flow Node","Known Flow","495079.520000","145104.570000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202603061","Nodes","2603061","21.000000","40.082188","DDS demands","Known Flow","496620.651558","144607.774383","","0.000000","","","","","","","-5.480000","","","","","","","-4.900314","-5.480000","","","","","","","","","D1 PROFILE","","","","","",""
"94103202603060","Nodes","2603060","21.000000","44.208941","DDS demands","Known Flow","496775.895000","144533.820000","","0.000000","","","","","","","-23.630000","","","","","","","-21.130369","-23.630000","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604224","Nodes","2604224","21.000000","29.639876","DDS demands","Known Flow","496788.270000","143426.945000","","0.000000","-6.000000","","","","","","-14.819999","","","","","","","-18.617616","-20.820000","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"94103202604225","Nodes","2604225","21.000000","29.629002","DDS demands","Known Flow","496906.832500","143494.570000","","0.000000","","","","","","","-15.279999","","","","","","","-13.663649","-15.279999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604205","Nodes","2604205","21.000000","29.714689","DDS demands","Known Flow","496938.395000","143510.820000","","0.000000","","","","","","","-4.559999","","","","","","","-4.077633","-4.559999","","","","","","","","","D1 PROFILE","","","","","",""
"94103200000653","Nodes","653","21.000000","30.099699","Default Known Flow Node","Known Flow","496066.770000","143462.070000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"94103202604208","Nodes","2604208","21.000000","30.531724","DDS demands","Known Flow","496175.020000","143492.476250","","0.000000","","","","","","","-10.739999","","","","","","","-9.603899","-10.739999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604202","Nodes","2604202","21.000000","30.761570","DDS demands","Known Flow","496202.979295","143559.534870","","0.000000","","","","","","","-5.949999","","","","","","","-5.320596","-5.949999","","","","","","","","","D1 PROFILE","","","","","",""
"94103202604218","Nodes","2604218","21.000000","34.889056","DDS demands","Known Flow","496359.152054","143317.499021","","0.000000","","","","","","","-12.359999","","","","","","","-11.052533","-12.359999","","","","","","","","","D1 PROFILE","","","","","",""
