"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)"
"94120600416223","Nodes",,21.000000,28.983438,"Default Known Flow Node","Known Flow",534581.571621,129348.548407,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120609305510","Nodes",,21.000000,28.889852,"DDS demands","Known Flow",534571.992618,129346.219406,,0.000000,,,,,-3.660000,,-3.272827,-3.660000,,"",,,,,"D1 PROFILE",
"94120600416210","Nodes",,21.000000,28.974894,"Default Known Flow Node","Known Flow",534517.523603,129200.900367,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120609305508","Nodes",,21.000000,28.990957,"DDS demands","Known Flow",534523.592605,129197.152366,,0.000000,-2.980000,,,,-44.820000,,-42.743488,-47.800001,,"","C1  PROFILE",,,,"D1 PROFILE",
"94120600416232","Nodes",,21.000000,31.849215,"Default Known Flow Node","Known Flow",534634.143635,129115.084343,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416229","Nodes",,21.000000,31.849215,"Default Known Flow Node","Known Flow",534628.765633,129118.177344,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416225","Nodes",,21.000000,30.783794,"DDS demands","Known Flow",534586.249622,129155.295354,,0.000000,,,,,-3.469999,,-3.102926,-3.469999,,"",,,,,"D1 PROFILE",
"94120600416215","Nodes",,21.000000,28.946719,"DDS demands","Known Flow",534552.611613,129266.908385,,0.000000,,,,,-9.289999,,-8.307259,-9.289999,,"",,,,,"D1 PROFILE",
"94120609305509","Nodes",,21.000000,28.938397,"DDS demands","Known Flow",534578.311620,129259.118383,,0.000000,,,,,-2.269999,,-2.029868,-2.269999,,"",,,,,"D1 PROFILE",
"94120600416240","Nodes",,21.000000,28.961472,"Default Known Flow Node","Known Flow",534657.198641,129273.152386,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120609305507","Nodes",,21.000000,31.942345,"Default Known Flow Node","Known Flow",534632.214634,129125.040346,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416233","Nodes",,21.000000,31.976533,"Default Known Flow Node","Known Flow",534638.025636,129122.279345,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120609305517","Nodes",,21.000000,31.849215,"Default Known Flow Node","Known Flow",534509.899601,129180.661361,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416234","Nodes",,21.000000,28.856250,"DDS demands","Known Flow",534642.849637,129217.100371,,0.000000,,,,,-5.850000,,-5.231159,-5.850000,,"",,,,,"D1 PROFILE",
"94120609305501","Nodes","MUNNION ROAD DG, Site ID 9409",21.000000,32.000001,"Default Known Pressure Node","Known Pressure",534641.404637,129121.502345,,399.999988,,,,,,,64.687529,72.339999,,"",,,,,,
"94120609305506","Nodes",,21.000000,49.932170,"DDS demands","Known Flow",534434.207580,128792.645256,,0.000000,,,,,-6.860000,,-6.134316,-6.860000,,"",,,,,"D1 PROFILE",
"94120609305500","Nodes","STANDGROVE PLACE",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",534446.064584,128795.882257,,399.999988,,,,,,,6.134316,6.860000,,"",,,,,,
"94120609305514","Nodes",,21.000000,34.691015,"DDS demands","Known Flow",534387.180568,129665.435493,,0.000000,,,,,-5.639999,,-5.043373,-5.639999,,"",,,,,"D1 PROFILE",
"94120609305513","Nodes",,21.000000,34.098808,"DDS demands","Known Flow",534555.813614,129639.977486,,0.000000,,,,,-9.130000,,-8.164185,-9.130000,,"",,,,,"D1 PROFILE",
"94120600416203","Nodes",,21.000000,34.601196,"DDS demands","Known Flow",534414.168575,129680.620497,,0.000000,,,,,-4.689999,,-4.193869,-4.689999,,"",,,,,"D1 PROFILE",
"94120609305505","Nodes","HOLMANS, Site ID 9386",21.000000,34.999999,"Default Known Pressure Node","Known Pressure",534394.325570,129649.824489,,219.999995,,,,,,,13.207558,14.770000,,"",,,,,,
"94120600416199","Nodes",,21.000000,34.828806,"DDS demands","Known Flow",534390.972569,129716.714507,,0.000000,,,-0.699999,,,,-0.625950,-0.699999,,"",,,"C3  PROFILE",,,
"94120600416206","Nodes",,21.000000,34.280144,"DDS demands","Known Flow",534465.274589,129630.950484,,0.000000,,,,,-3.739999,,-3.344364,-3.739999,,"",,,,,"D1 PROFILE",
"94120609305504","Nodes","OAKLANDS, THE STREET, (backed off due to Gower Close DG)",21.000000,33.999999,"Default Known Pressure Node","Known Pressure",534548.537612,129588.046472,,399.999988,,,,,,,0.845869,0.945934,,"",,,,,,
"94120609305502","Nodes","LINDFIELD ROAD",21.000000,30.000000,"Default Known Pressure Node","Known Pressure",534841.940691,129392.249419,,41666646.707233,,,,,,,26.307812,29.419998,,"",,,,,,
"94120609305516","Nodes",,21.000000,29.966684,"DDS demands","Known Flow",534846.581693,129386.510417,,0.000000,,,,,-10.229999,,-9.147820,-10.229999,,"",,,,,"D1 PROFILE",
"94120609305511","Nodes",,21.000000,29.721141,"DDS demands","Known Flow",534877.385701,129420.769427,,0.000000,,,,,-19.190000,,-17.159990,-19.190000,,"",,,,,"D1 PROFILE",
"94120609305512","Nodes",,21.000000,34.552608,"DDS demands","Known Flow",534658.052641,129687.521499,,0.000000,,,,,-13.430000,,-12.009310,-13.430000,,"",,,,,"D1 PROFILE",
"94120609305530","Nodes","VICTORIA HOUSE",21.000000,30.000000,"Default Known Pressure Node","Known Pressure",534788.778677,129396.585420,,12499993.540222,,,,,,,4.471075,4.999999,,"",,,,,,
"94120609305515","Nodes",,21.000000,34.220814,"DDS demands","Known Flow",534680.426647,129596.495474,,0.000000,,,,,-11.890000,,-10.632219,-11.890000,,"",,,,,"D1 PROFILE",
"94120609305503","Nodes","GOWERS CLOSE DG, Site ID 3277",21.000000,34.999999,"Default Known Pressure Node","Known Pressure",534707.493655,129744.276515,,399.999988,,,,,,,46.359754,51.844068,,"",,,,,,
"94120609305531","Nodes",,21.000000,49.933407,"Default Known Flow Node","Known Flow",534490.370596,128755.506246,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600364365","Nodes",,21.000000,49.928249,"Default Known Flow Node","Known Flow",534430.945580,128790.382255,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416218","Nodes",,21.000000,33.999021,"Default Known Flow Node","Known Flow",534562.357615,129586.250472,,0.000000,,,,,-18.340000,,-16.399907,-18.340000,,"",,,,,"D1 PROFILE",
"94120600416217","Nodes",,21.000000,33.999832,"Default Known Flow Node","Known Flow",534558.750614,129591.115473,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416202","Nodes",,21.000000,34.601196,"Default Known Flow Node","Known Flow",534407.174573,129700.784503,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416204","Nodes",,21.000000,34.601196,"Default Known Flow Node","Known Flow",534420.172577,129688.229499,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416197","Nodes",,21.000000,34.690736,"Default Known Flow Node","Known Flow",534381.087566,129670.665495,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600000102","Nodes",,21.000000,34.853114,"Default Known Flow Node","Known Flow",534390.180569,129657.600491,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600000101","Nodes",,21.000000,34.853114,"Default Known Flow Node","Known Flow",534389.232568,129658.460491,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416226","Nodes",,21.000000,34.356790,"Default Known Flow Node","Known Flow",534605.861627,129696.355502,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416221","Nodes",,21.000000,34.238413,"Default Known Flow Node","Known Flow",534571.344618,129681.351498,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416205","Nodes",,21.000000,34.368632,"Default Known Flow Node","Known Flow",534446.589584,129661.557492,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416242","Nodes",,21.000000,34.172873,"Default Known Flow Node","Known Flow",534672.857645,129599.201475,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416227","Nodes",,21.000000,30.830451,"Default Known Flow Node","Known Flow",534614.552630,129215.413371,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416100","Nodes",,21.000000,29.946705,"Default Known Flow Node","Known Flow",534847.475693,129387.193417,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416102","Nodes",,21.000000,29.929502,"Default Known Flow Node","Known Flow",534740.980664,129417.454426,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416103","Nodes",,21.000000,29.929502,"Default Known Flow Node","Known Flow",534732.196662,129421.758427,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416101","Nodes",,21.000000,29.966684,"Default Known Flow Node","Known Flow",534848.149693,129383.347416,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416104","Nodes",,21.000000,29.966684,"Default Known Flow Node","Known Flow",534843.282692,129379.851415,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416105","Nodes",,21.000000,29.721141,"Default Known Flow Node","Known Flow",534890.887705,129420.354426,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416114","Nodes",,21.000000,29.721141,"Default Known Flow Node","Known Flow",534897.129706,129425.226428,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416107","Nodes",,21.000000,29.966684,"Default Known Flow Node","Known Flow",534838.690691,129386.085417,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416109","Nodes",,21.000000,29.721141,"Default Known Flow Node","Known Flow",534921.440713,129359.787410,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416110","Nodes",,21.000000,29.721141,"Default Known Flow Node","Known Flow",534918.525712,129325.916401,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416111","Nodes",,21.000000,29.721141,"Default Known Flow Node","Known Flow",534885.026703,129438.756431,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416112","Nodes",,21.000000,29.887237,"Default Known Flow Node","Known Flow",534843.754692,129396.564420,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416106","Nodes",,21.000000,29.721141,"Default Known Flow Node","Known Flow",534910.411710,129434.456430,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416115","Nodes",,21.000000,34.363166,"Default Known Flow Node","Known Flow",534607.258628,129686.064499,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416116","Nodes",,21.000000,34.227940,"Default Known Flow Node","Known Flow",534682.772648,129602.915476,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416118","Nodes",,21.000000,34.304789,"Default Known Flow Node","Known Flow",534655.271641,129656.252491,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416117","Nodes",,21.000000,34.770269,"Default Known Flow Node","Known Flow",534684.462649,129726.596510,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416119","Nodes",,21.000000,34.552608,"Default Known Flow Node","Known Flow",534654.514640,129689.960500,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416122","Nodes",,21.000000,29.929502,"PL demand","Known Flow",534754.422668,129412.183424,,0.000000,,,,,-4.999999,,-4.471075,-4.999999,,"",,,,,"D1 PROFILE",
"94120600416120","Nodes",,21.000000,29.970627,"Default Known Flow Node","Known Flow",534776.120674,129403.655422,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94120600416121","Nodes",,21.000000,29.970627,"Default Known Flow Node","Known Flow",534775.110673,129401.342421,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
