"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"94119393008307","Nodes","8307",21.000000,28.184560,"Default Known Flow Node","Known Flow",532123.660952,119058.809607,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393009262","Nodes","9262",21.000000,28.014393,"Default Known Flow Node","Known Flow",532172.916026,119035.680709,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119309307176","Nodes","9307176",21.000000,28.027470,"DDS demands","Known Flow",532183.474532,119027.695951,,0.000000,,,,,,-12.680000,,,,,,,,-11.338683,-12.680000,,"",,,,,,"D1 PROFILE",,,,,,,
"94119309307078","Nodes","9307078",21.000000,27.950372,"DDS demands","Known Flow",532232.160981,118989.059588,,0.000000,,,,,,-18.620001,,,,,,,,-16.650337,-18.620001,,"",,,,,,"D1 PROFILE",,,,,,,
"94119309306357","Nodes","9306357",21.000000,40.467898,"DDS demands","Known Flow",530919.660624,119898.184835,,0.000000,,,,,,-6.749999,,,,,,,,-6.035970,-6.749999,,"",,,,,,"D1 PROFILE",,,,,,,
"94119393008365","Nodes","8365",21.000000,40.525909,"Default Known Flow Node","Known Flow",530929.035627,119901.434836,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393009455","Nodes","9455",21.000000,29.331239,"Default Known Flow Node","Known Flow",531277.681175,118764.977110,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393008484","Nodes","8484",21.000000,29.331239,"Default Known Flow Node","Known Flow",531335.910737,118765.559527,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119309306302","Nodes","9306302",21.000000,49.540940,"DDS demands","Known Flow",530578.535531,118207.184375,,0.000000,,,,,,-19.860000,,,,,,,,-17.759168,-19.860000,,"",,,,,,"D1 PROFILE",,,,,,,
"94119393009046","Nodes","9046",21.000000,49.540940,"Default Known Flow Node","Known Flow",530575.535531,118196.434372,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393008196","Nodes","8196",21.000000,37.340155,"DDS demands","Known Flow",531574.137958,120204.635705,,0.000000,,,,,,-3.430000,,,,,,,,-3.067167,-3.430000,,"",,,,,,"D1 PROFILE",,,,,,,
"94119393008215","Nodes","8215",21.000000,37.340155,"Default Known Flow Node","Known Flow",531564.410800,120246.559930,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119309306235","Nodes","9306235",21.000000,34.603152,"DDS demands","Known Flow",530481.160505,118834.559546,,0.000000,-8.390000,,,,,-4.709999,,,,,,,,-11.714255,-13.099999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,
"94119393008812","Nodes","8812",21.000000,34.551277,"Default Known Flow Node","Known Flow",530484.511984,118834.214236,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393008733","Nodes","8733",21.000000,33.880621,"Default Known Flow Node","Known Flow",530557.410526,118815.934541,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393008986","Nodes","8986",21.000000,25.482139,"DDS demands","Known Flow",532283.785995,120594.435025,,0.000000,,,,,,-5.070000,,,,,,,,-4.533684,-5.070000,,"",,,,,,"D1 PROFILE",,,,,,,
"94119393008463","Nodes","8463",21.000000,25.479018,"DDS demands","Known Flow",532292.285998,120593.060025,,0.000000,,,,,,-0.220000,,,,,,,,-0.196727,-0.220000,,"",,,,,,"D1 PROFILE",,,,,,,
"94119393009157","Nodes","9157",21.000000,68.591180,"DDS demands","Known Flow",529483.910233,119575.434748,,0.000000,,,,,,-4.139999,,,,,,,,-3.702062,-4.139999,,"",,,,,,"D1 PROFILE",,,,,,,
"94119309306046","Nodes","9306046",21.000000,68.615821,"DDS demands","Known Flow",529495.888691,119590.809380,,0.000000,,,,,,-3.260000,,,,,,,,-2.915150,-3.260000,,"",,,,,,"D1 PROFILE",,,,,,,
"94119309306015","Nodes","9306015",21.000000,36.282008,"DDS demands","Known Flow",531791.535861,120016.809868,,0.000000,,,,,,-8.680000,,,,,,,,-7.761811,-8.680000,,"",,,,,,"D1 PROFILE",,,,,,,
"94119309306367","Nodes","9306367",21.000000,36.296667,"DDS demands","Known Flow",531790.785861,120097.559890,,0.000000,,,,,,-20.839999,,,,,,,,-18.635500,-20.839999,,"",,,,,,"D1 PROFILE",,,,,,,
"94119393008344","Nodes","8344",21.000000,36.337964,"Default Known Flow Node","Known Flow",531796.410863,120124.934897,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393009140","Nodes","9140",21.000000,30.462708,"DDS demands","Known Flow",529795.910318,119495.934726,,0.000000,,,,,,-15.940000,,,,,,,,-14.253832,-15.940000,,"",,,,,,"D1 PROFILE",,,,,,,
"94119393009141","Nodes","9141",21.000000,30.461625,"DDS demands","Known Flow",529805.285321,119503.184728,,0.000000,,,,,,-0.990000,,,,,,,,-0.885275,-0.990000,,"",,,,,,"D1 PROFILE",,,,,,,
"94119393009059","Nodes","9059",21.000000,60.743895,"Default Known Flow Node","Known Flow",529498.535237,119249.559659,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393009062","Nodes","9062",21.000000,60.743895,"Default Known Flow Node","Known Flow",529496.910237,119256.059661,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393009069","Nodes","9069",21.000000,60.743895,"Default Known Flow Node","Known Flow",529507.785240,119280.809667,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393009078","Nodes","9078",21.000000,60.743895,"DDS demands","Known Flow",529525.785245,119300.559673,,0.000000,,,,,,-3.260000,,,,,,,,-2.915150,-3.260000,,"",,,,,,"D1 PROFILE",,,,,,,
"94119309306108","Nodes","9306108",21.000000,31.657275,"DDS demands","Known Flow",530066.793782,119157.192148,,0.000000,,,,,,-2.309999,,,,0.000000,,,,-2.065643,-2.309999,,"",,,,,,"D1 PROFILE",,,,"I2 PROFILE",,,
"94119393008973","Nodes","8973",21.000000,27.285452,"Default Known Flow Node","Known Flow",532465.161045,120477.684993,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119309307212","Nodes","9307212",21.000000,27.272788,"DDS demands","Known Flow",532454.411042,120475.934993,,0.000000,,,,,,-15.160000,,,,,,,,-13.556343,-15.160000,,"",,,,,,"D1 PROFILE",,,,,,,
"94119309306362","Nodes","9306362",21.000000,35.981708,"DDS demands","Known Flow",531875.035884,120139.809901,,0.000000,,,,,,-5.980000,,,,,,,,-5.347423,-5.980000,,"",,,,,,"D1 PROFILE",,,,,,,
"94119393008658","Nodes","8658",21.000000,35.981708,"Default Known Flow Node","Known Flow",531841.035875,120115.684895,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119309306369","Nodes","9306369",21.000000,30.419218,"DDS demands","Known Flow",529807.535322,119529.809735,,0.000000,,,,,,-23.469999,,,,,,,,-20.987294,-23.469999,,"",,,,,,"D1 PROFILE",,,,,,,
"94119393009129","Nodes","9129",21.000000,30.688616,"DDS demands","Known Flow",529879.910341,119458.684716,,0.000000,,,,,,-11.069999,,,,,,,,-9.898992,-11.069999,,"",,,,,,"D1 PROFILE",,,,,,,
"94119309306007","Nodes","DUNSTALL AVENUE DG, PROFILED, GCM, Site ID 1754",21.000000,42.000001,"Default Known Pressure Node","Known Pressure",530452.139497,119860.764825,,7849.999979,,,,,,,,,,,,,,551.751207,617.020986,,"",,,,,,,,,,,,,
"94119393008263","Nodes","8263",21.000000,25.888894,"Default Known Flow Node","Known Flow",532157.875443,118461.299525,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393008078","Nodes","8078",21.000000,38.708539,"Default Known Flow Node","Known Flow",531035.686745,119931.409453,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393008072","Nodes","8072",21.000000,38.836874,"Default Known Flow Node","Known Flow",531053.410661,119912.809839,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393008976","Nodes","8976",21.000000,27.276701,"Default Known Flow Node","Known Flow",532423.800431,120515.009967,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393008979","Nodes","8979",21.000000,27.276701,"Default Known Flow Node","Known Flow",532469.036046,120520.310005,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393008055","Nodes","8055",21.000000,34.857696,"Default Known Flow Node","Known Flow",530287.035452,118590.809480,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393008641","Nodes","8641",21.000000,31.488736,"DDS demands","Known Flow",532203.660974,119979.309858,,0.000000,,,,,,-8.390000,,,,,,,,-7.502488,-8.390000,,"",,,,,,"D1 PROFILE",,,,,,,
"94119393008640","Nodes","8640",21.000000,31.461785,"DDS demands","Known Flow",532207.555175,119977.804257,,0.000000,,-43.909998,,,,,,,,,,,,-39.265108,-43.909998,,"",,"C2 PROFILE",,,,,,,,,,,
"94119393008539","Nodes","8539",21.000000,31.449300,"Default Known Flow Node","Known Flow",532208.285975,119980.309858,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119309306328","Nodes","9306328",21.000000,57.920393,"DDS demands","Known Flow",529590.653212,119230.175925,,0.000000,,,,,,-15.840000,,,,,,,,-14.164411,-15.840000,,"",,,,,,"D1 PROFILE",,,,,,,
"94119309306327","Nodes","9306327",21.000000,57.249863,"DDS demands","Known Flow",529600.785265,119182.434641,,0.000000,,,,,,-4.610000,,,,,,,,-4.122344,-4.610000,,"",,,,,,"D1 PROFILE",,,,,,,
"94119309306032","Nodes","9306032",21.000000,29.928551,"DDS demands","Known Flow",531220.028009,119159.012654,,0.000000,,,,-7.719999,,-11.360000,,,,,,,,-17.061678,-19.080000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,,
"94119393009329","Nodes","9329",21.000000,27.771802,"Default Known Flow Node","Known Flow",531044.285658,118115.184350,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393008127","Nodes","8127",21.000000,38.057690,"Default Known Flow Node","Known Flow",531019.660651,120049.684877,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119309306352","Nodes","9306352",21.000000,38.201160,"DDS demands","Known Flow",531092.933008,120082.930673,,0.000000,,-15.590000,,,,-12.000000,,,,,,,,-24.671472,-27.590000,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,,
"94119393008137","Nodes","8137",21.000000,38.324633,"Default Known Flow Node","Known Flow",531092.160671,120065.184881,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393008153","Nodes","8153",21.000000,38.116758,"Default Known Flow Node","Known Flow",531075.785667,120123.559897,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119309306353","Nodes","9306353",21.000000,38.116758,"DDS demands","Known Flow",531078.160667,120119.434896,,0.000000,,,,,,-13.800000,,,,,,,,-12.340207,-13.800000,,"",,,,,,"D1 PROFILE",,,,,,,
"94119393009249","Nodes","9249",21.000000,38.182166,"Default Known Flow Node","Known Flow",531101.826520,120088.948250,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393008141","Nodes","8141",21.000000,38.183826,"Default Known Flow Node","Known Flow",531102.285674,120088.059887,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119309306137","Nodes","9306137",21.000000,31.295336,"DDS demands","Known Flow",530350.004024,119261.684749,,0.000000,,,-22.139999,,,-24.349999,,,,,,,,-41.572190,-46.489996,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,,
"94119393009105","Nodes","9105",21.000000,30.464236,"Default Known Flow Node","Known Flow",530380.660477,119359.434689,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393008444","Nodes","8444",21.000000,34.837596,"Default Known Flow Node","Known Flow",530119.910407,119145.934631,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393009034","Nodes","9034",21.000000,34.823410,"DDS demands","Known Flow",530096.285400,119140.809629,,0.000000,,,,,,-7.510000,,,,,,,,-6.715576,-7.510000,,"",,,,,,"D1 PROFILE",,,,,,,
"94119393008342","Nodes","8342",21.000000,32.331435,"Default Known Flow Node","Known Flow",532147.785958,119845.434821,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119309307147","Nodes","9307147",21.000000,32.434654,"DDS demands","Known Flow",532142.742931,119849.592559,,0.000000,,,,,,-24.349999,,,,,,,,-21.774205,-24.349999,,"",,,,,,"D1 PROFILE",,,,,,,
"94119309306116","Nodes","9306116",21.000000,30.215328,"DDS demands","Known Flow",530118.015406,119312.879676,,0.000000,,,,,,-19.979999,,,,,,,,-17.866473,-19.979999,,"",,,,,,"D1 PROFILE",,,,,,,
"94119393008542","Nodes","8542",21.000000,33.944055,"Default Known Flow Node","Known Flow",530751.848578,119632.279763,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119309306182","Nodes","9306182",21.000000,34.073355,"DDS demands","Known Flow",530751.160578,119624.309761,,0.000000,,,,,,-8.130000,,,,,,,,-7.269991,-8.130000,,"",,,,,,"D1 PROFILE",,,,,,,
"94119393009393","Nodes","9393",21.000000,48.973532,"Default Known Flow Node","Known Flow",530621.910543,118471.309447,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393009391","Nodes","9391",21.000000,48.950699,"Default Known Flow Node","Known Flow",530614.285541,118470.684447,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119309306300","Nodes","9306300",21.000000,49.618821,"DDS demands","Known Flow",530602.035538,118082.934341,,0.000000,,,,,,-6.059999,,,,,,,,-5.418960,-6.059999,,"",,,,,,"D1 PROFILE",,,,,,,
"94119393009315","Nodes","9315",21.000000,49.570024,"DDS demands","Known Flow",530627.910545,118076.559340,,0.000000,,,,,,-3.670000,,,,,,,,-3.281779,-3.670000,,"",,,,,,"D1 PROFILE",,,,,,,
"94119393009015","Nodes","9015",21.000000,34.884996,"Default Known Flow Node","Known Flow",530189.259425,118986.096587,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119393009014","Nodes","9014",21.000000,34.885588,"Default Known Flow Node","Known Flow",530195.035427,118983.059586,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94119309307090","Nodes","9307090",21.000000,27.891040,"DDS demands","Known Flow",532395.786026,118785.559533,,0.000000,,,,,,-24.219999,,,,,,,,-21.657958,-24.219999,,"",,,,,,"D1 PROFILE",,,,,,,
